CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,269,B,202,126,9,1,4,2,5,30,1,1,14,,395,17,412,648,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC269BO2087.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,270,B,58,85,0,2,0,1,0,24,0,0,2,,172,6,178,239,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC270BO2090.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,271,B,48,84,3,13,1,1,2,3,0,0,0,,155,8,163,393,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC271BO2091.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,271,C01,38,100,3,12,0,0,1,11,1,0,0,,166,12,178,392,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC271C01O2093.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,272,B,20,39,1,0,0,0,0,1,0,0,0,,61,0,61,129,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC272BO2095.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,284,B,29,78,6,6,1,1,0,7,0,2,2,,132,9,141,282,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC284BO2097.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,472,B,124,116,5,0,0,2,0,80,0,0,0,,327,12,339,471,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC472BO2099.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,472,C01,103,84,3,3,1,2,1,107,1,3,14,,322,19,341,471,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL472C01O.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,473,B,51,161,2,6,1,2,3,96,0,1,15,,338,8,346,473,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC473BO2104.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,473,C01,66,146,0,4,2,2,5,102,2,2,14,,345,10,355,472,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC473C01O2106.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,474,B,55,56,0,0,0,5,4,58,0,0,0,,178,3,181,231,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC474BO2107.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,478,B,153,145,1,10,0,5,1,85,1,2,11,,414,8,422,552,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC478BO2109.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,478,C01,185,132,1,2,1,1,2,89,0,1,4,,418,8,426,551,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC478C01O2111.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,479,B,248,132,0,1,0,4,1,20,1,0,2,,409,7,416,561,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC479BO2113.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,483,B,95,83,0,5,1,0,4,29,1,0,11,,229,8,237,324,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL483BO.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,484,B,143,171,1,2,1,3,1,57,0,1,22,,402,24,426,584,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC484BO2117.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,484,C01,138,99,0,4,9,4,4,37,3,1,1,,300,11,311,584,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,486,B,139,116,11,72,3,0,2,6,2,2,188,,541,14,555,747,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC486BO2121.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,486,C01,132,111,6,72,2,1,3,7,2,0,0,,336,14,350,747,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC486C01O2124.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,487,B,276,250,1,8,1,1,1,6,0,0,258,,802,7,809,727,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL487BO.JPG
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,488,B,106,96,0,18,1,1,1,3,2,1,12,,241,8,249,411,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC488BO2128.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,B,100,49,9,4,2,2,1,42,7,7,0,,223,3,226,428,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC491BO1161.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,C01,90,57,13,3,0,2,3,35,7,6,2,,218,0,218,428,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC491C01O1163.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,B,70,34,2,6,1,1,1,34,3,2,0,,154,3,157,486,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC492BO1165.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,C01,59,48,6,0,0,4,3,25,2,2,1,,150,0,150,486,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC492C01O1168.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,493,B,162,79,11,0,3,3,0,67,2,3,0,,330,5,335,707,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC493BO1170.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,494,B,133,55,5,2,3,3,7,37,7,6,0,,258,9,267,544,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC494BO1172.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,495,B,138,52,9,2,2,7,4,19,3,3,3,,242,5,247,538,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC495BO1174.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,496,B,96,67,14,3,2,1,7,28,1,1,0,,220,4,224,519,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC496BO1175.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,497,B,98,51,6,1,2,4,2,33,3,2,3,,205,3,208,424,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC497BO1178.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,498,B,141,97,12,0,3,5,6,47,2,3,6,,322,8,330,674,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC498BO1179.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,499,B,112,47,5,1,1,3,4,43,3,6,1,,226,11,237,448,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC499BO1181.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,500,B,100,45,12,0,0,3,5,32,3,6,0,,206,10,216,438,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC500BO1183.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,501,B,90,60,4,5,0,1,2,35,4,2,6,,209,3,212,411,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC501BO1186.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,502,B,90,69,9,2,1,4,6,37,5,6,0,,229,3,232,466,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC502BO1188.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,503,B,128,56,16,6,2,7,3,46,6,5,0,,275,5,280,562,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC503BO1189.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,504,B,159,70,7,7,4,4,7,40,7,7,0,,312,6,318,664,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC504BO1191.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,505,B,91,40,1,0,3,5,5,34,0,0,0,,179,1,180,388,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC505BO1193.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,506,B,127,54,9,3,2,2,5,39,1,5,0,,247,10,257,522,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC506BO1195.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,507,B,109,47,8,3,1,3,1,24,2,2,0,,200,4,204,404,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC507BO1197.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,508,B,83,62,5,0,0,1,4,33,3,5,3,,199,3,202,390,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,509,B,48,4,1,1,5,3,3,1,4,1,2,,73,0,73,602,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC509BO1202.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,509,C01,92,54,4,3,2,1,2,47,3,5,1,,214,4,218,601,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC509C01O1204.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,510,B,135,66,5,0,3,2,2,33,0,2,0,,248,3,251,528,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC510BO1205.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,511,B,95,58,5,3,0,3,1,61,2,3,0,,231,1,232,621,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC511BO1207.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,512,B,116,49,1,5,1,2,3,19,0,3,1,,200,1,201,449,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC512BO1209.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,513,B,78,72,8,3,0,1,3,27,0,2,6,,200,5,205,553,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL513BO.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,514,B,87,70,5,3,4,0,5,35,3,1,0,,213,1,214,503,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC514BO1214.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,515,B,80,84,8,3,1,5,4,51,2,1,3,,242,6,248,675,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC515BO1215.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,516,B,65,0,8,0,2,2,0,31,1,3,7,,119,6,125,543,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,517,B,57,40,7,1,2,1,2,32,2,4,2,,150,4,154,468,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC517BO1219.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,517,C01,57,52,7,4,3,2,2,23,0,3,3,,156,3,159,467,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,518,B,74,50,5,1,0,1,2,26,0,3,3,,165,4,169,439,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC518BO1224.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,519,B,86,71,6,4,3,2,2,30,1,2,4,,211,5,216,495,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC519BO1226.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,520,B,102,52,14,5,1,0,8,41,6,2,1,,232,4,236,660,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC520BO1228.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,521,B,88,34,5,1,0,6,2,30,4,4,0,,174,2,176,432,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC521BO1229.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,522,B,67,63,3,1,3,5,2,45,1,4,2,,196,3,199,510,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL522BO.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,523,B,102,77,3,0,3,0,1,19,1,2,77,,285,0,285,501,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC523BO1234.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,524,B,73,76,13,1,4,3,0,22,2,2,7,,203,5,208,451,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC524BO1236.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,525,B,74,83,7,0,3,1,3,21,0,1,0,,193,6,199,419,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC525BO1237.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,526,B,47,68,5,3,4,1,1,28,2,3,6,,168,3,171,367,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC526BO1239.JPG
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,527,B,72,56,1,0,1,1,2,16,1,0,1,,151,2,153,340,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC527BO1241.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,303,B,66,100,12,4,3,31,2,21,1,0,5,,245,3,248,400,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC303BO1477.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,303,C01,67,113,15,1,2,35,0,22,1,0,3,,259,18,277,400,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC303C01O1479.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,304,B,51,123,11,1,10,1,14,45,0,4,4,,264,10,274,409,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC304BO1481.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,304,C01,40,110,14,5,4,9,17,58,0,0,3,,260,8,268,409,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC304C01O1483.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,305,B,58,140,18,10,11,9,5,62,2,4,11,,330,11,341,564,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC305BO1485.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,305,C01,80,128,21,4,3,12,7,60,1,5,4,,325,15,340,563,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC305C01O1487.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,306,B,92,213,29,15,5,10,13,53,1,5,5,,441,15,456,703,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC306BO1490.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,306,C01,99,185,33,2,6,14,14,52,1,4,7,,417,18,435,702,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC306C01O1492.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,307,B,53,117,29,5,3,9,21,50,1,3,4,,295,7,302,447,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC307BO1494.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,307,C01,48,127,26,4,8,9,19,50,3,7,12,,313,12,325,446,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC307C01O1495.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,308,B,52,170,22,2,3,3,12,29,0,1,5,,299,5,304,424,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC308BO1497.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,308,S01,21,48,6,1,3,3,4,11,2,1,0,,100,2,102,,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC308S01O35.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,309,B,69,215,11,2,11,9,24,64,0,3,9,,417,11,428,613,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC309BO1500.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,310,B,42,182,8,1,3,8,6,36,0,2,6,,294,4,298,422,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC310BO1502.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,310,C01,44,155,17,2,4,15,7,45,2,1,6,,298,5,303,421,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL310C01O.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,311,B,74,223,27,3,16,8,21,80,1,1,6,,460,10,470,701,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC311BO1505.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,312,B,87,114,35,11,6,13,7,46,4,2,9,,334,20,354,598,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC312BO1507.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,312,C01,110,149,35,0,5,9,9,36,3,2,0,,358,7,365,597,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC312C01O1510.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,312,C02,99,143,28,6,4,7,10,48,0,2,12,,359,13,372,597,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC312C02O1511.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,313,B,71,131,34,5,13,12,15,57,4,4,7,,353,10,363,637,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC313BO1514.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,313,C01,71,119,28,1,7,17,11,60,5,0,6,,325,18,343,637,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL313C01O.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,314,B,66,163,39,0,8,5,7,44,0,7,13,,352,9,361,543,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL314BO.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,314,C01,62,140,33,0,6,3,5,45,1,3,6,,304,10,314,543,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL314C01O.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,315,B,81,172,36,4,7,13,11,52,3,5,6,,390,10,400,630,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC315BO1521.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,315,C01,67,149,21,2,7,10,13,82,1,5,7,,364,14,378,629,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC315C01O1523.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,316,B,77,202,36,8,10,25,6,50,2,1,15,,432,21,453,727,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC316BO1526.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,316,C01,67,190,36,4,7,24,11,50,3,6,6,,404,18,422,727,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC316C01O1528.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,317,B,91,172,33,4,6,13,10,40,3,1,3,,376,20,396,664,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC317BO1529.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,317,C01,100,128,22,8,7,23,2,52,6,0,11,,359,18,377,664,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC317C01O1532.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,317,C02,83,148,30,6,10,17,8,51,0,2,9,,364,19,383,664,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC317C02O1533.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,318,B,81,217,51,4,5,16,5,67,3,2,7,,458,17,475,732,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC318BO1535.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,318,C01,89,169,36,7,9,10,13,95,1,3,1,,433,17,450,732,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC318C01O1537.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,319,B,83,133,44,4,9,21,10,71,1,5,4,,385,10,395,684,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC319BO1539.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,319,C01,96,172,28,3,6,11,8,42,1,2,3,,372,16,388,684,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC319C01O1542.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,319,C02,82,145,29,2,13,14,10,58,1,2,8,,364,14,378,684,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC319C02O1543.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,319,C03,88,156,37,2,13,19,7,50,6,2,6,,386,13,399,683,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC319C03O1546.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,319,C04,82,154,34,3,7,25,4,53,4,1,8,,375,22,397,683,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC319C04O1548.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,319,C05,92,160,35,6,10,17,3,47,4,1,4,,379,18,397,683,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC319C05O1550.JPG
3,4,CAMPECHE,15,CHAMPOTÓN,4,CHAMPOTÓN,319,E01,107,81,9,3,13,6,4,17,0,1,0,,241,8,249,399,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC319E01O1551.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,320,B,49,129,88,0,13,6,12,53,2,11,0,,363,14,377,533,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC320BO1584.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,320,C01,47,129,74,2,12,9,10,40,2,18,7,,350,11,361,533,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL320C01O.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,320,C02,60,106,72,2,15,11,12,63,3,9,4,,357,12,369,533,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC320C02O1587.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,321,B,27,122,26,0,17,11,12,69,1,3,0,,288,12,300,392,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC321BO1589.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,321,C01,31,97,27,2,12,7,14,65,2,3,2,,262,11,273,392,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC321C01O1591.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,322,B,27,129,33,3,12,5,24,81,3,11,7,,335,11,346,537,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC322BO1594.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,322,C01,39,146,36,3,8,15,12,71,2,14,5,,351,19,370,536,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC322C01O1596.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,323,B,40,148,26,7,5,8,22,67,4,7,8,,342,13,355,508,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL323BO.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,323,C01,30,146,27,1,8,12,26,75,2,9,2,,338,18,356,507,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC323C01O1599.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,324,B,19,128,43,3,8,9,20,79,2,16,6,,333,14,347,548,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC324BO1601.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,324,C01,41,119,40,5,10,12,13,104,4,22,4,,374,19,393,548,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC324C01O1604.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,325,B,34,170,56,6,13,7,14,75,3,26,9,,413,22,435,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC325BO1607.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,325,C01,41,174,58,3,13,7,19,85,2,23,11,,436,27,463,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC325C01O1606.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,326,B,64,249,106,5,7,7,13,39,1,6,0,,497,24,521,729,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC326BO1610.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,327,B,75,182,22,6,2,25,45,59,0,2,6,,424,13,437,526,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC327BO1611.JPG
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTÓN,327,C01,69,197,8,8,1,12,20,55,0,2,12,,384,13,397,525,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC327C01O1613.JPG
