CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,PRI_PVEM,PRD_PT_NVA_ALIANZA,PRD_PT,PRD_NVA_ALIANZA,PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2711,2,24,34,178,18,15,105,13,229,11,28,0,0,0,0,1,0,3,0,1,0,660,34,694,1447
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2712,2,32,56,166,24,11,46,10,221,14,22,0,0,0,0,1,2,2,0,0,0,607,26,633,1453
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2713,3,17,55,237,30,25,56,15,226,22,39,0,0,0,0,2,1,3,0,0,0,728,36,764,1715
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2714,3,33,49,293,26,21,104,26,172,14,40,0,0,0,0,3,0,1,0,0,0,782,58,840,1780
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2715,2,19,34,307,34,18,32,11,135,14,37,0,0,0,0,3,1,1,0,0,0,646,39,685,1341
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2716,2,36,37,256,26,18,60,10,164,12,38,0,0,0,0,1,0,0,0,0,1,658,31,690,1330
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2717,3,23,34,318,34,18,22,16,165,14,25,0,0,0,0,1,1,2,0,0,3,673,53,729,1506
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2718,2,31,40,282,33,15,9,13,144,14,22,0,0,0,0,1,0,3,0,0,2,607,28,637,1399
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2719,4,35,60,286,79,32,23,35,320,26,46,0,0,0,0,4,2,6,1,0,2,955,64,1021,2668
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2720,3,37,52,261,35,20,15,28,269,21,36,0,0,0,0,1,2,2,0,0,2,779,47,828,2249
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2721,3,23,23,204,39,19,19,23,175,19,32,0,0,0,0,1,1,2,1,0,0,581,38,619,1647
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2722,2,27,29,165,32,12,8,18,154,15,25,0,0,0,0,1,1,0,0,0,0,487,29,516,1378
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2723,2,14,31,253,21,16,15,13,161,7,34,0,0,0,0,2,1,0,0,0,0,568,34,602,1451
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2724,3,28,64,206,42,18,49,19,239,23,43,0,0,0,0,0,2,3,0,0,1,736,42,779,1948
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2725,3,26,33,200,23,76,10,11,214,13,38,0,0,0,0,0,1,2,0,0,2,647,57,706,1605
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2726,2,13,24,142,20,13,8,15,207,14,25,0,0,0,0,1,0,0,1,0,0,483,39,522,1371
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2727,2,30,33,203,24,15,14,18,196,24,62,0,0,0,0,0,1,2,0,0,0,622,54,676,1455
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2728,3,19,41,356,27,26,22,17,248,12,42,0,0,0,0,0,0,2,0,0,1,812,30,843,1692
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2729,2,27,28,260,26,17,12,17,214,12,29,0,0,0,0,0,2,2,1,0,0,647,37,684,1323
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2730,3,29,63,325,35,19,18,19,160,24,52,0,0,0,0,0,0,1,0,2,0,747,58,805,1653
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2731,2,25,43,162,27,18,18,8,203,12,28,0,0,0,0,3,0,1,0,0,5,548,42,595,1346
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2732,6,106,124,567,89,26,58,52,490,46,138,0,0,0,0,3,1,3,1,0,22,1704,95,1821,4465
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2733,6,82,127,772,73,38,45,46,388,59,102,0,0,0,0,3,0,4,0,0,5,1739,136,1880,4075
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2734,1,5,20,134,12,1,5,6,51,10,11,0,0,0,0,1,0,3,0,0,1,259,16,276,610
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2735,2,52,59,146,30,6,10,11,114,24,68,0,0,0,0,0,1,0,0,0,0,521,32,553,1096
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2736,2,44,72,111,31,9,22,17,144,26,41,0,0,0,0,0,0,1,0,0,4,518,31,553,1079
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2737,2,46,61,160,19,12,12,13,107,21,40,0,0,0,0,0,0,0,0,0,0,491,45,536,1072
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2738,4,57,55,375,44,29,19,24,266,41,133,0,0,0,0,1,0,3,0,0,0,1047,72,1119,2738
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2739,2,22,26,136,15,2,8,7,85,9,23,0,0,0,0,0,0,0,0,0,0,333,26,359,769
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2740,1,41,12,34,11,2,7,8,94,17,31,0,0,0,0,0,1,0,0,0,1,258,23,282,570
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2741,2,37,45,97,26,11,24,14,181,19,53,0,0,0,0,1,0,0,0,0,2,508,26,536,1328
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2742,2,19,27,135,20,12,23,5,147,17,27,0,0,0,0,2,1,4,0,0,2,439,34,475,1123
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2743,2,24,48,140,25,14,24,17,195,13,27,0,0,0,0,0,0,1,0,0,0,528,31,559,1419
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2744,2,28,35,130,17,12,24,8,185,26,36,0,0,0,0,0,0,0,1,0,2,502,24,528,1314
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2745,2,25,41,77,13,18,15,11,154,18,38,0,0,0,0,0,1,0,0,0,3,411,35,449,1112
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2746,2,28,27,120,17,8,34,9,135,19,30,0,0,0,0,0,0,1,0,0,0,428,30,458,1115
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2747,3,29,50,249,23,18,51,20,271,21,52,0,0,0,0,3,2,5,0,0,4,794,49,847,2066
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2748,2,24,28,136,30,10,55,17,149,16,35,0,0,0,0,0,0,0,0,0,0,500,34,534,1324
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2749,2,29,29,182,18,18,39,18,214,6,30,0,0,0,0,0,2,1,0,0,1,586,43,630,1449
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2750,3,54,56,216,38,16,33,19,235,24,49,0,0,0,0,1,0,0,1,0,1,742,56,799,1922
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2751,3,36,43,149,10,14,35,24,192,16,50,0,0,0,0,0,0,1,1,0,1,571,41,613,1732
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2752,2,140,42,29,17,11,12,8,99,13,42,0,0,0,0,0,0,0,0,0,3,413,51,467,956
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2753,2,103,40,23,9,9,8,9,99,9,42,0,0,0,0,3,0,0,0,0,1,354,44,399,839
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2754,4,111,84,280,64,22,51,32,376,43,93,0,0,0,0,0,1,0,0,0,0,1157,108,1265,2790
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2755,2,47,64,127,35,11,10,12,196,15,52,0,0,0,0,2,0,2,0,0,1,573,41,615,1295
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2756,2,43,32,110,13,5,14,16,117,6,32,0,0,0,0,1,0,0,0,0,0,389,25,414,943
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2757,3,80,63,151,37,16,17,17,242,27,54,0,0,0,0,1,2,2,0,0,1,709,40,750,1831
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2758,3,44,45,332,35,21,19,9,247,41,55,0,0,0,0,1,2,2,0,0,1,853,41,895,2096
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2759,3,57,54,180,29,20,23,19,180,19,34,0,0,0,0,0,0,1,0,0,2,616,52,670,1592
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2760,3,39,41,199,15,11,14,14,188,16,32,0,0,0,0,1,3,1,0,0,1,574,48,623,1520
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2761,3,42,39,199,29,12,15,13,210,20,30,0,0,0,0,0,0,0,0,0,1,609,60,670,1507
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2762,3,28,28,180,27,16,18,14,229,21,23,0,0,0,0,0,1,2,0,0,0,587,43,630,1506
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2763,2,8,40,176,11,3,7,4,85,10,15,0,0,0,0,1,0,3,0,0,0,363,33,396,785
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2764,2,25,35,162,22,9,17,18,149,14,27,0,0,0,0,2,0,2,1,0,0,483,31,514,1055
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2765,2,39,47,165,24,11,12,14,254,14,33,0,0,0,0,2,0,2,0,0,2,617,38,657,1487
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2766,2,35,51,149,13,19,17,12,214,18,21,0,0,0,0,0,0,4,0,1,1,554,26,581,1417
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2767,2,34,51,166,22,11,7,9,156,16,33,0,0,0,0,2,0,1,0,0,2,508,27,537,1157
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2768,2,31,35,303,38,16,10,18,173,19,52,0,0,0,0,2,1,1,0,0,3,699,44,746,1431
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2769,3,47,59,311,34,35,15,30,247,19,57,0,0,0,0,0,2,2,0,0,1,858,62,921,2052
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2770,2,13,45,223,33,8,13,18,179,16,32,0,0,0,0,2,2,3,0,0,0,587,37,624,1316
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2771,3,33,53,193,27,24,8,31,193,17,48,0,0,0,0,0,0,2,0,0,1,629,29,659,1607
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2772,2,16,62,191,21,14,9,17,225,23,31,0,0,0,0,2,0,0,0,0,0,611,40,651,1430
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2773,2,17,43,248,23,20,11,16,173,15,23,0,0,0,0,1,0,2,0,0,0,592,21,613,1404
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2774,3,16,40,160,34,15,13,16,200,14,39,0,0,0,0,3,1,1,0,1,3,553,36,592,1524
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2775,1,7,16,88,13,9,6,8,101,7,13,0,0,0,0,1,0,0,0,0,0,269,9,278,690
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2776,2,12,17,218,22,14,4,11,167,13,23,0,0,0,0,1,0,1,0,0,0,503,46,549,1349
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2777,3,22,34,139,13,11,5,15,183,11,25,0,0,0,0,1,2,1,0,0,0,462,23,485,1505
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2778,2,24,44,211,33,13,9,21,148,12,26,0,0,0,0,1,1,1,0,0,1,544,31,576,1495
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2779,2,17,28,157,25,9,14,17,212,10,21,0,0,0,0,0,0,2,0,0,0,512,19,531,1394
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2780,3,16,50,276,34,22,11,19,215,10,27,0,0,0,0,1,2,4,0,0,0,687,31,718,1799
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2781,3,19,38,212,42,18,22,13,238,20,44,0,0,0,0,3,1,3,0,0,9,673,55,737,2050
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2782,3,23,46,210,53,19,15,18,259,13,33,0,0,0,0,0,0,5,1,1,2,696,33,731,1735
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2783,2,17,40,215,43,20,11,12,193,23,36,0,0,0,0,0,1,1,0,0,0,612,39,651,1500
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2784,2,20,46,273,32,9,66,13,166,15,40,0,0,0,0,0,2,3,0,0,2,685,45,732,1478
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2785,3,26,51,269,32,18,194,18,264,14,22,0,0,0,0,0,2,2,0,0,2,912,59,973,2223
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2786,6,35,100,677,85,38,184,54,459,34,87,0,0,0,0,2,3,4,0,0,0,1762,110,1872,4401
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2787,3,17,49,249,25,16,74,13,224,8,30,0,0,0,0,0,0,2,0,0,0,707,33,740,1596
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2788,3,21,46,238,16,11,64,15,238,14,20,0,0,0,0,1,0,3,0,0,1,687,43,731,1653
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2789,3,26,46,189,28,14,127,17,275,20,43,0,0,0,0,1,0,3,0,0,0,789,43,832,1943
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2790,3,24,58,271,39,9,119,27,233,14,40,0,0,0,0,1,1,1,0,0,1,837,58,896,2168
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2791,3,13,28,257,23,20,108,14,220,18,30,0,0,0,0,1,2,0,1,1,0,736,51,787,1855
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2792,2,21,41,213,19,11,70,13,195,13,19,0,0,0,0,4,0,1,1,0,1,621,45,667,1475
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2793,3,12,28,292,31,29,58,18,218,25,23,0,0,0,0,0,0,4,1,0,3,739,55,797,1768
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2794,2,6,41,257,27,16,31,13,241,16,23,0,0,0,0,1,0,2,1,0,0,675,45,720,1487
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2795,2,15,38,249,20,13,61,23,164,19,34,0,0,0,0,0,1,2,0,0,0,639,55,694,1434
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2796,2,15,46,248,32,15,56,15,162,9,17,0,0,0,0,2,1,4,0,0,1,622,46,669,1398
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2797,4,37,90,495,52,37,91,33,361,26,49,0,0,0,0,2,2,8,0,0,2,1283,81,1366,2861
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2798,3,14,51,315,32,25,22,8,215,12,19,0,0,0,0,0,0,1,1,0,1,715,45,761,1759
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2799,3,25,52,401,36,25,57,22,218,14,35,0,0,0,0,3,0,2,0,0,1,890,65,956,2026
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2800,7,39,122,845,59,40,281,38,464,38,84,0,0,0,0,6,1,5,0,0,0,2022,108,2130,4759
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2801,4,17,73,528,44,32,129,22,225,21,45,0,0,0,0,0,1,9,2,0,1,1148,81,1230,2608
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2802,6,25,77,772,65,50,208,41,402,33,60,0,0,0,0,1,1,9,1,0,0,1745,96,1841,4252
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2803,4,19,64,534,37,28,71,20,367,24,36,0,0,0,0,0,3,6,2,0,0,1211,73,1284,2800
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2804,2,13,37,263,22,21,56,13,207,9,29,0,0,0,0,5,1,4,0,0,0,680,47,727,1301
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2805,3,15,29,321,23,21,54,9,426,8,24,0,0,0,0,1,0,2,0,0,23,933,30,986,1841
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2806,3,20,55,260,33,11,97,9,265,20,22,0,0,0,0,0,3,2,1,0,2,798,48,848,2035
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2807,3,17,49,173,34,22,144,22,277,16,31,0,0,0,0,0,1,3,2,0,0,791,47,838,1771
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2808,2,15,34,178,26,24,39,9,302,16,13,0,0,0,0,2,3,1,0,0,1,662,38,701,1395
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2809,4,13,77,242,27,21,171,18,311,14,32,0,0,0,0,2,0,7,0,0,0,935,83,1018,2430
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2810,2,4,26,199,15,12,81,10,159,10,19,0,0,0,0,0,0,1,0,0,0,536,21,557,1124
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2811,5,45,81,645,69,36,116,18,473,33,53,0,0,0,0,3,0,6,1,0,1,1579,86,1666,3688
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2812,4,30,73,314,23,24,197,27,307,18,37,0,0,0,0,1,0,3,0,0,0,1054,87,1141,2440
1,9,DISTRITO FEDERAL,27,,7,IZTAPALAPA,2813,2,23,31,158,20,7,69,16,137,11,19,0,0,0,0,1,0,1,0,1,0,494,50,544,1161
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2814,2,24,34,203,30,19,11,15,224,16,30,0,0,0,0,2,4,1,0,0,1,613,35,649,1412
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2815,2,18,31,138,29,13,12,11,158,21,25,0,0,0,0,2,0,0,0,0,1,458,30,489,1320
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2816,2,16,35,115,27,8,14,11,150,10,26,0,0,0,0,0,1,4,1,1,5,419,22,446,1112
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2817,3,27,44,332,57,17,15,36,179,20,60,0,0,0,0,1,0,0,0,0,2,788,42,832,2132
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2818,4,37,49,294,51,21,23,23,364,18,42,0,0,0,0,1,0,1,0,0,2,924,41,967,2349
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2819,5,37,71,381,69,25,23,37,419,27,46,0,0,0,0,4,0,6,0,0,2,1145,43,1190,3549
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2820,3,15,53,308,55,21,17,13,299,10,17,0,0,0,0,0,0,4,0,0,2,812,55,869,2206
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2821,5,23,60,433,47,34,17,39,358,26,67,0,0,0,0,2,2,4,0,0,1,1112,59,1172,3146
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2822,3,19,67,208,43,25,7,23,212,21,57,0,0,0,0,3,2,2,0,1,2,690,38,730,2010
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2823,2,17,20,134,21,13,4,9,151,5,27,0,0,0,0,1,2,2,0,0,0,406,35,441,1156
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2824,3,14,32,168,19,12,7,12,303,17,28,0,0,0,0,1,1,2,0,0,1,616,35,652,1571
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2825,2,18,45,157,17,13,7,13,276,10,23,0,0,0,0,0,0,1,0,0,0,580,32,612,1454
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2826,2,13,38,198,18,12,5,18,180,13,25,0,0,0,0,4,0,3,0,1,0,528,26,554,1349
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2827,2,11,27,295,33,11,8,8,141,10,29,0,0,0,0,0,0,1,0,0,0,574,45,619,1296
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2828,2,26,51,157,28,7,14,13,127,11,27,0,0,0,0,0,0,2,0,0,0,463,28,491,1061
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2829,3,55,60,253,37,21,23,19,227,25,47,0,0,0,0,1,0,1,1,0,1,770,40,811,1719
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2830,2,28,31,269,31,19,10,18,212,17,34,0,0,0,0,2,0,1,0,0,0,672,42,714,1420
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2831,2,17,39,183,28,9,13,4,186,12,26,0,0,0,0,0,1,2,0,0,0,520,37,557,1283
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2832,1,15,13,75,12,8,6,1,97,4,14,0,0,0,0,0,0,1,0,0,1,246,16,263,542
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2833,1,16,9,86,9,1,4,6,90,11,12,0,0,0,0,0,0,0,0,0,0,244,13,257,655
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2834,3,47,48,234,38,25,28,12,228,40,70,0,0,0,0,3,2,2,0,0,2,777,80,859,1892
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2835,2,37,62,118,39,9,15,22,171,33,46,0,0,0,0,0,0,3,0,0,4,555,36,595,1450
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2836,2,37,39,83,29,7,12,9,163,16,28,0,0,0,0,0,0,0,0,0,0,423,23,446,1037
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2837,2,38,56,71,34,10,16,8,164,22,29,0,0,0,0,0,0,0,0,0,0,448,43,491,1095
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2838,2,68,45,63,18,9,19,12,168,15,57,0,0,0,0,0,0,0,0,0,2,474,32,508,1306
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2839,1,37,29,48,13,4,8,9,63,9,36,0,0,0,0,0,0,0,0,0,1,256,25,282,677
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2840,2,42,48,52,19,5,7,7,91,26,33,0,0,0,0,3,0,1,0,0,0,334,39,373,907
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2841,2,31,15,120,30,11,39,12,151,11,43,0,0,0,0,0,1,0,0,0,0,464,28,492,1112
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2842,2,113,65,36,20,9,12,10,137,15,28,0,0,0,0,0,0,1,0,0,0,446,55,501,1055
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2843,1,106,55,14,10,2,16,3,58,16,26,0,0,0,0,2,0,0,0,0,1,308,35,344,732
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2844,1,51,35,28,7,4,13,5,84,10,30,0,0,0,0,1,0,1,0,0,1,269,37,307,718
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2846,2,90,36,40,12,4,7,4,86,17,26,0,0,0,0,0,1,0,0,0,6,323,43,372,774
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2847,2,47,31,158,13,16,10,8,110,9,26,0,0,0,0,0,0,0,0,0,3,428,32,463,1004
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2848,1,39,31,32,11,7,9,2,70,14,23,0,0,0,0,0,0,0,0,0,0,238,27,265,567
1,9,DISTRITO FEDERAL,28,,7,IZTAPALAPA,2849,2,70,29,103,23,9,3,11,120,21,36,0,0,0,0,2,0,0,1,0,1,428,27,456,1081
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2850,2,28,43,175,23,14,16,15,170,6,29,0,0,0,0,1,1,4,0,0,4,525,39,568,1341
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2851,2,42,31,109,17,9,21,6,142,17,35,0,0,0,0,0,0,1,1,0,0,431,33,464,1196
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2852,3,43,56,207,24,13,13,12,263,26,48,0,0,0,0,0,2,0,0,0,2,707,40,749,1808
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2853,3,52,47,248,30,26,18,114,230,114,38,0,0,0,0,1,0,1,2,0,3,921,62,986,2133
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2854,3,20,36,253,31,16,6,11,154,28,31,0,0,0,0,0,0,1,0,0,2,587,27,616,1510
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2855,3,17,44,260,36,13,15,25,227,13,34,0,0,0,0,0,1,4,0,0,0,689,63,752,1669
1,9,DISTRITO FEDERAL,31,,7,IZTAPALAPA,2856,2,19,35,193,24,8,11,23,169,18,38,0,0,0,0,1,1,0,0,0,2,540,32,574,1247
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2857,2,20,36,206,27,9,11,13,121,17,26,0,0,0,0,0,0,0,0,0,2,486,35,523,1176
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2858,3,49,43,185,33,5,17,23,191,20,40,0,0,0,0,0,1,1,0,0,0,608,44,652,1654
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2859,3,13,25,223,25,14,10,21,240,13,19,0,0,0,0,2,1,3,0,0,1,609,38,648,1592
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2860,2,21,27,218,31,17,10,22,224,9,24,0,0,0,0,0,0,5,0,1,0,609,33,642,1265
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2861,2,18,35,167,19,14,8,16,216,12,26,0,0,0,0,1,0,0,0,0,1,532,42,575,1435
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2862,2,17,43,115,27,5,11,14,165,8,23,0,0,0,0,0,2,0,1,0,0,431,24,455,1189
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2863,3,36,35,231,41,21,8,12,263,13,31,0,0,0,0,1,0,5,0,0,0,697,25,722,1928
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2864,11,63,137,1099,139,65,48,48,1037,56,115,0,0,0,0,8,5,8,5,0,6,2833,140,2979,7987
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2865,5,47,59,535,60,41,19,31,393,30,61,0,0,0,0,3,1,2,1,0,3,1283,61,1347,3541
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2866,16,71,171,2184,262,112,54,92,978,79,172,0,0,0,0,7,4,15,2,3,4,4206,217,4427,11793
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2867,5,38,68,330,52,44,14,43,311,19,70,0,0,0,0,1,4,3,1,0,10,998,51,1059,3242
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2868,2,15,24,192,26,13,20,17,160,10,23,0,0,0,0,1,0,1,0,0,1,502,34,537,1350
1,9,DISTRITO FEDERAL,29,,7,IZTAPALAPA,2869,5,54,62,478,38,30,23,28,272,24,54,0,0,0,0,1,1,4,0,0,2,1069,71,1142,3001
