CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA ,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,9,MAPIMI,10,HIDALGO,671,3,175,254,,,9,,,,,1,,,,,,,,,,,,,,,,0,439,7,446,630
1,10,DURANGO,8,EL ORO,11,INDE,672,1,91,124,,,7,,,,,1,,,,,,,,,,,,,,,,0,223,8,231,374
1,10,DURANGO,8,EL ORO,11,INDE,673,1,96,103,,,4,,,,,0,,,,,,,,,,,,,,,,0,203,9,212,334
1,10,DURANGO,8,EL ORO,11,INDE,674,1,49,147,,,1,,,,,1,,,,,,,,,,,,,,,,0,198,1,199,283
1,10,DURANGO,8,EL ORO,11,INDE,675,1,46,125,,,0,,,,,0,,,,,,,,,,,,,,,,0,171,2,173,249
1,10,DURANGO,8,EL ORO,11,INDE,676,1,38,40,,,2,,,,,0,,,,,,,,,,,,,,,,0,80,2,82,118
1,10,DURANGO,8,EL ORO,11,INDE,678,1,153,247,,,2,,,,,1,,,,,,,,,,,,,,,,0,403,7,410,594
1,10,DURANGO,8,EL ORO,11,INDE,679,1,29,114,,,0,,,,,0,,,,,,,,,,,,,,,,0,143,3,146,209
1,10,DURANGO,8,EL ORO,11,INDE,680,1,28,43,,,0,,,,,0,,,,,,,,,,,,,,,,0,71,2,73,108
1,10,DURANGO,8,EL ORO,11,INDE,681,1,39,135,,,1,,,,,0,,,,,,,,,,,,,,,,0,175,1,176,261
1,10,DURANGO,8,EL ORO,11,INDE,682,1,34,42,,,0,,,,,0,,,,,,,,,,,,,,,,0,76,2,78,120
1,10,DURANGO,8,EL ORO,11,INDE,683,1,81,72,,,1,,,,,0,,,,,,,,,,,,,,,,0,154,3,157,216
1,10,DURANGO,8,EL ORO,11,INDE,684,1,170,124,,,1,,,,,0,,,,,,,,,,,,,,,,0,295,7,302,431
1,10,DURANGO,8,EL ORO,11,INDE,685,1,58,90,,,0,,,,,0,,,,,,,,,,,,,,,,0,148,5,153,216
1,10,DURANGO,8,EL ORO,11,INDE,686,1,130,116,,,1,,,,,1,,,,,,,,,,,,,,,,0,248,2,250,349
1,10,DURANGO,8,EL ORO,11,INDE,687,2,157,126,,,1,,,,,0,,,,,,,,,,,,,,,,0,284,8,292,448
1,10,DURANGO,8,EL ORO,11,INDE,688,1,61,28,,,1,,,,,0,,,,,,,,,,,,,,,,0,90,3,93,131
1,10,DURANGO,9,MAPIMI,12,LERDO,728,1,23,144,,,2,,0,,,1,2,,,,44,,,,,,,,,,,0,216,17,233,315
1,10,DURANGO,9,MAPIMI,12,LERDO,729,1,18,145,,,1,,0,,,2,0,,,,26,,,,,,,,,,,0,192,0,192,278
1,10,DURANGO,9,MAPIMI,12,LERDO,730,3,271,668,,,11,,1,,,12,1,,,,121,,,,,,,,,,,0,1085,31,1116,1905
1,10,DURANGO,9,MAPIMI,12,LERDO,736,1,18,194,,,0,,0,,,67,0,,,,56,,,,,,,,,,,0,335,14,349,530
1,10,DURANGO,9,MAPIMI,12,LERDO,737,2,94,367,,,5,,1,,,34,3,,,,138,,,,,,,,,,,1,642,23,666,1206
1,10,DURANGO,9,MAPIMI,12,LERDO,738,3,119,441,,,4,,4,,,202,13,,,,241,,,,,,,,,,,0,1024,35,1059,1867
1,10,DURANGO,9,MAPIMI,12,LERDO,739,3,80,285,,,5,,0,,,420,2,,,,138,,,,,,,,,,,0,930,32,962,1639
1,10,DURANGO,9,MAPIMI,12,LERDO,740,1,45,117,,,1,,1,,,35,1,,,,53,,,,,,,,,,,0,253,5,258,449
1,10,DURANGO,9,MAPIMI,12,LERDO,741,2,94,374,,,2,,1,,,121,2,,,,201,,,,,,,,,,,0,795,13,808,1362
1,10,DURANGO,9,MAPIMI,12,LERDO,742,2,118,286,,,4,,1,,,112,5,,,,123,,,,,,,,,,,0,649,23,672,1130
1,10,DURANGO,9,MAPIMI,12,LERDO,743,1,84,158,,,3,,3,,,47,1,,,,18,,,,,,,,,,,0,314,8,322,554
1,10,DURANGO,9,MAPIMI,12,LERDO,748,3,211,304,,,7,,0,,,38,4,,,,58,,,,,,,,,,,3,622,16,641,1275
1,10,DURANGO,9,MAPIMI,12,LERDO,749,2,125,199,,,5,,0,,,27,4,,,,81,,,,,,,,,,,0,441,10,451,971
1,10,DURANGO,9,MAPIMI,12,LERDO,750,2,132,263,,,1,,1,,,38,3,,,,65,,,,,,,,,,,0,503,10,513,1047
1,10,DURANGO,9,MAPIMI,12,LERDO,751,2,102,254,,,2,,1,,,37,2,,,,56,,,,,,,,,,,0,454,11,465,896
1,10,DURANGO,9,MAPIMI,12,LERDO,752,2,143,349,,,7,,2,,,34,1,,,,44,,,,,,,,,,,0,580,11,591,1251
1,10,DURANGO,9,MAPIMI,12,LERDO,753,2,70,191,,,2,,2,,,50,12,,,,57,,,,,,,,,,,0,384,8,392,784
1,10,DURANGO,9,MAPIMI,12,LERDO,754,3,112,280,,,6,,1,,,140,2,,,,363,,,,,,,,,,,0,904,45,949,1536
1,10,DURANGO,9,MAPIMI,12,LERDO,755,3,89,303,,,4,,2,,,236,3,,,,234,,,,,,,,,,,0,871,31,902,1506
1,10,DURANGO,9,MAPIMI,12,LERDO,756,2,243,410,,,13,,0,,,71,5,,,,57,,,,,,,,,,,0,799,27,826,1373
1,10,DURANGO,9,MAPIMI,12,LERDO,757,2,60,317,,,3,,2,,,19,7,,,,225,,,,,,,,,,,0,633,50,683,1062
1,10,DURANGO,9,MAPIMI,12,LERDO,758,1,57,93,,,0,,0,,,5,3,,,,59,,,,,,,,,,,0,217,6,223,339
1,10,DURANGO,9,MAPIMI,12,LERDO,759,1,95,97,,,2,,1,,,1,1,,,,13,,,,,,,,,,,0,210,7,217,315
1,10,DURANGO,9,MAPIMI,12,LERDO,764,2,242,414,,,7,,3,,,6,0,,,,9,,,,,,,,,,,0,681,14,695,1065
1,10,DURANGO,9,MAPIMI,12,LERDO,765,1,67,72,,,1,,0,,,5,1,,,,13,,,,,,,,,,,0,159,13,172,241
1,10,DURANGO,9,MAPIMI,12,LERDO,767,1,139,210,,,2,,0,,,14,1,,,,15,,,,,,,,,,,0,381,11,392,676
1,10,DURANGO,9,MAPIMI,12,LERDO,768,1,18,107,,,0,,0,,,0,18,,,,0,,,,,,,,,,,0,143,3,146,259
1,10,DURANGO,13,LERDO,12,LERDO,689,8,520,971,,,26,,19,,,114,39,,,,560,,,,,,,,,,,0,2249,42,2291,5413
1,10,DURANGO,13,LERDO,12,LERDO,690,4,308,394,,,4,,7,,,85,24,,,,280,,,,,,,,,,,1,1102,20,1123,2394
1,10,DURANGO,13,LERDO,12,LERDO,691,2,212,214,,,9,,7,,,33,13,,,,131,,,,,,,,,,,0,619,7,626,1212
1,10,DURANGO,13,LERDO,12,LERDO,692,2,146,175,,,3,,4,,,31,7,,,,116,,,,,,,,,,,0,482,14,496,1008
1,10,DURANGO,13,LERDO,12,LERDO,693,2,121,249,,,0,,1,,,31,7,,,,125,,,,,,,,,,,0,534,10,544,1152
1,10,DURANGO,13,LERDO,12,LERDO,694,4,377,362,,,31,,5,,,68,30,,,,245,,,,,,,,,,,2,1118,28,1148,2513
1,10,DURANGO,13,LERDO,12,LERDO,695,3,241,391,,,20,,20,,,45,3,,,,251,,,,,,,,,,,11,971,14,996,2232
1,10,DURANGO,13,LERDO,12,LERDO,696,2,192,194,,,12,,2,,,23,9,,,,127,,,,,,,,,,,0,559,17,576,1253
1,10,DURANGO,13,LERDO,12,LERDO,697,3,177,314,,,10,,6,,,41,10,,,,258,,,,,,,,,,,0,816,14,830,1526
1,10,DURANGO,13,LERDO,12,LERDO,698,9,534,977,,,40,,10,,,132,60,,,,657,,,,,,,,,,,0,2410,36,2446,6579
1,10,DURANGO,13,LERDO,12,LERDO,699,3,272,286,,,20,,3,,,67,11,,,,263,,,,,,,,,,,1,922,20,943,1793
1,10,DURANGO,13,LERDO,12,LERDO,700,5,271,663,,,23,,6,,,59,26,,,,262,,,,,,,,,,,2,1310,38,1350,3296
1,10,DURANGO,13,LERDO,12,LERDO,701,2,122,283,,,5,,3,,,25,13,,,,101,,,,,,,,,,,0,552,8,560,1269
1,10,DURANGO,13,LERDO,12,LERDO,702,2,193,158,,,3,,1,,,15,10,,,,187,,,,,,,,,,,2,567,11,580,1014
1,10,DURANGO,13,LERDO,12,LERDO,703,2,122,149,,,5,,1,,,11,4,,,,127,,,,,,,,,,,1,419,4,424,784
1,10,DURANGO,13,LERDO,12,LERDO,704,2,129,159,,,19,,2,,,19,4,,,,176,,,,,,,,,,,0,508,9,517,871
1,10,DURANGO,13,LERDO,12,LERDO,705,3,262,424,,,8,,4,,,38,20,,,,346,,,,,,,,,,,4,1102,21,1127,2207
1,10,DURANGO,13,LERDO,12,LERDO,706,2,88,255,,,3,,3,,,20,4,,,,90,,,,,,,,,,,0,463,21,484,1133
1,10,DURANGO,13,LERDO,12,LERDO,707,2,65,185,,,4,,4,,,19,1,,,,89,,,,,,,,,,,0,367,6,373,764
1,10,DURANGO,13,LERDO,12,LERDO,708,2,91,208,,,2,,3,,,20,1,,,,88,,,,,,,,,,,1,413,19,433,881
1,10,DURANGO,13,LERDO,12,LERDO,709,1,53,146,,,3,,1,,,12,6,,,,69,,,,,,,,,,,0,290,13,303,670
1,10,DURANGO,13,LERDO,12,LERDO,710,2,84,270,,,10,,0,,,25,7,,,,70,,,,,,,,,,,0,466,2,468,1017
1,10,DURANGO,13,LERDO,12,LERDO,711,2,127,300,,,2,,5,,,37,6,,,,176,,,,,,,,,,,1,653,14,668,1432
1,10,DURANGO,13,LERDO,12,LERDO,712,2,112,143,,,3,,1,,,26,4,,,,113,,,,,,,,,,,0,402,10,412,825
1,10,DURANGO,13,LERDO,12,LERDO,713,2,125,145,,,1,,1,,,20,8,,,,128,,,,,,,,,,,0,428,9,437,802
1,10,DURANGO,13,LERDO,12,LERDO,714,2,137,154,,,3,,1,,,20,2,,,,120,,,,,,,,,,,0,437,6,443,810
1,10,DURANGO,13,LERDO,12,LERDO,715,2,149,203,,,1,,2,,,24,5,,,,144,,,,,,,,,,,0,528,11,539,1032
1,10,DURANGO,13,LERDO,12,LERDO,716,2,116,235,,,4,,1,,,41,1,,,,90,,,,,,,,,,,0,488,10,498,1128
1,10,DURANGO,13,LERDO,12,LERDO,717,2,68,182,,,2,,0,,,15,8,,,,81,,,,,,,,,,,0,356,15,371,842
1,10,DURANGO,13,LERDO,12,LERDO,718,2,113,244,,,3,,2,,,20,13,,,,94,,,,,,,,,,,0,489,10,499,1104
1,10,DURANGO,13,LERDO,12,LERDO,719,2,148,235,,,3,,0,,,26,17,,,,124,,,,,,,,,,,1,553,12,566,1023
1,10,DURANGO,13,LERDO,12,LERDO,720,2,156,266,,,6,,2,,,20,5,,,,172,,,,,,,,,,,0,627,10,637,1214
1,10,DURANGO,13,LERDO,12,LERDO,721,2,129,282,,,4,,7,,,43,6,,,,136,,,,,,,,,,,0,607,18,625,1266
1,10,DURANGO,13,LERDO,12,LERDO,722,4,208,348,,,9,,2,,,46,6,,,,196,,,,,,,,,,,0,815,23,838,1511
1,10,DURANGO,13,LERDO,12,LERDO,723,2,156,284,,,12,,5,,,34,7,,,,129,,,,,,,,,,,0,627,15,642,1308
1,10,DURANGO,13,LERDO,12,LERDO,724,2,103,299,,,7,,2,,,9,1,,,,58,,,,,,,,,,,0,479,8,487,1077
1,10,DURANGO,13,LERDO,12,LERDO,725,1,38,132,,,2,,1,,,9,10,,,,27,,,,,,,,,,,0,219,10,229,497
1,10,DURANGO,13,LERDO,12,LERDO,726,2,98,165,,,11,,0,,,10,3,,,,77,,,,,,,,,,,0,364,10,374,951
1,10,DURANGO,13,LERDO,12,LERDO,727,3,140,389,,,8,,7,,,36,3,,,,103,,,,,,,,,,,0,686,15,701,1665
1,10,DURANGO,13,LERDO,12,LERDO,731,2,62,243,,,4,,1,,,6,4,,,,38,,,,,,,,,,,3,358,15,376,752
1,10,DURANGO,13,LERDO,12,LERDO,732,2,130,221,,,8,,1,,,24,6,,,,44,,,,,,,,,,,0,434,11,445,927
1,10,DURANGO,13,LERDO,12,LERDO,733,4,146,558,,,7,,2,,,35,14,,,,236,,,,,,,,,,,1,998,17,1016,2339
1,10,DURANGO,13,LERDO,12,LERDO,734,2,76,293,,,10,,2,,,49,3,,,,213,,,,,,,,,,,0,646,28,674,1246
1,10,DURANGO,13,LERDO,12,LERDO,735,3,176,480,,,6,,3,,,62,7,,,,337,,,,,,,,,,,0,1071,37,1108,1868
1,10,DURANGO,13,LERDO,12,LERDO,744,2,51,256,,,5,,0,,,15,3,,,,52,,,,,,,,,,,0,382,8,390,949
1,10,DURANGO,13,LERDO,12,LERDO,745,2,148,230,,,3,,0,,,10,1,,,,46,,,,,,,,,,,0,438,8,446,903
1,10,DURANGO,13,LERDO,12,LERDO,746,3,290,500,,,13,,2,,,37,2,,,,60,,,,,,,,,,,0,904,24,928,1804
1,10,DURANGO,13,LERDO,12,LERDO,747,3,345,448,,,15,,5,,,16,11,,,,109,,,,,,,,,,,1,949,25,975,1860
1,10,DURANGO,13,LERDO,12,LERDO,760,3,434,417,,,6,,1,,,38,4,,,,25,,,,,,,,,,,14,925,15,954,1603
1,10,DURANGO,13,LERDO,12,LERDO,761,3,453,558,,,5,,2,,,13,0,,,,33,,,,,,,,,,,0,1064,6,1070,1793
1,10,DURANGO,13,LERDO,12,LERDO,762,2,195,304,,,7,,0,,,8,5,,,,18,,,,,,,,,,,0,537,6,543,936
1,10,DURANGO,13,LERDO,12,LERDO,763,3,271,529,,,12,,0,,,32,3,,,,47,,,,,,,,,,,0,894,23,917,1676
1,10,DURANGO,9,MAPIMI,13,MAPIMI,769,3,377,543,,,16,,13,,,352,4,,,,,,,,,,,,,,,1,1305,43,1349,2215
1,10,DURANGO,9,MAPIMI,13,MAPIMI,770,2,97,242,,,1,,1,,,132,4,,,,,,,,,,,,,,,0,477,22,499,855
1,10,DURANGO,9,MAPIMI,13,MAPIMI,771,2,106,260,,,7,,6,,,237,1,,,,,,,,,,,,,,,0,617,9,626,937
1,10,DURANGO,9,MAPIMI,13,MAPIMI,772,1,38,81,,,2,,0,,,0,0,,,,,,,,,,,,,,,0,121,3,124,300
1,10,DURANGO,9,MAPIMI,13,MAPIMI,773,1,37,123,,,0,,0,,,0,0,,,,,,,,,,,,,,,0,160,7,167,280
1,10,DURANGO,9,MAPIMI,13,MAPIMI,774,1,26,71,,,2,,0,,,3,0,,,,,,,,,,,,,,,0,102,1,103,172
1,10,DURANGO,9,MAPIMI,13,MAPIMI,778,2,291,253,,,6,,0,,,22,2,,,,,,,,,,,,,,,0,574,7,581,1188
1,10,DURANGO,9,MAPIMI,13,MAPIMI,780,2,142,139,,,5,,1,,,11,4,,,,,,,,,,,,,,,0,302,6,308,643
1,10,DURANGO,9,MAPIMI,13,MAPIMI,781,1,39,88,,,1,,0,,,4,1,,,,,,,,,,,,,,,1,133,2,136,264
1,10,DURANGO,9,MAPIMI,13,MAPIMI,782,2,49,97,,,1,,0,,,5,2,,,,,,,,,,,,,,,0,154,2,156,261
1,10,DURANGO,9,MAPIMI,13,MAPIMI,783,1,53,58,,,1,,3,,,2,7,,,,,,,,,,,,,,,0,124,4,128,259
1,10,DURANGO,9,MAPIMI,13,MAPIMI,785,1,211,217,,,1,,0,,,12,11,,,,,,,,,,,,,,,0,452,12,464,709
1,10,DURANGO,9,MAPIMI,13,MAPIMI,786,2,365,232,,,6,,2,,,37,18,,,,,,,,,,,,,,,0,660,21,681,1064
1,10,DURANGO,9,MAPIMI,13,MAPIMI,787,1,205,148,,,14,,2,,,14,12,,,,,,,,,,,,,,,0,395,2,397,656
1,10,DURANGO,9,MAPIMI,13,MAPIMI,788,4,483,361,,,8,,3,,,60,29,,,,,,,,,,,,,,,7,944,23,974,1595
1,10,DURANGO,9,MAPIMI,13,MAPIMI,789,2,357,178,,,3,,1,,,27,13,,,,,,,,,,,,,,,0,579,6,585,873
1,10,DURANGO,9,MAPIMI,13,MAPIMI,790,2,243,246,,,6,,1,,,28,6,,,,,,,,,,,,,,,0,530,13,543,837
1,10,DURANGO,9,MAPIMI,13,MAPIMI,791,2,184,229,,,10,,2,,,31,11,,,,,,,,,,,,,,,0,467,8,475,824
1,10,DURANGO,9,MAPIMI,13,MAPIMI,792,2,178,546,,,8,,2,,,12,1,,,,,,,,,,,,,,,0,747,13,760,1126
1,10,DURANGO,9,MAPIMI,13,MAPIMI,793,1,157,120,,,5,,0,,,8,2,,,,,,,,,,,,,,,0,292,7,299,468
1,10,DURANGO,9,MAPIMI,13,MAPIMI,794,1,4,75,,,0,,1,,,6,0,,,,,,,,,,,,,,,0,86,1,87,149
1,10,DURANGO,9,MAPIMI,13,MAPIMI,795,1,19,55,,,0,,0,,,6,2,,,,,,,,,,,,,,,0,82,4,86,164
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1392,1,129,151,,,3,,2,,,23,2,,,,,,,,,,,,,,,0,310,19,329,658
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1393,2,203,241,,,1,,0,,,14,0,,,,,,,,,,,,,,,0,459,18,477,919
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,796,3,108,466,,,381,,0,,,4,4,,,,,,,,,,,,,,,0,963,50,1013,953
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,797,2,52,268,,,248,,0,,,1,0,,,,,,,,,,,,,,,0,569,33,602,942
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,798,1,11,48,,,90,,0,,,0,0,,,,,,,,,,,,,,,0,149,14,163,358
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,799,1,8,78,,,82,,0,,,0,0,,,,,,,,,,,,,,,0,168,8,176,288
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,800,2,50,215,,,171,,1,,,1,0,,,,,,,,,,,,,,,0,438,21,459,804
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,801,1,1,174,,,68,,0,,,0,0,,,,,,,,,,,,,,,0,243,10,253,394
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,802,1,3,52,,,32,,0,,,0,0,,,,,,,,,,,,,,,0,87,4,91,112
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,803,1,8,147,,,57,,0,,,0,0,,,,,,,,,,,,,,,0,212,19,231,317
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,804,1,3,79,,,33,,0,,,1,0,,,,,,,,,,,,,,,57,116,9,182,182
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,805,1,4,111,,,168,,0,,,1,0,,,,,,,,,,,,,,,0,284,30,314,514
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,806,1,0,168,,,66,,0,,,0,3,,,,,,,,,,,,,,,0,237,4,241,329
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,807,1,31,230,,,243,,0,,,0,2,,,,,,,,,,,,,,,0,506,23,529,714
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,808,1,47,216,,,262,,0,,,0,0,,,,,,,,,,,,,,,0,525,31,556,726
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,809,4,34,468,,,340,,1,,,1,0,,,,,,,,,,,,,,,24,844,23,891,1246
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,810,4,58,699,,,577,,1,,,0,0,,,,,,,,,,,,,,,0,1335,158,1493,2070
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,811,4,91,749,,,704,,1,,,2,2,,,,,,,,,,,,,,,0,1549,168,1717,2281
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,812,1,7,181,,,82,,0,,,0,0,,,,,,,,,,,,,,,0,270,16,286,384
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,813,1,20,220,,,110,,2,,,0,17,,,,,,,,,,,,,,,0,369,23,392,634
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,814,1,5,166,,,153,,0,,,0,0,,,,,,,,,,,,,,,0,324,9,333,452
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,815,1,4,137,,,123,,0,,,0,2,,,,,,,,,,,,,,,6,266,14,286,401
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,816,2,80,505,,,262,,1,,,0,1,,,,,,,,,,,,,,,0,849,61,910,1296
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,817,2,10,399,,,479,,0,,,0,0,,,,,,,,,,,,,,,0,888,33,921,1285
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,818,1,10,34,,,94,,0,,,0,0,,,,,,,,,,,,,,,0,138,18,156,227
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,819,1,3,59,,,16,,0,,,0,1,,,,,,,,,,,,,,,0,79,15,94,148
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,820,3,31,239,,,278,,0,,,0,35,,,,,,,,,,,,,,,0,583,37,620,876
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,821,3,59,611,,,802,,0,,,1,7,,,,,,,,,,,,,,,0,1480,97,1577,2073
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,822,3,40,517,,,441,,0,,,1,2,,,,,,,,,,,,,,,0,1001,96,1097,1474
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,823,3,36,259,,,323,,0,,,1,0,,,,,,,,,,,,,,,0,619,63,682,970
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,824,1,5,73,,,193,,0,,,0,0,,,,,,,,,,,,,,,0,271,16,287,448
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,825,2,60,249,,,333,,0,,,0,0,,,,,,,,,,,,,,,0,642,96,738,968
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,826,2,51,252,,,399,,0,,,1,0,,,,,,,,,,,,,,,0,703,81,784,1135
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,827,2,22,275,,,375,,0,,,0,7,,,,,,,,,,,,,,,0,679,49,728,958
1,10,DURANGO,9,MAPIMI,15,NAZAS,828,2,252,,,173,27,95,1,4,5,14,,,,,,8,,,,,,,,,,0,579,10,589,713
1,10,DURANGO,9,MAPIMI,15,NAZAS,829,1,124,,,160,36,87,7,6,0,5,,,,,,8,,,,,,,,,,0,433,12,445,674
1,10,DURANGO,9,MAPIMI,15,NAZAS,830,2,211,,,232,47,98,5,5,4,2,,,,,,7,,,,,,,,,,0,611,17,628,915
1,10,DURANGO,9,MAPIMI,15,NAZAS,831,2,146,,,194,39,79,2,3,2,8,,,,,,4,,,,,,,,,,0,477,7,484,642
1,10,DURANGO,9,MAPIMI,15,NAZAS,832,1,21,,,62,30,86,1,1,3,2,,,,,,5,,,,,,,,,,0,211,1,212,253
1,10,DURANGO,9,MAPIMI,15,NAZAS,833,1,93,,,116,22,109,0,10,2,15,,,,,,97,,,,,,,,,,0,464,16,480,642
1,10,DURANGO,9,MAPIMI,15,NAZAS,834,1,96,,,73,42,159,1,1,3,7,,,,,,23,,,,,,,,,,0,405,9,414,651
1,10,DURANGO,9,MAPIMI,15,NAZAS,835,1,62,,,100,13,103,0,0,0,15,,,,,,8,,,,,,,,,,0,301,8,309,468
1,10,DURANGO,9,MAPIMI,15,NAZAS,836,1,84,,,94,10,122,1,2,0,7,,,,,,19,,,,,,,,,,0,339,8,347,491
1,10,DURANGO,9,MAPIMI,15,NAZAS,837,1,177,,,80,38,120,1,2,1,4,,,,,,1,,,,,,,,,,0,424,3,427,601
1,10,DURANGO,9,MAPIMI,15,NAZAS,838,1,118,,,54,11,91,0,3,0,7,,,,,,9,,,,,,,,,,0,293,8,301,434
1,10,DURANGO,9,MAPIMI,15,NAZAS,839,2,165,,,224,47,231,3,4,2,28,,,,,,22,,,,,,,,,,0,726,22,748,1059
1,10,DURANGO,9,MAPIMI,15,NAZAS,840,1,119,,,147,35,102,1,12,2,9,,,,,,19,,,,,,,,,,0,446,8,454,594
1,10,DURANGO,9,MAPIMI,15,NAZAS,841,1,36,,,78,11,36,0,0,0,6,,,,,,3,,,,,,,,,,0,170,6,176,247
1,10,DURANGO,9,MAPIMI,15,NAZAS,842,1,53,,,95,4,59,1,7,0,1,,,,,,5,,,,,,,,,,0,225,3,228,313
1,10,DURANGO,9,MAPIMI,15,NAZAS,843,1,19,,,39,5,32,8,0,0,0,,,,,,0,,,,,,,,,,0,103,4,107,159
1,10,DURANGO,9,MAPIMI,15,NAZAS,844,1,89,,,101,7,49,0,0,1,2,,,,,,4,,,,,,,,,,0,253,4,257,358
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,845,2,92,,,141,190,8,12,83,6,26,45,,,,,,,,,,,,,,,0,603,22,625,929
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,846,3,214,,,230,484,25,22,218,9,52,114,,,,,,,,,,,,,,,0,1368,47,1415,2048
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,847,2,155,,,168,246,19,4,96,10,30,106,,,,,,,,,,,,,,,0,834,28,862,1289
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,848,1,50,,,81,125,36,11,24,0,11,108,,,,,,,,,,,,,,,0,446,8,454,710
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,849,1,49,,,118,115,11,45,25,2,13,4,,,,,,,,,,,,,,,0,382,16,398,617
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,850,2,119,,,160,262,9,53,30,2,13,22,,,,,,,,,,,,,,,0,670,13,683,1006
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,851,2,116,,,125,117,9,102,61,4,38,16,,,,,,,,,,,,,,,0,588,24,612,891
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,852,1,10,,,12,52,2,38,19,3,11,12,,,,,,,,,,,,,,,0,159,1,160,228
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,853,1,21,,,64,19,0,2,17,0,43,7,,,,,,,,,,,,,,,0,173,3,176,248
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,854,1,20,,,122,64,0,7,14,1,17,17,,,,,,,,,,,,,,,0,262,4,266,397
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,855,1,86,,,52,110,3,4,26,3,24,41,,,,,,,,,,,,,,,0,349,7,356,526
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,856,1,114,,,31,60,4,2,17,3,15,53,,,,,,,,,,,,,,,0,299,13,312,533
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,857,2,138,,,100,237,5,18,114,7,13,154,,,,,,,,,,,,,,,0,786,14,800,1248
