CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,COMUN_PRI_PVEM_NVA_ALIANZA,COMUN_PRD_PT_PAN,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRD_PT,PRD_PAN,PT_PAN,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1334,B,0,126,99,6,4,71,2,0,10,0,4,1,1,,,,,,,,,,,,0,324,8,332,525,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1334,C01,0,118,86,6,0,73,1,1,8,0,2,3,3,,,,,,,,,,,,0,301,21,322,525,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1334,C02,0,117,100,9,0,67,1,2,18,2,3,,1,,,,,,,,,,,,0,320,13,333,524,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1335,B,5,170,109,7,3,60,3,2,8,0,2,1,2,,,,,,,,,,,,0,372,23,395,680,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1335,C01,1,176,130,4,5,59,2,1,5,0,3,0,0,,,,,,,,,,,,0,386,59,445,679,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1336,B,0,51,119,2,0,2,0,0,1,0,0,2,3,,,,,,,,,,,,0,180,3,183,259,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1336,E01,1,80,107,2,1,14,0,1,1,0,0,0,6,,,,,,,,,,,,0,213,9,222,318,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1337,B,4,104,144,5,1,16,0,3,12,2,54,0,4,,,,,,,,,,,,0,349,18,367,556,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1338,B,1,29,51,2,0,4,0,0,0,0,2,0,1,,,,,,,,,,,,0,90,7,97,191,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,B,1,105,225,2,26,0,72,9,6,,11,0,,,,,,,,,,,,,11,457,0,468,680,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,C01,0,96,175,1,25,2,82,12,2,,0,16,,,,,,,,,,,,,0,411,19,430,680,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,C02,1,86,234,1,22,3,58,12,10,,0,10,,,,,,,,,,,,,0,437,16,453,679,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,C03,0,123,226,3,0,0,84,10,2,,0,0,,,,,,,,,,,,,0,448,17,465,679,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1340,B,1,83,177,4,21,1,48,15,2,,1,9,,,,,,,,,,,,,1,362,7,370,532,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1340,S01,0,4,6,0,2,2,7,1,0,,0,0,,,,,,,,,,,,,0,22,0,22,0,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1341,B,1,84,152,0,20,4,34,11,1,,0,9,,,,,,,,,,,,,0,316,14,330,520,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1341,C01,0,94,143,0,19,3,47,12,3,,1,7,,,,,,,,,,,,,0,329,8,337,520,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1341,C02,4,91,146,1,5,2,51,10,2,,0,10,,,,,,,,,,,,,0,322,10,332,520,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1342,B,3,156,230,0,17,3,70,13,6,,0,0,,,,,,,,,,,,,0,498,13,511,750,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1342,C01,3,188,231,5,0,0,67,7,13,,0,0,,,,,,,,,,,,,0,514,28,542,750,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1342,C02,0,136,249,0,16,0,73,10,9,,0,7,,,,,,,,,,,,,0,500,10,510,750,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1344,B,0,126,190,1,27,47,1,36,5,,0,7,,,,,,,,,,,,,0,440,14,454,670,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1344,C01,0,133,206,21,0,2,42,29,5,,0,10,,,,,,,,,,,,,0,448,13,461,669,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1345,B,0,75,69,3,59,0,77,3,2,,0,7,,,,,,,,,,,,,0,295,19,314,445,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1346,B,3,34,89,0,9,0,157,2,4,,0,1,,,,,,,,,,,,,0,299,21,320,419,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1347,B,0,36,106,0,68,3,25,22,2,,0,4,,,,,,,,,,,,,0,266,12,278,388,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1347,C01,0,43,91,2,81,5,12,18,2,,1,5,,,,,,,,,,,,,0,260,11,271,388,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1348,B,0,58,80,0,10,0,20,7,0,,0,8,,,,,,,,,,,,,0,183,6,189,292,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1349,B,2,64,197,0,54,0,11,6,6,,0,10,,,,,,,,,,,,,0,350,7,357,458,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1350,B,0,71,117,0,19,0,4,2,0,,0,16,,,,,,,,,,,,,0,229,4,233,301,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1351,B,0,30,65,1,15,2,12,11,7,,0,8,,,,,,,,,,,,,0,151,4,155,189,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1352,B,0,152,165,0,14,21,23,7,3,,0,8,,,,,,,,,,,,,0,393,10,403,606,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1353,B,1,166,182,1,16,1,27,1,7,,0,13,,,,,,,,,,,,,0,415,13,428,662,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1354,B,0,42,93,1,9,1,18,2,5,,0,0,,,,,,,,,,,,,0,171,4,175,232,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1355,B,0,164,286,0,10,0,8,3,0,,0,6,,,,,,,,,,,,,0,477,12,489,697,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1356,B,1,145,217,1,36,2,83,2,1,,0,22,,,,,,,,,,,,,0,510,26,536,738,Acta Casilla,,,
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1357,B,0,97,181,0,19,4,24,3,3,,0,16,,,,,,,,,,,,,0,347,18,365,548,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1358,B,1,57,154,2,2,166,6,1,,,,0,,,,,,,,,,,,,0,389,5,394,558,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1358,C01,2,49,142,0,1,144,14,0,,,,1,,,,,,,,,,,,,0,353,5,358,494,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1359,B,0,33,108,3,0,261,9,4,,,,0,,,,,,,,,,,,,0,418,7,425,563,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1361,B,0,4,198,1,1,261,2,0,,,,0,,,,,,,,,,,,,0,467,14,481,658,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1362,B,0,6,73,0,0,265,4,0,,,,0,,,,,,,,,,,,,0,348,9,357,530,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1364,B,1,6,42,0,0,81,0,0,,,,0,,,,,,,,,,,,,0,130,3,133,177,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1367,B,0,3,98,0,2,36,0,0,,,,0,,,,,,,,,,,,,0,139,5,144,175,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1369,B,0,1,30,1,0,56,0,0,,,,0,,,,,,,,,,,,,0,88,3,91,132,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1370,B,1,14,75,1,1,151,2,1,,,,0,,,,,,,,,,,,,0,246,3,249,350,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1372,B,1,10,71,0,2,104,0,0,,,,0,,,,,,,,,,,,,0,188,3,191,231,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1374,B,0,9,65,0,0,45,0,0,,,,0,,,,,,,,,,,,,0,119,4,123,169,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1375,B,0,13,51,0,0,63,0,0,,,,0,,,,,,,,,,,,,0,127,3,130,200,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1376,B,0,7,55,0,0,48,0,0,,,,0,,,,,,,,,,,,,0,110,4,114,144,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1377,B,0,13,50,1,1,65,0,0,,,,0,,,,,,,,,,,,,0,130,1,131,183,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1379,B,0,4,49,0,0,34,0,0,,,,0,,,,,,,,,,,,,0,87,0,87,126,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1380,B,0,2,17,0,0,69,0,0,,,,0,,,,,,,,,,,,,0,88,3,91,106,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1382,B,11,238,74,1,0,3,8,52,0,0,0,0,0,,,,,,,,,,,,0,387,15,402,711,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1382,C01,6,280,55,2,0,0,1,33,0,0,0,,0,,,,,,,,,,,,0,377,16,393,710,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1383,B,3,270,75,9,0,4,5,47,0,0,0,0,0,,,,,,,,,,,,0,413,22,435,747,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1383,C01,8,225,86,1,0,3,2,40,0,0,0,0,0,,,,,,,,,,,,0,365,13,378,651,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1384,B,7,214,52,4,0,6,7,29,0,0,0,0,0,,,,,,,,,,,,0,319,11,330,591,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1384,C01,7,189,67,2,0,2,5,47,0,0,0,0,0,,,,,,,,,,,,0,319,15,334,591,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1384,C02,2,227,47,0,0,2,15,45,0,0,0,0,0,,,,,,,,,,,,0,338,10,348,590,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1386,B,2,86,41,0,0,0,0,13,0,0,0,0,0,,,,,,,,,,,,0,142,0,142,404,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1386,E01,4,175,11,0,0,1,2,27,0,0,0,0,0,,,,,,,,,,,,0,220,3,223,342,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1387,B,0,76,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,0,78,1,79,138,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1388,B,10,216,38,3,0,7,5,28,0,0,0,0,0,,,,,,,,,,,,0,307,22,329,603,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1389,B,0,77,3,0,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,0,83,0,83,180,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1390,B,0,86,2,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,0,92,5,97,182,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1393,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,491,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1394,B,5,120,24,0,0,0,0,6,0,0,0,0,0,,,,,,,,,,,,0,155,5,160,253,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1395,B,3,84,12,4,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,104,0,104,165,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1396,B,1,85,15,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,102,3,105,140,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1397,B,0,65,11,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,0,77,4,81,150,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1398,B,1,295,21,2,0,3,1,3,0,0,0,0,0,,,,,,,,,,,,0,326,8,334,520,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1401,B,0,70,53,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,124,0,124,143,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1402,B,0,338,69,0,0,0,2,2,0,0,0,0,0,,,,,,,,,,,,0,411,13,424,706,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1403,B,1,153,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,158,1,159,230,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1404,B,5,206,11,0,0,0,0,20,0,0,0,0,0,,,,,,,,,,,,0,242,0,242,449,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1405,B,4,237,6,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,250,12,262,387,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1406,B,1,233,49,3,0,1,1,2,0,0,0,0,0,,,,,,,,,,,,0,290,5,295,400,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1407,B,2,71,14,1,0,0,2,5,0,0,0,0,0,,,,,,,,,,,,0,95,5,100,158,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1408,B,1,165,19,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,0,188,10,198,278,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1409,B,2,205,25,2,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,0,238,5,243,330,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1410,B,12,206,2,2,0,0,1,14,0,0,0,0,0,,,,,,,,,,,,0,237,6,243,475,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1411,B,3,210,15,1,0,1,4,4,0,0,0,0,0,,,,,,,,,,,,0,238,6,244,408,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1412,B,1,61,15,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,0,83,1,84,142,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1413,B,4,95,16,2,0,13,3,10,0,0,0,0,0,,,,,,,,,,,,0,143,12,155,233,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1414,B,4,162,36,0,0,3,3,27,0,0,0,0,0,,,,,,,,,,,,0,235,0,235,411,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1415,B,1,167,12,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,0,181,9,190,298,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1416,B,7,131,6,1,0,0,0,7,0,0,0,0,0,,,,,,,,,,,,0,152,7,159,239,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1417,B,6,390,26,0,0,40,0,15,0,0,0,0,0,,,,,,,,,,,,0,477,21,498,698,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1418,B,9,290,66,6,0,23,0,12,0,0,0,0,0,,,,,,,,,,,,0,406,15,421,645,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1419,B,11,226,45,1,0,28,0,8,0,0,0,0,0,,,,,,,,,,,,0,319,9,328,519,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1420,B,1,200,19,0,0,1,2,2,0,0,0,0,0,,,,,,,,,,,,0,225,4,229,376,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1421,B,0,167,133,2,0,4,2,43,0,0,0,0,0,,,,,,,,,,,,0,351,21,372,595,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1422,B,5,192,22,1,0,3,0,1,0,0,0,0,0,,,,,,,,,,,,0,224,20,244,333,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1423,B,9,40,50,0,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,0,104,4,108,228,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1424,B,3,70,42,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,1,119,1,121,181,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1425,B,11,127,12,0,0,0,2,1,0,0,0,0,0,,,,,,,,,,,,0,153,0,153,198,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1426,B,0,70,5,0,0,1,2,6,0,0,0,0,0,,,,,,,,,,,,0,84,11,95,173,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1426,E01,3,225,5,1,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,0,237,0,237,288,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1427,B,5,151,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,156,3,159,173,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1428,B,2,76,59,6,0,0,6,38,0,0,0,0,0,,,,,,,,,,,,0,187,9,196,495,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1428,C01,4,60,52,1,0,2,11,41,0,0,0,0,0,,,,,,,,,,,,0,171,11,182,494,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1429,B,6,328,4,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,340,2,342,470,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1429,C01,0,416,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,422,0,422,470,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1430,B,1,214,20,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,0,238,0,238,429,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1431,B,23,141,38,2,0,3,2,9,0,0,0,0,0,,,,,,,,,,,,0,218,13,231,594,Acta Casilla,,,
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1431,C01,18,150,37,1,0,0,5,12,0,0,0,0,0,,,,,,,,,,,,3,223,5,231,593,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1432,B,81,54,145,61,2,3,2,27,0,,81,1,,,,,,,,,,,,,0,457,15,472,739,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1432,C01,90,59,99,57,2,1,2,38,1,,95,0,,,,,,,,,,,,,0,444,14,458,738,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1433,B,70,70,100,61,0,2,0,23,4,,63,0,,,,,,,,,,,,,0,393,14,407,602,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1433,C01,65,64,82,80,1,1,1,26,1,,79,,,,,,,,,,,,,,0,400,17,417,602,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1434,B,70,72,104,47,1,1,0,11,1,,116,0,,,,,,,,,,,,,0,423,17,440,644,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1434,C01,54,52,120,53,1,1,0,19,2,,103,0,,,,,,,,,,,,,0,405,12,417,644,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1434,C02,61,78,128,49,0,0,2,28,1,,82,0,,,,,,,,,,,,,0,429,12,441,644,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1434,S01,3,3,10,4,0,0,0,2,0,,4,0,,,,,,,,,,,,,0,26,0,26,0,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1435,B,27,51,36,30,1,1,0,5,0,,10,,,,,,,,,,,,,,0,161,9,170,303,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1436,B,56,34,59,28,0,10,0,5,1,,0,0,,,,,,,,,,,,,0,193,12,205,412,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1437,B,42,90,118,98,1,0,2,12,0,,28,0,,,,,,,,,,,,,0,391,9,400,516,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1437,C01,52,79,121,79,0,1,1,9,0,,30,0,,,,,,,,,,,,,0,372,3,375,516,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1437,C02,68,74,80,90,1,0,2,22,0,,34,0,,,,,,,,,,,,,0,371,12,383,515,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1438,B,55,29,80,26,0,0,2,8,0,,11,0,,,,,,,,,,,,,0,211,9,220,322,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1439,B,36,51,116,92,1,0,0,2,0,,11,0,,,,,,,,,,,,,0,309,6,315,453,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1439,C01,40,65,124,87,1,0,0,2,1,,4,0,,,,,,,,,,,,,0,324,7,331,452,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1440,B,57,64,107,78,1,1,0,2,0,,9,0,,,,,,,,,,,,,0,319,16,335,448,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1440,C01,60,76,97,76,5,3,0,0,1,,15,0,,,,,,,,,,,,,0,333,19,352,447,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1441,B,23,78,72,143,1,2,0,9,0,,21,0,,,,,,,,,,,,,0,349,16,365,521,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1441,C01,36,74,87,125,2,0,1,10,0,,12,1,,,,,,,,,,,,,0,348,11,359,520,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1442,B,107,140,78,152,3,2,4,7,0,,18,0,,,,,,,,,,,,,0,511,19,530,700,Acta Casilla,,,
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1443,B,39,156,54,91,1,0,0,5,0,,11,1,,,,,,,,,,,,,0,358,11,369,505,Acta Casilla,,,
