CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,COMUN_PRI_PVEM_NVA_ALIANZA,COMUN_PRD_PT_PAN,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRD_PT,PRD_PAN,PT_PAN,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,801,1,0,0,92,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1,157,237
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,802,1,0,0,93,0,96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,191,229
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,803,1,0,1,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,99,123
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,804,1,0,0,78,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,193,272
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,805,1,0,2,89,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,195,271
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,806,1,0,1,30,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,63,168
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,807,1,0,1,43,0,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,118,211
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,808,1,0,1,173,0,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,1,323,446
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,809,1,0,1,22,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,156
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,810,1,1,0,3,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,80,129
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,811,1,0,3,22,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,80,136
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,812,1,0,0,14,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,59,110
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,813,1,0,2,111,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,163,208
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,814,1,0,0,80,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1,172,234
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,815,1,0,8,27,0,172,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,6,215,357
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,817,1,0,2,31,0,110,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2,148,228
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,818,1,0,1,9,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,139
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,819,2,0,2,73,0,350,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,9,443,804
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,820,2,4,169,312,1,1,6,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,20,588,923
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,821,2,3,166,278,3,3,13,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,17,574,831
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,822,2,2,329,262,1,1,12,119,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,731,22,753,1085
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,823,1,0,104,146,0,1,10,37,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,302,21,323,490
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,824,1,0,29,92,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,5,138,236
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,825,1,4,141,189,1,2,1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,370,14,384,591
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,826,1,0,77,58,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145,10,155,253
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,827,1,1,79,167,0,0,5,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,6,279,401
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,828,1,0,23,38,0,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6,86,123
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,829,1,0,67,181,0,1,6,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,15,295,393
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,830,2,1,207,234,3,5,4,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,466,16,482,760
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,831,1,1,180,171,1,0,1,15,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,381,9,390,613
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,832,1,1,140,154,1,3,2,15,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,327,14,341,550
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,833,1,0,214,195,2,3,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,25,458,707
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,834,1,0,57,110,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1,180,257
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,835,1,2,53,146,3,2,8,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235,10,245,451
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,837,1,0,13,87,1,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,4,125,191
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,838,1,0,54,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,74,149
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,839,1,3,121,113,0,5,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,12,282,702
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,840,1,0,67,125,0,1,5,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217,6,223,527
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,841,1,0,26,30,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,62,191
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,842,1,1,37,41,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,134
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,843,1,3,79,82,20,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,200,583
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,844,3,2,260,311,5,18,530,11,8,0,0,2,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1172,76,1248,1780
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,845,2,0,125,68,4,5,130,0,6,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,343,16,359,967
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,846,2,0,171,48,1,8,130,2,4,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,372,18,390,1042
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,847,2,1,275,250,0,0,310,3,5,0,0,1,14,13,0,0,0,0,0,0,0,0,0,0,0,0,872,43,915,1239
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,848,1,4,166,88,1,50,88,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,415,28,443,565
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,849,1,2,106,82,1,7,114,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,330,22,352,479
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,850,1,0,0,0,0,0,240,3,0,0,0,1,219,71,0,0,0,0,0,0,0,0,0,0,0,0,534,16,550,713
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,851,1,6,75,31,1,2,34,9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,161,7,168,215
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,852,1,1,101,49,0,3,85,1,2,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,250,16,266,340
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,853,1,0,118,87,22,1,110,18,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,363,19,382,503
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,854,1,0,81,60,2,0,90,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,5,241,315
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,855,1,0,33,18,1,1,28,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84,2,86,107
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,856,2,8,184,120,44,56,300,19,0,0,1,62,18,12,0,0,0,0,0,0,0,0,0,0,0,0,824,49,873,1157
4,12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,857,1,0,137,114,0,20,61,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,341,6,347,422
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,858,5,2,341,242,341,2,488,124,12,507,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,72,2134,2800
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,859,3,1,342,214,282,4,279,161,8,300,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,72,1672,2190
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,860,1,0,56,15,19,0,73,15,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,8,256,308
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,861,1,2,18,42,39,2,27,3,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,17,220,289
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,862,3,4,253,61,248,7,143,114,3,139,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,974,33,1007,1344
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,863,1,2,18,71,107,1,33,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,15,265,343
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,864,1,1,20,83,81,1,24,19,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,6,266,351
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,865,1,2,70,23,55,2,27,17,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,22,331,494
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,866,1,15,20,52,51,0,50,11,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,24,271,353
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,19,COPALILLO,867,3,15,188,154,238,2,199,19,0,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,931,49,981,1250
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,868,4,8,787,398,433,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,48,1705,2334
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,869,1,6,182,75,39,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,18,324,462
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,870,1,3,152,174,50,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,20,411,571
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,871,1,2,121,42,121,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,14,302,403
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,872,3,0,317,126,181,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,39,667,976
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,873,1,1,256,86,30,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,10,389,572
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,874,2,1,220,114,184,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,28,553,785
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,875,1,1,136,104,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,18,268,397
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,876,1,0,162,48,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,14,231,338
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,877,3,13,506,586,80,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,48,1246,1951
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,878,2,13,218,267,18,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,19,539,808
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,879,2,3,327,212,15,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,23,584,815
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,880,1,0,44,49,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,98,129
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,881,2,3,217,155,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,6,396,487
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,882,1,0,60,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,9,253,326
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,883,3,9,328,75,5,312,101,5,47,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,42,933,1693
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,884,2,11,248,75,3,232,50,4,35,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,20,682,1200
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,885,2,9,235,59,4,229,36,4,59,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,35,680,1203
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,886,3,8,218,70,12,173,72,3,47,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,17,625,760
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,887,2,12,214,39,21,200,48,1,48,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,592,4,608,971
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,888,3,8,325,83,10,269,52,3,50,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,36,848,1613
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,889,3,19,359,114,10,264,91,3,98,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,24,998,1682
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,890,3,10,310,69,7,305,110,2,31,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,851,26,879,1509
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,891,1,3,120,29,0,119,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,9,308,375
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,892,1,1,96,7,1,88,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,24,258,484
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,893,1,7,76,60,2,40,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,7,232,338
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,894,2,21,188,47,5,127,127,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,13,540,817
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,895,3,5,433,60,5,251,87,4,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,46,908,1650
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,896,1,4,120,37,0,104,54,4,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,17,349,647
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,897,1,3,103,22,3,74,3,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,18,235,393
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,898,1,2,44,21,6,67,109,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,21,276,487
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,899,1,5,108,17,4,156,54,5,7,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,33,395,594
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,900,1,3,131,11,2,97,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,66,353,439
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,901,1,0,50,10,0,64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,128,235
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,902,1,2,41,9,1,55,43,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,10,166,314
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,903,2,18,296,96,7,173,94,6,8,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,31,744,1192
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,904,1,0,42,2,1,53,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,10,131,192
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,905,1,4,106,13,0,142,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,3,304,418
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,906,1,1,69,30,1,40,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,145,207
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,907,2,4,292,79,7,184,212,4,13,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,812,1212
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,908,2,13,214,105,5,151,145,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,48,691,1064
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,909,2,11,253,322,6,75,116,2,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,796,31,832,1282
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,910,1,3,176,108,6,153,27,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,25,508,707
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,911,1,4,79,49,3,62,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,10,232,312
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,912,1,3,217,21,2,150,31,1,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,15,454,748
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,913,2,3,265,128,2,200,22,4,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,24,667,1071
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,914,1,1,106,33,3,98,156,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,12,417,646
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,915,2,3,207,78,2,169,18,7,33,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,17,542,828
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,916,1,1,151,43,2,111,7,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,11,336,476
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,917,3,6,514,63,6,310,25,3,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,55,1000,1720
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,918,2,3,174,38,6,145,126,0,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,23,529,884
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,919,1,5,137,67,3,133,77,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,433,660
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,920,1,2,68,18,2,31,32,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,13,172,259
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,921,1,2,131,18,10,115,6,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,286,413
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,922,1,3,181,48,1,112,21,0,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,27,422,726
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,923,1,7,106,91,1,136,26,4,38,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,29,447,736
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,924,1,2,12,1,0,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4,74,141
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,925,3,8,250,143,6,250,105,2,10,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,30,822,1389
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,926,3,7,410,109,7,375,84,4,15,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,32,1063,1500
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,927,1,5,56,47,2,27,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2,148,197
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,928,2,19,251,90,4,61,59,0,39,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,29,562,844
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,929,2,1,133,273,0,291,21,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,15,741,998
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,930,1,2,94,8,5,43,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,4,191,287
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,931,3,25,430,98,12,266,362,3,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,46,1252,2183
