CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_AVE,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PVEM_NVA_ALIANZA,PVEM_AVE,NVA_ALIANZA_AVE,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF ,OBSERVACIONES,RUTA_ACTA,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2792,B,79,50,3,48,2,0,1,0,0,2,0,5,0,0,0,0,0,26,0,0,0,0,0,2,,,,,,,,,,,,,,,0,218,10,228,429,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2793,B,93,82,3,18,2,0,0,0,0,3,1,7,0,0,0,0,0,6,0,0,0,0,0,1,,,,,,,,,,,,,,,0,216,39,255,519,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2794,B,111,87,2,46,2,1,1,0,0,3,0,5,0,0,0,0,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,0,271,0,271,479,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2795,B,35,27,3,35,0,0,0,0,0,3,1,2,0,0,0,0,0,4,0,0,0,0,0,3,,,,,,,,,,,,,,,0,113,6,119,258,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2795,E01,35,36,21,13,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,0,110,4,114,180,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2796,B,37,20,2,4,0,0,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,76,0,76,141,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2797,B,154,74,5,27,1,1,1,1,0,3,0,11,0,0,0,0,0,5,0,0,0,0,0,1,,,,,,,,,,,,,,,0,284,14,298,475,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2798,B,63,84,2,82,2,2,5,3,1,14,6,4,0,0,0,0,0,18,0,0,0,0,0,32,,,,,,,,,,,,,,,0,318,11,329,566,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2799,B,66,52,3,18,4,0,0,2,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,13,,,,,,,,,,,,,,,0,166,2,168,285,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2800,B,55,26,3,16,2,0,0,0,1,23,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,130,1,131,255,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2801,B,90,90,2,17,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,0,211,5,216,508,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2802,B,148,112,3,37,4,0,0,1,1,10,3,12,0,0,1,0,0,5,0,0,1,0,0,0,,,,,,,,,,,,,,,0,338,3,341,604,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2802,E01,91,54,2,14,0,0,1,1,1,7,0,4,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,0,177,3,180,362,ACTA CASILLA,Anulada,RIN 89/2016,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2803,B,29,66,3,29,2,0,3,3,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,15,,,,,,,,,,,,,,,0,158,7,165,256,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2804,B,48,51,2,17,2,1,2,0,0,5,0,1,0,0,0,0,0,8,0,0,0,0,0,1,,,,,,,,,,,,,,,0,138,2,140,291,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2814,B,38,46,11,156,7,33,5,5,1,25,4,0,0,0,0,0,0,3,0,0,0,0,0,37,,,,,,,,,,,,,,,0,371,8,379,727,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2815,B,13,28,2,120,2,29,0,0,0,33,6,0,0,0,0,0,0,7,0,0,0,1,0,21,,,,,,,,,,,,,,,0,262,3,265,478,ACTA CASILLA,Anulada,RIN 89/2016,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2815,C01,14,31,9,112,2,41,3,0,0,29,3,1,0,4,0,0,0,0,0,0,0,0,0,23,,,,,,,,,,,,,,,0,272,9,281,477,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2816,B,22,26,3,151,5,32,3,1,2,27,3,2,0,0,0,0,0,7,0,0,0,0,0,27,,,,,,,,,,,,,,,0,311,5,316,520,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2816,C01,27,18,5,139,2,25,2,3,1,28,2,1,0,0,0,0,0,7,0,0,0,0,0,25,,,,,,,,,,,,,,,0,285,12,297,520,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2816,C02,17,14,13,137,4,25,2,2,1,32,2,1,0,0,0,0,0,0,0,0,0,0,0,21,,,,,,,,,,,,,,,0,271,9,280,519,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2817,B,21,26,9,117,3,56,4,1,0,18,5,0,0,0,0,0,0,5,0,0,0,0,0,29,,,,,,,,,,,,,,,0,294,13,307,556,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2817,C01,24,31,8,96,4,63,6,0,0,27,8,2,1,0,0,0,0,7,0,0,0,0,0,20,,,,,,,,,,,,,,,0,297,5,302,555,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2818,B,29,42,4,171,2,88,2,0,0,50,4,0,0,0,0,0,0,4,0,0,1,0,0,37,,,,,,,,,,,,,,,0,434,13,447,742,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,B,39,36,9,105,3,64,4,2,5,26,8,0,0,1,0,0,0,5,0,0,0,1,0,27,,,,,,,,,,,,,,,0,335,11,346,625,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,C01,51,38,4,105,4,82,1,1,3,29,2,0,0,0,0,0,0,2,0,0,1,0,0,29,,,,,,,,,,,,,,,0,352,14,366,625,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,C02,40,36,8,115,2,55,2,2,6,24,2,2,1,0,0,0,0,3,0,0,0,0,0,24,,,,,,,,,,,,,,,0,322,5,327,625,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,C03,48,31,9,106,2,84,2,0,8,29,3,2,0,0,0,0,0,3,0,0,0,0,0,30,,,,,,,,,,,,,,,0,357,3,360,624,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,C04,50,37,11,114,3,62,5,2,4,21,1,3,0,0,0,0,0,6,0,0,0,0,0,26,,,,,,,,,,,,,,,0,345,7,352,624,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2820,B,26,25,2,66,1,83,1,0,1,10,1,1,0,0,0,0,0,1,0,0,0,0,0,24,,,,,,,,,,,,,,,2,242,8,252,476,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2820,C01,21,26,1,76,3,63,2,0,1,16,3,1,0,0,0,0,0,6,0,0,0,0,0,27,,,,,,,,,,,,,,,3,246,4,253,476,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2821,B,21,21,3,116,2,67,1,0,5,20,3,0,0,0,0,0,0,1,0,0,0,0,0,42,,,,,,,,,,,,,,,1,302,5,308,516,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2821,S01,24,18,6,67,0,20,1,1,0,22,0,0,0,1,0,0,0,1,0,0,0,0,0,14,,,,,,,,,,,,,,,0,175,9,184,0,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2822,B,21,29,1,73,1,59,2,1,0,8,1,2,0,1,1,0,0,6,0,0,0,0,0,25,,,,,,,,,,,,,,,0,231,0,231,378,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2822,C01,15,30,2,78,1,60,0,0,2,10,1,0,1,0,0,0,0,3,0,0,0,0,0,18,,,,,,,,,,,,,,,0,221,3,224,378,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2823,B,27,23,4,90,1,62,2,0,2,30,4,2,2,0,1,0,0,4,0,0,0,0,0,28,,,,,,,,,,,,,,,1,282,8,291,551,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2823,C01,26,28,0,86,3,87,6,0,1,22,1,0,0,0,0,0,0,5,0,0,0,0,0,20,,,,,,,,,,,,,,,0,285,8,293,550,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2824,B,26,29,2,101,0,79,0,0,1,27,9,3,0,0,0,0,0,9,0,0,0,0,0,29,,,,,,,,,,,,,,,1,315,13,329,649,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2824,C01,35,18,17,92,3,76,4,1,2,31,8,3,0,0,0,0,0,9,0,0,2,0,0,27,,,,,,,,,,,,,,,1,328,8,337,649,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2825,B,31,35,4,160,1,34,3,0,2,22,4,1,2,1,1,0,0,10,0,0,0,0,0,23,,,,,,,,,,,,,,,1,334,11,346,659,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2825,C01,31,33,10,155,2,27,1,2,1,23,5,1,0,0,0,0,0,12,0,0,0,1,0,31,,,,,,,,,,,,,,,0,335,13,348,658,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2826,B,23,21,6,164,2,6,2,1,0,13,5,1,0,0,0,0,0,6,0,0,0,0,0,31,,,,,,,,,,,,,,,0,281,7,288,474,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2826,C01,19,26,3,190,3,6,2,0,0,11,0,1,0,0,1,0,0,8,0,0,0,0,0,36,,,,,,,,,,,,,,,0,306,4,310,474,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2827,B,30,23,6,140,2,36,3,2,6,27,3,0,0,0,0,0,0,0,0,0,0,0,0,20,,,,,,,,,,,,,,,0,298,7,305,532,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2827,C01,31,20,5,127,3,24,4,3,7,28,3,1,0,0,1,0,0,8,0,0,0,0,0,14,,,,,,,,,,,,,,,2,279,4,285,532,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2828,B,28,30,11,113,3,54,3,2,0,24,2,0,0,4,0,0,0,5,0,0,0,0,0,28,,,,,,,,,,,,,,,0,307,14,321,639,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2829,B,23,45,7,89,4,94,2,1,0,20,1,0,0,0,0,0,0,6,0,0,0,0,0,42,,,,,,,,,,,,,,,0,334,11,345,694,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2830,B,21,64,5,103,2,59,1,0,1,15,1,0,1,0,0,0,0,7,0,0,0,0,0,20,,,,,,,,,,,,,,,0,300,9,309,524,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2830,C01,12,51,3,105,1,54,2,0,2,25,3,1,0,0,0,0,0,4,1,0,0,1,0,31,,,,,,,,,,,,,,,0,296,9,305,523,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2831,B,10,53,10,144,1,46,3,1,2,14,4,2,0,0,0,0,0,5,1,0,1,1,0,23,,,,,,,,,,,,,,,0,321,8,329,573,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2831,C01,18,45,6,137,4,49,4,0,0,18,3,0,0,0,1,0,0,6,0,0,0,0,0,20,,,,,,,,,,,,,,,0,311,0,311,572,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2832,B,20,52,6,211,6,126,5,2,2,27,4,0,0,0,0,0,0,6,0,0,0,0,0,19,,,,,,,,,,,,,,,0,486,7,493,746,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2833,B,46,35,5,135,5,65,8,1,0,34,6,5,1,0,0,1,0,5,0,0,0,0,0,29,,,,,,,,,,,,,,,0,381,12,393,711,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2833,C01,37,51,11,104,3,16,5,2,5,25,2,2,1,0,0,0,0,11,0,0,0,0,0,34,,,,,,,,,,,,,,,1,309,12,322,711,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2833,C02,45,43,10,112,4,80,6,4,3,36,2,0,1,0,0,0,0,5,0,0,0,0,0,29,,,,,,,,,,,,,,,0,380,11,391,710,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2834,B,32,33,3,136,0,17,4,1,0,10,0,0,0,0,0,0,0,6,0,0,1,0,0,23,,,,,,,,,,,,,,,1,266,3,270,503,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2834,C01,21,22,9,148,3,26,3,0,0,10,1,0,1,0,1,0,0,4,0,0,1,0,0,24,,,,,,,,,,,,,,,0,274,13,287,503,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,B,27,23,15,123,0,77,7,0,3,33,4,1,0,0,1,0,1,2,0,0,0,0,0,33,,,,,,,,,,,,,,,0,350,13,363,724,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,C01,22,41,8,127,5,67,2,5,0,28,2,1,1,0,0,0,0,2,0,0,0,0,0,36,,,,,,,,,,,,,,,0,347,11,358,723,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,C02,27,30,4,141,1,57,2,2,1,35,2,1,2,0,0,0,0,3,0,0,0,0,0,26,,,,,,,,,,,,,,,0,334,11,345,723,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,B,39,29,8,101,3,48,5,2,1,25,3,1,0,0,0,0,0,5,0,0,0,0,0,30,,,,,,,,,,,,,,,0,300,3,303,592,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C01,34,32,9,103,3,40,1,0,2,27,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,,,,,,,,,,,,,1,278,9,288,592,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C02,33,26,11,127,4,32,5,1,2,25,2,1,0,0,0,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,0,276,7,283,591,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C03,30,40,4,93,3,23,3,2,1,28,4,1,1,0,0,0,0,7,0,0,0,0,0,28,,,,,,,,,,,,,,,0,268,12,280,591,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,B,32,36,7,114,2,35,4,0,6,24,2,3,0,0,0,0,0,12,0,0,0,1,0,21,,,,,,,,,,,,,,,0,299,7,306,656,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,C01,23,33,6,123,4,45,5,2,1,24,5,2,1,0,0,0,0,2,0,0,0,1,0,22,,,,,,,,,,,,,,,0,299,13,312,655,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,C02,29,25,5,128,2,39,3,0,5,26,5,0,0,0,0,0,0,4,0,0,0,0,0,29,,,,,,,,,,,,,,,0,300,5,305,655,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2838,B,30,30,14,118,2,2,4,1,11,14,1,0,0,0,0,0,1,2,0,0,0,1,0,3,,,,,,,,,,,,,,,0,234,9,243,430,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2838,C01,16,34,5,117,3,0,0,0,8,13,1,0,0,1,0,0,0,5,0,0,0,0,0,5,,,,,,,,,,,,,,,0,208,7,215,429,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2839,B,25,26,10,168,2,1,4,1,5,17,0,0,0,0,0,0,0,6,0,0,0,0,0,4,,,,,,,,,,,,,,,0,269,6,275,477,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2839,C01,30,28,8,154,2,1,7,0,4,8,0,2,1,0,0,0,0,7,0,0,1,0,0,3,,,,,,,,,,,,,,,0,256,0,256,477,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2840,B,20,22,3,118,0,1,4,0,4,11,1,1,0,1,1,0,0,3,0,0,0,0,0,3,,,,,,,,,,,,,,,0,193,4,197,524,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2840,C01,8,31,3,120,5,7,4,3,4,12,0,1,0,1,0,0,0,11,0,0,0,0,0,7,,,,,,,,,,,,,,,0,217,6,223,524,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2841,B,9,149,2,215,2,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,,,,,,,,,,,,,,,0,385,7,392,482,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2842,B,13,11,2,75,1,0,0,1,0,8,0,1,0,0,0,0,0,3,0,0,0,0,0,3,,,,,,,,,,,,,,,0,118,3,121,215,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2843,B,9,23,0,121,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,,,,,,,,,,,,,,,0,163,4,167,353,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2844,B,3,11,0,84,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,0,104,0,104,154,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
