sep=|
AYUNTAMIENTOS
10/06/2024 14:45 (UTC-5)
 
CLAVE_CASILLA|CLAVE_ACTA|ID_ENTIDAD|ENTIDAD|ID_MUNICIPIO_LOCAL|MUNICIPIO_LOCAL|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CAND_IND|C_PAN_PRI|C_PVEM_PT_MORENA|C_PVEM_PT|C_PVEM_MORENA|C_PT_MORENA|NO_REGISTRADAS|NULOS|TOTAL|LISTA_NOMINAL|OBSERVACIONES
="230065C0100"|230065C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0065"|1|C|0|1|2|15|8|3|26|7|19|171|7|-|0|8|1|5|4|0|17|291|520|COTEJADO EN PLENO
="230066B0100"|230066B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0066"|1|B|0|1|2|18|6|7|79|11|16|137|5|-|2|8|0|8|1|0|17|315|662|COTEJADO EN PLENO
="230067B0100"|230067B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0067"|1|B|0|1|2|15|2|4|91|11|19|150|0|-|0|11|2|9|2|0|14|330|730|COTEJADO EN PLENO
="230068B0100"|230068B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0068"|1|B|0|1|2|18|10|4|0|9|20|161|4|-|0|0|0|0|0|0|0|226|700|COTEJADO EN PLENO
="230069B0100"|230069B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0069"|1|B|0|1|2|14|9|7|22|3|15|189|5|-|2|11|0|5|4|0|6|292|593|COTEJADO EN PLENO
="230070B0100"|230070B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0070"|1|B|0|1|2|13|8|5|53|9|22|198|4|-|1|13|0|3|0|0|10|339|523|COTEJADO EN PLENO
="230070C0100"|230070C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0070"|1|C|0|1|2|19|9|2|49|15|29|177|2|-|4|9|1|6|0|0|6|328|523|COTEJADO EN PLENO
="230071B0100"|230071B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0071"|1|B|0|1|2|18|15|2|39|10|32|202|7|-|0|22|0|0|0|0|23|370|679|COTEJADO EN PLENO
="230071C0100"|230071C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0071"|1|C|0|1|2|26|12|1|52|11|35|218|4|-|3|10|0|10|2|2|16|402|679|COTEJADO EN PLENO
="230072B0100"|230072B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0072"|1|B|0|1|2|13|9|4|84|6|28|222|7|-|0|9|1|7|0|0|17|407|723|COTEJADO EN PLENO
="230072C0100"|230072C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0072"|1|C|0|1|2|17|6|4|74|10|28|214|3|-|2|9|3|4|4|0|14|392|723|COTEJADO EN PLENO
="230072C0200"|230072C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0072"|2|C|0|1|2|23|11|6|65|13|34|217|9|-|1|22|2|4|2|2|16|427|723|RECONTADO EN GRUPO DE TRABAJO
="230073B0100"|230073B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0073"|1|B|0|1|2|35|9|3|101|9|29|229|6|-|1|20|1|6|3|0|4|456|733|COTEJADO EN PLENO
="230073C0100"|230073C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0073"|1|C|0|1|2|31|10|1|99|8|39|176|4|-|1|15|0|3|2|3|13|405|733|COTEJADO EN PLENO
="230073C0200"|230073C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0073"|2|C|0|1|2|12|13|2|97|8|22|190|8|-|2|16|1|5|4|0|12|392|732|COTEJADO EN PLENO
="230074B0100"|230074B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0074"|1|B|0|1|2|26|11|0|76|4|26|144|3|-|2|5|0|1|3|0|10|311|518|COTEJADO EN PLENO
="230074C0100"|230074C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0074"|1|C|0|1|2|25|13|5|85|7|17|134|3|-|2|13|0|0|0|0|6|310|518|COTEJADO EN PLENO
="230074C0200"|230074C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0074"|2|C|0|1|2|19|12|0|76|7|17|138|5|-|0|5|1|2|3|0|16|301|517|COTEJADO EN PLENO
="230075B0100"|230075B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0075"|1|B|0|1|2|20|9|6|161|7|21|143|2|-|1|9|0|2|3|0|6|390|510|COTEJADO EN PLENO
="230075C0100"|230075C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0075"|1|C|0|1|2|16|8|2|40|3|24|164|4|-|0|11|3|3|2|1|15|296|510|COTEJADO EN PLENO
="230076B0100"|230076B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0076"|1|B|0|1|2|59|21|3|43|5|44|184|7|-|0|13|0|5|2|2|16|404|632|COTEJADO EN PLENO
="230076C0100"|230076C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0076"|1|C|0|1|2|51|10|5|50|10|35|183|2|-|2|13|2|2|0|1|13|379|632|COTEJADO EN PLENO
="230076C0200"|230076C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0076"|2|C|0|1|2|68|20|9|45|5|24|185|10|-|0|0|0|0|0|2|9|377|632|COTEJADO EN PLENO
="230077B0100"|230077B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0077"|1|B|0|1|2|54|12|2|19|1|31|125|6|-|1|9|0|0|1|2|8|271|483|COTEJADO EN PLENO
="230077C0100"|230077C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0077"|1|C|0|1|2|39|10|2|36|4|24|113|5|-|0|6|0|1|2|3|7|252|482|COTEJADO EN PLENO
="230078B0100"|230078B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0078"|1|B|0|1|2|29|11|4|71|4|24|161|3|-|1|4|0|3|3|2|10|330|527|COTEJADO EN PLENO
="230078C0100"|230078C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0078"|1|C|0|1|2|39|12|2|34|4|28|174|5|-|0|2|0|2|2|3|9|316|527|COTEJADO EN PLENO
="230079B0100"|230079B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0079"|1|B|0|1|2|23|9|3|51|5|22|133|4|-|2|8|0|1|1|0|9|271|481|COTEJADO EN PLENO
="230079C0100"|230079C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0079"|1|C|0|1|2|25|11|2|49|3|21|115|5|-|2|7|0|1|1|2|8|252|481|RECONTADO EN GRUPO DE TRABAJO
="230080B0100"|230080B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0080"|1|B|0|1|2|19|11|6|126|7|29|173|3|-|3|15|1|5|1|0|12|411|739|COTEJADO EN PLENO
="230081B0100"|230081B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0081"|1|B|0|1|2|9|4|4|66|7|7|97|0|-|0|12|1|2|0|1|12|222|420|COTEJADO EN PLENO
="230081C0100"|230081C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0081"|1|C|0|1|2|9|4|4|65|7|7|96|0|-|0|12|1|2|0|0|13|220|420|RECONTADO EN GRUPO DE TRABAJO
="230082B0100"|230082B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0082"|1|B|0|1|2|28|9|6|78|14|26|208|5|-|4|0|0|13|0|0|17|408|732|COTEJADO EN PLENO
="230083B0100"|230083B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0083"|1|B|0|1|2|8|7|1|61|7|17|93|5|-|0|11|0|1|0|1|6|218|462|COTEJADO EN PLENO
="230083C0100"|230083C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0083"|1|C|0|1|2|18|3|1|58|7|15|100|4|-|0|8|0|2|0|0|13|229|462|COTEJADO EN PLENO
="230084B0100"|230084B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0084"|1|B|0|1|2|6|7|2|46|2|14|100|0|-|0|6|1|6|1|1|3|195|460|COTEJADO EN PLENO
="230084C0100"|230084C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0084"|1|C|0|1|2|7|0|3|34|3|5|79|3|-|0|8|0|3|1|0|8|154|460|COTEJADO EN PLENO
="230085B0100"|230085B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0085"|1|B|0|1|2|10|2|2|24|7|11|93|2|-|1|5|0|1|1|0|3|162|449|COTEJADO EN PLENO
="230085C0100"|230085C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0085"|1|C|0|1|2|7|4|2|38|4|2|73|0|-|1|6|0|2|0|1|5|145|449|COTEJADO EN PLENO
="230086B0100"|230086B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0086"|1|B|0|1|2|16|8|1|51|6|16|145|3|-|1|15|0|2|1|1|10|276|519|COTEJADO EN PLENO
="230086C0100"|230086C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0086"|1|C|0|1|2|10|5|5|44|4|13|112|3|-|0|9|0|3|1|0|10|219|519|COTEJADO EN PLENO
="230087B0100"|230087B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0087"|1|B|0|1|2|8|5|0|115|5|24|121|5|-|0|12|0|0|0|0|12|307|731|COTEJADO EN PLENO
="230088B0100"|230088B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0088"|1|B|0|1|2|21|6|6|109|6|11|122|1|-|0|8|0|4|0|0|6|300|586|COTEJADO EN PLENO
="230089B0100"|230089B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0089"|1|B|0|1|2|17|10|1|78|11|24|122|3|-|0|7|0|6|0|0|8|287|566|COTEJADO EN PLENO
="230090B0100"|230090B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0090"|1|B|0|1|2|32|11|5|75|9|25|188|5|-|2|13|0|0|2|0|15|382|635|COTEJADO EN PLENO
="230090C0100"|230090C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0090"|1|C|0|1|2|35|14|2|86|7|29|141|4|-|1|13|0|0|0|0|8|340|634|COTEJADO EN PLENO
="230091B0100"|230091B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0091"|1|B|0|1|2|38|12|5|79|14|34|174|3|-|2|8|0|3|0|0|12|384|650|COTEJADO EN PLENO
="230091C0100"|230091C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0091"|1|C|0|1|2|30|11|6|64|8|15|197|9|-|2|10|0|3|2|2|11|370|650|COTEJADO EN PLENO
="230092B0100"|230092B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0092"|1|B|0|1|2|58|9|5|55|8|18|134|2|-|4|8|1|3|0|0|6|311|569|COTEJADO EN PLENO
="230092C0100"|230092C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0092"|1|C|0|1|2|66|11|8|47|12|14|124|7|-|1|3|0|1|0|0|9|303|569|COTEJADO EN PLENO
="230093B0100"|230093B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0093"|1|B|0|1|2|95|15|7|64|6|22|121|5|-|2|4|0|3|1|2|11|358|638|COTEJADO EN PLENO
="230093C0100"|230093C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0093"|1|C|0|1|2|84|19|6|76|8|32|93|5|-|3|9|0|0|0|0|10|345|637|COTEJADO EN PLENO
="230093C0200"|230093C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0093"|2|C|0|1|2|91|16|6|52|7|24|121|1|-|4|4|0|1|2|0|1|330|637|COTEJADO EN PLENO
="230094B0100"|230094B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0094"|1|B|0|1|2|21|11|1|86|14|21|193|0|-|0|97|0|6|2|0|12|464|623|COTEJADO EN PLENO
="230094C0100"|230094C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0094"|1|C|0|1|2|20|18|2|98|4|16|211|8|-|0|6|0|4|3|0|12|402|623|COTEJADO EN PLENO
="230095B0100"|230095B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0095"|1|B|0|1|2|19|6|2|123|9|17|125|2|-|0|4|0|4|2|0|12|325|561|COTEJADO EN PLENO
="230096B0100"|230096B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0096"|1|B|0|1|2|7|5|4|62|3|10|81|2|-|0|5|2|0|1|0|7|189|396|COTEJADO EN PLENO
="230096C0100"|230096C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0096"|1|C|0|1|2|12|2|1|36|2|11|72|1|-|4|2|0|0|0|0|3|146|395|COTEJADO EN PLENO
="230097B0100"|230097B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0097"|1|B|0|1|2|9|9|2|26|4|17|119|0|-|1|7|0|4|1|0|5|204|586|COTEJADO EN PLENO
="230098B0100"|230098B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0098"|1|B|0|1|2|24|7|2|65|9|30|200|3|-|0|16|0|7|3|1|20|387|724|COTEJADO EN PLENO
="230099B0100"|230099B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0099"|1|B|0|1|2|21|8|2|85|2|17|137|3|-|2|8|1|4|2|2|11|305|593|COTEJADO EN PLENO
="230100B0100"|230100B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0100"|1|B|0|1|2|17|13|2|33|8|19|106|3|-|0|0|0|0|0|0|7|208|423|COTEJADO EN PLENO
="230100C0100"|230100C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0100"|1|C|0|1|2|22|7|3|33|7|21|117|1|-|1|4|0|2|1|0|7|226|422|COTEJADO EN PLENO
="230101B0100"|230101B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0101"|1|B|0|1|2|12|8|1|95|11|30|202|2|-|2|13|4|4|0|0|15|399|715|COTEJADO EN PLENO
="230102B0100"|230102B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0102"|1|B|0|1|2|73|19|8|52|9|22|166|4|-|2|14|0|1|3|3|7|383|632|COTEJADO EN PLENO
="230102C0100"|230102C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0102"|1|C|0|1|2|73|22|8|37|9|27|153|5|-|0|0|0|0|0|0|0|334|631|COTEJADO EN PLENO
="230102C0200"|230102C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0102"|2|C|0|1|2|66|14|10|43|10|33|165|7|-|4|7|0|2|1|3|15|380|631|COTEJADO EN PLENO
="230103B0100"|230103B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0103"|1|B|0|1|2|66|29|1|23|10|16|119|3|-|2|3|0|1|0|1|8|282|452|COTEJADO EN PLENO
="230104B0100"|230104B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0104"|1|B|0|1|2|58|19|9|28|12|32|162|11|-|2|19|0|2|3|0|19|376|571|COTEJADO EN PLENO
="230104C0100"|230104C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0104"|1|C|0|1|2|71|28|6|21|8|27|167|4|-|2|14|1|1|1|0|19|370|570|COTEJADO EN PLENO
="230105B0100"|230105B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0105"|1|B|0|1|2|59|18|4|52|7|26|154|5|-|0|14|0|3|2|2|7|353|546|COTEJADO EN PLENO
="230105C0100"|230105C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0105"|1|C|0|1|2|76|17|3|52|13|30|144|3|-|2|7|0|2|0|0|7|356|545|COTEJADO EN PLENO
="230106B0100"|230106B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0106"|1|B|0|1|2|42|10|3|29|6|22|115|6|-|4|14|0|2|0|0|11|264|438|COTEJADO EN PLENO
="230106C0100"|230106C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0106"|1|C|0|1|2|52|14|5|30|6|24|127|4|-|1|7|0|0|3|1|12|286|437|COTEJADO EN PLENO
="230107B0100"|230107B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0107"|1|B|0|1|2|13|2|2|112|7|21|152|4|-|0|7|0|8|2|0|20|350|586|COTEJADO EN PLENO
="230107C0100"|230107C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0107"|1|C|0|1|2|23|9|1|107|12|15|153|5|-|1|8|1|3|2|1|9|350|586|COTEJADO EN PLENO
="230108B0100"|230108B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0108"|1|B|0|1|2|14|4|2|45|4|15|144|4|-|0|8|1|5|2|2|9|259|466|COTEJADO EN PLENO
="230108C0100"|230108C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0108"|1|C|0|1|2|19|6|5|69|5|11|112|5|-|1|5|0|5|1|1|14|259|465|COTEJADO EN PLENO
="230109B0100"|230109B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0109"|1|B|0|1|2|14|6|4|53|10|30|137|5|-|5|4|0|1|0|0|11|280|563|COTEJADO EN PLENO
="230109C0100"|230109C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0109"|1|C|0|1|2|31|9|3|53|9|29|147|3|-|1|8|0|6|1|2|15|317|563|COTEJADO EN PLENO
="230110B0100"|230110B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0110"|1|B|0|1|2|32|6|7|24|10|13|115|5|-|1|4|0|3|1|0|7|228|451|COTEJADO EN PLENO
="230110C0100"|230110C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0110"|1|C|0|1|2|29|10|5|25|5|23|120|4|-|1|4|0|2|1|0|8|237|451|COTEJADO EN PLENO
="230111B0100"|230111B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0111"|1|B|0|1|2|18|10|2|20|6|19|118|5|-|0|11|0|0|0|0|10|219|513|COTEJADO EN PLENO
="230112B0100"|230112B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0112"|1|B|0|1|2|17|8|7|38|5|18|135|3|-|0|6|0|0|0|0|6|243|531|COTEJADO EN PLENO
="230113B0100"|230113B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0113"|1|B|0|1|2|24|13|4|29|12|31|122|4|-|0|11|0|6|0|0|11|267|737|COTEJADO EN PLENO
="230114B0100"|230114B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0114"|1|B|0|1|2|13|5|3|36|3|10|120|3|-|0|4|0|5|3|0|6|211|728|COTEJADO EN PLENO
="230115B0100"|230115B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0115"|1|B|0|1|2|11|4|6|30|5|14|67|1|-|0|8|2|4|0|0|6|158|472|COTEJADO EN PLENO
="230115C0100"|230115C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0115"|1|C|0|1|2|5|3|6|21|7|14|73|2|-|1|5|0|0|3|1|11|152|471|COTEJADO EN PLENO
="230116B0100"|230116B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0116"|1|B|0|1|2|25|10|9|35|4|25|103|1|-|0|6|0|8|1|0|11|238|484|COTEJADO EN PLENO
="230116C0100"|230116C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0116"|1|C|0|1|2|29|17|6|49|9|24|104|7|-|0|4|0|0|4|1|7|261|484|COTEJADO EN PLENO
="230117B0100"|230117B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0117"|1|B|0|1|2|37|8|4|73|3|32|151|4|-|1|7|1|8|0|0|10|339|549|COTEJADO EN PLENO
="230117C0100"|230117C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0117"|1|C|0|1|2|150|22|14|27|8|15|84|5|-|2|10|1|0|2|0|9|349|548|COTEJADO EN PLENO
="230118B0100"|230118B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0118"|1|B|0|1|2|11|13|4|44|5|17|111|2|-|0|2|1|4|0|0|43|257|527|COTEJADO EN PLENO
="230119B0100"|230119B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0119"|1|B|0|1|2|130|23|12|15|4|14|67|3|-|4|2|0|1|1|0|9|285|528|COTEJADO EN PLENO
="230120B0100"|230120B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0120"|1|B|0|1|2|36|16|0|36|9|19|100|3|-|4|6|0|1|0|1|8|239|412|COTEJADO EN PLENO
="230120C0100"|230120C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0120"|1|C|0|1|2|32|17|2|29|5|14|105|1|-|0|0|0|0|0|1|1|207|411|COTEJADO EN PLENO
="230121B0100"|230121B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0121"|1|B|0|1|2|51|19|10|44|5|42|137|4|-|2|13|0|2|1|1|14|345|643|COTEJADO EN PLENO
="230122B0100"|230122B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0122"|1|B|0|1|2|106|24|10|30|6|37|162|9|-|3|12|0|4|0|1|13|417|734|COTEJADO EN PLENO
="230123B0100"|230123B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0123"|1|B|0|1|2|71|12|2|22|7|21|85|2|-|6|10|0|1|1|0|3|243|377|COTEJADO EN PLENO
="230123C0100"|230123C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0123"|1|C|0|1|2|55|10|4|17|6|23|89|2|-|3|7|2|1|2|1|3|225|377|COTEJADO EN PLENO
="230124B0100"|230124B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0124"|1|B|0|1|2|50|15|3|44|4|26|99|8|-|1|11|0|0|0|0|8|269|446|COTEJADO EN PLENO
="230124C0100"|230124C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0124"|1|C|0|1|2|56|15|7|44|6|14|116|6|-|13|4|0|3|1|1|6|292|446|COTEJADO EN PLENO
="230125B0100"|230125B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0125"|1|B|0|1|2|65|25|7|61|9|17|91|1|-|1|2|1|0|0|0|5|285|452|RECONTADO EN GRUPO DE TRABAJO
="230125C0100"|230125C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0125"|1|C|0|1|2|62|20|8|72|1|17|87|2|-|1|4|0|2|1|0|10|287|452|COTEJADO EN PLENO
="230126B0100"|230126B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0126"|1|B|0|1|2|146|16|7|24|13|34|157|4|-|8|10|0|2|0|2|14|437|733|COTEJADO EN PLENO
="230126C0100"|230126C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0126"|1|C|0|1|2|120|39|3|29|8|29|184|10|-|4|6|1|2|1|1|9|446|732|COTEJADO EN PLENO
="230126C0200"|230126C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0126"|2|C|0|1|2|133|30|9|36|8|25|146|5|-|7|6|1|1|0|0|10|417|732|COTEJADO EN PLENO
="230126C0300"|230126C030002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0126"|3|C|0|1|2|162|20|6|26|10|32|125|10|-|0|0|0|0|0|0|8|399|732|COTEJADO EN PLENO
="230126C0400"|230126C040002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0126"|4|C|0|1|2|153|18|5|30|10|40|152|6|-|4|11|0|2|1|1|9|442|732|COTEJADO EN PLENO
="230126C0500"|230126C050002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0126"|5|C|0|1|2|126|23|10|28|8|37|158|6|-|8|12|0|2|3|2|5|428|732|COTEJADO EN PLENO
="230126C0600"|230126C060002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0126"|6|C|0|1|2|122|28|13|25|11|23|141|9|-|5|15|0|3|2|0|10|407|732|COTEJADO EN PLENO
="230126C0700"|230126C070002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0126"|7|C|0|1|2|145|31|9|37|12|38|130|4|-|5|10|0|1|1|1|12|436|732|RECONTADO EN GRUPO DE TRABAJO
="230127B0100"|230127B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0127"|1|B|0|1|2|29|10|3|70|6|42|234|10|-|1|15|0|4|0|1|23|448|698|COTEJADO EN PLENO
="230127C0100"|230127C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0127"|1|C|0|1|2|28|16|5|67|11|31|201|5|-|0|14|0|2|3|0|19|402|697|COTEJADO EN PLENO
="230127C0200"|230127C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0127"|2|C|0|1|2|23|10|5|64|8|34|204|7|-|1|14|1|9|2|1|15|398|697|COTEJADO EN PLENO
="230128B0100"|230128B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0128"|1|B|0|1|2|109|26|15|29|6|34|129|4|-|4|7|0|4|0|1|6|374|611|COTEJADO EN PLENO
="230128C0100"|230128C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0128"|1|C|0|1|2|109|29|12|24|4|23|93|5|-|3|14|0|3|0|0|11|330|610|COTEJADO EN PLENO
="230128C0200"|230128C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0128"|2|C|0|1|2|120|29|9|27|6|27|118|3|-|5|11|1|1|1|0|13|371|610|COTEJADO EN PLENO
="230129B0100"|230129B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0129"|1|B|0|1|2|119|15|4|19|7|25|67|8|-|0|4|0|0|1|0|9|278|458|COTEJADO EN PLENO
="230130B0100"|230130B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0130"|1|B|0|1|2|117|27|11|30|6|20|103|7|-|7|13|0|4|3|0|8|356|616|COTEJADO EN PLENO
="230131B0100"|230131B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0131"|1|B|0|1|2|27|10|2|38|6|19|126|3|-|1|8|0|2|1|0|8|251|412|COTEJADO EN PLENO
="230131C0100"|230131C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0131"|1|C|0|1|2|35|17|5|47|6|19|122|4|-|2|9|1|1|3|0|8|279|412|COTEJADO EN PLENO
="230132B0100"|230132B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0132"|1|B|0|1|2|31|18|1|44|4|14|111|3|-|0|0|1|3|1|0|3|234|387|COTEJADO EN PLENO
="230132C0100"|230132C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0132"|1|C|0|1|2|39|13|5|37|3|23|85|5|-|2|7|0|1|1|2|7|230|386|COTEJADO EN PLENO
="230133B0100"|230133B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0133"|1|B|0|1|2|67|22|4|25|4|13|119|3|-|2|8|0|2|2|1|6|278|491|COTEJADO EN PLENO
="230133C0100"|230133C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0133"|1|C|0|1|2|66|22|8|23|3|17|88|2|-|5|8|1|0|1|2|7|253|491|COTEJADO EN PLENO
="230134B0100"|230134B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0134"|1|B|0|1|2|34|19|2|32|4|13|82|3|-|1|6|0|1|2|0|9|208|431|COTEJADO EN PLENO
="230134C0100"|230134C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0134"|1|C|0|1|2|43|13|2|37|3|15|81|3|-|2|1|4|4|0|1|8|217|430|COTEJADO EN PLENO
="230135B0100"|230135B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0135"|1|B|0|1|2|34|12|0|18|3|9|86|2|-|1|7|0|3|1|0|7|183|432|COTEJADO EN PLENO
