CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,215,B,78,64,15,73,11,1,90,1,13,4,1,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0,367,19,386,587,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,215,C01,71,81,9,84,8,1,90,2,10,5,3,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,0,383,0,383,587,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,215,C02,87,66,13,79,11,0,89,1,11,4,2,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,0,392,15,407,586,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,216,B,106,111,9,78,10,3,77,2,10,8,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0,430,18,448,689,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,216,C01,99,88,10,80,17,2,79,3,8,12,0,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,0,419,25,444,688,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,216,C02,109,112,13,73,20,1,79,1,8,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,0,441,20,461,688,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,217,B,52,81,7,75,11,1,88,0,5,1,0,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,0,332,14,346,521,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,217,C01,45,76,7,73,14,0,86,0,10,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,0,333,20,353,521,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,218,B,81,79,9,56,12,2,73,1,8,6,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,0,340,27,367,566,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,218,C01,74,87,3,44,9,0,104,9,7,6,0,1,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,352,28,381,566,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,218,C02,88,84,13,63,14,2,77,0,7,4,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,0,364,9,373,566,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,219,B,97,65,5,77,8,0,57,3,19,10,2,3,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,351,14,366,555,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,219,C01,76,51,12,60,8,1,49,2,15,12,1,1,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,0,296,20,316,554,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,220,B,77,50,14,54,7,2,66,6,20,4,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,0,315,16,331,516,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,220,C01,70,48,11,53,11,0,82,1,10,4,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,0,305,24,329,516,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,221,B,101,87,10,82,18,0,83,10,13,4,1,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0,425,27,452,685,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,222,B,104,72,22,103,22,3,132,2,10,1,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,2,489,11,502,728,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,222,SMR01,12,6,0,5,3,1,17,0,5,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,0,53,4,57,0,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,223,B,75,47,16,60,11,5,84,2,13,3,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,0,339,16,355,537,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,223,C01,64,63,16,88,9,3,78,4,9,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,357,12,369,536,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,224,B,63,64,18,64,3,0,55,2,15,5,0,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,0,318,10,328,475,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,224,C01,72,62,14,61,6,2,56,7,17,4,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0,317,8,325,475,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,225,B,91,86,13,72,14,3,90,4,12,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,1,420,16,437,649,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,226,B,81,95,15,77,17,0,100,9,9,13,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,0,444,24,468,666,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,227,B,65,69,6,67,12,1,92,2,8,3,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,0,350,19,369,543,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,228,B,64,60,6,68,17,1,92,2,6,4,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,0,342,8,350,514,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,229,B,87,85,12,68,16,0,109,4,7,4,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,0,420,26,446,693,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,230,B,71,78,9,61,9,1,69,2,22,6,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,0,344,27,371,604,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,230,C01,72,69,12,76,14,1,80,1,14,1,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,362,23,386,604,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,231,B,40,33,13,45,10,2,43,1,7,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,0,220,14,234,378,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,231,C01,33,35,7,46,14,2,64,1,5,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,0,229,6,235,377,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,232,B,30,69,0,6,50,0,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0,180,6,186,275,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,232,E01,28,100,2,15,15,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,0,188,3,191,278,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,233,B,55,63,8,26,33,1,23,1,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,0,222,27,249,342,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,234,B,42,26,7,16,12,3,13,1,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0,135,17,152,233,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,235,B,83,38,5,18,18,1,19,4,2,3,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,0,217,19,236,392,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,236,B,40,126,6,29,13,1,40,0,19,3,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,0,293,22,315,510,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,236,C01,40,146,13,24,11,1,20,5,9,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,0,280,24,304,510,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,237,B,19,29,0,11,9,0,25,1,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,0,111,12,123,183,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,7,IXTLAN DEL RIO,238,B,20,35,7,12,22,1,56,5,11,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0,176,7,183,330,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,91,B,130,160,7,29,16,1,41,3,12,5,1,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,0,458,12,470,722,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,92,B,80,169,9,18,17,0,60,5,16,6,1,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,38,,0,424,15,439,630,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,93,B,63,42,1,0,16,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,0,133,6,139,205,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,94,B,127,132,6,6,15,0,18,1,3,12,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,4,,0,354,25,379,581,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,95,B,51,46,1,8,19,0,77,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,,0,226,7,233,296,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,95,E01,76,97,14,7,5,1,9,2,4,10,3,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,,0,254,6,260,328,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,96,B,110,80,10,13,16,2,63,5,37,8,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,44,,0,403,24,427,735,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,96,C01,125,89,7,14,16,0,42,4,29,6,5,3,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33,,0,377,20,397,735,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,97,B,221,84,5,14,8,0,34,1,3,7,2,1,0,0,0,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,,0,412,14,426,582,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,97,C01,224,98,3,8,4,2,26,1,9,8,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,,0,403,10,413,582,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,B,100,139,3,24,8,1,27,2,10,4,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,,0,355,21,376,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C01,100,131,6,18,13,1,39,6,11,0,3,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,,0,375,26,401,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,E01,98,47,11,21,42,2,18,14,3,1,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,27,,0,297,12,309,449,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C02,88,100,1,12,6,1,30,9,14,5,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,67,,0,342,25,367,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C03,107,110,7,11,11,0,28,11,14,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,36,,0,343,22,365,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,99,B,91,60,7,5,12,0,24,3,6,0,3,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,0,230,7,237,420,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,99,C01,84,58,6,4,2,1,36,5,18,3,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,0,230,5,235,419,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,B,112,79,6,11,7,1,30,4,11,2,6,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,,0,299,8,307,529,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,C01,105,75,7,13,12,3,27,3,11,2,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,39,,0,313,13,326,528,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,C02,118,63,8,10,8,2,21,7,17,1,2,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,,0,307,15,322,528,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,101,B,157,146,8,19,6,1,42,5,18,1,3,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,,0,434,18,452,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,101,C01,160,104,14,13,6,1,42,1,19,1,9,2,0,0,0,1,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,34,,0,417,14,431,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,102,B,151,156,9,20,7,2,33,4,16,0,8,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,38,,0,454,11,465,742,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,102,C01,178,135,13,12,12,3,15,2,21,2,6,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,48,,0,455,18,473,741,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,103,B,160,97,6,12,6,0,24,2,6,3,4,4,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,22,,0,358,11,369,577,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,103,C01,173,84,7,15,8,0,18,2,9,4,5,1,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,,0,359,11,370,577,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,B,121,128,4,16,3,1,27,8,12,5,7,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,20,,0,363,13,376,606,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,C01,157,101,12,13,3,0,20,6,4,2,6,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,24,,0,367,5,372,605,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,C02,134,105,12,7,8,3,21,1,10,2,2,2,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,,0,348,11,359,605,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,B,102,115,29,27,2,0,14,2,6,0,5,3,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,,0,343,15,358,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,C01,79,121,20,23,4,1,24,0,9,4,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,27,,1,327,8,336,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,C02,108,103,26,18,6,1,25,3,2,0,8,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19,,0,329,8,337,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,B,87,128,13,22,7,2,24,0,9,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,25,,0,327,12,339,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,C01,76,152,10,16,8,3,17,3,13,1,6,0,0,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,27,,0,345,9,354,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,C02,96,152,15,19,4,1,21,6,6,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,28,,0,358,6,364,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,B,118,115,16,52,4,3,52,2,8,5,3,3,0,0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,31,,0,426,21,447,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,C01,126,117,22,29,3,5,43,5,11,1,1,2,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,28,,0,411,10,421,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,C02,135,116,21,18,2,0,41,3,23,2,5,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,26,,0,404,12,416,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,108,B,96,157,17,43,13,0,32,7,17,2,6,2,0,0,0,2,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,31,,0,438,20,458,707,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,108,C01,109,168,18,37,5,1,34,6,19,0,8,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,32,,0,451,14,465,706,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,109,B,119,84,0,10,11,3,14,2,17,10,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,27,,0,305,8,313,498,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,109,C01,90,73,9,12,1,2,38,5,6,6,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,,0,275,14,289,498,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,B,96,64,7,27,3,0,29,5,12,2,2,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,76,,0,333,13,346,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,C01,90,84,7,16,6,0,20,7,16,1,2,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76,,0,328,12,340,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,C02,95,53,4,18,2,2,36,2,11,2,2,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,92,,0,328,16,344,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,B,61,80,5,4,10,0,33,6,17,1,4,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,58,,0,297,31,328,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C01,60,91,6,7,9,0,31,6,20,5,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,50,,0,308,24,332,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C02,53,81,6,2,10,0,21,6,20,3,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,53,,0,281,15,296,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C03,55,81,3,2,11,1,40,5,15,6,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,44,,0,283,21,304,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C04,46,73,4,3,9,0,25,3,12,2,2,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,53,,0,245,20,265,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C05,72,76,4,2,10,1,33,8,33,1,0,2,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,35,,0,294,26,320,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C06,82,78,4,2,8,1,36,11,21,1,3,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,43,,0,309,16,325,649,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,B,79,69,6,3,6,1,49,5,19,2,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,67,,0,318,15,333,682,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C01,85,92,5,4,3,2,50,3,11,5,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,63,,0,335,10,345,682,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C02,68,58,3,5,12,1,49,4,31,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,71,,0,319,7,326,681,,,,
