Seccion,Casilla,pan,pri,prd,pvem,pt,mc,morena,na,pes,mas,progresa,rsp,c_pan_pri_prd_rsp,c_pan_pri_prd,c_pan_pri_rsp,c_pan_prd_rsp,c_pri_prd_rsp,c_pan_pri,c_pan_prd,c_pan_rsp,c_pri_prd,c_pri_rsp,c_prd_rsp,c_mc_progresa,c_morena_na_pes_mas,c_morena_na_pes,c_morena_na_mas,c_morena_pes_mas,c_na_pes_mas,c_morena_na,c_morena_pes,c_morena_mas,c_na_pes,c_na_mas,c_pes_mas,no_registrados,num_votos_nulos,Tot.Votos,L.Nominal
384,B1,152,31,5,7,8,36,88,2,1,2,4,4,6,7,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,369,514
384,C1,137,25,2,9,6,38,102,9,3,2,7,1,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,363,513
384,E1,106,14,4,5,5,34,96,6,2,2,1,0,2,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,1,0,0,0,0,0,5,293,453
384,E1 C1,100,13,2,7,8,25,97,4,2,4,2,0,2,4,1,0,0,4,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,16,297,453
385,B1,100,32,6,13,13,37,142,7,1,1,12,11,5,5,0,0,0,0,0,0,0,0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,24,419,654
385,C1,78,22,7,13,9,24,122,5,1,2,6,6,2,8,0,0,0,3,0,0,0,0,0,1,3,0,0,1,0,1,1,0,0,0,0,0,20,335,654
385,C2,101,23,8,12,10,44,140,11,5,3,6,12,3,7,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,10,404,653
385,C3,77,30,9,16,13,57,136,5,2,0,2,7,2,10,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,9,380,653
386,B1,94,39,8,6,9,29,119,4,2,0,4,16,9,4,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,20,373,603
386,C1,102,32,6,6,6,35,108,4,2,1,6,12,11,2,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,12,352,603
386,C2,113,27,8,11,9,40,115,3,5,4,6,8,7,7,0,0,0,0,2,0,1,0,0,1,4,1,0,0,0,1,0,0,0,1,0,0,5,379,603
386,C3,100,37,10,17,12,41,121,2,5,3,4,7,9,0,0,0,0,2,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,11,387,603
389,B1,121,28,6,6,4,15,73,3,0,9,4,4,2,9,0,1,0,7,0,0,0,0,0,1,5,0,1,0,0,0,2,0,0,0,0,0,11,312,558
389,C1,127,38,4,7,7,17,54,5,2,17,2,1,5,5,1,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15,315,558
612,B1,66,17,5,18,6,24,105,2,3,2,2,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,288,519
612,C1,63,24,4,15,9,31,125,8,3,2,4,14,5,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,321,519
612,C2,55,20,7,31,10,23,93,2,1,2,2,15,6,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,15,291,519
907,B1,187,12,3,7,9,38,115,6,3,0,3,27,4,5,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,438,722
909,B1,246,37,13,8,6,51,96,8,1,2,0,8,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,500,714
909,C1,225,30,13,11,9,40,111,4,3,0,5,7,5,8,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,2,8,488,714
909,C2,232,36,12,13,6,47,110,9,1,2,0,6,8,10,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,12,510,714
909,C3,212,42,11,13,10,45,112,4,6,0,6,8,6,10,1,1,0,1,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,15,513,713
909,C4,230,27,8,11,10,42,104,10,2,0,5,4,8,6,1,0,0,8,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,13,495,713
910,B1,183,22,8,15,6,30,99,1,0,3,1,3,0,6,0,0,0,1,0,1,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,0,21,407,594
910,C1,220,24,15,11,6,30,62,3,1,2,2,2,1,7,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,15,407,593
921,B1,75,38,13,6,8,44,94,8,2,5,6,9,2,6,1,0,0,3,0,0,0,1,1,0,3,0,2,0,0,0,0,1,0,0,0,0,17,345,621
921,C1,94,38,9,14,6,24,106,6,1,2,10,4,2,4,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,13,342,621
922,B1,109,31,6,15,11,52,143,8,12,3,5,6,5,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,1,0,0,0,0,20,442,720
922,C1,124,23,7,16,8,43,116,11,6,0,2,1,2,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,20,389,720
922,C2,115,36,12,10,24,30,150,14,6,3,3,4,10,3,0,0,0,1,1,0,0,0,0,2,2,0,0,2,0,1,0,1,0,0,0,0,15,445,720
938,B1,235,23,10,0,5,31,62,0,1,1,3,4,4,10,0,0,0,3,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10,407,538
938,C1,214,39,1,3,4,33,62,5,1,2,4,3,4,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,388,538
939,B1,142,25,13,11,7,48,121,7,1,3,8,7,1,11,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,12,424,644
939,C1,132,15,12,17,3,57,124,3,2,1,9,3,0,8,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,24,415,643
939,C2,169,22,4,17,3,38,106,6,1,3,8,1,2,7,1,0,0,2,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,10,407,643
940,B1,140,29,6,10,8,55,106,9,0,2,11,8,2,18,0,0,0,3,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,1,15,434,603
940,C1,178,22,7,9,10,46,97,4,2,0,10,2,0,14,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,16,423,603
940,C2,150,25,8,1,12,51,112,4,2,1,5,3,6,4,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,400,603
940,C3,202,25,6,5,6,35,106,4,2,1,10,2,5,18,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,1,11,450,603
941,B1,133,34,9,8,4,64,99,10,2,2,6,6,3,6,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,10,403,567
941,C1,125,31,10,10,10,52,107,10,4,5,3,5,4,6,0,0,0,0,1,1,0,0,0,2,8,0,0,1,0,0,0,0,0,0,0,1,6,402,567
941,C2,137,29,7,12,4,56,86,9,1,3,8,7,7,5,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,10,388,566
941,C3,163,18,6,8,4,45,92,2,1,3,6,5,3,16,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,381,566
942,B1,129,25,7,17,8,43,150,4,1,9,10,6,7,4,0,1,0,1,0,0,0,0,0,0,4,2,1,0,0,2,0,0,1,0,0,1,19,452,705
942,C1,122,27,7,7,6,69,101,3,1,1,5,4,3,7,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,2,1,0,0,0,0,0,20,391,705
956,B1,128,16,13,6,8,45,160,10,3,3,5,7,4,0,0,0,0,2,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,30,445,679
956,S1,10,0,0,1,2,7,38,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,67,0
956,S2,25,2,0,7,3,7,22,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,0
957,B1,141,26,10,19,6,59,105,10,1,4,10,3,10,7,0,0,0,2,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,16,439,624
957,C1,130,40,4,10,7,47,122,10,1,2,6,2,8,4,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,1,10,413,624
957,C2,118,23,2,12,5,63,133,9,2,2,3,2,5,6,0,0,0,2,1,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,14,414,623
957,C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623
387,B1,15,6,5,8,21,32,153,7,3,2,2,2,1,2,0,1,3,0,1,0,0,0,1,1,4,0,0,0,0,2,1,0,0,0,0,0,28,301,650
387,C1,31,15,6,7,12,29,134,5,0,2,3,0,3,6,0,3,1,0,2,0,2,0,1,0,1,0,0,1,0,1,0,2,1,1,0,0,16,285,650
387,C2,20,10,3,14,15,26,123,7,2,1,6,4,1,3,1,1,1,0,1,0,0,0,0,0,5,1,2,1,0,0,0,0,0,0,1,0,30,279,650
387,C3,20,11,3,11,16,21,129,5,0,1,5,7,3,2,1,0,1,0,1,1,1,0,1,1,2,0,1,0,1,2,0,1,0,0,0,0,28,276,649
387,C4,24,12,2,12,11,27,144,8,1,1,1,6,0,5,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,1,1,0,0,19,281,649
387,C5,22,10,4,13,19,27,133,8,3,3,6,4,0,2,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,2,0,0,0,0,0,20,283,649
387,C6,18,9,6,18,17,34,157,3,1,4,2,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,2,0,0,1,25,307,649
388,B1,42,29,2,15,9,35,138,12,1,1,5,2,0,2,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,3,0,0,0,0,0,0,16,318,624
388,C1,36,17,5,17,17,21,120,9,2,2,2,4,1,1,0,1,1,3,0,1,1,0,0,0,2,1,1,2,0,2,1,1,0,0,1,0,21,293,624
388,C2,33,22,3,11,7,25,108,8,5,5,3,2,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,2,0,0,0,0,0,21,264,623
388,C3,40,21,4,16,9,23,135,7,1,4,2,5,2,4,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,290,623
388,C4,39,12,5,22,11,34,149,7,2,3,7,3,1,3,0,0,1,3,1,0,0,0,0,1,3,0,0,0,0,2,0,0,1,0,0,0,16,326,623
1001,VMORA,7,3,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Totales,,58986,12300,4059,7264,5468,20310,65223,3053,994,1830,2384,2395,1849,3029,155,67,32,787,233,80,53,24,23,476,1720,266,141,87,34,366,179,109,25,29,12,163,8114,202319,327763
