id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PVEM,PRD,PT,PC,No Registrados,Nulos,Total
16,14/11/2004,12,Ayuntamientos,16,0,2,E,Extraordinaria,0,10,Arteaga,148,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,177,0,30,61,0,0,0,5,96
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,10,Arteaga,90,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,178,0,39,33,0,0,0,1,73
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,10,Arteaga,515,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,181,1,100,147,0,0,0,3,251
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,11,Brise?as,555,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,185,12,118,122,1,87,0,7,347
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,11,Brise?as,555,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,185,26,134,92,2,84,0,11,349
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,12,Buenavista,626,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,191,24,158,105,0,3,0,7,297
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,12,Buenavista,567,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,200,6,70,148,0,2,0,2,228
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,12,Buenavista,720,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,203,2,317,61,0,4,0,2,386
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,12,Buenavista,721,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,203,4,304,74,0,3,0,9,394
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,12,Buenavista,603,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,208,3,83,178,0,2,0,4,270
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,12,Buenavista,391,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,211,3,45,90,0,2,0,4,144
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,13,Caracuaro,668,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,213,5,185,223,0,0,0,0,413
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,13,Caracuaro,212,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,215,0,68,49,0,0,0,4,121
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,14,Coahuayana,742,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,226,12,111,223,77,0,0,5,428
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,14,Coahuayana,458,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,227,9,55,134,8,0,0,0,206
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,14,Coahuayana,697,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,231,10,75,205,124,0,0,5,419
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,14,Coahuayana,395,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,233,4,58,110,49,0,0,4,225
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,14,Coahuayana,586,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,235,11,113,164,7,0,0,4,299
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,15,Coalcoman,572,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,237,40,154,127,0,0,0,9,330
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,15,Coalcoman,587,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,242,27,178,124,0,0,0,7,336
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,15,Coalcoman,210,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,245,3,23,88,0,0,0,7,121
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,16,Coeneo,407,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,258,16,56,146,0,0,2,0,220
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,16,Coeneo,608,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,259,22,112,147,0,0,0,6,287
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,441,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1244,25,32,56,3,0,0,1,117
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,672,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1248,114,37,43,3,0,1,7,205
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,307,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1259,21,69,29,2,0,0,4,125
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,578,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1260,117,51,105,7,0,0,16,296
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,54,Morelia,177,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1260,66,17,3,0,0,0,4,90
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,54,Morelia,655,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1263,42,53,70,7,0,0,3,175
16,14/11/2004,12,Ayuntamientos,16,0,3,C,Contigua,0,54,Morelia,655,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1263,49,57,61,1,0,0,3,171
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,409,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1265,52,31,86,3,0,0,3,175
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,598,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1268,97,71,45,16,0,0,12,241
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,54,Morelia,757,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1268,102,86,86,15,0,0,10,299
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,708,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1277,31,80,101,5,0,0,13,230
16,14/11/2004,12,Ayuntamientos,16,0,3,E,Extraordinaria,0,54,Morelia,309,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1280,54,28,32,3,0,0,3,120
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,721,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1284,44,101,49,6,0,0,6,206
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,54,Morelia,559,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1285,53,47,70,8,0,0,11,189
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,545,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2180,57,74,79,12,1,0,6,229
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,728,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2181,27,98,123,13,1,0,5,267
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,698,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2182,119,61,113,20,3,0,0,316
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,103,Uruapan,603,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2185,67,62,90,21,3,0,11,254
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,621,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2186,69,73,84,11,3,0,4,244
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,557,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2192,73,83,86,12,3,0,6,263
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,640,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2195,15,89,96,10,1,0,11,222
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,640,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2195,24,104,92,7,0,0,13,240
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,511,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2198,18,66,112,5,1,0,8,210
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,484,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2199,112,55,79,15,2,0,7,270
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,593,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2203,60,82,86,17,1,0,7,253
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,442,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2204,67,53,89,5,0,0,4,218
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,503,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2206,50,56,65,9,1,0,4,185
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,497,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2212,64,47,86,15,3,0,11,226
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,556,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2214,74,63,79,11,2,0,9,238
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,394,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2223,81,46,67,12,3,0,13,222
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,527,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2226,62,63,69,4,2,0,1,201
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,693,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2230,40,63,109,21,4,0,11,248
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,654,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2234,64,66,89,13,1,0,6,239
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,684,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2239,125,91,108,20,3,0,7,354
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,678,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2248,42,37,121,12,2,0,10,224
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,407,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2258,63,65,53,8,1,0,4,194
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,550,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2260,43,55,72,9,3,0,3,185
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,712,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2261,46,51,97,11,0,0,4,209
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,541,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2262,41,61,93,16,2,0,7,220
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,541,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2265,106,48,69,30,1,0,7,261
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,544,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2267,62,48,87,13,5,2,11,228
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,103,Uruapan,544,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2267,66,60,83,15,0,0,4,228
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,103,Uruapan,643,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2268,40,91,62,8,2,0,7,210
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,55,Morelos,338,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1293,38,57,52,0,0,1,8,156
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,56,Mugica,587,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1304,8,126,202,0,0,0,7,343
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,56,Mugica,508,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1305,19,142,130,0,0,0,2,293
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,56,Mugica,549,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1315,4,140,151,0,0,1,2,298
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,56,Mugica,448,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1319,7,109,140,0,0,0,5,261
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,57,Nahuatzen,619,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1325,34,121,235,0,0,0,5,395
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,57,Nahuatzen,525,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1326,47,100,168,0,0,1,5,321
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,57,Nahuatzen,720,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1328,21,267,219,0,0,4,6,517
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,57,Nahuatzen,481,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1331,19,167,150,0,0,0,5,341
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,57,Nahuatzen,445,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1333,6,168,61,0,0,0,1,236
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,16,Coeneo,662,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,271,16,199,32,0,0,0,0,247
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,16,Coeneo,609,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,279,9,91,176,0,0,0,7,283
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,16,Coeneo,470,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,284,6,103,114,0,0,0,14,237
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,17,Contepec,530,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,286,49,108,96,0,42,0,12,307
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,17,Contepec,530,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,286,62,134,81,0,53,0,11,341
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,17,Contepec,652,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,290,1,101,177,0,74,0,19,372
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,17,Contepec,690,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,292,14,81,126,0,134,0,12,367
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,17,Contepec,626,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,293,2,45,171,0,161,0,14,393
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,6,Apatzingan,574,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,113,4,96,92,1,0,0,9,202
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,454,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,117,2,56,118,1,0,2,7,186
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,441,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,121,2,69,96,3,0,0,5,175
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,8,Aquila,380,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,136,22,90,81,26,0,0,2,221
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,8,Aquila,683,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,140,141,177,90,97,0,0,7,512
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,8,Aquila,396,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,141,10,120,66,73,0,0,4,273
16,14/11/2004,12,Ayuntamientos,16,0,2,E,Extraordinaria,0,8,Aquila,628,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,142,57,334,23,39,0,0,10,463
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,59,Nuevo Parangaricutiro,669,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1351,2,288,169,0,0,0,6,465
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,59,Nuevo Parangaricutiro,697,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1352,5,318,173,0,0,0,7,503
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,59,Nuevo Parangaricutiro,205,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1357,0,11,135,0,0,0,0,146
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,60,Nuevo Urecho,476,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1360,2,176,126,0,0,0,3,307
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,61,Numaran,667,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1370,52,116,113,102,0,0,5,388
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,62,Ocampo,586,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1380,15,113,130,103,0,0,0,361
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,62,Ocampo,646,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1385,174,59,109,63,0,0,0,405
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,62,Ocampo,566,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1386,38,108,141,126,0,0,8,421
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,63,Pajacuaran,685,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1393,185,79,154,0,35,0,4,457
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,63,Pajacuaran,544,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1394,116,64,113,0,22,0,9,324
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,63,Pajacuaran,529,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1396,114,81,119,0,27,0,0,341
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,670,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2274,68,51,126,10,4,0,4,263
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,527,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2278,36,41,94,11,0,0,6,188
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,687,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2286,102,72,116,20,5,0,9,324
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,640,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2289,88,69,88,15,0,0,0,260
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,520,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2292,58,43,75,14,1,0,7,198
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,718,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2294,74,67,98,15,0,0,8,262
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,597,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2300,20,36,106,5,0,0,10,177
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,103,Uruapan,597,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2300,30,32,104,4,0,0,19,189
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,407,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2301,13,38,55,5,2,0,0,113
