Municipio,Seccion,Casilla,Lista Nominal ,PAN,PRI,PRD,PT,PVEM,PC,PNA,PAS,COAL_PRD_PT,COAL_PRD_PT_PC,COAL_PRD_PC,CC_PAN_PRI,CC_PAN_PRI_PVEM,CC_PAN_PVEM,CC_PAN_PVEM_PNA,CC_PAN_PNA,CC_PRI_PVEM,CC_PRI_PVEM_PNA,NOREG,NULOS
Uruapan,2276,C1,604,83,62,0,0,5,0,3,0,0,80,0,0,0,,0,0,0,0,0,13
Uruapan,2277,B,604,110,67,0,0,8,0,2,1,0,63,0,0,0,,0,2,0,0,0,8
Uruapan,2277,C1,530,104,47,,,11,,4,3,,67,,,,,,0,,,1,2
Uruapan,2278,B,530,69,51,0,0,7,0,18,0,0,70,0,0,0,,0,1,0,0,0,9
Uruapan,2278,C1,531,73,44,0,0,9,0,5,0,0,66,0,0,0,,0,0,0,0,0,9
Uruapan,2279,B,568,77,42,0,0,7,0,3,2,0,61,0,0,0,,0,0,0,0,0,10
Uruapan,2279,C1,568,70,48,0,0,5,0,3,0,0,70,0,0,0,,0,0,0,0,0,8
Uruapan,2280,B,636,175,65,0,0,3,0,2,0,0,45,0,0,0,,0,0,0,0,0,4
Uruapan,2280,C1,636,182,68,0,0,5,0,6,0,0,40,0,0,0,,0,0,0,0,0,4
Uruapan,2281,B,613,93,55,0,0,6,0,4,2,0,48,0,0,0,,0,2,0,0,0,4
Uruapan,2281,C1,614,111,47,0,0,1,0,7,0,0,52,0,0,0,,0,0,0,0,0,6
Uruapan,2282,B,614,125,84,0,0,5,0,10,1,0,129,0,0,0,,0,0,0,0,0,4
Uruapan,2282,C1,583,150,80,0,0,12,0,6,4,0,126,0,0,0,,0,2,0,0,0,5
Uruapan,2283,B,583,123,79,0,0,12,0,4,2,0,86,0,0,0,,0,0,0,0,0,9
Uruapan,2283,C1,583,119,81,0,0,11,0,0,2,0,99,0,0,0,,0,0,0,0,1,7
Uruapan,2283,C2,583,138,88,0,0,8,0,9,3,0,86,0,0,0,,0,0,0,0,0,7
Uruapan,2284,B,629,153,98,0,0,10,0,11,5,0,90,0,0,0,,0,2,0,0,0,7
Uruapan,2284,C1,629,162,104,0,0,10,0,8,0,0,89,0,0,0,,0,0,0,0,0,9
Uruapan,2285,B,629,151,89,0,0,5,0,0,5,0,66,0,0,0,,0,8,0,0,0,6
Uruapan,2285,C1,630,189,90,0,0,10,0,5,0,0,73,0,0,0,,0,2,0,0,0,7
Uruapan,2286,B,630,158,111,0,0,4,0,5,3,0,44,0,0,0,,0,0,0,0,0,8
Uruapan,2286,C1,579,174,92,0,0,6,0,7,3,0,55,0,0,0,,0,1,0,0,1,8
Uruapan,2287,B,580,87,59,0,0,0,0,6,0,0,55,0,0,0,,0,0,0,0,0,3
Uruapan,2287,C1,736,78,80,0,0,4,0,4,2,0,46,0,0,0,,0,0,0,0,0,5
Uruapan,2287,C2,737,107,62,0,0,2,0,5,2,0,65,0,0,0,,0,0,0,0,1,6
Uruapan,2288,B,624,116,101,,,10,,5,1,,51,,,,,,2,,,0,296
Uruapan,2288,C1,625,107,94,0,0,8,0,4,1,0,70,0,0,0,,0,0,0,0,0,10
Uruapan,2289,B,565,160,54,0,0,12,0,1,1,0,40,0,0,0,,0,0,0,0,0,6
Uruapan,2289,C1,566,146,82,0,0,4,0,5,0,0,59,0,0,0,,0,1,0,0,0,9
Uruapan,2290,B,566,118,49,0,0,10,0,4,0,0,40,0,0,0,,0,0,0,0,0,9
Uruapan,2290,C1,709,78,67,0,0,12,0,4,0,0,40,0,0,0,,0,0,0,0,0,9
Uruapan,2290,C2,709,76,50,,,13,,5,1,,62,,,,,,0,,,0,2
Uruapan,2291,B,748,140,26,0,0,4,0,11,2,0,27,0,0,0,,0,3,0,0,0,8
Uruapan,2291,C1,749,146,33,0,0,5,0,5,1,0,21,0,0,0,,0,0,0,0,1,5
Uruapan,2291,C2,713,125,41,0,0,3,0,8,3,0,29,0,0,0,,0,2,0,0,0,4
Uruapan,2292,B,713,94,57,,,8,,3,1,,49,,,,,,97,,,0,3
Uruapan,2292,C1,683,107,47,,,6,,1,3,,42,,,,,,1,,,1,2
Uruapan,2292,C2,684,84,48,0,0,7,0,5,3,0,39,0,0,0,,0,0,0,0,0,10
Uruapan,2293,B,583,119,58,,,6,,8,2,,71,,,,,,127,,,0,24
Uruapan,2293,C1,583,115,60,0,0,3,0,2,4,0,64,0,0,0,,0,0,0,0,0,6
Uruapan,2293,C2,585,124,52,0,0,5,0,2,2,0,65,0,0,0,,0,0,0,0,0,5
Uruapan,2293,C3,586,101,58,0,0,6,0,4,5,0,58,0,0,0,,0,0,0,0,0,7
Uruapan,2293,C4,598,101,59,0,0,7,0,5,3,0,69,0,0,0,,0,0,0,0,0,4
Uruapan,2293,C5,598,129,44,0,0,11,0,1,0,0,78,0,0,0,,0,0,0,0,0,4
Uruapan,2293,C6,414,104,58,0,0,6,0,1,2,0,74,0,0,0,,0,1,0,0,0,6
Uruapan,2293,C7,414,111,41,0,0,7,0,3,3,0,56,0,0,0,,0,0,0,0,0,7
Uruapan,2293,C8,665,124,53,,,9,,2,3,,66,,,,,,126,,,0,4
Uruapan,2293,C9,665,102,39,0,0,4,0,2,3,0,84,0,0,0,,0,0,0,0,0,11
Uruapan,2293,E1,637,54,42,,,5,,0,3,,84,,,,,,54,,,0,25
Uruapan,2294,B,637,42,35,0,0,7,0,0,2,0,66,0,0,0,,0,0,0,0,0,5
Uruapan,2294,C1,637,59,30,0,0,10,0,1,0,0,55,0,0,0,,0,0,0,0,0,4
Uruapan,2295,B,701,124,41,0,0,6,0,13,6,0,160,0,0,0,,0,1,0,0,0,31
Uruapan,2295,C1,702,157,34,0,0,9,0,18,7,0,151,0,0,0,,0,0,0,0,0,21
Uruapan,2296,B,719,111,33,0,0,8,0,1,8,0,145,0,0,0,,0,4,0,0,0,28
Uruapan,2296,C1,720,175,27,0,0,5,0,15,8,0,143,0,0,0,,0,0,0,0,0,10
Uruapan,2297,B,677,40,31,0,0,8,0,6,1,0,115,0,0,0,,0,1,0,0,0,7
Uruapan,2297,C1,677,30,29,0,0,5,0,7,1,0,131,0,0,0,,0,0,0,0,0,9
Uruapan,2297,C2,541,59,41,0,0,3,0,5,1,0,134,0,0,0,,0,0,0,0,0,5
Uruapan,2298,B,541,73,35,0,0,11,0,6,1,0,128,0,0,0,,0,3,0,0,0,12
Uruapan,2298,C1,542,73,37,0,0,9,0,1,0,0,130,0,0,0,,0,0,0,0,0,3
Uruapan,2299,B,622,43,10,0,0,2,0,0,8,0,68,0,0,0,,0,0,0,0,0,10
Uruapan,2299,C1,623,39,8,,,2,,3,4,,48,,,,,,0,,,0,10
Uruapan,2299,C2,706,39,12,0,0,1,0,0,8,0,66,0,0,0,,0,0,0,0,0,8
Uruapan,2300,B,707,48,20,0,0,4,0,0,6,0,93,0,0,0,,0,0,0,0,0,15
Uruapan,2300,C1,570,63,23,,,2,,0,4,,72,,,,,,0,,,0,7
Uruapan,2300,C2,570,47,14,0,0,2,0,0,7,0,61,0,0,0,,0,0,0,0,0,15
Uruapan,2301,B,571,31,29,,,1,,3,0,,43,,,,,,0,,,0,2
Uruapan,2301,C1,560,35,20,0,0,2,0,11,1,0,60,0,0,0,,0,0,0,0,0,5
Uruapan,2302,B,560,19,33,,,3,,2,0,,59,,,,,,21,,,0,3
Uruapan,2302,C1,560,19,23,0,0,5,0,1,1,0,74,0,0,0,,0,0,0,0,0,2
Uruapan,2303,B,582,20,74,0,0,3,0,2,18,0,134,0,0,0,,0,0,0,0,0,6
Uruapan,2303,C1,582,23,58,0,0,2,0,3,12,0,115,0,0,0,,0,0,0,0,0,17
Uruapan,2304,B,582,23,59,0,0,1,0,1,24,0,159,0,0,0,,0,0,0,0,0,29
Uruapan,2304,C1,702,24,75,,,1,,3,19,,149,,,,,,0,,,0,24
Uruapan,2305,B,702,74,63,0,0,9,0,0,0,0,143,0,0,0,,0,0,0,0,0,9
Uruapan,2305,C1,702,61,94,0,0,12,0,2,1,0,108,0,0,0,,0,0,0,0,0,16
Uruapan,2306,B,702,50,40,,,5,,2,2,,57,,,,,,0,,,0,4
Uruapan,2306,C1,702,50,0,,,4,,8,0,,66,,,,,,1,,,0,13
Uruapan,2307,B,702,25,35,0,0,9,0,3,3,0,40,0,0,0,,0,0,0,0,0,3
Uruapan,2308,B,703,96,100,0,0,13,0,4,0,0,39,0,0,0,,0,1,0,0,0,15
Uruapan,2309,B,703,56,52,0,0,4,0,3,0,0,73,0,0,0,,0,0,0,0,0,8
Uruapan,2309,C1,703,52,51,,,2,,2,4,,50,,,,,,0,,,1,8
Uruapan,2309,C2,703,50,50,0,0,7,0,2,2,0,67,0,0,0,,0,2,0,0,0,4
Uruapan,2310,B,468,51,42,0,0,6,0,0,2,0,53,0,0,0,,0,1,0,0,0,7
Uruapan,2310,C1,416,54,41,0,0,4,0,2,0,0,39,0,0,0,,0,0,0,0,0,7
Uruapan,2310,E1,417,35,58,0,0,1,0,0,4,0,19,0,0,0,,0,0,0,0,0,2
Uruapan,2311,B,687,104,51,,,4,,4,5,,75,,,,,,0,,,0,4
Uruapan,2311,C1,687,113,44,,,10,,6,5,,60,,,,,,0,,,0,6
Uruapan,2312,B,393,35,44,,,2,,2,2,,45,,,,,,0,,,0,6
Uruapan,2312,C1,394,43,39,,,8,,2,3,,53,,,,,,0,,,0,6
Uruapan,2312,E1,515,66,51,,,8,,3,0,,41,,,,,,0,,,0,2
Uruapan,2313,B,464,147,19,,,0,,0,0,,34,,,,,,0,,,0,0
Uruapan,2314,B,406,64,19,,,2,,0,0,,26,,,,,,0,,,0,6
Uruapan,2314,C1,406,56,14,,,0,,0,0,,24,,,,,,0,,,0,4
Uruapan,2315,B,260,53,20,,,3,,0,0,,18,,,,,,0,,,0,4
Uruapan,2316,B,438,131,36,,,7,,2,5,,75,,,,,,0,,,0,9
Uruapan,2316,E1,315,36,43,,,3,,3,0,,58,,,,,,0,,,0,9
Venustiano Carranza,2317,B,334,17,87,,11,,,,1,,66,,,,,,,,,0,2
Venustiano Carranza,2318,B,434,17,118,,4,,,,6,,100,,,,,,,,,0,7
Venustiano Carranza,2318,C1,434,10,131,,2,,,,5,,100,,,,,,,,,0,9
Venustiano Carranza,2319,B,563,13,104,,1,,,,9,,161,,,,,,,,,0,12
Venustiano Carranza,2319,C1,563,7,119,,1,,,,12,,136,,,,,,,,,0,6
Venustiano Carranza,2320,B,518,14,155,,14,,,,3,,92,,,,,,,,,0,9
Venustiano Carranza,2320,C1,519,10,162,,5,,,,1,,74,,,,,,,,,0,9
Venustiano Carranza,2321,B,419,2,91,,3,,,,3,,186,,,,,,,,,0,2
Venustiano Carranza,2322,B,376,4,84,,1,,,,1,,117,,,,,,,,,0,2
Venustiano Carranza,2322,C1,377,2,78,,2,,,,3,,115,,,,,,,,,0,7
Venustiano Carranza,2323,B,535,5,77,,4,,,,8,,199,,,,,,,,,0,3
Venustiano Carranza,2323,C1,536,7,94,,1,,,,3,,165,,,,,,,,,0,6
Venustiano Carranza,2324,B,563,7,127,,5,,,,12,,149,,,,,,,,,0,5
Venustiano Carranza,2324,C1,563,10,133,,6,,,,4,,140,,,,,,,,,0,2
Venustiano Carranza,2324,E1,240,4,61,,2,,,,2,,103,,,,,,,,,0,4
Venustiano Carranza,2325,B,464,12,83,,5,,,,5,,139,,,,,,,,,0,1
Venustiano Carranza,2325,C1,465,6,103,,6,,,,9,,139,,,,,,,,,0,4
Venustiano Carranza,2326,B,510,6,155,,7,,,,1,,112,,,,,,,,,0,7
Venustiano Carranza,2326,C1,511,10,161,,7,,,,1,,108,,,,,,,,,0,9
Venustiano Carranza,2327,B,390,6,106,,1,,,,0,,117,,,,,,,,,0,13
Venustiano Carranza,2327,C1,390,10,103,,1,,,,7,,99,,,,,,,,,0,3
Venustiano Carranza,2328,B,522,10,62,,27,,,,8,,177,,,,,,,,,0,11
Venustiano Carranza,2328,C1,523,12,75,,35,,,,2,,179,,,,,,,,,0,4
Venustiano Carranza,2329,B,552,24,43,,13,,,,2,,230,,,,,,,,,0,3
Venustiano Carranza,2329,C1,553,27,59,,14,,,,3,,181,,,,,,,,,0,8
Venustiano Carranza,2330,B,409,8,39,,4,,,,1,,131,,,,,,,,,0,6
Venustiano Carranza,2330,C1,409,16,46,,0,,,,0,,131,,,,,,,,,0,7
Venustiano Carranza,2331,B,412,13,58,,5,,,,1,,89,,,,,,,,,0,5
Venustiano Carranza,2331,C1,413,14,67,,4,,,,1,,89,,,,,,,,,0,3
Venustiano Carranza,2332,B,508,11,71,,8,,,,0,,135,,,,,,,,,0,3
Venustiano Carranza,2332,C1,508,10,70,,4,,,,5,,139,,,,,,,,,0,9
Venustiano Carranza,2333,B,378,21,26,,4,,,,5,,119,,,,,,,,,0,6
Venustiano Carranza,2333,C1,378,13,21,,6,,,,0,,119,,,,,,,,,0,5
Venustiano Carranza,2334,B,661,84,80,,34,,,,2,,113,,,,,,,,,0,10
Venustiano Carranza,2335,B,747,18,217,,28,,,,6,,175,,,,,,,,,0,9
Venustiano Carranza,2335,E1,162,9,24,,56,,,,4,,16,,,,,,,,,0,5
Venustiano Carranza,2336,B,367,3,85,,2,,,,0,,98,,,,,,,,,0,7
Venustiano Carranza,2337,B,593,81,116,,10,,,,0,,53,,,,,,,,,0,12
Venustiano Carranza,2338,B,434,8,74,,10,,,,4,,127,,,,,,,,,0,4
Venustiano Carranza,2338,C1,434,6,74,,24,,,,6,,111,,,,,,,,,0,8
Villamar,2339,B,651,46,29,,,2,1,1,,249,,,,,,,0,,,0,7
Villamar,2339,C1,652,34,53,,,2,4,0,,249,,,,,,,0,,,0,2
Villamar,2340,B,704,31,38,,,3,1,1,,282,,,,,,,0,,,0,10
Villamar,2340,C1,704,41,47,,,3,0,4,,341,,,,,,,0,,,0,2
Villamar,2341,B,503,231,14,,,2,1,2,,33,,,,,,,4,,,0,1
Villamar,2341,C1,503,228,17,,,2,14,0,,31,,,,,,,1,,,0,4
Villamar,2341,C2,503,245,26,,,5,6,3,,25,,,,,,,2,,,0,3
Villamar,2342,B,454,231,8,,,3,2,0,,11,,,,,,,6,,,0,7
Villamar,2342,C1,454,219,13,,,0,1,11,,9,,,,,,,0,,,0,8
Villamar,2343,B,717,339,32,,,1,6,2,,53,,,,,,,8,,,0,3
Villamar,2343,E1,552,86,30,,,15,0,0,,73,,,,,,,0,,,0,5
Villamar,2344,B,475,91,31,,,1,0,3,,28,,,,,,,2,,,0,4
Villamar,2344,E1,309,49,30,,,1,1,0,,17,,,,,,,0,,,0,3
Villamar,2345,B,179,19,17,,,0,2,0,,20,,,,,,,0,,,0,4
Villamar,2345,E1,249,38,36,,,1,25,1,,32,,,,,,,0,,,0,1
Villamar,2346,B,476,42,56,,,2,0,1,,50,,,,,,,0,,,1,12
Villamar,2347,B,627,104,57,,,1,3,0,,82,,,,,,,0,,,0,7
Villamar,2348,B,523,80,23,,,3,8,1,,105,,,,,,,0,,,0,8
Villamar,2348,C1,523,78,38,,,0,8,2,,82,,,,,,,1,,,1,4
Villamar,2349,B,199,41,33,,,3,2,3,,14,,,,,,,0,,,0,3
Villamar,2349,E1,554,53,54,,,5,3,1,,77,,,,,,,0,,,0,10
Villamar,2350,B,642,84,75,,,0,23,1,,103,,,,,,,0,,,0,4
Villamar,2350,C1,643,92,83,,,1,22,0,,108,,,,,,,1,,,0,5
Villamar,2350,C2,643,84,88,,,0,23,1,,97,,,,,,,0,,,0,3
Villamar,2351,B,452,27,49,,,2,1,0,,99,,,,,,,0,,,0,7
Villamar,2352,B,536,84,50,,,0,8,1,,32,,,,,,,0,,,1,2
Villamar,2352,C1,537,76,42,,,2,7,0,,32,,,,,,,0,,,0,8
Villamar,2353,B,380,42,46,,,2,3,0,,73,,,,,,,0,,,0,6
Villamar,2353,E1,405,64,43,,,1,1,1,,92,,,,,,,1,,,0,9
Villamar,2354,B,525,123,56,,,2,2,1,,22,,,,,,,0,,,0,5
Villamar,2354,C1,525,110,50,,,2,0,1,,26,,,,,,,0,,,0,2
Villamar,2355,B,257,51,36,,,1,1,1,,6,,,,,,,0,,,0,5
Villamar,2355,E1,256,59,65,,,0,0,4,,13,,,,,,,0,,,0,7
Villamar,2356,B,383,41,11,,,2,4,0,,53,,,,,,,0,,,0,3
Villamar,2356,E1,172,21,16,,,0,2,1,,26,,,,,,,0,,,0,5
Vista Hermosa,2357,B,672,83,105,,,,,,219,,50,,,,,,,,,0,9
Vista Hermosa,2357,C1,672,116,95,,,,,,188,,54,,,,,,,,,0,9
Vista Hermosa,2358,B,455,73,97,,,,,,72,,45,,,,,,,,,0,6
Vista Hermosa,2358,C1,455,74,99,,,,,,85,,48,,,,,,,,,0,6
Vista Hermosa,2359,B,715,56,162,,,,,,145,,68,,,,,,,,,0,16
Vista Hermosa,2360,B,726,75,179,,,,,,123,,87,,,,,,,,,0,12
Vista Hermosa,2360,C1,727,100,135,,,,,,118,,82,,,,,,,,,0,7
Vista Hermosa,2361,B,624,70,124,,,,,,61,,108,,,,,,,,,0,18
Vista Hermosa,2361,C1,624,64,113,,,,,,93,,120,,,,,,,,,0,10
Vista Hermosa,2361,C2,625,69,104,,,,,,82,,94,,,,,,,,,0,22
Vista Hermosa,2362,B,670,124,162,,,,,,72,,85,,,,,,,,,0,12
Vista Hermosa,2362,C1,671,136,122,,,,,,100,,76,,,,,,,,,0,5
Vista Hermosa,2363,B,429,48,56,,,,,,45,,51,,,,,,,,,0,5
Vista Hermosa,2363,C1,430,39,52,,,,,,56,,34,,,,,,,,,0,9
Vista Hermosa,2364,B,500,45,85,,,,,,65,,56,,,,,,,,,0,9
Vista Hermosa,2365,B,636,37,88,,,,,,43,,79,,,,,,,,,0,11
Vista Hermosa,2365,C1,637,44,78,,,,,,49,,90,,,,,,,,,0,25
Vista Hermosa,2366,B,470,44,67,,,,,,27,,47,,,,,,,,,0,9
Vista Hermosa,2366,C1,471,18,53,,,,,,43,,60,,,,,,,,,0,5
Vista Hermosa,2367,B,417,23,86,,,,,,33,,91,,,,,,,,,0,8
Vista Hermosa,2367,C1,418,39,90,,,,,,48,,59,,,,,,,,,0,0
Vista Hermosa,2368,B,408,71,100,,,,,,20,,38,,,,,,,,,0,6
Vista Hermosa,2368,C1,408,74,75,,,,,,36,,53,,,,,,,,,0,2
Vista Hermosa,2369,B,735,122,128,,,,,,44,,84,,,,,,,,,0,7
Vista Hermosa,2369,C1,735,120,83,,,,,,63,,93,,,,,,,,,0,10
Yurécuaro,2370,B,481,51,127,,,85,,,,,21,,,,,,,,,0,3
Yurécuaro,2370,C1,481,54,137,,,68,,,,,16,,,,,,,,,0,2
Yurécuaro,2371,B,444,38,126,,,93,,,,,15,,,,,,,,,0,1
Yurécuaro,2371,C1,444,41,119,,,92,,,,,13,,,,,,,,,0,5
Yurécuaro,2372,B,389,27,104,,,86,,,,,17,,,,,,,,,0,5
Yurécuaro,2372,C1,389,32,79,,,89,,,,,12,,,,,,,,,0,5
Yurécuaro,2373,B,743,109,162,,,90,,,,,25,,,,,,,,,0,12
Yurécuaro,2373,C1,743,79,195,,,89,,,,,38,,,,,,,,,0,6
Yurécuaro,2374,B,533,88,137,,,46,,,,,37,,,,,,,,,0,4
Yurécuaro,2374,C1,533,69,113,,,47,,,,,28,,,,,,,,,0,11
Yurécuaro,2375,B,698,81,135,,,76,,,,,40,,,,,,,,,0,7
Yurécuaro,2375,C1,698,81,179,,,88,,,,,35,,,,,,,,,0,8
Yurécuaro,2376,B,401,30,136,,,41,,,,,25,,,,,,,,,0,2
Yurécuaro,2376,C1,402,28,129,,,39,,,,,32,,,,,,,,,0,5
Yurécuaro,2377,B,508,62,133,,,70,,,,,35,,,,,,,,,0,4
Yurécuaro,2377,C1,509,52,111,,,88,,,,,39,,,,,,,,,0,7
Yurécuaro,2378,B,645,100,138,,,46,,,,,62,,,,,,,,,0,7
Yurécuaro,2378,C1,646,96,147,,,40,,,,,55,,,,,,,,,0,7
Yurécuaro,2379,B,638,69,113,,,34,,,,,84,,,,,,,,,3,0
Yurécuaro,2379,C1,638,52,98,,,60,,,,,67,,,,,,,,,0,3
Yurécuaro,2379,C2,638,83,86,,,47,,,,,81,,,,,,,,,0,2
Yurécuaro,2380,B,722,92,140,,,57,,,,,88,,,,,,,,,0,9
Yurécuaro,2380,C1,722,61,137,,,58,,,,,107,,,,,,,,,0,14
Yurécuaro,2380,C2,722,64,101,,,50,,,,,137,,,,,,,,,0,5
Yurécuaro,2380,C3,722,72,134,,,54,,,,,96,,,,,,,,,0,5
Yurécuaro,2381,B,516,145,64,,,14,,,,,66,,,,,,,,,0,7
Yurécuaro,2381,C1,516,145,76,,,15,,,,,45,,,,,,,,,0,9
Yurécuaro,2382,B,258,69,37,,,5,,,,,9,,,,,,,,,0,3
Yurécuaro,2383,B,558,28,52,,,2,,,,,133,,,,,,,,,0,2
Yurécuaro,2383,C1,558,16,16,,,4,,,,,155,,,,,,,,,0,2
Yurécuaro,2384,B,486,23,94,,,26,,,,,126,,,,,,,,,0,7
Yurécuaro,2384,C1,487,23,85,,,13,,,,,122,,,,,,,,,0,7
Yurécuaro,2385,B,385,74,63,,,20,,,,,52,,,,,,,,,0,4
Yurécuaro,2385,C1,385,39,98,,,18,,,,,64,,,,,,,,,0,4
Yurécuaro,2386,B,424,78,94,,,12,,,,,45,,,,,,,,,0,5
Yurécuaro,2386,C1,425,102,127,,,3,,,,,27,,,,,,,,,1,6
Yurécuaro,2387,B,438,75,15,,,10,,,,,40,,,,,,,,,0,2
Yurécuaro,2388,B,539,114,50,,,11,,,,,112,,,,,,,,,0,8
Zacapu,2389,B,738,137,57,,,9,,4,5,,99,,,,,,,,,0,10
Zacapu,2389,C1,739,140,43,,,13,,11,4,,106,,,,,,,,,0,8
Zacapu,2390,B,529,45,44,,,10,,4,3,,84,,,,,,,,,0,8
Zacapu,2390,C1,530,70,33,,,8,,8,3,,89,,,,,,,,,0,6
Zacapu,2390,C2,530,91,55,,,5,,5,1,,76,,,,,,,,,1,5
Zacapu,2391,B,660,88,37,,,10,,6,4,,100,,,,,,,,,0,6
Zacapu,2391,C1,660,98,49,,,11,,13,0,,116,,,,,,,,,0,9
Zacapu,2391,C2,660,108,44,,,7,,4,4,,108,,,,,,,,,0,5
Zacapu,2391,C3,661,105,50,,,0,,9,0,,95,,,,,,,,,0,1
Zacapu,2392,B,533,64,43,,,2,,2,2,,95,,,,,,,,,0,2
Zacapu,2392,C1,533,63,36,,,11,,3,1,,109,,,,,,,,,0,7
Zacapu,2392,C2,534,65,26,,,9,,3,2,,97,,,,,,,,,0,5
Zacapu,2393,B,625,95,21,,,6,,0,1,,120,,,,,,,,,0,6
Zacapu,2393,C1,626,89,25,,,8,,4,5,,102,,,,,,,,,0,7
Zacapu,2394,B,663,142,39,,,6,,4,6,,121,,,,,,,,,0,3
Zacapu,2394,C1,664,143,35,,,4,,5,6,,131,,,,,,,,,0,1
Zacapu,2395,B,741,160,71,,,3,,4,4,,135,,,,,,,,,0,6
Zacapu,2396,B,585,98,21,,,8,,4,1,,128,,,,,,,,,0,6
Zacapu,2396,C1,586,81,35,,,8,,1,0,,126,,,,,,,,,0,8
Zacapu,2397,B,553,92,22,,,4,,2,1,,134,,,,,,,,,0,5
Zacapu,2397,C1,554,77,19,,,6,,4,1,,102,,,,,,,,,0,0
Zacapu,2398,B,475,89,38,,,2,,2,3,,103,,,,,,,,,0,8
Zacapu,2398,C1,475,93,56,,,11,,5,8,,72,,,,,,,,,0,7
Zacapu,2399,B,542,136,43,,,6,,2,5,,85,,,,,,,,,0,4
Zacapu,2399,C1,542,134,43,,,4,,0,3,,94,,,,,,,,,0,4
Zacapu,2399,C2,543,135,39,,,13,,1,4,,79,,,,,,,,,0,8
Zacapu,2400,B,384,84,30,,,9,,4,1,,67,,,,,,,,,0,5
Zacapu,2400,C1,384,89,30,,,4,,4,2,,67,,,,,,,,,0,3
Zacapu,2401,B,437,97,40,,,3,,3,1,,50,,,,,,,,,0,2
Zacapu,2401,C1,437,113,30,,,5,,2,3,,58,,,,,,,,,0,2
Zacapu,2402,B,456,75,34,,,16,,3,4,,78,,,,,,,,,0,4
Zacapu,2402,C1,457,71,38,,,5,,1,6,,69,,,,,,,,,0,2
Zacapu,2403,B,660,111,49,,,22,,5,3,,113,,,,,,,,,0,8
Zacapu,2403,C1,660,142,52,,,32,,1,2,,105,,,,,,,,,0,5
Zacapu,2404,B,574,161,36,,,7,,2,1,,82,,,,,,,,,0,2
Zacapu,2404,C1,574,168,34,,,12,,0,2,,62,,,,,,,,,0,4
Zacapu,2404,C2,574,143,37,,,7,,6,4,,77,,,,,,,,,0,2
Zacapu,2405,B,527,114,36,,,4,,1,4,,82,,,,,,,,,0,6
Zacapu,2405,C1,528,93,60,,,8,,0,4,,85,,,,,,,,,0,2
Zacapu,2406,B,564,100,40,,,12,,3,8,,99,,,,,,,,,1,10
Zacapu,2406,C1,564,103,37,,,4,,3,2,,111,,,,,,,,,0,3
Zacapu,2406,C2,565,98,45,,,5,,5,1,,96,,,,,,,,,0,0
Zacapu,2407,B,718,106,30,,,0,,2,0,,122,,,,,,,,,0,0
Zacapu,2407,C1,718,119,36,,,9,,5,1,,112,,,,,,,,,0,6
Zacapu,2408,B,644,132,41,,,7,,8,5,,122,,,,,,,,,1,3
Zacapu,2408,C1,644,145,39,,,9,,8,1,,93,,,,,,,,,0,2
Zacapu,2409,B,530,154,46,,,8,,5,3,,83,,,,,,,,,0,6
Zacapu,2409,C1,530,150,74,,,7,,3,2,,76,,,,,,,,,0,7
Zacapu,2410,B,627,93,28,,,8,,6,1,,107,,,,,,,,,0,9
Zacapu,2410,C1,628,103,36,,,10,,2,0,,115,,,,,,,,,0,5
Zacapu,2411,B,740,115,45,,,11,,3,2,,113,,,,,,,,,0,5
Zacapu,2411,C1,741,109,62,,,12,,0,3,,109,,,,,,,,,0,4
Zacapu,2411,C2,741,118,48,,,11,,4,0,,143,,,,,,,,,0,12
Zacapu,2412,B,615,126,23,,,5,,2,3,,82,,,,,,,,,0,8
Zacapu,2412,C1,615,105,21,,,6,,3,2,,93,,,,,,,,,0,10
Zacapu,2412,C2,615,116,28,,,3,,5,1,,71,,,,,,,,,0,6
Zacapu,2413,B,545,71,22,,,3,,5,1,,90,,,,,,,,,0,4
Zacapu,2413,C1,546,90,40,,,4,,7,2,,105,,,,,,,,,0,3
Zacapu,2414,B,535,61,24,,,6,,13,1,,70,,,,,,,,,0,9
Zacapu,2414,C1,536,56,34,,,6,,5,7,,81,,,,,,,,,0,8
Zacapu,2415,B,574,97,27,,,9,,4,1,,85,,,,,,,,,1,4
Zacapu,2415,C1,575,93,32,,,10,,3,2,,104,,,,,,,,,0,7
Zacapu,2416,B,732,96,36,,,6,,9,1,,101,,,,,,,,,0,10
Zacapu,2416,C1,732,93,50,,,7,,5,1,,92,,,,,,,,,0,7
Zacapu,2416,E1,522,89,34,,,11,,2,2,,94,,,,,,,,,0,3
Zacapu,2416,E1C1,522,100,29,,,8,,4,1,,87,,,,,,,,,0,4
Zacapu,2416,E1C2,522,87,18,,,16,,2,1,,79,,,,,,,,,0,7
Zacapu,2417,B,383,53,6,,,6,,0,0,,52,,,,,,,,,0,4
Zacapu,2417,C1,383,64,16,,,2,,1,0,,64,,,,,,,,,0,3
Zacapu,2418,B,602,108,25,,,2,,2,1,,81,,,,,,,,,0,4
Zacapu,2418,C1,603,83,18,,,3,,1,1,,117,,,,,,,,,0,10
Zacapu,2419,B,539,41,69,,,8,,5,0,,133,,,,,,,,,0,4
Zacapu,2419,C1,539,52,108,,,4,,2,1,,119,,,,,,,,,0,8
Zacapu,2420,B,609,67,75,,,3,,10,1,,120,,,,,,,,,0,10
