Numero,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PDCH,PFC,ALIANZA FRAYL.,JUSTA,No REGISTRADOS,Nulos,Anulados,month
54,MAZATAN,767,B,40,87,91,2,0,0,0,0,0,0,6,,October
54,MAZATAN,767,CA,42,89,94,2,0,0,0,0,0,0,5,,October
54,MAZATAN,767,CB,32,111,122,6,0,0,0,0,0,0,6,,October
54,MAZATAN,768,B,8,94,49,30,0,0,0,0,0,0,2,,October
54,MAZATAN,769,B,3,64,43,98,0,0,0,0,0,0,12,,October
54,MAZATAN,769,C,1,47,25,89,0,0,0,0,0,0,12,,October
54,MAZATAN,770,B,65,96,229,4,0,0,0,0,0,0,3,,October
54,MAZATAN,771,B,3,80,203,3,0,0,0,0,0,0,8,,October
54,MAZATAN,772,B,17,130,73,2,0,0,0,0,0,0,0,,October
54,MAZATAN,772,C,15,113,103,5,0,0,0,0,0,0,4,,October
54,MAZATAN,772,EX,4,87,18,1,0,0,0,0,0,0,47,,October
54,MAZATAN,773,B,3,193,113,3,0,0,0,0,0,0,3,,October
54,MAZATAN,773,C,6,148,152,1,0,0,0,0,0,0,0,,October
54,MAZATAN,774,B,2,141,153,0,0,0,0,0,0,0,0,,October
54,MAZATAN,774,C,2,149,156,3,0,0,0,0,0,0,3,,October
54,MAZATAN,775,B,2,158,74,6,0,0,0,0,0,0,4,,October
54,MAZATAN,776,B,42,91,179,9,0,0,0,0,0,0,8,,October
54,MAZATAN,777,B,18,176,152,7,0,0,0,0,0,7,4,,October
54,MAZATAN,777,EX,7,57,41,0,0,0,0,0,0,0,5,,October
54,MAZATAN,778,B,26,234,115,5,0,0,0,0,0,0,8,,October
54,MAZATAN,779,B,36,97,42,7,0,0,0,0,0,0,0,,October
54,MAZATAN,779,EX,18,32,17,4,0,0,0,0,0,0,3,,October
,,,,,,,,,,,,,,,,October
55,METAPA DE DOMINGUEZ,780,B,0,201,166,0,0,0,0,0,0,0,12,,October
55,METAPA DE DOMINGUEZ,780,CA,0,194,156,0,0,0,0,0,0,0,9,,October
55,METAPA DE DOMINGUEZ,780,CB,0,187,172,0,0,0,0,0,0,1,8,,October
55,METAPA DE DOMINGUEZ,781,B,0,184,159,0,0,0,0,0,0,0,7,,October
55,METAPA DE DOMINGUEZ,781,C,0,206,145,0,0,0,0,0,0,0,4,,October
,,,,,,,,,,,,,,,,October
56,MITONTIC,782,B,3,97,60,0,0,0,0,0,0,0,30,,October
56,MITONTIC,783,B,38,97,28,0,0,0,0,0,0,0,41,,October
56,MITONTIC,784,B,4,146,9,0,0,0,0,0,0,4,51,,October
56,MITONTIC,784,C,4,146,9,0,0,0,0,0,0,0,3,,October
56,MITONTIC,785,B,5,241,62,0,0,0,0,0,0,0,76,,October
56,MITONTIC,786,B,11,258,27,0,0,0,0,0,0,0,64,,October
,,,,,,,,,,,,,,,,October
58,NICOLAS RUIZ,814,B,0,110,345,0,0,0,0,0,0,0,14,,October
58,NICOLAS RUIZ,814,CA,0,97,364,0,0,0,0,0,0,0,12,,October
58,NICOLAS RUIZ,814,CB,0,119,346,0,0,0,0,0,0,0,15,,October
,,,,,,,,,,,,,,,,October
59,OCOSINGO,815,B,24,103,34,19,1,10,0,0,0,0,10,,October
59,OCOSINGO,815,C,15,126,29,18,1,14,0,0,0,0,9,,October
59,OCOSINGO,816,B,13,94,19,29,3,5,0,0,0,0,8,,October
59,OCOSINGO,816,CA,19,85,33,16,1,1,0,0,0,1,4,,October
59,OCOSINGO,816,CB,11,69,43,14,2,2,0,0,0,2,5,,October
59,OCOSINGO,816,CC,19,73,32,22,4,6,0,0,0,0,4,,October
59,OCOSINGO,817,B,37,62,20,26,1,2,0,0,0,0,5,,October
59,OCOSINGO,817,CA,23,76,22,34,0,13,0,0,0,0,0,,October
59,OCOSINGO,817,CB,15,56,29,40,2,6,0,0,0,1,3,,October
59,OCOSINGO,818,B,15,71,34,29,1,4,0,0,0,0,5,,October
59,OCOSINGO,818,CA,22,68,32,17,2,5,0,0,0,0,16,,October
59,OCOSINGO,818,CB,18,86,27,31,1,3,0,0,0,0,6,,October
59,OCOSINGO,819,B,18,64,30,16,3,1,0,0,0,0,1,,October
59,OCOSINGO,819,CA,14,58,35,11,2,3,0,0,0,0,5,,October
59,OCOSINGO,819,CB,19,76,30,10,0,5,0,0,0,0,5,,October
59,OCOSINGO,820,B,24,68,23,10,4,3,0,0,0,0,15,,October
59,OCOSINGO,820,CA,0,0,0,0,0,0,0,0,0,0,0,Anulada C.E.E.,October
59,OCOSINGO,820,CB,15,81,17,17,1,10,0,0,0,0,27,,October
59,OCOSINGO,821,B,4,33,23,2,0,2,0,0,0,0,1,,October
59,OCOSINGO,822,B,5,60,3,23,1,0,0,0,0,0,7,,October
59,OCOSINGO,822,C,3,59,2,14,1,1,0,0,0,0,9,,October
59,OCOSINGO,823,B,12,125,1,9,1,3,0,0,0,0,14,,October
59,OCOSINGO,823,C,11,130,3,10,1,1,0,0,0,0,10,,October
59,OCOSINGO,824,B,0,29,12,10,0,0,0,0,0,0,3,,October
59,OCOSINGO,824,EX,0,0,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,825,B,1,94,0,3,0,0,0,0,0,0,6,,October
59,OCOSINGO,825,C,0,71,7,0,0,0,0,0,0,0,4,,October
59,OCOSINGO,826,B,0,52,5,2,0,0,0,0,0,0,0,,October
59,OCOSINGO,826,C,1,47,5,0,0,0,0,0,0,0,2,,October
59,OCOSINGO,826,EX,6,210,1,3,1,0,0,0,0,0,25,,October
59,OCOSINGO,827,B,3,18,170,9,3,2,0,0,0,0,16,,October
59,OCOSINGO,827,C,4,11,162,13,1,0,0,0,0,0,21,,October
59,OCOSINGO,828,B,0,32,2,1,0,0,0,0,0,0,1,,October
59,OCOSINGO,828,C,1,16,1,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,829,B,1,135,31,2,0,0,0,0,0,0,12,,October
59,OCOSINGO,829,C,0,140,19,2,1,0,0,0,0,0,11,,October
59,OCOSINGO,830,B,2,103,3,1,0,0,0,0,0,0,13,,October
59,OCOSINGO,830,C,3,99,0,0,1,0,0,0,0,0,13,,October
59,OCOSINGO,831,B,9,198,38,1,2,0,0,0,0,0,20,,October
59,OCOSINGO,831,EX,0,30,25,0,0,0,0,0,0,0,4,,October
59,OCOSINGO,832,B,0,10,52,2,2,1,0,0,0,0,3,,October
59,OCOSINGO,833,B,2,20,4,1,0,0,0,0,0,0,2,,October
59,OCOSINGO,833,C,3,16,1,4,0,0,0,0,0,0,7,,October
59,OCOSINGO,834,B,6,94,11,2,1,1,0,0,0,1,12,,October
59,OCOSINGO,835,B,10,30,44,4,0,8,0,0,0,0,17,,October
59,OCOSINGO,835,C,11,39,36,4,7,3,0,0,0,0,32,,October
59,OCOSINGO,835,EX,9,7,39,4,1,0,0,0,0,0,14,,October
59,OCOSINGO,836,B,2,109,148,1,2,1,0,0,0,1,10,,October
59,OCOSINGO,836,C,4,86,131,3,0,4,0,0,0,0,20,,October
59,OCOSINGO,836,EX,2,51,9,0,0,0,0,0,0,0,9,,October
59,OCOSINGO,837,B,6,163,4,5,0,0,0,0,0,2,19,,October
59,OCOSINGO,837,EX,4,172,15,16,0,2,0,0,0,0,21,,October
59,OCOSINGO,838,B,3,51,138,4,0,1,0,0,0,0,26,,October
59,OCOSINGO,839,B,6,165,52,7,2,2,0,0,0,0,34,,October
59,OCOSINGO,839,C,3,126,42,11,2,1,0,0,0,0,42,,October
59,OCOSINGO,840,B,2,31,1,3,0,0,0,0,0,0,5,,October
59,OCOSINGO,840,EXA,6,66,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,840,EXB,38,63,9,2,1,0,0,0,0,0,22,,October
59,OCOSINGO,841,B,44,57,15,5,0,2,0,0,0,0,13,,October
59,OCOSINGO,841,C,25,20,30,4,0,3,0,0,0,0,0,,October
59,OCOSINGO,842,B,3,31,50,5,1,2,0,0,0,0,12,,October
59,OCOSINGO,842,CA,5,25,37,2,0,2,0,0,0,0,5,,October
59,OCOSINGO,842,CB,3,34,55,4,3,2,0,0,0,0,4,,October
59,OCOSINGO,843,B,38,41,11,10,0,1,0,0,0,0,11,,October
59,OCOSINGO,843,CA,0,0,0,0,0,0,0,0,0,0,0,Anulada C.E.E.,October
59,OCOSINGO,843,CB,0,0,0,0,0,0,0,0,0,0,0,Anulada C.E.E.,October
59,OCOSINGO,844,B,36,32,44,1,0,0,0,0,0,0,7,,October
59,OCOSINGO,844,C,51,42,41,6,0,0,0,0,0,0,5,,October
59,OCOSINGO,845,B,19,12,30,2,0,0,0,0,0,0,0,,October
59,OCOSINGO,845,C,8,21,50,1,0,3,0,0,0,0,4,,October
59,OCOSINGO,846,B,3,13,10,0,0,0,0,0,0,2,7,,October
59,OCOSINGO,846,C,0,9,6,1,0,0,0,0,0,0,3,,October
59,OCOSINGO,847,B,1,47,17,6,2,2,0,0,0,0,10,,October
59,OCOSINGO,847,C,4,38,12,2,4,1,0,0,0,0,25,,October
59,OCOSINGO,848,B,2,114,55,1,0,0,0,0,0,0,19,,October
59,OCOSINGO,848,CA,4,75,83,3,0,1,0,0,0,0,446,,October
59,OCOSINGO,848,CB,4,91,56,1,0,0,0,0,0,0,27,,October
59,OCOSINGO,849,B,0,142,56,2,0,1,0,0,0,0,27,,October
59,OCOSINGO,849,C,4,148,52,1,0,1,0,0,0,0,6,,October
59,OCOSINGO,849,EX,1,9,163,0,0,0,0,0,0,0,4,,October
59,OCOSINGO,850,B,3,126,2,1,0,0,0,0,0,0,5,,October
59,OCOSINGO,850,C,2,137,7,0,0,0,0,0,0,0,8,,October
59,OCOSINGO,851,B,0,0,29,0,0,0,0,0,0,0,3,,October
59,OCOSINGO,852,B,0,72,2,1,0,0,0,0,0,1,4,,October
59,OCOSINGO,853,B,3,241,3,0,1,0,0,0,0,0,14,,October
59,OCOSINGO,853,C,4,242,3,2,0,1,0,0,0,0,10,,October
59,OCOSINGO,854,B,0,0,0,0,0,0,0,0,0,0,0,Anulada C.E.E.,October
59,OCOSINGO,854,C,0,143,2,3,0,0,0,0,0,0,9,,October
59,OCOSINGO,855,B,3,241,3,2,0,1,0,0,0,0,25,,October
59,OCOSINGO,855,C,4,276,3,0,2,0,0,0,0,0,38,,October
59,OCOSINGO,856,B,0,52,176,2,0,0,0,0,0,0,4,,October
59,OCOSINGO,856,C,2,49,182,0,0,0,0,0,0,0,8,,October
59,OCOSINGO,857,B,0,207,69,2,1,0,0,0,0,0,13,,October
59,OCOSINGO,857,CA,1,150,109,3,1,2,0,0,0,0,15,,October
59,OCOSINGO,857,CB,2,157,73,2,1,0,0,0,0,0,14,,October
59,OCOSINGO,858,B,0,0,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,858,EX,4,61,44,3,1,1,0,0,0,0,7,,October
59,OCOSINGO,859,B,0,0,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,859,C,0,15,45,1,0,0,0,0,0,0,4,,October
59,OCOSINGO,860,B,3,66,50,5,2,0,0,0,0,0,15,,October
59,OCOSINGO,861,B,0,4,155,0,0,1,0,0,0,0,30,,October
59,OCOSINGO,861,C,1,1,142,2,0,1,0,0,0,0,26,,October
59,OCOSINGO,862,B,0,2,77,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,862,C,1,4,80,1,0,0,0,0,0,0,7,,October
59,OCOSINGO,863,B,3,64,115,10,9,0,0,0,0,0,21,,October
59,OCOSINGO,863,EX,0,0,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,864,B,0,0,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,864,EX,0,0,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,864,EX,1,97,62,6,0,1,0,0,0,3,7,,October
59,OCOSINGO,865,B,5,115,11,7,2,0,0,0,0,0,19,,October
59,OCOSINGO,865,C,8,101,20,2,1,2,0,0,0,0,27,,October
59,OCOSINGO,866,B,6,136,9,7,1,0,0,0,0,0,39,,October
59,OCOSINGO,866,C,7,114,14,1,0,0,0,0,0,0,14,,October
59,OCOSINGO,867,B,3,66,14,1,0,3,0,0,0,0,5,,October
59,OCOSINGO,867,C,1,61,11,3,0,2,0,0,0,0,1,,October
59,OCOSINGO,868,B,4,79,18,2,0,1,0,0,0,0,2,,October
59,OCOSINGO,868,C,2,85,18,5,0,16,0,0,0,0,7,,October
59,OCOSINGO,869,B,7,43,25,2,0,8,0,0,0,0,17,,October
59,OCOSINGO,870,B,0,190,156,2,1,0,0,0,0,0,36,,October
59,OCOSINGO,870,EX,0,5,14,0,0,0,0,0,0,0,8,,October
59,OCOSINGO,871,B,0,0,0,0,0,0,0,0,0,0,0,Anulada C.E.E.,October
59,OCOSINGO,871,C,3,184,48,1,0,0,0,0,0,0,7,,October
59,OCOSINGO,872,B,0,1,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,872,C,1,4,28,1,0,0,0,0,0,0,0,,October
59,OCOSINGO,872,EX,0,0,0,0,0,0,0,0,0,0,0,,October
59,OCOSINGO,873,B,1,79,27,1,1,0,0,0,0,0,4,,October
59,OCOSINGO,874,B,4,85,71,0,1,1,0,0,0,0,2,,October
59,OCOSINGO,875,B,16,49,56,2,1,0,0,0,0,0,4,,October
59,OCOSINGO,876,B,4,60,116,8,0,4,0,0,0,0,18,,October
59,OCOSINGO,876,C,5,58,132,4,1,5,0,0,0,0,22,,October
59,OCOSINGO,877,B,2,75,27,6,0,1,0,0,0,0,13,,October
59,OCOSINGO,878,B,21,25,60,4,1,1,0,0,0,0,12,,October
59,OCOSINGO,878,C,3,13,57,1,0,0,0,0,0,0,20,,October
59,OCOSINGO,879,B,11,21,32,5,0,0,0,0,0,0,9,,October
59,OCOSINGO,879,C,24,44,34,4,0,1,0,0,0,0,9,,October
59,OCOSINGO,880,B,6,15,29,2,0,0,0,0,0,0,4,,October
59,OCOSINGO,881,B,18,29,38,3,3,1,0,0,0,0,2,,October
,,,,,,,,,,,,,,,,October
60,OCOTEPEC,882,B,0,172,190,37,0,0,0,0,0,0,22,,October
60,OCOTEPEC,882,CA,0,184,188,22,0,0,0,0,0,0,15,,October
60,OCOTEPEC,882,CB,0,184,202,19,0,0,0,0,0,0,28,,October
60,OCOTEPEC,883,B,0,194,229,24,0,0,0,0,0,0,16,,October
60,OCOTEPEC,883,C,0,172,272,28,0,0,0,0,0,0,21,,October
60,OCOTEPEC,884,B,0,144,128,83,0,0,0,0,0,0,41,,October
60,OCOTEPEC,884,C,0,153,111,103,0,0,0,0,0,0,39,,October
60,OCOTEPEC,884,EX,0,68,107,16,0,0,0,0,0,0,5,,October
,,,,,,,,,,,,,,,,October
61,OCOZOCOAUTLA,885,B,100,46,127,5,0,0,6,0,0,0,4,,October
61,OCOZOCOAUTLA,885,C,108,35,127,4,0,1,9,0,0,0,5,,October
61,OCOZOCOAUTLA,886,B,114,33,159,2,0,1,8,0,0,0,4,,October
61,OCOZOCOAUTLA,886,C,108,37,177,9,0,1,13,0,0,0,7,,October
61,OCOZOCOAUTLA,887,B,127,35,106,6,0,1,5,0,0,0,7,,October
61,OCOZOCOAUTLA,887,CA,125,47,111,6,0,0,7,0,0,0,4,,October
61,OCOZOCOAUTLA,887,CB,119,27,118,13,0,0,7,0,0,0,17,,October
61,OCOZOCOAUTLA,888,B,133,35,90,19,0,2,11,0,0,0,12,,October
61,OCOZOCOAUTLA,888,CA,134,22,95,7,0,1,3,0,0,1,9,,October
61,OCOZOCOAUTLA,888,CB,104,37,120,8,0,0,5,0,0,0,10,,October
61,OCOZOCOAUTLA,889,B,182,34,175,25,0,2,13,0,0,0,8,,October
61,OCOZOCOAUTLA,889,C,161,44,162,12,0,0,15,0,0,0,2,,October
61,OCOZOCOAUTLA,890,B,112,52,96,16,0,0,4,0,0,0,3,,October
61,OCOZOCOAUTLA,890,C,109,53,112,22,0,4,4,0,0,0,3,,October
61,OCOZOCOAUTLA,891,B,140,37,110,24,0,0,2,0,0,0,4,,October
61,OCOZOCOAUTLA,891,C,112,45,118,20,0,1,4,0,0,0,8,,October
61,OCOZOCOAUTLA,892,B,169,54,146,33,0,0,12,0,0,0,10,,October
61,OCOZOCOAUTLA,892,C,138,44,182,20,0,0,8,0,0,0,8,,October
61,OCOZOCOAUTLA,893,B,146,56,99,17,0,1,2,0,0,0,5,,October
61,OCOZOCOAUTLA,893,CA,122,35,97,22,0,0,6,0,0,0,10,,October
61,OCOZOCOAUTLA,893,CB,130,42,104,17,0,1,2,0,0,0,10,,October
61,OCOZOCOAUTLA,894,B,131,101,113,14,0,0,3,0,0,0,17,,October
61,OCOZOCOAUTLA,894,C,106,127,129,19,0,0,6,0,0,0,17,,October
61,OCOZOCOAUTLA,895,B,92,78,83,12,0,0,5,0,0,0,11,,October
61,OCOZOCOAUTLA,895,CA,92,54,76,14,0,0,1,0,0,0,6,,October
61,OCOZOCOAUTLA,895,CB,102,76,86,21,0,1,2,0,0,0,5,,October
61,OCOZOCOAUTLA,896,B,32,125,10,6,0,0,0,0,0,0,7,,October
61,OCOZOCOAUTLA,897,B,19,157,25,14,0,1,2,0,0,0,7,,October
61,OCOZOCOAUTLA,897,C,20,151,18,18,0,0,2,0,0,0,10,,October
61,OCOZOCOAUTLA,897,EX,7,121,10,3,0,0,0,0,0,0,3,,October
61,OCOZOCOAUTLA,898,B,35,170,57,5,0,0,20,0,0,0,14,,October
61,OCOZOCOAUTLA,898,C,26,173,47,9,0,0,17,0,0,0,29,,October
61,OCOZOCOAUTLA,899,B,57,105,4,3,0,0,0,0,0,0,7,,October
61,OCOZOCOAUTLA,899,EX,53,72,19,33,0,0,10,0,0,1,14,,October
61,OCOZOCOAUTLA,900,B,13,46,111,28,0,0,4,0,0,0,10,,October
61,OCOZOCOAUTLA,900,C,15,58,92,35,0,0,16,0,0,0,7,,October
61,OCOZOCOAUTLA,900,EX,65,84,34,4,0,0,0,0,0,0,2,,October
61,OCOZOCOAUTLA,901,B,41,119,69,5,0,0,13,0,0,0,11,,October
61,OCOZOCOAUTLA,901,CA,31,111,80,5,0,2,17,0,0,1,12,,October
61,OCOZOCOAUTLA,901,CB,30,118,79,5,0,0,17,0,0,0,8,,October
61,OCOZOCOAUTLA,902,B,109,35,14,1,0,1,0,0,0,1,8,,October
61,OCOZOCOAUTLA,903,B,82,108,56,10,0,0,22,0,0,1,9,,October
61,OCOZOCOAUTLA,904,B,47,114,20,10,0,0,0,0,0,0,9,,October
61,OCOZOCOAUTLA,905,B,88,109,57,26,0,0,1,0,0,0,11,,October
61,OCOZOCOAUTLA,905,C,53,85,66,12,0,1,0,0,0,0,4,,October
61,OCOZOCOAUTLA,906,B,103,13,72,21,0,4,5,0,0,0,14,,October
61,OCOZOCOAUTLA,907,B,74,143,43,7,0,9,1,0,0,0,6,,October
61,OCOZOCOAUTLA,908,B,58,178,29,24,0,2,1,0,0,0,8,,October
61,OCOZOCOAUTLA,909,B,70,103,68,71,0,3,5,0,0,0,11,,October
61,OCOZOCOAUTLA,909,C,70,92,72,64,0,2,0,0,0,0,21,,October
61,OCOZOCOAUTLA,910,B,18,182,48,12,0,0,1,0,0,0,8,,October
61,OCOZOCOAUTLA,910,C,29,117,47,16,0,0,0,0,0,0,17,,October
61,OCOZOCOAUTLA,911,B,97,81,69,89,0,3,15,0,0,0,15,,October
61,OCOZOCOAUTLA,912,B,24,95,39,40,0,1,0,0,0,0,5,,October
61,OCOZOCOAUTLA,912,EX,14,159,73,19,0,0,0,0,0,0,12,,October
,,,,,,,,,,,,,,,,October
62,OSTUACAN,913,B,194,255,27,0,0,0,0,0,0,0,23,,October
62,OSTUACAN,913,C,201,217,38,0,0,0,0,0,0,0,26,,October
62,OSTUACAN,914,B,169,201,27,0,0,0,0,0,0,0,18,,October
62,OSTUACAN,914,C,194,160,21,0,0,0,0,0,0,0,33,,October
62,OSTUACAN,915,B,48,76,13,0,0,0,0,0,0,0,9,,October
62,OSTUACAN,915,EX,16,77,2,0,0,0,0,0,0,0,2,,October
62,OSTUACAN,916,B,30,148,11,0,0,0,0,0,0,0,14,,October
62,OSTUACAN,916,C,59,126,18,0,0,0,0,0,0,0,18,,October
62,OSTUACAN,917,B,47,108,3,0,0,0,0,0,0,5,26,,October
62,OSTUACAN,918,B,72,168,6,0,0,0,0,0,0,0,18,,October
62,OSTUACAN,918,C,81,161,12,0,0,0,0,0,0,0,16,,October
62,OSTUACAN,919,B,68,71,8,0,0,0,0,0,0,0,18,,October
62,OSTUACAN,919,EX,45,106,23,0,0,0,0,0,0,0,0,,October
62,OSTUACAN,920,B,50,110,5,0,0,0,0,0,0,0,13,,October
62,OSTUACAN,920,C,45,112,4,0,0,0,0,0,0,0,9,,October
62,OSTUACAN,920,EX,107,66,0,0,0,0,0,0,0,0,12,,October
62,OSTUACAN,921,B,46,95,7,0,0,0,0,0,0,0,11,,October
62,OSTUACAN,921,EX,17,60,17,0,0,0,0,0,0,0,5,,October
62,OSTUACAN,922,B,8,153,18,0,0,0,0,0,0,0,9,,October
,,,,,,,,,,,,,,,,October
63,OSUMACINTA,923,B,133,174,56,0,0,0,0,0,0,0,10,,October
63,OSUMACINTA,923,C,162,169,43,0,0,0,0,0,0,4,2,,October
63,OSUMACINTA,924,B,119,87,61,0,0,0,0,0,0,0,13,,October
63,OSUMACINTA,924,EX,80,68,27,0,0,0,0,0,0,0,3,,October
,,,,,,,,,,,,,,,,October
64,OXCHUC,925,B,0,57,125,0,0,9,0,0,0,4,12,,October
64,OXCHUC,925,C,0,58,102,0,0,5,0,0,0,0,9,,October
64,OXCHUC,926,B,0,60,111,0,0,2,0,0,0,1,16,,October
64,OXCHUC,926,C,0,44,123,0,0,3,0,0,0,1,6,,October
64,OXCHUC,927,B,0,221,124,0,0,3,0,0,0,3,23,,October
64,OXCHUC,928,B,0,219,186,0,0,9,0,0,0,0,19,,October
64,OXCHUC,929,B,0,215,32,0,0,4,0,0,0,0,35,,October
64,OXCHUC,929,C,0,271,17,0,0,3,0,0,0,0,16,,October
64,OXCHUC,930,B,0,96,36,0,0,3,0,0,0,0,12,,October
64,OXCHUC,930,C,0,62,26,0,0,2,0,0,0,0,22,,October
64,OXCHUC,931,B,0,103,97,0,0,6,0,0,0,2,21,,October
64,OXCHUC,931,C,0,157,85,0,0,1,0,0,0,2,34,,October
64,OXCHUC,932,B,0,174,224,0,0,16,0,0,0,0,14,,October
64,OXCHUC,932,C,0,174,224,0,0,16,0,0,0,0,22,,October
64,OXCHUC,933,B,0,311,10,0,0,2,0,0,0,1,3,,October
64,OXCHUC,933,C,0,312,5,0,0,1,0,0,0,2,2,,October
64,OXCHUC,934,B,0,87,146,0,0,0,0,0,0,1,8,,October
64,OXCHUC,934,C,0,81,133,0,0,1,0,0,0,0,19,,October
64,OXCHUC,935,B,0,151,82,0,0,6,0,0,0,0,20,,October
64,OXCHUC,935,C,0,134,55,0,0,0,0,0,0,0,19,,October
64,OXCHUC,936,B,0,142,116,0,0,1,0,0,0,0,12,,October
64,OXCHUC,936,C,0,171,102,0,0,2,0,0,0,0,15,,October
64,OXCHUC,937,B,0,74,228,0,0,0,0,0,0,0,5,,October
64,OXCHUC,938,B,0,86,147,0,0,6,0,0,0,1,13,,October
64,OXCHUC,938,C,0,82,127,0,0,2,0,0,0,0,13,,October
64,OXCHUC,939,B,0,48,118,0,0,0,0,0,0,0,0,,October
64,OXCHUC,939,C,0,69,96,0,0,0,0,0,0,1,7,,October
64,OXCHUC,940,B,0,163,39,0,0,0,0,0,0,1,2,,October
64,OXCHUC,940,CA,0,122,106,0,0,0,0,0,0,0,11,,October
64,OXCHUC,940,CB,0,127,93,0,0,2,0,0,0,2,10,,October
64,OXCHUC,941,B,0,27,161,0,0,0,0,0,0,0,8,,October
64,OXCHUC,941,EX,0,47,2,0,0,0,0,0,0,0,6,,October
64,OXCHUC,942,B,0,148,6,0,0,4,0,0,0,4,27,,October
64,OXCHUC,942,EX,0,97,9,0,0,1,0,0,0,4,22,,October
64,OXCHUC,943,B,0,157,30,0,0,3,0,0,0,1,17,,October
64,OXCHUC,943,C,0,144,25,0,0,2,0,0,0,1,44,,October
,,,,,,,,,,,,,,,,October
65,PALENQUE,944,B,5,92,41,6,0,0,0,0,0,0,12,,October
65,PALENQUE,944,C,7,111,26,1,0,0,0,0,0,0,8,,October
65,PALENQUE,944,EX,6,128,29,7,0,0,0,0,0,0,10,,October
65,PALENQUE,945,B,15,83,56,1,0,0,0,0,0,0,9,,October
65,PALENQUE,945,CA,14,101,56,1,0,0,0,0,0,0,12,,October
65,PALENQUE,945,CB,18,108,48,5,0,0,0,0,0,0,7,,October
65,PALENQUE,946,B,18,102,72,3,0,0,0,0,0,0,6,,October
65,PALENQUE,946,CA,22,112,82,2,0,0,0,0,0,0,1,,October
65,PALENQUE,946,CB,14,104,87,2,0,0,0,0,0,0,11,,October
65,PALENQUE,947,B,23,112,75,5,0,0,0,0,0,0,10,,October
65,PALENQUE,947,CA,15,91,53,4,0,0,0,0,0,3,11,,October
65,PALENQUE,947,CB,29,95,58,6,0,0,0,0,0,0,6,,October
65,PALENQUE,947,CC,27,89,46,4,0,0,0,0,0,0,8,,October
65,PALENQUE,948,B,31,121,68,4,0,0,0,0,0,1,6,,October
65,PALENQUE,948,CA,23,97,67,11,0,0,0,0,0,0,8,,October
65,PALENQUE,948,CB,36,88,62,4,0,0,0,0,0,0,5,,October
65,PALENQUE,949,B,43,109,64,6,0,0,0,0,0,0,10,,October
65,PALENQUE,949,CA,31,112,50,5,0,0,0,0,0,0,9,,October
65,PALENQUE,949,CB,28,98,56,6,0,0,0,0,0,1,8,,October
65,PALENQUE,950,B,33,92,71,3,0,0,0,0,0,0,8,,October
65,PALENQUE,950,CA,21,102,60,5,0,0,0,0,0,0,3,,October
65,PALENQUE,950,CB,28,85,75,8,0,0,0,0,0,0,5,,October
65,PALENQUE,950,CC,26,89,56,2,0,0,0,0,0,0,7,,October
65,PALENQUE,951,B,35,114,59,8,0,0,0,0,0,0,15,,October
65,PALENQUE,951,CA,35,97,66,9,0,0,0,0,0,0,7,,October
65,PALENQUE,951,CB,36,108,72,2,0,0,0,0,0,0,5,,October
65,PALENQUE,952,B,37,129,45,5,0,0,0,0,0,0,9,,October
65,PALENQUE,952,C,31,93,42,3,0,0,0,0,0,0,8,,October
65,PALENQUE,952,EX,57,44,15,1,0,0,0,0,0,0,9,,October
65,PALENQUE,953,B,19,90,75,7,0,0,0,0,0,0,13,,October
65,PALENQUE,953,C,20,110,60,3,0,0,0,0,0,0,12,,October
65,PALENQUE,954,B,7,126,126,4,0,0,0,0,0,0,9,,October
65,PALENQUE,954,C,7,161,105,5,0,0,0,0,0,0,4,,October
65,PALENQUE,955,B,1,103,39,1,0,0,0,0,0,1,8,,October
65,PALENQUE,955,EX,4,63,30,3,0,0,0,0,0,0,8,,October
65,PALENQUE,956,B,4,95,9,2,0,0,0,0,0,0,1,,October
65,PALENQUE,956,EX1,1,110,32,2,0,0,0,0,0,0,15,,October
65,PALENQUE,956,EX2,3,110,18,0,0,0,0,0,0,2,12,,October
65,PALENQUE,957,B,21,78,16,2,0,0,0,0,0,0,8,,October
65,PALENQUE,957,C,16,70,17,2,0,0,0,0,0,0,9,,October
65,PALENQUE,958,B,39,74,43,4,0,0,0,0,0,0,24,,October
65,PALENQUE,958,C,46,73,45,10,0,0,0,0,0,0,16,,October
65,PALENQUE,959,B,26,74,123,3,0,0,0,0,0,0,15,,October
65,PALENQUE,959,EX,6,11,10,0,0,0,0,0,0,0,2,,October
65,PALENQUE,960,B,13,72,36,1,0,0,0,0,0,0,5,,October
65,PALENQUE,960,C,18,70,27,2,0,0,0,0,0,0,3,,October
65,PALENQUE,961,B,13,159,8,2,0,0,0,0,0,0,8,,October
