CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1072,1,11,57,1,16,45,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,135,0,7,142,245
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1073,1,14,101,3,149,53,5,6,24,0,9,0,31,0,0,0,0,5,4,0,0,,,,,,,404,0,14,418,703
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1075,1,6,56,1,54,3,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,129,0,2,131,168
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1076,1,4,80,4,87,43,0,1,1,1,0,0,1,1,0,0,0,2,1,0,0,,,,,,,226,0,5,231,338
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1078,1,21,34,0,11,19,0,0,30,2,0,0,0,0,0,0,0,4,1,1,0,,,,,,,123,0,13,136,173
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1079,1,8,12,1,28,24,2,4,8,2,0,0,0,0,0,0,0,0,1,1,0,,,,,,,91,0,9,100,164
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1080,2,4,187,3,27,21,2,400,13,0,0,0,1,0,0,0,0,2,0,0,0,,,,,,,660,0,61,721,929
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1081,2,22,170,3,30,2,2,197,32,3,1,0,0,0,0,0,0,1,2,0,0,,,,,,,465,0,19,484,709
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1082,2,29,183,16,152,8,4,261,44,5,0,1,1,3,4,0,0,9,8,1,1,,,,,,,730,0,28,758,1093
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1083,1,0,18,1,10,1,0,109,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,146,0,2,148,174
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1084,1,4,94,3,19,3,1,396,12,3,1,0,0,1,0,0,0,0,3,0,0,,,,,,,540,0,37,577,714
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1085,1,3,31,2,24,1,3,112,20,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,197,0,12,209,284
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1086,3,30,928,27,92,5,6,221,45,2,1,0,0,7,2,2,1,6,11,1,0,,,,,,,1387,0,58,1445,1806
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1087,3,40,581,16,69,4,7,175,46,0,1,0,1,2,0,0,1,4,2,1,1,,,,,,,951,0,39,990,1289
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1088,2,57,489,26,54,1,7,102,31,1,1,0,0,6,1,1,0,1,2,0,0,,,,,,,780,0,31,811,1096
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1089,2,19,190,4,122,4,3,635,37,2,9,0,1,0,0,0,0,2,1,0,0,,,,,,,1029,0,44,1073,1495
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1090,2,7,133,4,90,6,0,418,16,1,12,0,0,1,0,0,0,3,2,0,0,,,,,,,693,0,33,726,1047
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1091,2,8,143,3,47,10,1,326,20,0,2,0,2,1,2,1,0,3,3,0,0,,,,,,,572,0,38,610,912
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1092,1,7,75,2,7,2,2,159,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,262,0,18,280,357
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1093,1,0,127,1,36,3,0,181,10,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,359,0,7,366,449
1,32,ZACATECAS,15,PINOS,38,PINOS,1094,2,23,294,54,13,33,2,6,206,5,2,1,12,1,1,0,0,4,1,0,1,,,,,,,659,0,20,679,878
1,32,ZACATECAS,15,PINOS,38,PINOS,1095,2,37,321,22,9,39,3,3,185,3,0,2,7,1,1,0,0,2,1,0,1,,,,,,,637,0,18,655,869
1,32,ZACATECAS,15,PINOS,38,PINOS,1096,2,18,279,19,9,37,4,8,206,2,2,1,14,0,0,0,0,1,1,0,2,,,,,,,603,0,12,615,804
1,32,ZACATECAS,15,PINOS,38,PINOS,1097,3,82,545,94,17,93,19,27,405,7,2,5,35,3,2,1,0,2,2,1,1,,,,,,,1343,1,49,1393,2012
1,32,ZACATECAS,15,PINOS,38,PINOS,1098,1,2,214,31,0,0,3,0,8,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,261,0,7,268,352
1,32,ZACATECAS,15,PINOS,38,PINOS,1099,1,20,239,53,9,1,2,1,18,0,0,0,25,1,2,0,0,0,1,0,0,,,,,,,372,1,13,386,563
1,32,ZACATECAS,15,PINOS,38,PINOS,1100,2,21,388,68,3,22,5,4,25,0,1,1,5,2,3,0,1,1,0,0,1,,,,,,,551,2,17,570,804
1,32,ZACATECAS,15,PINOS,38,PINOS,1101,1,12,69,20,4,1,5,4,24,2,0,0,0,2,1,0,0,0,0,0,0,,,,,,,144,0,16,160,253
1,32,ZACATECAS,15,PINOS,38,PINOS,1102,1,7,96,39,1,1,3,7,24,1,1,0,9,0,0,0,0,0,0,0,0,,,,,,,189,0,7,196,245
1,32,ZACATECAS,15,PINOS,38,PINOS,1103,1,5,95,5,3,18,1,0,11,0,0,0,2,0,0,0,0,1,0,0,0,,,,,,,141,0,9,150,193
1,32,ZACATECAS,15,PINOS,38,PINOS,1104,1,10,70,59,6,2,1,1,6,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,158,0,3,161,229
1,32,ZACATECAS,15,PINOS,38,PINOS,1105,1,6,80,39,7,1,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,145,0,9,154,216
1,32,ZACATECAS,15,PINOS,38,PINOS,1106,2,28,357,35,29,5,7,4,140,29,0,1,28,0,0,1,1,3,0,0,0,,,,,,,668,0,24,692,1040
1,32,ZACATECAS,15,PINOS,38,PINOS,1107,1,39,221,63,5,8,9,7,32,0,0,1,4,0,1,0,0,0,0,0,0,,,,,,,390,0,17,407,601
1,32,ZACATECAS,15,PINOS,38,PINOS,1108,1,14,257,41,47,5,4,2,70,2,0,0,3,1,0,0,0,1,2,0,1,,,,,,,450,0,15,465,659
1,32,ZACATECAS,15,PINOS,38,PINOS,1109,2,73,402,60,60,12,8,9,131,2,1,5,7,3,2,0,0,1,2,2,3,,,,,,,783,0,49,832,1306
1,32,ZACATECAS,15,PINOS,38,PINOS,1110,1,20,228,40,29,4,4,2,18,2,0,0,12,0,1,0,1,0,1,0,0,,,,,,,362,0,16,378,547
1,32,ZACATECAS,15,PINOS,38,PINOS,1111,2,33,372,254,16,3,12,2,70,2,1,2,21,6,2,0,5,0,0,0,0,,,,,,,801,0,34,835,1078
1,32,ZACATECAS,15,PINOS,38,PINOS,1112,1,24,110,81,14,3,6,4,59,1,0,0,2,0,2,0,0,0,0,0,1,,,,,,,307,0,25,332,459
1,32,ZACATECAS,15,PINOS,38,PINOS,1113,1,20,204,24,18,7,7,2,79,0,0,1,2,0,0,0,0,0,0,0,0,,,,,,,364,0,17,381,631
1,32,ZACATECAS,15,PINOS,38,PINOS,1114,1,19,180,68,12,7,8,3,81,0,1,1,7,1,0,0,0,1,1,0,0,,,,,,,390,0,7,397,524
1,32,ZACATECAS,15,PINOS,38,PINOS,1115,2,30,334,62,33,10,6,3,245,4,4,3,15,0,1,0,1,6,3,0,3,,,,,,,763,0,38,801,1271
1,32,ZACATECAS,15,PINOS,38,PINOS,1116,1,39,248,60,11,3,6,1,53,3,1,1,12,3,2,0,0,0,0,0,0,,,,,,,443,0,18,461,665
1,32,ZACATECAS,15,PINOS,38,PINOS,1117,1,18,193,49,6,3,4,1,50,1,0,2,9,1,0,0,0,0,1,0,0,,,,,,,338,0,6,344,442
1,32,ZACATECAS,15,PINOS,38,PINOS,1118,1,53,160,17,18,13,6,3,145,2,1,2,57,0,0,1,0,2,0,1,3,,,,,,,484,0,22,506,716
1,32,ZACATECAS,15,PINOS,38,PINOS,1119,2,81,216,30,33,11,19,10,240,2,3,2,92,2,1,1,1,3,7,0,0,,,,,,,754,1,30,785,1153
1,32,ZACATECAS,15,PINOS,38,PINOS,1120,2,43,213,94,9,37,19,2,116,2,7,2,67,2,1,0,6,0,2,0,2,,,,,,,624,0,29,653,1098
1,32,ZACATECAS,15,PINOS,38,PINOS,1121,2,40,293,55,11,23,12,21,188,10,6,10,95,1,0,0,1,1,1,0,3,,,,,,,771,1,31,803,1252
1,32,ZACATECAS,15,PINOS,38,PINOS,1122,1,8,96,13,5,5,0,0,23,1,0,0,17,0,0,0,0,0,0,0,1,,,,,,,169,0,7,176,238
1,32,ZACATECAS,15,PINOS,38,PINOS,1123,2,11,240,14,26,3,3,54,171,1,2,0,0,3,0,0,0,0,4,0,1,,,,,,,533,0,22,555,819
1,32,ZACATECAS,15,PINOS,38,PINOS,1124,1,23,153,50,11,5,5,3,92,5,0,0,5,0,3,0,0,1,0,0,0,,,,,,,356,0,14,370,559
1,32,ZACATECAS,15,PINOS,38,PINOS,1125,1,33,146,36,7,2,5,5,99,0,4,0,1,0,0,0,0,0,1,0,1,,,,,,,340,0,4,344,553
1,32,ZACATECAS,15,PINOS,38,PINOS,1126,1,5,88,19,4,4,0,2,32,0,0,1,20,0,0,0,0,3,0,0,1,,,,,,,179,0,11,190,258
1,32,ZACATECAS,15,PINOS,38,PINOS,1127,2,48,440,77,16,12,11,17,265,2,5,4,36,1,2,0,0,2,2,0,0,,,,,,,940,0,32,972,1440
1,32,ZACATECAS,15,PINOS,38,PINOS,1128,1,16,130,48,7,5,5,2,106,0,0,0,3,3,3,0,1,1,0,0,1,,,,,,,331,0,9,340,426
1,32,ZACATECAS,15,PINOS,38,PINOS,1129,1,18,181,26,8,0,2,3,124,1,1,0,11,0,0,0,0,2,1,0,1,,,,,,,379,0,7,386,552
1,32,ZACATECAS,15,PINOS,38,PINOS,1130,1,14,255,25,19,6,7,4,101,4,1,0,45,0,1,0,0,2,0,0,0,,,,,,,484,0,6,490,661
1,32,ZACATECAS,15,PINOS,38,PINOS,1131,2,24,244,35,18,3,5,11,150,3,0,1,36,1,0,0,0,2,3,0,1,,,,,,,537,0,22,559,792
1,32,ZACATECAS,15,PINOS,38,PINOS,1132,1,8,54,8,6,2,1,4,86,0,0,2,1,0,0,0,0,0,3,0,0,,,,,,,175,0,6,181,284
1,32,ZACATECAS,15,PINOS,38,PINOS,1133,1,0,103,2,2,0,1,3,60,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,173,0,1,174,283
1,32,ZACATECAS,15,PINOS,38,PINOS,1134,1,14,313,23,21,6,3,9,126,0,1,0,9,0,0,0,0,6,0,0,1,,,,,,,532,0,15,547,814
1,32,ZACATECAS,15,PINOS,38,PINOS,1135,1,35,249,7,12,5,5,2,74,3,1,1,29,2,0,0,0,2,1,0,0,,,,,,,428,0,22,450,680
1,32,ZACATECAS,15,PINOS,38,PINOS,1136,1,15,170,18,5,3,6,0,49,0,0,2,32,0,0,2,0,0,0,0,0,,,,,,,302,0,6,308,478
1,32,ZACATECAS,15,PINOS,38,PINOS,1137,1,6,270,19,5,2,3,0,67,1,0,0,11,0,2,0,0,0,1,0,0,,,,,,,387,0,17,404,507
1,32,ZACATECAS,15,PINOS,38,PINOS,1138,2,51,367,37,13,22,13,7,244,5,1,1,137,2,0,0,0,2,0,0,0,,,,,,,902,0,42,944,1451
1,32,ZACATECAS,15,PINOS,38,PINOS,1139,1,22,163,24,8,8,7,5,47,3,0,1,117,0,0,0,0,0,0,0,0,,,,,,,405,0,26,431,695
1,32,ZACATECAS,15,PINOS,38,PINOS,1140,1,3,59,21,4,1,2,0,23,0,0,0,44,0,0,0,0,0,1,1,0,,,,,,,159,0,7,166,250
1,32,ZACATECAS,15,PINOS,38,PINOS,1141,1,8,46,5,6,0,1,1,20,0,0,0,7,0,1,0,0,0,0,0,0,,,,,,,95,0,5,100,149
1,32,ZACATECAS,15,PINOS,38,PINOS,1142,1,19,144,11,6,8,4,3,53,2,2,1,7,1,1,0,0,1,1,0,1,,,,,,,265,0,9,274,473
1,32,ZACATECAS,15,PINOS,38,PINOS,1143,1,16,210,7,7,3,3,0,67,0,1,1,7,0,0,0,0,1,0,0,0,,,,,,,323,0,14,337,575
1,32,ZACATECAS,15,PINOS,38,PINOS,1144,1,9,227,11,11,4,1,2,79,1,0,0,6,0,0,0,0,1,1,0,0,,,,,,,353,0,10,363,648
1,32,ZACATECAS,15,PINOS,38,PINOS,1145,1,15,93,13,6,15,1,3,20,2,0,0,99,0,0,0,0,0,0,0,0,,,,,,,267,0,13,280,346
1,32,ZACATECAS,15,PINOS,38,PINOS,1146,1,12,74,42,5,7,4,1,20,0,1,0,1,1,0,0,1,1,0,0,0,,,,,,,170,0,7,177,292
1,32,ZACATECAS,15,PINOS,38,PINOS,1147,1,25,79,26,9,7,5,4,79,1,0,1,10,0,1,0,0,4,0,0,1,,,,,,,252,0,16,268,451
1,32,ZACATECAS,15,PINOS,38,PINOS,1148,1,20,163,8,0,0,3,1,52,3,0,0,5,0,0,0,0,0,1,1,1,,,,,,,258,0,12,270,483
1,32,ZACATECAS,15,PINOS,38,PINOS,1149,1,15,98,20,20,4,1,2,31,2,0,1,32,0,0,0,0,1,0,0,0,,,,,,,227,0,6,233,326
1,32,ZACATECAS,15,PINOS,38,PINOS,1150,1,34,180,26,10,4,8,13,90,1,0,1,21,2,0,0,1,1,0,0,0,,,,,,,392,8,12,412,622
1,32,ZACATECAS,15,PINOS,38,PINOS,1151,1,26,163,11,9,6,5,2,77,1,2,0,16,1,0,0,0,8,0,1,0,,,,,,,328,0,20,348,540
1,32,ZACATECAS,15,PINOS,38,PINOS,1152,1,36,89,18,4,13,3,4,212,6,2,1,4,0,1,0,0,1,1,0,0,,,,,,,395,0,7,402,636
1,32,ZACATECAS,15,PINOS,38,PINOS,1153,1,14,74,11,8,10,2,2,115,2,0,0,10,0,0,0,0,2,0,0,0,,,,,,,250,0,10,260,402
1,32,ZACATECAS,15,PINOS,38,PINOS,1154,1,6,92,10,8,9,1,4,85,2,1,3,9,0,0,0,0,1,0,0,0,,,,,,,231,7,0,238,370
1,32,ZACATECAS,15,PINOS,38,PINOS,1155,1,30,143,16,11,5,6,5,93,2,0,0,54,0,2,0,0,2,2,0,0,,,,,,,371,0,11,382,493
1,32,ZACATECAS,15,PINOS,38,PINOS,1156,1,7,95,7,1,1,0,0,34,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,147,0,4,151,199
1,32,ZACATECAS,15,PINOS,38,PINOS,1157,2,4,167,10,1,2,2,1,13,1,0,0,7,0,0,0,0,0,0,0,0,,,,,,,208,0,3,211,255
1,32,ZACATECAS,15,PINOS,38,PINOS,1158,1,6,201,26,1,1,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,,,,,,,258,0,5,263,345
1,32,ZACATECAS,15,PINOS,38,PINOS,1159,2,43,232,38,12,5,8,2,54,1,0,1,9,2,2,1,0,0,0,0,0,,,,,,,410,0,24,434,764
1,32,ZACATECAS,15,PINOS,38,PINOS,1160,1,21,158,23,3,0,0,1,57,0,0,0,6,0,0,0,0,0,1,1,0,,,,,,,271,0,7,278,352
1,32,ZACATECAS,15,PINOS,38,PINOS,1161,1,10,148,67,23,0,1,0,7,0,0,0,3,3,3,0,0,0,0,0,0,,,,,,,265,0,5,270,360
1,32,ZACATECAS,15,PINOS,38,PINOS,1162,1,20,69,11,15,4,6,4,48,3,0,0,6,0,0,0,0,0,0,0,0,,,,,,,186,0,6,192,279
1,32,ZACATECAS,15,PINOS,38,PINOS,1163,1,2,65,23,1,0,2,1,7,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,106,0,4,110,135
1,32,ZACATECAS,15,PINOS,38,PINOS,1164,1,13,144,36,12,10,2,1,111,1,0,0,46,1,0,0,0,0,0,0,0,,,,,,,377,0,24,401,573
1,32,ZACATECAS,15,PINOS,38,PINOS,1165,1,17,104,20,10,10,1,1,15,1,0,0,45,1,0,0,0,2,1,0,0,,,,,,,228,0,17,245,394
1,32,ZACATECAS,15,PINOS,38,PINOS,1166,1,4,80,12,5,3,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,121,0,5,126,182
1,32,ZACATECAS,15,PINOS,38,PINOS,1167,1,12,37,27,1,0,7,0,20,0,0,1,1,1,1,0,3,0,0,0,0,,,,,,,111,0,4,115,163
1,32,ZACATECAS,15,PINOS,38,PINOS,1169,1,29,195,57,7,18,10,3,66,2,2,0,19,0,1,0,1,0,0,1,1,,,,,,,412,0,12,424,716
1,32,ZACATECAS,15,PINOS,38,PINOS,1170,1,15,98,13,7,4,6,3,44,1,1,0,7,0,2,1,0,2,0,0,0,,,,,,,204,0,2,206,285
1,32,ZACATECAS,15,PINOS,38,PINOS,1171,1,16,119,7,6,4,8,0,31,0,0,0,13,0,0,0,0,1,1,0,0,,,,,,,206,0,17,223,360
1,32,ZACATECAS,15,PINOS,38,PINOS,1172,1,4,111,28,5,2,1,2,82,1,0,1,2,0,0,0,0,0,1,0,0,,,,,,,240,0,9,249,318
1,32,ZACATECAS,15,PINOS,38,PINOS,1174,1,25,90,11,4,5,6,8,57,1,0,1,41,1,1,0,0,0,0,0,0,,,,,,,251,0,12,263,464
1,32,ZACATECAS,15,PINOS,38,PINOS,1175,1,11,80,19,2,2,6,0,34,0,0,0,12,1,0,0,1,3,0,0,0,,,,,,,171,0,7,178,296
1,32,ZACATECAS,15,PINOS,38,PINOS,1176,1,3,121,5,7,2,0,0,32,1,0,1,4,0,0,0,0,1,0,0,0,,,,,,,177,0,8,185,292
1,32,ZACATECAS,15,PINOS,38,PINOS,1177,1,5,80,2,41,1,0,0,38,0,0,0,4,0,0,0,0,1,2,0,0,,,,,,,174,0,6,180,238
1,32,ZACATECAS,15,PINOS,38,PINOS,1178,1,7,88,11,0,0,3,0,39,1,0,0,2,0,1,0,0,3,0,0,1,,,,,,,156,0,12,168,258
1,32,ZACATECAS,15,PINOS,38,PINOS,1179,1,4,96,8,2,4,0,2,78,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,197,0,16,213,305
1,32,ZACATECAS,15,PINOS,38,PINOS,1180,1,26,76,24,11,7,2,5,44,2,0,2,8,1,0,0,0,0,0,0,0,,,,,,,208,0,0,208,310
1,32,ZACATECAS,15,PINOS,38,PINOS,1181,1,8,81,8,2,1,1,2,21,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,125,0,7,132,210
1,32,ZACATECAS,15,PINOS,38,PINOS,1182,1,13,109,35,5,1,3,4,31,0,0,0,15,1,3,0,0,1,0,0,1,,,,,,,222,0,9,231,312
1,32,ZACATECAS,15,PINOS,38,PINOS,1183,1,6,100,32,2,2,1,1,10,3,1,0,1,1,5,0,0,0,0,0,0,,,,,,,165,1,10,176,232
1,32,ZACATECAS,15,PINOS,38,PINOS,1184,1,6,50,24,6,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,107,0,2,109,158
1,32,ZACATECAS,15,PINOS,38,PINOS,1185,1,2,55,6,1,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,,,,,,,71,0,2,73,117
1,32,ZACATECAS,15,PINOS,38,PINOS,1186,1,8,61,41,1,0,0,3,8,0,0,0,40,4,0,0,1,2,0,0,0,,,,,,,169,1,11,181,286
1,32,ZACATECAS,15,PINOS,38,PINOS,1187,1,8,83,22,6,1,5,1,35,3,1,0,6,0,0,0,0,0,0,0,0,,,,,,,171,0,3,174,223
1,32,ZACATECAS,15,PINOS,38,PINOS,1189,1,2,33,2,1,1,0,0,26,0,0,0,17,0,0,0,0,1,0,0,0,,,,,,,83,0,5,88,118
1,32,ZACATECAS,15,PINOS,38,PINOS,1190,1,2,241,7,5,1,1,0,38,2,0,0,3,0,0,0,0,0,0,0,0,,,,,,,300,0,8,308,429
1,32,ZACATECAS,15,PINOS,38,PINOS,1191,1,6,49,29,12,1,0,0,28,1,0,0,15,0,0,0,0,0,0,0,0,,,,,,,141,0,8,149,214
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1192,2,156,95,31,17,34,10,5,55,2,5,19,3,5,11,1,0,3,0,1,0,,3,,,,,456,0,18,474,948
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1193,1,162,92,21,20,21,9,13,68,3,11,6,1,1,5,1,0,1,2,0,0,,5,,,,,442,0,16,458,731
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1194,1,133,87,22,14,56,4,4,55,2,9,8,0,2,3,0,0,0,0,1,1,,3,,,,,404,0,13,417,625
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1195,2,99,43,66,45,43,10,4,41,4,1,5,1,3,14,0,0,3,1,0,0,,1,,,,,384,0,16,400,826
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1196,1,64,53,62,24,52,7,11,21,1,2,1,1,3,2,0,0,2,0,0,0,,0,,,,,306,0,17,323,697
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1197,1,56,70,35,24,23,3,3,20,2,1,8,0,2,4,2,0,0,1,0,0,,3,,,,,257,0,12,269,562
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1198,1,69,50,61,39,21,8,20,43,2,3,2,1,3,3,0,0,3,0,0,1,,1,,,,,330,0,15,345,676
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1199,1,103,69,24,13,34,6,4,50,2,15,6,0,2,3,0,1,1,0,0,0,,0,,,,,333,0,9,342,523
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1200,3,335,186,47,38,82,10,13,124,8,10,43,2,3,6,0,2,3,5,0,0,,6,,,,,923,0,33,956,1529
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1201,1,119,58,24,16,31,0,8,31,4,5,0,15,2,3,2,0,3,0,0,0,,1,,,,,322,0,11,333,541
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1202,3,287,142,67,63,100,14,17,124,18,18,15,1,8,7,7,1,6,1,1,1,,10,,,,,908,2,36,946,1565
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1203,2,181,82,79,36,47,10,30,100,5,9,20,5,3,7,0,0,0,3,0,0,,8,,,,,625,10,11,646,1238
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1204,2,166,76,73,39,58,12,24,84,7,6,30,1,3,5,0,1,1,3,0,2,,10,,,,,601,0,27,628,1073
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1205,2,138,97,49,24,66,6,7,75,9,6,10,2,2,3,0,1,2,0,0,0,,10,,,,,507,0,19,526,806
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1206,1,96,69,38,23,50,2,6,5,4,5,21,1,3,0,0,0,3,2,0,1,,4,,,,,333,0,9,342,578
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1207,2,134,66,34,19,63,8,14,47,1,6,5,1,0,7,0,1,0,0,0,0,,7,,,,,413,1,10,424,562
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1208,1,90,76,9,9,43,2,3,25,4,5,5,1,3,3,1,0,3,0,0,0,,1,,,,,283,1,7,291,424
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1209,1,113,84,39,13,46,6,9,46,2,8,10,1,2,2,0,0,1,0,0,0,,6,,,,,388,0,10,398,619
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1210,1,103,107,27,13,77,7,8,42,5,3,5,1,3,4,0,0,0,1,0,0,,2,,,,,408,0,4,412,662
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1211,2,151,88,28,12,139,9,16,52,3,6,8,0,0,1,0,0,1,3,0,0,,2,,,,,519,0,12,531,851
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1212,2,155,60,71,30,139,6,12,98,4,9,11,0,3,6,1,1,5,0,0,1,,4,,,,,616,0,22,638,1183
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1213,2,140,59,34,17,82,6,8,52,2,3,16,2,3,5,0,0,1,0,0,2,,3,,,,,435,0,16,451,781
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1214,2,109,108,75,30,66,2,12,95,8,10,14,6,3,5,0,1,2,0,0,0,,0,,,,,546,5,13,564,1047
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1215,6,592,346,208,102,208,31,68,265,13,23,62,11,19,13,2,0,8,4,4,1,,21,,,,,2001,5,61,2067,3808
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1216,2,147,163,73,22,81,3,9,58,3,6,8,1,3,8,1,0,2,1,2,4,,5,,,,,600,0,23,623,1014
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1217,1,82,109,51,19,72,6,7,32,4,8,7,3,2,5,0,0,0,3,0,1,,4,,,,,415,0,28,443,676
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1218,2,89,47,108,33,47,4,14,58,2,11,13,2,4,3,1,1,2,0,0,0,,0,,,,,439,0,10,449,791
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1219,1,34,33,125,12,26,1,11,30,0,1,4,0,0,1,0,0,0,1,0,1,,0,,,,,280,0,14,294,527
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1220,2,82,63,42,26,32,9,18,53,12,0,2,1,6,2,0,1,1,3,3,0,,1,,,,,357,0,25,382,838
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1221,2,56,51,32,36,33,8,3,37,37,1,3,1,2,1,0,0,1,1,0,4,,0,,,,,307,0,13,320,779
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1222,1,42,46,35,33,22,2,36,60,2,4,1,0,2,1,0,0,3,2,0,1,,0,,,,,292,0,15,307,490
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1223,1,30,45,32,25,40,5,21,61,3,19,2,2,0,1,0,1,2,4,1,0,,0,,,,,294,0,22,316,512
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1224,1,45,31,19,37,31,6,16,71,3,4,0,0,1,2,0,0,1,2,0,2,,1,,,,,272,0,21,293,435
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1225,1,80,110,27,17,32,8,11,74,1,9,12,0,0,2,0,0,1,0,0,0,,6,,,,,390,0,15,405,642
1,32,ZACATECAS,18,JUAN ALDAMA,39,RIO GRANDE,1226,3,212,231,46,64,52,6,32,160,9,12,33,4,2,7,0,0,3,7,0,0,,14,,,,,894,0,40,934,1637
1,32,ZACATECAS,16,RIO GRANDE,39,RIO GRANDE,1227,2,111,83,47,24,19,3,6,52,5,2,15,3,2,10,0,0,2,2,0,1,,0,,,,,387,0,21,408,838
