municipality,section,PAN,PRI,PRD,PartCardenista,PT,total,uniqueid,valid,year,month,PVEM,listanominal,turnout,PRD_PT_PC_PVEM_PAS_PSN,PRI_PVEM,PC,PANAL,PAS,PRD_PT,PRD_PT_PC,PRD_PC,PAN_PRI,PAN_PRI_PVEM,PAN_PVEM,PAN_PVEM_PANAL,PAN_PANAL,PRI_PVEM_PANAL,PAN_PRI_PVEM_PANAL,PAN_PRI_PANAL,PRI_PRD_PVEM_PC_PANAL,PT_PC,PRD_PT_PMC,MC,MORENA,PES,PAN_PRD_MC,PAN_MC,PAN_PRD,PRD_MC,PRD_PVEM,PT_MORENA,CI_1,CI_2,PH,PRD_PT_PANAL,PRD_PT_PANAL_PES,PRD_PANAL,PRD_PANAL_PES,PT_PANAL_PH,PAN_PH,PAN_PRD_PT,PRD_PES,PRD_PT_PES,PT_PES_PH,PT_PES,PRD_PT_PANAL_PH,PRD_PT_PH,PT_MC,PT_PH,PAN_PT,PAN_PRI_PRD_PANAL_PH_PES,PAN_PRD_PT_PANAL_PES,PAN_PRD_PT_PANAL_PH,PAN_PRD_PANAL,PRI_PT_PVEM
PANINDICUARO,1415,0,0,0,NA,0,301,16063,287,2015,June,0,575,0.523478269577026,NA,139,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,0,0,NA,NA,NA,0,NA,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PANINDICUARO,1408,0,0,0,NA,0,259,16063,259,2015,June,0,363,0.713498651981354,NA,140,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,0,0,NA,NA,NA,0,NA,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PANINDICUARO,1409,0,0,0,NA,0,677,16063,668,2015,June,0,944,0.717160999774933,NA,365,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,NA,0,0,NA,NA,NA,0,NA,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PANINDICUARO,1418,0,0,0,NA,0,252,16063,246,2015,June,0,424,0.594339609146118,NA,74,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,NA,0,0,NA,NA,NA,0,NA,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1431,61,147,0,NA,0,647,16064,617,2015,June,33,1017,0.636184871196747,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,129,0,NA,0,0,NA,NA,NA,0,NA,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1429,5,33,0,NA,0,493,16064,481,2015,June,22,660,0.746969699859619,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,398,0,NA,0,0,NA,NA,NA,0,NA,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1428,144,218,0,NA,0,1030,16064,1009,2015,June,18,1360,0.757352948188782,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,568,0,NA,0,0,NA,NA,NA,0,NA,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1436,104,214,0,NA,0,899,16064,897,2015,June,65,1532,0.586814641952515,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,266,0,NA,0,0,NA,NA,NA,0,NA,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1432,21,95,0,NA,0,653,16064,636,2015,June,77,1054,0.619544565677643,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,139,0,NA,0,0,NA,NA,NA,0,NA,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,2671,151,61,0,NA,0,392,16064,392,2015,June,27,622,0.6302250623703,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,104,0,NA,0,0,NA,NA,NA,0,NA,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1426,142,163,0,NA,0,679,16064,665,2015,June,23,974,0.697125256061554,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179,0,NA,0,0,NA,NA,NA,0,NA,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1438,14,133,0,NA,0,338,16064,337,2015,June,8,545,0.62018346786499,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,0,NA,0,0,NA,NA,NA,0,NA,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1439,69,104,0,NA,0,412,16064,411,2015,June,7,622,0.662379443645477,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,0,NA,0,0,NA,NA,NA,0,NA,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1427,353,297,0,NA,0,1388,16064,1372,2015,June,125,2169,0.639926254749298,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,323,0,NA,0,0,NA,NA,NA,0,NA,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1430,81,154,0,NA,0,599,16064,581,2015,June,47,870,0.68850576877594,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,64,0,NA,0,0,NA,NA,NA,0,NA,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1437,31,130,0,NA,0,504,16064,503,2015,June,62,882,0.571428596973419,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,84,0,NA,0,0,NA,NA,NA,0,NA,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1433,17,117,0,NA,0,847,16064,827,2015,June,73,1331,0.636363625526428,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0,NA,0,0,NA,NA,NA,0,NA,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1435,21,99,0,NA,0,793,16064,784,2015,June,74,1404,0.564814805984497,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,207,0,NA,0,0,NA,NA,NA,0,NA,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,2672,2,87,0,NA,0,208,16064,207,2015,June,53,303,0.686468660831451,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,0,NA,0,0,NA,NA,NA,0,NA,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACUARO,1434,29,342,0,NA,0,1365,16064,1321,2015,June,97,2251,0.606397151947021,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,329,0,NA,0,0,NA,NA,NA,0,NA,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1445,143,0,0,NA,0,1133,16065,1107,2015,June,0,1665,0.680480480194092,NA,309,NA,18,NA,392,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,14,0,NA,0,0,NA,NA,NA,0,NA,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1450,121,0,0,NA,0,1028,16065,977,2015,June,0,1817,0.565767765045166,NA,153,NA,93,NA,461,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,0,NA,0,0,NA,NA,NA,0,NA,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1441,108,0,0,NA,0,800,16065,783,2015,June,0,1092,0.732600748538971,NA,192,NA,30,NA,266,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,18,0,NA,0,0,NA,NA,NA,0,NA,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1453,0,0,0,NA,0,0,16065,0,2015,June,0,1001,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1449,18,0,0,NA,0,783,16065,764,2015,June,0,2332,0.335763305425644,NA,28,NA,9,NA,630,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,50,0,NA,0,0,NA,NA,NA,0,NA,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1451,66,0,0,NA,0,807,16065,783,2015,June,0,1412,0.571529746055603,NA,161,NA,36,NA,364,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,22,0,NA,0,0,NA,NA,NA,0,NA,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1443,61,0,0,NA,0,863,16065,850,2015,June,0,1208,0.714403986930847,NA,293,NA,13,NA,253,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,0,NA,0,0,NA,NA,NA,0,NA,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1442,66,0,0,NA,0,709,16065,699,2015,June,0,922,0.768980503082275,NA,217,NA,2,NA,257,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,0,NA,0,0,NA,NA,NA,0,NA,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1448,115,0,0,NA,0,1297,16065,1256,2015,June,0,1985,0.653400480747223,NA,306,NA,25,NA,512,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,29,0,NA,0,0,NA,NA,NA,0,NA,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1446,111,0,0,NA,0,1332,16065,1297,2015,June,0,1913,0.696288526058197,NA,313,NA,28,NA,591,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,22,0,NA,0,0,NA,NA,NA,0,NA,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1440,164,0,0,NA,0,1230,16065,1205,2015,June,0,1724,0.7134570479393,NA,362,NA,20,NA,412,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,34,0,NA,0,0,NA,NA,NA,0,NA,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1454,80,0,0,NA,0,826,16065,800,2015,June,0,1113,0.742138385772705,NA,196,NA,22,NA,448,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0,NA,0,0,NA,NA,NA,0,NA,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1452,37,0,0,NA,0,831,16065,819,2015,June,0,1462,0.568399429321289,NA,223,NA,21,NA,466,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,0,NA,0,0,NA,NA,NA,0,NA,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1447,65,0,0,NA,0,814,16065,794,2015,June,0,1186,0.686340630054474,NA,186,NA,32,NA,361,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10,0,NA,0,0,NA,NA,NA,0,NA,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1455,14,0,0,NA,0,1101,16065,1021,2015,June,0,1778,0.619235098361969,NA,77,NA,45,NA,541,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,0,0,NA,0,0,NA,NA,NA,0,NA,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PARACHO,1444,109,0,0,NA,0,772,16065,761,2015,June,0,1020,0.756862759590149,NA,261,NA,10,NA,200,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,22,0,NA,0,0,NA,NA,NA,0,NA,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1471,127,161,0,NA,0,819,16066,777,2015,June,175,1526,0.536697268486023,NA,0,NA,22,NA,221,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,34,18,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1468,88,83,0,NA,0,317,16066,305,2015,June,56,469,0.675906181335449,NA,0,NA,6,NA,57,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,9,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1487,153,184,0,NA,0,671,16066,643,2015,June,125,1205,0.556846499443054,NA,0,NA,5,NA,160,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,1,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1464,69,122,0,NA,0,479,16066,456,2015,June,76,839,0.570917785167694,NA,0,NA,7,NA,131,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,31,6,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1467,181,161,0,NA,0,847,16066,800,2015,June,111,1603,0.528384268283844,NA,0,NA,17,NA,261,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,31,14,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1460,223,166,0,NA,0,1148,16066,1080,2015,June,167,1984,0.578629016876221,NA,0,NA,31,NA,352,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,67,15,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1497,112,100,0,NA,0,621,16066,591,2015,June,99,1125,0.551999986171722,NA,0,NA,18,NA,189,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,38,5,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1480,179,206,0,NA,0,1018,16066,978,2015,June,70,1908,0.53354299068450906,NA,0,NA,12,NA,335,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,13,13,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1481,132,130,0,NA,0,632,16066,597,2015,June,69,1114,0.567324936389923,NA,0,NA,3,NA,226,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13,8,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1490,99,98,0,NA,0,503,16066,473,2015,June,65,859,0.585564613342285,NA,0,NA,2,NA,167,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,13,10,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1493,211,218,0,NA,0,809,16066,747,2015,June,32,1302,0.621351778507233,NA,0,NA,4,NA,232,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,12,5,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1457,150,142,0,NA,0,726,16066,704,2015,June,107,1291,0.562354743480682,NA,0,NA,9,NA,214,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,36,13,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1474,233,206,0,NA,0,1286,16066,1201,2015,June,232,2723,0.472273230552673,NA,0,NA,23,NA,384,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,36,28,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1477,256,232,0,NA,0,1255,16066,1190,2015,June,177,2563,0.489660561084747,NA,0,NA,18,NA,413,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,26,30,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1462,143,129,0,NA,0,793,16066,721,2015,June,156,1448,0.547651946544647,NA,0,NA,15,NA,231,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,15,14,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1456,205,158,0,NA,0,1122,16066,1057,2015,June,158,1992,0.563252985477448,NA,0,NA,36,NA,351,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,87,22,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1476,295,378,0,NA,0,2007,16066,1899,2015,June,288,4501,0.445900917053223,NA,0,NA,32,NA,733,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,75,47,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1492,83,108,0,NA,0,606,16066,544,2015,June,74,1121,0.540588736534119,NA,0,NA,5,NA,237,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,6,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1489,14,203,0,NA,0,584,16066,556,2015,June,114,1015,0.575369477272034,NA,0,NA,4,NA,211,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,2,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1473,145,227,0,NA,0,998,16066,941,2015,June,155,1846,0.540628373622894,NA,0,NA,37,NA,294,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,28,24,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1466,88,133,0,NA,0,481,16066,461,2015,June,57,816,0.589460790157318,NA,0,NA,10,NA,141,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,7,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1485,153,84,0,NA,0,550,16066,519,2015,June,59,1113,0.494159936904907,NA,0,NA,8,NA,184,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13,4,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1475,112,182,0,NA,0,939,16066,888,2015,June,218,1829,0.513395309448242,NA,0,NA,29,NA,238,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,48,27,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1463,70,86,0,NA,0,443,16066,411,2015,June,78,906,0.488962471485138,NA,0,NA,10,NA,134,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9,5,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1495,2,90,0,NA,0,247,16066,228,2015,June,29,385,0.641558468341827,NA,0,NA,2,NA,40,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0,3,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1479,183,208,0,NA,0,996,16066,933,2015,June,54,1902,0.523659288883209,NA,0,NA,9,NA,304,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,10,16,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1472,90,156,0,NA,0,668,16066,633,2015,June,154,1133,0.589585185050964,NA,0,NA,16,NA,163,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,24,14,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1459,283,324,0,NA,0,1525,16066,1436,2015,June,251,3020,0.504966914653778,NA,0,NA,28,NA,435,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,41,34,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1491,131,96,0,NA,0,583,16066,559,2015,June,58,1226,0.475530177354813,NA,0,NA,7,NA,222,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,18,8,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1488,164,59,0,NA,0,409,16066,373,2015,June,42,733,0.557980895042419,NA,0,NA,2,NA,101,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1461,70,112,0,NA,0,424,16066,408,2015,June,41,779,0.5442875623703,NA,0,NA,8,NA,138,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,23,8,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1469,104,120,0,NA,0,534,16066,515,2015,June,117,854,0.625292718410492,NA,0,NA,9,NA,122,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,23,6,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1486,193,60,0,NA,0,535,16066,503,2015,June,28,1129,0.473870694637299,NA,0,NA,7,NA,139,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,35,26,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1483,110,252,0,NA,0,1176,16066,1090,2015,June,86,1988,0.591549277305603,NA,0,NA,5,NA,551,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,50,25,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1494,9,71,0,NA,0,173,16066,165,2015,June,46,270,0.640740752220154,NA,0,NA,0,NA,25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1458,199,235,0,NA,0,1282,16066,1207,2015,June,153,2412,0.531509101390839,NA,0,NA,20,NA,483,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,48,20,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1470,361,380,0,NA,0,2211,16066,2092,2015,June,378,4021,0.549863219261169,NA,0,NA,46,NA,732,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,89,30,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1465,78,124,0,NA,0,543,16066,519,2015,June,61,1005,0.540298521518707,NA,0,NA,9,NA,175,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,42,6,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1478,139,133,0,NA,0,962,16066,912,2015,June,119,2152,0.447026014328003,NA,0,NA,20,NA,422,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,30,20,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1484,39,109,0,NA,0,479,16066,456,2015,June,43,827,0.579201936721802,NA,0,NA,1,NA,203,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,12,2,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PATZCUARO,1482,107,94,0,NA,0,624,16066,589,2015,June,101,1148,0.54355400800705,NA,0,NA,4,NA,254,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,7,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
