CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,MC,NVA_ALIANZA,PVEM,ES,MORENA,PH,PT,PRI_NVA_ALIANZA_PVEM_PT,PRI_NVA_ALIANZA_PVEM,PRI_PVEM_PT,PRI_NVA_ALIANZA_PT,NVA_ALIANZA_PVEM_PT,PRI_NVA_ALIANZA,PRI_PVEM,PRI_PT,NVA_ALIANZA_PVEM,NVA_ALIANZA_PT,PVEM_PT,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,PAN_PRD,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,628,1,60,202,1,1,9,9,4,4,17,2,,4,,,,0,8,,0,,,,,,,,,,,0,321,18,339,700
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,632,6,700,799,28,29,17,44,21,35,95,20,,20,,,,2,20,,1,,,,,,,,,,,1,1831,73,1905,3642
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,633,3,185,472,16,80,20,25,6,10,28,7,,3,,,,1,6,,1,,,,,,,,,,,0,860,38,898,1670
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,634,3,211,570,7,88,19,38,12,9,39,12,,7,,,,2,4,,0,,,,,,,,,,,0,1018,38,1056,1917
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,635,3,403,670,11,4,14,19,21,8,57,25,,11,,,,2,11,,3,,,,,,,,,,,0,1259,54,1313,1882
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,637,3,390,427,10,28,13,23,12,12,41,6,,23,,,,0,10,,1,,,,,,,,,,,0,996,36,1032,1740
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,638,3,198,470,11,29,14,25,17,11,35,8,,6,,,,2,8,,0,,,,,,,,,,,0,834,34,868,1592
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,640,4,632,578,10,8,16,25,23,12,78,32,,9,,,,0,7,,0,,,,,,,,,,,1,1430,22,1453,2592
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,641,4,299,734,8,7,10,19,13,8,50,9,,15,,,,0,14,,0,,,,,,,,,,,0,1186,42,1228,1968
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,642,4,467,653,10,10,7,20,20,6,171,6,,9,,,,2,30,,1,,,,,,,,,,,0,1412,28,1440,2421
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,643,3,197,416,4,1,8,18,4,10,16,4,,4,,,,2,16,,1,,,,,,,,,,,0,701,34,735,1115
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,797,1,118,110,5,4,3,3,15,12,44,3,,2,,,,0,2,,0,,,,,,,,,,,0,321,10,331,651
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,798,2,207,128,11,3,7,14,44,18,70,8,,2,,,,0,2,,0,,,,,,,,,,,0,514,8,522,939
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,799,2,225,190,5,7,8,11,18,17,55,8,,1,,,,0,3,,0,,,,,,,,,,,0,548,19,567,1117
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,800,1,111,56,5,3,15,6,15,11,20,2,,0,,,,0,1,,0,,,,,,,,,,,0,245,7,252,488
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,801,2,189,122,4,3,11,7,25,16,40,4,,0,,,,0,1,,0,,,,,,,,,,,2,422,7,431,883
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,802,2,221,200,12,5,6,19,30,18,75,8,,4,,,,0,2,,0,,,,,,,,,,,0,600,11,611,1211
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,803,1,157,119,7,3,3,5,11,2,22,3,,0,,,,0,0,,0,,,,,,,,,,,0,332,11,343,715
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,804,2,240,119,19,4,14,13,28,22,55,8,,1,,,,0,0,,1,,,,,,,,,,,0,524,10,534,1015
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,805,1,142,106,2,1,2,8,6,7,34,6,,3,,,,1,4,,0,,,,,,,,,,,0,322,0,322,739
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,806,1,166,78,5,6,1,2,12,11,29,7,,3,,,,0,0,,1,,,,,,,,,,,0,321,9,330,589
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,807,2,208,119,10,4,10,19,11,11,40,3,,0,,,,0,0,,0,,,,,,,,,,,1,435,17,453,924
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,808,2,242,130,8,5,11,6,8,18,53,11,,1,,,,0,3,,0,,,,,,,,,,,3,496,19,518,994
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,809,2,196,97,9,4,5,8,19,18,35,2,,2,,,,0,0,,0,,,,,,,,,,,0,395,14,409,991
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,810,2,235,113,11,6,7,10,27,21,54,10,,4,,,,0,1,,0,,,,,,,,,,,0,499,11,510,976
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,811,1,170,86,4,1,10,5,8,28,31,7,,1,,,,1,0,,0,,,,,,,,,,,0,352,11,363,657
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,812,1,107,87,6,2,15,5,9,17,28,4,,3,,,,1,0,,0,,,,,,,,,,,1,284,8,293,522
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,813,1,176,116,9,4,5,6,13,17,71,7,,1,,,,0,0,,0,,,,,,,,,,,0,425,13,438,744
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,814,2,189,119,4,8,8,6,10,19,61,10,,0,,,,0,1,,0,,,,,,,,,,,0,435,11,446,918
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,815,1,140,94,6,5,5,11,10,15,47,6,,1,,,,0,1,,0,,,,,,,,,,,0,341,7,348,713
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,816,2,230,94,13,5,11,7,12,16,44,11,,2,,,,0,0,,0,,,,,,,,,,,3,445,17,465,793
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,817,2,157,102,5,7,4,8,12,18,53,9,,10,,,,0,2,,0,,,,,,,,,,,0,387,18,405,768
2,22,QUERETARO,9,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,818,2,228,98,6,4,8,8,13,11,50,6,,3,,,,0,1,,0,,,,,,,,,,,0,436,15,451,874
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,563,3,379,344,11,8,15,22,10,27,103,10,,14,,,,5,9,,0,,,,,,,,,,,1,957,38,996,1798
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,564,6,798,414,18,5,26,22,18,44,150,12,,17,,,,0,4,,0,,,,,,,,,,,0,1528,41,1569,2469
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,565,10,1226,780,44,35,36,59,107,91,283,46,,12,,,,2,16,,0,,,,,,,,,,,6,2737,81,2824,6751
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,567,3,474,235,24,5,16,24,20,39,110,12,,7,,,,0,3,,2,,,,,,,,,,,1,971,32,1004,1962
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,568,3,474,246,27,13,25,17,31,36,166,22,,5,,,,1,1,,1,,,,,,,,,,,1,1065,31,1097,2060
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,569,2,285,135,15,8,9,13,7,23,103,13,,5,,,,1,1,,0,,,,,,,,,,,0,618,20,638,1064
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,570,3,503,260,19,4,15,15,20,24,146,12,,8,,,,0,5,,3,,,,,,,,,,,0,1034,33,1067,1889
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,571,3,500,338,9,6,11,20,33,45,189,43,,3,,,,0,3,,1,,,,,,,,,,,5,1201,32,1238,2116
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,572,2,318,200,7,1,7,4,20,29,87,11,,2,,,,0,6,,0,,,,,,,,,,,1,692,16,709,1182
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,573,2,316,143,4,7,11,4,18,21,125,16,,2,,,,0,0,,0,,,,,,,,,,,2,667,23,692,1121
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,574,3,405,222,8,6,8,19,23,18,155,20,,2,,,,0,5,,0,,,,,,,,,,,1,891,27,919,1807
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,576,2,304,162,12,5,12,15,28,39,150,14,,1,,,,1,3,,0,,,,,,,,,,,0,746,24,770,1367
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,577,2,259,163,5,1,7,10,14,18,137,17,,9,,,,1,1,,0,,,,,,,,,,,0,642,24,666,1098
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,578,2,186,111,4,4,3,3,9,18,113,12,,5,,,,0,2,,0,,,,,,,,,,,0,470,18,488,825
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,579,2,302,156,1,10,7,10,20,16,146,14,,3,,,,1,5,,0,,,,,,,,,,,4,691,24,719,1085
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,580,2,386,158,7,4,12,7,30,32,93,9,,6,,,,1,2,,1,,,,,,,,,,,5,748,24,777,1287
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,581,2,160,111,0,3,12,11,9,17,88,8,,3,,,,0,1,,0,,,,,,,,,,,1,423,13,437,771
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,582,2,232,108,4,5,7,6,25,14,89,7,,1,,,,0,3,,0,,,,,,,,,,,1,501,11,513,918
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,591,4,783,240,11,5,13,9,33,30,121,17,,7,,,,3,5,,0,,,,,,,,,,,1,1277,43,1321,1376
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,605,4,486,394,12,11,15,30,26,30,114,22,,7,,,,0,5,,0,,,,,,,,,,,1,1152,34,1187,2311
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,608,4,567,519,8,2,42,20,10,4,88,6,,32,,,,5,11,,0,,,,,,,,,,,0,1314,35,1349,2333
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,609,3,520,362,10,6,30,17,10,6,99,5,,25,,,,3,13,,0,,,,,,,,,,,1,1106,37,1144,1894
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,610,2,362,214,11,5,13,24,2,2,41,4,,5,,,,3,6,,0,,,,,,,,,,,0,692,26,718,1185
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,611,4,661,438,9,9,29,35,12,11,95,9,,8,,,,0,17,,0,,,,,,,,,,,0,1333,20,1353,2357
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,612,4,432,430,44,7,15,29,22,23,81,4,,18,,,,0,15,,0,,,,,,,,,,,0,1120,37,1157,2294
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,613,4,357,421,33,8,19,30,25,22,91,11,,15,,,,4,7,,0,,,,,,,,,,,0,1043,45,1088,2308
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,614,5,651,490,24,15,30,59,9,35,186,17,,8,,,,0,13,,1,,,,,,,,,,,1,1538,56,1595,3475
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,616,5,708,372,14,9,14,17,19,19,90,11,,6,,,,3,13,,0,,,,,,,,,,,0,1295,60,1355,2349
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,617,5,891,553,15,10,40,26,9,34,154,24,,19,,,,0,8,,0,,,,,,,,,,,0,1783,42,1825,2979
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,618,3,461,259,17,4,24,20,14,12,41,9,,4,,,,2,8,,1,,,,,,,,,,,0,876,36,912,1625
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,619,5,819,497,29,11,26,52,28,37,110,13,,10,,,,3,9,,0,,,,,,,,,,,2,1644,50,1696,3045
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,620,4,516,428,61,10,28,33,16,22,70,14,,18,,,,2,8,,1,,,,,,,,,,,0,1227,65,1292,2588
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,621,2,308,293,12,4,4,14,11,1,12,17,,3,,,,0,2,,1,,,,,,,,,,,1,682,42,725,1263
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,622,4,569,329,52,8,31,20,6,8,77,12,,2,,,,1,10,,0,,,,,,,,,,,0,1125,29,1154,2266
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,623,5,752,492,16,9,12,29,36,45,125,25,,33,,,,0,11,,1,,,,,,,,,,,1,1586,44,1631,2868
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,625,3,257,326,9,2,21,30,18,11,61,15,,5,,,,1,3,,0,,,,,,,,,,,0,759,28,787,1568
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,626,3,433,217,15,11,16,17,14,7,70,8,,7,,,,1,1,,1,,,,,,,,,,,0,818,34,852,1548
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,629,3,277,499,8,7,14,25,8,2,35,5,,12,,,,4,8,,0,,,,,,,,,,,0,904,35,939,1753
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,630,5,325,292,24,10,18,26,28,12,49,6,,10,,,,1,8,,1,,,,,,,,,,,0,810,44,854,1593
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,631,2,239,352,8,4,13,29,10,2,61,4,,4,,,,0,8,,0,,,,,,,,,,,0,734,32,766,1289
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,636,2,289,244,6,19,13,20,12,11,84,9,,5,,,,1,9,,0,,,,,,,,,,,1,722,47,770,1323
2,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,639,4,290,786,15,10,25,48,5,11,48,12,,25,,,,1,21,,1,,,,,,,,,,,0,1298,59,1357,2371
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,644,1,107,104,11,2,6,44,27,32,,2,,,,,,,,3,1,,,,,,,,,,,0,339,19,358,563
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,645,3,130,246,25,76,13,357,39,98,,6,,,,,,,,3,7,,,,,,,,,,,1,1000,30,1031,1525
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,646,3,146,259,37,67,30,558,39,73,,3,,,,,,,,6,16,,,,,,,,,,,0,1234,46,1280,1831
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,647,3,194,390,18,44,42,517,16,74,,4,,,,,,,,6,18,,,,,,,,,,,1,1323,44,1368,2116
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,648,4,167,379,31,52,67,441,92,169,,8,,,,,,,,18,16,,,,,,,,,,,3,1440,53,1496,2347
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,649,2,126,180,11,38,17,247,36,95,,9,,,,,,,,7,5,,,,,,,,,,,0,771,19,790,1152
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,650,2,127,267,29,26,14,273,38,138,,5,,,,,,,,10,6,,,,,,,,,,,1,933,12,946,1380
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,651,2,108,169,13,22,7,199,15,82,,3,,,,,,,,6,3,,,,,,,,,,,0,627,24,651,1020
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,652,1,60,47,5,11,0,113,5,30,,47,,,,,,,,47,47,,,,,,,,,,,2,412,13,427,410
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,653,2,123,233,27,37,16,365,24,54,,10,,,,,,,,1,4,,,,,,,,,,,0,894,34,928,1400
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,654,2,110,211,20,30,12,347,22,41,,3,,,,,,,,9,9,,,,,,,,,,,0,814,37,851,1274
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,655,1,77,126,12,19,7,144,9,30,,4,,,,,,,,2,5,,,,,,,,,,,0,435,23,458,707
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,656,5,241,365,27,45,37,372,74,184,,8,,,,,,,,19,18,,,,,,,,,,,3,1390,49,1442,2097
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,657,2,120,201,25,53,8,343,19,40,,2,,,,,,,,2,3,,,,,,,,,,,1,816,41,858,1321
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,658,3,125,281,53,76,19,439,39,76,,7,,,,,,,,3,12,,,,,,,,,,,2,1130,35,1167,1776
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,659,5,281,427,33,93,35,748,52,106,,5,,,,,,,,16,14,,,,,,,,,,,3,1810,65,1878,2831
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,660,3,265,558,26,30,21,268,47,31,,9,,,,,,,,4,2,,,,,,,,,,,0,1261,61,1322,2014
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,661,3,218,245,13,37,19,412,31,18,,4,,,,,,,,7,5,,,,,,,,,,,0,1009,53,1062,1562
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,662,2,237,166,12,18,12,200,21,20,,3,,,,,,,,1,4,,,,,,,,,,,0,694,46,740,1077
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,663,2,142,191,18,19,5,278,14,18,,2,,,,,,,,1,3,,,,,,,,,,,0,691,35,726,937
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,664,1,80,114,13,5,5,52,15,23,,3,,,,,,,,1,2,,,,,,,,,,,1,313,19,333,562
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,665,3,286,269,38,46,12,495,28,58,,6,,,,,,,,6,10,,,,,,,,,,,0,1254,65,1319,1938
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,666,4,562,385,35,35,23,333,51,39,,6,,,,,,,,6,3,,,,,,,,,,,0,1478,47,1525,2264
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,667,4,205,489,10,42,19,535,41,40,,5,,,,,,,,2,2,,,,,,,,,,,0,1390,77,1467,2325
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,668,4,266,340,11,21,31,764,37,42,,7,,,,,,,,9,20,,,,,,,,,,,0,1548,56,1604,2287
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,669,2,118,180,13,53,16,463,33,26,,1,,,,,,,,3,11,,,,,,,,,,,0,917,29,946,1410
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,670,2,207,199,15,30,16,446,20,46,,4,,,,,,,,1,6,,,,,,,,,,,0,990,29,1019,1412
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,671,3,127,163,14,26,18,816,22,31,,1,,,,,,,,3,28,,,,,,,,,,,0,1249,53,1302,1947
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,672,3,144,484,79,79,15,223,41,81,,12,,,,,,,,12,6,,,,,,,,,,,0,1176,55,1231,2121
2,22,QUERETARO,11,PEDRO ESCOBEDO,17,TEQUISQUIAPAN,673,4,180,484,36,79,18,381,41,80,,11,,,,,,,,16,9,,,,,,,,,,,0,1335,43,1378,2321
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,674,2,96,161,21,5,168,357,3,29,50,3,,,,,,,,,,,,27,,98,,,,,,0,1018,19,1037,1373
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,675,2,156,235,38,16,158,300,8,19,41,5,,,,,,,,,,,,28,,57,,,,,,0,1061,27,1088,1406
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,676,2,23,76,1,0,31,43,1,1,8,0,,,,,,,,,,,,6,,13,,,,,,0,203,4,207,265
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,677,3,102,146,141,9,190,104,1,2,32,6,,,,,,,,,,,,24,,203,,,,,,0,960,90,1050,1477
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,678,2,72,95,9,13,101,170,0,1,15,9,,,,,,,,,,,,19,,78,,,,,,0,582,39,621,763
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,679,4,198,306,74,9,288,141,3,14,57,7,,,,,,,,,,,,58,,331,,,,,,0,1486,88,1574,2202
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,680,2,110,114,11,1,119,158,0,5,48,1,,,,,,,,,,,,106,,55,,,,,,0,728,24,752,983
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,681,2,202,175,22,20,96,116,15,27,14,11,,,,,,,,,,,,11,,29,,,,,,0,738,19,757,1003
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,682,3,170,250,85,34,269,248,6,21,47,40,,,,,,,,,,,,14,,271,,,,,,0,1455,73,1528,2063
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,683,3,194,197,55,9,216,218,3,47,26,5,,,,,,,,,,,,54,,103,,,,,,0,1127,28,1155,1570
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,684,4,264,253,446,26,342,217,54,25,71,15,,,,,,,,,,,,58,,48,,,,,,0,1819,101,1920,2772
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,686,2,89,199,45,11,100,43,26,1,4,8,,,,,,,,,,,,16,,23,,,,,,0,565,48,613,802
2,22,QUERETARO,13,TOLIMAN,18,TOLIMAN,687,3,150,173,74,5,368,291,3,7,77,3,,,,,,,,,,,,66,,209,,,,,,0,1426,65,1491,1850
