CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,604,C,1,0,C01,4,29,188,8,2,2,7,83,3,,,,2,0,0,1,0,,,,,,329,0,23,352,637,Acta casilla,,,http://iem.org.mx/actas/D0604C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,605,B,1,0,B,9,45,176,9,3,2,3,112,0,,,,1,0,0,1,4,,,,,,365,0,21,386,712,Acta casilla,,,http://iem.org.mx/actas/D0605B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,605,C,1,0,C01,6,49,178,11,3,5,9,144,0,,,,0,1,0,1,1,,,,,,408,0,19,427,711,Acta casilla,,,http://iem.org.mx/actas/D0605C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,606,B,1,0,B,11,27,215,12,2,2,2,101,3,,,,0,1,0,0,3,,,,,,379,0,24,403,737,Acta casilla,,,http://iem.org.mx/actas/D0606B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,606,C,1,0,C01,10,33,183,19,4,1,3,115,2,,,,1,1,1,0,1,,,,,,374,0,27,401,737,Acta casilla,,,http://iem.org.mx/actas/D0606C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,607,B,1,0,B,9,33,174,15,1,3,8,68,1,,,,0,2,0,0,4,,,,,,318,0,21,339,676,Acta casilla,,,http://iem.org.mx/actas/D0607B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,607,C,1,0,C01,6,44,146,12,1,2,12,100,0,,,,3,4,0,1,2,,,,,,333,0,20,353,676,Acta casilla,,,http://iem.org.mx/actas/D0607C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,608,B,1,0,B,7,43,134,10,6,0,5,100,2,,,,1,2,0,1,0,,,,,,311,0,18,329,526,Acta casilla,,,http://iem.org.mx/actas/D0608B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,608,C,1,0,C01,7,39,149,13,0,2,7,89,1,,,,2,1,0,0,1,,,,,,311,0,13,324,526,Acta casilla,,,http://iem.org.mx/actas/D0608C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,609,B,1,0,B,15,50,172,12,2,4,8,130,1,,,,1,2,0,0,4,,,,,,401,0,15,416,692,Acta casilla,,,http://iem.org.mx/actas/D0609B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,609,C,1,0,C01,22,69,183,10,0,3,6,128,0,,,,3,2,0,0,2,,,,,,428,0,16,444,692,Acta casilla,,,http://iem.org.mx/actas/D0609C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,610,B,1,0,B,5,35,178,13,1,2,10,89,0,,,,0,1,0,1,6,,,,,,341,0,11,352,637,Acta casilla,,,http://iem.org.mx/actas/D0610B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,610,C,1,0,C01,9,30,179,10,1,2,2,104,1,,,,1,1,0,0,1,,,,,,341,0,20,361,637,Acta casilla,,,http://iem.org.mx/actas/D0610C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,611,B,1,0,B,12,38,181,11,1,5,8,94,3,,,,1,3,0,0,2,,,,,,359,0,11,370,599,Acta casilla,,,http://iem.org.mx/actas/D0611B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,611,C,1,0,C01,12,40,179,13,2,4,8,106,0,,,,2,0,0,0,2,,,,,,368,0,6,374,598,Acta casilla,,,http://iem.org.mx/actas/D0611C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,612,B,1,0,B,5,30,130,5,1,1,11,50,1,,,,0,1,0,1,2,,,,,,238,0,21,259,433,Acta casilla,,,http://iem.org.mx/actas/D0612B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,612,C,1,0,C01,2,28,100,16,1,4,11,68,0,,,,2,1,0,1,1,,,,,,235,0,24,259,432,Acta casilla,,,http://iem.org.mx/actas/D0612C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,613,B,1,0,B,6,35,161,7,0,1,10,65,1,,,,0,0,0,0,2,,,,,,288,0,15,303,570,Acta casilla,,,http://iem.org.mx/actas/D0613B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,613,C,1,0,C01,8,29,156,5,0,2,5,69,2,,,,1,5,0,0,3,,,,,,285,0,20,305,569,Grupo de Recuento,,,http://iem.org.mx/actas/D0613C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,613,C,2,0,C02,4,28,174,14,1,3,7,67,4,,,,0,1,0,1,2,,,,,,306,0,14,320,569,Acta casilla,,,http://iem.org.mx/actas/D0613C02.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,613,C,3,0,C03,9,38,162,13,3,0,3,65,0,,,,4,0,0,0,1,,,,,,298,0,18,316,569,Acta casilla,,,http://iem.org.mx/actas/D0613C03.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,614,B,1,0,B,14,47,175,11,0,0,0,131,0,,,,2,0,0,0,4,,,,,,384,0,29,413,726,Acta casilla,,,http://iem.org.mx/actas/D0614B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,614,C,1,0,C01,12,40,174,11,3,1,2,124,2,,,,2,0,0,2,4,,,,,,377,0,31,408,725,Acta casilla,,,http://iem.org.mx/actas/D0614C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,615,B,1,0,B,4,21,179,4,0,1,1,11,0,,,,2,1,0,0,0,,,,,,224,0,10,234,377,Grupo de Recuento,,,http://iem.org.mx/actas/D0615B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,616,B,1,0,B,18,39,266,5,2,2,1,32,0,,,,0,2,0,0,0,,,,,,367,0,20,387,657,Acta casilla,,,http://iem.org.mx/actas/D0616B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,617,B,1,0,B,0,13,109,0,1,0,0,3,0,,,,0,0,0,0,0,,,,,,126,0,8,134,243,Acta casilla,,,http://iem.org.mx/actas/D0617B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,618,B,1,0,B,0,7,159,1,1,0,0,12,0,,,,0,0,0,1,0,,,,,,181,0,3,184,324,Acta casilla,,,http://iem.org.mx/actas/D0618B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,619,B,1,0,B,3,28,195,16,2,2,1,72,0,,,,3,2,0,2,4,,,,,,330,0,29,359,636,Acta casilla,,,http://iem.org.mx/actas/D0619B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,621,B,1,0,B,7,46,137,10,3,6,3,40,0,,,,0,0,0,0,0,,,,,,252,0,12,264,561,Acta casilla,,,http://iem.org.mx/actas/D0621B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,622,B,1,0,B,4,44,182,26,1,3,9,145,1,,,,0,0,0,0,7,,,,,,422,0,39,461,743,Grupo de Recuento,,,http://iem.org.mx/actas/D0622B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,623,B,1,0,B,3,25,114,5,2,1,4,68,1,,,,0,0,0,1,3,,,,,,227,0,12,239,412,Acta casilla,,,http://iem.org.mx/actas/D0623B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,623,C,1,0,C01,3,35,114,8,1,0,3,68,2,,,,0,0,0,0,0,,,,,,234,0,20,254,411,Acta casilla,,,http://iem.org.mx/actas/D0623C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,624,B,1,0,B,6,27,49,9,0,0,1,40,0,,,,0,0,0,0,1,,,,,,133,0,13,146,283,Acta casilla,,,http://iem.org.mx/actas/D0624B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,625,B,1,0,B,5,60,157,11,3,4,1,71,0,,,,2,5,0,1,0,,,,,,320,0,21,341,588,Acta casilla,,,http://iem.org.mx/actas/D0625B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,626,B,1,0,B,4,11,44,2,0,1,0,20,0,,,,0,1,0,0,0,,,,,,83,0,9,92,168,Acta casilla,,,http://iem.org.mx/actas/D0626B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,627,B,1,0,B,8,18,124,9,0,2,1,38,0,,,,0,0,0,0,1,,,,,,201,0,8,209,383,Acta casilla,,,http://iem.org.mx/actas/D0627B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,627,C,1,0,C01,8,14,112,9,2,2,4,43,0,,,,1,0,0,1,1,,,,,,197,0,14,211,383,Acta casilla,,,http://iem.org.mx/actas/D0627C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,628,B,1,0,B,6,34,205,9,1,1,1,34,0,,,,0,0,2,0,0,,,,,,293,0,7,300,598,Acta casilla,,,http://iem.org.mx/actas/D0628B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,628,C,1,0,C01,10,34,173,5,3,4,2,53,0,,,,2,0,0,0,0,,,,,,286,0,26,312,598,Acta casilla,,,http://iem.org.mx/actas/D0628C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,629,B,1,0,B,8,66,191,4,2,3,0,28,0,,,,0,2,0,0,0,,,,,,304,0,13,317,652,Acta casilla,,,http://iem.org.mx/actas/D0629B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,630,B,1,0,B,2,46,156,7,0,2,1,53,0,,,,3,4,0,0,2,,,,,,276,0,29,305,444,Grupo de Recuento,,,http://iem.org.mx/actas/D0630B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,631,B,1,0,B,7,37,102,2,1,2,1,26,2,,,,1,1,0,0,1,,,,,,183,0,17,200,378,Acta casilla,,,http://iem.org.mx/actas/D0631B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,632,B,1,0,B,1,38,173,6,1,2,2,96,1,,,,1,0,0,0,1,,,,,,322,0,9,331,487,Acta casilla,,,http://iem.org.mx/actas/D0632B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,632,C,1,0,C01,1,23,171,5,0,2,2,94,1,,,,2,0,0,0,1,,,,,,302,0,22,324,486,Acta casilla,,,http://iem.org.mx/actas/D0632C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,633,B,1,0,B,1,26,117,4,1,1,9,59,1,,,,0,1,0,0,0,,,,,,220,0,15,235,379,Acta casilla,,,http://iem.org.mx/actas/D0633B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,633,C,1,0,C01,2,44,119,7,2,2,4,47,0,,,,0,1,0,1,1,,,,,,230,0,13,243,379,Acta casilla,,,http://iem.org.mx/actas/D0633C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,634,B,1,0,B,3,38,118,8,1,6,2,51,0,,,,1,1,0,0,0,,,,,,229,3,20,252,436,Acta casilla,,,http://iem.org.mx/actas/D0634B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,634,C,1,0,C01,5,38,130,5,3,0,4,32,0,,,,2,1,0,0,1,,,,,,221,0,19,240,436,Acta casilla,,,http://iem.org.mx/actas/D0634C01.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,635,B,1,0,B,9,59,135,4,3,3,1,28,0,,,,1,3,0,0,0,,,,,,246,0,10,256,621,Grupo de Recuento,,,http://iem.org.mx/actas/D0635B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,636,B,1,0,B,3,8,49,0,1,0,0,8,0,,,,1,0,0,1,0,,,,,,71,0,7,78,174,Acta casilla,,,http://iem.org.mx/actas/D0636B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,637,B,1,0,B,3,14,27,1,0,0,1,30,0,,,,0,0,0,0,0,,,,,,76,0,4,80,122,Acta casilla,,,http://iem.org.mx/actas/D0637B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,638,B,1,0,B,3,35,63,3,0,0,2,12,0,,,,1,0,0,1,0,,,,,,120,0,7,127,209,Acta casilla,,,http://iem.org.mx/actas/D0638B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,639,B,1,0,B,2,9,46,0,0,0,0,6,0,,,,0,0,0,0,0,,,,,,63,0,3,66,130,Acta casilla,,,http://iem.org.mx/actas/D0639B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,640,B,1,0,B,20,17,207,0,2,1,3,26,0,,,,0,0,0,0,0,,,,,,276,1,7,284,523,Acta casilla,,,http://iem.org.mx/actas/D0640B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,641,B,1,0,B,5,45,106,2,0,0,0,10,0,,,,0,0,0,0,0,,,,,,168,0,5,173,283,Acta casilla,,,http://iem.org.mx/actas/D0641B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,642,B,1,0,B,29,11,164,23,1,1,1,38,1,,,,2,3,0,0,3,,,,,,277,0,23,300,444,Acta casilla,,,http://iem.org.mx/actas/D0642B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,643,B,1,0,B,0,6,93,4,0,0,2,8,0,,,,0,0,0,0,0,,,,,,113,0,5,118,204,Acta casilla,,,http://iem.org.mx/actas/D0643B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,644,B,1,0,B,2,8,130,8,0,1,3,21,0,,,,0,1,0,0,1,,,,,,175,0,13,188,333,Acta casilla,,,http://iem.org.mx/actas/D0644B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,645,B,1,0,B,4,3,144,1,3,1,0,22,0,,,,0,3,0,0,0,,,,,,181,0,11,192,311,Acta casilla,,,http://iem.org.mx/actas/D0645B.pdf
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,646,B,1,0,B,8,20,70,7,0,3,1,25,1,,,,0,1,0,0,0,,,,,,136,0,5,141,261,Acta casilla,,,http://iem.org.mx/actas/D0646B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,774,B,1,0,B,19,31,169,2,86,15,1,69,2,,,,9,2,0,2,1,,,,,,408,0,21,429,552,Acta casilla,,,http://iem.org.mx/actas/D0774B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,774,C,1,0,C01,15,10,167,1,125,10,1,56,3,,,,6,1,0,2,3,,,,,,400,0,12,412,552,Acta casilla,,,http://iem.org.mx/actas/D0774C01.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,774,C,2,0,C02,11,15,172,5,115,13,0,43,2,,,,6,0,1,3,0,,,,,,386,0,25,411,551,Acta casilla,,,http://iem.org.mx/actas/D0774C02.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,775,B,1,0,B,14,22,180,8,136,11,3,85,4,,,,5,0,0,0,3,,,,,,471,0,38,509,684,Acta casilla,,,http://iem.org.mx/actas/D0775B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,775,C,1,0,C01,17,29,150,2,134,13,1,105,3,,,,6,0,1,0,3,,,,,,464,0,34,498,683,Acta casilla,,,http://iem.org.mx/actas/D0775C01.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,776,B,1,0,B,16,37,94,1,100,18,2,74,0,,,,4,0,2,0,0,,,,,,348,0,40,388,520,Acta casilla,,,http://iem.org.mx/actas/D0776B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,777,B,1,0,B,5,23,102,3,106,6,3,61,6,,,,0,1,0,0,1,,,,,,317,0,19,336,466,Acta casilla,,,http://iem.org.mx/actas/D0777B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,777,C,1,0,C01,13,25,101,3,124,7,1,54,1,,,,5,1,0,1,2,,,,,,338,0,16,354,465,Acta casilla,,,http://iem.org.mx/actas/D0777C01.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,778,B,1,0,B,21,67,101,1,56,6,3,60,0,,,,7,0,0,1,1,,,,,,324,0,17,341,455,Acta casilla,,,http://iem.org.mx/actas/D0778B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,779,B,1,0,B,10,33,121,16,75,22,2,87,3,,,,1,1,0,0,1,,,,,,372,0,10,382,469,Acta casilla,,,http://iem.org.mx/actas/D0779B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,780,B,1,0,B,0,35,97,0,96,0,3,101,2,,,,0,0,0,0,0,,,,,,334,0,29,363,483,Acta casilla,,,http://iem.org.mx/actas/D0780B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,781,B,1,0,B,9,44,13,4,46,10,3,31,4,,,,1,0,0,2,0,,,,,,167,1,13,181,220,Acta casilla,,,http://iem.org.mx/actas/D0781B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,782,B,1,0,B,3,52,20,3,137,14,1,102,0,,,,1,0,0,0,2,,,,,,335,0,11,346,401,Acta casilla,,,http://iem.org.mx/actas/D0782B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,783,B,1,0,B,11,20,107,8,99,13,1,101,0,,,,2,1,0,0,2,,,,,,365,0,22,387,519,Acta casilla,,,http://iem.org.mx/actas/D0783B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,783,C,1,0,C01,17,27,81,4,106,10,2,105,5,,,,6,2,0,1,0,,,,,,366,0,21,387,519,Grupo de Recuento,,,http://iem.org.mx/actas/D0783C01.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,784,B,1,0,B,15,27,109,9,66,12,0,142,4,,,,4,0,0,4,1,,,,,,393,0,12,405,576,Acta casilla,,,http://iem.org.mx/actas/D0784B.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,784,C,1,0,C01,23,19,123,5,49,17,2,161,0,,,,4,0,0,1,5,,,,,,409,0,19,428,576,Acta casilla,,,http://iem.org.mx/actas/D0784C01.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,784,C,2,0,C02,11,34,134,5,57,18,4,140,0,,,,8,0,0,2,3,,,,,,416,0,24,440,575,Acta casilla,,,http://iem.org.mx/actas/D0784C02.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,784,C,3,0,C03,14,19,102,0,46,23,2,183,0,,,,4,0,0,1,9,,,,,,403,0,31,434,575,Acta casilla,,,http://iem.org.mx/actas/D0784C03.pdf
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,785,B,1,0,B,15,29,100,5,117,13,2,83,1,,,,6,2,0,1,3,,,,,,377,0,19,396,538,Acta casilla,,,http://iem.org.mx/actas/D0785B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,786,B,1,0,B,12,83,137,4,13,1,8,47,6,,,,2,1,0,0,0,,,,,,314,0,21,335,479,Grupo de Recuento,,,http://iem.org.mx/actas/D0786B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,786,C,1,0,C01,16,63,108,5,21,6,3,50,10,,,,1,2,0,0,1,,,,,,286,0,21,307,479,Grupo de Recuento,,,http://iem.org.mx/actas/D0786C01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,787,B,1,0,B,12,60,178,11,23,9,5,106,5,,,,3,3,0,2,0,,,,,,417,0,29,446,679,Acta casilla,,,http://iem.org.mx/actas/D0787B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,787,C,1,0,C01,23,54,144,11,22,7,9,113,4,,,,2,1,1,0,2,,,,,,393,0,35,428,679,Acta casilla,,,http://iem.org.mx/actas/D0787C01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,787,E,1,0,E01,5,60,94,4,14,3,3,49,0,,,,1,3,0,1,1,,,,,,238,0,17,255,320,Acta casilla,,,http://iem.org.mx/actas/D0787E01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,788,B,1,0,B,14,73,97,8,9,3,9,87,8,,,,2,1,0,2,1,,,,,,314,0,20,334,535,Acta casilla,,,http://iem.org.mx/actas/D0788B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,788,C,1,0,C01,26,72,100,3,15,4,6,75,3,,,,1,1,0,1,2,,,,,,309,0,20,329,535,Acta casilla,,,http://iem.org.mx/actas/D0788C01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,788,C,2,0,C02,14,80,103,11,16,5,1,71,4,,,,0,0,0,1,0,,,,,,306,0,28,334,534,Acta casilla,,,http://iem.org.mx/actas/D0788C02.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,789,B,1,0,B,3,96,131,5,4,0,6,62,1,,,,0,0,0,1,0,,,,,,309,0,22,331,475,Acta casilla,,,http://iem.org.mx/actas/D0789B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,790,B,1,0,B,14,56,159,8,6,3,12,63,6,,,,2,2,0,0,0,,,,,,331,0,32,363,555,Acta casilla,,,http://iem.org.mx/actas/D0790B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,790,C,1,0,C01,20,53,172,7,6,5,9,52,4,,,,0,1,0,1,0,,,,,,330,0,26,356,555,Acta casilla,,,http://iem.org.mx/actas/D0790C01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,790,C,2,0,C02,14,38,159,10,13,3,16,63,9,,,,0,2,0,1,0,,,,,,328,1,29,358,555,Acta casilla,,,http://iem.org.mx/actas/D0790C02.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,791,B,1,0,B,16,81,148,14,11,4,6,65,4,,,,6,3,0,1,2,,,,,,361,0,42,403,688,Acta casilla,,,http://iem.org.mx/actas/D0791B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,791,C,1,0,C01,20,75,174,5,5,3,10,66,5,,,,0,2,0,5,1,,,,,,371,0,39,410,687,Acta casilla,,,http://iem.org.mx/actas/D0791C01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,792,B,1,0,B,12,75,133,4,10,3,30,44,9,,,,1,1,1,0,0,,,,,,323,0,40,363,483,Acta casilla,,,http://iem.org.mx/actas/D0792B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,792,C,1,0,C01,9,71,108,5,11,5,11,59,4,,,,3,0,0,2,1,,,,,,289,0,36,325,483,Acta casilla,,,http://iem.org.mx/actas/D0792C01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,793,B,1,0,B,10,44,190,7,12,2,5,86,4,,,,1,2,0,1,2,,,,,,366,0,29,395,637,Acta casilla,,,http://iem.org.mx/actas/D0793B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,793,C,1,0,C01,8,49,168,12,8,5,11,70,6,,,,1,1,0,0,3,,,,,,342,1,33,376,637,Grupo de Recuento,,,http://iem.org.mx/actas/D0793C01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,794,B,1,0,B,13,68,115,8,11,8,7,40,3,,,,0,4,0,0,0,,,,,,277,0,19,296,419,Acta casilla,,,http://iem.org.mx/actas/D0794B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,795,B,1,0,B,2,65,99,7,8,2,16,32,2,,,,0,3,0,0,0,,,,,,236,0,32,268,404,Acta casilla,,,http://iem.org.mx/actas/D0795B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,796,B,1,0,B,15,55,105,2,6,3,16,49,3,,,,3,0,0,0,2,,,,,,259,0,18,277,446,Acta casilla,,,http://iem.org.mx/actas/D0796B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,796,C,1,0,C01,10,64,102,5,9,3,8,40,3,,,,0,1,0,3,0,,,,,,248,0,24,272,445,Acta casilla,,,http://iem.org.mx/actas/D0796C01.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,797,B,1,0,B,9,30,188,28,6,4,17,93,7,,,,1,1,0,0,5,,,,,,389,0,42,431,691,Acta casilla,,,http://iem.org.mx/actas/D0797B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,798,B,1,0,B,6,59,125,11,7,3,22,22,10,,,,1,1,0,0,0,,,,,,267,0,21,288,484,Acta casilla,,,http://iem.org.mx/actas/D0798B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,799,B,1,0,B,10,31,173,6,3,2,73,86,6,,,,1,4,0,3,0,,,,,,398,0,43,441,609,Acta casilla,,,http://iem.org.mx/actas/D0799B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,800,B,1,0,B,10,27,169,25,10,8,41,126,6,,,,2,0,0,1,3,,,,,,428,2,31,461,725,Acta casilla,,,http://iem.org.mx/actas/D0800B.pdf
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,801,B,1,0,B,3,23,28,2,0,1,0,8,0,,,,0,0,0,0,0,,,,,,65,0,3,68,117,Acta casilla,,,http://iem.org.mx/actas/D0801B.pdf
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1768,B,1,0,B,2,138,80,69,2,3,0,45,4,,,,0,1,0,0,3,,,,,,347,0,18,365,530,Acta casilla,,,http://iem.org.mx/actas/D1768B.pdf
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1768,C,1,0,C01,3,122,66,53,4,0,0,53,0,,,,0,0,0,1,6,,,,,,308,0,24,332,529,Acta casilla,,,http://iem.org.mx/actas/D1768C01.pdf
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1769,B,1,0,B,9,232,58,106,2,6,0,81,4,,,,0,0,0,0,0,,,,,,498,0,35,533,717,Acta casilla,,,http://iem.org.mx/actas/D1769B.pdf
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1770,B,1,0,B,4,112,71,50,1,1,0,41,0,,,,0,0,0,0,4,,,,,,284,0,24,308,429,Acta casilla,,,http://iem.org.mx/actas/D1770B.pdf
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1770,C,1,0,C01,1,137,56,40,5,2,1,41,0,,,,0,0,0,0,6,,,,,,289,0,16,305,429,Acta casilla,,,http://iem.org.mx/actas/D1770C01.pdf
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1771,B,1,0,B,10,147,43,36,5,4,0,65,2,,,,1,0,0,1,1,,,,,,315,0,14,329,480,Acta casilla,,,http://iem.org.mx/actas/D1771B.pdf
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1772,B,1,0,B,2,128,42,60,1,3,0,27,0,,,,0,0,0,1,2,,,,,,266,0,22,288,498,Acta casilla,,,http://iem.org.mx/actas/D1772B.pdf
