CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,5,MERIDA,50,MERIDA,263,5,1288,616,21,9,22,9,5,378,10,17,11,9,3,2,11,0,0,4,2415,0,20,2435,3330
,31,YUCATAN,5,MERIDA,50,MERIDA,264,2,318,230,12,8,10,5,3,143,7,5,2,0,0,0,2,1,0,2,748,0,7,755,1022
,31,YUCATAN,5,MERIDA,50,MERIDA,265,12,3646,1594,66,30,61,41,24,1012,39,43,15,19,2,0,26,6,0,3,6627,2,65,6694,8861
,31,YUCATAN,5,MERIDA,50,MERIDA,266,8,1803,744,26,20,22,19,11,473,17,23,4,15,0,0,20,3,0,5,3205,0,25,3230,4303
,31,YUCATAN,5,MERIDA,50,MERIDA,275,4,1212,399,23,9,12,8,3,149,9,14,9,3,0,0,1,0,0,0,1851,0,9,1860,2378
,31,YUCATAN,5,MERIDA,50,MERIDA,276,3,798,355,10,6,10,5,4,183,7,13,2,2,0,1,3,1,0,1,1401,0,10,1411,1814
,31,YUCATAN,5,MERIDA,50,MERIDA,277,5,1325,593,29,12,26,21,7,350,14,13,13,9,4,0,12,4,1,1,2434,0,30,2464,3226
,31,YUCATAN,5,MERIDA,50,MERIDA,278,8,1908,1060,49,12,65,28,12,811,26,33,25,17,3,1,22,7,0,5,4084,1,59,4144,5977
,31,YUCATAN,5,MERIDA,50,MERIDA,279,2,480,286,12,2,10,10,4,112,4,12,4,2,0,0,2,2,0,2,944,0,10,954,1208
,31,YUCATAN,5,MERIDA,50,MERIDA,280,2,509,228,5,3,7,1,1,124,4,8,3,2,0,0,2,0,0,1,898,0,4,902,1112
,31,YUCATAN,5,MERIDA,50,MERIDA,281,2,384,199,6,4,3,4,2,103,4,9,1,3,1,0,0,1,0,1,725,0,6,731,908
,31,YUCATAN,5,MERIDA,50,MERIDA,282,2,443,208,6,8,14,5,1,139,6,10,3,1,0,0,4,1,0,0,849,0,14,863,1257
,31,YUCATAN,5,MERIDA,50,MERIDA,283,2,370,220,9,5,12,5,0,95,4,6,3,6,0,0,1,2,0,0,738,0,12,750,997
,31,YUCATAN,5,MERIDA,50,MERIDA,297,2,455,179,5,3,10,18,0,75,4,7,2,4,0,0,0,2,0,1,765,0,13,778,994
,31,YUCATAN,5,MERIDA,50,MERIDA,298,3,1022,441,18,7,11,11,5,191,4,16,8,4,0,0,3,0,0,1,1742,0,15,1757,2184
,31,YUCATAN,5,MERIDA,50,MERIDA,299,3,587,378,12,10,18,12,5,203,4,6,10,6,0,0,6,1,0,0,1258,1,24,1283,1738
,31,YUCATAN,5,MERIDA,50,MERIDA,300,2,261,166,6,5,9,6,1,107,4,5,3,4,3,0,2,1,0,1,584,2,14,600,778
,31,YUCATAN,5,MERIDA,50,MERIDA,301,2,476,238,11,4,3,16,2,102,2,6,2,3,0,0,2,0,0,0,867,0,6,873,1051
,31,YUCATAN,5,MERIDA,50,MERIDA,302,3,901,484,23,3,19,9,7,217,3,12,12,4,0,0,4,1,0,0,1699,1,12,1712,2177
,31,YUCATAN,5,MERIDA,50,MERIDA,303,11,2464,1463,84,27,91,39,18,1308,45,31,22,25,0,0,26,12,0,0,5655,2,98,5755,7937
,31,YUCATAN,5,MERIDA,50,MERIDA,304,2,384,199,15,1,2,8,4,125,5,4,2,1,0,0,4,1,0,0,755,0,10,765,947
,31,YUCATAN,5,MERIDA,50,MERIDA,305,2,287,140,7,2,3,5,0,76,0,3,0,0,0,0,0,0,0,0,523,0,3,526,1397
,31,YUCATAN,5,MERIDA,50,MERIDA,306,1,358,106,2,2,3,4,0,34,2,2,1,0,0,0,1,0,0,0,515,0,7,522,651
,31,YUCATAN,5,MERIDA,50,MERIDA,318,1,282,98,7,0,2,3,2,24,2,5,0,1,0,0,2,0,0,0,428,2,5,435,615
,31,YUCATAN,5,MERIDA,50,MERIDA,319,2,434,194,7,1,6,5,1,99,3,3,0,0,7,0,4,1,0,0,765,0,11,776,1046
,31,YUCATAN,5,MERIDA,50,MERIDA,320,2,286,246,9,3,16,10,3,117,1,2,1,4,0,0,4,0,0,1,703,0,8,711,943
,31,YUCATAN,5,MERIDA,50,MERIDA,321,2,600,228,6,4,6,7,3,108,1,8,2,1,1,0,0,0,0,0,975,0,8,983,1271
,31,YUCATAN,5,MERIDA,50,MERIDA,322,3,622,333,13,7,9,8,4,223,12,9,2,7,0,0,2,6,0,3,1260,1,24,1285,1721
,31,YUCATAN,5,MERIDA,50,MERIDA,323,2,370,245,15,6,5,12,3,87,0,6,1,3,2,0,1,1,0,2,759,0,11,770,1012
,31,YUCATAN,5,MERIDA,50,MERIDA,324,2,259,222,13,6,16,10,2,179,3,2,3,4,1,0,3,2,0,3,728,1,14,743,1055
,31,YUCATAN,5,MERIDA,50,MERIDA,325,4,620,373,15,10,38,12,9,451,10,10,7,6,1,1,12,6,0,3,1584,1,46,1631,2450
,31,YUCATAN,5,MERIDA,50,MERIDA,326,2,255,118,6,2,1,2,1,53,1,2,1,0,1,0,2,1,0,0,446,0,4,450,1072
,31,YUCATAN,5,MERIDA,50,MERIDA,327,3,494,350,16,6,13,10,5,215,9,9,7,11,1,1,5,2,0,2,1156,0,22,1178,1524
,31,YUCATAN,5,MERIDA,50,MERIDA,328,2,387,240,4,3,4,9,3,108,2,14,3,6,0,0,6,1,0,0,790,2,11,803,980
,31,YUCATAN,5,MERIDA,50,MERIDA,329,2,374,209,9,3,6,5,0,113,4,7,4,1,0,0,0,0,0,2,737,0,12,749,979
,31,YUCATAN,5,MERIDA,50,MERIDA,330,1,279,124,6,1,5,3,0,68,0,7,3,4,1,6,1,0,0,0,508,0,4,512,671
,31,YUCATAN,5,MERIDA,50,MERIDA,331,2,352,137,6,4,10,6,2,88,2,3,0,3,0,0,1,0,0,1,615,0,13,628,836
,31,YUCATAN,5,MERIDA,50,MERIDA,332,2,364,135,7,7,3,4,1,62,1,4,2,1,0,0,3,1,0,0,595,1,8,604,771
,31,YUCATAN,5,MERIDA,50,MERIDA,333,2,409,129,4,0,4,5,3,65,3,2,1,0,1,0,0,2,0,0,628,0,3,631,827
,31,YUCATAN,5,MERIDA,50,MERIDA,355,2,415,232,9,4,8,7,1,139,2,15,0,1,0,0,5,2,0,1,841,1,19,861,1177
,31,YUCATAN,5,MERIDA,50,MERIDA,356,2,360,277,7,4,6,5,4,140,4,7,8,3,1,0,11,1,0,2,840,0,22,862,1093
,31,YUCATAN,5,MERIDA,50,MERIDA,357,1,284,164,4,2,4,4,3,81,4,3,1,6,1,0,1,0,0,0,562,0,3,565,733
,31,YUCATAN,5,MERIDA,50,MERIDA,358,2,367,261,6,11,12,3,5,137,4,6,6,3,0,0,4,0,0,0,825,0,16,841,1094
,31,YUCATAN,5,MERIDA,50,MERIDA,359,2,425,257,8,2,6,5,2,155,5,5,4,5,0,0,3,6,0,0,888,0,9,897,1216
,31,YUCATAN,5,MERIDA,50,MERIDA,360,2,390,172,10,1,6,2,8,107,2,7,4,1,1,0,3,0,0,0,714,1,13,728,884
,31,YUCATAN,5,MERIDA,50,MERIDA,361,2,252,204,8,7,12,8,7,210,3,6,3,6,0,0,5,0,0,1,732,0,17,749,1114
,31,YUCATAN,5,MERIDA,50,MERIDA,362,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205
,31,YUCATAN,5,MERIDA,50,MERIDA,363,2,414,258,5,4,12,5,3,188,3,7,1,5,1,0,4,0,0,2,912,0,16,928,1233
,31,YUCATAN,5,MERIDA,50,MERIDA,397,1,230,174,1,0,8,2,1,97,5,5,1,2,0,0,1,0,0,0,527,0,4,531,686
,31,YUCATAN,5,MERIDA,50,MERIDA,398,2,243,153,8,2,6,2,6,130,7,4,1,3,1,0,5,1,0,0,572,0,11,583,765
,31,YUCATAN,5,MERIDA,50,MERIDA,399,2,281,147,4,3,8,2,7,136,5,2,2,0,0,0,1,1,0,1,600,0,18,618,878
,31,YUCATAN,5,MERIDA,50,MERIDA,400,2,297,196,6,7,11,9,1,173,5,8,5,1,0,0,2,0,0,1,722,1,14,737,1022
,31,YUCATAN,5,MERIDA,50,MERIDA,401,2,376,292,11,6,10,6,2,180,3,6,4,7,0,0,9,1,1,1,915,0,14,929,1380
,31,YUCATAN,5,MERIDA,50,MERIDA,402,2,358,318,13,7,22,4,4,220,9,9,3,12,0,0,6,9,1,1,996,0,42,1038,1456
,31,YUCATAN,5,MERIDA,50,MERIDA,403,3,321,253,6,11,25,5,3,238,2,6,3,10,2,0,3,4,0,3,895,1,35,931,2172
,31,YUCATAN,5,MERIDA,50,MERIDA,404,3,445,276,13,11,27,12,9,271,9,9,6,5,1,0,5,1,0,3,1103,0,29,1132,1707
,31,YUCATAN,5,MERIDA,50,MERIDA,405,2,333,232,2,6,12,7,2,202,9,5,10,5,0,0,8,1,0,1,835,0,18,853,1220
,31,YUCATAN,5,MERIDA,50,MERIDA,406,2,358,220,6,3,10,6,2,155,7,5,5,3,0,0,2,1,1,1,785,0,19,804,1112
,31,YUCATAN,5,MERIDA,50,MERIDA,407,2,269,223,5,4,7,2,2,132,3,4,4,5,0,0,1,1,0,0,662,0,16,678,908
,31,YUCATAN,5,MERIDA,50,MERIDA,408,2,323,172,11,0,5,6,1,148,7,3,0,2,0,0,5,1,0,2,686,1,11,698,952
,31,YUCATAN,5,MERIDA,50,MERIDA,439,2,184,124,5,3,12,3,3,107,3,3,2,3,0,2,5,4,0,0,463,0,11,474,1358
,31,YUCATAN,5,MERIDA,50,MERIDA,440,2,394,229,7,7,26,6,4,214,7,9,0,4,0,0,6,2,0,3,918,0,21,939,1465
,31,YUCATAN,5,MERIDA,50,MERIDA,441,2,348,278,14,12,32,8,8,232,6,8,6,6,8,0,2,0,0,4,972,0,14,986,1463
,31,YUCATAN,5,MERIDA,50,MERIDA,442,2,219,159,7,5,16,6,6,151,6,8,1,5,0,0,4,1,0,1,595,0,17,612,939
,31,YUCATAN,5,MERIDA,50,MERIDA,443,2,227,195,8,4,10,5,4,138,3,2,3,4,0,0,2,2,0,2,609,0,9,618,842
,31,YUCATAN,5,MERIDA,50,MERIDA,444,1,207,133,5,2,12,2,3,132,4,6,0,2,0,0,0,0,0,1,509,0,11,520,747
,31,YUCATAN,5,MERIDA,50,MERIDA,445,2,241,212,6,4,16,4,1,181,2,1,1,3,0,1,5,0,1,1,680,0,13,693,992
,31,YUCATAN,5,MERIDA,50,MERIDA,446,2,305,248,8,4,20,7,4,208,5,2,3,2,0,0,4,0,0,1,821,0,27,848,1218
,31,YUCATAN,6,KANASIN,2,ACANCEH,7,3,586,503,53,212,30,11,12,237,7,6,2,5,0,2,3,2,0,2,1673,0,59,1732,2023
,31,YUCATAN,6,KANASIN,2,ACANCEH,8,3,607,553,37,185,31,16,11,206,13,3,1,2,2,0,4,0,0,2,1673,0,66,1739,2016
,31,YUCATAN,6,KANASIN,2,ACANCEH,9,4,784,658,82,212,32,24,8,247,12,3,1,5,2,1,1,1,2,2,2077,0,68,2145,2619
,31,YUCATAN,6,KANASIN,2,ACANCEH,10,4,695,572,66,281,24,13,11,222,8,9,2,9,4,5,3,1,0,2,1927,1,100,2028,2411
,31,YUCATAN,6,KANASIN,2,ACANCEH,11,1,207,269,2,83,1,2,1,56,1,1,0,1,1,1,1,0,0,1,628,0,16,644,695
,31,YUCATAN,6,KANASIN,2,ACANCEH,12,2,393,312,21,125,22,4,5,126,2,2,1,4,1,0,3,0,0,0,1021,0,28,1049,1236
,31,YUCATAN,6,KANASIN,2,ACANCEH,13,1,198,169,6,82,5,4,0,38,1,2,0,1,0,0,1,0,0,0,507,0,23,530,578
,31,YUCATAN,6,KANASIN,41,KANASIN,204,2,219,247,6,7,7,9,9,144,5,4,0,0,0,0,6,2,0,0,665,0,14,679,874
,31,YUCATAN,6,KANASIN,41,KANASIN,205,5,728,591,15,122,61,41,68,395,9,8,4,5,2,1,5,6,0,4,2065,0,43,2108,3030
,31,YUCATAN,6,KANASIN,41,KANASIN,206,6,1169,806,24,112,46,33,199,446,17,12,8,9,5,0,11,2,0,6,2905,0,82,2987,4185
,31,YUCATAN,6,KANASIN,41,KANASIN,207,11,1524,1470,48,129,88,95,139,974,42,25,15,10,8,1,20,7,3,11,4609,0,103,4712,8126
,31,YUCATAN,6,KANASIN,41,KANASIN,208,4,644,622,14,32,16,15,60,196,6,1,0,3,2,0,0,0,0,0,1611,0,55,1666,2277
,31,YUCATAN,6,KANASIN,41,KANASIN,209,2,272,293,1,10,8,8,12,140,4,4,0,3,1,0,1,2,0,0,759,0,21,780,1124
,31,YUCATAN,6,KANASIN,41,KANASIN,210,2,293,379,6,16,18,12,3,182,3,2,1,2,0,0,9,1,0,0,927,0,19,946,1319
,31,YUCATAN,6,KANASIN,41,KANASIN,211,5,695,647,14,37,39,30,16,505,16,10,3,5,2,1,7,6,13,1,2047,0,33,2080,3223
,31,YUCATAN,6,KANASIN,41,KANASIN,212,4,614,532,25,13,35,38,7,525,15,13,11,6,0,0,26,4,2,3,1869,1,14,1884,2887
,31,YUCATAN,6,KANASIN,41,KANASIN,213,7,951,782,29,52,59,40,62,615,14,15,12,13,2,0,26,6,0,7,2685,1,87,2773,4503
,31,YUCATAN,6,KANASIN,41,KANASIN,214,3,373,378,15,12,15,19,8,248,15,8,2,5,0,0,8,2,0,3,1111,0,30,1141,1636
,31,YUCATAN,6,KANASIN,41,KANASIN,215,4,460,512,20,15,43,28,31,455,19,7,5,10,0,0,18,9,0,7,1639,0,47,1686,2919
,31,YUCATAN,6,KANASIN,41,KANASIN,216,1,163,140,6,6,7,8,3,131,5,3,0,1,0,0,1,0,1,1,476,0,14,490,685
,31,YUCATAN,6,KANASIN,41,KANASIN,217,10,1223,1043,53,50,82,129,27,1034,40,34,4,7,2,2,44,13,2,11,3800,0,113,3913,6775
,31,YUCATAN,6,KANASIN,41,KANASIN,218,7,1036,809,35,40,54,47,31,833,22,20,10,9,4,0,29,13,4,11,3007,0,81,3088,5209
,31,YUCATAN,6,KANASIN,41,KANASIN,219,6,756,702,25,38,75,86,18,670,26,15,2,2,0,0,27,6,1,4,2453,0,66,2519,4369
,31,YUCATAN,6,KANASIN,41,KANASIN,220,13,1474,1216,46,74,98,102,101,1495,48,27,10,10,4,7,67,11,6,3,4799,2,79,4880,9364
,31,YUCATAN,6,KANASIN,41,KANASIN,221,1,148,135,3,12,5,4,27,36,0,3,1,2,0,1,3,0,0,1,381,0,11,392,473
,31,YUCATAN,6,KANASIN,41,KANASIN,222,1,175,154,3,3,8,9,36,56,2,1,0,2,1,0,0,0,0,0,450,0,0,450,581
,31,YUCATAN,6,KANASIN,41,KANASIN,223,4,497,347,22,11,30,24,30,491,16,8,2,3,1,0,18,11,0,6,1517,0,52,1569,2761
,31,YUCATAN,6,KANASIN,67,SEYE,781,3,745,303,174,111,12,8,32,202,16,3,0,3,1,0,3,1,0,0,1614,0,28,1642,1964
,31,YUCATAN,6,KANASIN,67,SEYE,782,2,472,191,74,75,8,2,6,115,9,5,1,3,1,2,1,2,2,1,970,0,13,983,1135
,31,YUCATAN,6,KANASIN,67,SEYE,783,3,772,303,141,111,12,6,23,173,19,5,0,4,0,2,2,2,0,0,1575,0,37,1612,2011
,31,YUCATAN,6,KANASIN,67,SEYE,784,3,521,289,153,114,12,5,7,168,11,2,0,3,0,0,0,0,0,0,1285,0,18,1303,1502
,31,YUCATAN,6,KANASIN,67,SEYE,785,2,349,146,24,11,4,2,1,63,3,0,1,1,0,0,2,0,0,0,607,0,11,618,697
,31,YUCATAN,6,KANASIN,90,TIMUCUY,898,3,764,608,21,2,10,203,93,71,1,10,0,1,2,0,1,0,0,1,1788,0,21,1809,1881
,31,YUCATAN,6,KANASIN,90,TIMUCUY,899,4,667,578,35,1,9,231,59,95,5,13,2,1,2,0,0,0,0,0,1698,0,29,1727,1869
,31,YUCATAN,6,KANASIN,90,TIMUCUY,900,2,214,169,3,0,0,132,112,16,0,1,0,0,4,1,1,0,0,0,653,0,6,659,1440
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,926,2,243,267,81,1,10,6,9,130,3,1,1,1,1,1,1,0,0,1,757,0,16,773,865
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,927,1,142,126,19,0,6,0,0,36,4,3,0,0,0,0,0,1,0,1,338,0,2,340,371
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,928,3,578,543,180,8,22,5,23,226,14,2,1,3,2,6,7,2,1,2,1625,0,32,1657,1956
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,929,1,153,136,50,0,6,1,2,38,1,1,0,0,1,0,0,0,0,0,389,0,18,407,465
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,930,1,70,110,29,0,4,1,0,41,3,3,0,2,2,0,0,0,0,1,266,0,5,271,324
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,931,1,107,79,63,1,9,4,1,72,1,0,0,3,0,0,0,2,0,0,342,0,9,351,397
,31,YUCATAN,7,MERIDA,50,MERIDA,541,2,310,211,5,1,8,5,1,62,1,8,6,1,0,0,3,0,0,0,622,0,16,638,971
,31,YUCATAN,7,MERIDA,50,MERIDA,542,2,258,193,4,3,11,1,2,144,5,5,3,7,0,0,4,2,0,2,644,0,16,660,962
,31,YUCATAN,7,MERIDA,50,MERIDA,544,2,275,264,6,2,2,1,1,136,5,3,2,4,0,0,2,1,1,1,706,0,9,715,996
,31,YUCATAN,7,MERIDA,50,MERIDA,545,2,291,221,8,6,11,3,5,123,5,8,4,10,3,0,0,0,0,0,698,0,4,702,1017
,31,YUCATAN,7,MERIDA,50,MERIDA,560,2,225,195,4,5,6,6,1,103,2,1,4,4,0,0,2,2,0,2,562,0,13,575,888
,31,YUCATAN,7,MERIDA,50,MERIDA,561,2,303,244,10,16,11,10,5,168,6,5,4,1,1,0,2,2,0,0,788,0,14,802,1079
,31,YUCATAN,7,MERIDA,50,MERIDA,562,2,293,189,7,6,8,4,3,98,4,3,3,5,0,0,1,0,0,1,625,0,7,632,938
,31,YUCATAN,7,MERIDA,50,MERIDA,563,2,291,214,3,5,12,6,2,166,8,3,2,5,1,0,11,0,0,1,730,0,18,748,1027
,31,YUCATAN,7,MERIDA,50,MERIDA,564,2,242,209,8,10,13,6,3,197,8,5,4,3,0,0,3,1,1,1,714,1,9,724,1235
,31,YUCATAN,7,MERIDA,50,MERIDA,565,2,280,202,7,6,15,9,97,83,9,6,0,5,0,0,5,3,0,1,728,0,11,739,902
,31,YUCATAN,7,MERIDA,50,MERIDA,566,2,330,217,1,7,21,8,1,183,7,5,4,4,0,0,6,0,0,1,795,0,26,821,1291
,31,YUCATAN,7,MERIDA,50,MERIDA,567,2,326,206,10,3,13,6,4,200,1,12,4,3,0,0,5,1,1,1,796,0,14,810,1127
,31,YUCATAN,7,MERIDA,50,MERIDA,568,2,210,169,10,4,12,2,1,142,5,8,4,1,2,0,3,1,0,1,575,0,9,584,900
,31,YUCATAN,7,MERIDA,50,MERIDA,571,2,287,201,8,4,10,5,4,166,9,4,4,6,0,0,1,1,0,2,712,0,20,732,1003
,31,YUCATAN,7,MERIDA,50,MERIDA,572,2,248,148,6,4,8,3,1,137,3,3,0,3,0,0,2,0,0,2,568,1,15,584,770
,31,YUCATAN,7,MERIDA,50,MERIDA,573,2,214,158,3,4,10,7,3,123,7,3,2,5,1,0,5,5,0,1,551,0,14,565,774
,31,YUCATAN,7,MERIDA,50,MERIDA,574,2,231,185,3,6,12,5,6,169,4,9,5,0,1,0,3,1,0,0,640,1,17,658,998
,31,YUCATAN,7,MERIDA,50,MERIDA,575,2,137,116,5,2,6,3,1,92,1,2,3,2,1,0,2,3,0,2,378,0,14,392,1184
,31,YUCATAN,7,MERIDA,50,MERIDA,576,2,266,234,9,6,8,2,2,142,5,3,5,3,0,0,3,4,0,1,693,0,13,706,1082
,31,YUCATAN,7,MERIDA,50,MERIDA,577,2,259,255,6,7,17,8,1,187,3,9,1,10,0,0,3,3,0,0,769,0,20,789,1303
,31,YUCATAN,7,MERIDA,50,MERIDA,578,9,1523,1095,34,15,60,27,14,1150,38,27,20,15,4,0,23,9,2,8,4064,2,67,4133,6100
,31,YUCATAN,7,MERIDA,50,MERIDA,579,2,240,170,11,4,8,6,4,121,2,8,8,2,0,0,5,0,1,2,592,0,12,604,847
,31,YUCATAN,7,MERIDA,50,MERIDA,580,3,444,331,7,6,21,6,5,217,9,6,12,10,2,3,7,5,3,9,1103,0,29,1132,1939
,31,YUCATAN,7,MERIDA,50,MERIDA,581,5,564,389,10,7,19,9,128,267,6,9,3,10,2,0,5,6,1,2,1437,2,31,1470,3509
,31,YUCATAN,7,MERIDA,50,MERIDA,609,2,334,284,12,7,20,6,3,173,7,11,7,3,3,0,6,1,0,0,877,0,27,904,1401
,31,YUCATAN,7,MERIDA,50,MERIDA,610,2,346,244,4,7,11,4,1,210,4,4,5,2,0,0,3,0,0,1,846,0,32,878,1359
,31,YUCATAN,7,MERIDA,50,MERIDA,611,8,794,615,26,15,50,27,10,675,29,9,15,7,6,0,28,20,0,7,2333,2,79,2414,5504
,31,YUCATAN,7,MERIDA,50,MERIDA,612,3,393,335,19,9,14,9,3,288,9,3,5,7,0,0,12,3,0,5,1114,0,25,1139,1685
,31,YUCATAN,7,MERIDA,50,MERIDA,613,2,244,262,5,6,11,8,4,158,6,1,5,8,1,0,9,2,0,3,733,0,19,752,1150
,31,YUCATAN,7,MERIDA,50,MERIDA,614,2,352,304,5,4,15,6,5,153,10,4,1,3,1,0,2,2,0,2,869,0,26,895,1394
,31,YUCATAN,7,MERIDA,50,MERIDA,615,2,343,274,2,3,17,6,2,187,7,4,3,5,0,0,11,0,0,0,864,0,12,876,1227
,31,YUCATAN,7,MERIDA,50,MERIDA,616,2,376,205,9,6,10,9,3,153,3,10,2,0,0,0,4,0,0,2,792,0,13,805,1107
,31,YUCATAN,7,MERIDA,50,MERIDA,617,1,157,133,3,4,1,3,2,93,3,4,1,2,0,0,3,0,0,0,409,0,12,421,624
,31,YUCATAN,7,MERIDA,50,MERIDA,618,2,330,315,7,6,11,2,7,182,6,1,3,3,0,0,6,5,0,2,886,0,18,904,1240
,31,YUCATAN,7,MERIDA,50,MERIDA,619,2,279,270,6,6,12,6,5,76,5,6,0,2,0,1,1,0,0,0,675,0,13,688,1138
,31,YUCATAN,7,MERIDA,50,MERIDA,620,3,430,351,15,16,14,14,3,259,9,13,4,8,0,1,13,2,0,2,1154,1,42,1197,1931
,31,YUCATAN,7,MERIDA,50,MERIDA,621,3,327,271,12,3,21,11,6,233,14,6,2,3,0,0,8,1,1,1,920,0,21,941,1543
,31,YUCATAN,7,MERIDA,50,MERIDA,622,2,234,196,4,10,16,4,0,135,5,1,0,3,0,0,1,1,0,0,610,0,16,626,1071
,31,YUCATAN,7,MERIDA,50,MERIDA,623,2,155,123,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,398,0,4,402,1341
,31,YUCATAN,7,MERIDA,50,MERIDA,624,2,297,217,11,2,24,11,3,191,2,8,2,1,0,0,13,1,0,2,785,0,28,813,1477
,31,YUCATAN,7,MERIDA,50,MERIDA,625,16,2167,1477,61,30,137,59,23,1258,45,52,32,51,4,0,56,14,0,10,5476,2,151,5629,11359
,31,YUCATAN,7,MERIDA,50,MERIDA,626,6,781,434,17,13,37,13,15,511,14,7,9,14,2,3,11,9,2,5,1897,1,51,1949,4068
,31,YUCATAN,7,MERIDA,50,MERIDA,627,4,644,449,9,10,38,14,8,470,19,8,5,10,3,0,11,5,0,2,1705,0,38,1743,2706
,31,YUCATAN,7,MERIDA,50,MERIDA,628,10,1245,875,22,20,75,29,9,710,29,32,18,26,2,1,29,6,2,5,3135,0,126,3261,6866
,31,YUCATAN,7,MERIDA,50,MERIDA,649,10,1578,1126,29,19,87,35,9,912,33,34,13,20,1,5,40,20,0,11,3972,0,98,4070,7241
,31,YUCATAN,7,MERIDA,50,MERIDA,650,10,1521,1123,34,23,70,21,97,666,36,33,17,31,6,3,29,12,5,16,3743,0,133,3876,6821
,31,YUCATAN,7,MERIDA,50,MERIDA,651,1,149,96,2,2,5,2,1,45,3,3,1,6,0,0,1,0,0,0,316,0,9,325,493
,31,YUCATAN,7,MERIDA,50,MERIDA,652,4,718,657,8,13,28,10,4,210,8,13,8,8,1,0,7,1,1,1,1696,0,49,1745,2261
,31,YUCATAN,7,MERIDA,50,MERIDA,653,5,974,606,23,13,41,13,3,309,10,12,4,14,1,0,11,6,0,0,2040,0,44,2084,3176
,31,YUCATAN,7,MERIDA,50,MERIDA,654,3,505,510,6,6,20,3,1,177,5,2,3,6,1,0,2,0,0,1,1248,0,31,1279,1622
,31,YUCATAN,7,MERIDA,50,MERIDA,655,2,388,233,7,5,19,1,24,47,2,6,2,2,0,0,2,1,0,1,740,0,41,781,940
,31,YUCATAN,7,MERIDA,50,MERIDA,656,1,212,208,6,5,11,5,1,52,1,4,5,7,0,0,4,1,0,0,522,0,27,549,705
,31,YUCATAN,8,UMAN,1,ABALA,1,3,647,664,2,4,5,6,2,174,1,5,0,1,2,0,0,1,0,0,1514,0,11,1525,1655
,31,YUCATAN,8,UMAN,1,ABALA,2,1,68,81,0,0,0,0,1,24,0,2,0,0,0,0,1,0,0,0,177,0,0,177,182
,31,YUCATAN,8,UMAN,1,ABALA,3,1,92,69,0,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,169,0,1,170,203
,31,YUCATAN,8,UMAN,1,ABALA,4,2,293,329,0,1,6,3,0,76,0,0,0,0,0,0,0,0,0,0,708,0,0,708,778
,31,YUCATAN,8,UMAN,1,ABALA,5,3,756,474,1,2,5,12,3,173,3,7,1,0,0,0,1,0,0,1,1439,0,20,1459,1693
,31,YUCATAN,8,UMAN,1,ABALA,6,1,177,140,0,0,4,1,0,28,2,0,0,0,0,0,0,0,0,0,352,0,4,356,381
,31,YUCATAN,8,UMAN,11,CELESTUN,50,2,203,366,57,99,29,89,24,152,2,4,0,5,0,0,1,1,0,0,1032,0,25,1057,1255
,31,YUCATAN,8,UMAN,11,CELESTUN,51,3,368,507,110,191,51,158,16,333,15,4,1,4,0,1,3,1,0,2,1765,0,79,1844,2244
,31,YUCATAN,8,UMAN,11,CELESTUN,52,2,186,255,25,82,20,47,2,112,2,3,1,2,0,0,2,0,0,0,739,0,33,772,887
,31,YUCATAN,8,UMAN,11,CELESTUN,53,2,166,279,65,84,18,64,9,185,7,6,1,1,0,0,0,1,0,2,888,0,55,943,1114
,31,YUCATAN,8,UMAN,23,CHOCHOLA,103,2,183,434,8,3,7,152,1,209,3,9,1,1,0,0,4,0,0,1,1016,0,26,1042,1166
,31,YUCATAN,8,UMAN,23,CHOCHOLA,104,2,264,331,3,2,8,207,6,211,4,2,1,2,0,0,3,1,1,0,1046,0,12,1058,1059
,31,YUCATAN,8,UMAN,23,CHOCHOLA,105,2,223,349,6,6,5,201,1,307,4,5,0,0,0,0,1,0,0,0,1108,0,32,1140,1345
,31,YUCATAN,8,UMAN,38,HUNUCMA,172,3,646,363,4,107,24,6,6,182,32,8,5,7,1,0,1,0,0,2,1394,0,34,1428,2120
,31,YUCATAN,8,UMAN,38,HUNUCMA,173,3,571,345,10,94,23,4,5,246,20,5,6,1,0,2,4,0,0,2,1338,0,41,1379,1910
