CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1049,3,26,165,111,139,32,135,16,483,20,8,2,1,6,,1144,0,81,1225,1688
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1050,3,19,144,96,172,31,61,59,468,25,2,1,0,2,,1080,1,72,1153,1666
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1051,5,48,109,164,221,40,85,44,614,42,3,1,3,0,,1374,0,83,1457,2028
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1052,3,13,134,105,118,25,59,20,586,11,7,0,0,2,,1080,0,85,1165,1615
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1053,3,29,143,87,95,34,103,22,617,42,5,1,1,2,,1181,0,106,1287,1846
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1054,3,19,105,134,101,22,52,7,246,8,7,0,0,1,,702,0,74,776,1035
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1055,3,53,143,138,175,43,111,30,302,20,10,3,0,5,,1033,0,103,1136,1559
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1056,3,10,98,126,162,49,49,11,445,22,3,0,0,0,,975,0,124,1099,1635
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1057,1,3,39,64,71,18,28,8,237,6,3,3,0,1,,481,1,51,533,710
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1058,2,12,72,30,164,33,84,15,150,50,5,1,1,2,,619,1,49,669,983
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1059,2,3,93,108,148,3,9,4,203,1,3,0,0,1,,576,0,36,612,825
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1060,3,28,134,68,80,56,134,59,519,13,4,0,0,2,,1097,7,64,1168,1534
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1061,3,16,160,102,78,57,110,24,602,20,1,1,2,2,,1175,1,82,1258,1686
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1062,2,2,41,56,28,11,33,14,331,3,2,0,0,3,,524,0,0,524,764
2,27,TABASCO,12,CENTRO,4,CENTRO,277,2,63,94,61,26,11,26,10,534,13,8,3,0,2,,851,1,29,881,1150
2,27,TABASCO,12,CENTRO,4,CENTRO,279,1,28,64,13,30,6,9,7,242,7,2,0,0,0,,408,1,12,421,569
2,27,TABASCO,12,CENTRO,4,CENTRO,282,2,27,74,51,19,24,26,7,593,10,5,1,0,0,,837,0,33,870,1348
2,27,TABASCO,12,CENTRO,4,CENTRO,283,2,21,53,72,19,19,22,7,595,8,1,0,0,0,,817,0,30,847,1273
2,27,TABASCO,12,CENTRO,4,CENTRO,284,2,10,49,13,20,7,9,6,393,6,1,0,0,0,,514,0,16,530,758
2,27,TABASCO,12,CENTRO,4,CENTRO,285,1,12,49,20,15,7,5,4,260,6,2,0,0,0,,380,0,20,400,612
2,27,TABASCO,12,CENTRO,4,CENTRO,286,2,16,66,32,22,8,4,8,460,5,1,0,1,0,,623,2,26,651,1011
2,27,TABASCO,12,CENTRO,4,CENTRO,287,1,17,67,22,8,15,13,6,318,11,1,0,0,0,,478,0,12,490,721
2,27,TABASCO,12,CENTRO,4,CENTRO,288,3,19,56,14,21,8,14,9,526,7,1,0,1,10,,686,2,21,709,901
2,27,TABASCO,12,CENTRO,4,CENTRO,289,1,36,62,23,11,8,11,5,332,5,1,0,0,1,,495,2,17,514,671
2,27,TABASCO,12,CENTRO,4,CENTRO,290,3,26,86,46,30,16,33,7,877,10,1,0,1,1,,1134,0,63,1197,1780
2,27,TABASCO,12,CENTRO,4,CENTRO,291,3,26,79,48,40,25,24,17,804,10,4,0,1,0,,1078,1,44,1123,1548
2,27,TABASCO,12,CENTRO,4,CENTRO,292,2,28,51,29,12,19,8,34,381,7,4,0,0,0,,573,1,27,601,888
2,27,TABASCO,12,CENTRO,4,CENTRO,293,1,19,46,26,18,8,10,6,314,10,1,0,0,1,,459,2,7,468,701
2,27,TABASCO,12,CENTRO,4,CENTRO,294,2,19,60,24,8,9,7,9,425,6,2,0,0,1,,570,0,161,731,832
2,27,TABASCO,12,CENTRO,4,CENTRO,295,1,13,4,17,19,13,4,7,349,7,0,0,0,0,,433,0,17,450,695
2,27,TABASCO,12,CENTRO,4,CENTRO,296,2,8,68,41,20,13,9,9,456,4,1,0,0,2,,631,1,29,661,951
2,27,TABASCO,12,CENTRO,4,CENTRO,297,2,13,51,27,11,12,7,5,425,2,0,1,0,0,,554,0,23,577,812
2,27,TABASCO,12,CENTRO,4,CENTRO,298,1,9,40,4,5,4,4,1,193,1,2,0,0,0,,263,1,4,268,322
2,27,TABASCO,12,CENTRO,4,CENTRO,299,2,39,82,38,26,12,28,5,523,9,2,1,0,0,,765,1,26,792,1032
2,27,TABASCO,12,CENTRO,4,CENTRO,300,2,24,50,35,20,14,17,9,538,9,0,0,0,0,,716,0,30,746,1028
2,27,TABASCO,12,CENTRO,4,CENTRO,306,2,21,72,29,30,15,10,9,515,20,0,1,0,0,,722,0,22,744,972
2,27,TABASCO,12,CENTRO,4,CENTRO,307,2,38,93,44,23,14,17,0,487,6,5,1,0,0,,728,2,17,747,1030
2,27,TABASCO,12,CENTRO,4,CENTRO,308,1,11,30,26,14,6,5,5,378,3,2,1,0,0,,481,0,25,506,717
2,27,TABASCO,12,CENTRO,4,CENTRO,309,2,17,90,29,17,10,7,11,319,11,3,2,0,0,,516,2,25,543,762
2,27,TABASCO,12,CENTRO,4,CENTRO,310,2,11,67,20,18,12,9,5,428,7,2,0,0,0,,579,1,31,611,868
2,27,TABASCO,12,CENTRO,4,CENTRO,311,2,20,43,34,18,12,7,4,445,8,0,0,1,0,,592,1,27,620,878
2,27,TABASCO,12,CENTRO,4,CENTRO,319,2,14,56,22,25,7,6,3,431,10,0,0,0,0,,574,1,20,595,873
2,27,TABASCO,12,CENTRO,4,CENTRO,320,2,26,68,45,31,10,20,15,785,5,5,0,0,1,,1011,1,37,1049,1481
2,27,TABASCO,12,CENTRO,4,CENTRO,321,2,24,72,35,13,14,8,6,394,4,3,0,1,0,,574,2,14,590,839
2,27,TABASCO,12,CENTRO,4,CENTRO,322,1,11,65,11,13,6,7,3,285,13,0,0,0,0,,414,2,13,429,612
2,27,TABASCO,12,CENTRO,4,CENTRO,323,2,19,79,28,22,10,17,8,409,7,0,0,0,1,,600,1,36,637,952
2,27,TABASCO,12,CENTRO,4,CENTRO,333,2,17,61,23,14,5,7,4,384,6,3,1,6,0,,531,0,27,558,819
2,27,TABASCO,12,CENTRO,4,CENTRO,334,2,13,97,55,21,11,27,3,698,16,2,0,0,0,,943,2,37,982,1434
2,27,TABASCO,12,CENTRO,4,CENTRO,357,2,24,75,34,25,16,15,8,615,12,5,0,0,0,,829,0,36,865,1174
2,27,TABASCO,12,CENTRO,4,CENTRO,358,3,44,121,70,39,17,30,11,901,10,3,3,0,5,,1254,0,45,1299,1811
2,27,TABASCO,12,CENTRO,4,CENTRO,361,3,39,110,70,70,32,42,12,989,8,1,0,0,0,,1373,0,49,1422,2165
2,27,TABASCO,12,CENTRO,4,CENTRO,362,2,28,82,59,23,15,24,7,692,14,53,48,11,38,,1094,0,21,1115,1333
2,27,TABASCO,12,CENTRO,4,CENTRO,405,9,89,249,232,189,75,105,27,3079,40,16,1,0,4,,4106,1,147,4254,6708
2,27,TABASCO,12,CENTRO,4,CENTRO,471,2,36,79,48,25,15,18,9,520,9,1,0,0,0,,760,1,36,797,1161
2,27,TABASCO,12,CENTRO,4,CENTRO,473,2,35,79,36,38,24,5,5,233,3,0,1,0,1,,460,0,32,492,732
2,27,TABASCO,12,CENTRO,4,CENTRO,474,8,68,266,216,284,67,67,11,2062,22,8,5,1,3,,3080,0,155,3235,5383
2,27,TABASCO,12,CENTRO,4,CENTRO,483,3,31,111,92,37,23,43,27,999,28,4,0,0,1,,1396,1,52,1449,1991
2,27,TABASCO,12,CENTRO,4,CENTRO,484,5,88,199,116,50,40,58,25,1761,48,13,2,1,2,,2403,1,86,2490,3502
2,27,TABASCO,12,CENTRO,4,CENTRO,485,3,27,103,66,34,18,36,7,990,22,5,0,1,0,,1309,0,51,1360,1850
2,27,TABASCO,12,CENTRO,4,CENTRO,486,8,135,309,191,156,64,124,31,2722,49,8,3,1,1,,3794,2,148,3944,5946
2,27,TABASCO,12,CENTRO,4,CENTRO,487,4,42,133,85,73,27,39,21,1193,28,6,0,0,1,,1648,0,62,1710,2403
2,27,TABASCO,12,CENTRO,4,CENTRO,488,1,12,26,28,12,6,11,2,388,6,4,0,0,0,,495,0,10,505,720
2,27,TABASCO,12,CENTRO,4,CENTRO,489,3,17,133,77,48,27,37,8,672,8,7,0,1,2,,1037,0,55,1092,1691
2,27,TABASCO,12,CENTRO,4,CENTRO,493,2,5,122,100,14,15,21,3,376,5,6,2,0,3,,672,0,31,703,1146
2,27,TABASCO,12,CENTRO,4,CENTRO,499,1,6,56,45,46,16,9,2,243,1,4,0,0,0,,428,0,37,465,613
2,27,TABASCO,12,CENTRO,4,CENTRO,500,13,110,364,256,150,217,139,79,3923,96,17,2,10,5,,5368,3,241,5612,9443
2,27,TABASCO,12,CENTRO,4,CENTRO,504,2,18,72,84,22,13,28,2,635,21,9,0,1,0,,905,0,46,951,1409
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,512,3,29,142,141,49,13,16,10,786,27,3,1,1,1,,1219,2,32,1253,1655
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,513,6,44,320,482,68,29,38,18,1752,42,6,1,0,2,,2802,2,68,2872,3829
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,514,1,11,82,69,17,6,5,5,268,14,1,1,0,0,,479,1,14,494,651
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,515,2,9,193,201,33,14,12,4,504,13,1,0,0,0,,984,0,23,1007,1359
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,516,2,24,123,180,28,17,19,12,573,14,4,0,0,0,,994,0,25,1019,1360
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,517,2,15,109,138,29,10,19,4,477,13,1,0,0,1,,816,10,11,837,1027
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,518,1,8,73,48,16,2,4,1,262,10,0,0,0,1,,425,1,11,437,591
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,519,2,7,106,95,22,4,10,2,311,21,0,1,0,0,,579,2,10,591,762
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,520,1,9,74,70,19,5,7,1,271,11,0,0,0,0,,467,0,14,481,641
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,521,2,19,96,89,19,6,8,5,314,18,1,0,0,1,,576,1,14,591,795
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,522,2,10,74,100,19,8,8,2,372,19,0,0,1,1,,614,0,18,632,847
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,523,3,17,136,176,54,14,21,5,776,23,2,0,0,1,,1225,2,30,1257,1573
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,524,1,6,47,72,16,2,4,9,300,13,2,1,0,0,,472,1,11,484,624
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,527,2,10,65,84,27,7,8,13,392,11,7,0,0,0,,624,3,24,651,799
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,528,5,26,248,306,47,39,23,15,1480,26,6,0,0,3,,2219,0,51,2270,3075
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,529,2,6,51,116,24,6,2,8,404,10,2,2,0,1,,632,0,17,649,839
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,533,2,11,104,99,21,16,9,5,546,31,1,0,0,0,,843,0,19,862,1099
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,534,2,12,54,83,19,5,16,9,502,14,2,1,0,1,,718,0,12,730,956
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,536,3,19,126,159,35,23,19,7,872,19,0,0,0,3,,1282,1,44,1327,1746
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,537,1,8,63,92,18,5,8,5,340,9,0,0,0,0,,548,1,14,563,736
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,548,2,216,144,389,5,11,8,3,465,4,5,1,0,0,,1251,0,9,1260,1403
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,551,3,8,154,368,19,32,15,2,552,5,18,0,0,2,,1175,0,51,1226,1658
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,553,2,6,74,238,15,7,7,3,536,13,11,3,0,3,,916,0,21,937,1283
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,554,3,6,179,253,27,7,4,7,796,6,11,0,1,2,,1299,0,48,1347,1837
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,7,39,318,956,80,42,42,17,1652,31,28,9,1,6,,3221,1,113,3335,4615
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,556,2,8,117,222,31,8,6,9,348,7,10,5,2,5,,778,0,29,807,1106
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,558,3,6,127,339,16,8,4,4,528,23,21,1,0,3,,1080,0,51,1131,1554
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,562,3,7,109,163,13,12,6,3,775,14,4,4,0,0,,1110,0,22,1132,1508
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,563,2,6,79,170,14,6,11,3,652,8,5,1,0,0,,955,0,22,977,1376
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,564,2,3,57,78,16,8,2,1,496,3,2,0,0,0,,666,0,27,693,958
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,565,3,6,131,131,27,10,18,6,548,9,2,0,0,0,,888,1,49,938,1613
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,566,2,9,129,84,22,9,10,3,522,24,0,1,0,0,,813,1,21,835,1130
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,567,3,4,133,139,23,11,12,4,722,17,2,1,1,1,,1070,1,39,1110,1141
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,568,3,8,96,241,58,5,18,15,727,6,3,4,0,0,,1181,0,210,1391,1713
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,569,2,3,70,158,9,13,8,5,505,6,11,1,0,0,,789,2,27,818,1145
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,4,14,148,481,31,43,20,16,967,10,4,0,0,2,,1736,0,53,1789,2327
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,3,16,154,236,7,19,12,3,730,3,2,1,0,4,,1187,0,39,1226,1646
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,3,12,214,235,19,13,7,13,741,16,4,2,0,0,,1276,0,39,1315,1851
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,579,2,2,94,263,13,8,10,3,336,3,7,0,0,2,,741,0,33,774,1060
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,580,2,2,146,223,19,11,7,1,315,2,4,1,1,0,,732,0,18,750,936
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,581,3,9,251,437,22,19,14,4,611,6,10,0,1,3,,1387,1,55,1443,2008
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,3,7,130,271,22,13,11,6,637,5,7,1,0,4,,1114,1,47,1162,1544
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,3,17,175,319,17,13,12,5,672,1,11,4,1,3,,1250,0,40,1290,1749
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,584,2,11,238,240,3,6,5,5,500,2,6,1,0,0,,1017,0,9,1026,1376
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,585,2,11,149,198,10,15,8,8,608,2,6,0,0,2,,1017,0,34,1051,1384
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,586,3,12,216,278,17,17,12,4,652,5,5,2,0,1,,1221,0,65,1286,1739
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,4,16,206,413,38,28,25,5,1182,8,6,3,0,2,,1932,1,54,1987,2405
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,588,3,4,115,326,7,11,12,5,480,3,2,3,0,2,,970,0,39,1009,1365
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,590,4,21,265,281,28,38,15,5,1157,10,14,3,0,1,,1838,1,65,1904,2712
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,3,20,149,281,17,10,9,8,795,5,10,2,0,1,,1307,0,46,1353,1875
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,593,3,9,194,308,17,14,8,4,498,8,2,1,0,3,,1066,0,25,1091,1518
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,595,2,8,170,232,7,11,12,4,425,3,3,2,0,1,,878,0,13,891,1260
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,596,2,15,133,252,13,11,9,4,437,2,10,6,0,0,,892,0,22,914,1277
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,597,2,1,160,272,13,6,2,0,279,0,2,14,0,0,,749,0,10,759,984
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,598,3,4,183,264,28,23,25,9,781,4,8,1,0,1,,1331,1,37,1369,1994
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,599,2,4,133,206,25,6,4,4,283,3,9,2,0,2,,681,0,31,712,1028
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,600,4,25,188,365,36,16,19,12,1046,10,21,2,3,0,,1743,0,64,1807,2375
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,3,9,263,374,26,17,12,4,764,3,12,2,0,2,,1488,0,79,1567,2208
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,602,3,8,210,296,13,22,11,7,638,2,10,2,0,3,,1222,0,44,1266,1655
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,4,8,194,288,20,4,11,5,549,1,4,2,0,1,,1087,0,53,1140,1597
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,3,7,200,410,17,13,18,2,651,3,35,3,0,4,,1363,0,51,1414,2021
1,27,TABASCO,13,COMALCALCO,5,COMALCALCO,608,3,13,124,474,14,17,5,4,659,5,21,2,0,2,,1340,0,49,1389,1797
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,4,36,226,219,53,46,46,16,1086,31,11,0,0,1,9,1780,0,71,1851,2870
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,3,30,247,122,36,34,39,23,752,13,6,0,0,0,6,1308,1,48,1357,1884
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,4,36,315,226,27,30,45,16,735,19,9,3,0,3,7,1471,2,57,1530,2292
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,612,2,20,181,98,11,8,28,20,479,4,5,1,0,1,5,861,0,22,883,1234
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,613,3,34,211,167,28,45,30,26,890,6,8,1,0,1,3,1450,0,53,1503,1470
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,614,3,33,142,171,35,31,37,33,841,31,15,2,0,0,9,1380,0,62,1442,2165
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,618,2,17,134,240,14,11,33,7,338,8,5,0,0,0,2,809,0,51,860,1497
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,619,2,5,203,101,16,11,10,9,319,3,2,0,0,0,1,680,0,24,704,1322
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,620,3,16,159,222,9,12,16,9,437,4,7,0,2,4,0,897,0,77,974,1640
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,621,2,16,129,204,45,10,19,5,331,1,9,2,0,1,8,780,0,63,843,1369
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,622,2,8,21,100,48,26,18,11,273,5,8,1,0,0,5,524,22,12,558,952
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,623,2,4,47,114,13,10,17,6,435,10,2,0,0,3,11,672,5,35,712,1109
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,624,3,19,242,236,26,12,14,14,334,14,5,0,0,0,4,920,0,67,987,1551
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,625,3,15,67,161,27,19,49,20,556,8,10,0,0,3,3,938,0,76,1014,1567
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,626,2,15,70,123,26,22,18,2,398,4,4,3,0,1,2,688,0,35,723,1030
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,627,2,10,115,95,19,14,8,8,209,2,8,1,0,0,6,495,0,22,517,1009
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,628,2,9,58,104,13,12,24,8,491,4,1,0,0,1,10,735,0,39,774,1294
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,629,2,28,99,136,12,15,14,6,478,9,3,3,4,0,2,809,0,54,863,1453
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,630,2,21,68,141,16,19,16,8,423,4,7,2,0,1,3,729,0,62,791,1432
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,631,3,17,102,188,38,29,24,9,554,11,6,3,0,3,5,989,0,61,1050,1617
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,632,2,24,102,55,14,24,18,8,436,10,1,1,0,1,5,699,0,43,742,1029
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,633,2,11,157,62,51,19,16,4,288,3,17,0,0,1,1,630,0,64,694,1078
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,634,2,10,120,85,37,14,12,6,488,3,0,0,0,0,0,775,0,48,823,1193
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,635,3,47,167,230,91,26,46,7,562,15,7,4,1,3,3,1209,0,77,1286,2067
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,636,3,31,92,140,50,35,18,16,602,8,4,0,0,0,14,1010,0,70,1080,1620
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,637,2,23,106,143,22,32,20,11,494,8,2,1,1,1,1,865,0,51,916,1372
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,638,3,16,131,218,68,21,18,10,520,14,9,2,0,2,10,1039,1,74,1114,1734
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,639,3,96,86,110,17,40,30,19,561,14,8,6,0,2,4,993,1,66,1060,1511
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,640,3,16,72,92,23,25,33,5,518,11,0,4,0,1,9,809,0,82,891,1593
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,641,4,29,143,191,33,50,34,8,820,14,2,0,0,2,6,1332,2,64,1398,2493
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,642,4,17,126,132,168,13,29,9,928,13,2,0,4,4,14,1459,0,74,1533,2483
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,643,2,16,90,66,13,14,11,7,441,5,6,1,0,1,2,673,0,39,712,1123
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,644,2,13,97,65,55,27,12,9,470,7,0,2,0,1,1,759,0,48,807,1278
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,645,3,16,102,106,82,24,26,8,923,6,0,2,0,0,4,1299,1,56,1356,2077
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,646,2,15,128,139,40,8,23,14,377,4,1,1,0,0,1,751,0,64,815,1252
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,647,2,32,101,131,14,14,28,5,512,16,5,0,0,8,3,869,0,38,907,1311
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,648,2,25,46,113,21,39,35,8,554,14,2,0,0,0,4,861,0,50,911,1376
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,649,2,23,165,122,50,27,22,20,449,7,8,1,1,2,8,905,0,59,964,1425
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,650,2,12,137,166,35,19,16,9,310,4,12,3,0,1,0,724,0,39,763,1249
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,652,2,18,160,123,32,10,22,9,374,6,3,0,0,1,4,762,0,50,812,1252
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,654,5,53,156,339,51,52,78,36,796,28,21,3,0,2,10,1625,0,114,1739,2807
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,655,3,16,96,115,17,27,13,11,395,11,3,2,0,2,4,712,0,44,756,1106
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,657,2,13,148,123,27,18,7,8,276,4,2,1,2,0,1,630,0,39,669,960
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,660,1,3,37,40,17,7,13,3,270,2,3,0,0,0,5,400,0,12,412,645
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,661,2,16,62,82,23,13,8,12,344,6,1,1,0,0,2,570,0,37,607,928
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,662,2,13,67,173,7,19,28,4,442,9,1,0,0,0,0,763,10,0,773,1307
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,663,5,25,223,168,61,37,28,24,1412,23,3,1,0,1,17,2023,0,86,2109,3222
1,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,667,2,12,101,64,27,9,19,10,391,6,3,1,0,0,4,647,0,35,682,1050
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,668,3,131,361,31,226,68,50,2,593,6,2,2,1,0,,1473,0,62,1535,2115
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,669,2,70,182,6,155,35,15,1,272,1,1,3,1,0,,742,0,34,776,1063
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,670,2,56,228,26,122,24,14,8,548,7,0,1,0,0,,1034,0,33,1067,750
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,671,2,45,188,11,162,16,23,2,292,1,0,0,0,0,,740,0,40,780,998
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,672,3,67,307,43,249,39,35,10,612,7,5,0,1,0,,1375,0,51,1426,1975
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,673,2,56,246,12,116,19,13,166,129,2,0,1,0,0,,760,0,41,801,1079
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,5,183,412,56,267,90,57,11,778,7,4,7,2,1,,1875,0,127,2002,3088
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,675,2,48,156,13,66,15,13,3,262,1,0,4,0,0,,581,2,23,606,824
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,676,2,74,240,18,96,30,15,1,330,5,2,1,2,1,,815,0,40,855,1155
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,5,146,524,35,370,68,54,5,921,13,0,5,1,1,,2143,2,102,2247,3335
2,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,4,178,362,26,355,134,76,33,852,7,2,1,0,0,,2026,0,99,2125,2933
