CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT_MC,NVA_ALIANZA,MORENA,PH,ES,MHTG,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,110,E01,33,4,,0,8,0,,0,0,0,45,2,47,61,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,111,B,102,70,,1,11,16,,0,0,0,200,5,205,301,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,112,B,156,40,,6,121,9,,2,0,3,337,14,351,529,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,113,B,128,29,,0,64,3,,3,3,0,230,11,241,419,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,114,B,150,53,,6,39,4,,3,0,0,255,1,256,393,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,114,C01,109,55,,7,49,2,,7,0,0,229,10,239,392,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,115,B,39,8,,1,65,0,,2,0,0,115,2,117,152,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,116,B,180,54,,2,104,1,,17,0,0,358,10,368,563,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,116,C01,169,58,,4,114,7,,20,0,0,372,6,378,563,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,117,B,83,37,,6,54,1,,0,3,0,184,14,198,312,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,117,E01,49,9,,2,8,0,,0,0,0,68,8,76,97,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,118,B,47,50,,31,7,0,,0,0,0,135,10,145,227,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,118,E01,53,8,,5,1,0,,0,0,0,67,0,67,151,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,119,B,86,19,,55,39,7,,1,1,0,208,11,219,275,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,120,B,326,42,,4,54,6,,4,0,0,436,8,444,631,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,B,137,,62,31,,18,7,5,,2,262,3,265,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C01,132,,70,35,,13,6,7,,1,264,9,273,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C02,140,,63,40,,13,5,11,,1,273,7,280,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C03,154,,51,21,,10,7,7,,2,252,1,253,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C04,118,,64,23,,11,5,8,,1,230,9,239,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,B,89,,31,62,,10,5,8,,2,207,7,214,697,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,C01,81,,39,54,,20,6,8,,0,208,5,213,697,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,C02,101,,31,65,,13,3,11,,3,227,7,234,696,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,B,132,,34,85,,13,5,13,,2,284,7,291,617,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,C01,133,,27,56,,25,4,8,,1,254,7,261,616,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,S01,64,,17,45,,12,3,6,,0,147,7,154,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,319,B,86,,43,64,,23,3,12,,0,231,7,238,541,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,B,95,,44,93,,20,1,7,,3,263,1,264,641,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C01,96,,36,65,,21,3,14,,4,239,7,246,641,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C02,89,,31,65,,13,9,10,,5,222,13,235,641,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,B,78,,14,71,,11,3,5,,2,184,6,190,520,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,C01,71,,22,70,,9,1,5,,7,185,8,193,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,C02,87,,20,64,,10,2,9,,0,192,8,200,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,B,62,,17,81,,20,3,3,,0,186,5,191,518,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,C01,71,,19,60,,25,3,4,,0,182,7,189,518,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,C02,78,,30,64,,23,2,9,,0,206,4,210,518,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,B,112,,31,84,,19,5,11,,3,265,10,275,686,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,C01,99,,39,73,,15,6,8,,0,240,8,248,685,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,B,80,,25,100,,24,2,7,,1,239,7,246,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,C01,84,,20,76,,16,2,8,,0,206,12,218,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,C02,80,,26,82,,18,3,8,,0,217,12,229,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,B,70,,39,96,,24,3,6,,2,240,3,243,712,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,C01,73,,18,90,,17,1,5,,0,204,13,217,711,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,C02,74,,23,81,,19,4,4,,4,209,8,217,711,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,326,B,95,,38,79,,7,3,4,,1,227,12,239,609,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,326,C01,96,,32,73,,17,1,9,,0,228,6,234,609,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,B,81,,25,82,,11,3,1,,0,203,9,212,577,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,C01,94,,21,73,,15,5,6,,3,217,10,227,576,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,C02,102,,20,69,,15,3,6,,0,215,7,222,576,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,290,B,157,,85,83,,14,1,20,,4,364,8,372,749,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,290,C01,154,,60,63,,15,1,14,,0,307,8,315,749,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,B,122,,54,184,,24,6,9,,1,400,16,416,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,C01,132,,46,124,,14,10,11,,0,337,9,346,666,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,C02,113,,40,162,,25,7,12,,0,359,14,373,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,S01,46,,14,43,,7,5,3,,1,119,2,121,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,292,B,134,,58,151,,24,3,4,,0,374,3,377,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,293,B,100,,35,142,,10,1,7,,0,295,11,306,504,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,293,C01,86,,44,121,,5,5,7,,0,268,4,272,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,B,141,,29,107,,14,1,17,,0,309,5,314,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,C01,129,,56,81,,13,8,13,,1,301,6,307,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,C02,148,,38,88,,17,6,22,,0,319,7,326,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,B,137,,36,158,,22,6,9,,0,368,10,378,629,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C01,105,,41,129,,16,8,12,,2,313,10,323,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C02,117,,33,105,,35,5,10,,1,306,7,313,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C03,117,,29,107,,23,9,8,,1,294,9,303,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,B,116,,41,192,,19,6,9,,0,383,8,391,614,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,C01,112,,30,158,,19,6,6,,0,331,11,342,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,C02,120,,32,169,,27,6,11,,1,366,5,371,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,297,B,72,,13,149,,6,4,2,,3,249,5,254,406,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,297,C01,72,,15,135,,17,1,5,,0,245,3,248,406,Acta casilla,,,
