ENTIDAD,CVE_ENTIDAD,MUNICIPIO,CVE_MUNICIPIO,YEAR,PARTIDO_GOBERNADOR
HIDALGO,13,ALFAJAYUCAN,6,1995,PRI
HIDALGO,13,ALFAJAYUCAN,6,1996,PRI
HIDALGO,13,ALFAJAYUCAN,6,1997,PRI
HIDALGO,13,ALFAJAYUCAN,6,1998,PRI
HIDALGO,13,ALFAJAYUCAN,6,1999,PRI
HIDALGO,13,ALFAJAYUCAN,6,2000,PRI
HIDALGO,13,ALFAJAYUCAN,6,2001,PRI
HIDALGO,13,ALFAJAYUCAN,6,2002,PRI
HIDALGO,13,ALFAJAYUCAN,6,2003,PRI
HIDALGO,13,ALFAJAYUCAN,6,2004,PRI
HIDALGO,13,ALFAJAYUCAN,6,2005,PRI
HIDALGO,13,ALFAJAYUCAN,6,2006,PRI
HIDALGO,13,ALFAJAYUCAN,6,2007,PRI
HIDALGO,13,ALFAJAYUCAN,6,2008,PRI
HIDALGO,13,ALFAJAYUCAN,6,2009,PRI
HIDALGO,13,ALFAJAYUCAN,6,2010,PRI
HIDALGO,13,ALFAJAYUCAN,6,2011,PRI
HIDALGO,13,ALFAJAYUCAN,6,2012,PRI
HIDALGO,13,ALFAJAYUCAN,6,2013,PRI
HIDALGO,13,ALFAJAYUCAN,6,2014,PRI
HIDALGO,13,ALFAJAYUCAN,6,2015,PRI
HIDALGO,13,ALFAJAYUCAN,6,2016,PRI
HIDALGO,13,ALFAJAYUCAN,6,2017,PRI
HIDALGO,13,ALFAJAYUCAN,6,2018,PRI
HIDALGO,13,ALFAJAYUCAN,6,2019,PRI
HIDALGO,13,ALFAJAYUCAN,6,2020,PRI
HIDALGO,13,ALMOLOYA,7,1991,PRI
HIDALGO,13,ALMOLOYA,7,1992,PRI
HIDALGO,13,ALMOLOYA,7,1993,PRI
HIDALGO,13,ALMOLOYA,7,1994,PRI
HIDALGO,13,ALMOLOYA,7,1995,PRI
HIDALGO,13,ALMOLOYA,7,1996,PRI
HIDALGO,13,ALMOLOYA,7,1997,PRI
HIDALGO,13,ALMOLOYA,7,1998,PRI
HIDALGO,13,ALMOLOYA,7,1999,PRI
HIDALGO,13,ALMOLOYA,7,2000,PRI
HIDALGO,13,ALMOLOYA,7,2001,PRI
HIDALGO,13,ALMOLOYA,7,2002,PRI
HIDALGO,13,ALMOLOYA,7,2003,PRI
HIDALGO,13,ALMOLOYA,7,2004,PRI
HIDALGO,13,ALMOLOYA,7,2005,PRI
HIDALGO,13,ALMOLOYA,7,2006,PRI
HIDALGO,13,ALMOLOYA,7,2007,PRI
HIDALGO,13,ALMOLOYA,7,2008,PRI
HIDALGO,13,ALMOLOYA,7,2009,PRI
HIDALGO,13,ALMOLOYA,7,2010,PRI
HIDALGO,13,ALMOLOYA,7,2011,PRI
HIDALGO,13,ALMOLOYA,7,2012,PRI
HIDALGO,13,ALMOLOYA,7,2013,PRI
HIDALGO,13,ALMOLOYA,7,2014,PRI
HIDALGO,13,ALMOLOYA,7,2015,PRI
HIDALGO,13,ALMOLOYA,7,2016,PRI
HIDALGO,13,ALMOLOYA,7,2017,PRI
HIDALGO,13,ALMOLOYA,7,2018,PRI
HIDALGO,13,ALMOLOYA,7,2019,PRI
HIDALGO,13,ALMOLOYA,7,2020,PRI
HIDALGO,13,APAN,8,1991,PRI
HIDALGO,13,APAN,8,1992,PRI
HIDALGO,13,APAN,8,1993,PRI
HIDALGO,13,APAN,8,1994,PRI
HIDALGO,13,APAN,8,1995,PRI
HIDALGO,13,APAN,8,1996,PRI
HIDALGO,13,APAN,8,1997,PRI
HIDALGO,13,APAN,8,1998,PRI
HIDALGO,13,APAN,8,1999,PRI
HIDALGO,13,APAN,8,2000,PRI
HIDALGO,13,APAN,8,2001,PRI
HIDALGO,13,APAN,8,2002,PRI
HIDALGO,13,APAN,8,2003,PRI
HIDALGO,13,APAN,8,2004,PRI
HIDALGO,13,APAN,8,2005,PRI
HIDALGO,13,APAN,8,2006,PRI
HIDALGO,13,APAN,8,2007,PRI
HIDALGO,13,APAN,8,2008,PRI
HIDALGO,13,APAN,8,2009,PRI
HIDALGO,13,APAN,8,2010,PRI
HIDALGO,13,APAN,8,2011,PRI
HIDALGO,13,APAN,8,2012,PRI
HIDALGO,13,APAN,8,2013,PRI
HIDALGO,13,APAN,8,2014,PRI
HIDALGO,13,APAN,8,2015,PRI
HIDALGO,13,APAN,8,2016,PRI
HIDALGO,13,APAN,8,2017,PRI
HIDALGO,13,APAN,8,2018,PRI
HIDALGO,13,APAN,8,2019,PRI
HIDALGO,13,APAN,8,2020,PRI
HIDALGO,13,ATITALAQUIA,10,1991,PRI
HIDALGO,13,ATITALAQUIA,10,1992,PRI
HIDALGO,13,ATITALAQUIA,10,1993,PRI
HIDALGO,13,ATITALAQUIA,10,1994,PRI
HIDALGO,13,ATITALAQUIA,10,1995,PRI
HIDALGO,13,ATITALAQUIA,10,1996,PRI
HIDALGO,13,ATITALAQUIA,10,1997,PRI
HIDALGO,13,ATITALAQUIA,10,1998,PRI
HIDALGO,13,ATITALAQUIA,10,1999,PRI
HIDALGO,13,ATITALAQUIA,10,2000,PRI
HIDALGO,13,ATITALAQUIA,10,2001,PRI
HIDALGO,13,ATITALAQUIA,10,2002,PRI
HIDALGO,13,ATITALAQUIA,10,2003,PRI
HIDALGO,13,ATITALAQUIA,10,2004,PRI
HIDALGO,13,ATITALAQUIA,10,2005,PRI
HIDALGO,13,ATITALAQUIA,10,2006,PRI
HIDALGO,13,ATITALAQUIA,10,2007,PRI
HIDALGO,13,ATITALAQUIA,10,2008,PRI
HIDALGO,13,ATITALAQUIA,10,2009,PRI
HIDALGO,13,ATITALAQUIA,10,2010,PRI
HIDALGO,13,ATITALAQUIA,10,2011,PRI
HIDALGO,13,ATITALAQUIA,10,2012,PRI
HIDALGO,13,ATITALAQUIA,10,2013,PRI
HIDALGO,13,ATITALAQUIA,10,2014,PRI
HIDALGO,13,ATITALAQUIA,10,2015,PRI
HIDALGO,13,ATITALAQUIA,10,2016,PRI
HIDALGO,13,ATITALAQUIA,10,2017,PRI
HIDALGO,13,ATITALAQUIA,10,2018,PRI
HIDALGO,13,ATITALAQUIA,10,2019,PRI
HIDALGO,13,ATITALAQUIA,10,2020,PRI
HIDALGO,13,ATLAPEXCO,11,1991,PRI
HIDALGO,13,ATLAPEXCO,11,1992,PRI
HIDALGO,13,ATLAPEXCO,11,1993,PRI
HIDALGO,13,ATLAPEXCO,11,1994,PRI
HIDALGO,13,ATLAPEXCO,11,1995,PRI
HIDALGO,13,ATLAPEXCO,11,1996,PRI
HIDALGO,13,ATLAPEXCO,11,1997,PRI
HIDALGO,13,ATLAPEXCO,11,1998,PRI
HIDALGO,13,ATLAPEXCO,11,1999,PRI
HIDALGO,13,ATLAPEXCO,11,2000,PRI
HIDALGO,13,ATLAPEXCO,11,2001,PRI
HIDALGO,13,ATLAPEXCO,11,2002,PRI
HIDALGO,13,ATLAPEXCO,11,2003,PRI
HIDALGO,13,ATLAPEXCO,11,2004,PRI
HIDALGO,13,ATLAPEXCO,11,2005,PRI
HIDALGO,13,ATLAPEXCO,11,2006,PRI
HIDALGO,13,ATLAPEXCO,11,2007,PRI
HIDALGO,13,ATLAPEXCO,11,2008,PRI
HIDALGO,13,ATLAPEXCO,11,2009,PRI
HIDALGO,13,ATLAPEXCO,11,2010,PRI
HIDALGO,13,ATLAPEXCO,11,2011,PRI
HIDALGO,13,ATLAPEXCO,11,2012,PRI
HIDALGO,13,ATLAPEXCO,11,2013,PRI
HIDALGO,13,ATLAPEXCO,11,2014,PRI
HIDALGO,13,ATLAPEXCO,11,2015,PRI
HIDALGO,13,ATLAPEXCO,11,2016,PRI
HIDALGO,13,ATLAPEXCO,11,2017,PRI
HIDALGO,13,ATLAPEXCO,11,2018,PRI
HIDALGO,13,ATLAPEXCO,11,2019,PRI
HIDALGO,13,ATLAPEXCO,11,2020,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1991,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1992,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1993,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1994,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1995,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1996,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1997,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1998,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,1999,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2000,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2001,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2002,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2003,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2004,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2005,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2006,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2007,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2008,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2009,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2010,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2011,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2012,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2013,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2014,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2015,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2016,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2017,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2018,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2019,PRI
HIDALGO,13,ATOTONILCO DE TULA,13,2020,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1991,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1992,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1993,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1994,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1995,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1996,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1997,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1998,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,1999,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2000,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2001,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2002,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2003,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2004,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2005,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2006,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2007,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2008,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2009,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2010,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2011,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2012,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2013,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2014,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2015,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2016,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2017,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2018,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2019,PRI
HIDALGO,13,ATOTONILCO EL GRANDE,12,2020,PRI
HIDALGO,13,CALNALI,14,1991,PRI
HIDALGO,13,CALNALI,14,1992,PRI
HIDALGO,13,CALNALI,14,1993,PRI
HIDALGO,13,CALNALI,14,1994,PRI
HIDALGO,13,CALNALI,14,1995,PRI
HIDALGO,13,CALNALI,14,1996,PRI
HIDALGO,13,CALNALI,14,1997,PRI
HIDALGO,13,CALNALI,14,1998,PRI
HIDALGO,13,CALNALI,14,1999,PRI
HIDALGO,13,CALNALI,14,2000,PRI
HIDALGO,13,CALNALI,14,2001,PRI
HIDALGO,13,CALNALI,14,2002,PRI
HIDALGO,13,CALNALI,14,2003,PRI
HIDALGO,13,CALNALI,14,2004,PRI
HIDALGO,13,CALNALI,14,2005,PRI
HIDALGO,13,CALNALI,14,2006,PRI
HIDALGO,13,CALNALI,14,2007,PRI
HIDALGO,13,CALNALI,14,2008,PRI
HIDALGO,13,CALNALI,14,2009,PRI
HIDALGO,13,CALNALI,14,2010,PRI
HIDALGO,13,CALNALI,14,2011,PRI
HIDALGO,13,CALNALI,14,2012,PRI
HIDALGO,13,CALNALI,14,2013,PRI
HIDALGO,13,CALNALI,14,2014,PRI
HIDALGO,13,CALNALI,14,2015,PRI
HIDALGO,13,CALNALI,14,2016,PRI
HIDALGO,13,CALNALI,14,2017,PRI
HIDALGO,13,CALNALI,14,2018,PRI
HIDALGO,13,CALNALI,14,2019,PRI
HIDALGO,13,CALNALI,14,2020,PRI
HIDALGO,13,CARDONAL,15,1991,PRI
HIDALGO,13,CARDONAL,15,1992,PRI
HIDALGO,13,CARDONAL,15,1993,PRI
HIDALGO,13,CARDONAL,15,1994,PRI
HIDALGO,13,CARDONAL,15,1995,PRI
HIDALGO,13,CARDONAL,15,1996,PRI
HIDALGO,13,CARDONAL,15,1997,PRI
HIDALGO,13,CARDONAL,15,1998,PRI
HIDALGO,13,CARDONAL,15,1999,PRI
HIDALGO,13,CARDONAL,15,2000,PRI
HIDALGO,13,CARDONAL,15,2001,PRI
HIDALGO,13,CARDONAL,15,2002,PRI
HIDALGO,13,CARDONAL,15,2003,PRI
HIDALGO,13,CARDONAL,15,2004,PRI
HIDALGO,13,CARDONAL,15,2005,PRI
HIDALGO,13,CARDONAL,15,2006,PRI
HIDALGO,13,CARDONAL,15,2007,PRI
HIDALGO,13,CARDONAL,15,2008,PRI
HIDALGO,13,CARDONAL,15,2009,PRI
HIDALGO,13,CARDONAL,15,2010,PRI
HIDALGO,13,CARDONAL,15,2011,PRI
HIDALGO,13,CARDONAL,15,2012,PRI
HIDALGO,13,CARDONAL,15,2013,PRI
HIDALGO,13,CARDONAL,15,2014,PRI
HIDALGO,13,CARDONAL,15,2015,PRI
HIDALGO,13,CARDONAL,15,2016,PRI
HIDALGO,13,CARDONAL,15,2017,PRI
HIDALGO,13,CARDONAL,15,2018,PRI
HIDALGO,13,CARDONAL,15,2019,PRI
HIDALGO,13,CARDONAL,15,2020,PRI
HIDALGO,13,CHAPANTONGO,17,1991,PRI
HIDALGO,13,CHAPANTONGO,17,1992,PRI
HIDALGO,13,CHAPANTONGO,17,1993,PRI
HIDALGO,13,CHAPANTONGO,17,1994,PRI
HIDALGO,13,CHAPANTONGO,17,1995,PRI
HIDALGO,13,CHAPANTONGO,17,1996,PRI
HIDALGO,13,CHAPANTONGO,17,1997,PRI
HIDALGO,13,CHAPANTONGO,17,1998,PRI
HIDALGO,13,CHAPANTONGO,17,1999,PRI
HIDALGO,13,CHAPANTONGO,17,2000,PRI
HIDALGO,13,CHAPANTONGO,17,2001,PRI
HIDALGO,13,CHAPANTONGO,17,2002,PRI
HIDALGO,13,CHAPANTONGO,17,2003,PRI
HIDALGO,13,CHAPANTONGO,17,2004,PRI
HIDALGO,13,CHAPANTONGO,17,2005,PRI
HIDALGO,13,CHAPANTONGO,17,2006,PRI
HIDALGO,13,CHAPANTONGO,17,2007,PRI
HIDALGO,13,CHAPANTONGO,17,2008,PRI
HIDALGO,13,CHAPANTONGO,17,2009,PRI
HIDALGO,13,CHAPANTONGO,17,2010,PRI
HIDALGO,13,CHAPANTONGO,17,2011,PRI
HIDALGO,13,CHAPANTONGO,17,2012,PRI
HIDALGO,13,CHAPANTONGO,17,2013,PRI
HIDALGO,13,CHAPANTONGO,17,2014,PRI
HIDALGO,13,CHAPANTONGO,17,2015,PRI
HIDALGO,13,CHAPANTONGO,17,2016,PRI
HIDALGO,13,CHAPANTONGO,17,2017,PRI
HIDALGO,13,CHAPANTONGO,17,2018,PRI
HIDALGO,13,CHAPANTONGO,17,2019,PRI
HIDALGO,13,CHAPANTONGO,17,2020,PRI
HIDALGO,13,CHAPULHUACAN,18,1991,PRI
HIDALGO,13,CHAPULHUACAN,18,1992,PRI
HIDALGO,13,CHAPULHUACAN,18,1993,PRI
HIDALGO,13,CHAPULHUACAN,18,1994,PRI
HIDALGO,13,CHAPULHUACAN,18,1995,PRI
HIDALGO,13,CHAPULHUACAN,18,1996,PRI
HIDALGO,13,CHAPULHUACAN,18,1997,PRI
HIDALGO,13,CHAPULHUACAN,18,1998,PRI
HIDALGO,13,CHAPULHUACAN,18,1999,PRI
HIDALGO,13,CHAPULHUACAN,18,2000,PRI
HIDALGO,13,CHAPULHUACAN,18,2001,PRI
HIDALGO,13,CHAPULHUACAN,18,2002,PRI
HIDALGO,13,CHAPULHUACAN,18,2003,PRI
HIDALGO,13,CHAPULHUACAN,18,2004,PRI
HIDALGO,13,CHAPULHUACAN,18,2005,PRI
HIDALGO,13,CHAPULHUACAN,18,2006,PRI
HIDALGO,13,CHAPULHUACAN,18,2007,PRI
HIDALGO,13,CHAPULHUACAN,18,2008,PRI
HIDALGO,13,CHAPULHUACAN,18,2009,PRI
HIDALGO,13,CHAPULHUACAN,18,2010,PRI
HIDALGO,13,CHAPULHUACAN,18,2011,PRI
HIDALGO,13,CHAPULHUACAN,18,2012,PRI
HIDALGO,13,CHAPULHUACAN,18,2013,PRI
HIDALGO,13,CHAPULHUACAN,18,2014,PRI
HIDALGO,13,CHAPULHUACAN,18,2015,PRI
HIDALGO,13,CHAPULHUACAN,18,2016,PRI
HIDALGO,13,CHAPULHUACAN,18,2017,PRI
HIDALGO,13,CHAPULHUACAN,18,2018,PRI
HIDALGO,13,CHAPULHUACAN,18,2019,PRI
HIDALGO,13,CHAPULHUACAN,18,2020,PRI
HIDALGO,13,CHILCUAUTLA,19,1991,PRI
HIDALGO,13,CHILCUAUTLA,19,1992,PRI
HIDALGO,13,CHILCUAUTLA,19,1993,PRI
HIDALGO,13,CHILCUAUTLA,19,1994,PRI
HIDALGO,13,CHILCUAUTLA,19,1995,PRI
HIDALGO,13,CHILCUAUTLA,19,1996,PRI
HIDALGO,13,CHILCUAUTLA,19,1997,PRI
HIDALGO,13,CHILCUAUTLA,19,1998,PRI
HIDALGO,13,CHILCUAUTLA,19,1999,PRI
HIDALGO,13,CHILCUAUTLA,19,2000,PRI
HIDALGO,13,CHILCUAUTLA,19,2001,PRI
HIDALGO,13,CHILCUAUTLA,19,2002,PRI
HIDALGO,13,CHILCUAUTLA,19,2003,PRI
HIDALGO,13,CHILCUAUTLA,19,2004,PRI
HIDALGO,13,CHILCUAUTLA,19,2005,PRI
HIDALGO,13,CHILCUAUTLA,19,2006,PRI
HIDALGO,13,CHILCUAUTLA,19,2007,PRI
HIDALGO,13,CHILCUAUTLA,19,2008,PRI
HIDALGO,13,CHILCUAUTLA,19,2009,PRI
HIDALGO,13,CHILCUAUTLA,19,2010,PRI
HIDALGO,13,CHILCUAUTLA,19,2011,PRI
HIDALGO,13,CHILCUAUTLA,19,2012,PRI
HIDALGO,13,CHILCUAUTLA,19,2013,PRI
HIDALGO,13,CHILCUAUTLA,19,2014,PRI
HIDALGO,13,CHILCUAUTLA,19,2015,PRI
HIDALGO,13,CHILCUAUTLA,19,2016,PRI
HIDALGO,13,CHILCUAUTLA,19,2017,PRI
HIDALGO,13,CHILCUAUTLA,19,2018,PRI
HIDALGO,13,CHILCUAUTLA,19,2019,PRI
HIDALGO,13,CHILCUAUTLA,19,2020,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1991,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1992,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1993,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1994,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1995,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1996,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1997,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1998,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,1999,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2000,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2001,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2002,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2003,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2004,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2005,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2006,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2007,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2008,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2009,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2010,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2011,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2012,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2013,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2014,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2015,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2016,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2017,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2018,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2019,PRI
HIDALGO,13,CUAUTEPEC DE HINOJOSA,16,2020,PRI
HIDALGO,13,EL ARENAL,9,1991,PRI
HIDALGO,13,EL ARENAL,9,1992,PRI
HIDALGO,13,EL ARENAL,9,1993,PRI
HIDALGO,13,EL ARENAL,9,1994,PRI
HIDALGO,13,EL ARENAL,9,1995,PRI
HIDALGO,13,EL ARENAL,9,1996,PRI
HIDALGO,13,EL ARENAL,9,1997,PRI
HIDALGO,13,EL ARENAL,9,1998,PRI
HIDALGO,13,EL ARENAL,9,1999,PRI
HIDALGO,13,EL ARENAL,9,2000,PRI
HIDALGO,13,EL ARENAL,9,2001,PRI
HIDALGO,13,EL ARENAL,9,2002,PRI
HIDALGO,13,EL ARENAL,9,2003,PRI
HIDALGO,13,EL ARENAL,9,2004,PRI
HIDALGO,13,EL ARENAL,9,2005,PRI
HIDALGO,13,EL ARENAL,9,2006,PRI
HIDALGO,13,EL ARENAL,9,2007,PRI
HIDALGO,13,EL ARENAL,9,2008,PRI
HIDALGO,13,EL ARENAL,9,2009,PRI
HIDALGO,13,EL ARENAL,9,2010,PRI
HIDALGO,13,EL ARENAL,9,2011,PRI
HIDALGO,13,EL ARENAL,9,2012,PRI
HIDALGO,13,EL ARENAL,9,2013,PRI
HIDALGO,13,EL ARENAL,9,2014,PRI
HIDALGO,13,EL ARENAL,9,2015,PRI
HIDALGO,13,EL ARENAL,9,2016,PRI
HIDALGO,13,EL ARENAL,9,2017,PRI
HIDALGO,13,EL ARENAL,9,2018,PRI
HIDALGO,13,EL ARENAL,9,2019,PRI
HIDALGO,13,EL ARENAL,9,2020,PRI
HIDALGO,13,ELOXOCHITLAN,20,1991,PRI
HIDALGO,13,ELOXOCHITLAN,20,1992,PRI
HIDALGO,13,ELOXOCHITLAN,20,1993,PRI
HIDALGO,13,ELOXOCHITLAN,20,1994,PRI
HIDALGO,13,ELOXOCHITLAN,20,1995,PRI
HIDALGO,13,ELOXOCHITLAN,20,1996,PRI
HIDALGO,13,ELOXOCHITLAN,20,1997,PRI
HIDALGO,13,ELOXOCHITLAN,20,1998,PRI
HIDALGO,13,ELOXOCHITLAN,20,1999,PRI
HIDALGO,13,ELOXOCHITLAN,20,2000,PRI
HIDALGO,13,ELOXOCHITLAN,20,2001,PRI
HIDALGO,13,ELOXOCHITLAN,20,2002,PRI
HIDALGO,13,ELOXOCHITLAN,20,2003,PRI
HIDALGO,13,ELOXOCHITLAN,20,2004,PRI
HIDALGO,13,ELOXOCHITLAN,20,2005,PRI
HIDALGO,13,ELOXOCHITLAN,20,2006,PRI
HIDALGO,13,ELOXOCHITLAN,20,2007,PRI
HIDALGO,13,ELOXOCHITLAN,20,2008,PRI
HIDALGO,13,ELOXOCHITLAN,20,2009,PRI
HIDALGO,13,ELOXOCHITLAN,20,2010,PRI
HIDALGO,13,ELOXOCHITLAN,20,2011,PRI
HIDALGO,13,ELOXOCHITLAN,20,2012,PRI
HIDALGO,13,ELOXOCHITLAN,20,2013,PRI
HIDALGO,13,ELOXOCHITLAN,20,2014,PRI
HIDALGO,13,ELOXOCHITLAN,20,2015,PRI
HIDALGO,13,ELOXOCHITLAN,20,2016,PRI
HIDALGO,13,ELOXOCHITLAN,20,2017,PRI
HIDALGO,13,ELOXOCHITLAN,20,2018,PRI
HIDALGO,13,ELOXOCHITLAN,20,2019,PRI
HIDALGO,13,ELOXOCHITLAN,20,2020,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1991,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1992,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1993,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1994,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1995,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1996,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1997,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1998,PRI
HIDALGO,13,EMILIANO ZAPATA,21,1999,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2000,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2001,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2002,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2003,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2004,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2005,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2006,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2007,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2008,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2009,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2010,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2011,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2012,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2013,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2014,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2015,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2016,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2017,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2018,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2019,PRI
HIDALGO,13,EMILIANO ZAPATA,21,2020,PRI
HIDALGO,13,EPAZOYUCAN,22,1991,PRI
HIDALGO,13,EPAZOYUCAN,22,1992,PRI
HIDALGO,13,EPAZOYUCAN,22,1993,PRI
HIDALGO,13,EPAZOYUCAN,22,1994,PRI
HIDALGO,13,EPAZOYUCAN,22,1995,PRI
HIDALGO,13,EPAZOYUCAN,22,1996,PRI
HIDALGO,13,EPAZOYUCAN,22,1997,PRI
HIDALGO,13,EPAZOYUCAN,22,1998,PRI
