state,mun,uniqueid,section,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,margin,PRI,PAN,PRD,PT,PVEM,Partido_Democrata,PSN,PC,PAS,PCDT,PJS,total,valid,listanominal,PRI_PVEM,PT_PCDT_PJS,PCDT_PJS,PT_PCDT,PT_PJS,PAN_PAC,PANAL,PS,PRI_PVEM_PS,PAN_PANAL,PRI_PST,PRD_PT_PC,PRD_PC,PRD_PT,PT_PC,PST,PAC,PP,PLT,PPT,type,MC,no registrados,PAC_PS,PT_PAC,CASILLA,MORENA,PES,PRI_PANAL,PRI_PVEM_PANAL_PS,CI_1,CI_2,CI_3,PRI_PANAL_PS,PRI_PS,CI_4,PRI_PT,PRI_PVEM_PANAL,PVEM_PS,PEST,PISS,RSP,FXM,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,CI_24,CI_25,CI_26,CI_27,CI_28,CI_29,CI_30,CI_31,CI_32,CI_33,CI_34,CI_35,PAN_PRI,MORENA_RSP_PANAL,MORENA_PANAL,MORENA_RSP,RSP_PANAL,extra,manipulated_year
TLAXCALA,ATLANGATEPEC,29003,54,2016,PT,SERGIO FAJARDO MATEOS,PT,SERGIO FAJARDO MATEOS,PRI,,0.0583434099,128,6,0,0,1,NA,NA,NA,NA,NA,NA,270,267,NA,0,NA,NA,NA,NA,NA,50,1,NA,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,15,NA,NA,NA,0,30,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLANGATEPEC,29003,55,2016,PT,SERGIO FAJARDO MATEOS,PT,SERGIO FAJARDO MATEOS,PRI,,0.0583434099,113,13,0,0,1,NA,NA,NA,NA,NA,NA,248,242,NA,0,NA,NA,NA,NA,NA,39,4,NA,NA,NA,NA,NA,40,NA,NA,12,NA,NA,NA,NA,2,NA,NA,NA,0,18,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLANGATEPEC,29003,56,2016,PT,SERGIO FAJARDO MATEOS,PT,SERGIO FAJARDO MATEOS,PRI,,0.0583434099,526,42,0,0,1,NA,NA,NA,NA,NA,NA,908,886,NA,0,NA,NA,NA,NA,NA,247,2,NA,NA,NA,NA,NA,27,NA,NA,6,NA,NA,NA,NA,13,NA,NA,NA,0,22,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLANGATEPEC,29003,57,2016,PT,SERGIO FAJARDO MATEOS,PT,SERGIO FAJARDO MATEOS,PRI,,0.0583434099,88,27,0,0,1,NA,NA,NA,NA,NA,NA,253,248,NA,0,NA,NA,NA,NA,NA,57,1,NA,NA,NA,NA,NA,30,NA,NA,3,NA,NA,NA,NA,39,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,59,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,274,30,121,1,53,NA,NA,NA,NA,NA,NA,729,715,NA,0,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,0,NA,NA,194,NA,NA,NA,NA,5,NA,NA,NA,0,27,7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,60,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,132,34,107,4,47,NA,NA,NA,NA,NA,NA,490,468,NA,0,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,0,NA,NA,123,NA,NA,NA,NA,0,NA,NA,NA,0,14,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,61,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,140,18,63,5,40,NA,NA,NA,NA,NA,NA,408,385,NA,0,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,0,NA,NA,67,NA,NA,NA,NA,1,NA,NA,NA,0,48,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,62,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,131,9,56,1,25,NA,NA,NA,NA,NA,NA,263,246,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,63,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,111,6,88,2,21,NA,NA,NA,NA,NA,NA,261,250,NA,0,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,0,NA,NA,18,NA,NA,NA,NA,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,64,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,65,4,48,0,6,NA,NA,NA,NA,NA,NA,172,165,NA,0,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,0,NA,NA,15,NA,NA,NA,NA,2,NA,NA,NA,0,21,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,65,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,75,12,35,0,17,NA,NA,NA,NA,NA,NA,190,188,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,43,NA,NA,NA,NA,0,NA,NA,NA,0,5,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,66,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,142,28,68,0,35,NA,NA,NA,NA,NA,NA,386,365,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,79,NA,NA,NA,NA,1,NA,NA,NA,0,9,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,67,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,83,0,24,0,2,NA,NA,NA,NA,NA,NA,171,167,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,53,NA,NA,NA,NA,0,NA,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,68,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,609,54,324,4,43,NA,NA,NA,NA,NA,NA,1325,1265,NA,0,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,0,NA,NA,190,NA,NA,NA,NA,3,NA,NA,NA,0,26,9,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,69,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,245,19,167,18,9,NA,NA,NA,NA,NA,NA,604,580,NA,0,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,0,NA,NA,73,NA,NA,NA,NA,2,NA,NA,NA,0,39,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,70,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,115,18,43,0,13,NA,NA,NA,NA,NA,NA,401,384,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,189,NA,NA,NA,NA,1,NA,NA,NA,0,3,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,71,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,295,13,257,4,31,NA,NA,NA,NA,NA,NA,693,670,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,56,NA,NA,NA,NA,8,NA,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,72,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,175,34,216,2,24,NA,NA,NA,NA,NA,NA,515,490,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,33,NA,NA,NA,NA,0,NA,NA,NA,0,5,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,73,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,96,7,56,1,5,NA,NA,NA,NA,NA,NA,223,212,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,28,NA,NA,NA,NA,1,NA,NA,NA,0,15,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,74,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,297,51,323,0,22,NA,NA,NA,NA,NA,NA,785,760,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,55,NA,NA,NA,NA,1,NA,NA,NA,0,9,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,75,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,156,7,106,2,8,NA,NA,NA,NA,NA,NA,316,304,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,17,NA,NA,NA,NA,1,NA,NA,NA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,76,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,77,17,23,3,16,NA,NA,NA,NA,NA,NA,162,153,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,15,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,ATLTZAYANCA,29004,77,2016,PAN,VITAL RODRIGUEZ RODRIGUEZ,PAN,VITAL RODRIGUEZ RODRIGUEZ,PRI,,0.1277838627,361,60,154,2,79,NA,NA,NA,NA,NA,NA,994,961,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,267,NA,NA,NA,NA,2,NA,NA,NA,0,25,10,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,BENITO JUAREZ,29045,295,2016,PS,TEODORO HERNANDEZ HERNANDEZ,PS,TEODORO HERNANDEZ HERNANDEZ,PAC,,0.0900409277,299,69,521,11,0,NA,NA,NA,NA,NA,NA,1804,1751,NA,0,NA,NA,NA,NA,NA,8,163,NA,NA,NA,NA,NA,0,NA,NA,164,NA,NA,NA,NA,0,NA,NA,NA,0,235,281,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,BENITO JUAREZ,29045,296,2016,PS,TEODORO HERNANDEZ HERNANDEZ,PS,TEODORO HERNANDEZ HERNANDEZ,PAC,,0.0900409277,181,54,268,4,0,NA,NA,NA,NA,NA,NA,1130,1097,NA,0,NA,NA,NA,NA,NA,3,95,NA,NA,NA,NA,NA,0,NA,NA,159,NA,NA,NA,NA,0,NA,NA,NA,0,135,198,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,78,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,325,250,65,111,0,NA,NA,NA,NA,NA,NA,1976,1899,3778,0,NA,NA,NA,NA,NA,43,35,NA,NA,NA,NA,NA,0,NA,NA,256,NA,NA,NA,NA,140,NA,NA,NA,0,57,400,0,0,217,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,79,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,200,104,39,47,0,NA,NA,NA,NA,NA,NA,1076,1039,2026,0,NA,NA,NA,NA,NA,22,15,NA,NA,NA,NA,NA,0,NA,NA,159,NA,NA,NA,NA,109,NA,NA,NA,0,29,203,0,0,112,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,80,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,103,102,25,13,0,NA,NA,NA,NA,NA,NA,844,820,1405,0,NA,NA,NA,NA,NA,10,11,NA,NA,NA,NA,NA,0,NA,NA,102,NA,NA,NA,NA,102,NA,NA,NA,0,24,207,0,0,121,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,81,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,123,120,25,37,0,NA,NA,NA,NA,NA,NA,966,934,1711,0,NA,NA,NA,NA,NA,21,22,NA,NA,NA,NA,NA,0,NA,NA,120,NA,NA,NA,NA,86,NA,NA,NA,0,38,231,0,0,111,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,82,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,135,138,31,37,0,NA,NA,NA,NA,NA,NA,994,975,1858,0,NA,NA,NA,NA,NA,15,10,NA,NA,NA,NA,NA,0,NA,NA,117,NA,NA,NA,NA,59,NA,NA,NA,0,37,283,0,0,113,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,83,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,138,174,34,33,0,NA,NA,NA,NA,NA,NA,1288,1247,2370,0,NA,NA,NA,NA,NA,24,33,NA,NA,NA,NA,NA,0,NA,NA,151,NA,NA,NA,NA,134,NA,NA,NA,0,70,340,0,0,116,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,84,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,61,62,11,16,0,NA,NA,NA,NA,NA,NA,438,417,715,0,NA,NA,NA,NA,NA,6,16,NA,NA,NA,NA,NA,0,NA,NA,72,NA,NA,NA,NA,65,NA,NA,NA,0,9,64,0,0,35,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,85,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,131,193,22,97,0,NA,NA,NA,NA,NA,NA,1209,1169,1972,0,NA,NA,NA,NA,NA,10,23,NA,NA,NA,NA,NA,0,NA,NA,269,NA,NA,NA,NA,84,NA,NA,NA,0,27,230,0,0,83,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,86,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,115,133,19,134,0,NA,NA,NA,NA,NA,NA,1045,1011,1645,0,NA,NA,NA,NA,NA,11,11,NA,NA,NA,NA,NA,0,NA,NA,237,NA,NA,NA,NA,54,NA,NA,NA,0,26,184,0,0,87,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,87,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,54,96,22,30,0,NA,NA,NA,NA,NA,NA,557,536,953,0,NA,NA,NA,NA,NA,9,9,NA,NA,NA,NA,NA,0,NA,NA,82,NA,NA,NA,NA,56,NA,NA,NA,0,21,105,0,0,52,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,88,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,76,94,28,36,0,NA,NA,NA,NA,NA,NA,782,755,1324,0,NA,NA,NA,NA,NA,14,9,NA,NA,NA,NA,NA,0,NA,NA,113,NA,NA,NA,NA,100,NA,NA,NA,0,37,161,0,0,87,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,89,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,131,217,26,41,0,NA,NA,NA,NA,NA,NA,1187,1153,1979,0,NA,NA,NA,NA,NA,16,35,NA,NA,NA,NA,NA,0,NA,NA,132,NA,NA,NA,NA,86,NA,NA,NA,0,93,296,0,0,80,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
TLAXCALA,CALPULALPAN,29006,90,2016,PAN,VICENTE HERANDEZ ROLDAN,PAN,VICENTE HERNANDEZ ROLDAN,PRI,,0.2031323322,141,234,32,46,0,NA,NA,NA,NA,NA,NA,1355,1301,2447,0,NA,NA,NA,NA,NA,38,33,NA,NA,NA,NA,NA,0,NA,NA,201,NA,NA,NA,NA,113,NA,NA,NA,0,78,247,0,0,138,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
