CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1450,3,68,111,101,38,11,52,39,166,9,0,0,0,0,0,595,21,616,1558
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1451,2,52,173,58,12,63,71,19,179,3,0,0,0,0,0,630,34,664,1303
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1452,3,128,258,100,25,8,59,23,282,20,0,0,0,0,0,903,30,933,1927
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1453,3,95,179,83,18,5,81,28,121,22,0,0,0,0,0,632,18,650,1998
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1454,2,61,145,78,9,5,57,21,150,15,0,0,0,0,0,541,18,559,1219
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1455,2,76,99,51,20,12,41,12,126,11,0,0,0,0,1,448,10,459,911
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1456,5,222,355,216,39,25,110,31,322,39,0,0,0,0,1,1359,37,1397,2713
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1457,3,119,263,110,16,15,57,28,158,15,0,0,0,0,0,781,38,819,1737
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1458,3,87,234,186,21,11,68,39,182,14,0,0,0,0,0,842,29,871,1954
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1459,3,78,167,145,10,10,67,35,193,25,0,0,0,0,1,730,31,762,1593
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1460,3,97,188,187,22,12,93,47,221,23,0,0,0,0,0,890,26,916,1944
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1461,3,132,198,154,21,15,81,48,262,12,0,0,0,0,0,923,27,950,2250
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1462,3,104,197,106,23,6,67,59,184,30,0,0,0,0,2,776,34,812,1792
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1463,1,31,90,39,64,3,11,7,20,7,0,0,0,0,0,272,16,288,510
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1464,3,138,225,112,73,24,24,45,99,5,0,0,0,0,0,745,39,784,1938
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1465,1,17,24,26,11,0,5,1,11,2,0,0,0,0,0,97,3,100,232
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1466,4,306,319,153,24,8,36,20,136,8,0,0,0,0,0,1010,29,1039,2285
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1467,1,24,45,49,1,2,13,4,35,1,0,0,0,0,0,174,5,179,345
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1468,2,70,158,74,17,4,18,39,62,4,0,0,0,0,0,446,16,462,936
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1469,1,33,77,39,5,0,12,8,54,4,0,0,0,0,1,232,7,240,496
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1470,1,21,54,20,4,1,4,4,16,4,0,0,0,0,0,128,7,135,302
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1472,2,137,150,96,20,8,30,13,86,5,0,0,0,0,0,545,14,559,1325
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1473,2,80,71,48,15,4,31,10,83,3,0,0,0,0,0,345,15,360,751
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1474,3,274,220,183,76,10,45,20,199,12,0,0,0,0,0,1039,34,1073,1925
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1475,1,222,48,12,7,2,7,0,27,3,0,0,0,0,1,328,4,333,470
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1476,4,244,251,156,29,17,83,27,286,18,0,0,0,0,1,1111,44,1156,2436
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1477,3,183,122,137,21,12,53,22,274,14,0,0,0,0,1,838,28,867,1944
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,4,191,351,187,26,9,81,30,291,37,0,0,0,0,7,1203,30,1240,2652
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1479,2,106,144,79,23,8,41,28,159,12,0,0,0,0,0,600,16,616,1392
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,5,177,718,208,46,29,77,47,298,28,0,0,0,0,0,1628,50,1678,3143
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1481,2,98,153,111,17,9,76,19,177,9,0,0,0,0,0,669,22,691,1345
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1482,2,106,178,76,23,5,46,6,80,1,0,0,0,0,0,521,15,536,1184
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1483,2,60,88,62,37,3,27,9,65,6,0,0,0,0,0,357,20,377,1108
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1484,2,104,113,91,20,13,41,28,134,11,0,0,0,0,0,555,30,585,1371
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,6,249,290,204,46,26,73,57,341,37,0,0,0,0,3,1323,33,1359,3834
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1486,2,120,190,65,24,12,41,14,115,20,0,0,0,0,0,601,21,622,1169
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1487,2,97,214,107,16,11,41,24,153,10,0,0,0,0,1,673,26,700,1411
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1488,3,217,250,122,40,21,77,49,139,27,0,0,0,0,1,942,38,981,1926
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1489,2,76,138,72,5,11,27,8,116,6,0,0,0,0,0,459,9,468,858
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1490,1,14,22,9,0,2,2,3,16,5,0,0,0,0,1,73,6,80,230
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1491,3,94,215,142,10,14,76,19,170,2,0,0,0,0,0,742,24,766,1593
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,4,392,272,169,41,23,48,45,192,16,0,0,0,0,0,1198,31,1229,2946
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,4,67,528,1057,85,21,32,20,148,7,0,0,0,0,0,1965,39,2004,2955
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1494,3,147,266,109,89,28,24,19,107,18,0,0,0,0,2,807,29,838,1722
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1495,3,124,161,220,37,22,26,16,91,13,0,0,0,0,3,710,22,735,1718
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1496,2,75,108,60,27,18,15,11,91,12,0,0,0,0,0,417,26,443,906
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1497,4,162,251,202,33,112,20,18,106,9,0,0,0,0,3,913,22,938,2320
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,4,207,299,174,40,37,35,58,218,29,0,0,0,0,0,1097,28,1125,2734
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1499,1,30,112,82,8,8,5,3,79,4,0,0,0,0,0,331,2,333,717
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1500,3,108,128,106,23,28,27,33,125,14,0,0,0,0,0,592,8,600,1580
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1501,1,6,38,44,8,0,1,0,6,1,0,0,0,0,0,104,6,110,169
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1502,12,577,1048,82,52,66,1163,111,279,262,6,2,3,2,7,3653,130,3790,8282
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1503,6,329,372,54,33,28,410,47,172,110,2,2,0,0,2,1559,62,1623,3920
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1504,7,437,602,37,26,58,551,81,225,121,11,11,3,1,8,2164,74,2246,4749
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1505,6,381,668,36,26,28,793,54,149,114,12,3,0,0,4,2264,75,2343,3818
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1506,4,273,484,21,18,19,382,56,116,74,6,0,0,0,1,1449,63,1513,2642
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1507,3,238,281,11,12,18,263,19,120,42,4,1,1,0,0,1010,30,1040,2003
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1508,2,162,220,14,12,10,193,18,77,29,3,1,0,0,0,739,35,774,1312
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1509,3,200,385,20,14,15,252,37,73,58,3,2,5,0,0,1064,36,1100,1923
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1510,5,308,360,43,23,31,285,56,127,88,3,5,3,0,1,1332,57,1390,3052
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1511,9,412,434,64,21,44,436,73,174,105,12,3,3,2,2,1783,83,1868,5645
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1512,4,231,252,32,79,23,252,53,94,71,4,0,1,0,1,1092,53,1146,2598
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1513,4,178,231,26,13,11,163,28,73,52,7,4,1,0,2,787,22,811,2275
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1514,3,229,247,14,23,15,152,33,97,45,5,2,1,0,1,863,36,900,1866
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1515,3,188,243,16,7,20,152,15,63,52,4,2,0,0,3,762,39,804,1783
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1516,3,161,216,21,13,14,143,35,64,33,9,1,1,0,3,711,21,735,1619
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1517,2,134,193,10,56,10,154,22,61,51,2,1,0,0,0,694,32,726,1418
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1518,2,117,223,16,12,14,134,23,42,49,2,0,0,0,2,632,23,657,1118
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1519,2,105,175,11,5,5,102,8,47,30,4,0,0,0,0,492,15,507,846
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1520,3,205,362,25,12,12,222,28,97,61,6,1,0,0,1,1031,51,1083,1811
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1521,1,78,178,4,6,2,78,6,30,16,1,0,0,0,0,399,18,417,729
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1522,3,187,197,12,6,11,144,21,73,30,1,1,0,0,3,683,32,718,972
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1523,2,102,135,5,11,7,86,10,39,26,3,1,0,1,0,426,19,445,886
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1524,2,129,173,74,12,4,188,25,52,67,2,1,0,0,0,727,23,750,1301
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1525,3,138,163,31,11,14,114,13,55,30,0,1,1,0,0,571,17,588,1941
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1526,3,233,235,18,12,23,229,44,105,81,6,3,0,0,0,989,47,1036,2182
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1528,6,382,522,55,34,30,417,40,214,117,6,4,1,0,4,1822,83,1909,4370
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1529,4,260,301,34,8,13,309,51,109,65,5,0,3,1,3,1159,49,1211,2378
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1530,3,205,279,25,17,22,154,53,79,46,4,0,0,1,2,885,31,918,2081
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1531,2,120,156,5,8,6,109,13,38,19,0,0,0,0,0,474,13,487,934
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1532,2,118,316,12,4,6,113,26,44,30,3,1,2,0,4,675,28,707,1197
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1533,2,143,171,12,13,31,163,15,39,36,1,2,0,0,0,626,16,642,1009
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1534,2,52,180,6,6,4,103,10,77,9,1,0,0,0,2,448,19,469,1337
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1535,3,180,281,21,18,13,255,27,57,138,1,2,0,0,0,993,41,1034,1721
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1536,6,427,568,46,26,34,612,144,233,136,7,1,3,0,5,2237,93,2335,4160
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1537,3,165,467,23,19,9,323,49,102,58,2,1,0,0,2,1218,47,1267,1861
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1538,4,188,301,13,16,23,335,37,69,45,4,0,0,0,0,1031,35,1066,2546
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,6,284,360,46,35,27,332,46,132,69,4,6,2,0,2,1343,73,1418,3986
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1540,1,78,117,6,3,7,94,9,23,17,1,3,0,0,0,358,15,373,606
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1541,1,36,103,5,4,3,120,13,14,58,0,1,1,1,0,359,9,368,554
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1542,2,139,149,8,8,10,80,7,11,123,0,0,0,0,1,535,52,588,956
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1543,3,166,222,16,10,7,90,21,33,339,1,2,0,0,0,907,46,953,1690
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1544,5,113,369,27,14,16,308,40,44,617,4,9,1,1,1,1563,79,1643,3122
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1545,4,83,317,25,16,16,493,83,97,157,5,0,0,0,0,1292,55,1347,2336
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1546,1,37,72,2,7,9,173,8,13,10,0,1,0,0,0,332,11,343,721
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1547,1,51,58,4,0,10,37,2,9,3,0,0,2,0,0,176,6,182,238
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,6,308,493,39,26,28,680,89,243,116,3,0,3,0,1,2028,93,2122,3999
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,5,307,398,22,22,26,362,89,107,111,3,4,0,0,2,1451,50,1503,3406
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1550,2,184,289,6,6,21,208,8,19,17,1,1,0,0,0,760,22,782,977
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1551,3,111,309,28,10,13,232,14,76,49,1,0,1,0,0,844,43,887,1596
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1552,1,54,66,12,2,6,76,3,3,8,0,0,0,0,0,230,9,239,415
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1553,2,107,178,13,14,14,128,30,26,19,3,0,0,0,1,532,20,553,1085
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,9,577,916,84,43,56,760,75,222,157,10,10,1,0,2,2911,157,3070,6441
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1555,2,85,162,8,6,7,93,11,30,22,3,1,1,1,0,430,19,449,911
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1556,3,76,220,7,34,7,85,386,55,75,0,0,0,0,0,945,38,983,1629
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1557,2,69,256,16,24,5,79,279,45,89,0,0,0,0,0,862,31,893,1466
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1558,2,74,174,4,9,4,51,231,32,37,0,0,0,0,14,616,9,639,1064
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1559,2,62,164,7,9,5,40,273,25,43,0,0,0,0,0,628,17,645,1079
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1560,2,41,176,17,19,7,135,100,39,77,0,0,0,0,0,611,25,636,996
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1561,3,105,297,22,23,10,337,196,47,92,0,0,0,0,0,1129,56,1185,1822
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1562,1,21,36,4,3,0,14,18,19,26,0,0,0,0,0,141,11,152,326
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1563,3,598,464,245,5,13,5,44,69,226,0,0,0,0,0,1669,59,1728,2010
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1564,1,125,167,68,1,4,2,7,1,157,0,0,0,0,0,532,27,559,633
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1565,1,109,136,190,1,2,0,3,0,129,0,0,0,0,0,570,24,594,657
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1566,1,77,141,79,1,3,1,4,1,57,0,0,0,0,0,364,16,380,444
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1567,3,423,294,318,5,4,3,18,51,247,0,0,0,0,0,1363,52,1415,1636
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1568,3,372,354,238,0,20,1,13,14,197,0,0,0,0,0,1209,32,1241,1462
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1569,2,90,128,76,3,5,1,20,59,219,0,0,0,0,0,601,12,613,763
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1570,2,334,209,107,3,11,3,9,75,232,0,0,0,0,0,983,53,1036,1211
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1571,2,183,137,167,4,22,1,8,8,88,0,0,0,0,0,618,41,659,790
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1572,2,264,205,105,1,7,2,2,7,228,0,0,0,0,0,821,31,852,941
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1573,1,88,45,58,0,0,0,0,0,58,0,0,0,0,2,249,8,259,320
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1574,1,151,86,26,2,2,3,8,3,64,0,0,0,0,0,345,12,357,438
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1575,2,199,250,98,2,5,0,2,4,100,0,0,0,0,0,660,26,686,821
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1576,1,54,183,12,9,158,6,53,14,11,0,0,0,0,0,500,28,528,732
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1577,1,35,157,46,12,76,5,54,9,80,0,0,0,0,0,474,23,497,728
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1578,1,5,147,140,7,160,3,37,3,96,0,0,0,0,0,598,16,614,717
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1579,1,8,125,122,4,195,9,16,0,69,0,0,0,0,0,548,17,565,726
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1580,1,1,26,17,0,31,0,39,4,12,0,0,0,0,0,130,9,139,157
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1581,1,11,83,44,0,149,2,26,7,67,0,0,0,0,0,389,15,404,464
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1582,1,6,107,4,3,108,3,22,22,32,0,0,0,0,0,307,19,326,376
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1583,2,14,186,27,4,375,1,15,8,78,0,0,0,0,0,708,39,747,942
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1584,1,12,239,30,12,94,4,29,7,144,0,0,0,0,0,571,26,597,692
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1585,3,186,476,329,33,38,32,68,13,362,0,0,0,0,1,1537,81,1619,2058
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1586,3,256,504,295,6,3,6,31,2,314,0,0,0,0,0,1417,46,1463,1797
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1587,3,55,461,173,4,33,9,28,17,644,0,0,0,0,0,1424,34,1458,1715
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1588,2,212,193,118,1,26,6,102,2,161,0,0,0,0,2,821,32,855,1045
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1589,1,39,101,41,4,8,1,118,1,68,0,0,0,0,1,381,20,402,453
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1590,2,197,125,59,2,7,5,81,5,240,0,0,0,0,1,721,34,756,871
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1591,1,15,102,25,4,1,3,84,4,36,0,0,0,0,0,274,11,285,342
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1592,1,10,271,92,1,17,2,23,0,177,0,0,0,0,0,593,26,619,732
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1593,2,92,316,149,5,33,7,28,20,295,0,0,0,0,0,945,57,1002,1267
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1594,1,31,47,68,2,3,3,43,1,57,0,0,0,0,0,255,28,283,330
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1595,1,62,82,14,2,5,6,26,3,85,0,0,0,0,0,285,15,300,343
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1596,1,62,64,44,0,0,3,5,0,98,0,0,0,0,0,276,9,285,358
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1597,1,52,69,62,1,14,1,11,13,103,0,0,0,0,0,326,16,342,404
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1598,5,141,823,510,21,33,71,102,13,720,0,0,0,0,0,2434,113,2547,3070
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1599,2,66,230,217,5,45,21,120,2,201,0,0,0,0,0,907,50,957,1159
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1600,6,212,490,264,135,69,722,227,140,99,0,0,0,0,1,2358,76,2435,4107
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1601,3,93,281,69,31,23,423,145,41,23,0,0,0,0,0,1129,42,1171,1865
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1602,4,136,386,89,44,24,394,188,58,21,0,0,0,0,0,1340,49,1389,2264
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1603,2,75,294,49,35,34,163,126,43,18,0,0,0,0,2,837,34,873,1438
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1604,2,144,305,39,69,13,200,134,32,15,0,0,0,0,0,951,32,983,1494
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1605,3,148,340,146,92,23,188,141,39,29,0,0,0,0,2,1146,25,1173,1902
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1606,4,154,435,154,62,78,248,159,68,43,0,0,0,0,0,1401,44,1445,2335
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1607,3,122,352,105,26,23,117,135,42,37,0,0,0,0,0,959,33,992,1108
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1608,3,138,382,136,62,33,280,104,77,41,0,0,0,0,0,1253,44,1297,2038
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1609,1,35,90,60,65,7,3,7,14,0,0,0,0,0,0,281,18,299,434
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1610,1,26,114,46,74,8,19,28,19,11,0,0,0,0,0,345,20,365,607
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,81,ZACUALTIPAN DE ANGELES,1611,2,21,120,17,90,5,19,29,8,1,0,0,0,0,0,310,18,328,759
