Municipio,Seccion,Tipo,PAN,PRI,PRD,PT,PVEM,CDPPN,PCD,PSN,PARM,PAS,DSPPN,No Registrados,Nulos,Total
HUIMANGUILLO,712,BA,50,142,145,3,0,1,0,0,2,1,0,0,14,358
HUIMANGUILLO,712,C1*,48,161,143,5,0,1,0,0,0,1,1,0,4,364
HUIMANGUILLO,713,BA,42,134,98,0,0,4,1,0,0,0,0,0,9,288
HUIMANGUILLO,713,C1*,43,146,85,0,2,3,2,1,0,0,0,0,5,287
HUIMANGUILLO,714,BA,60,176,141,1,0,1,1,0,1,0,0,0,10,391
HUIMANGUILLO,714,C1,48,156,206,1,0,0,0,0,1,0,0,0,4,416
HUIMANGUILLO,715,BA,3,61,0,1,0,0,0,0,1,0,0,0,0,66
HUIMANGUILLO,716,BA,34,133,113,0,1,45,0,0,0,0,1,0,19,346
HUIMANGUILLO,716,C1,32,138,97,2,0,33,0,1,1,0,0,0,22,326
HUIMANGUILLO,717,BA,42,174,138,2,2,8,1,0,1,0,0,0,14,382
HUIMANGUILLO,718,BA,43,128,133,0,2,0,1,0,0,1,0,0,6,314
HUIMANGUILLO,718,C1,66,133,117,0,0,0,0,0,0,1,0,0,5,322
HUIMANGUILLO,719,BA,24,141,140,0,3,0,0,0,5,0,0,0,5,318
HUIMANGUILLO,719,C1,24,149,114,0,3,1,0,0,0,0,0,0,5,296
HUIMANGUILLO,720,BA,104,93,91,1,0,0,1,0,0,0,0,0,10,300
HUIMANGUILLO,720,C1*,101,68,100,0,1,0,0,0,0,1,0,0,12,283
HUIMANGUILLO,721,BA*,70,128,101,0,0,2,3,2,1,0,0,0,6,313
HUIMANGUILLO,721,C1,78,94,124,3,1,0,1,0,1,0,0,0,9,311
HUIMANGUILLO,722,BA,44,213,157,2,2,2,1,2,1,0,1,0,11,436
HUIMANGUILLO,722,C1,44,225,152,1,0,2,0,1,0,0,0,0,7,432
HUIMANGUILLO,723,BA,68,158,146,5,3,5,0,0,3,0,0,0,7,395
HUIMANGUILLO,723,C1,59,173,149,4,2,2,0,0,1,1,1,0,12,404
HUIMANGUILLO,724,BA,46,173,112,1,1,3,0,0,2,1,0,0,5,344
HUIMANGUILLO,724,C1,43,164,118,4,0,1,0,0,0,0,0,0,16,346
HUIMANGUILLO,725,BA*,68,102,154,3,1,13,0,0,0,1,0,0,12,354
HUIMANGUILLO,725,C1*,58,84,155,0,1,39,0,0,0,1,0,0,8,346
HUIMANGUILLO,726,BA,7,51,43,2,1,79,0,0,0,0,0,0,8,191
HUIMANGUILLO,726,C1,18,63,47,3,2,52,1,1,1,0,0,0,22,210
HUIMANGUILLO,727,BA*,116,157,83,4,0,3,0,0,1,1,0,0,9,374
HUIMANGUILLO,727,C1,125,136,54,1,1,3,2,3,0,0,1,0,8,334
HUIMANGUILLO,727,C2*,104,111,66,2,1,17,0,1,1,1,2,0,14,320
HUIMANGUILLO,728,BA,72,124,101,0,0,5,0,0,1,0,0,0,8,311
HUIMANGUILLO,728,C1,68,124,100,3,0,7,0,0,0,0,1,0,14,317
HUIMANGUILLO,729,BA*,136,161,94,1,2,4,0,0,1,1,0,0,9,409
HUIMANGUILLO,729,C1,115,158,74,2,2,10,0,0,0,0,0,0,15,376
HUIMANGUILLO,729,C2,140,161,70,3,4,7,0,0,1,0,0,0,15,401
HUIMANGUILLO,730,BA*,8,92,114,0,0,66,0,0,1,2,0,0,12,295
HUIMANGUILLO,730,C1,12,105,78,1,1,58,0,0,0,1,0,0,13,269
HUIMANGUILLO,731,BA,44,117,133,1,0,0,0,1,0,0,0,0,9,305
HUIMANGUILLO,731,C1,37,104,156,3,0,0,1,10,0,0,0,0,7,318
HUIMANGUILLO,732,BA,73,132,78,6,1,1,1,0,0,1,0,0,10,303
HUIMANGUILLO,733,BA*,65,134,146,3,5,0,1,2,3,1,0,0,24,384
HUIMANGUILLO,733,C1,79,126,138,0,1,0,1,0,1,0,0,0,34,380
HUIMANGUILLO,734,BA,21,74,33,1,0,0,0,0,0,0,0,0,3,132
HUIMANGUILLO,735,BA*,56,86,84,1,0,25,0,1,1,0,0,0,12,266
,,,,,,,,,,,,,,,,
HUIMANGUILLO,735,C1,43,98,107,4,3,18,0,0,0,1,1,0,0,275
HUIMANGUILLO,736,BA,122,85,8,1,2,2,0,2,3,0,0,0,10,235
HUIMANGUILLO,736,C1,114,89,22,5,2,1,0,2,0,1,0,0,11,247
HUIMANGUILLO,737,BA,55,73,70,0,1,28,0,0,3,0,0,0,11,241
HUIMANGUILLO,738,BA,124,145,88,4,1,2,2,3,1,0,4,1,25,400
HUIMANGUILLO,738,C1,126,159,101,4,2,7,0,2,1,2,1,0,10,415
HUIMANGUILLO,739,BA,29,189,12,1,0,0,0,0,0,0,0,0,0,231
HUIMANGUILLO,740,BA*,2,39,17,0,0,2,0,0,0,0,0,0,1,61
HUIMANGUILLO,741,BA,101,163,102,2,5,3,0,0,3,1,0,0,21,401
HUIMANGUILLO,741,C1,115,174,80,1,2,2,0,0,0,0,0,0,12,386
HUIMANGUILLO,742,BA*,80,109,88,0,1,2,0,0,0,0,6,1,12,299
HUIMANGUILLO,742,C1,55,114,118,2,0,2,0,1,0,0,3,0,14,309
HUIMANGUILLO,743,BA,112,104,97,2,4,5,0,0,0,1,0,0,20,345
HUIMANGUILLO,743,C1,126,96,108,0,0,4,0,1,2,0,0,0,17,354
HUIMANGUILLO,744,BA,60,86,95,2,3,0,0,0,0,0,0,0,7,253
HUIMANGUILLO,744,C1,43,82,123,1,2,1,0,0,0,0,0,0,5,257
HUIMANGUILLO,745,BA,57,97,50,1,1,0,0,1,0,0,1,0,7,215
HUIMANGUILLO,746,BA,68,102,31,4,0,1,0,0,0,0,0,0,32,238
HUIMANGUILLO,746,C1*,69,109,29,5,4,4,0,1,0,2,0,0,16,239
HUIMANGUILLO,747,BA*,111,120,96,1,0,4,1,0,1,0,8,0,12,354
HUIMANGUILLO,747,C1,89,96,123,1,2,1,0,0,1,0,5,0,12,330
HUIMANGUILLO,748,BA,62,113,132,0,2,0,0,3,0,0,0,0,12,324
HUIMANGUILLO,748,C1,62,80,130,3,0,0,0,3,0,0,2,0,10,290
HUIMANGUILLO,749,BA,81,146,35,6,0,5,0,3,2,0,0,0,11,289
HUIMANGUILLO,750,BA,77,72,70,1,2,1,1,2,0,0,0,0,10,236
HUIMANGUILLO,751,BA,33,40,24,0,2,2,1,0,0,0,0,0,2,104
HUIMANGUILLO,752,BA,74,61,69,1,1,0,0,0,0,0,16,0,2,224
HUIMANGUILLO,753,BA,25,99,81,1,1,0,0,0,0,0,0,0,14,221
HUIMANGUILLO,754,BA,60,117,50,3,0,1,0,2,1,0,19,0,20,273
HUIMANGUILLO,755,BA*,37,32,41,1,2,0,0,0,0,0,0,0,7,120
HUIMANGUILLO,756,BA,28,117,71,2,1,1,0,0,1,1,0,0,11,233
HUIMANGUILLO,756,C1*,47,101,76,1,1,0,0,1,5,0,1,0,10,243
HUIMANGUILLO,757,BA,37,100,83,2,1,3,0,0,2,0,5,0,12,245
HUIMANGUILLO,757,C1*,45,87,90,0,1,4,0,0,2,0,2,0,12,243
HUIMANGUILLO,758,BA,59,128,74,2,2,10,0,0,0,0,0,0,13,288
HUIMANGUILLO,759,BA,44,99,96,1,3,2,1,0,2,0,0,0,8,256
HUIMANGUILLO,759,C1,33,101,62,1,1,2,1,0,0,0,5,0,14,220
HUIMANGUILLO,760,BA,31,112,42,5,1,2,1,0,1,0,4,0,6,205
HUIMANGUILLO,760,C1,36,90,48,3,1,9,0,0,1,1,1,0,8,198
HUIMANGUILLO,761,BA,41,37,19,1,1,0,0,0,0,0,0,0,0,99
HUIMANGUILLO,762,BA*,18,77,55,0,2,0,0,0,0,0,0,0,0,152
HUIMANGUILLO,763,BA,28,66,96,2,0,0,0,1,1,0,0,0,3,197
HUIMANGUILLO,763,C1,35,60,106,2,1,0,0,0,0,1,0,0,8,213
HUIMANGUILLO,764,BA,50,63,134,3,3,1,0,0,0,0,0,0,8,262
HUIMANGUILLO,765,BA,44,91,102,0,2,1,0,0,0,0,0,0,4,244
HUIMANGUILLO,765,C1*,63,96,70,3,2,3,0,0,2,1,0,0,8,248
HUIMANGUILLO,766,BA,51,76,78,0,1,0,0,0,1,0,0,0,8,215
HUIMANGUILLO,766,C1,46,79,78,1,0,0,0,1,0,0,1,0,4,210
HUIMANGUILLO,767,BA*,36,96,73,2,1,0,0,1,1,1,1,0,8,220
HUIMANGUILLO,767,C1*,33,97,98,2,4,0,0,1,0,0,0,0,7,242
,,,,,,,,,,,,,,,,
HUIMANGUILLO,768,BA,45,80,61,1,0,0,0,0,0,0,0,0,4,191
HUIMANGUILLO,768,C1,34,79,66,2,1,1,0,0,1,2,0,0,3,189
HUIMANGUILLO,769,BA,47,117,105,2,4,0,0,1,2,0,2,0,20,300
HUIMANGUILLO,770,BA,48,59,91,1,0,0,0,1,0,0,0,0,12,212
HUIMANGUILLO,770,C1,50,55,75,0,0,3,0,1,0,1,0,0,8,193
HUIMANGUILLO,771,BA,71,146,121,3,0,1,0,1,0,0,1,0,11,355
HUIMANGUILLO,772,BA,25,108,30,1,2,2,0,0,1,0,9,0,5,183
HUIMANGUILLO,773,BA,40,76,52,4,1,0,0,0,0,0,4,0,7,184
HUIMANGUILLO,773,C1*,45,65,45,4,3,1,0,0,1,1,2,0,5,172
HUIMANGUILLO,774,BA*,72,149,59,2,0,4,0,0,0,0,4,0,13,303
HUIMANGUILLO,775,BA*,59,60,32,0,0,0,0,0,0,0,0,0,6,157
HUIMANGUILLO,776,BA*,33,94,58,3,2,0,1,0,1,0,0,0,9,201
HUIMANGUILLO,777,BA*,24,32,14,0,0,0,0,0,0,0,0,1,3,74
HUIMANGUILLO,777,C1*,20,34,17,1,1,0,1,0,0,0,0,0,0,74
HUIMANGUILLO,778,BA,43,150,24,5,1,1,0,0,1,0,4,0,11,240
HUIMANGUILLO,779,BA,51,127,30,4,0,5,0,2,2,0,2,0,7,230
HUIMANGUILLO,780,BA,65,111,32,6,0,7,1,1,4,1,8,0,11,247
HUIMANGUILLO,687,EM,87,76,101,1,0,9,0,0,0,1,5,0,7,287
,,,,,,,,,,,,,,,,
JALAPA,781,C1*,16,158,267,27,2,0,0,0,0,0,0,0,5,475
JALAPA,782,BA*,5,115,211,5,0,0,0,0,0,0,0,0,6,342
JALAPA,782,C1,6,117,206,9,3,0,0,0,0,0,0,0,2,343
JALAPA,783,BA,7,162,205,8,0,0,0,0,0,0,0,0,6,388
JALAPA,783,C1*,6,151,209,3,0,0,0,1,0,0,0,0,2,372
JALAPA,784,BA*,18,132,76,9,0,0,0,1,0,0,0,0,6,242
JALAPA,785,BA*,3,154,103,1,2,0,0,0,0,1,0,0,10,274
JALAPA,785,C1*,4,163,76,4,0,0,0,2,0,0,0,0,11,260
JALAPA,786,BA*,8,203,123,6,0,0,0,0,0,0,0,0,12,352
JALAPA,786,C1*,12,226,120,4,0,1,0,0,0,1,1,0,6,371
JALAPA,787,BA,6,229,58,5,0,1,0,2,0,0,0,0,8,309
JALAPA,788,BA*,8,203,204,3,2,1,1,0,1,1,1,0,14,439
JALAPA,789,BA*,19,172,167,3,0,0,0,0,1,0,0,0,8,370
JALAPA,789,C1*,21,179,155,5,1,0,5,0,3,0,0,0,13,382
JALAPA,790,BA*,4,86,23,1,1,0,1,0,0,0,0,0,4,120
JALAPA,791,BA,18,131,75,1,0,0,0,0,0,0,0,0,4,229
JALAPA,792,BA*,8,245,126,12,0,0,0,1,0,0,0,0,13,405
JALAPA,792,C1*,14,261,96,11,2,0,0,1,1,0,0,0,12,398
JALAPA,793,BA*,16,143,105,8,1,1,0,0,0,0,1,0,13,288
JALAPA,793,C1*,12,165,98,0,0,0,0,0,2,0,0,0,14,291
JALAPA,794,BA,13,167,84,1,0,0,0,0,0,1,0,0,16,282
JALAPA,794,C1*,28,143,73,3,0,0,0,1,1,0,0,0,10,259
JALAPA,795,BA,39,121,110,2,0,1,0,0,0,0,0,0,6,279
JALAPA,795,C1,32,112,144,4,0,0,0,0,0,0,0,0,16,308
JALAPA,796,BA,36,94,187,4,1,0,0,1,2,0,0,0,14,339
JALAPA,797,BA*,1,45,7,0,0,0,0,0,0,0,0,0,3,56
JALAPA,798,BA*,15,193,157,6,0,0,1,0,0,0,0,0,7,379
JALAPA,798,C1*,16,185,174,5,0,0,0,1,0,0,0,0,7,388
JALAPA,799,BA*,13,213,201,6,0,0,1,0,0,0,0,0,9,443
JALAPA,800,BA,101,168,74,1,1,0,0,1,2,0,0,0,12,360
JALAPA,800,C1*,64,208,81,1,0,10,0,0,1,0,0,0,13,378
JALAPA,801,BA*,16,124,127,11,1,1,0,0,0,0,0,0,14,294
JALAPA,801,C1*,17,93,151,10,1,0,0,0,1,0,0,0,9,282
JALAPA,802,BA*,25,253,209,3,0,0,0,1,2,1,0,0,7,501
JALAPA,803,BA*,7,155,126,2,0,0,0,0,0,0,0,0,8,298
JALAPA,803,C1*,11,120,150,2,0,1,0,1,0,0,0,0,6,291
JALAPA,804,BA*,37,295,134,21,0,0,0,2,1,0,0,0,12,502
JALAPA,805,BA,8,59,78,1,0,0,0,1,0,0,0,0,4,151
JALAPA,806,BA*,16,276,182,12,0,0,0,1,1,2,1,0,19,510
JALAPA,807,BA*,38,153,154,5,0,0,0,1,0,0,0,0,13,364
JALAPA,808,BA*,24,177,119,6,0,0,0,0,1,0,0,0,7,334
JALAPA,808,C1*,17,106,167,8,1,0,0,0,0,0,0,0,8,307
JALAPA,782,EM,6,74,60,2,0,0,0,0,0,0,0,0,2,144
,,,,,,,,,,,,,,,,
JALPA DE MENDEZ,809,BA,22,103,217,3,0,0,1,0,0,0,0,0,2,348
JALPA DE MENDEZ,809,C1,24,93,207,3,0,0,1,0,0,0,2,2,1,333
JALPA DE MENDEZ,810,BA*,41,156,220,6,1,0,0,0,0,0,0,0,5,429
JALPA DE MENDEZ,810,C1,18,152,264,9,2,0,0,0,0,0,0,0,6,451
JALPA DE MENDEZ,810,C2*,29,137,220,9,3,0,0,0,0,1,0,0,5,404
JALPA DE MENDEZ,811,BA,41,141,271,3,1,1,2,0,0,0,3,0,8,471
JALPA DE MENDEZ,811,C1,31,178,254,4,1,0,0,0,0,1,0,0,2,471
JALPA DE MENDEZ,812,BA*,19,107,230,4,2,1,7,0,0,0,2,0,5,377
JALPA DE MENDEZ,812,C1,34,99,234,8,2,0,2,0,1,1,0,0,2,383
JALPA DE MENDEZ,813,BA*,39,134,256,7,0,0,2,0,0,0,5,0,4,447
JALPA DE MENDEZ,813,C1*,39,141,230,5,0,0,1,0,0,4,4,0,7,431
JALPA DE MENDEZ,814,BA,30,94,225,5,4,0,0,0,0,1,1,0,2,362
JALPA DE MENDEZ,814,C1,30,112,194,2,6,1,0,0,0,1,1,0,4,351
JALPA DE MENDEZ,815,BA*,43,108,223,4,1,1,1,0,0,0,0,0,11,392
JALPA DE MENDEZ,815,C1,42,119,228,2,0,0,0,0,0,1,0,0,2,394
JALPA DE MENDEZ,816,BA,47,137,205,6,1,0,0,0,0,1,0,0,2,399
JALPA DE MENDEZ,816,C1,38,131,210,3,2,1,0,0,0,3,0,0,4,392
JALPA DE MENDEZ,817,BA,21,84,216,2,1,0,0,0,0,0,1,0,9,334
JALPA DE MENDEZ,817,C1*,30,105,202,1,0,0,0,0,0,0,8,0,6,352
JALPA DE MENDEZ,818,BA*,7,208,222,2,0,20,0,0,0,0,0,0,5,464
JALPA DE MENDEZ,819,BA,9,105,134,5,2,4,0,0,0,1,0,0,10,270
JALPA DE MENDEZ,819,C1*,12,132,95,6,0,6,2,0,1,0,0,0,16,270
JALPA DE MENDEZ,820,BA*,17,134,117,2,1,2,1,0,0,0,0,0,6,280
JALPA DE MENDEZ,821,BA*,6,167,225,9,0,0,0,0,2,1,0,0,7,417
JALPA DE MENDEZ,821,C1,19,215,175,4,2,1,0,0,1,1,0,0,14,432
JALPA DE MENDEZ,822,BA*,5,197,201,10,1,1,3,1,0,0,2,0,17,438
JALPA DE MENDEZ,822,C1*,8,179,265,6,2,2,3,0,0,0,1,0,15,481
JALPA DE MENDEZ,823,BA,38,205,177,7,4,0,0,0,1,0,0,0,4,436
JALPA DE MENDEZ,823,C1*,37,137,248,2,2,1,0,0,0,0,0,0,2,429
JALPA DE MENDEZ,823,C2*,53,152,206,5,4,0,0,0,1,1,2,0,9,433
JALPA DE MENDEZ,824,BA,35,101,196,6,0,0,0,0,0,0,0,0,5,343
JALPA DE MENDEZ,824,C1*,47,90,192,4,0,0,1,0,0,0,0,0,6,340
JALPA DE MENDEZ,825,BA*,17,187,312,2,1,0,2,2,0,0,0,0,10,533
JALPA DE MENDEZ,825,C1*,13,210,253,1,1,0,6,0,0,0,0,0,12,496
JALPA DE MENDEZ,826,BA*,16,190,263,1,2,1,0,0,3,1,1,0,13,491
JALPA DE MENDEZ,826,C1,15,180,280,0,1,0,6,0,0,0,1,0,8,491
JALPA DE MENDEZ,827,BA*,12,177,228,3,3,0,1,0,0,0,0,0,7,431
JALPA DE MENDEZ,827,C1,6,151,264,0,0,0,0,0,0,0,0,0,8,429
JALPA DE MENDEZ,827,C2,4,179,230,0,1,0,0,0,0,0,1,0,7,422
JALPA DE MENDEZ,828,BA,4,166,153,1,1,0,0,0,0,0,0,0,4,329
JALPA DE MENDEZ,828,C1,8,136,163,2,1,0,0,0,0,0,0,0,5,315
JALPA DE MENDEZ,829,BA,10,252,282,5,1,0,0,0,0,0,0,0,11,561
JALPA DE MENDEZ,829,C1*,11,182,335,4,1,0,0,0,1,0,0,0,2,536
JALPA DE MENDEZ,829,C2,17,197,297,1,1,0,0,0,0,0,1,0,8,522
JALPA DE MENDEZ,830,BA,13,62,114,1,0,0,6,0,1,0,0,1,7,205
JALPA DE MENDEZ,831,BA,28,120,161,2,0,0,0,0,1,0,0,0,2,314
JALPA DE MENDEZ,831,C1,22,138,148,2,0,0,0,0,0,0,0,0,3,313
JALPA DE MENDEZ,832,BA,11,206,307,0,1,0,0,0,0,0,0,0,6,531
JALPA DE MENDEZ,832,C1*,9,176,309,0,2,0,0,1,1,1,0,0,5,504
JALPA DE MENDEZ,833,BA*,5,175,162,1,1,0,0,0,0,0,0,0,10,354
,,,,,,,,,,,,,,,,
JALPA DE MENDEZ,833,C1,2,141,171,2,1,0,0,0,2,0,0,0,7,326
JALPA DE MENDEZ,834,BA*,13,164,173,1,3,1,0,0,1,2,0,0,15,373
JALPA DE MENDEZ,834,C1*,8,178,193,1,3,0,0,1,0,1,0,0,15,400
JALPA DE MENDEZ,835,BA,23,227,218,1,3,1,0,1,0,0,0,0,8,482
JALPA DE MENDEZ,836,BA*,14,156,311,11,0,0,3,0,1,0,0,0,18,514
JALPA DE MENDEZ,836,C1*,15,140,312,12,1,1,0,0,0,0,0,0,6,487
JALPA DE MENDEZ,837,BA*,5,95,130,3,1,1,1,0,0,0,0,0,1,237
JALPA DE MENDEZ,838,BA,16,153,312,5,0,7,0,1,0,0,5,0,7,506
JALPA DE MENDEZ,838,C1*,16,132,332,2,3,13,1,0,1,0,6,0,9,515
JALPA DE MENDEZ,839,BA*,10,227,257,2,0,0,0,1,0,0,1,0,11,509
JALPA DE MENDEZ,839,C1,9,187,272,1,1,1,0,0,1,0,0,0,5,477
JALPA DE MENDEZ,840,BA,23,121,284,3,1,0,0,0,0,0,0,0,5,437
JALPA DE MENDEZ,840,C1,14,113,285,4,0,0,0,0,0,1,0,0,7,424
JALPA DE MENDEZ,841,BA*,13,228,262,0,1,0,3,0,1,0,1,0,11,520
JALPA DE MENDEZ,841,C1,14,203,289,0,1,0,0,1,0,1,0,0,5,514
JALPA DE MENDEZ,842,BA,30,218,262,3,0,0,0,0,0,0,0,0,6,519
JALPA DE MENDEZ,842,C1,19,185,306,2,4,2,0,0,0,0,0,0,9,527
JALPA DE MENDEZ,843,BA*,4,125,130,1,4,0,0,0,0,0,0,0,4,268
JALPA DE MENDEZ,843,C1,4,150,139,2,1,0,0,0,0,0,1,0,4,301
JALPA DE MENDEZ,844,BA*,24,146,103,0,1,2,0,3,1,1,0,0,6,287
JALPA DE MENDEZ,844,C1*,28,161,109,1,0,0,0,1,0,0,0,0,9,309
JALPA DE MENDEZ,845,BA,11,193,227,7,1,0,0,1,0,1,0,0,6,447
JALPA DE MENDEZ,845,C1,9,169,229,3,0,0,0,0,0,0,0,0,3,413
JALPA DE MENDEZ,815,EM,7,53,62,1,0,0,0,0,0,0,0,0,2,125
,,,,,,,,,,,,,,,,
JONUTA,846,BA*,17,225,139,1,0,0,0,0,0,0,0,0,3,385
JONUTA,846,C1*,12,203,174,3,2,0,0,0,0,1,0,0,11,406
JONUTA,847,BA,25,188,175,1,0,0,1,0,0,0,0,0,4,394
JONUTA,847,C1,17,174,196,4,1,0,0,0,1,0,1,0,7,401
JONUTA,848,BA,15,150,202,1,0,0,0,0,0,0,0,0,4,372
JONUTA,848,C1,20,148,175,2,0,0,0,0,0,0,0,0,1,346
JONUTA,849,BA,8,153,175,0,0,0,0,0,0,0,0,0,1,337
JONUTA,849,C1*,14,157,156,1,0,0,1,0,0,0,0,0,5,334
JONUTA,850,BA,6,88,128,5,1,0,0,0,1,0,0,0,18,247
JONUTA,851,BA,0,216,251,2,0,0,0,0,1,0,0,0,3,473
JONUTA,852,BA,8,141,174,4,0,1,1,0,2,0,0,0,4,335
JONUTA,853,BA,9,118,175,11,0,0,0,0,0,1,0,0,5,319
JONUTA,854,BA*,5,69,51,2,0,0,0,0,0,0,0,0,1,128
JONUTA,855,BA*,5,84,100,4,0,0,0,0,0,0,0,0,4,197
JONUTA,856,BA*,3,107,63,0,0,0,0,0,0,1,0,0,7,181
JONUTA,857,BA,0,132,154,0,1,0,0,0,0,0,0,0,9,296
JONUTA,858,BA,1,117,132,0,0,0,0,0,1,4,0,0,13,268
JONUTA,858,C1*,3,145,118,0,0,0,1,1,1,0,0,0,8,277
JONUTA,859,BA*,0,87,145,1,0,0,1,0,0,1,0,0,9,244
JONUTA,859,EX,0,121,159,1,0,0,0,0,0,0,0,0,19,300
JONUTA,860,BA*,4,174,197,0,0,0,0,0,0,0,0,0,17,392
JONUTA,861,BA*,3,139,218,1,0,0,0,0,0,0,0,0,5,366
JONUTA,861,C1,9,134,218,3,1,0,1,0,1,0,0,0,4,371
JONUTA,862,BA*,6,106,227,7,0,0,0,0,2,0,0,0,1,349
JONUTA,863,BA,2,179,165,0,1,1,1,0,0,0,0,0,6,355
JONUTA,863,C1,5,183,171,2,3,0,0,0,0,0,0,0,7,371
JONUTA,864,BA,4,66,93,1,1,0,0,0,0,0,0,0,6,171
JONUTA,865,BA*,13,212,188,18,1,0,0,1,1,0,0,0,13,447
JONUTA,866,BA*,2,134,129,0,2,1,0,1,1,0,0,0,7,277
JONUTA,867,BA,3,127,130,0,1,1,0,0,1,0,0,0,2,265
JONUTA,868,BA,3,97,291,3,0,0,0,0,0,0,0,0,2,396
JONUTA,868,C1,0,77,297,0,0,0,0,0,0,0,0,0,3,377
JONUTA,869,BA*,3,172,159,2,0,0,0,0,0,0,0,0,6,342
JONUTA,869,C1,2,157,165,2,0,0,0,0,2,0,0,0,2,330
JONUTA,870,BA*,2,165,126,2,1,0,0,0,0,0,0,0,6,302
JONUTA,870,C1*,7,134,150,1,0,0,0,0,0,0,0,0,5,297
JONUTA,871,BA*,3,234,221,4,1,0,0,0,0,2,0,0,8,473
JONUTA,847,EM,0,35,59,0,0,0,0,0,1,0,0,0,1,96
,,,,,,,,,,,,,,,,
MACUSPANA,872,BA,31,131,124,0,1,1,0,2,0,0,0,1,9,300
MACUSPANA,872,C1*,17,168,120,0,1,1,1,0,0,0,0,1,7,316
MACUSPANA,872,C2,30,132,136,2,0,2,0,0,1,0,0,0,6,309
MACUSPANA,873,BA,23,147,141,0,4,0,0,0,0,0,1,0,4,320
MACUSPANA,873,C1*,33,133,146,0,2,0,0,0,0,0,1,0,6,321
MACUSPANA,874,BA,22,153,178,2,4,0,0,0,0,0,0,0,4,363
MACUSPANA,874,C1,35,143,148,0,0,0,0,0,0,0,0,0,7,333
MACUSPANA,875,BA,32,170,138,1,10,1,0,1,0,1,0,0,3,357
MACUSPANA,875,C1,54,169,126,2,4,1,0,0,0,0,0,0,10,366
MACUSPANA,876,BA*,27,171,113,0,7,0,0,0,0,0,3,1,6,328
MACUSPANA,876,C1,35,143,98,3,5,0,1,0,0,0,0,0,9,294
MACUSPANA,877,BA,16,204,119,3,2,0,0,0,1,0,0,0,10,355
MACUSPANA,877,C1*,25,159,149,3,3,0,0,1,1,0,0,0,11,352
MACUSPANA,878,BA,41,216,181,3,5,0,1,1,0,0,5,0,4,457
MACUSPANA,878,C1,38,227,174,2,7,0,2,1,1,0,2,0,9,463
MACUSPANA,879,BA,25,181,144,1,4,1,0,0,0,0,1,0,7,364
MACUSPANA,879,C1*,31,175,153,0,4,0,0,1,0,0,0,1,6,371
MACUSPANA,880,BA,19,185,172,0,12,0,1,1,0,0,5,0,3,398
MACUSPANA,880,C1*,35,185,140,0,10,0,1,0,0,0,3,0,3,377
MACUSPANA,881,BA,37,171,129,3,4,0,0,0,1,0,0,0,13,358
MACUSPANA,881,C1*,34,171,129,2,4,0,0,0,0,1,0,0,9,350
MACUSPANA,881,C2,41,149,139,0,1,1,0,1,0,0,0,0,4,336
MACUSPANA,882,BA,33,202,168,0,4,0,0,0,1,0,0,0,7,415
MACUSPANA,882,C1,27,203,204,0,2,0,0,0,1,0,1,0,6,444
MACUSPANA,883,BA*,29,139,119,0,2,0,0,0,0,0,1,0,4,294
MACUSPANA,883,C1*,33,133,146,0,2,0,1,0,0,0,1,0,6,322
MACUSPANA,884,BA,27,178,95,1,5,0,0,1,0,0,1,0,6,314
MACUSPANA,884,C1,26,180,105,0,3,1,1,0,2,0,1,0,4,323
MACUSPANA,885,BA,14,166,195,3,3,0,0,1,0,0,0,0,10,392
MACUSPANA,885,C1*,21,143,173,0,8,1,0,1,1,0,0,0,14,362
MACUSPANA,885,C2*,23,151,175,0,3,1,0,0,0,0,1,0,5,359
MACUSPANA,886,BA*,4,107,63,1,0,0,0,0,0,1,0,0,11,187
MACUSPANA,886,C1*,5,98,58,2,0,0,0,1,0,0,0,0,5,169
MACUSPANA,886,EX*,0,62,15,0,2,0,0,1,1,0,0,0,4,85
MACUSPANA,887,BA*,3,66,67,1,0,0,0,0,0,0,0,0,7,144
MACUSPANA,888,BA*,3,74,70,1,0,0,0,0,1,0,0,0,1,150
MACUSPANA,889,BA,11,78,128,2,1,0,0,2,0,0,0,0,4,226
MACUSPANA,889,C1,5,65,133,5,2,1,0,2,0,0,0,0,13,226
MACUSPANA,890,BA*,12,167,77,1,2,0,0,0,0,0,0,0,6,265
MACUSPANA,890,C1,6,161,66,1,2,0,0,1,0,0,0,0,23,260
MACUSPANA,890,EX*,7,249,46,4,2,1,0,2,2,0,0,0,14,327
MACUSPANA,891,BA*,0,169,80,1,2,0,0,0,2,0,0,0,7,261
MACUSPANA,892,BA,27,189,178,1,0,0,0,2,1,0,0,0,6,404
MACUSPANA,892,C1*,15,154,208,7,0,0,0,0,0,1,0,0,7,392
MACUSPANA,893,BA,11,112,101,3,0,0,1,0,1,0,0,0,9,238
MACUSPANA,893,C1*,15,109,100,0,1,0,0,0,0,0,0,0,4,229
MACUSPANA,894,BA*,7,96,41,0,0,0,0,1,0,0,0,0,4,149
MACUSPANA,895,BA*,30,105,124,19,3,0,0,1,0,0,0,0,7,289
MACUSPANA,895,C1,32,120,134,22,3,1,0,0,0,0,1,0,5,318
MACUSPANA,896,BA,20,93,62,14,0,0,0,0,0,0,0,0,2,191
,,,,,,,,,,,,,,,,
MACUSPANA,896,C1,24,83,59,14,2,0,0,0,0,0,0,0,1,183
