Municipio,Sección,Casilla,Lista Nominal,PAN,PRI-PVEM,PRD,PT,PC,PAS,PMP,FC,No Registrados,Nulos,Total
HUIMANGUILLO,751,BA,332,2,63,92,2,0,0,1,0,0,1,161
HUIMANGUILLO,752,BA,547,2,98,231,3,0,1,2,0,0,3,340
HUIMANGUILLO,753,BA,392,2,125,118,1,0,0,1,0,1,2,250
HUIMANGUILLO,754,BA,555,3,149,187,1,1,0,1,1,0,4,347
HUIMANGUILLO,755,BA,339,6,59,102,4,0,0,0,0,0,7,178
,,,,,,,,,,,,,,
HUIMANGUILLO,756,BA,410,0,155,109,0,1,0,2,0,0,4,271
HUIMANGUILLO,756,C1,411,1,128,131,0,0,0,0,0,0,3,263
HUIMANGUILLO,757,BA,630,8,130,153,3,0,2,0,0,0,7,303
HUIMANGUILLO,757,C1,631,6,120,169,0,1,2,2,1,0,5,306
HUIMANGUILLO,758,BA,657,8,148,159,5,1,0,2,0,0,12,335
HUIMANGUILLO,759,BA,516,3,115,164,1,0,0,0,0,0,13,296
HUIMANGUILLO,759,C1,516,2,109,143,1,0,0,0,0,0,14,269
HUIMANGUILLO,760,BA,496,2,147,72,6,0,3,0,0,0,6,236
HUIMANGUILLO,760,C1,497,9,102,98,6,0,1,2,0,0,7,225
HUIMANGUILLO,761,BA,249,0,53,94,2,1,0,1,0,0,8,159
HUIMANGUILLO,762,BA,383,1,108,72,1,0,0,2,0,0,7,191
HUIMANGUILLO,763,BA,421,0,86,128,0,0,0,3,0,0,4,221
HUIMANGUILLO,763,C1,422,1,81,149,1,0,0,0,0,0,3,235
HUIMANGUILLO,764,BA,646,2,133,205,3,0,0,4,0,0,10,357
HUIMANGUILLO,765,BA,615,22,149,132,2,0,1,2,0,0,6,314
HUIMANGUILLO,765,C1,615,32,149,126,2,0,2,2,0,0,4,317
HUIMANGUILLO,766,BA,437,30,87,126,0,0,2,0,0,0,4,249
HUIMANGUILLO,766,C1,438,16,125,99,0,1,0,0,0,0,2,243
HUIMANGUILLO,767,BA,504,14,134,101,3,2,1,0,0,0,26,281
HUIMANGUILLO,767,C1,504,21,111,112,2,0,0,2,0,0,3,251
HUIMANGUILLO,768,BA,438,10,97,124,0,0,0,1,0,0,0,232
HUIMANGUILLO,768,C1,439,11,122,96,1,1,0,0,0,0,4,235
HUIMANGUILLO,769,BA,743,8,145,170,3,0,0,0,0,0,13,339
HUIMANGUILLO,770,BA,511,1,98,148,0,1,0,0,0,0,3,251
HUIMANGUILLO,770,C1,511,2,92,149,0,0,0,0,0,0,14,257
HUIMANGUILLO,771,BA,654,4,173,232,2,0,0,1,0,0,9,421
HUIMANGUILLO,772,BA,411,0,162,76,2,0,0,0,0,0,7,247
HUIMANGUILLO,773,BA,453,4,119,109,1,0,0,0,0,6,6,245
HUIMANGUILLO,773,C1,453,1,111,114,4,0,0,2,0,0,4,236
HUIMANGUILLO,774,BA,712,8,132,176,6,1,0,1,0,0,35,359
HUIMANGUILLO,775,BA,432,1,90,114,1,1,0,1,0,0,12,220
HUIMANGUILLO,776,BA,580,4,116,134,3,1,0,0,0,0,13,271
HUIMANGUILLO,777,BA,409,1,115,104,3,0,0,1,0,0,3,227
HUIMANGUILLO,777,C1,409,0,109,108,2,0,2,2,0,0,12,235
HUIMANGUILLO,778,BA,649,4,222,135,3,0,2,0,1,0,18,385
HUIMANGUILLO,779,BA,399,1,104,82,1,1,2,1,0,0,9,201
HUIMANGUILLO,779,C1,400,2,95,96,3,0,0,2,2,0,8,208
HUIMANGUILLO,780,BA,710,1,215,127,4,0,2,4,0,0,7,360
,,,,,,,,,,,,,,
HUIMANGUILLO,696,ES MR,,0,259,323,0,0,1,1,0,0,8,592
,,,,,,,,,,,,,,
JALAPA,781,BA,743,58,243,252,0,0,0,0,0,0,1,554
JALAPA,781,C1,743,81,236,225,0,0,0,0,0,0,8,550
JALAPA,782,BA,462,70,135,148,0,0,0,0,0,0,1,354
JALAPA,782,C1,462,69,134,160,2,1,0,0,0,0,2,368
JALAPA,783,BA,501,81,137,162,0,0,0,0,0,0,0,380
JALAPA,783,C1,501,83,129,151,1,1,0,0,0,0,13,378
JALAPA,784,BA,365,7,111,113,4,6,1,1,0,0,5,248
JALAPA,785,BA,423,17,173,82,3,10,1,0,0,0,5,291
JALAPA,785,C1,423,23,162,54,3,13,0,1,0,0,4,260
JALAPA,786,BA,550,6,265,96,3,5,0,0,0,0,0,375
JALAPA,786,C1,551,7,259,109,7,7,0,0,0,0,7,396
JALAPA,787,BA,254,7,100,75,0,0,1,1,1,0,2,187
JALAPA,787,EX,266,2,124,42,2,4,0,0,0,0,0,174
JALAPA,788,BA,711,72,233,135,8,0,1,1,1,0,10,461
JALAPA,789,BA,459,23,149,96,0,0,0,1,0,0,2,271
JALAPA,789,C1,459,14,151,104,7,0,0,0,0,0,4,280
JALAPA,789,EX,327,35,93,135,2,0,0,0,0,0,4,269
JALAPA,790,BA,179,0,84,36,0,0,0,0,1,0,4,125
JALAPA,791,BA,327,41,120,59,1,0,0,0,0,0,3,224
JALAPA,792,BA,510,128,148,77,1,0,0,1,0,0,4,359
JALAPA,792,C1,510,88,186,55,1,1,0,0,0,0,12,343
JALAPA,792,EX,191,29,80,37,0,0,0,0,1,0,2,149
JALAPA,793,BA,452,49,134,107,4,0,0,0,1,0,7,302
JALAPA,793,C1,452,50,116,117,2,0,0,0,0,3,0,288
JALAPA,794,BA,508,34,159,80,0,0,1,1,2,0,12,289
JALAPA,794,C1,508,41,140,64,1,0,0,1,0,0,11,258
JALAPA,795,BA,456,15,138,88,6,3,1,1,0,0,9,261
JALAPA,795,C1,457,10,160,95,2,0,0,0,0,0,0,267
JALAPA,796,BA,488,13,152,137,2,0,0,2,0,0,10,316
JALAPA,797,BA,96,1,43,14,2,0,0,0,0,1,1,62
JALAPA,798,BA,542,58,182,186,0,0,0,0,0,0,2,428
JALAPA,798,C1,543,42,193,150,0,2,0,0,0,0,11,398
JALAPA,799,BA,681,71,214,204,7,1,1,0,0,0,12,510
JALAPA,800,BA,604,47,251,102,3,0,0,2,0,0,2,407
JALAPA,800,C1,604,38,267,95,3,1,0,0,0,0,5,409
JALAPA,801,BA,453,18,189,71,0,0,0,0,0,0,10,288
JALAPA,801,C1,454,22,150,106,0,0,0,1,0,0,9,288
JALAPA,802,BA,376,87,126,67,0,0,1,0,1,0,2,284
JALAPA,802,C1,377,120,119,59,0,0,1,0,0,0,2,301
JALAPA,803,BA,412,83,142,89,1,0,0,1,0,0,3,319
JALAPA,803,C1,413,107,122,65,0,1,1,0,0,0,9,305
JALAPA,804,BA,389,19,157,87,3,0,1,1,0,0,6,274
JALAPA,804,C1,390,18,148,67,5,0,0,0,0,0,4,242
JALAPA,805,BA,242,16,98,54,0,0,0,1,0,0,3,172
JALAPA,806,BA,397,9,166,68,1,1,1,2,0,1,2,251
,,,,,,,,,,,,,,
JALAPA,806,C1,398,19,132,85,0,0,0,2,0,0,11,249
JALAPA,807,BA,544,47,180,129,3,0,1,1,0,0,10,371
JALAPA,808,BA,480,39,191,120,1,0,0,0,0,0,6,357
JALAPA,808,C1,481,34,157,172,0,0,0,0,0,0,0,363
JALAPA,782,ES MR,,29,100,84,0,1,0,0,0,0,1,215
,,,,,,,,,,,,,,
JALPA DE MENDEZ,809,BA,482,42,172,131,3,3,0,0,0,0,4,355
JALPA DE MENDEZ,809,C1,483,46,168,143,3,1,0,0,0,0,0,361
JALPA DE MENDEZ,810,BA,607,52,229,169,0,4,0,1,1,0,5,461
JALPA DE MENDEZ,810,C1,607,48,205,210,2,1,0,0,0,0,4,470
JALPA DE MENDEZ,810,C2,608,45,215,168,4,0,0,0,0,0,2,434
JALPA DE MENDEZ,811,BA,650,79,220,165,1,1,0,1,0,0,5,472
JALPA DE MENDEZ,811,C1,651,67,247,165,1,3,0,0,0,0,9,492
JALPA DE MENDEZ,812,BA,529,64,199,127,1,4,0,0,0,0,5,400
JALPA DE MENDEZ,812,C1,530,77,188,128,0,3,0,0,0,0,8,404
JALPA DE MENDEZ,813,BA,652,126,159,136,3,3,0,0,0,0,7,434
JALPA DE MENDEZ,813,C1,653,112,183,151,3,2,0,1,0,0,14,466
JALPA DE MENDEZ,814,BA,470,45,169,123,2,6,0,0,0,0,23,368
JALPA DE MENDEZ,814,C1,471,58,165,127,1,1,0,0,1,0,6,359
JALPA DE MENDEZ,815,BA,557,70,149,165,2,8,0,0,0,0,7,401
JALPA DE MENDEZ,815,C1,557,62,201,141,0,4,0,0,0,0,3,411
JALPA DE MENDEZ,816,BA,547,55,198,135,5,3,0,1,1,0,6,404
JALPA DE MENDEZ,816,C1,548,43,200,154,6,4,1,0,0,0,3,411
JALPA DE MENDEZ,817,BA,485,45,133,150,5,2,0,0,0,0,3,338
JALPA DE MENDEZ,817,C1,485,47,137,128,4,9,0,0,0,0,4,329
JALPA DE MENDEZ,818,BA,642,5,190,286,1,4,0,0,0,0,4,490
JALPA DE MENDEZ,819,BA,456,9,115,143,1,2,0,0,0,0,5,275
JALPA DE MENDEZ,819,C1,456,9,126,112,0,2,0,0,0,0,7,256
JALPA DE MENDEZ,820,BA,510,19,155,103,3,3,0,0,1,0,9,293
JALPA DE MENDEZ,821,BA,717,16,204,241,1,0,1,0,0,0,9,472
JALPA DE MENDEZ,821,C1,717,19,241,188,2,1,0,0,0,0,14,465
JALPA DE MENDEZ,822,BA,654,20,179,134,1,2,0,1,0,0,11,348
JALPA DE MENDEZ,822,C1,654,26,219,238,2,0,0,4,0,0,9,498
JALPA DE MENDEZ,823,BA,603,74,208,160,0,0,3,0,0,0,9,454
JALPA DE MENDEZ,823,C1,603,53,159,186,4,1,0,0,0,0,8,411
JALPA DE MENDEZ,823,C2,604,61,168,177,2,0,0,0,0,0,6,414
JALPA DE MENDEZ,824,BA,471,56,109,159,1,1,0,0,0,0,8,334
JALPA DE MENDEZ,824,C1,472,55,114,162,1,2,0,1,0,0,8,343
JALPA DE MENDEZ,825,BA,506,83,158,113,0,1,1,0,0,0,3,359
JALPA DE MENDEZ,825,C1,507,100,126,137,3,0,0,0,0,1,0,367
JALPA DE MENDEZ,825,C2,507,89,149,96,2,0,0,0,0,0,7,343
JALPA DE MENDEZ,826,BA,749,99,229,175,3,1,0,1,0,0,0,508
JALPA DE MENDEZ,826,C1,749,88,209,181,0,0,1,4,0,0,7,490
JALPA DE MENDEZ,827,BA,600,67,160,188,3,0,0,0,1,0,6,425
JALPA DE MENDEZ,827,C1,600,43,146,207,8,0,0,0,0,0,3,407
JALPA DE MENDEZ,827,C2,600,62,147,198,0,0,0,0,1,0,2,410
JALPA DE MENDEZ,828,BA,463,24,162,150,1,2,0,0,0,0,5,344
JALPA DE MENDEZ,828,C1,464,15,129,177,2,3,0,1,0,0,3,330
JALPA DE MENDEZ,829,BA,577,100,126,155,14,0,0,1,0,0,5,401
JALPA DE MENDEZ,829,C1,577,96,90,197,12,0,0,0,1,0,396,792
JALPA DE MENDEZ,829,C2,577,72,103,210,9,1,1,0,1,0,3,400
,,,,,,,,,,,,,,
JALPA DE MENDEZ,830,BA,289,38,95,93,3,1,0,0,0,0,2,232
JALPA DE MENDEZ,831,BA,414,87,85,116,5,1,0,1,1,0,4,300
JALPA DE MENDEZ,831,C1,415,83,97,118,7,1,0,0,1,0,4,311
JALPA DE MENDEZ,832,BA,707,180,145,180,15,1,1,0,0,0,14,536
JALPA DE MENDEZ,832,C1,707,141,126,242,5,0,0,0,0,0,13,527
JALPA DE MENDEZ,833,BA,453,51,139,139,0,1,0,0,0,0,5,335
JALPA DE MENDEZ,833,C1,453,39,119,155,0,1,1,1,0,0,4,320
JALPA DE MENDEZ,834,BA,633,56,195,156,2,1,0,3,0,0,0,413
JALPA DE MENDEZ,834,C1,634,39,191,200,14,0,0,2,0,0,14,460
JALPA DE MENDEZ,835,BA,687,74,260,184,3,1,0,2,0,0,0,524
JALPA DE MENDEZ,836,BA,722,53,207,244,6,1,0,2,0,0,4,517
JALPA DE MENDEZ,836,C1,722,59,196,235,1,6,0,0,0,0,5,502
JALPA DE MENDEZ,837,BA,328,12,119,131,1,0,0,2,0,0,1,266
JALPA DE MENDEZ,838,BA,501,61,122,128,1,1,0,0,0,0,5,318
JALPA DE MENDEZ,838,C1,501,69,110,134,0,0,0,0,0,0,4,317
JALPA DE MENDEZ,838,C2,502,71,133,128,1,0,0,0,1,0,5,339
JALPA DE MENDEZ,839,BA,696,119,212,185,1,2,0,0,0,0,10,529
JALPA DE MENDEZ,839,C1,697,101,192,177,5,5,0,0,0,0,13,493
JALPA DE MENDEZ,840,BA,617,30,185,243,1,0,0,4,0,0,9,472
JALPA DE MENDEZ,840,C1,617,35,122,278,2,2,0,0,0,0,0,439
JALPA DE MENDEZ,841,BA,508,30,166,183,0,0,0,0,0,0,13,392
JALPA DE MENDEZ,841,C1,508,37,158,183,0,1,0,0,0,0,9,388
JALPA DE MENDEZ,841,C2,509,38,148,192,4,2,1,1,0,0,6,392
JALPA DE MENDEZ,842,BA,517,57,150,117,2,2,0,1,0,0,6,335
JALPA DE MENDEZ,842,C1,517,61,156,135,0,0,0,1,0,0,5,358
JALPA DE MENDEZ,842,C2,518,38,150,143,1,1,1,0,0,0,4,338
JALPA DE MENDEZ,843,BA,406,25,122,133,2,0,0,1,0,0,3,286
JALPA DE MENDEZ,843,C1,407,17,122,165,1,0,0,0,0,0,0,305
JALPA DE MENDEZ,844,BA,459,47,144,95,3,1,1,1,0,0,3,295
JALPA DE MENDEZ,844,C1,460,26,153,108,3,0,0,0,0,0,6,296
JALPA DE MENDEZ,845,BA,593,22,166,228,0,0,0,1,1,0,6,424
JALPA DE MENDEZ,845,C1,593,12,152,230,1,0,0,0,1,0,4,400
JALPA DE MENDEZ,815,ES MR,,32,86,86,1,0,0,0,0,0,2,207
,,,,,,,,,,,,,,
JONUTA,846,BA,597,16,255,166,0,0,0,0,1,0,6,444
JONUTA,846,C1,598,18,273,179,2,1,0,0,0,0,8,481
JONUTA,847,BA,598,15,197,223,1,2,0,0,0,0,3,441
JONUTA,847,C1,599,14,215,250,0,2,1,1,0,0,6,489
JONUTA,848,BA,512,10,186,195,1,3,0,0,0,0,4,399
JONUTA,848,C1,512,9,193,203,0,0,0,0,1,0,3,409
JONUTA,849,BA,505,13,176,198,0,0,0,1,0,0,1,389
JONUTA,849,C1,505,15,188,188,2,4,0,0,0,0,1,398
JONUTA,850,BA,357,0,147,136,2,1,0,2,1,0,7,296
JONUTA,851,BA,644,1,260,279,0,0,1,0,2,0,2,545
JONUTA,852,BA,463,10,183,195,3,1,0,3,0,0,3,398
JONUTA,853,BA,432,3,127,257,0,1,0,0,0,0,4,392
JONUTA,854,BA,170,0,75,54,0,0,0,0,0,1,3,133
JONUTA,855,BA,278,4,73,111,1,1,0,0,0,0,7,197
JONUTA,856,BA,260,1,93,118,1,0,0,0,0,0,0,213
JONUTA,857,BA,382,11,126,176,4,1,0,0,0,0,8,326
JONUTA,858,BA,433,6,136,152,0,0,0,1,0,0,7,302
JONUTA,858,C1,433,13,171,147,4,1,0,0,0,0,4,340
JONUTA,859,BA,387,3,95,200,0,1,0,1,0,0,6,306
JONUTA,859,EX,453,2,179,168,1,1,0,0,1,0,14,366
JONUTA,860,BA,562,5,244,230,5,0,0,0,0,0,5,489
JONUTA,861,BA,513,5,202,198,0,0,0,0,0,0,11,416
JONUTA,861,C1,514,3,184,240,0,0,0,1,0,0,4,432
JONUTA,862,BA,538,8,179,249,11,1,0,0,0,0,3,451
JONUTA,863,BA,530,4,241,183,0,0,0,0,0,0,4,432
JONUTA,863,C1,530,6,227,195,1,0,0,0,0,0,2,431
JONUTA,864,BA,271,3,105,112,1,0,0,0,0,0,10,231
JONUTA,865,BA,658,7,259,255,1,0,0,3,0,0,9,534
JONUTA,866,BA,411,2,212,136,0,1,0,0,0,0,8,359
JONUTA,867,BA,407,4,174,157,0,0,0,0,0,0,1,336
JONUTA,868,BA,548,4,132,340,0,0,0,1,0,0,2,479
JONUTA,868,C1,549,1,121,352,2,0,0,0,0,0,1,477
JONUTA,869,BA,472,3,210,202,0,0,0,0,0,0,2,417
JONUTA,869,C1,472,4,175,220,0,0,1,0,0,0,0,400
JONUTA,870,BA,432,1,205,160,1,0,0,1,0,0,6,374
JONUTA,870,C1,433,1,160,179,1,0,0,0,0,0,17,358
JONUTA,871,BA,620,0,298,232,0,0,0,0,0,0,1,531
JONUTA,847,ES MR,,10,87,100,0,0,0,0,0,0,1,198
,,,,,,,,,,,,,,
MACUSPANA,872,BA,597,5,108,182,2,5,0,0,0,0,4,306
MACUSPANA,872,C1,597,2,117,194,1,1,0,0,0,0,14,329
MACUSPANA,872,C2,597,7,94,217,1,3,0,0,1,0,8,331
MACUSPANA,873,BA,561,6,139,190,4,1,0,0,0,0,3,343
MACUSPANA,873,C1,562,6,115,197,2,1,0,0,0,0,5,326
MACUSPANA,874,BA,619,2,130,227,0,3,1,0,0,0,6,369
MACUSPANA,874,C1,619,5,115,225,3,4,0,0,0,0,5,357
MACUSPANA,875,BA,605,5,138,252,0,2,0,0,1,0,2,400
MACUSPANA,875,C1,605,5,123,242,0,3,0,1,0,0,7,381
MACUSPANA,876,BA,589,9,133,192,1,1,0,1,0,0,4,341
MACUSPANA,876,C1,590,3,115,216,1,0,0,1,0,0,2,338
MACUSPANA,877,BA,743,7,120,251,1,1,0,0,2,0,7,389
MACUSPANA,877,C1,743,28,140,146,2,4,0,1,1,0,6,328
MACUSPANA,878,BA,508,5,122,196,0,1,0,0,2,0,0,326
MACUSPANA,878,C1,508,7,131,178,0,4,1,0,0,0,3,324
MACUSPANA,878,C2,509,12,114,184,1,2,0,1,0,0,7,321
MACUSPANA,879,BA,584,4,113,175,0,4,0,0,0,0,6,302
MACUSPANA,879,C1,584,4,103,145,0,1,1,0,0,0,6,260
MACUSPANA,879,C2,584,2,130,192,0,0,0,0,0,0,0,324
MACUSPANA,880,BA,678,2,165,242,0,1,0,0,0,0,1,411
MACUSPANA,880,C1,678,1,164,211,1,2,0,0,0,0,7,386
MACUSPANA,881,BA,616,9,185,170,1,3,0,1,0,0,8,377
MACUSPANA,881,C1,617,8,139,197,4,2,0,0,0,0,4,354
MACUSPANA,881,C2,617,5,154,205,2,4,0,0,0,0,7,377
MACUSPANA,882,BA,502,0,124,166,0,3,0,0,0,0,1,294
MACUSPANA,882,C1,502,5,103,185,0,5,0,0,0,0,3,301
MACUSPANA,882,C2,503,0,117,181,1,3,0,0,0,0,4,306
MACUSPANA,883,BA,606,8,112,195,0,2,0,0,1,0,5,323
MACUSPANA,883,C1,607,7,122,180,1,5,0,1,0,0,4,320
MACUSPANA,884,BA,510,4,95,139,0,2,1,1,0,0,4,246
MACUSPANA,884,C1,511,1,107,132,1,0,0,0,1,0,3,245
MACUSPANA,884,C2,511,3,102,142,0,1,0,0,0,0,4,252
MACUSPANA,885,BA,706,6,136,285,0,2,1,0,0,0,7,437
MACUSPANA,885,C1,706,7,112,250,1,7,0,0,0,0,0,377
MACUSPANA,885,C2,706,11,108,283,1,0,0,0,0,0,6,409
MACUSPANA,886,BA,451,3,95,149,0,2,0,0,0,0,4,253
MACUSPANA,886,C1,452,5,71,158,0,0,0,2,0,0,7,243
MACUSPANA,886,EX,190,0,68,26,0,0,0,0,0,0,3,97
MACUSPANA,887,BA,399,0,40,131,0,0,0,0,0,0,28,199
MACUSPANA,888,BA,245,1,93,93,1,0,3,0,1,0,1,193
MACUSPANA,889,BA,543,5,62,208,1,1,1,0,1,0,3,282
MACUSPANA,889,C1,543,2,49,160,2,1,1,0,0,0,40,255
MACUSPANA,890,BA,534,17,145,149,2,4,1,1,1,0,0,320
MACUSPANA,890,C1,534,6,146,143,1,1,0,0,0,0,9,306
MACUSPANA,890,EX,585,5,160,142,2,13,0,2,0,0,5,329
,,,,,,,,,,,,,,
MACUSPANA,891,BA,522,1,80,143,0,0,0,0,0,0,7,231
MACUSPANA,892,BA,705,6,144,280,0,1,0,2,0,0,3,436
MACUSPANA,892,C1,706,5,92,339,0,3,0,0,0,0,6,445
MACUSPANA,893,BA,503,7,48,187,2,2,0,0,0,0,7,253
MACUSPANA,893,C1,504,7,67,154,0,0,0,3,0,0,5,236
MACUSPANA,894,BA,487,3,58,87,1,3,0,0,0,0,1,153
MACUSPANA,895,BA,596,6,72,211,1,0,0,0,0,0,5,295
MACUSPANA,895,C1,597,21,101,206,2,1,0,0,0,0,2,333
MACUSPANA,896,BA,399,6,54,133,0,1,0,0,0,0,2,196
MACUSPANA,896,C1,400,3,53,139,0,2,0,0,0,0,3,200
MACUSPANA,897,BA,695,0,95,263,0,4,0,0,0,0,19,381
MACUSPANA,897,C1,695,4,107,234,0,2,0,0,0,0,4,351
MACUSPANA,898,BA,499,21,95,160,0,0,1,1,0,0,1,279
MACUSPANA,898,C1,499,5,87,158,0,0,0,0,0,0,3,253
MACUSPANA,899,BA,529,7,98,160,1,1,0,0,0,0,2,269
MACUSPANA,900,BA,612,6,92,211,1,4,0,0,0,0,7,321
MACUSPANA,900,C1,612,5,75,252,0,1,0,0,3,0,11,347
MACUSPANA,901,BA,565,3,99,214,1,2,0,0,0,0,7,326
MACUSPANA,901,C1,566,2,105,216,2,0,0,0,1,0,0,326
MACUSPANA,902,BA,456,3,56,154,1,2,0,0,0,0,2,218
MACUSPANA,902,C1,457,5,57,160,0,0,0,0,0,0,4,226
MACUSPANA,903,BA,677,8,75,232,1,2,0,0,0,0,7,325
MACUSPANA,903,C1,678,9,63,243,1,1,0,0,0,0,4,321
MACUSPANA,904,BA,141,0,22,76,0,0,0,0,0,0,1,99
MACUSPANA,904,EX,178,0,52,70,0,0,1,0,0,0,3,126
MACUSPANA,905,BA,541,3,109,211,1,0,0,0,0,0,2,326
MACUSPANA,905,C1,541,6,73,243,0,1,0,0,0,0,0,323
MACUSPANA,906,BA,628,11,96,254,2,6,0,2,1,0,9,381
MACUSPANA,907,BA,399,1,39,160,1,0,0,1,0,0,5,207
MACUSPANA,907,C1,400,3,26,155,0,0,0,1,0,1,186,372
MACUSPANA,908,BA,546,4,109,163,0,8,0,1,0,0,10,295
MACUSPANA,909,BA,382,1,41,165,0,0,0,0,0,0,16,223
MACUSPANA,909,C1,382,0,76,157,0,0,0,0,0,0,3,236
MACUSPANA,910,BA,482,7,64,208,1,16,1,1,0,0,0,298
MACUSPANA,910,C1,482,3,79,191,0,3,0,0,0,0,4,280
MACUSPANA,911,BA,619,8,74,242,1,0,0,0,0,0,2,327
MACUSPANA,911,C1,620,3,72,281,1,4,0,0,0,0,2,363
MACUSPANA,912,BA,577,7,85,220,0,3,0,0,0,0,2,317
MACUSPANA,912,C1,578,2,116,221,2,4,0,1,0,0,1,347
MACUSPANA,913,BA,604,1,94,265,0,1,0,1,0,0,3,365
MACUSPANA,913,C1,605,7,78,243,0,1,0,0,0,0,3,332
MACUSPANA,914,BA,613,2,73,237,3,5,0,0,0,0,3,323
MACUSPANA,914,C1,614,2,57,259,0,11,0,0,0,0,13,342
MACUSPANA,915,BA,710,4,104,253,2,7,0,1,0,0,3,374
MACUSPANA,915,C1,711,4,116,229,0,12,0,0,0,0,7,368
,,,,,,,,,,,,,,
MACUSPANA,916,BA,432,1,85,146,0,2,0,0,0,0,2,236
MACUSPANA,916,C1,433,5,91,143,0,5,0,0,0,0,3,247
MACUSPANA,917,BA,452,5,76,151,0,4,0,0,1,0,0,237
MACUSPANA,917,C1,452,1,54,155,1,1,0,0,3,0,2,217
MACUSPANA,918,BA,614,3,68,265,0,3,0,0,0,0,3,342
MACUSPANA,918,C1,614,1,59,258,0,11,0,1,0,0,3,333
MACUSPANA,919,BA,512,4,42,215,3,1,0,0,0,0,6,271
MACUSPANA,919,C1,512,4,54,204,3,0,0,0,0,0,4,269
MACUSPANA,920,BA,310,0,63,134,1,0,1,0,0,0,4,203
MACUSPANA,921,BA,132,1,25,58,3,0,0,0,0,0,0,87
MACUSPANA,922,BA,738,3,226,246,0,0,0,0,0,0,9,484
MACUSPANA,922,C1,738,4,204,247,1,0,0,0,0,0,6,462
MACUSPANA,923,BA,501,5,69,185,1,2,0,0,0,0,11,273
MACUSPANA,923,C1,501,1,122,156,3,2,1,0,1,0,15,301
MACUSPANA,923,C2,502,1,94,174,1,5,0,0,0,0,9,284
MACUSPANA,924,BA,649,2,194,235,1,2,0,1,1,0,2,438
MACUSPANA,924,C1,650,0,184,256,0,0,0,0,0,0,6,446
MACUSPANA,925,BA,579,2,88,292,0,0,2,0,0,0,11,395
MACUSPANA,925,C1,579,0,77,279,0,0,0,1,0,0,4,361
MACUSPANA,926,BA,282,1,95,67,2,0,0,0,0,0,1,166
MACUSPANA,927,BA,601,7,145,203,1,2,0,1,0,0,12,371
MACUSPANA,928,BA,700,1,65,251,1,2,1,1,0,0,18,340
MACUSPANA,928,C1,701,1,89,241,0,1,0,0,0,0,4,336
MACUSPANA,929,BA,609,4,119,288,1,5,0,0,0,0,6,423
MACUSPANA,929,C1,610,6,114,253,1,2,0,1,0,0,3,380
MACUSPANA,930,BA,500,3,110,241,3,4,0,2,0,0,4,367
MACUSPANA,930,C1,500,2,96,238,2,4,1,1,0,0,6,350
MACUSPANA,931,BA,580,2,121,271,0,3,0,0,0,0,3,400
MACUSPANA,931,C1,580,0,121,247,2,5,0,0,0,0,3,378
MACUSPANA,932,BA,573,0,146,184,4,0,0,2,0,0,20,356
MACUSPANA,933,BA,505,8,97,182,0,0,0,1,0,0,5,293
MACUSPANA,933,C1,506,17,98,159,2,1,1,1,0,0,2,281
MACUSPANA,934,BA,701,11,123,197,0,4,0,0,0,0,3,338
MACUSPANA,934,C1,701,4,133,199,1,1,0,0,1,0,6,345
MACUSPANA,934,C2,701,1,131,190,1,3,2,0,1,0,0,329
MACUSPANA,935,BA,605,7,125,178,0,1,0,1,0,0,6,318
MACUSPANA,935,C1,605,7,139,163,0,1,1,2,2,0,17,332
MACUSPANA,936,BA,386,1,126,84,0,0,2,1,1,0,19,234
MACUSPANA,937,BA,537,7,93,244,1,2,0,0,0,0,4,351
MACUSPANA,938,BA,682,10,119,276,4,2,1,1,0,0,13,426
MACUSPANA,938,C1,683,6,111,272,1,0,0,2,1,0,24,417
MACUSPANA,939,BA,694,2,173,212,0,0,0,1,0,0,4,392
MACUSPANA,939,C1,695,6,168,184,0,0,0,0,0,0,7,365
MACUSPANA,940,BA,661,3,109,167,5,0,0,0,0,0,2,286
MACUSPANA,941,BA,418,1,103,83,2,1,0,1,1,0,4,196
,,,,,,,,,,,,,,
MACUSPANA,942,BA,538,12,100,144,3,4,2,0,1,0,9,275
MACUSPANA,942,C1,538,2,103,117,1,2,1,0,0,0,4,230
MACUSPANA,943,BA,642,3,101,326,0,0,0,1,0,0,12,443
MACUSPANA,943,C1,643,0,132,271,2,1,0,2,0,0,0,408
MACUSPANA,944,BA,535,3,102,172,3,0,0,0,0,0,6,286
MACUSPANA,944,EX,288,1,47,82,1,0,0,0,0,0,5,136
MACUSPANA,945,BA,563,4,160,119,1,1,1,0,0,0,3,289
MACUSPANA,945,C1,563,3,170,131,4,1,3,2,1,0,12,327
MACUSPANA,945,C2,564,2,196,82,6,1,2,1,0,0,8,298
MACUSPANA,946,BA,558,4,136,161,7,1,0,2,0,0,12,323
MACUSPANA,946,C1,559,3,128,132,3,0,1,1,0,0,5,273
MACUSPANA,947,BA,676,3,104,205,1,0,1,2,0,0,5,321
MACUSPANA,947,C1,677,5,107,247,4,0,0,0,0,0,9,372
MACUSPANA,948,BA,538,8,87,147,3,1,1,1,2,0,5,255
MACUSPANA,948,C1,539,2,102,157,2,0,0,3,0,0,0,266
MACUSPANA,949,BA,412,1,153,95,1,1,1,1,2,0,6,261
MACUSPANA,949,EX,214,1,53,64,0,0,0,0,0,0,1,119
