CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,214,C01,95,84,4,32,2,18,2,3,7,3,0,2,0,0,7,2,0,0,0,0,0,6,267,570,ACTA DE CASILLA,,,JE2015L_06_02_0214_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,215,B,109,90,4,15,1,13,7,1,2,4,0,1,0,0,3,0,2,0,0,0,0,7,259,583,ACTA DE CASILLA,,,JE2015L_06_02_0215_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,215,C01,106,91,7,22,4,24,11,4,5,2,0,0,0,0,6,1,1,0,0,0,0,5,289,582,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,215,C02,92,89,7,22,4,25,7,2,5,4,0,0,1,0,3,0,0,1,0,0,0,7,269,582,ACTA DE CASILLA,,,JE2015L_06_02_0215_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,216,B,104,91,5,7,7,34,7,10,6,3,0,0,0,0,2,0,0,0,0,0,0,12,288,703,ACTA DE CASILLA,,,JE2015L_06_02_0216_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,216,C01,88,98,12,13,5,6,8,3,4,1,0,0,0,0,4,0,0,0,0,0,0,3,245,703,RECUENTO(SRA),,,JE2015L_06_02_9_VR.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,216,C02,110,95,4,12,2,33,5,5,3,1,1,1,1,6,0,0,0,0,0,0,0,7,286,702,ACTA DE CASILLA,,,JE2015L_06_02_0216_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,217,B,135,92,4,13,6,21,9,4,2,3,1,0,0,0,4,0,0,0,0,0,0,8,302,509,RECUENTO(SRA),,,JE2015L_06_02_9_VR.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,217,C01,149,84,10,18,4,23,3,5,0,6,0,1,0,0,3,0,0,0,0,0,0,11,317,509,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,218,B,147,125,4,11,1,25,10,4,3,3,0,0,0,0,1,0,0,0,0,0,1,3,338,635,ACTA DE CASILLA,,,JE2015L_06_02_0218_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,219,B,233,188,8,61,7,62,8,2,7,3,0,2,0,0,7,0,0,0,0,0,0,17,605,585,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,219,C01,156,115,5,46,6,14,9,4,6,2,1,0,0,0,9,0,0,0,0,0,0,6,379,585,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,220,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,CASILLA NO INSTALADA,,,JE2015L_06_02_0220_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,221,B,119,101,4,11,7,22,3,5,0,3,0,0,0,0,1,1,0,0,0,0,0,10,287,520,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,221,C01,139,118,8,8,6,17,4,2,1,4,0,0,0,0,3,0,0,0,0,0,0,9,319,520,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,222,B,88,50,2,14,0,2,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,174,227,ACTA DE CASILLA,,,JE2015L_06_02_0222_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,222,E01,86,49,2,36,3,3,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,189,295,ACTA DE CASILLA,,,JE2015L_06_02_0222_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,223,B,178,163,7,30,3,9,11,0,0,5,0,0,0,1,4,0,2,0,0,0,0,10,423,626,ACTA DE CASILLA,,,JE2015L_06_02_0223_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,223,E01,56,13,0,7,0,3,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2,89,108,ACTA DE CASILLA,,,JE2015L_06_02_0223_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,224,B,83,57,0,24,4,9,6,1,0,4,0,0,0,0,7,1,0,0,0,0,0,6,202,359,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,225,B,137,91,1,11,5,15,2,0,0,2,1,1,0,0,1,0,1,0,1,0,0,6,275,518,ACTA DE CASILLA,,,JE2015L_06_02_0225_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,225,C01,120,73,2,16,2,18,12,0,0,2,0,2,0,0,5,0,1,0,1,0,0,7,261,518,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,226,B,126,65,3,18,6,22,1,1,1,1,0,0,0,0,3,0,0,0,0,1,1,12,261,524,ACTA DE CASILLA,,,JE2015L_06_02_0226_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,226,E01,105,62,0,7,7,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,5,197,330,ACTA DE CASILLA,,,JE2015L_06_02_0226_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,226,E02,79,62,1,20,0,4,2,6,0,0,0,1,1,0,2,0,0,0,0,0,0,3,181,240,ACTA DE CASILLA,,,JE2015L_06_02_0226_2_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,227,B,132,138,2,22,10,13,4,0,0,2,0,1,1,0,2,0,1,0,1,0,0,6,335,610,ACTA DE CASILLA,,,JE2015L_06_02_0227_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,227,E01,89,6,0,23,1,5,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,231,ACTA DE CASILLA,,,JE2015L_06_02_0227_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,B,73,80,3,19,2,18,15,5,1,1,0,2,0,0,4,1,0,0,0,0,0,4,228,426,ACTA DE CASILLA,,,JE2015L_06_02_0228_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,C01,77,68,0,16,7,10,7,1,1,1,1,0,0,0,7,3,0,0,0,0,0,7,206,425,ACTA DE CASILLA,,,JE2015L_06_02_0228_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,E01,83,90,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,185,263,ACTA DE CASILLA,,,JE2015L_06_02_0228_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,E02,169,133,1,2,10,11,7,1,5,8,0,1,0,0,2,0,1,0,0,0,0,11,362,544,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,228,E03,68,81,0,16,4,3,0,3,0,2,1,1,0,0,6,0,0,0,0,0,0,3,188,274,ACTA DE CASILLA,,,JE2015L_06_02_0228_3_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,229,B,43,67,0,8,0,10,5,5,2,0,0,0,0,0,1,0,1,0,0,0,1,3,146,225,RECUENTO(SRA),,,JE2015L_06_02_9_VR.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,230,B,114,86,3,34,8,29,15,1,2,5,0,1,0,0,5,0,0,0,0,0,0,10,313,624,ACTA DE CASILLA,,,JE2015L_06_02_0230_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,230,C01,109,86,8,36,12,31,16,4,4,3,0,1,0,0,6,0,0,0,0,0,0,13,329,623,ACTA DE CASILLA,,,JE2015L_06_02_0230_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,230,E01,82,87,2,11,1,28,61,2,2,1,0,0,0,0,2,1,0,0,0,0,0,13,293,560,ACTA DE CASILLA,,,JE2015L_06_02_0230_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,230,E01C01,111,78,5,14,4,22,60,4,2,1,0,0,0,0,2,0,2,0,0,0,0,6,311,560,ACTA DE CASILLA,,,JE2015L_06_02_0230_1_E_1_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,231,B,33,47,4,48,1,5,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,148,231,ACTA DE CASILLA,,,JE2015L_06_02_0231_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,231,E01,33,34,1,17,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,182,ACTA DE CASILLA,,,JE2015L_06_02_0231_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,232,B,105,146,5,44,1,48,13,2,4,3,0,1,0,0,3,0,0,0,0,0,0,12,387,741,ACTA DE CASILLA,,,JE2015L_06_02_0232_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,232,E01,35,92,2,27,2,7,3,4,0,1,0,0,0,0,3,1,0,0,0,0,0,3,180,276,ACTA DE CASILLA,,,JE2015L_06_02_0232_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,233,B,88,124,3,27,7,28,12,7,5,1,0,1,0,0,3,0,0,0,0,0,0,7,313,521,ACTA DE CASILLA,,,JE2015L_06_02_0233_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,233,C01,95,115,6,26,2,18,4,2,6,0,0,0,0,0,4,0,1,0,0,0,0,6,285,521,ACTA DE CASILLA,,,JE2015L_06_02_0233_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,233,E01,159,134,4,20,2,18,6,8,2,3,1,1,0,0,4,0,1,0,0,0,0,13,376,703,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,234,B,164,90,6,54,7,32,14,1,0,4,1,3,1,0,2,2,0,0,0,0,1,12,394,667,ACTA DE CASILLA,,,JE2015L_06_02_0234_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,234,C01,143,109,6,57,1,48,16,3,2,1,0,3,0,0,11,0,1,0,1,0,0,10,412,667,ACTA DE CASILLA,,,JE2015L_06_02_0234_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,234,C02,152,120,5,45,5,38,17,0,1,1,0,1,0,0,12,0,0,0,0,0,0,8,405,666,ACTA DE CASILLA,,,JE2015L_06_02_0234_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,235,B,115,51,7,20,13,28,14,3,2,4,0,0,1,0,7,0,1,0,0,0,0,10,276,602,RECUENTO(SRA),,,JE2015L_06_02_9_VR.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,235,C01,111,65,9,20,9,21,16,6,1,3,0,1,0,0,3,2,0,0,1,0,0,10,278,602,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,B,95,51,13,16,3,24,10,5,5,2,1,1,0,0,1,0,0,0,0,0,0,7,234,684,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C01,101,58,7,24,7,37,19,3,3,0,2,2,0,0,3,1,0,0,0,0,0,5,272,684,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C02,105,66,6,12,8,22,13,3,4,2,2,0,0,0,5,1,0,0,0,0,0,8,257,684,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C03,130,61,5,8,5,21,16,5,5,4,1,1,0,0,4,0,0,0,0,0,0,9,275,684,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C04,140,59,9,16,11,33,26,4,4,1,0,0,0,0,2,0,1,0,0,0,0,8,314,684,ACTA DE CASILLA,,,JE2015L_06_02_0236_4_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C05,111,52,7,19,5,38,17,1,0,1,1,1,0,0,2,1,1,0,0,0,0,6,263,684,ACTA DE CASILLA,,,JE2015L_06_02_0236_5_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C06,110,67,10,16,7,28,17,6,1,3,0,0,0,0,4,1,2,0,0,0,0,13,285,683,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C07,114,59,8,20,8,29,11,4,0,1,1,0,0,0,3,0,3,0,0,0,0,10,271,683,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C08,116,64,3,24,6,26,7,8,2,1,0,0,0,0,5,2,0,0,0,0,0,4,268,683,ACTA DE CASILLA,,,JE2015L_06_02_0236_8_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C09,122,79,6,15,8,28,10,5,2,0,0,0,0,0,5,2,0,0,1,0,0,4,287,683,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,236,C10,113,48,8,22,15,34,8,4,6,2,0,0,0,0,2,0,0,0,0,0,0,5,267,683,ACTA DE CASILLA,,,JE2015L_06_02_0236_10_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,237,B,149,99,3,7,8,31,6,3,4,2,0,0,0,0,7,1,1,0,1,0,0,8,330,710,ACTA DE CASILLA,,,JE2015L_06_02_0237_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,237,C01,110,80,7,17,7,13,7,2,8,2,0,1,0,1,9,1,2,0,0,0,0,10,277,709,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,237,C02,144,85,5,11,3,27,10,11,2,3,0,2,0,0,5,0,0,0,0,0,0,4,312,709,ACTA DE CASILLA,,,JE2015L_06_02_0237_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,B,93,106,5,12,7,31,20,5,0,2,1,0,0,0,5,0,1,0,0,0,0,6,294,616,ACTA DE CASILLA,,,JE2015L_06_02_0238_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,C01,109,64,5,13,4,25,17,3,4,1,0,0,0,0,4,0,0,0,0,0,0,4,253,616,ACTA DE CASILLA,,,JE2015L_06_02_0238_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E01,96,93,7,19,7,39,21,3,10,3,0,2,0,0,1,0,1,0,0,0,0,8,310,666,ACTA DE CASILLA,,,JE2015L_06_02_0238_1_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E01C01,102,73,8,18,8,44,15,8,9,1,0,1,0,0,3,0,3,0,0,0,0,5,298,666,ACTA DE CASILLA,,,JE2015L_06_02_0238_1_E_1_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E01C02,109,71,6,12,10,38,27,4,5,4,0,2,0,0,0,0,0,0,0,0,0,5,293,666,ACTA DE CASILLA,,,JE2015L_06_02_0238_1_E_2_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E01C03,90,74,9,8,9,43,18,3,4,4,2,1,1,0,1,0,1,0,0,0,0,6,274,666,ACTA DE CASILLA,,,JE2015L_06_02_0238_1_E_3_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E01C04,87,73,13,16,12,43,11,7,11,1,1,0,0,0,3,0,0,0,0,0,1,5,284,665,ACTA DE CASILLA,,,JE2015L_06_02_0238_1_E_4_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E01C05,87,76,6,28,6,45,23,3,4,0,0,0,0,0,2,0,0,0,0,0,0,8,288,665,ACTA DE CASILLA,,,JE2015L_06_02_0238_1_E_5_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E01C06,110,62,7,13,10,48,20,2,9,3,0,0,0,0,0,0,1,0,0,0,0,9,294,665,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,C02,101,77,1,20,12,41,11,3,4,3,1,0,0,0,5,0,1,0,0,0,0,9,289,616,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E02,116,95,6,8,9,46,12,4,10,2,0,0,0,0,2,0,0,0,0,0,0,5,315,715,ACTA DE CASILLA,,,JE2015L_06_02_0238_2_E_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E02C01,122,78,6,17,15,36,13,7,10,0,1,1,0,0,0,0,0,0,0,0,1,8,315,715,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E02C02,120,79,7,7,11,46,18,3,7,5,0,2,0,0,5,0,2,0,0,0,0,8,320,715,ACTA DE CASILLA,,,JE2015L_06_02_0238_2_E_2_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E02C03,93,88,7,17,4,58,19,4,5,4,0,0,0,0,4,0,0,0,0,0,0,8,311,715,ACTA DE CASILLA,,,JE2015L_06_02_0238_2_E_3_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E02C04,115,73,14,21,6,44,16,6,8,4,0,1,0,0,5,0,1,0,0,0,0,11,325,715,ACTA DE CASILLA,,,JE2015L_06_02_0238_2_E_4_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,E02C05,109,101,8,8,15,42,8,3,2,5,0,1,0,0,2,0,0,0,0,0,0,8,312,715,ACTA DE CASILLA,,,JE2015L_06_02_0238_2_E_5_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,C03,111,74,7,11,3,38,15,2,4,2,0,0,0,0,7,1,1,0,0,0,0,5,281,616,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,238,C04,105,79,6,27,11,41,7,2,4,2,0,1,0,0,3,0,1,0,0,0,0,6,295,615,ACTA DE CASILLA,,,JE2015L_06_02_0238_4_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,239,B,71,71,5,15,7,42,9,0,5,1,0,0,0,0,5,0,0,0,0,0,0,8,239,457,ACTA DE CASILLA,,,JE2015L_06_02_0239_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,239,C01,85,62,3,21,7,5,3,2,4,4,0,0,0,0,1,0,0,0,0,0,0,3,200,457,ACTA DE CASILLA,,,JE2015L_06_02_0239_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,240,B,122,108,9,15,3,26,10,4,1,2,1,1,0,0,5,0,0,0,0,0,0,11,318,718,ACTA DE CASILLA,,,JE2015L_06_02_0240_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,240,C01,100,127,7,12,5,39,9,5,2,0,0,1,0,0,2,0,1,0,0,0,0,11,321,718,ACTA DE CASILLA,,,JE2015L_06_02_0240_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,241,B,70,93,4,12,2,28,5,3,2,5,0,0,0,0,5,0,1,0,0,0,0,3,233,378,ACTA DE CASILLA,,,JE2015L_06_02_0241_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,241,C01,74,72,1,15,2,21,7,6,1,2,0,0,0,0,7,1,0,0,0,0,0,6,215,378,ACTA DE CASILLA,,,JE2015L_06_02_0241_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,242,B,85,128,1,8,3,41,4,2,3,2,0,0,1,0,4,0,0,0,0,0,0,3,285,582,ACTA DE CASILLA,,,JE2015L_06_02_0242_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,243,B,96,81,3,7,8,57,12,2,5,0,0,0,0,0,5,0,0,0,0,0,0,8,284,594,ACTA DE CASILLA,,,JE2015L_06_02_0243_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,243,C01,94,89,4,12,6,65,8,3,5,1,0,2,0,0,0,0,1,0,0,0,0,5,295,593,ACTA DE CASILLA,,,JE2015L_06_02_0243_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,243,C02,86,71,10,17,10,57,7,7,6,5,0,0,0,0,5,0,0,0,0,0,0,7,288,593,ACTA DE CASILLA,,,JE2015L_06_02_0243_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,244,B,98,69,12,31,10,48,17,8,4,1,1,1,0,0,5,0,0,0,0,0,0,5,310,705,ACTA DE CASILLA,,,JE2015L_06_02_0244_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,244,C01,98,85,10,31,5,29,17,9,3,2,0,1,0,0,4,0,0,0,0,0,0,0,294,705,ACTA DE CASILLA,,,JE2015L_06_02_0244_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,244,C02,90,95,4,25,6,54,10,5,4,2,0,1,0,0,2,0,1,0,0,0,0,5,304,705,ACTA DE CASILLA,,,JE2015L_06_02_0244_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,244,C03,113,65,10,17,8,50,19,2,5,1,0,1,0,0,4,1,0,0,0,0,1,3,300,705,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,244,C04,87,74,6,20,8,36,16,6,8,9,0,0,0,0,2,1,0,0,0,0,0,9,282,705,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,244,C05,96,68,6,37,7,47,12,4,5,1,0,1,0,0,7,0,0,0,0,0,0,5,296,705,ACTA DE CASILLA,,,JE2015L_06_02_0244_5_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,244,C06,98,69,8,19,4,59,13,7,6,5,0,0,0,0,2,0,0,0,0,0,1,7,298,705,ACTA DE CASILLA,,,JE2015L_06_02_0244_6_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,244,C07,98,95,7,29,10,37,11,5,2,4,1,0,0,0,4,0,0,0,0,0,0,8,311,704,ACTA DE CASILLA,,,JE2015L_06_02_0244_7_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,245,B,115,97,5,21,7,32,13,2,3,2,0,0,0,0,3,0,1,0,0,0,0,7,308,663,ACTA DE CASILLA,,,JE2015L_06_02_0245_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,245,C01,124,59,12,17,8,35,7,5,5,2,0,2,0,0,6,0,2,0,0,0,0,11,295,662,ACTA DE CASILLA,,,JE2015L_06_02_0245_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,245,C02,119,85,3,10,8,37,5,6,4,5,1,1,0,0,3,0,0,1,0,0,0,7,295,662,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,246,B,162,81,6,18,4,47,22,4,3,1,1,1,1,0,0,0,0,0,0,0,0,7,358,738,ACTA DE CASILLA,,,JE2015L_06_02_0246_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,246,C01,140,96,10,11,4,64,17,4,1,4,0,1,0,0,3,0,0,0,0,0,0,5,360,738,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,246,C02,145,107,3,8,6,36,14,2,5,3,1,2,1,0,3,0,0,0,0,1,0,9,346,738,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,247,B,13,24,2,6,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,189,ACTA DE CASILLA,,,JE2015L_06_02_0247_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,B,95,86,4,14,4,66,7,5,4,5,0,0,0,0,2,0,0,0,0,0,0,6,298,636,ACTA DE CASILLA,,,JE2015L_06_02_0248_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,C01,99,80,8,22,3,61,7,1,8,5,0,0,0,0,0,0,0,0,0,0,1,3,298,635,ACTA DE CASILLA,,,JE2015L_06_02_0248_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,E01,94,70,5,12,4,69,8,5,6,1,0,0,0,0,2,0,0,0,0,0,0,5,281,618,RECUENTO(SRA),,,JE2015L_06_02_9_GPO2.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,E01C01,91,70,7,15,3,80,7,2,1,6,2,3,0,0,2,1,1,0,0,0,0,6,297,618,ACTA DE CASILLA,,,JE2015L_06_02_0248_1_E_1_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,E01C02,107,69,5,26,4,63,11,5,1,2,0,0,0,0,2,0,0,0,0,0,0,5,300,618,ACTA DE CASILLA,,,JE2015L_06_02_0248_1_E_2_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,S01,271,256,10,20,7,121,42,8,5,9,0,1,0,0,2,0,0,0,0,0,1,4,757,0,ACTA DE CASILLA,,,JE2015L_06_02_0248_1_S_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,248,C02,88,99,6,11,4,69,14,1,7,3,0,0,0,0,4,0,0,0,0,0,0,1,307,635,ACTA DE CASILLA,,,JE2015L_06_02_0248_2_C_0_2.jpg
