id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN,PRI,PRD-PT-PC,PVEM,PANAL,PAS,PRI-PVEM,Total
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,0,1,OTHON P BLANCO,354,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,415,25,0,61,66,16,0,9,2,0,179
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,418,20,0,73,175,26,6,20,1,0,321
23,3/2/2008,12,Ayuntamientos,23,0,2,E,Extraordinaria,0,1,OTHON P BLANCO,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,420,9,0,75,118,44,5,9,0,0,260
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,435,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,448,9,0,45,143,5,2,14,0,0,218
23,3/2/2008,12,Ayuntamientos,23,0,15,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,6,0,24,0,144,0,8,2,113,297
23,3/2/2008,12,Ayuntamientos,23,0,17,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,8,0,24,0,158,0,14,0,130,334
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,7,0,32,0,98,0,11,3,101,252
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,7,0,31,0,101,0,11,3,107,260
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,12,0,17,0,105,0,8,3,89,234
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,10,0,11,0,76,0,11,1,78,187
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,9,0,16,0,95,0,19,1,91,231
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,86,3,0,13,0,90,0,10,1,88,205
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,313,0,14,0,50,0,10,1,73,461
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,179,0,0,12,0,142,0,3,2,164,323
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,6,BENITO JUAREZ,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,9,0,20,0,142,0,7,0,96,274
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,49,0,7,0,85,0,4,6,103,254
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,10,0,15,0,144,0,19,3,105,296
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,5,0,22,0,122,0,9,1,74,233
23,3/2/2008,12,Ayuntamientos,23,0,14,C,Contigua,0,6,BENITO JUAREZ,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,5,0,13,0,133,0,10,4,88,253
23,3/2/2008,12,Ayuntamientos,23,0,30,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,10,0,14,0,110,0,13,0,92,239
23,3/2/2008,12,Ayuntamientos,23,0,34,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,12,0,12,0,118,0,5,0,94,241
23,3/2/2008,12,Ayuntamientos,23,0,5,C,Contigua,0,6,BENITO JUAREZ,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,181,5,0,24,0,96,0,7,0,74,206
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,7,ISLA MUJERES,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,258,2,0,260,191,5,4,0,0,0,462
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,7,ISLA MUJERES,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,261,10,0,160,168,15,2,0,0,0,355
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,8,SOLIDARIDAD,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,10,0,15,176,16,9,5,0,0,231
23,3/2/2008,12,Ayuntamientos,23,0,11,C,Contigua,0,8,SOLIDARIDAD,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,3,0,15,191,26,5,6,0,0,246
23,3/2/2008,12,Ayuntamientos,23,0,19,C,Contigua,0,8,SOLIDARIDAD,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,5,0,10,143,27,6,3,1,0,195
23,3/2/2008,12,Ayuntamientos,23,0,41,C,Contigua,0,8,SOLIDARIDAD,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,10,0,17,196,23,7,6,0,0,259
23,3/2/2008,12,Ayuntamientos,23,0,44,C,Contigua,0,8,SOLIDARIDAD,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,204,2,0,10,156,29,9,6,0,0,212
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,380,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,123,7,0,29,0,27,0,10,4,74,151
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,13,0,41,0,51,0,12,5,98,220
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,161,2,0,63,0,39,0,6,6,99,215
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,161,10,0,65,0,40,0,7,8,103,233
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,637,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,174,10,0,25,0,78,0,6,5,121,245
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,175,7,0,35,0,84,0,3,4,141,274
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,540,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,9,0,30,0,97,0,10,3,68,217
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,4,0,22,0,83,0,5,4,109,227
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,103,11,0,51,0,54,0,18,2,112,248
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,106,8,0,36,0,69,0,14,5,86,218
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,6,0,28,0,91,0,8,4,94,231
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,8,0,35,0,78,0,14,6,102,243
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,482,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,124,10,0,35,0,45,0,15,9,68,182
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,125,10,0,28,0,66,0,13,4,110,231
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,5,LAZARO CARDENAS,552,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,288,21,0,165,0,23,0,0,43,202,454
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,5,LAZARO CARDENAS,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,290,12,0,235,0,17,0,0,23,122,409
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,110,6,0,22,0,62,0,9,3,75,177
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,745,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,127,9,0,21,0,169,0,8,3,119,329
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,128,3,0,58,0,61,0,10,7,118,257
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,728,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,147,13,0,74,0,64,0,19,8,108,286
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,148,10,0,21,0,93,0,33,3,102,262
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,158,11,0,32,0,121,0,12,4,106,286
23,3/2/2008,12,Ayuntamientos,23,0,16,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,1,0,87,0,58,0,12,7,88,253
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,167,13,0,17,0,104,0,18,1,71,224
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,741,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,168,10,0,40,0,118,0,15,7,139,329
23,3/2/2008,12,Ayuntamientos,23,0,5,C,Contigua,0,6,BENITO JUAREZ,741,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,168,7,0,44,0,117,0,12,7,139,326
23,3/2/2008,12,Ayuntamientos,23,0,6,C,Contigua,0,6,BENITO JUAREZ,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,6,0,21,0,133,0,13,6,120,299
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,2,0,17,0,82,0,13,4,58,176
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,13,0,15,0,105,0,7,6,81,227
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,6,0,20,0,102,0,8,0,72,208
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,7,0,24,0,111,0,14,1,71,228
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,671,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,10,0,16,0,115,0,14,5,89,249
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,9,0,24,0,133,0,2,5,139,312
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,9,0,21,0,108,0,19,2,89,248
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,7,0,12,0,105,0,8,1,113,246
23,3/2/2008,12,Ayuntamientos,23,0,5,C,Contigua,0,6,BENITO JUAREZ,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,151,12,0,60,0,75,0,11,4,64,226
23,3/2/2008,12,Ayuntamientos,23,0,10,C,Contigua,0,6,BENITO JUAREZ,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,7,0,35,0,75,0,12,1,98,228
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,1,6,BENITO JUAREZ,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,30,0,11,0,131,0,1,3,125,301
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,8,SOLIDARIDAD,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,205,8,0,18,165,23,4,7,0,0,225
23,3/2/2008,12,Ayuntamientos,23,0,2,E,Extraordinaria,0,1,OTHON P BLANCO,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,429,6,0,172,93,23,2,3,1,0,300
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,686,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,432,22,0,85,203,70,6,17,0,0,403
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,441,25,0,99,124,94,2,3,2,0,349
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,447,8,0,25,113,14,0,4,0,0,164
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,450,18,0,62,207,18,6,4,2,0,317
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,386,18,0,39,108,3,6,36,3,0,213
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,471,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,391,20,0,119,104,7,2,14,2,0,268
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,3,JOSE MARIA MORELOS,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,272,1,0,166,157,18,7,5,1,0,355
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,3,JOSE MARIA MORELOS,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,283,13,0,45,174,35,20,2,1,0,290
23,3/2/2008,12,Ayuntamientos,23,0,13,C,Contigua,0,8,SOLIDARIDAD,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,205,5,0,12,171,20,7,8,0,0,223
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,8,SOLIDARIDAD,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,206,5,0,15,175,12,5,1,0,0,213
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,8,SOLIDARIDAD,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,208,6,0,11,153,18,8,1,2,0,199
23,3/2/2008,12,Ayuntamientos,23,0,2,E,Extraordinaria,1,8,SOLIDARIDAD,353,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,211,0,0,1,174,56,29,3,1,0,264
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,8,SOLIDARIDAD,212,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,214,6,0,2,87,1,4,4,0,0,104
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,4,COZUMEL,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,182,4,0,159,232,6,6,4,0,0,411
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,4,COZUMEL,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,193,8,0,179,192,0,4,2,0,0,385
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,4,COZUMEL,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,194,,0,138,193,1,1,0,0,0,333
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,4,COZUMEL,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,196,12,0,236,246,7,3,0,0,0,504
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,4,COZUMEL,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,199,5,0,182,217,2,3,6,0,0,415
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,4,COZUMEL,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,200,,0,217,194,2,4,0,0,0,417
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,395,9,0,41,95,20,10,50,2,0,227
23,3/2/2008,12,Ayuntamientos,23,0,3,E,Extraordinaria,3,1,OTHON P BLANCO,535,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,396,27,0,141,86,25,11,39,3,0,332
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,1,OTHON P BLANCO,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,405,24,0,100,178,26,7,71,5,0,411
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,409,0,0,68,129,27,5,28,0,0,257
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,409,8,0,65,135,22,2,49,0,0,281
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,210,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,410,4,0,13,23,1,2,64,0,0,107
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,2,FELIPE CARRILLO PUERTO,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,218,8,0,70,0,47,0,26,0,236,387
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,449,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,220,9,0,45,0,42,0,23,0,180,299
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,229,31,0,149,0,112,0,19,0,180,491
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,240,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,230,3,0,10,0,64,0,10,0,87,174
23,3/2/2008,12,Ayuntamientos,23,0,2,E,Extraordinaria,2,2,FELIPE CARRILLO PUERTO,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,9,0,89,0,67,0,2,0,119,286
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,2,FELIPE CARRILLO PUERTO,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,241,5,0,18,0,124,0,24,0,172,343
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,339,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,243,7,0,13,0,81,0,2,0,134,237
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,245,9,0,76,0,62,0,35,0,188,370
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,3,JOSE MARIA MORELOS,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,268,14,0,184,206,19,8,8,0,0,439
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,3,JOSE MARIA MORELOS,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,270,8,0,87,171,68,1,8,0,0,343
23,3/2/2008,12,Ayuntamientos,23,0,50,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,3,0,17,0,130,0,14,1,113,278
23,3/2/2008,12,Ayuntamientos,23,0,52,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,12,0,16,0,130,0,9,3,102,272
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,6,0,11,0,71,0,7,2,90,187
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,457,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,4,0,24,0,81,0,2,3,80,194
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,441,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,42,7,0,22,0,63,0,7,3,67,169
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,58,10,0,59,0,73,0,24,9,179,354
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,735,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,65,5,0,19,0,133,0,7,2,76,242
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,5,0,16,0,57,0,6,0,38,122
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,9,0,14,0,66,0,4,2,41,136
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,4,COZUMEL,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,203,5,0,206,253,2,1,3,0,0,470
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,309,10,0,120,162,11,5,12,0,0,320
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,645,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,310,10,0,102,183,5,3,8,2,0,313
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,240,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,324,4,0,33,69,1,0,5,0,0,112
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,325,7,0,59,103,3,7,3,2,0,184
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,434,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,328,11,0,68,152,2,4,11,1,0,249
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,558,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,347,17,0,81,120,6,8,13,1,0,246
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,350,10,0,81,166,9,3,14,2,0,285
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,353,8,0,65,120,7,7,9,0,0,216
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,411,12,0,63,188,15,8,29,0,0,315
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,427,17,0,87,158,7,7,7,2,0,285
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,298,14,0,99,139,13,10,16,0,0,291
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,675,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,299,17,0,114,151,10,10,23,0,0,325
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,401,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,329,7,0,68,137,4,6,8,1,0,231
