sep=|
AYUNTAMIENTOS
2021/06/21 11:41 (UTC-5)
ID_ESTADO|ESTADO|ID_DISTRITO|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_CASILLA|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CQROO|PES|RSP|FMEX|CAND_IND_1|CAND_IND_2|CAND_IND_3|CAND_IND_4|C_PAN_PRI_PRD_CQROO|C_PAN_PRI_PRD|C_PAN_PRI_CQROO|C_PAN_PRD_CQROO|C_PRI_PRD_CQROO|C_PAN_PRI|C_PAN_PRD|C_PAN_CQROO|C_PRI_PRD|C_PRI_CQROO|C_PRD_CQROO|C_PVEM_PT_MORENA_MAS|C_PVEM_PT_MORENA|C_PVEM_PT_MAS|C_PVEM_MORENA_MAS|C_PT_MORENA_MAS|C_PVEM_PT|C_PVEM_MORENA|C_PVEM_MAS|C_PT_MORENA|C_PT_MAS|C_MORENA_MAS|NO_REGISTRADOS|NULOS|TOTAL_VOTOS_CALCULADO|LISTA_NOMINAL|OBSERVACIONES
23|QUINTANA ROO|4|1|BENITO JUAREZ|38|CONTIGUA 1|16|6|1|9|4|7|66|0|0|2|0|25|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|8|149|455|COTEJADO EN PLENO
23|QUINTANA ROO|4|1|BENITO JUAREZ|39|BASICA 1|21|8|8|13|4|3|89|1|3|9|2|41|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|214|633|COTEJADO EN PLENO
23|QUINTANA ROO|4|1|BENITO JUAREZ|40|BASICA 1|11|14|8|18|3|5|71|2|1|5|0|45|0|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|197|552|COTEJADO EN PLENO
23|QUINTANA ROO|4|1|BENITO JUAREZ|40|CONTIGUA 1|12|8|16|7|0|5|50|0|0|7|0|30|1|-|-|-|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|9|149|552|COTEJADO EN PLENO
23|QUINTANA ROO|4|1|BENITO JUAREZ|41|BASICA 1|12|8|13|19|4|11|64|1|1|11|0|50|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|209|613|COTEJADO EN PLENO
23|QUINTANA ROO|4|1|BENITO JUAREZ|42|BASICA 1|28|9|24|19|6|4|105|6|3|10|4|63|1|-|-|-|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|295|692|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|43|BASICA 1|12|15|5|19|7|6|66|5|3|11|2|40|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|14|209|441|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|43|CONTIGUA 1|22|13|5|20|3|3|68|6|4|14|3|44|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|1|0|0|0|8|217|440|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|44|BASICA 1|31|9|10|8|7|6|102|2|3|13|3|45|4|-|-|-|0|0|0|3|0|0|1|0|0|0|0|1|1|0|0|0|0|2|0|1|0|0|0|12|264|601|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|44|CONTIGUA 1|19|14|7|21|9|2|92|2|1|20|2|40|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|1|15|248|601|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|45|BASICA 1|37|23|16|6|9|16|97|1|3|6|2|42|4|-|-|-|0|0|0|1|0|0|4|0|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|16|286|593|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|45|CONTIGUA 1|43|21|10|11|4|4|77|1|2|11|4|49|4|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|1|13|259|593|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|46|BASICA 1|28|11|14|25|7|12|102|1|3|12|1|67|4|-|-|-|0|0|0|4|0|0|4|1|0|0|0|0|0|0|1|0|0|2|0|1|0|0|0|15|315|704|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|46|CONTIGUA 1|34|12|24|22|5|6|100|0|3|6|1|73|10|-|-|-|0|0|0|2|0|0|1|1|0|0|0|2|0|0|0|0|0|2|0|2|0|0|0|22|328|703|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|47|BASICA 1|26|13|12|16|4|4|98|3|5|8|1|49|1|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|16|259|687|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|47|CONTIGUA 1|17|11|8|21|4|5|125|5|2|13|0|60|0|-|-|-|0|0|0|4|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|11|288|687|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|48|BASICA 1|24|13|10|22|1|8|88|1|5|11|2|65|5|-|-|-|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|20|280|689|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|48|CONTIGUA 1|37|11|8|25|4|8|71|1|5|15|5|59|6|-|-|-|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|1|0|0|3|8|271|688|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|49|BASICA 1|27|5|8|32|6|14|97|2|0|11|4|62|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|270|724|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|49|CONTIGUA 1|22|8|16|19|10|12|101|1|3|10|1|67|6|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|16|295|724|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|50|BASICA 1|25|15|14|32|8|7|101|4|3|13|3|67|6|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|3|0|0|0|0|4|0|0|0|0|1|13|320|700|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|50|CONTIGUA 1|19|16|15|23|4|6|110|1|4|11|3|54|8|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|2|0|1|0|23|302|700|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|50|CONTIGUA 2|28|11|15|27|6|11|124|6|4|8|0|65|5|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|16|327|700|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|51|BASICA 1|20|13|16|15|4|11|91|2|1|11|1|42|5|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|17|252|582|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|51|CONTIGUA 1|20|14|7|16|3|7|83|1|0|22|0|31|10|-|-|-|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|2|0|1|0|0|0|18|238|582|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|52|BASICA 1|32|9|21|29|4|12|114|8|4|9|2|60|5|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|17|330|731|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|52|CONTIGUA 1|24|7|22|23|7|6|110|0|5|11|3|54|4|-|-|-|0|0|0|2|0|0|1|0|0|0|0|0|2|0|0|0|0|1|0|0|0|3|0|12|297|731|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|53|BASICA 1|30|18|10|22|7|4|83|3|3|10|0|63|6|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|3|3|0|3|0|0|0|9|279|648|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|53|CONTIGUA 1|32|8|15|11|5|11|94|3|4|12|1|42|6|-|-|-|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|2|10|262|648|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|53|CONTIGUA 2|29|7|15|20|4|10|83|1|0|15|0|57|7|-|-|-|0|0|0|1|0|0|1|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|12|265|648|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|53|CONTIGUA 3|28|12|14|12|2|8|101|4|4|17|3|69|6|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|280|647|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|54|BASICA 1|22|11|11|13|2|4|108|5|3|7|3|59|2|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|28|282|628|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|54|CONTIGUA 1|26|10|16|13|4|4|107|2|2|9|6|46|5|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|262|627|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|54|CONTIGUA 2|20|9|17|6|2|11|105|1|2|5|2|52|5|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|2|11|252|627|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|54|CONTIGUA 3|29|16|14|16|1|5|94|1|5|9|2|51|4|-|-|-|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|3|0|2|0|0|0|13|267|627|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|55|BASICA 1|16|28|8|31|7|11|83|5|3|7|2|33|2|-|-|-|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|16|258|603|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|55|CONTIGUA 1|28|7|10|25|3|11|89|5|5|14|4|45|3|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|2|0|1|0|0|0|16|269|603|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|56|BASICA 1|23|14|8|29|4|3|75|1|1|7|1|41|2|-|-|-|0|0|0|1|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|10|224|511|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|56|CONTIGUA 1|13|17|5|25|2|4|63|1|2|13|0|40|2|-|-|-|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|17|206|511|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|57|BASICA 1|57|8|9|5|3|5|68|5|1|8|4|42|6|-|-|-|0|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|12|239|562|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|57|CONTIGUA 1|40|18|4|4|0|4|66|5|6|9|1|49|19|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|6|235|562|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|5|1|BENITO JUAREZ|57|CONTIGUA 2|51|18|15|8|4|6|68|3|2|10|1|43|12|-|-|-|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|8|253|561|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|58|BASICA 1|53|38|13|11|2|8|98|4|2|12|1|62|6|-|-|-|0|0|0|0|0|0|3|0|0|0|0|1|2|0|0|0|0|4|0|3|0|1|0|15|339|698|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|59|BASICA 1|46|10|10|6|2|5|89|0|4|13|0|34|5|-|-|-|0|0|0|2|0|0|1|0|0|0|0|5|1|0|1|0|0|0|0|0|0|0|1|11|246|577|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|59|CONTIGUA 1|62|14|12|11|3|13|92|1|3|6|1|41|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|2|14|281|576|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|60|BASICA 1|17|12|11|14|1|3|81|3|2|18|1|44|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|8|219|533|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|60|CONTIGUA 1|18|9|10|13|4|9|77|1|3|23|2|47|6|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|7|231|532|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|60|CONTIGUA 2|25|8|11|19|4|5|79|3|2|18|0|45|4|-|-|-|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|9|236|532|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|61|BASICA 1|37|9|28|6|3|6|64|1|4|10|3|41|7|-|-|-|0|0|0|0|0|0|1|0|0|0|0|1|2|0|0|0|0|0|0|1|0|0|0|12|236|468|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|61|CONTIGUA 1|31|10|24|5|3|15|55|2|1|9|1|31|7|-|-|-|0|0|0|0|0|0|3|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|11|211|467|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|62|BASICA 1|23|11|11|11|2|5|85|4|1|14|0|38|4|-|-|-|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|12|224|483|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|62|CONTIGUA 1|8|7|5|14|2|10|79|3|0|13|2|35|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|192|483|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|63|BASICA 1|34|15|8|10|4|6|79|1|2|11|3|40|9|-|-|-|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|1|13|241|383|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|63|CONTIGUA 1|22|10|9|8|6|3|53|2|2|4|0|20|5|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|5|153|382|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|64|BASICA 1|11|7|3|10|4|7|65|3|1|9|0|39|8|-|-|-|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|10|184|446|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|64|CONTIGUA 1|14|10|9|4|1|6|66|4|2|5|2|31|6|-|-|-|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|2|0|0|0|1|0|11|176|446|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|65|BASICA 1|16|4|9|10|1|3|67|2|0|11|2|22|8|-|-|-|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|1|0|0|0|17|178|518|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|65|CONTIGUA 1|14|10|12|10|3|1|73|1|2|12|1|40|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|181|518|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|66|BASICA 1|34|15|8|10|4|6|79|1|2|11|3|40|9|-|-|-|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|1|13|241|692|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|67|BASICA 1|15|4|15|15|3|6|99|2|1|11|4|35|8|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|1|0|0|0|21|244|744|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|68|BASICA 1|18|12|2|9|2|3|36|8|0|2|0|14|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|11|121|396|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|68|CONTIGUA 1|22|10|5|13|3|8|41|1|2|3|0|35|2|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|153|396|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|69|BASICA 1|22|10|6|9|4|4|76|5|2|6|1|40|2|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|1|0|0|1|8|201|584|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|70|BASICA 1|19|14|12|25|2|10|92|3|5|21|1|44|6|-|-|-|0|0|0|1|0|0|2|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|16|275|541|COTEJADO EN PLENO
23|QUINTANA ROO|2|1|BENITO JUAREZ|70|CONTIGUA 1|13|17|14|34|5|5|99|1|7|11|3|49|7|-|-|-|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|13|283|541|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|71|BASICA 1|34|14|13|23|5|3|95|4|5|12|0|52|6|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|3|0|1|0|0|0|19|291|691|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|71|CONTIGUA 1|30|12|17|17|4|11|115|3|5|7|0|55|6|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|3|0|1|0|0|1|1|13|304|690|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|72|BASICA 1|29|18|22|32|4|15|89|3|1|12|4|43|1|-|-|-|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|22|297|735|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|72|CONTIGUA 1|31|17|9|27|9|7|110|5|2|8|2|51|6|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|295|735|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|72|CONTIGUA 2|37|8|10|14|5|7|96|3|4|10|0|67|4|-|-|-|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|3|0|1|0|0|0|15|287|735|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|6|1|BENITO JUAREZ|73|BASICA 1|48|17|14|16|5|7|94|4|3|14|2|48|2|-|-|-|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|1|0|1|2|0|0|1|14|296|724|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|73|CONTIGUA 1|45|13|13|7|2|8|71|4|4|11|1|48|4|-|-|-|0|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|3|0|2|0|0|0|12|251|724|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|73|CONTIGUA 2|39|15|10|9|6|8|101|2|6|6|3|61|6|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|1|0|14|291|724|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|74|BASICA 1|42|10|17|19|2|3|77|0|1|7|2|43|4|-|-|-|0|0|0|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|9|240|514|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|74|CONTIGUA 1|24|12|14|21|6|3|69|1|2|11|0|36|6|-|-|-|0|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|220|513|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|74|CONTIGUA 2|40|17|11|13|3|4|69|1|6|8|0|47|4|-|-|-|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15|240|513|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|75|BASICA 1|35|13|9|21|7|11|71|1|4|13|0|41|4|-|-|-|0|0|0|1|0|0|1|0|0|0|0|0|3|0|1|0|0|0|0|1|0|1|0|5|243|547|COTEJADO EN PLENO
23|QUINTANA ROO|6|1|BENITO JUAREZ|75|CONTIGUA 1|29|7|2|12|2|11|78|6|1|8|0|53|7|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|8|226|547|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|76|BASICA 1|65|24|12|11|3|15|87|6|4|5|5|58|8|-|-|-|0|0|0|2|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|2|0|1|0|17|327|620|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|76|CONTIGUA 1|72|19|9|12|3|9|94|4|2|8|2|49|6|-|-|-|0|0|0|0|0|0|0|0|0|0|0|1|3|0|0|0|0|1|0|0|0|0|0|9|303|620|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|76|CONTIGUA 2|58|24|6|9|1|8|105|4|4|7|3|46|7|-|-|-|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|13|299|620|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|77|BASICA 1|46|18|12|2|1|2|56|1|4|11|5|40|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|4|208|492|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|77|CONTIGUA 1|35|13|10|8|2|5|57|2|2|7|1|31|3|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|5|183|492|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|78|BASICA 1|17|22|9|9|1|6|93|2|5|7|2|53|3|-|-|-|0|0|0|3|0|0|2|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|1|15|253|561|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|78|CONTIGUA 1|25|21|20|6|2|7|70|4|2|7|1|58|5|-|-|-|0|0|0|2|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|2|0|0|0|12|247|560|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|79|BASICA 1|27|10|14|7|4|11|83|1|0|3|2|27|5|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|10|207|515|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|79|CONTIGUA 1|29|13|6|11|2|7|79|4|3|6|1|42|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|214|515|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|80|BASICA 1|17|5|15|3|4|6|56|0|1|4|0|33|3|-|-|-|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|2|0|1|0|0|0|6|158|394|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|80|CONTIGUA 1|14|7|14|14|3|6|55|1|1|1|1|34|1|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|160|393|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|81|BASICA 1|15|15|4|14|6|5|61|1|1|4|1|24|3|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|2|6|165|435|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|81|CONTIGUA 1|20|9|6|11|4|6|61|1|1|12|1|21|3|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|3|0|0|1|7|169|434|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|82|BASICA 1|35|11|11|33|6|3|81|7|2|9|0|71|1|-|-|-|0|0|0|0|0|0|3|0|0|0|1|0|1|0|0|0|0|1|0|2|0|0|0|17|295|713|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|83|BASICA 1|14|10|14|6|5|1|54|5|0|2|1|27|0|-|-|-|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|3|0|0|0|5|151|489|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|83|CONTIGUA 1|24|8|8|11|5|0|46|1|5|3|0|28|5|-|-|-|0|0|0|1|0|0|2|0|0|0|0|0|0|0|0|0|0|1|0|3|0|0|1|7|159|489|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|84|BASICA 1|13|7|7|20|3|3|54|0|0|2|0|26|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|149|527|COTEJADO EN PLENO
23|QUINTANA ROO|5|1|BENITO JUAREZ|84|CONTIGUA 1|13|9|3|11|0|3|49|2|1|4|0|18|3|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|4|123|526|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|85|BASICA 1|14|7|10|19|2|5|44|3|2|3|0|17|3|-|-|-|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|5|137|463|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|85|CONTIGUA 1|10|9|9|11|1|6|56|1|1|3|2|19|0|-|-|-|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|131|463|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|86|BASICA 1|37|10|14|18|3|5|70|0|3|2|2|40|4|-|-|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|7|218|529|COTEJADO EN PLENO
23|QUINTANA ROO|1|1|BENITO JUAREZ|86|CONTIGUA 1|18|8|4|17|5|5|65|1|3|6|2|33|2|-|-|-|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|173|529|COTEJADO EN PLENO
