CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_AVE,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PVEM_NVA_ALIANZA,PVEM_AVE,NVA_ALIANZA_AVE,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3101,3,151,316,36,18,15,53,4,9,8,132,4,13,1,0,1,0,0,6,0,1,0,0,0,,,,,,,,,,,,,,,,0,768,36,804,1535
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3107,3,186,339,10,48,13,56,7,11,9,171,1,0,0,0,0,0,0,8,0,0,1,1,1,,,,,,,,,,,,,,,,1,862,37,900,1424
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3108,3,161,389,44,38,26,178,15,22,16,271,12,6,5,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,2,1185,49,1236,2087
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4720,1,47,191,5,9,12,13,1,4,3,36,1,1,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,325,8,333,629
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4721,1,79,117,9,10,9,37,2,3,1,20,1,0,0,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,292,12,304,661
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4722,1,12,21,9,13,6,33,2,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,129,9,138,239
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3475,3,142,166,51,115,5,53,5,47,9,322,171,15,1,0,1,0,0,6,1,2,0,2,1,,,,,,,,,,,,,,,,0,1115,41,1156,2246
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3476,2,90,140,42,23,4,59,15,24,4,243,93,12,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,752,29,781,1488
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3477,3,80,132,38,36,2,66,8,40,12,236,71,12,0,0,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,738,17,755,1520
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3478,3,115,149,39,38,11,38,10,31,10,239,96,15,0,0,2,0,0,13,0,1,0,0,0,,,,,,,,,,,,,,,,0,807,22,829,1610
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3479,3,126,143,32,32,6,74,8,31,12,205,56,14,4,0,0,0,0,4,0,1,0,0,0,,,,,,,,,,,,,,,,0,748,19,767,1586
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3480,3,72,170,35,18,5,48,7,40,9,237,48,12,3,0,0,0,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,0,708,25,733,1669
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3481,2,143,198,46,36,13,51,4,31,11,98,14,37,0,0,0,0,0,6,0,1,0,0,0,,,,,,,,,,,,,,,,0,689,22,711,1454
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3482,1,13,26,8,8,0,4,0,2,0,12,1,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,0,76,2,78,200
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3483,1,31,43,15,16,0,8,2,21,3,46,5,1,0,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,195,14,209,357
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3484,1,17,53,9,10,2,32,4,11,1,26,1,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,169,9,178,448
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3485,2,52,79,23,28,7,29,7,33,7,140,10,2,0,0,0,0,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,0,426,31,457,1177
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3486,2,38,78,25,22,5,19,9,15,5,129,7,3,2,0,1,0,0,4,0,1,0,0,0,,,,,,,,,,,,,,,,0,363,35,398,1144
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3487,3,68,130,28,57,4,24,3,63,10,194,46,1,0,0,0,0,0,0,0,7,0,0,0,,,,,,,,,,,,,,,,0,635,32,667,1547
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3488,2,24,94,9,23,4,7,10,39,28,106,6,0,0,0,0,0,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,0,355,9,364,956
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3489,2,41,148,24,87,7,14,6,43,4,67,7,4,0,0,1,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,0,456,17,473,1093
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3490,3,25,179,12,112,5,14,2,13,10,67,33,2,0,0,1,0,0,7,0,6,0,2,1,,,,,,,,,,,,,,,,0,491,9,500,1268
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3491,2,203,110,47,22,3,23,3,4,5,123,3,38,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,585,25,610,1090
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3492,1,80,156,30,3,3,7,2,1,2,32,2,10,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,331,6,337,731
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3493,2,18,70,5,25,1,23,4,6,6,63,2,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,224,11,235,634
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3494,2,151,145,24,20,2,45,3,36,8,177,3,6,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,1,623,14,638,1244
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3495,3,161,129,28,25,5,47,3,57,9,312,9,6,0,0,0,0,0,3,0,2,0,0,0,,,,,,,,,,,,,,,,0,796,15,811,1557
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3496,3,275,136,25,28,7,47,2,32,8,232,9,9,0,0,0,1,0,4,0,2,0,0,0,,,,,,,,,,,,,,,,0,817,14,831,1745
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3497,1,96,34,5,2,7,3,2,27,3,35,2,9,0,0,0,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,0,228,17,245,497
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3498,1,58,54,4,2,1,6,1,21,4,27,1,2,0,0,0,0,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,0,185,5,190,596
3,30,VERACRUZ,27,ACAYUCAN,148,SOCONUSCO,3499,1,180,41,16,10,0,3,1,27,4,42,1,12,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,1,339,7,347,749
3,30,VERACRUZ,27,ACAYUCAN,148,SOCONUSCO,3500,1,121,63,12,8,2,7,3,52,1,65,3,9,0,0,0,0,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,0,349,11,360,656
3,30,VERACRUZ,27,ACAYUCAN,148,SOCONUSCO,3501,4,225,157,55,33,12,52,2,79,16,452,16,37,0,0,2,0,0,4,0,4,1,0,0,,,,,,,,,,,,,,,,1,1147,63,1211,2781
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3808,2,44,101,72,54,2,58,46,11,8,224,6,7,2,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,637,12,649,1100
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3809,2,45,136,63,47,5,31,38,10,7,178,3,5,0,0,0,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,0,571,12,583,1026
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3810,2,41,95,94,31,3,21,34,12,6,118,1,2,1,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,462,7,469,891
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3811,2,30,112,113,36,3,28,22,10,2,124,4,3,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,1,490,11,502,907
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3812,2,50,113,99,47,4,63,34,16,10,252,3,8,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,700,24,724,1262
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3813,2,43,123,57,52,3,15,37,6,3,143,2,4,0,0,2,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,492,17,510,928
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3814,1,36,72,49,53,3,20,19,3,5,125,0,3,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,0,390,6,396,683
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3815,2,165,105,55,22,10,12,22,33,3,143,4,19,0,0,1,0,0,3,1,3,0,0,0,,,,,,,,,,,,,,,,0,601,15,616,1216
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3816,2,22,59,14,27,1,10,4,24,1,105,2,2,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,272,1,273,524
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3817,2,75,81,17,16,5,2,42,20,3,37,3,7,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,0,313,10,323,653
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3818,2,23,157,11,26,1,48,32,32,4,125,2,1,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,464,7,471,877
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3819,3,89,247,25,26,1,36,51,32,8,109,0,2,1,0,0,0,0,3,2,0,0,0,0,,,,,,,,,,,,,,,,0,632,12,644,1223
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3820,1,29,134,26,16,1,1,5,13,0,39,0,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,268,5,273,443
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3821,1,28,65,25,6,2,8,6,66,2,17,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,234,6,240,503
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3822,3,104,158,108,24,6,9,21,103,3,46,0,26,0,0,0,0,0,4,0,1,0,0,0,,,,,,,,,,,,,,,,0,613,13,626,1106
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3823,2,77,211,29,47,2,12,16,60,6,47,0,2,0,0,0,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,0,512,6,518,1074
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1579,2,157,199,24,79,3,2,1,9,1,57,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,537,10,547,1003
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1580,2,137,150,19,82,3,4,0,5,4,76,2,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,493,23,517,994
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1581,2,151,148,35,52,4,3,1,12,1,83,2,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,502,14,516,992
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1582,2,118,248,23,98,3,7,2,3,2,34,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,545,27,572,889
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1583,2,170,133,67,21,8,2,2,1,1,39,3,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,462,16,478,1029
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1584,2,106,315,21,63,3,2,2,3,3,35,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,556,16,572,932
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1585,3,242,360,24,136,6,2,4,3,4,49,2,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,840,32,872,1636
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1586,3,200,150,23,52,0,2,3,4,0,35,1,18,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,488,23,511,952
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1587,2,130,129,18,7,3,0,6,5,0,17,1,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,331,11,342,664
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1588,2,251,31,36,11,19,2,6,3,4,17,0,18,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,398,15,413,742
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1589,2,313,226,11,57,12,7,2,5,1,37,3,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,680,20,700,1318
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1590,3,199,164,20,37,8,0,1,4,3,41,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,492,8,501,969
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2146,2,31,155,23,6,0,8,9,2,7,209,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,453,17,471,1061
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2147,1,27,91,14,6,0,3,1,0,3,155,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,306,17,324,675
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2148,1,15,69,8,11,2,5,4,0,2,95,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,215,10,225,470
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2149,1,53,87,11,8,2,3,5,4,0,121,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,299,10,309,730
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2150,1,11,58,6,12,4,0,0,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,131,2,133,288
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2151,1,32,25,10,3,2,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,83,6,89,199
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2152,2,85,77,14,15,4,1,3,2,3,35,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,248,9,257,729
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2153,4,146,262,32,24,6,7,10,8,5,178,3,19,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,700,30,730,1615
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2154,2,26,103,11,9,5,1,4,4,0,71,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,240,6,246,568
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2155,3,76,241,38,6,5,14,5,7,8,190,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,604,26,630,1808
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2156,2,27,70,31,5,3,3,6,3,5,117,3,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,277,16,293,771
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2157,2,37,113,12,26,2,4,9,3,6,153,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,366,2,368,844
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2158,2,20,116,10,12,3,0,2,2,3,59,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,228,13,241,550
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2159,2,95,154,21,21,5,3,6,16,5,87,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,25,422,31,478,957
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2160,2,20,100,17,9,2,0,1,0,3,21,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,177,12,189,534
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2161,2,39,110,26,3,1,2,0,0,1,77,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,267,23,290,753
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2162,2,106,205,110,3,17,5,2,6,1,119,1,22,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,597,16,613,1478
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2163,2,40,101,31,4,6,3,3,5,3,126,3,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,331,15,346,953
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2164,3,74,175,41,26,0,2,6,3,0,68,2,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,403,19,422,910
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2165,2,105,92,15,16,1,0,3,4,1,36,3,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,286,14,300,574
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2166,2,136,183,43,10,4,2,2,5,3,29,1,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,433,14,447,877
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2167,4,200,191,60,30,16,6,10,3,2,60,2,19,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,599,33,632,1323
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2420,2,75,145,31,10,12,10,4,10,3,304,16,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,631,28,659,1379
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2421,2,63,171,36,0,16,2,2,7,6,240,18,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,569,16,586,1213
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2422,3,77,210,44,12,8,10,5,11,8,315,23,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,732,40,772,2096
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2423,2,63,125,24,4,8,7,1,1,4,195,7,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,444,23,467,1081
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2424,2,43,133,16,3,7,2,3,8,2,216,11,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,446,14,460,869
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2425,2,64,149,20,11,3,3,8,5,5,264,9,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,544,13,557,1116
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2426,2,51,128,26,5,6,8,5,2,1,220,11,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,465,20,486,954
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2427,3,99,187,60,9,14,11,6,9,7,423,16,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,855,36,891,1880
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2428,2,115,176,37,5,9,7,2,12,9,340,19,18,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,749,25,774,1396
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2429,3,162,176,28,5,4,12,8,11,2,347,43,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,813,23,836,1513
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2430,2,147,91,24,1,3,8,2,6,2,173,16,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,487,25,513,864
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2431,7,280,634,130,26,24,59,14,27,15,1279,94,17,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,2599,90,2691,4849
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2432,3,94,240,36,8,9,9,6,12,7,451,27,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,905,32,937,1937
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2433,3,72,148,26,8,5,9,2,5,5,411,9,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,703,25,728,1533
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2434,2,45,97,20,3,1,3,1,2,4,239,24,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,445,24,469,1020
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2435,3,110,167,40,5,8,15,3,5,9,439,23,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,831,21,854,1603
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2436,2,79,131,28,6,9,11,6,8,10,257,14,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,563,12,576,1044
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2437,2,59,150,23,4,2,8,5,2,11,259,17,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,543,16,559,978
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2438,2,83,140,67,11,15,7,5,5,1,297,18,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,662,19,682,1410
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2439,2,43,106,35,4,6,2,1,8,3,188,4,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,406,28,434,885
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2440,3,116,214,58,12,6,20,4,11,8,571,24,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1055,32,1087,2110
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2441,2,77,158,34,5,5,6,3,6,3,293,15,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,617,16,635,1180
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2442,2,68,134,14,2,1,9,0,24,7,261,24,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,548,23,571,1049
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2443,2,41,164,24,4,1,2,1,21,2,155,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,424,22,446,785
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2444,2,72,123,29,5,4,6,6,5,25,264,12,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,553,13,567,1042
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2445,2,56,134,24,4,3,7,4,5,0,279,13,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,531,29,561,1148
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2446,3,100,215,44,13,9,13,7,9,6,540,31,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,991,35,1029,2124
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2447,2,71,141,23,10,3,20,4,5,1,268,18,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,571,26,597,1068
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2448,2,57,85,22,6,3,22,3,1,5,231,12,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,451,18,469,849
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2449,2,74,151,23,6,3,29,5,4,3,319,13,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,636,22,658,1200
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2450,2,29,117,16,6,4,20,2,6,2,246,17,47,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,512,16,529,919
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2451,1,42,93,19,4,5,7,6,5,2,151,20,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,359,16,375,724
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2452,7,253,570,109,10,23,19,9,28,15,1095,65,26,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,18,2222,64,2304,4406
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2453,1,41,104,14,1,0,15,0,0,2,109,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,296,11,307,570
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2454,1,35,76,8,3,1,4,3,2,1,97,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,234,10,244,477
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2455,1,31,27,8,3,1,4,3,7,2,110,8,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,207,12,219,416
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2456,2,43,103,19,3,4,3,1,2,3,220,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,410,20,430,842
