CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1199,1,94,78,6,0,2,4,2,2,1,0,0,0,0,0,0,189,0,200,291
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1200,1,193,134,1,4,5,11,6,2,5,1,3,0,0,2,0,367,6,373,702
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1201,1,93,79,4,0,3,4,1,4,1,0,0,0,0,0,0,189,4,193,315
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1202,1,94,84,0,0,0,2,0,1,0,0,0,0,0,0,0,181,5,186,292
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1203,1,182,123,6,2,2,11,2,7,2,0,0,0,0,3,0,340,8,348,648
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1204,2,205,202,2,10,2,13,3,1,3,0,3,0,0,1,0,445,0,861,862
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1205,1,171,143,4,0,3,11,0,2,2,0,0,0,0,0,0,336,10,346,713
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1206,2,201,208,2,1,2,22,2,4,3,5,0,1,0,1,0,452,6,462,864
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1207,1,120,96,1,6,1,4,4,0,3,0,6,0,0,2,0,243,3,246,537
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1208,1,65,75,0,0,0,4,2,0,4,0,0,0,0,1,0,151,10,161,246
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1209,2,314,136,0,1,0,9,4,6,12,1,5,0,0,0,0,488,7,495,796
2,28,TAMAULIPAS,8,RIO BRAVO,33,RIO BRAVO,1210,1,85,69,3,3,1,7,0,7,0,0,0,0,0,2,0,177,8,185,397
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1211,1,186,222,1,0,0,2,1,0,1,0,0,0,0,0,0,413,3,416,544
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1212,1,175,216,2,0,0,2,0,0,1,2,2,0,0,0,0,400,4,404,524
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1213,1,52,36,2,0,0,0,0,0,0,0,0,0,0,0,0,90,4,94,136
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1214,2,107,125,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,232,290
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1215,2,174,157,2,0,1,2,0,0,0,0,0,0,0,0,0,336,3,339,422
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1216,1,256,212,2,0,1,1,1,0,0,0,0,0,0,0,0,473,10,482,640
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1217,1,257,155,0,0,0,0,0,1,3,0,0,0,0,0,0,416,3,419,513
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1218,1,186,184,1,0,0,1,0,5,3,0,0,0,0,0,0,380,5,383,478
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1219,2,205,247,1,0,0,3,1,2,9,0,0,0,0,0,0,468,1,469,597
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1220,2,384,201,10,2,0,3,2,0,4,0,1,0,0,0,0,607,6,613,829
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1221,3,562,375,2,0,0,0,2,3,17,0,0,0,0,0,0,961,11,972,1275
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1222,2,589,379,13,1,0,2,1,0,0,0,1,0,0,0,0,986,2,988,1289
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1223,1,258,169,14,0,0,4,0,4,10,0,1,0,0,0,0,460,6,466,702
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1224,2,371,198,18,1,3,5,2,3,6,0,2,0,0,1,0,610,10,620,876
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1225,2,319,218,3,2,0,7,0,8,4,0,5,0,0,0,0,566,17,583,864
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1226,2,447,248,12,0,1,4,0,4,2,0,1,0,0,0,0,719,6,725,1016
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1227,2,327,193,15,0,1,9,1,6,5,0,2,0,0,0,0,559,9,568,862
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1228,2,408,189,22,0,2,4,5,10,12,0,0,1,0,0,0,653,7,660,975
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1229,2,459,301,19,1,1,0,1,6,13,0,3,0,0,0,1,804,13,821,1210
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1230,1,248,201,2,1,0,3,4,5,2,0,1,0,0,1,0,468,1,469,694
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1231,1,273,136,10,0,1,1,2,5,4,0,2,0,0,0,0,434,7,441,648
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1232,3,759,484,14,0,1,31,5,17,5,0,2,0,0,1,0,1319,14,1333,1048
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1233,2,368,254,14,0,1,4,3,6,5,0,2,0,0,0,0,657,31,691,1039
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1234,1,132,147,2,0,1,2,0,3,0,0,0,0,0,0,0,287,36,323,502
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1235,2,283,236,6,0,0,8,7,8,0,0,1,0,0,1,0,550,8,552,758
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1236,1,259,201,3,1,0,9,0,4,4,1,0,0,0,0,0,482,2,484,743
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1237,2,380,298,10,1,2,13,1,1,5,0,0,0,0,1,0,712,5,717,1088
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1238,2,406,317,9,0,1,8,1,2,4,0,0,0,0,0,0,748,5,753,1107
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1239,2,546,271,26,2,1,11,0,12,10,0,1,0,0,3,1,883,9,893,1348
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1240,1,249,140,3,1,1,1,2,2,4,0,0,0,0,0,0,403,7,410,587
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1241,1,309,117,5,0,0,7,2,3,1,0,1,0,0,0,0,445,3,448,667
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1242,2,368,251,8,3,0,12,1,3,3,1,1,0,0,2,0,653,7,660,981
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1243,2,396,185,10,2,2,3,4,2,7,0,3,0,0,1,0,615,11,626,860
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1244,2,305,196,6,1,1,1,1,1,1,0,1,0,0,0,0,514,3,517,778
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1245,1,171,110,2,0,0,6,0,1,1,0,0,0,0,1,0,292,1,293,411
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1246,1,240,192,4,0,0,5,4,0,1,3,0,0,1,0,0,450,8,458,720
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1247,1,171,212,7,0,0,7,3,5,0,1,2,0,0,1,0,409,9,418,628
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1248,2,187,205,26,0,1,1,1,0,0,0,2,1,0,0,0,424,13,437,560
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1249,2,264,166,69,1,1,4,4,3,6,0,1,1,0,0,0,520,10,530,821
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1250,1,148,76,7,1,0,1,4,2,0,0,1,0,0,0,0,240,4,244,348
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1251,1,128,45,33,0,0,1,0,1,1,0,0,1,0,1,0,211,8,219,377
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1252,1,166,184,61,0,2,1,8,3,1,0,0,1,0,1,0,428,9,437,649
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1253,1,171,161,45,1,2,4,1,7,0,1,0,1,0,0,0,394,10,404,597
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1254,2,253,158,180,2,0,4,5,13,1,0,1,0,0,1,0,618,20,638,927
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1255,1,146,97,27,1,2,1,3,7,3,0,0,0,0,0,0,287,4,291,472
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1256,2,182,125,46,1,2,3,4,3,0,0,0,0,0,0,0,366,3,369,642
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1257,1,190,185,11,0,2,3,0,2,0,0,1,0,0,0,0,394,11,405,587
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1258,2,196,135,83,1,3,0,1,5,0,0,0,0,0,0,0,424,10,434,587
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1259,2,335,294,98,0,2,8,4,12,4,0,1,0,0,0,1,758,19,778,1202
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1260,2,316,140,52,2,1,2,7,39,4,0,0,0,0,0,0,563,17,580,885
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1261,2,119,120,65,0,0,3,2,4,0,0,0,1,0,0,0,314,5,319,503
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1262,2,222,128,26,0,1,4,3,14,3,0,0,0,0,2,0,403,7,410,588
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1263,2,389,210,34,0,1,17,20,6,13,1,0,0,0,0,0,691,18,709,1146
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1264,1,245,124,11,0,1,11,10,11,7,0,2,4,0,0,0,426,15,441,729
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1265,1,216,106,25,1,0,4,5,18,1,1,0,0,0,1,0,378,7,385,611
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1268,2,290,117,20,3,0,8,3,53,3,0,3,0,1,1,0,502,6,508,766
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1269,1,148,109,13,0,0,0,1,1,8,0,2,0,0,0,0,282,4,286,454
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1270,1,46,24,13,0,0,1,1,1,0,0,0,0,0,0,0,86,1,94,143
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1271,2,274,279,5,0,2,1,5,16,7,1,2,3,0,1,0,596,14,610,780
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1272,2,356,328,12,5,0,3,4,18,1,0,11,0,0,1,0,739,39,778,1043
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1274,1,17,59,4,0,0,10,0,0,0,0,0,0,0,0,0,90,0,81,119
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1275,1,46,86,16,0,0,0,0,0,0,0,0,0,0,0,0,148,4,152,225
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1276,1,182,180,0,0,0,0,0,0,0,0,2,1,0,0,0,365,3,368,485
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1277,2,321,306,13,0,5,2,1,5,1,1,1,0,0,0,0,656,16,672,944
2,28,TAMAULIPAS,13,SAN FERNANDO,36,SAN NICOLAS,1278,2,99,466,7,0,0,5,1,0,19,0,2,0,0,0,0,599,6,605,762
2,28,TAMAULIPAS,13,SAN FERNANDO,36,SAN NICOLAS,1279,1,25,257,0,0,0,0,0,0,1,0,0,0,0,0,0,283,0,283,346
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1280,3,731,408,21,4,1,4,51,8,2,4,3,5,0,2,0,1244,12,1256,1751
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1281,2,520,344,34,0,3,2,32,3,5,9,3,0,0,4,0,959,9,988,1376
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1282,3,651,423,25,2,5,8,44,5,1,7,1,3,1,0,1,1176,12,1189,1639
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1283,3,592,441,31,1,8,13,44,8,7,1,8,1,0,4,0,1159,8,1167,1063
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1284,2,409,306,16,2,1,4,17,3,3,5,4,2,0,3,0,775,6,783,1111
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1285,2,452,331,10,0,3,3,6,3,5,3,3,0,0,1,1,820,8,836,1188
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1286,2,257,194,8,1,0,2,5,0,3,2,3,1,0,0,0,476,3,592,876
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1287,2,183,214,16,1,1,0,10,0,6,2,0,2,0,0,0,435,2,437,543
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1288,2,191,168,20,3,3,2,7,6,3,1,1,2,0,0,0,407,10,397,582
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1289,1,67,74,2,0,0,0,0,2,0,0,0,0,0,0,0,145,1,146,167
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1290,2,328,236,63,2,3,6,8,7,0,0,0,2,0,0,0,655,10,665,841
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1291,2,204,45,3,0,2,2,4,1,1,129,0,0,0,0,0,391,4,395,496
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1292,1,134,136,12,1,1,1,15,0,0,0,1,0,0,0,0,301,6,307,357
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1293,1,92,115,13,0,0,0,19,0,0,1,0,0,0,0,0,240,2,242,392
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1294,3,555,516,16,2,2,2,113,0,1,3,6,7,0,0,0,1223,4,1221,1579
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1295,1,90,114,75,1,0,1,8,0,0,123,115,122,9,0,0,658,4,293,357
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1296,1,132,105,9,0,0,3,5,3,0,0,0,2,0,0,0,259,4,263,400
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1297,1,49,30,2,0,0,0,6,0,0,0,0,2,0,0,0,89,3,92,138
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1298,2,282,243,15,0,2,0,7,1,0,0,1,0,0,0,0,551,8,559,766
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1299,2,320,288,13,0,0,1,3,0,1,0,1,0,0,0,0,627,5,632,864
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1300,1,44,57,1,1,0,0,1,0,0,0,0,1,0,0,0,105,0,101,141
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1301,2,156,149,66,4,1,1,1,12,0,0,0,0,0,0,0,390,5,394,548
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1302,2,208,195,18,1,0,6,23,3,0,0,0,5,0,0,0,459,6,465,662
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1303,1,112,136,11,0,1,1,0,1,0,0,0,0,0,0,0,262,4,266,427
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,6,1317,789,65,24,7,90,8,51,9,4,13,0,0,16,12,2393,44,2450,4120
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1305,2,466,287,19,4,4,36,5,32,1,0,1,0,0,3,0,858,12,870,1381
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1306,2,289,192,13,4,3,18,4,17,5,0,0,0,0,2,0,547,10,557,930
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1307,2,387,267,10,8,3,30,4,26,10,1,3,0,4,0,0,753,11,766,1297
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1308,3,447,197,25,5,10,70,6,22,11,1,2,2,0,5,2,803,19,824,1501
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1309,2,389,234,10,3,4,56,7,20,8,1,1,0,0,2,1,735,12,743,1380
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1310,3,551,421,29,5,4,119,6,27,6,1,1,2,0,4,0,1176,21,1189,2027
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1311,2,361,229,8,7,3,68,7,10,10,1,1,0,0,0,1,705,11,717,1181
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1312,2,313,176,9,1,3,18,2,13,1,2,2,0,0,2,2,542,3,551,945
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1313,2,388,210,16,3,5,33,3,17,1,2,5,1,0,3,3,687,7,996,1120
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,6,1230,665,63,9,21,120,15,78,19,5,5,1,1,13,0,2245,41,2286,4098
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1315,2,411,200,6,5,7,34,1,16,2,1,1,0,0,5,0,689,9,698,1196
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1316,2,399,200,15,3,7,21,3,15,6,0,0,0,0,2,1,671,12,684,1184
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1317,2,431,227,11,8,5,52,5,26,5,3,1,0,1,4,1,779,14,794,1338
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1318,3,621,328,19,7,8,79,9,37,9,1,6,1,0,8,0,1133,28,1161,2140
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1319,2,403,281,29,7,3,56,3,21,7,0,10,0,0,3,0,823,18,841,1408
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1320,2,383,225,25,5,6,67,6,29,2,0,0,2,0,2,0,752,14,766,1335
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1321,2,316,199,11,3,5,72,3,16,6,10,0,0,0,2,1,643,9,653,1240
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1322,2,355,256,15,9,2,81,11,18,10,0,0,0,0,3,0,760,18,777,1323
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1323,3,565,305,15,8,10,102,5,15,12,1,7,2,0,2,0,1049,19,1068,1868
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1324,2,425,226,17,14,3,60,3,12,2,3,3,0,0,2,1,770,19,792,1340
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1325,3,501,262,20,4,12,68,5,21,6,0,2,0,1,5,0,907,7,920,1629
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1326,3,523,331,23,7,8,73,10,37,11,0,0,0,0,6,0,1029,18,1047,1819
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1327,3,465,358,29,3,3,75,7,37,12,0,1,0,0,2,2,992,18,1012,1717
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1328,3,511,229,22,11,4,46,5,43,6,0,6,4,0,6,0,893,9,1146,1574
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1329,3,629,393,41,9,13,55,8,30,13,1,1,0,0,7,1,1200,29,1230,2009
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1330,4,958,468,22,13,13,82,4,51,15,3,7,0,1,22,0,1659,39,1698,2923
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1331,3,570,230,13,4,7,37,5,32,9,0,3,0,0,6,0,916,16,933,1675
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1332,2,525,221,16,3,6,43,4,21,5,2,1,0,2,6,1,855,11,867,1436
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1333,3,577,342,19,7,7,69,4,40,8,1,2,0,0,7,0,1083,22,1106,2017
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1334,3,589,329,9,8,7,44,5,25,5,2,5,0,0,11,2,1039,16,1057,1877
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1335,2,364,264,15,4,8,31,0,13,9,1,4,0,0,2,1,715,15,731,1291
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1336,3,589,367,29,11,10,107,8,50,18,3,4,0,0,4,1,1200,36,1237,2226
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1337,3,502,313,22,0,4,56,2,26,12,2,0,0,0,1,1,940,24,966,1755
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1338,2,385,227,11,2,5,38,6,28,13,0,3,0,0,6,1,724,21,746,1349
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1339,2,324,251,9,7,2,20,2,15,5,1,5,0,0,1,1,642,15,658,1143
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1340,3,512,340,17,11,5,41,6,21,8,6,3,1,0,4,0,975,16,991,1642
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1341,2,422,217,6,2,3,35,7,22,10,1,8,0,0,5,0,738,20,758,1172
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1342,2,451,184,8,2,4,28,3,13,4,1,2,0,0,5,0,705,10,715,1258
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1343,2,258,121,18,2,3,24,1,10,8,1,2,0,0,1,0,449,3,452,760
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1344,3,552,322,27,10,2,39,1,22,7,1,5,0,0,4,2,992,22,1023,1726
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1345,3,536,377,30,12,7,57,4,30,12,2,2,0,0,6,0,1075,19,1094,1689
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1346,2,371,216,56,4,10,38,6,18,11,1,1,0,0,3,1,735,17,753,1300
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1347,5,1172,623,37,10,11,114,13,62,21,4,4,0,0,23,1,2094,27,2122,3708
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1348,3,549,309,22,11,12,67,10,24,13,1,1,0,0,9,1,1028,22,1051,1763
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1349,3,542,319,37,2,5,76,4,24,12,0,4,0,0,7,0,1032,20,1052,1731
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1350,5,1082,457,51,13,7,90,5,72,23,3,3,1,2,11,0,1820,29,1854,3355
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1351,6,1139,485,41,10,9,94,11,58,14,1,0,1,0,13,1,1876,28,1910,2377
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1352,2,456,218,21,0,3,32,2,16,5,0,5,0,3,2,0,763,23,786,1346
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1353,2,363,203,11,6,3,34,4,14,3,0,2,6,0,0,0,649,8,657,1063
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1354,3,506,337,12,13,9,66,7,34,13,3,1,1,0,5,0,1007,9,1016,1713
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1355,2,291,193,12,4,4,25,7,8,12,0,0,0,0,0,0,556,7,566,1041
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1356,2,412,272,17,3,0,45,3,20,12,0,5,0,0,2,0,791,11,802,1396
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1358,4,841,471,34,8,8,46,6,27,10,3,5,0,0,5,1,1464,36,1501,2402
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1359,9,2120,840,107,18,15,172,14,110,29,0,6,0,0,29,0,3460,62,3529,6529
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1360,5,1104,464,70,8,8,72,9,49,28,2,5,0,0,16,0,1835,30,1865,3224
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1361,2,339,177,43,4,4,23,3,21,2,0,3,0,0,4,0,623,11,634,986
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1362,4,847,348,48,12,7,65,8,39,15,0,7,0,0,12,0,1408,18,1426,2608
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1363,2,317,202,25,5,1,53,8,16,5,0,0,0,0,3,0,635,8,643,1119
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1364,2,324,207,9,7,7,27,4,12,2,1,2,1,0,4,0,607,17,624,1022
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1365,3,456,335,23,5,8,28,2,24,6,0,1,0,0,8,0,896,14,910,1583
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1366,2,383,173,17,2,1,26,6,19,5,1,0,0,0,2,0,635,12,647,982
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1367,2,388,271,59,7,5,58,4,13,6,1,1,0,0,6,2,819,14,835,1434
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1368,2,432,256,16,6,3,44,6,17,5,0,1,0,0,11,0,797,8,805,1368
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1369,2,302,202,14,8,3,38,2,19,3,1,3,0,0,1,0,596,7,603,951
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1370,2,348,190,11,9,6,37,3,16,6,1,6,0,0,4,0,637,15,638,1029
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1371,2,409,205,16,3,7,32,2,16,13,0,5,0,0,6,0,714,10,724,1322
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1372,2,349,262,10,0,1,28,3,17,7,151,148,148,148,5,0,1277,6,692,1188
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1373,1,146,116,7,1,3,11,0,8,4,0,0,0,0,0,0,296,7,303,482
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1374,1,157,152,7,6,1,12,1,20,1,2,5,1,0,3,1,368,4,373,598
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1375,1,207,132,5,1,1,14,1,10,4,0,0,0,0,3,0,378,6,384,597
