CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,CAND_IND9,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1971,1,96,33,18,7,50,8,12,6,58,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,3,315,21,339,723
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1972,1,54,19,5,4,58,5,13,0,30,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,210,5,215,427
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1973,1,59,20,3,5,55,3,5,1,45,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,2,211,8,221,508
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1974,1,60,12,4,4,29,8,5,1,57,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,196,7,204,466
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1975,1,53,12,4,1,73,9,0,2,39,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,205,11,217,415
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2012,1,9,33,3,2,84,8,0,50,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197,4,201,467
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2013,1,19,44,4,2,95,1,2,0,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,182,4,186,391
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2014,1,16,48,5,3,134,4,3,5,15,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,247,15,262,562
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2015,1,39,45,7,3,106,4,1,5,25,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,20,264,670
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2016,1,30,10,2,6,87,2,3,0,36,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,184,9,194,560
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2017,1,29,45,5,4,149,5,0,2,31,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,279,22,301,595
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2018,1,21,37,2,5,111,0,1,1,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,27,229,640
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2019,2,93,35,4,11,83,8,8,2,56,5,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,328,8,336,786
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2020,1,44,26,3,7,74,7,8,1,47,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,236,10,246,601
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2021,1,36,17,5,6,35,77,1,2,42,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,230,106,341,749
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2022,2,79,42,8,10,173,9,9,3,36,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,383,22,405,948
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2023,1,32,21,1,7,57,1,14,1,28,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,174,77,252,592
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2024,1,30,19,3,6,130,4,1,3,37,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,241,21,262,683
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2025,1,68,13,7,5,72,7,2,2,61,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,249,14,264,667
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2026,1,87,16,11,8,64,9,7,0,42,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,257,9,266,652
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2027,1,73,16,6,3,49,10,6,1,44,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,222,9,232,570
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2028,2,31,38,4,6,163,10,2,5,36,2,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,324,17,341,813
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2029,2,31,44,4,7,148,1,0,19,30,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,295,309,604,866
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2030,1,22,12,1,2,66,3,6,3,27,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,57,211,492
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2031,1,28,9,1,2,63,11,2,11,54,10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,204,9,213,638
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2032,1,54,15,6,3,88,7,3,4,48,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,243,11,254,638
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2033,1,41,17,6,0,81,4,0,3,32,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,193,4,197,432
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2034,1,23,30,4,5,57,8,4,2,40,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,187,16,203,515
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2035,1,42,9,5,3,76,4,5,0,30,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,181,6,187,414
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2036,1,29,9,1,5,54,4,3,0,22,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,144,11,155,344
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2037,1,13,8,3,1,45,6,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,86,10,96,411
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2038,1,27,43,3,1,68,9,0,0,51,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,214,24,238,607
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2039,1,27,34,1,5,106,4,2,3,33,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,223,15,241,463
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2040,2,31,23,3,2,93,5,5,6,48,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,236,18,254,772
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2041,1,24,12,2,1,63,1,0,1,26,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,138,14,152,378
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2042,1,21,15,2,1,62,2,1,13,22,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,142,13,157,425
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2043,1,43,13,8,4,49,6,2,26,33,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,195,12,208,597
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2044,1,48,12,4,6,94,2,0,3,48,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,230,20,250,549
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2045,1,27,33,3,5,83,4,1,12,25,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,223,16,239,523
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2046,1,48,18,3,3,95,8,2,5,39,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,233,41,277,712
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1602,14,411,614,57,49,1344,32,26,130,405,31,47,47,46,4,3,11,0,0,80,2,5,4,3,2,5,3353,175,3533,8198
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1603,4,132,174,20,10,530,7,20,11,130,10,16,18,16,0,2,1,0,0,54,0,0,2,3,0,0,1156,61,1217,2806
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1609,8,303,312,32,27,594,20,24,32,270,12,21,12,56,1,2,2,1,12,36,0,3,0,1,1,3,1774,91,1868,4858
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1613,3,195,159,8,10,190,13,10,6,167,12,25,9,36,1,0,1,0,0,13,0,1,1,0,0,4,857,31,892,2194
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1614,4,248,169,23,23,300,18,13,39,184,11,39,11,58,0,0,1,0,0,15,0,0,1,2,1,1,1156,50,1207,2904
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1615,6,279,278,45,32,560,31,25,11,273,23,34,16,68,1,1,0,3,0,46,0,1,1,0,0,3,1728,69,1800,4263
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1616,18,1405,701,87,100,1269,141,58,107,564,54,78,69,145,12,0,3,0,0,70,2,1,3,4,1,3,4874,240,5117,12162
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1617,5,372,160,23,32,280,27,22,20,282,29,25,17,71,1,0,1,0,0,20,0,0,0,1,0,1,1383,45,1429,3598
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1633,3,269,117,12,14,123,29,14,3,121,8,21,7,48,0,0,0,0,0,11,0,0,0,0,0,1,797,38,836,1799
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1634,3,285,80,22,15,179,18,17,5,132,13,13,16,60,0,0,1,0,0,4,0,0,0,0,0,1,860,41,902,2032
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1635,2,169,45,9,5,51,15,4,4,50,8,10,7,22,0,0,0,0,0,0,0,0,0,0,0,1,399,18,418,853
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1636,3,277,134,16,20,195,23,3,9,115,10,16,11,28,2,0,1,0,0,14,0,0,0,0,0,3,874,38,915,2060
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1637,4,290,226,25,17,215,17,17,8,133,4,25,11,24,1,0,0,0,0,23,0,1,0,0,0,2,1037,42,1081,2604
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1638,11,582,508,50,47,613,38,27,47,265,23,55,32,64,10,1,3,0,0,62,0,0,0,4,0,5,2431,137,2573,7126
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1639,3,165,129,20,5,201,15,6,9,121,9,9,12,34,2,1,2,1,0,15,0,0,0,0,0,1,756,35,792,1961
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1640,11,1149,354,53,42,489,94,15,56,404,22,63,46,133,2,2,4,1,0,28,0,0,1,0,0,4,2958,163,3125,7608
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1641,4,531,118,30,11,92,35,11,3,117,8,21,10,47,1,1,1,0,2,4,0,0,0,0,0,4,1043,39,1086,2456
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1642,2,190,76,17,9,84,12,6,4,58,5,10,11,32,1,0,0,0,0,5,0,0,0,0,0,1,520,24,545,1147
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1643,2,201,95,8,13,113,11,8,2,74,6,11,7,26,0,1,0,0,0,9,0,0,1,0,0,1,586,21,608,1436
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1644,3,322,75,15,8,93,10,11,3,88,4,18,10,38,0,0,0,0,0,3,0,0,0,0,0,0,698,21,719,1616
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1645,3,321,70,7,19,106,30,10,2,101,7,18,21,52,2,0,1,0,0,9,0,0,0,0,0,4,776,37,817,1546
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1646,3,390,66,9,11,63,19,1,5,78,8,11,9,60,0,0,1,0,0,4,0,0,0,1,0,0,736,31,767,1866
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1647,3,283,91,11,10,122,26,4,7,131,8,13,4,39,0,0,0,0,0,8,0,0,0,0,0,1,757,34,792,1898
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1648,2,234,85,14,11,82,19,6,4,60,3,12,11,40,0,0,1,0,0,0,0,0,0,0,0,3,582,26,611,1343
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1649,2,299,99,16,15,71,16,4,9,71,5,10,4,15,5,0,0,0,0,2,0,0,0,0,0,0,641,38,679,1454
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1650,2,122,77,16,8,69,14,3,4,54,3,7,8,17,2,0,0,0,0,3,0,0,0,0,0,0,407,13,420,1016
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1651,3,214,118,21,6,155,20,11,7,73,45,11,14,22,10,1,0,1,0,5,0,1,0,0,0,4,735,39,778,1866
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1652,2,198,112,12,15,116,12,10,3,88,11,5,15,29,1,0,2,0,0,2,2,0,0,0,0,1,633,21,655,1394
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1668,2,232,49,7,21,93,6,5,6,101,7,14,8,29,1,0,1,0,0,4,0,0,0,0,0,0,584,36,620,1420
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1669,2,227,107,14,11,104,19,7,2,80,10,10,27,35,0,1,1,0,0,10,0,0,1,0,2,0,668,28,696,1471
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1670,2,167,55,11,18,70,18,8,7,45,2,5,5,26,0,0,1,0,0,5,0,0,0,0,0,2,443,18,463,1020
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1671,2,235,56,7,7,57,29,7,2,72,6,13,13,15,0,1,0,0,0,6,0,0,0,0,0,0,526,5,531,1161
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1672,2,337,86,24,11,52,32,2,2,64,2,8,4,39,0,0,0,0,0,3,1,0,0,0,0,0,667,34,701,1477
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1673,5,632,95,29,14,106,23,5,5,116,14,21,16,75,0,0,1,0,0,2,0,0,0,0,0,3,1154,47,1204,2721
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1674,3,219,64,12,14,35,29,11,3,62,3,8,9,52,0,1,0,0,0,2,0,0,0,0,0,0,524,30,554,1196
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1675,2,236,55,18,1,28,25,0,0,23,2,4,7,28,0,1,0,0,0,0,0,0,0,0,0,1,428,16,445,900
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1676,2,201,35,5,17,67,9,1,3,37,3,13,0,15,0,0,0,0,0,5,0,0,0,0,0,2,411,20,433,893
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1677,1,135,19,4,13,22,6,2,1,41,0,10,2,20,1,0,0,0,0,0,0,0,0,0,0,0,276,23,299,678
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1678,2,182,24,6,9,44,7,4,0,37,6,5,4,26,0,0,0,0,0,0,0,0,0,0,0,2,354,17,373,838
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1679,2,157,43,7,9,41,6,9,2,46,1,5,8,33,0,0,0,0,0,4,0,0,0,0,0,3,371,15,389,912
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1680,2,176,31,6,3,57,9,4,2,45,5,6,1,27,0,2,1,0,0,1,0,0,0,0,0,3,376,16,395,999
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1694,2,154,26,8,7,30,5,0,2,45,7,9,3,7,1,0,0,0,0,0,0,0,0,0,0,2,304,10,316,866
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1695,2,160,50,6,11,52,7,7,2,48,0,5,5,21,0,0,0,0,0,4,0,1,0,0,0,1,379,19,399,921
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1696,2,179,30,6,5,49,4,3,1,48,3,6,3,22,0,0,0,0,0,0,0,0,0,0,0,2,359,14,375,805
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1697,2,145,40,8,6,55,9,4,0,40,4,9,1,27,0,0,0,0,0,3,0,0,1,0,0,1,352,13,366,798
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1698,3,325,50,16,9,54,16,3,4,99,3,10,6,38,0,1,1,0,0,7,0,0,0,0,0,3,642,22,667,1360
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1699,2,350,83,10,8,80,16,9,0,76,5,18,15,25,1,0,0,0,1,11,0,0,0,0,0,2,708,26,736,1389
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1700,3,382,118,18,11,200,22,9,2,69,6,24,30,28,7,2,0,0,0,0,0,0,0,2,0,5,930,46,981,2244
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1701,2,181,56,9,1,97,6,5,3,46,4,1,2,22,0,0,0,0,0,9,0,0,0,1,0,2,443,20,465,1172
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1702,3,267,88,14,16,125,9,2,2,74,6,9,3,19,1,0,0,0,0,25,0,0,0,0,0,0,660,34,694,1600
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1703,5,340,254,30,22,405,17,8,21,161,11,32,20,40,3,1,0,0,1,42,0,0,1,4,0,0,1413,82,1495,3656
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1704,3,296,89,7,9,160,14,5,5,83,6,11,9,23,0,0,1,0,0,18,0,1,0,0,0,1,737,33,771,2100
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1705,3,194,88,14,9,138,9,5,4,73,7,8,8,23,1,1,0,0,0,8,0,0,1,1,0,2,592,45,639,1811
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1706,4,475,169,10,17,235,17,0,2,109,9,20,13,26,0,0,1,0,0,17,0,0,0,0,0,2,1120,65,1187,2917
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1707,4,515,158,18,19,159,33,9,9,121,8,24,29,57,2,1,2,0,0,10,0,0,0,0,0,3,1174,67,1244,2571
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1708,3,297,71,6,8,129,18,6,5,98,7,21,8,26,2,1,0,0,0,2,0,0,0,0,0,3,705,39,747,1688
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1709,2,273,80,8,11,101,6,4,2,65,5,17,6,30,0,0,0,0,0,4,0,0,0,0,0,1,612,40,653,1413
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1710,1,94,51,6,15,48,2,4,0,36,1,2,1,16,1,0,0,0,0,1,0,1,0,0,0,0,279,30,309,723
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1711,2,117,36,2,6,29,3,2,3,35,4,5,7,16,0,0,0,0,0,1,0,0,0,0,0,0,266,22,288,759
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1722,2,144,51,6,10,159,9,11,3,71,8,11,3,16,0,0,0,0,0,5,1,0,0,0,0,1,508,26,535,1194
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1723,2,227,73,7,13,135,16,5,5,93,7,9,6,12,1,1,0,0,0,7,0,0,0,1,0,2,618,47,667,1486
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1724,2,192,53,9,14,134,2,8,3,81,13,10,4,25,3,0,0,0,0,2,0,1,1,0,1,0,556,27,583,1350
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1725,3,201,74,8,31,128,11,7,5,104,6,11,9,23,0,1,0,0,0,8,0,0,0,1,0,0,628,33,661,1528
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1726,3,215,96,5,23,203,4,7,1,95,3,13,10,27,0,0,0,0,0,13,0,0,0,0,0,0,715,43,758,1644
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1733,3,224,108,6,23,184,14,7,7,120,9,20,8,22,1,0,0,0,2,12,0,0,2,1,0,10,770,26,806,1889
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1734,4,225,174,14,44,197,10,13,4,107,17,25,12,39,0,0,0,0,0,19,0,0,2,0,0,8,902,54,964,2353
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1735,8,624,486,51,45,673,30,30,11,301,19,52,36,46,0,3,3,0,0,78,2,1,1,4,1,3,2497,116,2616,5936
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1736,17,1383,646,81,78,1101,83,33,42,529,24,70,102,123,1,1,6,0,1,103,0,3,3,1,1,6,4415,232,4653,11659
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1737,15,926,573,74,57,956,46,34,64,452,26,62,44,95,4,2,5,0,0,73,2,1,2,4,1,11,3503,174,3688,10809
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1738,4,277,123,18,9,336,14,30,10,96,9,33,13,15,1,1,1,0,7,16,0,1,1,0,0,2,1011,57,1070,2811
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1739,8,523,334,36,27,680,24,11,34,150,13,66,23,36,1,1,4,0,2,77,0,0,1,0,0,2,2043,124,2169,5869
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1740,5,413,189,24,43,275,19,18,12,138,7,46,16,47,0,0,0,0,0,9,0,0,0,1,0,6,1257,89,1352,3262
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1741,3,186,81,6,15,181,20,14,3,113,11,20,7,26,0,0,0,0,0,9,1,1,0,0,0,2,694,35,731,1727
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1745,4,507,240,25,17,347,24,12,2,73,6,19,27,27,0,0,1,0,0,27,0,0,1,1,0,0,1356,87,1443,2615
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1746,4,487,301,16,15,459,11,6,12,61,11,12,31,23,2,1,1,0,0,44,0,0,0,0,0,1,1493,94,1588,2775
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1747,6,572,137,27,21,571,32,47,8,228,20,19,24,58,0,3,1,0,0,44,1,0,2,2,0,0,1817,108,1925,4165
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1748,5,156,291,36,14,471,14,10,4,83,4,6,24,16,3,0,3,0,0,66,0,0,2,1,0,0,1204,78,1282,2976
