CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,CAND_IND9,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1629,C03,71,40,8,19,43,7,2,3,70,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,276,19,295,689,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1629_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1629,C04,88,32,4,9,53,5,4,3,55,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,266,18,284,690,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1629_C4.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1630,B,72,20,6,8,66,4,3,2,49,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,243,15,258,618,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1630_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1630,C01,58,26,11,8,73,4,6,2,53,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,256,9,267,619,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1630_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1630,C02,57,27,5,5,90,2,3,2,45,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,246,11,258,619,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1630_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1631,B,75,17,5,3,85,7,2,5,44,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,259,19,278,669,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1631_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1631,C01,51,23,0,3,57,7,8,3,41,7,12,5,0,0,0,0,0,0,0,0,0,0,0,0,1,217,17,235,670,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1631_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1631,C02,50,25,7,7,69,6,2,4,2,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,2,186,18,206,670,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1631_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1632,B,55,9,3,3,75,6,4,1,24,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,192,15,207,519,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1632_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1632,C01,69,19,2,3,60,7,42,1,42,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,255,20,276,519,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1632_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1632,C02,69,11,3,5,65,2,2,2,32,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,203,4,208,520,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1632_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1653,B,115,23,11,14,35,6,9,0,58,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,290,13,303,635,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1653_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1653,C01,106,23,9,8,52,2,13,0,59,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,5,290,8,303,635,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1653_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1653,C02,109,23,9,5,48,16,4,3,52,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,2,282,18,302,635,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1653_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1654,B,100,26,9,9,71,15,3,0,57,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,305,19,325,695,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1654_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1654,C01,96,12,9,7,65,7,7,4,44,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,266,19,285,695,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1654_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1655,B,79,11,4,14,59,14,3,2,42,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,2,248,15,265,532,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1655_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1655,C01,66,15,4,9,62,12,3,1,39,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226,22,248,533,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1655_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1655,C02,99,18,3,7,69,10,3,3,31,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,11,263,533,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1655_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1656,B,92,17,5,10,47,7,4,1,40,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,238,14,254,618,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1656_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1656,C01,79,20,2,8,50,10,5,3,60,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,249,23,274,618,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1656_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,B,69,19,7,6,52,11,8,8,59,4,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,259,9,269,607,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1657_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,C01,58,25,4,9,60,9,6,2,51,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,235,6,242,608,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1657_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,C02,70,11,8,3,48,8,5,4,44,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,220,13,233,608,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1657_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,C03,67,13,4,5,48,13,5,5,44,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,226,21,247,608,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1657_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,C04,71,27,5,5,49,14,9,4,42,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,236,16,253,608,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1657_C4.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,B,124,18,7,4,24,7,7,2,28,4,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240,18,258,559,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1658_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,C01,114,2,6,5,33,10,5,1,30,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,3,221,17,241,560,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1658_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,C02,121,27,5,6,35,7,8,3,29,4,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,264,10,274,560,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1658_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,E01,66,29,3,0,161,9,0,0,26,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,317,726,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1658_E1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,E01C01,81,31,2,5,146,6,5,3,24,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,317,9,326,726,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1658_E1C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,B,91,14,8,10,57,5,5,1,60,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,266,15,282,670,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1659_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,C01,59,17,8,6,64,5,2,1,62,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,237,9,246,670,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1659_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,SMR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_circunstanciales/distritos/01-CD-ACT-CIRC-COMP-22-JUL.PDF
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,E01,46,22,8,4,73,8,4,2,66,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,253,697,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1659_E1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,E01C01,45,19,7,1,56,5,7,3,54,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,213,45,258,698,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1659_E1C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1660,B,33,30,7,6,91,9,3,2,32,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,19,240,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1660_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1660,C01,32,22,7,4,86,5,1,7,42,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1,222,623,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1660_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1660,C02,31,32,9,6,74,5,3,2,28,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,23,223,623,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1660_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1660,C03,30,26,6,6,83,6,4,0,40,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,210,16,227,623,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1660_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,B,44,27,3,4,104,3,1,1,32,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225,14,239,609,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1661_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,C01,36,31,8,1,102,1,2,3,19,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,218,21,239,609,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1661_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,C02,27,29,4,4,94,0,1,0,32,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,195,19,214,610,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1661_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,C03,26,20,1,3,88,2,3,3,33,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,193,14,207,610,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1661_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,C04,23,38,8,1,95,4,6,5,26,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,218,16,234,610,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_circunstanciales/distritos/01-CD-ACT-CIRC-COMP-22-JUL.PDF
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1662,B,83,13,4,5,48,7,1,6,55,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,243,19,263,591,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1662_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1662,C01,107,18,5,5,41,5,3,0,37,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,2,239,13,254,591,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1662_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1662,C02,83,15,7,1,62,2,3,1,39,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,227,13,241,592,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1662_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1662,C03,100,18,4,3,40,8,7,0,44,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,242,23,266,592,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1662_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1663,B,73,16,7,4,56,6,6,2,53,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,248,0,249,653,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1663_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1663,C01,80,22,5,11,63,4,9,0,44,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,256,13,269,653,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1663_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1663,C02,68,21,7,9,56,8,5,1,42,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,229,26,257,654,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1663_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1663,C03,77,17,7,0,69,10,6,1,53,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,14,251,0,265,654,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1663_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1663,C04,91,17,2,6,58,12,2,1,43,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,243,18,261,654,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1663_C4.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1664,B,59,24,4,8,43,4,8,2,40,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,14,214,514,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1664_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1664,C01,54,23,5,3,47,5,4,0,30,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179,18,197,514,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1664_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1664,C02,58,18,6,4,40,4,1,1,33,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,173,16,192,515,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1664_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1665,B,88,30,1,13,60,5,1,1,43,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,255,6,262,541,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1665_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1665,C01,87,27,8,11,49,5,5,2,40,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,246,22,270,541,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1665_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1666,B,62,7,12,7,42,6,0,1,41,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,184,12,196,520,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1666_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1666,C01,62,14,3,1,60,3,5,0,29,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,193,11,205,521,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1666_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1666,C02,85,6,6,3,50,5,3,0,29,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,196,10,206,521,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1666_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1667,B,61,23,4,6,61,4,3,2,19,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,194,7,201,409,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1667_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1667,C01,69,20,7,4,58,3,2,3,23,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,195,7,202,410,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1667_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1681,B,82,20,8,5,45,13,2,3,34,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,221,16,239,491,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1681_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1681,C01,98,20,9,4,42,8,1,2,36,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,229,8,239,492,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1681_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1682,B,82,22,7,15,77,11,8,4,73,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,307,12,319,747,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1682_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1682,C01,101,20,15,15,70,7,4,4,56,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,304,11,316,748,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1682_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1683,B,68,16,2,7,33,5,1,0,27,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,172,16,188,519,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1683_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1683,C01,70,16,1,9,28,5,3,1,28,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,176,19,195,520,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1683_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1683,C02,43,19,3,7,39,2,1,2,38,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,163,13,176,520,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1683_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1684,B,53,18,6,4,70,13,1,1,26,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,16,222,544,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1684_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1684,C01,61,20,5,2,79,9,3,1,22,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,219,14,233,545,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1684_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1684,C02,49,14,2,2,99,3,2,2,30,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,224,7,231,545,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1684_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1685,B,142,37,7,11,80,11,4,3,41,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,355,11,366,696,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1685_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1685,C01,166,29,2,8,60,10,5,4,36,4,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,347,16,363,696,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1685_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1685,C02,136,36,10,4,83,6,7,0,47,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,346,17,366,697,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1685_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1685,C03,137,31,6,7,63,11,6,1,49,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,327,18,345,697,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 1/1685_C3.pdf
