state,mun,uniqueid,section,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,margin,listanominal,PAN,PRI,PRD,PT,PVEM,PARMEO,PC,total,valid,PSN,PAS,PUP,PANAL,PAN_PRD_PT_PC,PRI_PVEM,PAN_PRD_PT,PMC,PSD,MC,MORENA,PES,PRS,PAN_PRD,CI_1,CI_2,CI_3,CI_4,CI_5,PANAL_PSD,PMR,PAN_PRD_MC,PRI_PVEM_PANAL,PT_MORENA_PES,PRD_MC_PUP,PRI_PANAL,PVEM_PANAL,PRD_MC,FXM,RSP,PAN_PRI,PRI_PRD,PAN_PRI_PRD,PAN_PRI_PANAL,PAN_PRD_PANAL,PRI_PRD_PANAL,PAN_PANAL,PRD_PANAL,PT_PVEM_PUP,PT_PVEM_MORENA,PT_PUP_MORENA,PVEM_PUP_MORENA,PT_PVEM,PT_PUP,PT_MORENA,PVEM_PUP,PVEM_MORENA,PUP_MORENA,CC_PAN_PRI_PRD_PANAL,CC_PT_PVEM,CC_PAN_PRI_PRD,CC_PAN_PRI,CC_PRI_PANAL,CC_PVEM_PANAL,CC_PRD_PANAL,CC_PRI_PRD_PANAL,CC_PAN_PRD,CC_PRI_PRD,CC_PAN_PANAL,CC_PAN_PRI_PANAL,CC_PT_PVEM_PUP_MORENA,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,PAN_PRI_PRD_PANAL,PT_PVEM_PUP_MORENA,MUJER,CC_PAN_PRD_PUP,PAN_PUP,PRD_PUP,CC_PAN_PRD_PANAL,CC_PRD_PUP,CC_PVEM_MORENA_PANAL_FXM,PVEM_MORENA_PANAL,PVEM_MORENA_FXM,PVEM_PANAL_FXM,MORENA_PANAL_FXM,PVEM_FXM,MORENA_PANAL,MORENA_FXM,PANAL_FXM,CC_PVEM_MORENA_PANAL,CC_PVEM_MORENA,CC_PVEM_MORENA_FXM,CC_PVEM_FXM,CC_PT_PUP_PANAL,PT_PANAL,PUP_PANAL,CC_PT_PUP,CC_PT_PANAL,CC_MORENA_PANAL_FXM,CC_MORENA_PANAL,CC_MORENA_FXM,CC_PUP_PANAL_FXM,PUP_FXM,CC_PUP_PANAL,CC_PUP_FXM,CC_PANAL_FXM,PVEM_MORENA_PANAL_FXM,PAN_PRD_PUP,PUP_PANAL_FXM,PT_PUP_PANAL,extra,manipulated_year
OAXACA,SAN AGUSTIN ATENANGO,20081,712,2016,PRI_PVEM,ESTEBAN GARCIA CHAVEZ,PRI,ESTEBAN GARCIA CHAVEZ,PAN_PRD_PT,,0.2025157233,1208,0,0,0,1,0,NA,NA,694,668,NA,NA,0,0,NA,365,NA,NA,0,0,148,0,0,154,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN AGUSTIN ATENANGO,20081,713,2016,PRI_PVEM,ESTEBAN GARCIA CHAVEZ,PRI,ESTEBAN GARCIA CHAVEZ,PAN_PRD_PT,,0.2025157233,370,0,0,0,4,0,NA,NA,216,201,NA,NA,0,0,NA,67,NA,NA,0,0,52,0,0,78,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES CABECERA NUEVA,20088,738,2016,PAN_PRD_PT,EVERARDO HUGO HERNANDEZ GUZMAN,PRD,EVERARDO HUGO HERNANDEZ GUZMAN,PRI_PVEM,,0.111827957,835,0,0,0,189,0,NA,NA,619,605,NA,NA,0,0,NA,366,NA,NA,0,0,35,0,0,15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES CABECERA NUEVA,20088,739,2016,PAN_PRD_PT,EVERARDO HUGO HERNANDEZ GUZMAN,PRD,EVERARDO HUGO HERNANDEZ GUZMAN,PRI_PVEM,,0.111827957,497,0,0,0,251,0,NA,NA,365,350,NA,NA,0,0,NA,67,NA,NA,0,0,26,0,0,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES CABECERA NUEVA,20088,740,2016,PAN_PRD_PT,EVERARDO HUGO HERNANDEZ GUZMAN,PRD,EVERARDO HUGO HERNANDEZ GUZMAN,PRI_PVEM,,0.111827957,655,0,0,0,224,0,NA,NA,472,454,NA,NA,0,0,NA,201,NA,NA,0,0,19,0,0,10,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES DINICUITI,20089,741,2016,PAN_PRD_PT,IZAIAS SALAZAR MARTINEZ,PRD,IZAIAS SALAZAR MARTINEZ,PRI_PVEM,,0.0245821042,1261,0,291,0,3,183,NA,NA,887,872,NA,NA,0,0,NA,0,NA,NA,0,0,124,0,0,271,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES DINICUITI,20089,742,2016,PAN_PRD_PT,IZAIAS SALAZAR MARTINEZ,PRD,IZAIAS SALAZAR MARTINEZ,PRI_PVEM,,0.0245821042,333,0,48,0,5,24,NA,NA,204,196,NA,NA,0,0,NA,0,NA,NA,0,0,59,0,0,60,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES DINICUITI,20089,743,2016,PAN_PRD_PT,IZAIAS SALAZAR MARTINEZ,PRD,IZAIAS SALAZAR MARTINEZ,PRI_PVEM,,0.0245821042,110,0,9,0,2,7,NA,NA,70,66,NA,NA,0,0,NA,0,NA,NA,0,0,41,0,0,7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES HUAXPALTEPEC,20090,744,2016,PAN_PRD_PT,FELIPE ANGEL VELASCO,PRD,FELIPE ANGEL VELASCO,PRI_PVEM,,0.0245482441,1478,0,0,0,67,0,NA,NA,1046,1021,NA,NA,368,6,NA,311,NA,NA,0,16,178,0,0,75,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES HUAXPALTEPEC,20090,745,2016,PAN_PRD_PT,FELIPE ANGEL VELASCO,PRD,FELIPE ANGEL VELASCO,PRI_PVEM,,0.0245482441,1433,0,0,0,78,0,NA,NA,968,948,NA,NA,318,4,NA,242,NA,NA,0,18,162,0,0,126,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRES HUAXPALTEPEC,20090,746,2016,PAN_PRD_PT,FELIPE ANGEL VELASCO,PRD,FELIPE ANGEL VELASCO,PRI_PVEM,,0.0245482441,1417,0,0,0,73,0,NA,NA,1013,990,NA,NA,352,8,NA,267,NA,NA,0,34,177,0,0,79,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRÉS ZAUTLA,20102,764,2016,PAN_PRD_PT,MISAEL SORIANO CHAVEZ ,PRD,MISAEL SORIANO CHAVEZ,PRI_PVEM,,0.1198083067,1763,0,0,0,10,0,NA,NA,1423,1407,NA,NA,0,0,NA,779,NA,NA,35,0,62,0,0,521,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANDRÉS ZAUTLA,20102,765,2016,PAN_PRD_PT,MISAEL SORIANO CHAVEZ ,PRD,MISAEL SORIANO CHAVEZ,PRI_PVEM,,0.1198083067,1148,0,0,0,12,0,NA,NA,748,732,NA,NA,0,0,NA,271,NA,NA,28,0,60,0,0,361,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANNTONINO CASTILLO VELASCO,20103,766,2016,PAN_PRD_PT,ANDRES ODILON SANCHEZ GOMEZ,PRD,ANDRES ODILON SANCHEZ GOMEZ,PRI_PVEM,,0.1572352466,1226,0,0,0,3,0,NA,NA,729,690,NA,NA,0,5,NA,59,NA,NA,0,155,117,0,245,106,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANNTONINO CASTILLO VELASCO,20103,767,2016,PAN_PRD_PT,ANDRES ODILON SANCHEZ GOMEZ,PRD,ANDRES ODILON SANCHEZ GOMEZ,PRI_PVEM,,0.1572352466,916,0,0,0,4,0,NA,NA,556,519,NA,NA,0,8,NA,38,NA,NA,0,127,130,0,132,80,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANNTONINO CASTILLO VELASCO,20103,768,2016,PAN_PRD_PT,ANDRES ODILON SANCHEZ GOMEZ,PRD,ANDRES ODILON SANCHEZ GOMEZ,PRI_PVEM,,0.1572352466,872,0,0,0,6,0,NA,NA,532,501,NA,NA,0,4,NA,31,NA,NA,0,124,146,0,128,62,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN ANNTONINO CASTILLO VELASCO,20103,769,2016,PAN_PRD_PT,ANDRES ODILON SANCHEZ GOMEZ,PRD,ANDRES ODILON SANCHEZ GOMEZ,PRI_PVEM,,0.1572352466,1053,0,0,0,2,0,NA,NA,648,622,NA,NA,0,10,NA,26,NA,NA,0,144,131,0,226,83,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BALTAZAR CHICHICAPAM,20112,792,2016,PRI_PVEM,CARLOS VAZQUEZ REBOLLAR,PRI,CARLOS VASQUEZ REBOLLAR,PAN_PRD_PT,,0.1175178473,1169,0,0,0,3,0,NA,NA,932,888,NA,NA,0,0,NA,292,NA,NA,0,2,3,0,0,588,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BALTAZAR CHICHICAPAM,20112,793,2016,PRI_PVEM,CARLOS VAZQUEZ REBOLLAR,PRI,CARLOS VASQUEZ REBOLLAR,PAN_PRD_PT,,0.1175178473,1116,0,0,0,0,0,NA,NA,920,883,NA,NA,0,0,NA,265,NA,NA,0,1,13,0,0,604,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BARTOLOME AYAUTLA,20116,804,2016,PRI_PVEM,SERGIO HERNANDEZ JALISCO,PRI,SERGIO HERNANDEZ JALISCO,PAN_PRD_PT,,0.089587242,1249,0,0,0,6,0,NA,NA,1032,994,NA,NA,2,0,NA,252,NA,NA,370,4,17,0,0,343,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BARTOLOME AYAUTLA,20116,805,2016,PRI_PVEM,SERGIO HERNANDEZ JALISCO,PRI,SERGIO HERNANDEZ JALISCO,PAN_PRD_PT,,0.089587242,840,0,0,0,5,0,NA,NA,693,675,NA,NA,2,0,NA,153,NA,NA,270,2,16,0,0,227,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BARTOLOME AYAUTLA,20116,806,2016,PRI_PVEM,SERGIO HERNANDEZ JALISCO,PRI,SERGIO HERNANDEZ JALISCO,PAN_PRD_PT,,0.089587242,674,0,0,0,4,0,NA,NA,535,527,NA,NA,1,0,NA,110,NA,NA,216,0,0,0,0,196,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BLAS ATEMPA,20124,814,2016,PAN_PRD_PT,ANTONIO MORALES TOLEDO,PRD,ANTONIO MORALES TOLEDO,PRI_PVEM,,0.0920413123,1620,0,0,0,8,0,NA,NA,1270,1241,NA,NA,0,0,NA,489,NA,NA,7,0,70,0,0,667,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BLAS ATEMPA,20124,815,2016,PAN_PRD_PT,ANTONIO MORALES TOLEDO,PRD,ANTONIO MORALES TOLEDO,PRI_PVEM,,0.0920413123,2944,0,0,0,6,0,NA,NA,2180,2155,NA,NA,0,8,NA,798,NA,NA,8,0,300,0,0,1035,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BLAS ATEMPA,20124,816,2016,PAN_PRD_PT,ANTONIO MORALES TOLEDO,PRD,ANTONIO MORALES TOLEDO,PRI_PVEM,,0.0920413123,1877,0,0,0,4,0,NA,NA,1532,1511,NA,NA,0,4,NA,581,NA,NA,8,0,261,0,0,653,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BLAS ATEMPA,20124,817,2016,PAN_PRD_PT,ANTONIO MORALES TOLEDO,PRD,ANTONIO MORALES TOLEDO,PRI_PVEM,,0.0920413123,1565,0,0,0,2,0,NA,NA,1178,1165,NA,NA,0,2,NA,414,NA,NA,8,0,182,0,0,557,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
OAXACA,SAN BLAS ATEMPA,20124,818,2016,PAN_PRD_PT,ANTONIO MORALES TOLEDO,PRD,ANTONIO MORALES TOLEDO,PRI_PVEM,,0.0920413123,2987,0,0,0,14,0,NA,NA,2379,2332,NA,NA,0,8,NA,817,NA,NA,13,0,324,0,0,1156,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2016
