id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PC,PRD,PT,PVEM,Nulos,Total
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,62,TEPEHUACAN DE GUERRERO,116,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1255,1,68,0,26,0,0,2,97
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,63,TEPEJI DEL RIO DE OCAMPO,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1278,21,209,0,104,1,0,11,346
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,63,TEPEJI DEL RIO DE OCAMPO,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1284,142,190,0,22,4,0,8,366
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,63,TEPEJI DEL RIO DE OCAMPO,670,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1287,209,122,0,40,2,0,20,393
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,63,TEPEJI DEL RIO DE OCAMPO,535,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1290,104,133,0,72,6,0,6,321
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,64,TEPETITLAN,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1295,12,285,2,77,0,0,4,380
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,50,SAN AGUSTIN METZQUITITLAN,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1001,94,156,0,9,0,0,8,267
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,51,SAN AGUSTIN TLAXIACA,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1016,11,143,3,38,4,0,8,207
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,249,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1019,8,110,0,46,1,0,1,166
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1021,12,265,0,42,2,0,41,362
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,51,SAN AGUSTIN TLAXIACA,216,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1024,1,52,1,79,1,0,1,135
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,52,SAN BARTOLO TUTOTEPEC,649,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1027,91,191,0,82,0,0,32,396
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,52,SAN BARTOLO TUTOTEPEC,558,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1037,24,147,0,85,0,0,9,265
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,53,SAN FELIPE ORIZATLAN,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1050,0,123,0,114,0,0,16,253
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,54,SAN SALVADOR,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1070,14,166,1,33,4,0,8,226
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,54,SAN SALVADOR,259,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1071,0,162,0,60,0,0,4,226
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,54,SAN SALVADOR,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1072,5,172,7,124,4,0,12,324
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,76,TULANCINGO DE BRAVO,713,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1520,65,161,6,28,9,3,3,275
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,76,TULANCINGO DE BRAVO,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1523,48,102,2,11,8,5,5,181
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,76,TULANCINGO DE BRAVO,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1526,89,152,6,28,9,6,5,295
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,76,TULANCINGO DE BRAVO,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1530,72,129,2,16,12,3,3,237
13,10/11/1996,12,Ayuntamientos,13,0,2,C,Contigua,0,76,TULANCINGO DE BRAVO,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1530,67,112,3,16,17,3,6,224
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,76,TULANCINGO DE BRAVO,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1531,51,136,3,14,7,2,5,218
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,76,TULANCINGO DE BRAVO,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1532,59,143,2,11,7,2,8,232
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,4,AGUA BLANCA DE ITURBIDE,338,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,96,148,0,4,3,0,0,251
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,6,ALFAJAYUCAN,213,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,110,0,74,0,75,0,0,12,161
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,6,ALFAJAYUCAN,140,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,112,0,43,0,44,0,0,6,93
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,7,ALMOLOYA,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,114,0,117,0,9,306,3,12,447
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,7,ALMOLOYA,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,0,85,0,2,153,0,5,245
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,7,ALMOLOYA,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,0,123,0,12,81,6,14,236
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,8,APAN,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,127,5,103,1,17,170,3,10,309
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,8,APAN,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,127,8,123,1,22,170,2,7,333
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,8,APAN,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,129,14,116,0,20,223,3,14,390
13,10/11/1996,12,Ayuntamientos,13,0,2,C,Contigua,0,8,APAN,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,129,9,121,0,10,213,0,12,365
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,8,APAN,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,130,6,92,0,11,169,0,5,283
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,8,APAN,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,133,10,121,0,3,123,1,1,259
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,8,APAN,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,136,4,162,0,11,231,3,6,417
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,8,APAN,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,137,5,91,1,4,204,4,9,318
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,8,APAN,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,138,3,160,0,8,248,0,6,425
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,8,APAN,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,143,3,117,1,10,114,1,5,251
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,8,APAN,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,146,5,151,2,8,105,1,9,281
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,9,ATITALAQUIA,715,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,152,88,150,0,115,0,0,3,356
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,9,ATITALAQUIA,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,50,111,0,93,0,0,6,260
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,9,ATITALAQUIA,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,155,44,149,0,79,0,0,1,273
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,9,ATITALAQUIA,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,156,81,276,0,65,0,0,7,429
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,24,HUASCA DE OCAMPO,136,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,404,0,84,1,17,0,0,6,108
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,257,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,408,6,178,0,6,0,0,9,199
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,333,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,414,2,137,1,5,0,0,5,150
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,413,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,415,1,152,2,105,0,0,17,277
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,25,HUAUTLA,458,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,417,10,209,0,45,0,0,27,291
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,317,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,418,8,179,0,23,0,0,18,228
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,421,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,419,33,143,1,15,0,0,60,252
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,25,HUAUTLA,421,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,419,24,157,0,11,0,0,50,242
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,286,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,427,6,216,1,12,0,0,10,245
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,26,HUAZALINGO,429,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,433,1,108,0,240,2,0,0,351
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,26,HUAZALINGO,604,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,438,9,193,1,187,3,0,10,403
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,26,HUAZALINGO,402,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,439,48,66,2,159,2,0,25,302
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,27,HUEHUETLA,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,450,6,96,0,22,55,0,5,184
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,18,CHILCUAUTLA,55,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,330,1,29,0,8,0,0,5,43
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,19,EL ARENAL,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,336,22,91,0,22,0,0,3,138
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,19,EL ARENAL,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,341,25,91,0,56,0,0,7,179
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,20,ELOXOCHITLAN,78,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,344,0,68,0,1,0,0,0,69
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,20,ELOXOCHITLAN,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,345,0,216,0,37,0,0,9,262
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,20,ELOXOCHITLAN,175,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,346,0,89,0,9,0,0,7,105
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,21,EMILIANO ZAPATA,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,350,0,112,0,86,46,0,9,253
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,21,EMILIANO ZAPATA,465,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,352,0,80,0,152,26,0,8,266
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,21,EMILIANO ZAPATA,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,354,0,75,0,161,35,0,5,276
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,21,EMILIANO ZAPATA,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,355,0,123,0,36,107,0,8,274
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,21,EMILIANO ZAPATA,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,355,0,140,0,31,81,0,13,265
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,22,EPAZOYUCAN,199,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,364,15,105,0,4,0,0,7,131
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,23,FRANCISCO I. MADERO,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,369,22,112,0,148,0,0,6,288
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,24,HUASCA DE OCAMPO,154,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,389,0,101,0,1,0,0,3,105
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,24,HUASCA DE OCAMPO,532,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,397,0,200,0,22,0,0,13,235
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,24,HUASCA DE OCAMPO,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,398,0,186,2,31,0,0,12,231
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,1,ACATLAN,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,41,138,0,2,0,0,5,186
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,1,ACATLAN,473,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,53,158,0,3,0,0,20,234
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,2,ACAXOCHITLAN,464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,107,141,0,2,1,0,22,273
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,2,ACAXOCHITLAN,250,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,18,31,92,0,5,10,0,25,163
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,2,ACAXOCHITLAN,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,82,28,0,21,4,0,12,147
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,2,ACAXOCHITLAN,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,84,51,0,16,1,0,18,170
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,2,ACAXOCHITLAN,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,83,136,0,6,3,0,8,236
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,3,ACTOPAN,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,107,76,0,37,3,1,4,228
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,3,ACTOPAN,635,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,39,91,94,0,85,8,1,9,288
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,3,ACTOPAN,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,114,109,0,86,5,4,12,330
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,3,ACTOPAN,725,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,40,107,129,0,81,3,3,11,334
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,3,ACTOPAN,744,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,88,155,0,98,4,6,11,362
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,3,ACTOPAN,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,69,129,1,99,1,2,5,306
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,3,ACTOPAN,332,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,50,65,0,19,0,1,6,141
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,3,ACTOPAN,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,13,73,1,93,1,0,8,189
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,4,AGUA BLANCA DE ITURBIDE,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,77,58,333,0,1,3,0,22,417
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,27,HUEHUETLA,392,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,453,30,100,0,30,45,0,5,210
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,458,33,151,1,4,3,4,3,199
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,468,42,179,21,8,5,2,9,266
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,335,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,475,131,72,0,4,4,1,33,245
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,30,IXMIQUILPAN,715,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,553,4,169,1,184,0,0,10,368
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,540,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,555,16,148,2,71,0,0,5,242
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,559,11,77,1,96,0,0,5,190
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,30,IXMIQUILPAN,439,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,559,24,83,2,74,0,0,6,189
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,30,IXMIQUILPAN,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,560,14,189,2,119,0,0,14,338
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,562,12,92,1,88,0,0,9,202
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,563,14,72,0,81,0,0,9,176
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,101,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,567,0,41,0,11,0,0,1,53
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,458,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,568,2,81,3,138,0,0,41,265
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,365,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,569,0,33,1,98,0,0,8,140
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,246,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,578,0,93,10,29,0,0,16,148
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,280,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,587,0,36,1,155,0,0,9,201
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,30,IXMIQUILPAN,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,594,6,101,3,123,0,0,7,240
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,600,11,221,0,20,0,0,0,252
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,31,JACALA DE LEDEZMA,255,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,618,0,124,0,6,0,0,9,139
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,31,JACALA DE LEDEZMA,220,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,628,0,164,0,6,0,0,5,175
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,32,JALTOCAN,282,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,633,84,84,5,1,5,0,20,199
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,32,JALTOCAN,224,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,634,82,79,0,1,3,0,7,172
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,32,JALTOCAN,158,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,637,25,80,1,0,0,0,3,109
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,34,LA MISION,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,650,0,164,0,55,0,0,9,228
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,35,LOLOTLA,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,659,365,89,0,2,0,4,10,470
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,36,METEPEC,142,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,666,55,41,0,2,0,0,5,103
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,36,METEPEC,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,671,25,320,0,7,0,0,27,379
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,37,METZTITLAN,221,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,690,0,111,0,23,0,0,6,140
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,37,METZTITLAN,193,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,692,0,134,0,4,0,0,11,149
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,38,MINERAL DEL CHICO,63,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,701,0,37,0,7,0,0,31,75
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,38,MINERAL DEL CHICO,142,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,711,0,71,0,14,0,0,21,106
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,39,MINERAL DEL MONTE,441,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,715,0,100,0,90,0,0,13,203
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,45,OMITLAN DE JUAREZ,600,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,812,0,133,7,269,0,0,13,422
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,837,71,156,4,28,5,3,17,284
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,283,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,838,44,75,1,30,5,4,4,163
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,843,69,93,2,29,5,2,6,206
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,846,54,95,0,26,4,6,4,189
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,409,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,846,43,96,2,16,2,4,5,168
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,849,68,149,9,40,16,5,11,298
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,672,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,854,97,107,2,54,12,14,10,296
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,540,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,857,70,96,4,30,11,15,5,231
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,858,86,143,5,52,13,11,12,322
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,860,67,91,3,29,2,8,11,211
