Nombre,ListadoNominal,Casilla,TipoCasilla,PAN,PRI,PRD,PT,PVEM,PC,Alternativa,Validos,Nulos,Totales
METZTITLÁN,627,680,C1,0,281,112,0,0,0,0,393,12,405
METZTITLÁN,570,681,B,0,102,225,0,0,0,0,327,11,338
METZTITLÁN,571,681,C1,,,,,,,,,,
METZTITLÁN,178,682,B,0,52,43,0,0,0,0,95,6,101
METZTITLÁN,283,683,B,0,90,40,0,0,0,0,130,3,133
METZTITLÁN,473,684,B,0,145,146,0,0,0,0,291,5,296
METZTITLÁN,288,685,B,0,80,74,0,0,0,0,154,18,172
METZTITLÁN,582,686,B,0,105,238,0,0,0,0,343,3,346
METZTITLÁN,375,687,B,0,74,123,0,0,0,0,197,8,205
METZTITLÁN,366,688,B,0,86,131,0,0,0,0,217,4,221
METZTITLÁN,656,689,B,0,120,239,0,0,0,0,359,12,371
METZTITLÁN,260,690,B,0,58,93,0,0,0,0,151,0,151
METZTITLÁN,543,691,B,0,105,163,0,0,0,0,268,24,292
METZTITLÁN,266,692,B,0,157,3,0,0,0,0,160,14,174
METZTITLÁN,582,693,B,0,142,172,0,0,0,0,314,9,323
METZTITLÁN,575,694,B,0,139,155,0,0,0,0,294,9,303
METZTITLÁN,388,695,B,0,131,11,0,0,0,0,142,31,173
METZTITLÁN,389,695,C1,0,119,11,0,0,0,0,130,23,153
METZTITLÁN,151,696,B,0,91,2,0,0,0,0,93,0,93
METZTITLÁN,436,697,B,0,122,103,0,0,0,0,225,8,233
METZTITLÁN,436,697,C1,0,98,138,0,0,0,0,236,9,245
METZTITLÁN,519,698,B,0,147,125,0,0,0,0,272,6,278
METZTITLÁN,149,699,B,0,90,3,0,0,0,0,93,1,94
MINERAL DEL CHICO,623,700,B,22,176,212,0,0,0,0,410,0,410
MINERAL DEL CHICO,92,701,B,1,12,43,0,0,0,0,56,36,92
MINERAL DEL CHICO,281,702,B,1,46,104,0,0,0,0,151,0,151
MINERAL DEL CHICO,91,703,B,1,15,26,0,0,0,0,42,8,50
MINERAL DEL CHICO,599,704,B,5,147,225,0,0,0,0,377,22,399
MINERAL DEL CHICO,600,704,C1,7,187,199,0,0,0,0,393,10,403
MINERAL DEL CHICO,102,705,B,2,28,28,0,0,0,0,58,4,62
MINERAL DEL CHICO,82,706,B,1,17,32,0,0,0,0,50,1,51
MINERAL DEL CHICO,191,707,B,2,31,87,0,0,0,0,120,4,124
MINERAL DEL CHICO,403,708,B,1,102,172,0,0,0,0,275,6,281
MINERAL DEL CHICO,107,709,B,1,31,55,0,0,0,0,87,1,88
MINERAL DEL CHICO,604,710,B,27,109,233,0,0,0,0,369,7,376
MINERAL DEL CHICO,604,710,C1,34,152,222,0,0,0,0,408,3,411
MINERAL DEL CHICO,197,711,B,1,42,78,0,0,0,0,121,7,128
MINERAL DEL CHICO,673,712,B,2,184,271,0,0,0,0,457,12,469
MINERAL DEL MONTE,426,713,B,20,60,35,66,0,0,0,181,7,188
MINERAL DEL MONTE,427,713,C1,14,56,33,75,0,0,0,178,0,178
MINERAL DEL MONTE,515,714,B,40,61,54,51,0,0,0,206,9,215
MINERAL DEL MONTE,515,714,C1,44,55,74,47,0,0,0,220,2,222
MINERAL DEL MONTE,602,715,B,35,88,62,54,0,0,0,239,12,251
MINERAL DEL MONTE,603,715,C1,40,99,58,57,0,0,0,254,0,254
MINERAL DEL MONTE,559,716,B,21,91,72,71,0,0,0,255,15,270
MINERAL DEL MONTE,560,716,C1,21,108,67,81,0,0,0,277,10,287
MINERAL DEL MONTE,417,717,B,17,73,55,49,0,0,0,194,223,417
MINERAL DEL MONTE,418,717,C1,9,80,71,45,0,0,0,205,7,212
MINERAL DEL MONTE,505,718,B,12,85,49,57,0,0,0,203,3,206
MINERAL DEL MONTE,505,718,C1,10,67,81,58,0,0,0,216,2,218
MINERAL DEL MONTE,490,719,B,32,60,52,51,0,0,0,195,6,201
MINERAL DEL MONTE,490,719,C1,21,65,36,64,0,0,0,186,6,192
MINERAL DEL MONTE,730,720,B,31,121,87,82,0,0,0,321,7,328
MINERAL DEL MONTE,730,720,C1,19,99,78,112,0,0,0,308,11,319
MINERAL DEL MONTE,454,721,B,35,70,57,27,0,0,0,189,6,195
MINERAL DEL MONTE,187,722,B,9,57,8,48,0,0,0,122,3,125
MINERAL DEL MONTE,394,723,B,18,164,11,14,0,0,0,207,20,227
MINERAL DEL MONTE,395,723,C1,18,130,10,13,0,0,0,171,55,226
MINERAL DEL MONTE,177,724,B,7,65,21,9,0,0,0,102,2,104
MINERAL DE LA REFORMA,712,725,B,34,106,17,57,0,0,3,217,0,217
MINERAL DE LA REFORMA,712,725,C1,40,100,13,37,0,0,3,193,3,196
MINERAL DE LA REFORMA,712,725,C2,51,105,10,53,0,0,0,219,7,226
MINERAL DE LA REFORMA,712,725,C3,29,146,23,39,0,0,2,239,4,243
MINERAL DE LA REFORMA,713,725,C4,41,67,14,43,0,0,0,165,3,168
MINERAL DE LA REFORMA,713,725,C5,37,106,20,44,0,0,2,209,0,209
MINERAL DE LA REFORMA,713,725,C6,37,73,15,51,0,0,1,177,8,185
MINERAL DE LA REFORMA,713,725,C7,35,92,15,34,0,0,2,178,0,178
MINERAL DE LA REFORMA,544,726,B,10,113,6,150,0,0,4,283,4,287
MINERAL DE LA REFORMA,545,726,C1,11,140,7,131,0,0,1,290,0,290
MINERAL DE LA REFORMA,545,726,C2,10,167,5,149,0,0,2,333,6,339
MINERAL DE LA REFORMA,650,727,B,37,132,12,30,0,0,2,213,7,220
MINERAL DE LA REFORMA,650,727,C1,40,103,19,22,0,0,0,184,8,192
MINERAL DE LA REFORMA,650,727,C2,32,120,21,16,0,0,1,190,9,199
MINERAL DE LA REFORMA,651,727,C3,35,116,27,32,0,0,1,211,5,216
MINERAL DE LA REFORMA,706,728,B,43,125,32,34,0,0,0,234,0,234
MINERAL DE LA REFORMA,706,728,C1,47,117,20,32,0,0,0,216,16,232
MINERAL DE LA REFORMA,707,728,C2,41,134,28,35,0,0,0,238,12,250
MINERAL DE LA REFORMA,647,729,B,48,78,33,45,0,0,0,204,10,214
MINERAL DE LA REFORMA,648,729,C1,36,80,24,44,0,0,1,185,12,197
MINERAL DE LA REFORMA,648,729,C2,33,83,28,24,0,0,0,168,12,180
MINERAL DE LA REFORMA,534,730,B,81,75,16,64,0,0,0,236,3,239
MINERAL DE LA REFORMA,535,730,C1,72,103,10,35,0,0,3,223,9,232
MINERAL DE LA REFORMA,710,731,B,39,86,21,36,0,0,1,183,7,190
MINERAL DE LA REFORMA,711,731,C1,46,80,21,47,0,0,2,196,5,201
MINERAL DE LA REFORMA,711,731,C2,59,90,23,27,0,0,3,202,5,207
MINERAL DE LA REFORMA,711,731,C3,55,90,15,29,0,0,2,191,0,191
MINERAL DE LA REFORMA,711,731,C4,75,82,33,42,0,0,3,235,6,241
MINERAL DE LA REFORMA,711,731,C5,60,77,24,31,0,0,2,194,0,194
MINERAL DE LA REFORMA,711,731,C6,46,89,23,38,0,0,4,200,2,202
MINERAL DE LA REFORMA,711,731,C7,65,70,25,36,0,0,4,200,7,207
MINERAL DE LA REFORMA,522,732,B,40,104,33,23,0,0,1,201,3,204
MINERAL DE LA REFORMA,523,732,C1,42,73,28,24,0,0,3,170,7,177
MINERAL DE LA REFORMA,523,732,C2,47,73,31,10,0,0,0,161,6,167
MINERAL DE LA REFORMA,407,733,B,53,56,25,12,0,0,3,149,1,150
MINERAL DE LA REFORMA,408,733,C1,46,80,19,15,0,0,1,161,2,163
MINERAL DE LA REFORMA,683,734,B,49,66,17,20,0,0,1,153,3,156
MINERAL DE LA REFORMA,683,734,C1,46,88,25,38,0,0,2,199,4,203
MINERAL DE LA REFORMA,684,734,C2,43,66,32,17,0,0,9,167,10,177
MINERAL DE LA REFORMA,684,734,C3,52,51,24,32,0,0,0,159,0,159
MINERAL DE LA REFORMA,440,735,B,34,76,39,19,0,0,3,171,5,176
MINERAL DE LA REFORMA,441,735,C1,52,79,33,21,0,0,1,186,7,193
MINERAL DE LA REFORMA,602,736,B,40,91,32,27,0,0,2,192,11,203
MINERAL DE LA REFORMA,602,736,C1,65,90,30,35,0,0,1,221,15,236
MINERAL DE LA REFORMA,711,737,B,34,116,23,46,0,0,0,219,0,219
MINERAL DE LA REFORMA,712,737,C1,31,102,15,50,0,0,1,199,513,712
MINERAL DE LA REFORMA,712,737,C2,26,82,22,34,0,0,3,167,69,236
MINERAL DE LA REFORMA,417,738,B,14,62,38,22,0,0,7,143,5,148
MINERAL DE LA REFORMA,417,738,C1,28,71,34,33,0,0,2,168,6,174
MINERAL DE LA REFORMA,723,739,B,36,117,30,30,0,0,0,213,6,219
MINERAL DE LA REFORMA,723,739,C1,57,96,37,26,0,0,3,219,12,231
MINERAL DE LA REFORMA,723,739,C10,45,92,32,28,0,0,1,198,6,204
MINERAL DE LA REFORMA,723,739,C2,42,84,24,30,0,0,1,181,13,194
MINERAL DE LA REFORMA,723,739,C3,45,83,28,24,0,0,4,184,6,190
MINERAL DE LA REFORMA,723,739,C4,39,127,36,40,0,0,1,243,5,248
MINERAL DE LA REFORMA,723,739,C5,61,76,25,31,0,0,2,195,3,198
MINERAL DE LA REFORMA,723,739,C6,35,86,28,32,0,0,0,181,7,188
MINERAL DE LA REFORMA,723,739,C7,42,74,24,27,0,0,3,170,8,178
MINERAL DE LA REFORMA,723,739,C8,27,94,40,30,0,0,2,193,523,716
MINERAL DE LA REFORMA,723,739,C9,45,108,23,23,0,0,1,200,4,204
MINERAL DE LA REFORMA,506,740,B,31,77,10,93,0,0,0,211,6,217
MINERAL DE LA REFORMA,507,740,C1,30,84,14,99,0,0,1,228,0,228
MINERAL DE LA REFORMA,736,741,B,19,231,2,146,0,0,0,398,9,407
MINERAL DE LA REFORMA,513,742,B,33,75,38,25,0,0,3,174,0,174
MINERAL DE LA REFORMA,513,742,C1,34,75,17,21,0,0,8,155,6,161
MINERAL DE LA REFORMA,514,742,C2,34,97,32,25,0,0,3,191,7,198
MIXQUIAHUALA DE JUÁREZ,583,743,B,115,68,37,63,0,0,2,285,8,293
MIXQUIAHUALA DE JUÁREZ,583,743,C1,146,58,39,55,0,0,3,301,6,307
MIXQUIAHUALA DE JUÁREZ,584,743,C2,107,95,39,54,0,0,4,299,3,302
MIXQUIAHUALA DE JUÁREZ,519,744,B,121,75,16,33,0,0,1,246,7,253
MIXQUIAHUALA DE JUÁREZ,519,744,C1,134,84,23,26,0,0,0,267,10,277
MIXQUIAHUALA DE JUÁREZ,520,744,C2,128,78,22,43,0,0,2,273,1,274
MIXQUIAHUALA DE JUÁREZ,653,745,B,156,58,23,58,0,0,4,299,9,308
MIXQUIAHUALA DE JUÁREZ,653,745,C1,179,85,32,56,0,0,4,356,8,364
MIXQUIAHUALA DE JUÁREZ,678,746,B,84,129,24,117,0,0,0,354,7,361
MIXQUIAHUALA DE JUÁREZ,678,746,C1,91,92,32,120,0,0,3,338,6,344
MIXQUIAHUALA DE JUÁREZ,502,747,B,71,73,18,72,0,0,1,235,11,246
MIXQUIAHUALA DE JUÁREZ,502,747,C1,83,66,31,72,0,0,2,254,5,259
MIXQUIAHUALA DE JUÁREZ,511,748,B,90,52,31,83,0,0,1,257,9,266
MIXQUIAHUALA DE JUÁREZ,512,748,C1,78,55,53,75,0,0,1,262,5,267
MIXQUIAHUALA DE JUÁREZ,512,748,C2,91,77,30,68,0,0,2,268,6,274
MIXQUIAHUALA DE JUÁREZ,718,749,B,181,106,39,57,0,0,4,387,9,396
MIXQUIAHUALA DE JUÁREZ,718,749,C1,160,93,36,86,0,0,3,378,2,380
MIXQUIAHUALA DE JUÁREZ,590,750,B,160,78,35,51,0,0,6,330,9,339
MIXQUIAHUALA DE JUÁREZ,591,750,C1,129,69,39,61,0,0,9,307,11,318
MIXQUIAHUALA DE JUÁREZ,591,750,C2,130,69,38,46,0,0,4,287,8,295
MIXQUIAHUALA DE JUÁREZ,575,751,B,85,74,42,76,0,0,7,284,11,295
MIXQUIAHUALA DE JUÁREZ,575,751,C1,83,91,57,85,0,0,8,324,13,337
MIXQUIAHUALA DE JUÁREZ,576,751,C2,85,52,54,93,0,0,3,287,7,294
MIXQUIAHUALA DE JUÁREZ,566,752,B,116,32,32,65,0,0,7,252,4,256
MIXQUIAHUALA DE JUÁREZ,567,752,C1,94,57,41,61,0,0,10,263,2,265
MIXQUIAHUALA DE JUÁREZ,721,753,B,159,72,38,68,0,0,4,341,7,348
MIXQUIAHUALA DE JUÁREZ,722,753,C1,152,94,49,67,0,0,7,369,4,373
MIXQUIAHUALA DE JUÁREZ,533,754,B,13,90,194,8,0,0,1,306,4,310
MIXQUIAHUALA DE JUÁREZ,597,755,B,36,153,113,37,0,0,4,343,7,350
MIXQUIAHUALA DE JUÁREZ,611,756,B,113,73,59,38,0,0,1,284,8,292
MIXQUIAHUALA DE JUÁREZ,611,756,C1,134,70,54,41,0,0,0,299,8,307
MIXQUIAHUALA DE JUÁREZ,442,757,B,72,66,74,7,0,0,14,233,7,240
MIXQUIAHUALA DE JUÁREZ,443,757,C1,40,56,63,5,0,0,26,190,7,197
MIXQUIAHUALA DE JUÁREZ,497,758,B,97,49,45,13,0,0,2,206,8,214
MIXQUIAHUALA DE JUÁREZ,498,758,C1,67,74,24,14,0,0,0,179,15,194
MIXQUIAHUALA DE JUÁREZ,649,759,B,13,106,211,5,0,0,5,340,9,349
MIXQUIAHUALA DE JUÁREZ,650,759,C1,40,123,160,9,0,0,3,335,1,336
MIXQUIAHUALA DE JUÁREZ,487,760,B,80,108,66,9,0,0,3,266,8,274
MIXQUIAHUALA DE JUÁREZ,546,761,B,10,86,273,4,0,0,4,377,2,379
MIXQUIAHUALA DE JUÁREZ,546,761,C1,17,107,214,15,0,0,1,354,4,358
MIXQUIAHUALA DE JUÁREZ,546,761,C2,11,81,247,1,0,0,2,342,8,350
MIXQUIAHUALA DE JUÁREZ,659,762,B,27,113,203,26,0,0,1,370,5,375
MIXQUIAHUALA DE JUÁREZ,722,763,B,78,102,169,28,0,0,6,383,5,388
MIXQUIAHUALA DE JUÁREZ,287,764,B,18,62,65,7,0,0,11,163,2,165
MOLANGO DE ESCAMILLA,744,765,B,0,307,93,68,0,0,0,468,9,477
MOLANGO DE ESCAMILLA,744,765,C1,0,309,62,75,0,0,0,446,9,455
MOLANGO DE ESCAMILLA,731,766,B,0,331,77,47,0,0,0,455,6,461
MOLANGO DE ESCAMILLA,732,766,C1,0,321,60,52,0,0,0,433,10,443
MOLANGO DE ESCAMILLA,323,767,B,0,123,96,7,0,0,0,226,8,234
MOLANGO DE ESCAMILLA,358,768,B,0,130,41,51,0,0,0,222,15,237
MOLANGO DE ESCAMILLA,446,769,B,0,211,15,81,0,0,0,307,140,447
MOLANGO DE ESCAMILLA,169,770,B,0,51,30,19,0,0,0,100,3,103
MOLANGO DE ESCAMILLA,332,771,B,0,120,20,84,0,0,0,224,0,224
MOLANGO DE ESCAMILLA,435,772,B,0,181,27,21,0,0,0,229,14,243
MOLANGO DE ESCAMILLA,426,773,B,0,172,42,43,0,0,0,257,8,265
MOLANGO DE ESCAMILLA,192,774,B,0,112,6,4,0,0,0,122,0,122
MOLANGO DE ESCAMILLA,218,775,B,0,114,21,24,0,0,0,159,3,162
MOLANGO DE ESCAMILLA,220,776,B,0,71,23,27,0,0,0,121,4,125
MOLANGO DE ESCAMILLA,190,777,B,0,54,67,5,0,0,0,126,3,129
MOLANGO DE ESCAMILLA,260,778,B,0,104,42,12,0,0,0,158,4,162
MOLANGO DE ESCAMILLA,449,779,B,0,236,20,6,0,0,0,262,3,265
NICOLÁS FLORES,640,780,B,0,226,154,0,0,0,0,380,28,408
NICOLÁS FLORES,188,781,B,0,54,35,0,0,0,0,89,20,109
NICOLÁS FLORES,230,782,B,0,19,107,0,0,0,0,126,5,131
NICOLÁS FLORES,126,783,B,0,46,28,0,0,0,0,74,7,81
NICOLÁS FLORES,259,784,B,0,118,63,0,0,0,0,181,5,186
NICOLÁS FLORES,149,785,B,0,42,62,0,0,0,0,104,2,106
NICOLÁS FLORES,138,786,B,0,21,42,0,0,0,0,63,6,69
NICOLÁS FLORES,91,787,B,0,15,29,0,0,0,0,44,2,46
NICOLÁS FLORES,287,788,B,0,56,107,0,0,0,0,163,10,173
NICOLÁS FLORES,131,789,B,0,28,55,0,0,0,0,83,8,91
NICOLÁS FLORES,221,790,B,0,53,62,0,0,0,0,115,0,115
NICOLÁS FLORES,144,791,B,0,23,58,0,0,0,0,81,2,83
NICOLÁS FLORES,91,792,B,0,21,29,0,0,0,0,50,1,51
NICOLÁS FLORES,249,793,B,0,47,62,0,0,0,0,109,15,124
NICOLÁS FLORES,72,794,B,0,46,12,0,0,0,0,58,2,60
NICOLÁS FLORES,294,795,B,0,104,88,0,0,0,0,192,12,204
NICOLÁS FLORES,228,796,B,0,91,53,0,0,0,0,144,1,145
NICOLÁS FLORES,174,797,B,0,31,69,0,0,0,0,100,6,106
NICOLÁS FLORES,122,798,B,0,22,43,0,0,0,0,65,5,70
NICOLÁS FLORES,313,799,B,0,90,72,0,0,0,0,162,25,187
NICOLÁS FLORES,241,800,B,0,68,63,0,0,0,0,131,7,138
NICOLÁS FLORES,132,801,B,0,17,35,0,0,0,0,52,11,63
NOPALA DE VILLAGRÁN,703,802,B,98,168,4,0,188,0,0,458,9,467
NOPALA DE VILLAGRÁN,703,802,C1,99,139,2,0,224,0,0,464,4,468
NOPALA DE VILLAGRÁN,703,802,C2,96,126,3,0,209,0,0,434,7,441
NOPALA DE VILLAGRÁN,741,803,B,94,132,14,0,176,0,0,416,19,435
NOPALA DE VILLAGRÁN,741,803,C1,88,185,18,0,163,0,0,454,15,469
NOPALA DE VILLAGRÁN,721,804,B,92,247,10,0,96,0,0,445,9,454
NOPALA DE VILLAGRÁN,726,805,B,229,129,3,0,122,0,0,483,243,726
NOPALA DE VILLAGRÁN,521,806,B,120,112,6,0,139,0,0,377,0,377
NOPALA DE VILLAGRÁN,521,806,C1,118,117,3,0,103,0,0,341,14,355
NOPALA DE VILLAGRÁN,718,807,B,135,147,8,0,149,0,0,439,9,448
NOPALA DE VILLAGRÁN,718,807,C1,135,177,5,0,192,0,0,509,13,522
NOPALA DE VILLAGRÁN,510,808,B,83,116,2,0,76,0,0,277,5,282
NOPALA DE VILLAGRÁN,493,809,B,59,158,1,0,117,0,0,335,4,339
NOPALA DE VILLAGRÁN,679,810,B,130,200,5,0,103,0,0,438,4,442
NOPALA DE VILLAGRÁN,578,811,B,198,83,4,0,86,0,0,371,9,380
OMITLÁN DE JUÁREZ,733,812,B,229,163,29,46,0,0,0,467,9,476
OMITLÁN DE JUÁREZ,733,812,C1,204,200,12,27,0,0,0,443,2,445
OMITLÁN DE JUÁREZ,425,813,B,227,31,2,4,0,0,0,264,8,272
OMITLÁN DE JUÁREZ,426,813,C1,218,53,2,1,0,0,0,274,2,276
OMITLÁN DE JUÁREZ,343,814,B,131,49,19,4,0,0,0,203,0,203
OMITLÁN DE JUÁREZ,399,815,B,148,88,8,14,0,0,0,258,0,258
OMITLÁN DE JUÁREZ,505,816,B,122,88,78,8,0,0,0,296,5,301
OMITLÁN DE JUÁREZ,531,817,B,114,163,2,13,0,0,0,292,7,299
OMITLÁN DE JUÁREZ,391,818,B,97,104,2,3,0,0,0,206,8,214
OMITLÁN DE JUÁREZ,391,818,C1,118,118,4,8,0,0,0,248,5,253
OMITLÁN DE JUÁREZ,466,819,B,129,115,3,10,0,0,0,257,6,263
OMITLÁN DE JUÁREZ,305,820,B,95,28,14,1,0,0,0,138,27,165
OMITLÁN DE JUÁREZ,181,821,B,81,32,1,1,0,0,0,115,0,115
PACULA,545,822,B,164,132,2,0,0,0,0,298,7,305
PACULA,526,823,B,112,182,1,0,0,0,0,295,12,307
PACULA,424,824,B,185,91,1,0,0,0,0,277,9,286
PACULA,424,824,C1,175,99,0,0,0,0,0,274,7,281
PACULA,395,825,B,148,70,0,0,0,0,0,218,3,221
PACULA,277,826,B,72,92,1,0,0,0,0,165,1,166
PACULA,233,827,B,78,68,0,0,0,0,0,146,0,146
PACULA,301,828,B,99,90,0,0,0,0,0,189,2,191
PACULA,424,829,B,115,127,1,0,0,0,0,243,1,244
PACULA,174,830,B,55,60,0,0,0,0,0,115,0,115
PACULA,316,831,B,43,151,0,0,0,0,0,194,4,198
PACHUCA DE SOTO,510,832,B,35,100,19,11,0,0,0,165,11,176
PACHUCA DE SOTO,511,832,C1,16,89,26,12,0,0,0,143,0,143
PACHUCA DE SOTO,500,833,B,35,100,38,9,0,0,0,182,8,190
PACHUCA DE SOTO,500,833,C1,27,83,38,11,0,0,0,159,3,162
PACHUCA DE SOTO,451,834,B,30,56,30,10,0,0,0,126,37,163
PACHUCA DE SOTO,695,835,B,40,108,36,9,0,0,0,193,3,196
PACHUCA DE SOTO,583,836,B,52,99,31,12,0,0,0,194,10,204
PACHUCA DE SOTO,432,837,B,34,68,29,5,0,0,0,136,6,142
PACHUCA DE SOTO,433,837,C1,38,70,24,2,0,0,0,134,3,137
PACHUCA DE SOTO,333,838,B,36,60,23,5,0,0,0,124,6,130
PACHUCA DE SOTO,639,839,B,45,134,38,13,0,0,0,230,0,230
PACHUCA DE SOTO,468,840,B,16,110,33,8,0,0,0,167,5,172
PACHUCA DE SOTO,469,840,C1,25,109,60,10,0,0,0,204,7,211
PACHUCA DE SOTO,635,841,B,57,141,37,5,0,0,0,240,10,250
PACHUCA DE SOTO,403,842,B,38,83,29,6,0,0,0,156,2,158
PACHUCA DE SOTO,404,842,C1,35,78,35,8,0,0,0,156,4,160
PACHUCA DE SOTO,485,843,B,32,76,37,7,0,0,0,152,8,160
PACHUCA DE SOTO,486,843,C1,37,57,46,9,0,0,0,149,24,173
PACHUCA DE SOTO,478,844,B,27,92,40,6,0,0,0,165,17,182
PACHUCA DE SOTO,478,844,C1,13,64,19,7,0,0,0,103,62,165
PACHUCA DE SOTO,577,845,B,31,109,34,9,0,0,0,183,6,189
PACHUCA DE SOTO,442,846,B,43,103,21,9,0,0,0,176,9,185
PACHUCA DE SOTO,443,846,C1,37,89,24,11,0,0,0,161,12,173
PACHUCA DE SOTO,455,847,B,34,113,45,9,0,0,0,201,5,206
PACHUCA DE SOTO,455,847,C1,24,92,32,10,0,0,0,158,12,170
PACHUCA DE SOTO,519,848,B,39,87,27,12,0,0,0,165,354,519
PACHUCA DE SOTO,519,848,C1,38,98,29,9,0,0,0,174,7,181
PACHUCA DE SOTO,519,848,C2,43,70,44,7,0,0,0,164,10,174
PACHUCA DE SOTO,551,849,B,40,159,40,19,0,0,0,258,0,258
PACHUCA DE SOTO,749,850,B,73,138,72,23,0,0,0,306,9,315
PACHUCA DE SOTO,749,850,C1,62,153,91,15,0,0,0,321,5,326
PACHUCA DE SOTO,636,851,B,49,149,75,14,0,0,0,287,349,636
PACHUCA DE SOTO,636,851,C1,55,106,78,14,0,0,0,253,5,258
PACHUCA DE SOTO,650,852,B,24,105,92,11,0,0,0,232,10,242
PACHUCA DE SOTO,650,852,C1,26,114,75,14,0,0,0,229,12,241
PACHUCA DE SOTO,650,852,C2,29,122,92,8,0,0,0,251,10,261
PACHUCA DE SOTO,651,852,C3,24,121,73,6,0,0,0,224,5,229
PACHUCA DE SOTO,651,852,C4,16,80,97,8,0,0,0,201,6,207
PACHUCA DE SOTO,619,853,B,32,76,31,5,0,0,0,144,0,144
PACHUCA DE SOTO,620,853,C1,55,96,54,6,0,0,0,211,14,225
PACHUCA DE SOTO,524,854,B,39,111,50,8,0,0,0,208,9,217
PACHUCA DE SOTO,524,854,C1,46,82,46,10,0,0,0,184,5,189
PACHUCA DE SOTO,525,854,C2,42,87,48,20,0,0,0,197,6,203
PACHUCA DE SOTO,514,855,B,28,98,51,16,0,0,0,193,4,197
PACHUCA DE SOTO,515,855,C1,41,93,62,10,0,0,0,206,2,208
PACHUCA DE SOTO,515,855,C2,35,90,64,16,0,0,0,205,7,212
PACHUCA DE SOTO,516,856,B,35,97,57,13,0,0,0,202,7,209
PACHUCA DE SOTO,516,856,C1,38,93,43,11,0,0,0,185,6,191
PACHUCA DE SOTO,516,856,C2,34,102,50,14,0,0,0,200,0,200
PACHUCA DE SOTO,603,857,B,30,112,52,16,0,0,0,210,2,212
PACHUCA DE SOTO,603,857,C1,25,114,62,10,0,0,0,211,2,213
PACHUCA DE SOTO,698,858,B,52,126,60,13,0,0,0,251,7,258
PACHUCA DE SOTO,704,859,B,40,122,61,10,0,0,0,233,4,237
PACHUCA DE SOTO,491,860,B,52,82,35,9,0,0,0,178,4,182
PACHUCA DE SOTO,492,860,C1,40,77,47,11,0,0,0,175,2,177
PACHUCA DE SOTO,722,861,B,77,121,68,9,0,0,0,275,5,280
PACHUCA DE SOTO,385,862,B,25,70,30,6,0,0,0,131,2,133
PACHUCA DE SOTO,385,862,C1,28,63,42,4,0,0,0,137,11,148
PACHUCA DE SOTO,578,863,B,21,97,19,10,0,0,0,147,7,154
PACHUCA DE SOTO,578,863,C1,36,86,31,6,0,0,0,159,3,162
PACHUCA DE SOTO,579,863,C2,31,92,24,8,0,0,0,155,4,159
PACHUCA DE SOTO,652,864,B,33,72,89,9,0,0,0,203,5,208
PACHUCA DE SOTO,573,865,B,32,96,36,7,0,0,0,171,13,184
PACHUCA DE SOTO,573,865,C1,30,86,42,10,0,0,0,168,10,178
PACHUCA DE SOTO,604,866,B,39,103,48,6,0,0,0,196,6,202
PACHUCA DE SOTO,605,866,C1,39,99,49,19,0,0,0,206,9,215
PACHUCA DE SOTO,614,867,B,28,102,44,12,0,0,0,186,26,212
PACHUCA DE SOTO,615,867,C1,33,112,33,20,0,0,0,198,7,205
PACHUCA DE SOTO,602,868,B,56,75,28,11,0,0,0,170,12,182
PACHUCA DE SOTO,602,868,C1,33,94,46,5,0,0,0,178,8,186
PACHUCA DE SOTO,676,869,B,61,117,64,10,0,0,0,252,0,252
PACHUCA DE SOTO,711,870,B,44,107,46,17,0,0,0,214,9,223
PACHUCA DE SOTO,519,871,B,38,98,32,5,0,0,0,173,1,174
PACHUCA DE SOTO,520,871,C1,46,109,34,6,0,0,0,195,0,195
PACHUCA DE SOTO,377,872,B,37,52,35,1,0,0,0,125,9,134
PACHUCA DE SOTO,378,872,C1,41,83,35,7,0,0,0,166,0,166
PACHUCA DE SOTO,576,873,B,57,132,64,11,0,0,0,264,14,278
PACHUCA DE SOTO,577,873,C1,65,132,56,11,0,0,0,264,0,264
PACHUCA DE SOTO,435,874,B,23,69,40,10,0,0,0,142,2,144
PACHUCA DE SOTO,435,874,C1,42,94,37,8,0,0,0,181,4,185
PACHUCA DE SOTO,475,875,B,35,106,35,8,0,0,0,184,21,205
PACHUCA DE SOTO,476,875,C1,26,116,36,15,0,0,0,193,5,198
PACHUCA DE SOTO,728,876,B,60,144,65,19,0,0,0,288,14,302
PACHUCA DE SOTO,729,876,C1,61,141,70,16,0,0,0,288,0,288
PACHUCA DE SOTO,555,877,B,21,88,83,12,0,0,0,204,8,212
PACHUCA DE SOTO,555,877,C1,37,81,73,12,0,0,0,203,5,208
PACHUCA DE SOTO,630,878,B,50,138,47,16,0,0,0,251,2,253
PACHUCA DE SOTO,630,878,C1,46,121,49,24,0,0,0,240,6,246
PACHUCA DE SOTO,630,878,C2,43,142,46,16,0,0,0,247,9,256
PACHUCA DE SOTO,736,879,B,49,139,56,16,0,0,0,260,10,270
PACHUCA DE SOTO,737,879,C1,58,139,57,16,0,0,0,270,14,284
PACHUCA DE SOTO,737,879,C2,57,134,44,18,0,0,0,253,0,253
PACHUCA DE SOTO,737,879,C3,46,127,39,18,0,0,0,230,14,244
PACHUCA DE SOTO,723,880,B,35,124,47,14,0,0,0,220,3,223
PACHUCA DE SOTO,724,880,C1,44,107,50,15,0,0,0,216,6,222
