CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1231,3,62,496,57,26,17,21,13,435,19,17,2,1,1,0,12,3,0,7,,,,,,,,,,,,,,,,,,,1189,0,30,1219,1886
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1232,3,48,465,76,27,14,10,10,464,18,15,3,0,1,0,13,4,0,12,,,,,,,,,,,,,,,,,,,1180,1,34,1215,1930
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1233,3,46,493,76,16,15,17,14,489,21,11,1,2,0,0,18,3,1,5,,,,,,,,,,,,,,,,,,,1228,1,62,1291,1925
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1234,3,53,573,84,31,21,13,13,508,20,9,4,0,0,0,16,4,1,3,,,,,,,,,,,,,,,,,,,1353,0,37,1390,2091
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1235,4,71,532,97,24,26,14,36,627,21,16,4,0,0,2,17,5,6,3,,,,,,,,,,,,,,,,,,,1501,6,78,1585,2754
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,1236,13,244,2220,138,99,67,48,80,2357,83,61,8,2,1,1,79,18,3,19,,,,,,,,,,,,,,,,,,,5528,9,177,5714,9422
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,1237,5,132,754,53,49,30,9,42,791,37,13,2,0,0,0,23,5,0,5,,,,,,,,,,,,,,,,,,,1945,0,42,1987,3070
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,1238,4,65,547,51,31,19,17,205,520,28,12,1,1,0,0,23,4,1,0,,,,,,,,,,,,,,,,,,,1525,0,40,1565,2492
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1239,3,43,360,52,21,20,11,19,350,11,7,3,3,0,0,7,2,1,4,,,,,,,,,,,,,,,,,,,914,0,25,939,1583
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1240,3,62,440,82,32,18,3,11,458,20,10,3,1,0,0,21,4,0,3,,,,,,,,,,,,,,,,,,,1168,2,21,1191,1899
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1241,3,56,525,82,24,12,8,14,458,18,13,3,1,0,0,12,4,1,5,,,,,,,,,,,,,,,,,,,1236,0,27,1263,1914
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1242,3,38,488,89,33,10,11,10,485,15,15,1,1,0,0,7,1,0,2,,,,,,,,,,,,,,,,,,,1206,1,37,1244,1938
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1243,3,70,473,98,33,9,15,10,458,18,6,0,3,0,0,24,2,2,3,,,,,,,,,,,,,,,,,,,1224,0,34,1258,2175
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1244,3,44,521,81,20,20,14,7,355,22,9,3,1,1,6,5,0,0,5,,,,,,,,,,,,,,,,,,,1114,1,35,1150,1870
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1245,4,37,578,73,37,16,15,17,528,10,11,2,0,1,0,21,10,1,2,,,,,,,,,,,,,,,,,,,1359,0,33,1392,2368
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1246,4,69,772,126,37,19,9,25,728,27,19,3,0,0,0,16,5,0,4,,,,,,,,,,,,,,,,,,,1859,1,46,1906,2767
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1247,2,12,352,22,12,4,2,3,167,5,3,0,0,0,0,6,2,0,1,,,,,,,,,,,,,,,,,,,591,0,10,601,854
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1248,4,58,580,78,21,24,21,11,558,21,8,3,0,0,0,19,7,0,3,,,,,,,,,,,,,,,,,,,1412,0,33,1445,2324
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1249,5,77,772,111,41,31,28,21,795,40,19,4,2,0,0,29,5,0,9,,,,,,,,,,,,,,,,,,,1984,0,64,2048,3254
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1250,4,74,529,81,37,26,15,15,586,29,8,3,2,0,0,32,4,1,9,,,,,,,,,,,,,,,,,,,1451,0,46,1497,2278
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1251,5,71,832,144,37,27,33,29,636,35,27,1,1,1,0,24,7,0,3,,,,,,,,,,,,,,,,,,,1908,0,53,1961,3222
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1252,3,46,465,88,26,9,10,15,419,23,11,3,2,2,0,10,3,0,2,,,,,,,,,,,,,,,,,,,1134,0,23,1157,1729
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1255,7,125,1083,226,54,48,28,20,1174,39,26,4,0,1,1,42,10,0,5,,,,,,,,,,,,,,,,,,,2886,0,96,2982,4856
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1256,5,88,774,194,54,52,36,27,885,38,27,1,4,0,0,22,14,1,5,,,,,,,,,,,,,,,,,,,2222,3,53,2278,3594
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1257,6,97,1034,178,58,47,30,26,938,44,18,4,2,1,1,44,7,2,4,,,,,,,,,,,,,,,,,,,2535,0,82,2617,4352
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1266,6,127,923,158,49,57,33,23,875,35,26,9,4,5,1,32,8,14,4,,,,,,,,,,,,,,,,,,,2383,1,78,2462,3980
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1267,10,173,1569,211,107,72,43,30,1467,72,51,6,3,0,8,55,19,0,9,,,,,,,,,,,,,,,,,,,3895,2,142,4039,7052
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1268,21,323,3535,289,186,78,74,84,3159,114,140,17,6,6,5,131,19,8,23,,,,,,,,,,,,,,,,,,,8197,10,234,8441,15115
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1270,5,76,850,77,58,26,24,18,782,33,22,5,2,1,0,46,6,0,5,,,,,,,,,,,,,,,,,,,2031,1,55,2087,3572
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1271,4,57,744,55,31,17,14,14,559,25,6,2,2,1,1,26,2,0,5,,,,,,,,,,,,,,,,,,,1561,0,30,1591,2557
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1272,3,52,476,63,15,12,5,10,466,14,11,1,1,0,1,21,5,0,2,,,,,,,,,,,,,,,,,,,1155,0,31,1186,1928
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1273,3,38,530,61,28,11,14,11,407,26,26,6,2,0,1,24,4,2,2,,,,,,,,,,,,,,,,,,,1193,1,59,1253,2233
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,1274,5,67,830,108,34,26,16,22,690,25,13,5,2,1,0,12,7,0,3,,,,,,,,,,,,,,,,,,,1861,0,68,1929,3253
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,1275,14,148,3258,191,71,57,29,44,1162,67,39,12,3,0,1,64,11,3,6,,,,,,,,,,,,,,,,,,,5166,1,138,5305,9794
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,1276,4,52,527,64,29,14,14,13,458,19,9,2,0,0,0,22,2,0,1,,,,,,,,,,,,,,,,,,,1226,1,34,1261,2282
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1278,3,51,510,39,11,19,9,11,394,11,16,3,0,0,0,19,7,0,6,,,,,,,,,,,,,,,,,,,1106,0,32,1138,1861
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1279,4,67,524,55,19,12,11,13,499,18,10,1,0,0,0,3,1,1,3,,,,,,,,,,,,,,,,,,,1237,0,32,1269,2267
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1280,4,77,645,115,22,10,11,17,485,21,12,6,0,0,1,21,5,1,3,,,,,,,,,,,,,,,,,,,1452,1,35,1488,2330
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1281,7,92,961,95,76,31,35,211,1029,37,19,9,2,0,0,63,16,1,10,,,,,,,,,,,,,,,,,,,2687,3,85,2775,5231
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1282,2,31,427,26,16,4,10,16,287,7,5,0,0,0,0,18,3,0,1,,,,,,,,,,,,,,,,,,,851,0,22,873,1265
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1283,1,15,158,32,9,7,6,8,209,8,3,0,0,1,0,4,1,0,0,,,,,,,,,,,,,,,,,,,461,0,11,472,745
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1284,2,29,293,20,25,18,4,5,253,15,10,0,0,2,0,14,3,1,3,,,,,,,,,,,,,,,,,,,695,1,21,717,1100
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,1285,2,29,391,59,24,13,13,3,316,7,7,3,0,1,0,10,4,0,3,,,,,,,,,,,,,,,,,,,883,0,32,915,1385
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5954,2,34,265,18,23,11,4,10,306,6,11,1,0,0,0,9,4,0,0,,,,,,,,,,,,,,,,,,,702,0,19,721,1185
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5955,2,36,321,30,20,18,3,7,358,15,8,0,0,0,0,14,3,0,2,,,,,,,,,,,,,,,,,,,835,1,24,860,1393
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5956,1,9,91,13,5,4,2,1,80,7,0,0,0,0,0,3,1,0,2,,,,,,,,,,,,,,,,,,,218,0,1,219,373
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5957,3,29,484,36,24,8,10,9,421,16,10,0,1,1,0,18,2,0,5,,,,,,,,,,,,,,,,,,,1074,0,38,1112,1952
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5958,3,30,407,42,20,8,5,3,393,15,4,0,1,0,1,18,2,0,5,,,,,,,,,,,,,,,,,,,954,0,39,993,1679
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5959,2,30,322,24,20,4,8,3,327,9,6,0,0,0,0,18,3,1,0,,,,,,,,,,,,,,,,,,,775,0,21,796,1259
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5960,2,26,349,24,11,10,5,3,329,16,10,1,0,0,0,8,2,0,3,,,,,,,,,,,,,,,,,,,797,0,32,829,1311
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5961,3,39,334,45,28,18,10,9,376,21,6,2,0,1,0,12,5,0,3,,,,,,,,,,,,,,,,,,,909,0,38,947,1578
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5962,2,24,335,27,24,17,3,4,365,13,5,0,3,1,0,18,3,2,2,,,,,,,,,,,,,,,,,,,846,0,29,875,1343
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5963,2,34,372,23,14,14,7,10,376,13,9,0,1,0,0,15,2,0,2,,,,,,,,,,,,,,,,,,,892,18,16,926,1383
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5964,2,30,230,19,16,7,17,5,290,14,4,0,1,0,0,8,5,0,2,,,,,,,,,,,,,,,,,,,648,0,12,660,1110
,15,MEXICO,31,LOS REYES ACAQUILPAN,32,CHIMALHUACAN,5965,2,30,251,30,18,11,12,5,313,16,5,4,0,0,0,19,0,0,2,,,,,,,,,,,,,,,,,,,716,0,19,735,1352
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5966,8,95,1208,82,72,32,28,18,1110,48,20,5,1,0,0,63,11,4,14,,,,,,,,,,,,,,,,,,,2811,2,91,2904,5293
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5967,9,109,1529,98,79,39,39,33,1079,53,34,4,0,2,0,48,26,0,5,,,,,,,,,,,,,,,,,,,3177,0,77,3254,6263
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5968,6,71,763,66,42,25,16,14,645,31,32,34,1,1,0,167,8,0,4,,,,,,,,,,,,,,,,,,,1920,1,57,1978,3763
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5969,6,81,972,83,60,34,139,16,652,21,20,7,1,0,0,25,4,8,9,,,,,,,,,,,,,,,,,,,2132,0,60,2192,4081
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5970,18,220,2935,166,197,76,65,37,1924,97,90,15,4,0,1,139,26,9,27,,,,,,,,,,,,,,,,,,,6028,1,256,6285,13181
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5971,3,33,640,56,18,10,13,3,277,4,5,6,2,2,18,7,1,3,13,,,,,,,,,,,,,,,,,,,1111,0,24,1135,1853
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5972,4,69,1193,36,15,22,8,11,377,6,7,5,0,0,0,5,3,0,1,,,,,,,,,,,,,,,,,,,1758,0,44,1802,2694
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5973,7,73,1561,108,56,29,28,19,733,27,40,3,1,1,1,30,15,1,6,,,,,,,,,,,,,,,,,,,2732,0,63,2795,4727
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5974,2,20,303,52,19,12,12,8,263,9,3,0,0,0,0,15,3,0,4,,,,,,,,,,,,,,,,,,,723,0,30,753,1246
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5975,2,23,315,44,17,10,8,8,282,15,3,0,2,0,1,6,1,1,2,,,,,,,,,,,,,,,,,,,738,1,21,760,1220
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5976,2,14,393,34,7,4,2,7,262,7,9,4,1,0,0,8,1,0,3,,,,,,,,,,,,,,,,,,,756,1,24,781,1318
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5977,3,26,443,63,14,6,12,6,326,16,4,0,0,0,0,10,1,0,3,,,,,,,,,,,,,,,,,,,930,0,27,957,1546
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5978,3,34,477,36,28,6,5,7,380,18,16,1,1,0,0,11,3,0,1,,,,,,,,,,,,,,,,,,,1024,0,31,1055,1803
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5979,3,32,532,39,19,20,11,5,363,18,12,2,0,0,0,13,5,0,5,,,,,,,,,,,,,,,,,,,1076,0,30,1106,1969
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5980,2,24,468,19,7,3,6,8,200,7,5,2,0,0,0,2,1,0,3,,,,,,,,,,,,,,,,,,,755,0,25,780,1135
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5981,2,17,468,24,10,4,5,2,158,7,4,0,0,0,0,4,1,1,0,,,,,,,,,,,,,,,,,,,705,0,22,727,1143
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5982,2,16,324,42,15,8,10,7,272,13,12,0,1,0,4,6,1,1,3,,,,,,,,,,,,,,,,,,,735,0,19,754,1342
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5983,3,43,515,30,15,18,11,13,316,18,3,2,0,0,0,7,4,0,2,,,,,,,,,,,,,,,,,,,997,0,43,1040,1817
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5984,3,30,453,39,29,6,15,12,384,20,13,5,0,0,0,14,4,0,1,,,,,,,,,,,,,,,,,,,1025,1,46,1072,1840
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5985,2,33,301,27,13,5,8,5,278,12,8,0,0,0,0,12,0,0,0,,,,,,,,,,,,,,,,,,,702,0,17,719,1366
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5986,2,26,378,21,12,11,9,11,127,3,9,2,0,0,0,10,1,0,0,,,,,,,,,,,,,,,,,,,620,0,19,639,1404
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5987,2,36,375,39,22,12,9,7,305,10,8,3,1,0,0,5,1,0,0,,,,,,,,,,,,,,,,,,,833,0,30,863,1341
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5988,2,16,268,24,16,6,3,4,161,8,7,1,0,0,0,2,0,0,3,,,,,,,,,,,,,,,,,,,519,1,13,533,867
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5989,2,25,288,18,12,10,4,8,224,7,12,1,0,0,0,11,1,0,0,,,,,,,,,,,,,,,,,,,621,0,12,633,1016
,15,MEXICO,5,CHICOLOAPAN DE JUAREZ,32,CHIMALHUACAN,5990,2,24,340,18,11,8,3,7,255,8,4,2,0,0,0,6,5,0,4,,,,,,,,,,,,,,,,,,,695,0,17,712,1191
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1286,2,4,285,221,3,2,3,38,21,0,1,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,582,0,22,604,753
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1287,2,7,285,412,8,4,4,6,29,5,2,1,5,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,771,0,38,809,1118
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1288,2,10,362,360,3,6,4,0,26,1,2,4,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,782,0,50,832,1233
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1289,2,5,243,282,3,5,1,5,13,0,2,6,5,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,571,0,33,604,901
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1290,4,23,833,584,15,7,4,29,34,7,5,202,10,6,2,28,0,0,0,,,,,,,,,,,,,,,,,,,1789,0,85,1874,2699
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1291,1,7,224,139,4,2,1,15,9,3,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,406,0,12,418,540
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1292,3,11,703,483,10,7,4,4,42,2,1,3,3,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,1276,0,52,1328,1718
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1293,3,3,569,646,5,4,7,4,54,8,3,3,1,0,4,0,0,0,1,,,,,,,,,,,,,,,,,,,1312,0,85,1397,1793
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1294,3,9,597,597,5,2,2,47,49,7,5,4,2,0,4,4,0,0,2,,,,,,,,,,,,,,,,,,,1336,0,67,1403,1844
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1295,2,6,509,368,8,3,1,14,42,4,1,0,3,0,3,1,0,0,0,,,,,,,,,,,,,,,,,,,963,0,28,991,1284
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1296,2,8,448,502,9,2,3,23,34,7,4,1,3,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,1049,0,66,1115,1411
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1297,2,9,367,386,9,2,4,8,22,1,1,2,3,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,816,0,53,869,1250
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1298,3,1,543,717,9,5,0,8,49,21,7,2,6,0,5,4,0,1,2,,,,,,,,,,,,,,,,,,,1380,0,87,1467,2191
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1299,2,0,318,440,12,2,3,4,39,8,4,1,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,834,0,16,850,1267
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1300,4,24,786,974,16,9,9,31,112,9,9,4,0,0,4,2,1,0,2,,,,,,,,,,,,,,,,,,,1992,0,114,2106,2802
,15,MEXICO,10,VALLE DE BRAVO,33,DONATO GUERRA,1301,2,10,324,223,4,0,1,18,15,1,0,5,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,607,0,17,624,795
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1302,5,124,349,302,29,55,21,31,737,32,7,3,0,0,1,2,7,1,3,,,,,,,,,,,,,,,,,,,1704,0,27,1731,2514
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1305,5,128,273,374,45,82,30,26,895,44,24,10,6,0,0,14,6,0,8,,,,,,,,,,,,,,,,,,,1965,1,63,2029,3115
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1306,6,233,486,423,65,163,39,44,1178,56,44,12,8,3,0,29,3,1,7,,,,,,,,,,,,,,,,,,,2794,3,67,2864,4431
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1307,5,188,361,276,53,51,42,42,985,64,30,5,1,0,1,27,3,1,5,,,,,,,,,,,,,,,,,,,2135,0,37,2172,3315
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1308,2,199,171,52,14,40,15,12,443,10,18,2,1,0,0,5,2,0,2,,,,,,,,,,,,,,,,,,,986,0,25,1011,1394
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1309,2,100,144,28,11,23,11,11,302,11,16,1,1,0,0,5,1,0,0,,,,,,,,,,,,,,,,,,,665,0,18,683,967
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1310,3,155,233,61,16,44,16,21,426,10,34,4,13,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,1037,2,15,1054,1533
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1311,3,98,288,133,25,39,19,21,519,19,21,8,2,0,0,10,2,2,1,,,,,,,,,,,,,,,,,,,1207,0,40,1247,2032
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1312,1,39,118,26,8,32,11,19,193,10,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,461,0,37,498,737
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1313,2,51,110,56,13,35,8,12,256,11,13,1,0,2,0,6,0,0,1,,,,,,,,,,,,,,,,,,,575,0,19,594,823
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1314,2,48,123,38,19,28,2,15,276,7,12,3,0,0,0,12,1,0,1,,,,,,,,,,,,,,,,,,,585,0,14,599,886
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1315,2,48,130,30,8,26,11,15,286,15,14,5,0,0,0,10,1,0,5,,,,,,,,,,,,,,,,,,,604,0,13,617,839
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1316,5,155,351,259,54,73,29,42,733,40,23,2,3,1,1,24,6,0,0,,,,,,,,,,,,,,,,,,,1796,0,47,1843,3173
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1317,5,187,431,235,59,145,47,29,934,57,36,12,4,0,2,28,5,0,6,,,,,,,,,,,,,,,,,,,2217,2,52,2271,3604
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1318,5,200,354,333,42,123,26,31,956,48,18,10,9,1,1,30,5,2,9,,,,,,,,,,,,,,,,,,,2198,1,77,2276,3686
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1319,3,94,226,254,17,47,11,23,527,14,8,4,3,0,1,5,3,1,2,,,,,,,,,,,,,,,,,,,1240,0,29,1269,1936
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1320,4,113,236,303,35,83,20,10,573,30,13,4,3,0,1,16,4,1,4,,,,,,,,,,,,,,,,,,,1449,1,45,1495,2283
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1321,15,459,980,847,116,324,109,96,3077,111,64,23,7,0,3,71,17,4,23,,,,,,,,,,,,,,,,,,,6331,3,123,6457,10827
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1323,3,95,259,280,22,34,15,17,438,20,11,5,5,0,2,10,3,2,5,,,,,,,,,,,,,,,,,,,1223,0,33,1256,1898
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1324,3,140,274,184,37,17,16,15,560,24,14,6,5,0,1,27,5,0,7,,,,,,,,,,,,,,,,,,,1332,1,49,1382,2057
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1325,3,73,205,132,42,25,23,23,436,18,8,2,3,0,4,10,6,0,5,,,,,,,,,,,,,,,,,,,1015,0,40,1055,1682
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1326,2,55,192,130,43,28,14,10,385,7,11,5,3,0,0,7,2,0,3,,,,,,,,,,,,,,,,,,,895,0,26,921,1496
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1327,5,109,335,304,43,79,35,32,862,25,20,3,9,0,0,33,12,1,8,,,,,,,,,,,,,,,,,,,1910,0,91,2001,3309
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1328,4,98,311,264,23,91,26,27,678,25,13,11,6,1,0,15,3,0,3,,,,,,,,,,,,,,,,,,,1595,1,53,1649,2734
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1329,4,137,300,202,22,33,10,26,593,29,18,4,3,0,2,13,4,1,2,,,,,,,,,,,,,,,,,,,1399,2,43,1444,2298
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1330,2,124,227,154,16,37,10,15,363,10,12,4,0,1,0,7,1,0,1,,,,,,,,,,,,,,,,,,,982,1,27,1010,1357
,15,MEXICO,21,ECATEPEC DE MORELOS,34,ECATEPEC,1331,4,249,400,220,33,40,21,26,601,27,26,8,3,1,0,15,0,1,1,,,,,,,,,,,,,,,,,,,1672,2,38,1712,2326
