DTO.,CLAVE,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,TIPO_CASILLA,PAN,TS,ACLG,PRD,PT,PVEM,CONV.,CAND. NO REGIST.,VOTOS NULOS,TOTAL,LISTA NOMINAL,Anulada
3,37,JUÁREZ,1609,U,1609,B,,168,117,,,,,0,7,292,730,
3,37,JUÁREZ,1610,U,1610,B,,71,87,,,,,0,0,158,417,
3,37,JUÁREZ,1610,U,1610,C1,,71,73,,,,,0,5,149,418,
3,37,JUÁREZ,1611,U,1611,B,,69,49,,,,,0,2,120,407,
3,37,JUÁREZ,1611,U,1611,C1,,55,63,,,,,0,1,119,408,
3,37,JUÁREZ,1612,U,1612,B,,79,57,,,,,0,1,137,527,
3,37,JUÁREZ,1612,U,1612,C1,,76,60,,,,,1,3,140,527,
3,37,JUÁREZ,1613,U,1613,B,,82,67,,,,,0,2,151,557,
3,37,JUÁREZ,1613,U,1613,C1,,77,67,,,,,0,3,147,558,
3,37,JUÁREZ,1614,U,1614,B,,81,70,,,,,0,6,157,419,
3,37,JUÁREZ,1614,U,1614,C1,,75,85,,,,,0,1,161,419,
3,37,JUÁREZ,1615,U,1615,B,,51,62,,,,,0,2,115,325,
3,37,JUÁREZ,1616,U,1616,B,,121,108,,,,,0,3,232,658,
3,37,JUÁREZ,1616,U,1616,C1,,106,83,,,,,0,0,189,658,
3,37,JUÁREZ,1617,U,1617,B,,100,79,,,,,0,2,181,406,
3,37,JUÁREZ,1617,U,1617,C1,,100,75,,,,,0,3,178,407,
3,37,JUÁREZ,1618,U,1618,B,,142,100,,,,,0,1,243,554,
3,37,JUÁREZ,1618,U,1618,C1,,161,103,,,,,0,2,266,554,
3,37,JUÁREZ,1618,U,1618,C2,,154,92,,,,,0,4,250,555,
3,37,JUÁREZ,1619,U,1619,B,,113,59,,,,,0,0,172,389,
3,37,JUÁREZ,1619,U,1619,C1,,129,72,,,,,0,5,206,389,
3,37,JUÁREZ,1620,U,1620,B,,104,126,,,,,0,0,230,529,
4,37,JUÁREZ,1621,U,1621,B,,204,122,,,,,0,6,332,730,
4,37,JUÁREZ,1621,U,1621,C1,,180,117,,,,,0,8,305,731,
4,37,JUÁREZ,1621,U,1621,C2,,175,118,,,,,0,4,297,731,
4,37,JUÁREZ,1622,U,1622,B,,147,109,,,,,0,4,260,529,
4,37,JUÁREZ,1623,U,1623,B,,207,125,,,,,0,12,344,726,
4,37,JUÁREZ,1623,U,1623,C1,,206,129,,,,,0,0,335,727,
3,37,JUÁREZ,1624,U,1624,B,,127,224,,,,,0,9,360,708,
3,37,JUÁREZ,1625,U,1625,B,,122,184,,,,,0,3,309,674,
3,37,JUÁREZ,1626,U,1626,B,,185,140,,,,,1,4,330,732,
3,37,JUÁREZ,1627,U,1627,B,,49,74,,,,,0,2,125,289,
3,37,JUÁREZ,1628,U,1628,B,,94,82,,,,,2,3,181,555,
3,37,JUÁREZ,1628,U,1628,C1,,96,77,,,,,0,0,173,556,
3,37,JUÁREZ,1629,U,1629,B,,73,73,,,,,0,0,146,557,
3,37,JUÁREZ,1629,U,1629,C1,,76,60,,,,,0,8,144,557,
3,37,JUÁREZ,1630,U,1630,B,,64,63,,,,,0,2,129,431,
3,37,JUÁREZ,1630,U,1630,C1,,61,65,,,,,0,3,129,432,
3,37,JUÁREZ,1631,U,1631,B,,86,123,,,,,0,1,210,576,
3,37,JUÁREZ,1631,U,1631,C1,,85,116,,,,,0,3,204,577,
3,37,JUÁREZ,1632,U,1632,B,,83,131,,,,,0,3,217,616,
3,37,JUÁREZ,1632,U,1632,C1,,98,101,,,,,0,3,202,617,
3,37,JUÁREZ,1633,U,1633,B,,104,108,,,,,0,2,214,529,
3,37,JUÁREZ,1633,U,1633,C1,,103,88,,,,,0,3,194,530,
3,37,JUÁREZ,1634,U,1634,B,,87,83,,,,,0,5,175,428,
3,37,JUÁREZ,1634,U,1634,C1,,72,85,,,,,0,1,158,428,
3,37,JUÁREZ,1635,U,1635,B,,128,117,,,,,0,2,247,577,
3,37,JUÁREZ,1635,U,1635,C1,,130,112,,,,,0,0,242,577,
3,37,JUÁREZ,1636,U,1636,B,,182,84,,,,,0,0,266,643,
3,37,JUÁREZ,1636,U,1636,C1,,158,107,,,,,0,5,270,644,
3,37,JUÁREZ,1637,U,1637,B,,139,83,,,,,0,6,228,496,
3,37,JUÁREZ,1637,U,1637,C1,,127,76,,,,,0,6,209,496,
4,37,JUÁREZ,1638,U,1638,B,,179,113,,,,,0,0,292,566,
4,37,JUÁREZ,1638,U,1638,C1,,185,109,,,,,0,8,302,566,
4,37,JUÁREZ,1639,U,1639,B,,180,104,,,,,0,3,287,592,
4,37,JUÁREZ,1639,U,1639,C1,,175,131,,,,,0,6,312,592,
4,37,JUÁREZ,1640,U,1640,B,,142,118,,,,,0,2,262,536,
4,37,JUÁREZ,1641,U,1641,B,,168,117,,,,,0,3,288,626,
4,37,JUÁREZ,1641,U,1641,C1,,169,97,,,,,0,3,269,627,
4,37,JUÁREZ,1641,U,1641,C2,,168,106,,,,,0,0,274,627,
4,37,JUÁREZ,1642,U,1642,B,,139,87,,,,,0,0,226,554,
4,37,JUÁREZ,1642,U,1642,C1,,140,84,,,,,0,4,228,554,
4,37,JUÁREZ,1642,U,1642,C2,,164,80,,,,,0,3,247,555,
3,37,JUÁREZ,1643,U,1643,B,,132,93,,,,,0,0,225,542,
3,37,JUÁREZ,1643,U,1643,C1,,119,115,,,,,0,4,238,543,
3,37,JUÁREZ,1644,U,1644,B,,116,81,,,,,0,3,200,460,
3,37,JUÁREZ,1645,U,1645,B,,106,89,,,,,0,0,195,404,
3,37,JUÁREZ,1645,U,1645,C1,,104,79,,,,,0,0,183,404,
3,37,JUÁREZ,1646,U,1646,B,,139,104,,,,,0,3,246,537,
3,37,JUÁREZ,1646,U,1646,C1,,147,99,,,,,0,0,246,537,
3,37,JUÁREZ,1646,U,1646,C2,,171,111,,,,,0,5,287,538,
3,37,JUÁREZ,1647,U,1647,B,,177,147,,,,,0,0,324,666,
3,37,JUÁREZ,1648,U,1648,B,,204,124,,,,,2,4,334,642,
3,37,JUÁREZ,1649,U,1649,B,,147,123,,,,,0,0,270,602,
3,37,JUÁREZ,1649,U,1649,C1,,157,122,,,,,0,11,290,602,
3,37,JUÁREZ,1650,U,1650,B,,90,81,,,,,0,1,172,392,
3,37,JUÁREZ,1650,U,1650,C1,,82,84,,,,,0,0,166,392,
3,37,JUÁREZ,1651,U,1651,B,,110,105,,,,,0,3,218,522,
3,37,JUÁREZ,1651,U,1651,C1,,97,122,,,,,0,3,222,522,
3,37,JUÁREZ,1652,U,1652,B,,69,80,,,,,1,0,150,379,
3,37,JUÁREZ,1652,U,1652,C1,,71,67,,,,,0,4,142,379,
3,37,JUÁREZ,1653,U,1653,B,,85,81,,,,,0,3,169,537,
3,37,JUÁREZ,1653,U,1653,C1,,88,74,,,,,0,0,162,538,
3,37,JUÁREZ,1654,U,1654,B,,119,114,,,,,0,4,237,617,
3,37,JUÁREZ,1654,U,1654,C1,,111,116,,,,,1,3,231,617,
3,37,JUÁREZ,1655,U,1655,B,,113,108,,,,,0,3,224,643,
3,37,JUÁREZ,1655,U,1655,C1,,104,119,,,,,0,3,226,644,
3,37,JUÁREZ,1656,U,1656,B,,102,97,,,,,0,8,207,630,
3,37,JUÁREZ,1657,U,1657,B,,108,88,,,,,0,5,201,632,
3,37,JUÁREZ,1657,U,1657,C1,,100,100,,,,,0,2,202,633,
3,37,JUÁREZ,1658,U,1658,B,,72,51,,,,,0,6,129,410,
3,37,JUÁREZ,1658,U,1658,C1,,65,66,,,,,0,1,132,410,
3,37,JUÁREZ,1659,U,1659,B,,99,84,,,,,0,1,184,467,
3,37,JUÁREZ,1659,U,1659,C1,,115,62,,,,,1,3,181,467,
3,37,JUÁREZ,1660,U,1660,B,,116,72,,,,,0,8,196,415,
3,37,JUÁREZ,1660,U,1660,C1,,107,89,,,,,0,6,202,416,
3,37,JUÁREZ,1661,U,1661,B,,100,73,,,,,0,1,174,397,
3,37,JUÁREZ,1661,U,1661,C1,,101,82,,,,,0,4,187,397,
3,37,JUÁREZ,1662,U,1662,B,,178,196,,,,,0,5,379,691,
3,37,JUÁREZ,1663,U,1663,B,,102,100,,,,,0,2,204,450,
3,37,JUÁREZ,1663,U,1663,C1,,89,121,,,,,0,0,210,450,
3,37,JUÁREZ,1664,U,1664,B,,109,115,,,,,0,3,227,451,
3,37,JUÁREZ,1664,U,1664,C1,,103,123,,,,,0,1,227,452,
3,37,JUÁREZ,1665,U,1665,B,,215,132,,,,,0,4,351,707,
3,37,JUÁREZ,1665,U,1665,C1,,204,121,,,,,0,6,331,707,
4,37,JUÁREZ,1666,U,1666,B,,152,124,,,,,0,4,280,620,
4,37,JUÁREZ,1666,U,1666,C1,,161,118,,,,,0,2,281,620,
4,37,JUÁREZ,1666,U,1666,C2,,165,121,,,,,0,3,289,621,
4,37,JUÁREZ,1667,U,1667,B,,181,156,,,,,0,4,341,672,
4,37,JUÁREZ,1668,U,1668,B,,196,135,,,,,0,1,332,732,
4,37,JUÁREZ,1669,U,1669,B,,148,135,,,,,0,3,286,572,
3,37,JUÁREZ,1670,U,1670,B,,133,179,,,,,0,9,321,625,
3,37,JUÁREZ,1671,U,1671,B,,146,119,,,,,0,2,267,516,
3,37,JUÁREZ,1672,U,1672,B,,111,96,,,,,0,0,207,515,
3,37,JUÁREZ,1672,U,1672,C1,,117,116,,,,,0,2,235,515,
3,37,JUÁREZ,1673,U,1673,B,,134,127,,,,,0,0,261,748,
3,37,JUÁREZ,1673,U,1673,C1,,140,103,,,,,0,4,247,749,
3,37,JUÁREZ,1674,U,1674,B,,90,119,,,,,0,2,211,545,
3,37,JUÁREZ,1674,U,1674,C1,,94,96,,,,,0,8,198,545,
3,37,JUÁREZ,1675,U,1675,B,,66,84,,,,,0,0,150,520,
3,37,JUÁREZ,1675,U,1675,C1,,79,85,,,,,0,2,166,520,
3,37,JUÁREZ,1675,U,1675,C2,,72,70,,,,,0,0,142,520,
3,37,JUÁREZ,1676,U,1676,B,,117,109,,,,,0,6,232,634,
3,37,JUÁREZ,1676,U,1676,C1,,107,89,,,,,0,3,199,635,
3,37,JUÁREZ,1677,U,1677,B,,163,112,,,,,0,3,278,601,
3,37,JUÁREZ,1678,U,1678,B,,182,146,,,,,1,2,331,677,
3,37,JUÁREZ,1678,U,1678,C1,,192,144,,,,,0,2,338,678,
3,37,JUÁREZ,1679,U,1679,B,,148,120,,,,,0,1,269,583,
3,37,JUÁREZ,1679,U,1679,C1,,130,110,,,,,0,2,242,583,
3,37,JUÁREZ,1680,U,1680,B,,210,112,,,,,0,6,328,622,
3,37,JUÁREZ,1680,U,1680,C1,,187,130,,,,,0,4,321,622,
3,37,JUÁREZ,1681,U,1681,B,,130,102,,,,,0,0,232,441,
3,37,JUÁREZ,1681,U,1681,C1,,133,81,,,,,0,5,219,441,
4,37,JUÁREZ,1682,U,1682,B,,182,137,,,,,0,4,323,657,
4,37,JUÁREZ,1682,U,1682,C1,,165,127,,,,,0,4,296,658,
4,37,JUÁREZ,1682,U,1682,C2,,214,120,,,,,0,3,337,658,
4,37,JUÁREZ,1683,U,1683,B,,167,134,,,,,0,0,301,694,
3,37,JUÁREZ,1684,U,1684,B,,140,96,,,,,0,7,243,526,
3,37,JUÁREZ,1684,U,1684,C1,,157,98,,,,,0,5,260,527,
3,37,JUÁREZ,1684,U,1684,C2,,128,123,,,,,0,8,259,527,
3,37,JUÁREZ,1685,U,1685,B,,152,144,,,,,0,3,299,739,
3,37,JUÁREZ,1686,U,1686,B,,100,70,,,,,0,6,176,399,
3,37,JUÁREZ,1686,U,1686,C1,,99,89,,,,,0,3,191,400,
3,37,JUÁREZ,1687,U,1687,B,,141,95,,,,,0,6,242,569,
3,37,JUÁREZ,1687,U,1687,C1,,103,116,,,,,0,5,224,570,
3,37,JUÁREZ,1688,U,1688,B,,92,74,,,,,0,0,166,427,
3,37,JUÁREZ,1688,U,1688,C1,,81,72,,,,,0,0,153,428,
3,37,JUÁREZ,1689,U,1689,B,,91,85,,,,,0,5,181,530,
3,37,JUÁREZ,1689,U,1689,C1,,77,92,,,,,0,0,169,530,
3,37,JUÁREZ,1690,U,1690,B,,75,90,,,,,1,4,170,531,
3,37,JUÁREZ,1690,U,1690,C1,,90,103,,,,,0,4,197,532,
3,37,JUÁREZ,1691,U,1691,B,,103,104,,,,,0,5,212,411,
3,37,JUÁREZ,1692,U,1692,B,,143,89,,,,,0,2,234,514,
3,37,JUÁREZ,1692,U,1692,C1,,139,103,,,,,1,3,246,515,
4,37,JUÁREZ,1693,U,1693,B,,167,102,,,,,0,3,272,514,
4,37,JUÁREZ,1693,U,1693,C1,,159,113,,,,,1,5,278,514,
4,37,JUÁREZ,1693,U,1693,C2,,146,102,,,,,0,0,248,514,
4,37,JUÁREZ,1694,U,1694,B,,161,99,,,,,0,6,266,652,
4,37,JUÁREZ,1694,U,1694,C1,,154,96,,,,,0,2,252,652,
4,37,JUÁREZ,1694,U,1694,C2,,154,103,,,,,0,8,265,653,
4,37,JUÁREZ,1694,U,1694,C3,,172,100,,,,,0,6,278,653,
4,37,JUÁREZ,1694,U,1694,C4,,166,110,,,,,0,3,279,653,
6,37,JUÁREZ,1695,U,1695,B,,110,167,,,,,0,0,277,580,
6,37,JUÁREZ,1696,U,1696,B,,120,92,,,,,0,1,213,466,
6,37,JUÁREZ,1696,U,1696,C1,,131,97,,,,,0,3,231,467,
3,37,JUÁREZ,1697,U,1697,B,,93,109,,,,,0,0,202,571,
3,37,JUÁREZ,1697,U,1697,C1,,91,91,,,,,0,2,184,572,
6,37,JUÁREZ,1698,U,1698,B,,120,202,,,,,0,2,324,688,
6,37,JUÁREZ,1699,U,1699,B,,147,142,,,,,0,0,289,633,
6,37,JUÁREZ,1700,U,1700,B,,134,95,,,,,0,5,234,495,
6,37,JUÁREZ,1700,U,1700,C1,,132,94,,,,,0,2,228,495,
6,37,JUÁREZ,1701,U,1701,B,,147,132,,,,,0,5,284,704,
6,37,JUÁREZ,1701,U,1701,C1,,167,131,,,,,0,4,302,704,
6,37,JUÁREZ,1702,U,1702,B,,155,111,,,,,0,8,274,682,
6,37,JUÁREZ,1702,U,1702,C1,,155,109,,,,,0,0,264,683,
4,37,JUÁREZ,1703,U,1703,B,,149,114,,,,,1,3,267,647,
4,37,JUÁREZ,1703,U,1703,C1,,175,129,,,,,0,5,309,647,
4,37,JUÁREZ,1704,U,1704,B,,142,96,,,,,0,3,241,514,
4,37,JUÁREZ,1704,U,1704,C1,,140,102,,,,,0,3,245,515,
4,37,JUÁREZ,1704,U,1704,C2,,147,87,,,,,0,3,237,515,
4,37,JUÁREZ,1705,U,1705,B,,162,117,,,,,0,3,282,516,
4,37,JUÁREZ,1705,U,1705,C1,,149,121,,,,,0,1,271,516,
4,37,JUÁREZ,1705,U,1705,C2,,176,90,,,,,0,0,266,517,
4,37,JUÁREZ,1706,U,1706,B,,109,111,,,,,0,5,225,614,
4,37,JUÁREZ,1706,U,1706,C1,,130,111,,,,,0,5,246,614,
4,37,JUÁREZ,1706,U,1706,C2,,116,103,,,,,0,8,227,615,
4,37,JUÁREZ,1707,U,1707,B,,124,91,,,,,0,0,215,525,
4,37,JUÁREZ,1707,U,1707,C1,,107,89,,,,,0,1,197,525,
4,37,JUÁREZ,1707,U,1707,C2,,107,80,,,,,0,5,192,525,
6,37,JUÁREZ,1708,U,1708,B,,126,96,,,,,0,4,226,464,
6,37,JUÁREZ,1708,U,1708,C1,,111,95,,,,,0,5,211,464,
6,37,JUÁREZ,1709,U,1709,B,,199,116,,,,,0,5,320,646,
6,37,JUÁREZ,1710,U,1710,B,,110,74,,,,,0,3,187,427,
6,37,JUÁREZ,1710,U,1710,C1,,92,59,,,,,1,5,157,428,
6,37,JUÁREZ,1711,U,1711,B,,131,122,,,,,0,3,256,512,
6,37,JUÁREZ,1711,U,1711,C1,,118,105,,,,,0,0,223,512,
6,37,JUÁREZ,1711,U,1711,C2,,133,104,,,,,0,2,239,512,
6,37,JUÁREZ,1712,U,1712,B,,47,179,,,,,0,3,229,660,
6,37,JUÁREZ,1712,U,1712,C1,,59,172,,,,,0,0,231,660,
6,37,JUÁREZ,1713,U,1713,B,,65,163,,,,,0,5,233,613,
6,37,JUÁREZ,1714,U,1714,B,,125,129,,,,,0,0,254,683,
6,37,JUÁREZ,1715,U,1715,B,,90,89,,,,,0,2,181,450,
6,37,JUÁREZ,1715,U,1715,C1,,98,67,,,,,0,1,166,451,
6,37,JUÁREZ,1716,U,1716,B,,152,118,,,,,0,5,275,612,
6,37,JUÁREZ,1716,U,1716,C1,,150,115,,,,,0,2,267,613,
6,37,JUÁREZ,1717,U,1717,B,,159,131,,,,,0,6,296,749,
6,37,JUÁREZ,1717,U,1717,C1,,134,117,,,,,0,0,251,749,
6,37,JUÁREZ,1718,U,1718,B,,161,116,,,,,0,0,277,613,
4,37,JUÁREZ,1719,U,1719,B,,193,109,,,,,0,4,306,647,
6,37,JUÁREZ,1720,U,1720,B,,165,109,,,,,0,2,276,671,
6,37,JUÁREZ,1720,U,1720,C1,,184,127,,,,,0,4,315,671,
6,37,JUÁREZ,1721,U,1721,B,,162,163,,,,,0,3,328,698,
6,37,JUÁREZ,1722,U,1722,B,,141,110,,,,,0,3,254,531,
6,37,JUÁREZ,1723,U,1723,B,,230,114,,,,,0,5,349,750,
6,37,JUÁREZ,1724,U,1724,B,,115,111,,,,,0,6,232,507,
6,37,JUÁREZ,1724,U,1724,C1,,106,123,,,,,0,3,232,508,
6,37,JUÁREZ,1725,U,1725,B,,127,146,,,,,0,11,284,689,
6,37,JUÁREZ,1726,U,1726,B,,92,118,,,,,0,7,217,586,
6,37,JUÁREZ,1726,U,1726,C1,,95,111,,,,,0,7,213,587,
6,37,JUÁREZ,1727,U,1727,B,,100,98,,,,,3,8,209,624,
6,37,JUÁREZ,1728,U,1728,B,,71,85,,,,,0,0,156,361,
6,37,JUÁREZ,1729,U,1729,B,,89,107,,,,,0,2,198,550,
6,37,JUÁREZ,1729,U,1729,C1,,118,97,,,,,0,2,217,551,
6,37,JUÁREZ,1729,U,1729,C2,,76,94,,,,,0,1,171,551,
6,37,JUÁREZ,1730,U,1730,B,,117,85,,,,,0,4,206,430,
6,37,JUÁREZ,1730,U,1730,C1,,112,82,,,,,0,3,197,430,
6,37,JUÁREZ,1731,U,1731,B,,179,144,,,,,0,7,330,704,
6,37,JUÁREZ,1732,U,1732,B,,172,133,,,,,0,4,309,744,
6,37,JUÁREZ,1732,U,1732,C1,,192,149,,,,,0,4,345,744,
6,37,JUÁREZ,1732,U,1732,C2,,188,144,,,,,2,2,336,744,
4,37,JUÁREZ,1733,U,1733,B,,171,118,,,,,0,5,294,567,
4,37,JUÁREZ,1733,U,1733,C1,,160,123,,,,,1,4,288,567,
4,37,JUÁREZ,1734,U,1734,B,,77,136,,,,,0,3,216,666,
4,37,JUÁREZ,1734,U,1734,C1,,62,146,,,,,0,3,211,667,
4,37,JUÁREZ,1734,U,1734,C2,,76,128,,,,,0,8,212,667,
4,37,JUÁREZ,1734,U,1734,C3,,63,140,,,,,0,0,203,667,
4,37,JUÁREZ,1735,U,1735,B,,68,102,,,,,0,6,176,510,
4,37,JUÁREZ,1735,U,1735,C1,,76,102,,,,,0,4,182,510,
4,37,JUÁREZ,1736,U,1736,B,,76,82,,,,,0,4,162,453,
4,37,JUÁREZ,1736,U,1736,C1,,81,80,,,,,0,5,166,454,
4,37,JUÁREZ,1737,U,1737,B,,167,113,,,,,0,5,285,648,
6,37,JUÁREZ,1738,U,1738,B,,140,79,,,,,0,4,223,483,
6,37,JUÁREZ,1738,U,1738,C1,,114,121,,,,,0,0,235,483,
6,37,JUÁREZ,1739,U,1739,B,,155,150,,,,,0,5,310,653,
6,37,JUÁREZ,1740,U,1740,B,,145,169,,,,,0,3,317,678,
4,37,JUÁREZ,1741,U,1741,B,,63,41,,,,,0,5,109,266,
4,37,JUÁREZ,1742,U,1742,B,,45,51,,,,,0,1,97,276,
4,37,JUÁREZ,1743,U,1743,B,,110,90,,,,,1,0,201,416,
4,37,JUÁREZ,1743,U,1743,C1,,102,86,,,,,0,1,189,417,
4,37,JUÁREZ,1744,U,1744,B,,119,103,,,,,0,2,224,569,
4,37,JUÁREZ,1744,U,1744,C1,,109,90,,,,,0,3,202,570,
4,37,JUÁREZ,1745,U,1745,B,,161,105,,,,,0,3,269,642,
4,37,JUÁREZ,1745,U,1745,C1,,145,105,,,,,0,8,258,642,
4,37,JUÁREZ,1745,U,1745,C2,,161,102,,,,,0,5,268,642,
4,37,JUÁREZ,1745,U,1745,C3,,148,109,,,,,0,9,266,643,
7,37,JUÁREZ,1746,U,1746,B,,89,97,,,,,0,0,186,575,
7,37,JUÁREZ,1746,U,1746,C1,,87,97,,,,,0,3,187,576,
7,37,JUÁREZ,1747,U,1747,B,,75,104,,,,,0,5,184,462,
7,37,JUÁREZ,1748,U,1748,B,,80,57,,,,,0,0,137,404,
7,37,JUÁREZ,1748,U,1748,C1,,72,70,,,,,0,3,145,404,
7,37,JUÁREZ,1749,U,1749,B,,103,122,,,,,0,4,229,559,
7,37,JUÁREZ,1749,U,1749,C1,,104,95,,,,,0,0,199,559,
7,37,JUÁREZ,1749,U,1749,C2,,101,94,,,,,0,4,199,560,
4,37,JUÁREZ,1750,U,1750,B,,59,103,,,,,0,5,167,538,
4,37,JUÁREZ,1750,U,1750,C1,,79,132,,,,,0,0,211,538,
4,37,JUÁREZ,1751,U,1751,B,,127,118,,,,,0,4,249,640,
4,37,JUÁREZ,1752,U,1752,B,,85,76,,,,,0,0,161,577,
4,37,JUÁREZ,1752,U,1752,C1,,105,90,,,,,0,7,202,577,
4,37,JUÁREZ,1752,U,1752,C2,,77,89,,,,,0,7,173,577,
4,37,JUÁREZ,1752,U,1752,C3,,98,79,,,,,0,2,179,578,
4,37,JUÁREZ,1753,U,1753,B,,129,107,,,,,0,6,242,533,
4,37,JUÁREZ,1753,U,1753,C1,,115,129,,,,,0,8,252,534,
4,37,JUÁREZ,1754,U,1754,B,,123,76,,,,,0,5,204,498,
4,37,JUÁREZ,1754,U,1754,C1,,114,109,,,,,0,1,224,499,
4,37,JUÁREZ,1755,U,1755,B,,124,146,,,,,0,1,271,584,
4,37,JUÁREZ,1755,U,1755,C1,,112,145,,,,,0,3,260,584,
4,37,JUÁREZ,1755,U,1755,C2,,153,106,,,,,0,3,262,585,
4,37,JUÁREZ,1756,U,1756,B,,147,93,,,,,2,1,243,636,
4,37,JUÁREZ,1756,U,1756,C1,,134,111,,,,,0,6,251,637,
4,37,JUÁREZ,1756,U,1756,C2,,147,111,,,,,1,5,264,637,
4,37,JUÁREZ,1757,U,1757,B,,135,133,,,,,0,7,275,585,
4,37,JUÁREZ,1757,U,1757,C1,,123,112,,,,,0,6,241,585,
4,37,JUÁREZ,1757,U,1757,C2,,130,118,,,,,0,5,253,585,
4,37,JUÁREZ,1758,U,1758,B,,120,122,,,,,0,4,246,705,
4,37,JUÁREZ,1758,U,1758,C1,,107,116,,,,,0,1,224,706,
4,37,JUÁREZ,1758,U,1758,C2,,128,119,,,,,0,5,252,706,
4,37,JUÁREZ,1758,U,1758,C3,,112,130,,,,,0,0,242,706,
4,37,JUÁREZ,1758,U,1758,C4,,138,134,,,,,0,4,276,706,
4,37,JUÁREZ,1758,U,1758,C5,,104,126,,,,,0,2,232,706,
4,37,JUÁREZ,1758,U,1758,C6,,129,101,,,,,0,1,231,706,
4,37,JUÁREZ,1758,U,1758,C7,,99,128,,,,,0,3,230,706,
4,37,JUÁREZ,1758,U,1758,C8,,124,119,,,,,0,4,247,706,
7,37,JUÁREZ,1759,U,1759,B,,112,159,,,,,0,8,279,573,
7,37,JUÁREZ,1760,U,1760,B,,90,117,,,,,0,8,215,487,
7,37,JUÁREZ,1760,U,1760,C1,,83,83,,,,,0,0,166,487,
7,37,JUÁREZ,1761,U,1761,B,,99,135,,,,,0,4,238,685,
7,37,JUÁREZ,1762,U,1762,B,,90,131,,,,,0,6,227,651,
7,37,JUÁREZ,1763,U,1763,B,,21,161,,,,,0,2,184,569,
7,37,JUÁREZ,1763,U,1763,C1,,41,123,,,,,0,0,164,569,
7,37,JUÁREZ,1763,U,1763,C2,,37,167,,,,,0,2,206,570,
7,37,JUÁREZ,1763,U,1763,C3,,46,119,,,,,0,13,178,570,
7,37,JUÁREZ,1764,U,1764,B,,31,103,,,,,0,2,136,536,
7,37,JUÁREZ,1764,U,1764,C1,,31,120,,,,,0,5,156,536,
7,37,JUÁREZ,1764,U,1764,C2,,46,133,,,,,0,1,180,537,
7,37,JUÁREZ,1765,U,1765,B,,78,75,,,,,0,1,154,397,
7,37,JUÁREZ,1765,U,1765,C1,,82,61,,,,,0,0,143,398,
7,37,JUÁREZ,1766,U,1766,B,,101,121,,,,,0,3,225,651,
7,37,JUÁREZ,1766,U,1766,C1,,100,126,,,,,0,2,228,652,
7,37,JUÁREZ,1767,U,1767,B,,79,94,,,,,0,6,179,502,
7,37,JUÁREZ,1767,U,1767,C1,,70,108,,,,,0,5,183,502,
7,37,JUÁREZ,1768,U,1768,B,,91,104,,,,,0,3,198,566,
7,37,JUÁREZ,1768,U,1768,C1,,79,105,,,,,0,2,186,566,
7,37,JUÁREZ,1769,U,1769,B,,91,110,,,,,0,5,206,626,
7,37,JUÁREZ,1769,U,1769,C1,,112,109,,,,,0,7,228,626,
7,37,JUÁREZ,1770,U,1770,B,,79,56,,,,,0,5,140,381,
7,37,JUÁREZ,1770,U,1770,C1,,77,61,,,,,0,0,138,381,
4,37,JUÁREZ,1771,U,1771,B,,78,127,,,,,0,2,207,420,
4,37,JUÁREZ,1772,U,1772,B,,110,134,,,,,0,7,251,746,
4,37,JUÁREZ,1772,U,1772,C1,,104,141,,,,,0,0,245,746,
4,37,JUÁREZ,1772,U,1772,C2,,126,118,,,,,0,1,245,747,
4,37,JUÁREZ,1772,U,1772,C3,,123,138,,,,,1,5,267,747,
4,37,JUÁREZ,1773,U,1773,B,,135,214,,,,,0,4,353,719,
4,37,JUÁREZ,1774,U,1774,B,,115,100,,,,,0,0,215,538,
4,37,JUÁREZ,1774,U,1774,C1,,132,96,,,,,0,5,233,539,
4,37,JUÁREZ,1775,U,1775,B,,131,111,,,,,0,8,250,595,
4,37,JUÁREZ,1775,U,1775,C1,,137,107,,,,,0,8,252,596,
7,37,JUÁREZ,1776,U,1776,B,,84,73,,,,,0,3,160,383,
7,37,JUÁREZ,1776,U,1776,C1,,80,62,,,,,0,2,144,383,
7,37,JUÁREZ,1777,U,1777,B,,60,50,,,,,0,3,113,376,
7,37,JUÁREZ,1777,U,1777,C1,,56,64,,,,,0,2,122,376,
7,37,JUÁREZ,1778,U,1778,B,,83,134,,,,,0,3,220,670,
7,37,JUÁREZ,1778,U,1778,C1,,107,92,,,,,0,9,208,671,
7,37,JUÁREZ,1779,U,1779,B,,77,178,,,,,0,0,255,737,
7,37,JUÁREZ,1779,U,1779,C1,,46,175,,,,,0,8,229,738,
7,37,JUÁREZ,1780,U,1780,B,,64,104,,,,,0,4,172,445,
7,37,JUÁREZ,1781,U,1781,B,,132,121,,,,,0,1,254,722,
7,37,JUÁREZ,1782,U,1782,B,,96,78,,,,,0,10,184,474,
7,37,JUÁREZ,1782,U,1782,C1,,112,67,,,,,0,2,181,475,
7,37,JUÁREZ,1783,U,1783,B,,79,84,,,,,0,8,171,543,
7,37,JUÁREZ,1783,U,1783,C1,,108,80,,,,,0,3,191,543,
7,37,JUÁREZ,1784,U,1784,B,,96,105,,,,,0,3,204,606,
7,37,JUÁREZ,1784,U,1784,C1,,105,95,,,,,0,3,203,607,
