CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND7,PRD_NVA_ALIANZA,PAN_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,27,TABASCO,20,PARAISO,14,PARAISO,1000,2,136,170,163,31,4,68,9,48,28,2,,90,,0,749,19,768,1010
2,27,TABASCO,20,PARAISO,14,PARAISO,1001,2,83,176,227,38,9,71,5,46,21,11,,0,,1,687,14,702,1138
2,27,TABASCO,20,PARAISO,14,PARAISO,1002,3,84,161,155,38,3,74,1,29,11,2,,0,,1,558,15,574,731
2,27,TABASCO,20,PARAISO,14,PARAISO,1003,2,213,169,219,35,8,64,3,42,26,6,,1,,0,786,27,813,1299
2,27,TABASCO,20,PARAISO,14,PARAISO,1004,3,278,206,197,41,6,107,1,78,24,15,,0,,0,953,29,982,1615
2,27,TABASCO,20,PARAISO,14,PARAISO,1005,3,391,207,260,35,11,62,9,37,26,14,,3,,0,1055,29,1084,1765
2,27,TABASCO,20,PARAISO,14,PARAISO,1006,2,148,181,226,24,1,7,0,6,5,21,,0,,1,619,17,637,895
2,27,TABASCO,20,PARAISO,14,PARAISO,1007,2,222,234,337,34,1,10,1,18,5,25,,3,,0,890,19,909,1456
2,27,TABASCO,20,PARAISO,14,PARAISO,1008,2,84,180,238,71,2,34,4,26,14,50,,3,,0,706,11,717,1175
2,27,TABASCO,20,PARAISO,14,PARAISO,1009,2,150,93,226,41,8,18,2,27,10,3,,1,,0,579,24,603,970
2,27,TABASCO,20,PARAISO,14,PARAISO,1010,2,139,152,323,49,4,16,0,11,9,3,,1,,0,707,17,724,931
2,27,TABASCO,20,PARAISO,14,PARAISO,1011,2,142,249,239,19,6,68,4,28,31,5,,0,,0,791,31,822,1389
2,27,TABASCO,20,PARAISO,14,PARAISO,1012,4,179,343,488,107,6,50,5,28,28,31,,0,,0,1265,36,1301,1974
2,27,TABASCO,20,PARAISO,14,PARAISO,1013,2,129,150,307,183,3,21,3,26,15,41,,0,,0,878,22,900,1484
2,27,TABASCO,20,PARAISO,14,PARAISO,1014,3,228,216,420,73,5,14,7,43,14,65,,1,,0,1086,23,1109,1931
2,27,TABASCO,20,PARAISO,14,PARAISO,1015,1,43,208,123,71,1,6,0,25,13,13,,1,,0,504,9,513,685
2,27,TABASCO,20,PARAISO,14,PARAISO,1016,2,105,215,227,61,6,12,6,39,13,98,,0,,0,782,27,809,1397
2,27,TABASCO,20,PARAISO,14,PARAISO,1017,2,45,159,555,7,3,23,4,17,16,5,,3,,0,837,16,853,1164
2,27,TABASCO,20,PARAISO,14,PARAISO,1018,2,37,177,439,21,11,22,1,17,11,7,,6,,0,749,12,761,1071
2,27,TABASCO,20,PARAISO,14,PARAISO,1019,2,259,237,207,27,2,65,9,36,24,3,,0,,0,869,17,886,1389
2,27,TABASCO,20,PARAISO,14,PARAISO,1020,3,201,233,531,43,11,53,11,84,49,18,,1,,0,1235,36,1271,2069
2,27,TABASCO,20,PARAISO,14,PARAISO,1021,3,393,218,416,17,22,39,4,32,43,19,,3,,0,1206,42,1248,1910
2,27,TABASCO,20,PARAISO,14,PARAISO,1022,5,692,419,410,107,7,113,11,112,62,15,,5,,1,1953,55,2009,3216
2,27,TABASCO,20,PARAISO,14,PARAISO,1023,3,269,243,374,57,13,108,6,35,80,3,,1,,1,1189,29,1219,1870
2,27,TABASCO,20,PARAISO,14,PARAISO,1024,2,323,221,308,69,6,20,3,18,9,13,,1,,0,991,21,1012,1475
2,27,TABASCO,20,PARAISO,14,PARAISO,1025,3,363,408,298,27,5,38,10,53,16,14,,1,,0,1233,32,1265,1987
2,27,TABASCO,20,PARAISO,14,PARAISO,1026,2,235,280,224,33,3,42,2,27,15,7,,0,,0,868,24,892,1231
2,27,TABASCO,20,PARAISO,14,PARAISO,1027,3,436,500,265,69,6,45,10,59,11,5,,1,,0,1407,35,1442,2061
2,27,TABASCO,20,PARAISO,14,PARAISO,1028,3,224,424,279,33,2,83,4,43,8,12,,1,,0,1113,31,1144,1671
2,27,TABASCO,20,PARAISO,14,PARAISO,1029,3,353,270,275,50,8,24,6,25,3,16,,1,,1,1031,35,1067,1739
2,27,TABASCO,20,PARAISO,14,PARAISO,1030,2,138,291,226,31,4,24,5,45,39,5,,0,,0,808,20,828,1186
2,27,TABASCO,20,PARAISO,14,PARAISO,1031,2,185,210,139,16,1,11,4,9,6,5,,1,,1,587,20,608,789
2,27,TABASCO,20,PARAISO,14,PARAISO,1032,3,329,252,226,27,4,59,4,41,8,17,,0,,1,967,27,995,1667
2,27,TABASCO,20,PARAISO,14,PARAISO,1033,2,139,249,220,67,3,34,4,49,17,33,,1,,0,816,20,836,1394
2,27,TABASCO,20,PARAISO,14,PARAISO,1034,3,131,172,263,140,5,48,4,58,20,7,,0,,0,848,10,858,1241
2,27,TABASCO,20,PARAISO,14,PARAISO,1035,3,109,188,302,77,2,18,1,75,16,19,,1,,0,808,30,838,1299
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1036,3,81,475,241,302,16,13,10,36,2,21,,0,,1,1197,36,1234,1805
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1037,2,35,235,141,186,10,14,4,30,6,4,,0,,0,665,27,692,1010
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1038,3,50,424,264,389,19,43,11,49,2,9,,0,,0,1260,54,1314,1914
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1039,2,48,296,180,184,10,16,4,42,4,5,,0,,0,789,26,815,1096
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1040,4,23,318,181,367,9,17,4,25,1,6,,1,,0,952,40,992,1265
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1041,1,1,207,109,175,4,2,4,7,3,1,,1,,0,514,15,529,716
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1042,2,3,211,166,260,3,2,1,5,0,4,,1,,0,656,22,678,1080
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1043,1,1,47,41,20,0,0,0,2,0,0,,0,,0,111,2,113,175
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1044,3,4,314,258,329,7,1,4,7,0,0,,0,,0,924,34,958,1515
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1045,1,0,168,83,131,2,0,2,6,0,0,,0,,0,392,10,402,598
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1046,2,5,291,200,237,13,11,9,13,3,0,,0,,0,782,29,811,1145
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1047,1,3,111,46,80,1,3,6,7,0,1,,1,,0,259,13,272,357
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1048,1,4,53,43,44,1,2,1,11,0,0,,0,,0,159,9,168,280
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1049,3,26,429,304,270,12,6,4,27,5,5,,0,,0,1088,44,1132,1592
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1050,3,80,412,300,275,11,4,6,41,5,5,,0,,4,1139,69,1212,1661
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1051,5,17,373,338,385,12,11,10,64,5,5,,0,,0,1220,54,1274,1927
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1052,3,2,218,193,177,9,3,4,17,0,3,,0,,0,626,34,660,1568
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1053,3,10,433,309,252,9,24,10,36,3,5,,1,,0,1092,57,1149,1810
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1054,3,2,304,246,166,3,3,3,23,1,3,,0,,0,754,19,773,964
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1055,2,21,397,320,266,6,7,3,16,5,5,,0,,0,1046,27,1073,1490
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1056,3,5,249,276,329,10,4,4,39,1,1,,4,,0,922,35,957,1541
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1057,1,0,180,170,150,5,0,1,6,0,0,,0,,0,512,20,532,689
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1058,2,8,197,127,217,0,3,0,22,2,0,,0,,0,576,24,600,969
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1059,1,0,163,266,122,3,0,1,7,0,0,,0,,0,562,9,571,713
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1060,3,11,266,208,289,9,8,4,156,4,3,,2,,0,960,61,1021,1443
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1061,3,12,316,368,264,12,7,3,100,0,6,,1,,1,1089,55,1145,1638
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1062,1,1,183,124,124,4,0,3,26,0,2,,0,,0,467,25,492,725
1,27,TABASCO,21,TEAPA,16,TEAPA,1063,4,16,331,276,440,58,16,24,35,10,9,,0,,0,1215,43,1258,2391
1,27,TABASCO,21,TEAPA,16,TEAPA,1064,3,6,246,255,344,65,15,10,40,10,18,,1,,1,1010,46,1057,1845
1,27,TABASCO,21,TEAPA,16,TEAPA,1065,2,10,214,256,192,34,8,7,21,7,4,,3,,0,756,18,774,1303
1,27,TABASCO,21,TEAPA,16,TEAPA,1066,3,9,223,191,307,49,17,10,25,7,14,,2,,0,854,34,888,1541
1,27,TABASCO,21,TEAPA,16,TEAPA,1067,4,18,250,322,432,62,6,11,31,12,11,,0,,0,1155,42,1197,2476
1,27,TABASCO,21,TEAPA,16,TEAPA,1068,5,22,274,270,323,47,16,18,46,15,22,,2,,2,1055,26,1083,3334
1,27,TABASCO,21,TEAPA,16,TEAPA,1069,2,12,164,213,219,25,11,7,34,7,11,,1,,0,704,25,729,1249
1,27,TABASCO,21,TEAPA,16,TEAPA,1070,2,7,194,204,277,24,10,18,39,9,11,,1,,2,794,35,831,1388
1,27,TABASCO,21,TEAPA,16,TEAPA,1071,2,10,187,182,193,27,11,22,23,20,8,,0,,0,683,28,711,1167
1,27,TABASCO,21,TEAPA,16,TEAPA,1072,3,15,223,221,242,30,12,9,25,18,12,,1,,1,808,39,848,1550
1,27,TABASCO,21,TEAPA,16,TEAPA,1073,2,11,216,192,334,44,9,15,39,4,7,,1,,0,872,32,904,1497
1,27,TABASCO,21,TEAPA,16,TEAPA,1074,4,9,306,174,341,35,11,16,38,5,8,,1,,0,944,36,980,1212
1,27,TABASCO,21,TEAPA,16,TEAPA,1075,1,0,140,69,98,9,1,5,2,1,1,,1,,0,327,10,337,572
1,27,TABASCO,21,TEAPA,16,TEAPA,1076,2,6,179,195,138,5,6,1,1,1,0,,0,,0,532,18,550,772
1,27,TABASCO,21,TEAPA,16,TEAPA,1077,3,0,212,134,305,11,0,9,17,1,11,,0,,0,700,21,721,1103
1,27,TABASCO,21,TEAPA,16,TEAPA,1078,2,2,317,209,164,9,0,6,9,0,3,,2,,0,721,21,742,1102
1,27,TABASCO,21,TEAPA,16,TEAPA,1079,2,5,185,117,257,7,4,3,11,1,3,,0,,0,593,27,620,1154
1,27,TABASCO,21,TEAPA,16,TEAPA,1080,2,13,178,135,343,6,0,3,5,1,1,,1,,0,686,12,698,1052
1,27,TABASCO,21,TEAPA,16,TEAPA,1081,3,24,205,124,377,39,3,5,14,11,4,,0,,0,806,43,849,1519
1,27,TABASCO,21,TEAPA,16,TEAPA,1082,5,19,535,304,736,30,6,2,15,5,4,,0,,0,1656,61,1717,3308
1,27,TABASCO,21,TEAPA,16,TEAPA,1083,3,8,335,259,423,24,6,12,17,4,4,,1,,0,1093,31,1124,2154
1,27,TABASCO,21,TEAPA,16,TEAPA,1084,1,7,69,70,94,11,0,5,9,3,1,,1,,0,270,13,283,556
1,27,TABASCO,21,TEAPA,16,TEAPA,1085,1,4,97,44,38,1,0,3,1,2,0,,0,,0,190,17,207,315
1,27,TABASCO,21,TEAPA,16,TEAPA,1086,1,3,130,120,160,7,2,6,3,9,4,,1,,0,445,19,464,701
1,27,TABASCO,21,TEAPA,16,TEAPA,1087,1,1,93,64,118,13,2,3,1,0,3,,1,,0,299,12,311,559
1,27,TABASCO,21,TEAPA,16,TEAPA,1088,4,12,477,577,483,25,3,7,13,3,3,,12,,0,1615,51,1666,2440
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1089,1,6,244,142,13,2,23,5,11,1,0,,0,,0,447,14,461,717
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1090,3,13,524,287,61,5,106,17,23,1,2,,0,,1,1039,9,1049,1906
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1091,2,6,229,116,25,1,28,3,9,0,0,,2,,0,419,14,433,771
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1092,1,8,254,99,7,2,21,1,10,1,0,,0,,0,403,13,416,634
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1093,1,5,216,136,19,3,33,1,14,0,4,,0,,0,431,10,441,722
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1094,2,8,272,146,8,4,52,7,28,0,1,,0,,0,526,11,537,885
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1095,1,14,190,156,25,6,23,8,20,0,0,,1,,0,443,12,455,624
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1096,2,13,353,189,22,2,45,11,20,0,2,,0,,1,657,20,678,1045
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1097,2,7,302,205,10,1,40,7,33,1,0,,0,,0,606,13,619,922
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1098,2,6,356,160,24,0,54,13,27,1,2,,1,,0,644,13,657,1100
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1099,4,19,473,321,44,6,68,8,36,4,5,,0,,1,984,34,1019,1381
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1100,3,18,522,398,53,9,55,11,28,3,0,,2,,0,1099,41,1140,2017
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1101,2,5,394,237,25,6,70,8,18,1,2,,3,,0,769,13,782,1458
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1102,2,4,284,244,24,1,34,6,18,0,3,,0,,0,618,13,631,1004
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1103,2,3,347,141,12,2,31,3,25,2,0,,2,,0,568,14,582,893
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1104,4,8,660,516,34,12,79,13,48,3,1,,2,,0,1376,40,1416,2636
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1105,3,7,474,305,28,6,62,6,22,3,4,,0,,0,917,33,950,1637
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1106,2,3,355,216,28,2,45,6,8,2,2,,0,,0,667,19,686,1184
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1107,2,5,288,150,22,2,24,6,18,1,2,,1,,0,519,14,533,815
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1108,2,1,291,263,28,5,17,5,2,0,1,,0,,0,613,12,625,938
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1109,1,0,249,165,21,2,4,5,0,0,0,,0,,0,446,6,452,643
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1110,1,1,72,111,14,2,7,1,2,0,0,,0,,0,210,4,214,275
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1111,1,0,143,154,43,3,49,0,0,0,0,,0,,0,392,10,402,664
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1112,1,0,91,90,13,1,0,2,0,0,1,,1,,0,199,5,204,286
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1113,2,2,291,377,38,4,64,9,6,0,2,,0,,0,793,12,805,1017
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1114,2,7,333,283,46,2,23,2,13,0,0,,0,,0,709,8,717,963
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1115,1,0,189,165,3,1,30,3,4,0,1,,0,,0,396,10,406,688
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1116,2,1,241,205,36,3,14,7,1,0,1,,0,,0,509,13,522,865
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1117,1,7,165,137,40,2,11,1,9,1,1,,0,,0,374,6,380,606
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1118,2,5,313,308,54,3,28,3,8,2,0,,7,,0,731,28,759,1278
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1119,2,4,346,214,15,2,22,4,1,1,0,,1,,0,610,20,630,883
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1120,1,0,65,54,4,1,5,2,6,2,0,,1,,0,140,4,144,191
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1121,2,5,337,269,35,6,26,16,19,3,5,,2,,0,723,30,753,1117
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1122,2,8,251,111,33,4,37,0,14,0,0,,0,,0,458,12,470,759
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1123,1,0,186,247,9,4,30,3,2,0,0,,2,,0,483,7,490,687
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1124,1,2,78,111,18,0,8,0,1,0,0,,0,,1,218,1,220,319
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1125,2,0,201,233,29,24,3,3,1,0,0,,1,,0,495,13,508,761
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1126,1,1,153,166,32,6,27,0,4,0,0,,1,,0,390,7,397,635
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1127,2,3,285,192,79,7,36,2,10,0,2,,2,,0,618,19,637,905
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1128,3,7,297,217,104,4,44,3,12,4,0,,2,,0,694,23,717,1053
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1129,1,0,30,51,9,0,5,1,0,0,0,,0,,0,96,0,96,179
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1130,2,5,371,298,76,9,49,6,21,3,1,,1,,0,840,42,882,1341
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1131,1,5,146,164,50,4,10,1,6,1,1,,0,,0,388,13,401,620
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1132,1,2,96,91,6,1,55,1,2,2,1,,0,,0,257,4,261,374
1,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1133,1,2,18,8,1,1,0,1,2,1,1,,0,,0,35,1,36,195
