CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,UDC,MC,NVA_ALIANZA,SI,PPC,PJ,PRC,PCP,MORENA,ES,PAN_UDC_PPC_ES,PAN_UDC_PPC,PAN_UDC_ES,PAN_PPC_ES,UDC_PPC_ES,PAN_UDC,PAN_PPC,PAN_ES,UDC_PPC,UDC_ES,PPC_ES,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,595,3,413,275,24,24,14,11,11,49,5,1,11,7,2,77,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,927,14,941,1623
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,596,1,81,110,7,9,7,2,0,8,2,1,4,0,0,34,4,0,2,0,0,0,0,0,0,0,0,0,,,,0,271,2,273,627
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,597,1,138,150,11,3,10,4,3,7,1,0,5,1,1,25,1,0,1,0,0,0,1,0,0,0,0,0,,,,1,362,0,363,716
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,598,2,149,140,7,12,5,5,0,9,3,0,4,3,0,18,7,1,1,0,0,0,0,0,0,0,0,0,,,,0,364,7,371,1385
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,599,1,86,53,3,5,7,5,2,4,1,1,2,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,185,4,190,373
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,600,1,130,118,8,6,15,5,3,10,2,0,3,0,1,14,3,0,0,0,0,0,1,0,0,0,0,0,,,,0,319,5,324,599
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,601,3,421,386,28,21,17,15,11,54,4,1,15,3,3,83,6,1,0,0,0,0,1,0,0,0,1,0,,,,0,1071,32,1103,1860
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,602,2,147,177,17,6,14,6,5,10,4,0,10,2,2,25,4,0,0,1,0,0,1,0,0,0,0,0,,,,1,431,5,437,842
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,603,1,105,102,13,2,9,0,0,8,1,0,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,254,4,259,516
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,604,1,52,56,4,4,10,2,1,5,1,0,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,148,5,153,307
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,605,1,66,114,9,4,7,0,4,3,2,1,2,2,0,19,5,0,0,0,0,0,0,0,0,0,0,0,,,,0,238,7,245,463
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,606,2,295,203,27,8,13,8,2,20,5,2,16,3,1,54,8,3,0,0,0,0,0,0,0,0,0,0,,,,0,668,16,684,1194
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,607,1,71,117,4,6,5,2,5,13,15,2,8,2,1,34,3,1,0,0,0,0,0,0,0,0,0,0,,,,0,289,7,296,567
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,608,1,111,126,3,8,6,4,3,18,4,0,2,3,0,35,2,0,0,0,0,0,0,0,0,0,0,0,,,,2,325,5,332,644
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,609,2,140,127,9,9,16,3,11,17,6,1,6,3,0,52,4,1,1,0,0,0,0,0,0,0,0,0,,,,1,406,9,416,841
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,610,2,209,188,13,21,24,6,11,21,8,3,8,1,0,58,6,0,0,0,0,0,1,0,0,0,0,0,,,,2,578,24,604,1195
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,612,3,493,337,19,18,42,17,8,55,6,5,11,3,0,86,2,2,0,0,0,0,0,0,0,0,0,0,,,,0,1104,19,1123,1839
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,613,3,264,256,26,24,23,8,29,37,5,5,9,7,1,75,4,2,0,0,0,0,1,0,1,0,0,0,,,,1,777,27,805,1623
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,614,2,183,225,9,23,13,7,4,17,12,1,15,3,0,52,3,1,0,0,0,0,0,0,0,0,0,0,,,,0,568,9,577,1093
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,615,1,102,164,6,10,6,4,7,16,4,0,4,3,0,33,2,0,0,0,0,0,0,0,1,0,0,0,,,,0,362,9,371,704
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,616,1,78,117,10,5,9,0,2,19,6,1,3,2,0,32,4,1,0,0,0,0,0,0,0,0,0,0,,,,0,289,8,297,600
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,617,2,154,180,4,6,19,3,1,21,2,0,15,2,2,25,8,0,0,0,0,0,0,0,0,0,0,0,,,,1,442,10,453,894
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,618,3,255,344,16,23,32,8,3,23,9,3,11,2,2,81,9,0,0,1,0,0,0,0,0,0,0,0,,,,1,822,23,846,1695
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,619,1,158,145,5,12,10,4,3,4,2,2,8,0,0,32,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,391,15,406,781
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,620,2,154,247,8,10,7,8,4,8,4,4,7,1,3,49,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,520,7,527,1188
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,621,2,311,345,15,23,19,3,8,15,18,3,14,1,5,78,16,0,0,0,0,0,2,0,0,0,0,0,,,,2,876,32,910,1562
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,622,5,503,730,42,57,65,16,20,35,25,6,37,8,10,165,20,1,0,0,0,0,1,0,0,0,0,0,,,,4,1741,61,1806,3439
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,623,9,1201,1195,82,106,118,41,55,142,31,8,76,13,8,402,25,3,1,0,0,0,0,1,0,0,0,0,,,,11,3508,65,3584,6432
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,624,2,202,209,17,18,9,2,5,46,8,0,8,0,0,59,2,0,1,0,0,0,0,0,0,0,0,0,,,,3,586,13,602,1142
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,625,2,127,154,16,10,11,4,7,17,7,1,7,3,0,48,4,1,0,0,0,0,0,0,1,0,0,0,,,,0,418,12,430,873
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,626,2,169,148,19,26,12,3,5,12,6,1,10,3,0,48,2,1,0,0,0,0,0,0,0,0,0,0,,,,1,465,10,476,880
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,627,2,304,264,17,14,23,21,12,53,7,1,9,4,2,80,8,1,0,0,0,0,0,0,0,0,0,0,,,,0,820,20,840,1533
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,628,2,308,280,23,33,26,6,7,46,7,4,12,3,5,101,5,0,0,0,0,0,1,0,0,0,0,0,,,,0,867,9,876,1472
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,629,1,90,115,6,7,8,4,1,3,2,1,5,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,262,11,273,541
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,630,3,251,434,16,37,20,9,7,20,11,0,22,1,1,106,3,1,0,0,0,0,0,0,0,0,0,0,,,,2,939,25,966,1670
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,631,2,216,289,21,26,20,9,10,16,10,0,28,2,0,79,2,0,0,0,0,0,0,0,0,0,0,0,,,,1,728,30,759,1363
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,632,2,176,195,14,13,19,7,16,40,5,1,8,5,0,69,3,0,0,0,0,0,1,0,0,0,0,0,,,,1,572,11,584,1100
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,633,12,1335,1295,100,151,144,37,63,227,97,4,102,14,11,505,32,4,0,0,0,0,1,2,0,0,0,0,,,,12,4124,99,4235,8851
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,634,1,99,97,8,8,5,0,1,0,3,0,5,0,1,36,4,1,0,0,0,0,0,0,0,0,0,0,,,,0,268,6,274,575
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,635,5,450,638,73,74,39,23,38,66,37,0,42,6,5,211,17,0,0,0,0,0,2,0,0,0,0,0,,,,4,1721,53,1778,3649
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,636,2,166,151,18,8,11,3,14,9,1,1,7,3,1,55,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,449,14,463,979
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,637,2,121,147,10,8,11,7,9,12,5,1,7,2,3,30,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,374,10,384,867
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,638,4,400,474,27,38,36,14,20,47,17,2,57,8,0,142,14,1,0,0,0,0,0,1,0,0,0,0,,,,3,1298,40,1341,2730
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,639,3,245,295,22,23,26,8,21,22,7,1,11,4,2,81,5,0,0,0,0,0,1,0,0,0,0,0,,,,3,774,23,800,1808
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,640,5,559,762,30,69,55,21,22,50,23,10,48,5,4,157,10,0,0,0,0,0,0,0,0,0,0,0,,,,4,1825,47,1876,3620
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,641,2,187,307,13,24,17,3,12,18,8,1,12,5,1,68,5,0,0,0,0,0,0,0,0,0,0,0,,,,0,681,19,700,1399
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,642,1,49,138,3,0,1,1,1,0,3,1,9,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,218,10,228,377
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,643,2,41,131,4,6,6,0,2,4,2,0,3,2,0,13,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,216,9,225,415
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,644,1,42,72,1,1,3,2,2,8,1,2,2,0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,,,,4,151,5,160,279
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1548,2,144,173,9,18,11,3,4,9,7,2,5,0,0,57,3,0,0,1,0,0,1,0,0,0,0,0,,,,1,447,12,460,901
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1549,1,78,129,6,18,7,3,9,9,5,0,9,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,328,9,337,707
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1550,3,230,242,20,28,24,9,18,20,14,2,30,4,1,114,9,0,0,0,0,0,0,0,0,0,0,0,,,,4,765,10,779,1792
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1551,1,88,85,4,9,6,3,5,4,2,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,239,7,246,434
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1552,2,165,218,9,18,16,4,7,20,7,1,10,4,1,72,1,0,0,0,0,0,0,0,0,0,0,0,,,,3,553,25,581,1147
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1553,2,144,171,14,19,12,5,5,14,9,1,8,2,1,45,3,1,0,0,0,0,0,0,0,0,0,0,,,,2,454,18,474,903
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1554,2,203,257,18,19,16,9,4,15,9,1,9,5,1,84,8,0,0,0,0,0,0,0,0,0,0,0,,,,1,658,10,669,1218
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1555,2,163,278,13,19,12,5,10,13,7,1,15,5,0,109,8,0,0,0,0,0,1,0,0,0,0,0,,,,0,659,22,681,1243
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1556,1,79,103,9,11,8,2,2,5,3,1,7,1,1,42,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,276,6,282,521
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1557,1,92,137,9,17,9,5,0,12,6,0,12,0,4,51,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,358,11,369,754
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1558,1,108,126,10,10,7,5,7,8,7,2,6,1,1,50,3,0,0,0,0,0,0,0,0,0,0,0,,,,1,351,7,359,656
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1559,2,122,227,8,26,18,5,8,21,9,1,13,8,1,76,4,0,0,0,0,0,0,0,0,0,0,0,,,,1,547,15,563,1085
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1560,2,173,236,11,26,13,4,6,17,11,1,12,4,0,67,4,0,0,0,0,0,0,0,0,0,0,0,,,,2,585,11,598,1169
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1561,2,76,119,8,8,6,3,4,11,2,3,4,1,3,35,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,287,8,295,1203
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1562,1,106,164,12,18,12,2,10,24,12,0,10,3,0,37,3,0,0,0,0,0,0,0,0,0,0,0,,,,3,413,17,433,781
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1563,2,114,187,14,19,17,3,9,14,4,1,11,6,0,56,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,461,12,473,925
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1564,2,160,203,12,17,15,7,7,18,14,1,8,2,0,56,6,0,0,0,0,0,1,0,0,1,0,0,,,,1,528,8,537,1071
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1565,2,151,209,12,10,10,4,6,10,11,2,10,2,0,71,10,0,0,0,0,0,0,0,0,0,0,0,,,,2,518,9,529,1062
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1566,2,185,187,10,22,17,7,4,15,16,0,11,7,1,104,8,0,0,0,0,0,0,0,0,0,0,0,,,,0,594,11,605,1056
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,1567,2,169,229,10,23,12,5,4,19,7,1,7,2,0,70,7,0,0,0,0,0,0,0,0,0,0,0,,,,0,565,10,575,1062
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,450,3,194,396,7,23,8,192,81,31,3,5,6,1,7,61,3,0,0,0,0,0,10,2,0,0,0,1,25,,,0,1056,30,1086,2131
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,451,3,205,291,7,11,4,169,72,11,3,12,9,2,12,42,4,0,0,0,0,0,13,0,0,0,0,0,11,,,1,878,26,905,1799
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,452,2,121,338,4,16,3,140,40,21,2,8,7,0,4,25,0,1,1,1,0,0,6,0,0,0,1,0,13,,,0,752,14,766,1365
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,453,2,148,308,9,10,8,77,37,23,0,2,5,1,2,44,3,1,1,1,0,0,6,0,0,0,0,0,24,,,1,710,27,738,1407
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,454,2,158,320,1,14,1,116,63,15,0,5,3,0,8,48,0,3,1,0,0,0,10,0,1,0,0,0,10,,,0,777,27,804,1477
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,455,2,123,255,5,15,14,71,55,31,2,5,5,0,2,42,1,1,0,0,0,1,3,0,1,1,0,0,28,,,0,661,21,682,1271
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,456,2,108,276,3,8,11,63,73,23,2,8,0,0,1,46,0,1,2,0,0,0,5,0,0,0,0,0,23,,,0,653,30,683,1271
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,457,2,144,262,3,13,3,72,46,24,1,9,0,1,4,44,5,1,0,0,0,0,8,0,0,0,0,0,23,,,0,663,23,686,1307
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,458,4,236,549,5,14,12,141,223,29,5,9,5,4,2,96,7,1,0,0,0,0,5,0,0,0,0,0,43,,,0,1386,41,1427,2659
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,459,2,128,247,1,3,7,59,48,28,3,3,1,1,6,25,13,0,0,0,0,0,4,0,0,0,0,0,25,,,0,602,15,617,1112
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,460,3,169,351,3,16,3,119,113,43,4,11,7,0,8,72,4,0,0,0,0,0,0,0,0,0,0,0,36,,,0,959,27,986,1787
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,461,2,165,332,3,10,6,58,61,36,2,5,1,2,1,47,4,0,0,0,0,0,4,0,0,0,0,0,32,,,0,769,25,794,1440
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,462,2,128,221,3,5,3,55,37,34,3,1,5,1,1,30,2,2,1,0,0,0,3,1,0,0,0,0,34,,,0,570,19,589,1034
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,463,2,162,256,4,10,2,74,45,65,1,7,1,1,0,69,1,1,0,0,0,0,4,0,1,0,0,0,32,,,0,736,19,755,1356
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,464,2,117,258,2,6,2,34,31,28,0,2,1,2,2,29,2,1,0,0,0,0,2,0,0,0,0,0,31,,,0,550,9,559,1073
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,465,1,68,109,1,6,1,21,14,17,1,3,4,0,1,15,0,1,0,1,0,0,0,0,0,0,0,0,22,,,0,285,6,291,531
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,466,1,68,125,5,4,3,25,13,20,0,3,0,0,2,22,0,1,1,0,0,0,0,1,0,0,0,0,26,,,0,319,10,329,560
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,467,2,109,295,2,13,7,64,53,16,1,8,1,1,4,62,1,0,1,0,0,0,0,0,0,0,0,0,25,,,0,663,10,673,1183
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,468,2,97,339,2,14,3,72,41,21,1,6,1,1,5,48,8,0,0,1,0,0,4,0,0,0,0,0,24,,,0,688,22,710,1318
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,469,3,100,443,8,16,12,110,56,57,2,3,1,0,1,53,8,0,0,0,0,0,3,0,1,0,0,0,29,,,0,903,26,929,1626
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,470,3,124,271,5,10,6,64,69,7,1,1,8,1,3,47,3,0,0,0,0,0,1,0,0,0,0,0,25,,,0,646,24,670,1814
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,473,1,48,87,0,2,1,17,19,3,1,3,1,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,2,,,0,195,16,211,743
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,474,1,73,173,0,5,2,28,6,3,0,0,2,0,0,39,1,0,0,0,0,0,3,0,0,0,0,0,2,,,0,337,6,343,567
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,475,2,208,331,5,22,2,113,41,17,1,5,2,3,2,67,5,0,0,0,0,0,3,0,0,0,0,0,9,,,0,836,19,855,1484
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,476,2,140,232,1,8,7,77,36,17,0,3,0,1,0,86,1,0,0,0,0,0,1,0,0,0,0,0,4,,,0,614,18,632,1030
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,477,2,114,248,4,4,4,90,19,8,3,3,1,2,1,57,2,0,1,0,0,0,3,0,0,0,0,0,4,,,0,568,18,586,991
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,478,2,137,304,7,10,5,50,33,21,5,1,13,0,1,92,3,0,1,0,0,0,1,0,0,1,0,0,6,,,0,691,24,715,1154
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,479,2,156,293,9,4,5,76,40,38,5,4,3,1,0,81,4,2,1,0,0,0,4,0,0,0,0,1,11,,,0,738,20,758,1258
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,480,2,111,231,4,8,6,94,27,18,0,5,2,2,0,77,5,0,0,0,0,0,1,0,0,0,0,0,1,,,4,592,18,614,1033
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,481,2,114,327,4,8,2,113,31,21,0,4,9,0,2,70,4,0,0,0,0,0,0,0,0,0,0,0,3,,,0,712,15,727,1253
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,482,2,54,106,0,3,0,49,15,1,1,2,0,0,0,27,3,0,0,0,0,0,2,0,0,0,0,0,2,,,0,265,0,265,990
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,483,2,145,299,0,9,2,63,23,18,0,2,1,5,1,88,3,1,0,0,0,0,7,0,0,0,0,0,3,,,0,670,16,686,1182
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,484,2,101,173,2,6,3,64,29,8,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,,,0,399,9,408,820
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,485,1,85,149,1,10,4,44,42,9,2,3,1,2,1,47,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,402,0,402,762
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,980
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,487,1,48,98,0,7,4,0,32,2,2,2,25,7,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,254,0,254,491
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,488,1,60,129,2,2,8,33,4,6,0,0,2,0,0,33,0,1,0,0,0,0,3,0,0,0,0,0,1,,,0,284,5,289,538
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,489,2,95,284,5,10,10,85,12,18,0,0,9,3,0,50,0,0,0,0,0,0,4,0,0,0,0,0,1,,,1,586,17,604,1107
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,490,2,84,228,0,16,8,135,6,7,0,1,11,1,0,61,3,0,0,0,0,0,4,0,0,0,0,0,2,,,0,567,20,587,1026
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,491,1,42,78,1,2,0,18,1,2,3,1,16,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,180,4,184,256
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,492,2,253,459,4,4,7,106,34,24,2,0,7,1,0,34,1,0,0,0,0,0,3,0,0,0,0,0,0,,,0,939,16,955,1467
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,493,2,195,333,10,9,7,67,11,11,1,4,14,2,0,83,1,0,1,0,0,0,0,0,0,0,0,0,5,,,0,754,15,769,1240
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,494,1,58,174,0,1,5,13,3,1,1,0,1,0,0,13,1,0,1,0,0,0,1,0,0,0,0,0,3,,,1,276,2,279,476
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,495,2,142,299,3,2,9,40,4,8,0,0,10,1,1,46,0,0,0,0,0,0,1,0,0,0,0,0,2,,,0,568,6,574,980
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,496,1,95,141,1,3,1,34,5,2,0,1,4,1,1,30,0,0,1,0,0,0,1,0,0,0,0,0,2,,,0,323,5,328,566
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,497,1,90,195,5,2,7,31,5,9,0,2,2,0,0,36,0,0,0,0,0,0,2,0,0,0,0,0,4,,,1,390,8,399,674
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,498,1,73,145,2,5,3,23,3,4,4,1,3,0,2,36,0,0,0,0,0,0,2,0,0,0,0,0,3,,,0,309,6,315,538
2,5,COAHUILA,3,SABINAS,20,MUZQUIZ,499,2,137,268,4,4,6,37,13,0,3,2,0,0,0,50,1,0,0,0,0,0,1,0,0,0,0,0,1,,,0,527,8,535,917
2,5,COAHUILA,3,SABINAS,28,SABINAS,691,3,378,422,11,11,43,254,4,68,1,2,17,1,2,59,3,5,1,2,1,0,15,0,0,0,0,0,22,,,0,1322,17,1339,2295
2,5,COAHUILA,3,SABINAS,28,SABINAS,692,10,1137,1152,14,14,100,941,18,114,21,7,41,1,4,150,15,8,3,3,0,1,39,3,2,1,0,0,18,,,23,3807,74,3904,7137
2,5,COAHUILA,3,SABINAS,28,SABINAS,693,6,495,702,9,9,46,550,6,58,5,4,21,2,2,96,11,4,3,0,1,0,27,1,2,0,0,0,13,,,5,2067,45,2117,4620
2,5,COAHUILA,3,SABINAS,28,SABINAS,694,2,228,247,6,2,9,98,2,17,2,2,7,1,0,29,3,0,0,0,0,0,0,0,0,0,0,0,8,,,0,661,10,671,1255
2,5,COAHUILA,3,SABINAS,28,SABINAS,695,2,216,292,5,5,34,80,3,15,0,0,14,0,0,27,6,2,1,0,0,0,5,1,1,0,0,0,10,,,0,717,7,724,1252
2,5,COAHUILA,3,SABINAS,28,SABINAS,696,3,300,259,7,7,12,131,2,10,2,1,9,1,0,17,0,2,1,0,0,1,7,1,0,0,0,0,14,,,0,784,16,800,2086
2,5,COAHUILA,3,SABINAS,28,SABINAS,697,2,151,217,0,8,11,118,2,4,2,2,9,0,0,13,1,1,0,1,0,0,6,0,0,0,0,0,8,,,0,554,11,565,869
2,5,COAHUILA,3,SABINAS,28,SABINAS,698,2,198,256,3,1,15,154,0,36,2,3,5,0,0,21,2,2,2,1,5,0,2,0,1,0,0,0,6,,,0,715,17,732,1122
2,5,COAHUILA,3,SABINAS,28,SABINAS,699,2,165,129,2,0,13,139,1,11,0,1,6,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,5,,,0,482,14,496,829
2,5,COAHUILA,3,SABINAS,28,SABINAS,700,1,145,174,3,1,19,57,2,11,1,3,2,0,0,10,2,0,2,3,0,0,8,0,0,0,0,0,3,,,0,446,11,457,667
