CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA,PT,MORENA,ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,595,2,89,239,6,9,0,0,0,343,5,348,810
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,596,1,104,164,3,7,0,0,0,278,5,283,507
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,597,3,360,569,14,9,0,3,0,955,31,986,1961
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,598,2,93,244,6,1,1,0,1,345,4,350,1188
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,600,3,224,471,10,6,1,33,0,745,14,759,1732
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,601,3,285,525,3,18,5,10,0,846,29,875,1545
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,602,1,70,151,1,5,1,1,0,229,10,239,559
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,603,3,302,539,6,13,10,8,0,878,15,893,1960
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,604,2,163,252,5,2,3,1,0,426,6,432,897
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,605,7,459,945,8,31,5,5,2,1453,24,1479,4652
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1416,1,31,130,1,6,2,2,0,172,3,175,507
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1417,1,38,93,2,3,0,1,0,137,2,139,530
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1418,2,116,151,2,6,3,1,0,279,1,280,754
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1419,1,64,110,0,5,1,1,0,181,1,182,480
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1420,2,95,163,1,11,6,3,0,279,8,287,825
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1421,1,131,151,5,10,4,5,0,306,3,309,705
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1422,1,56,93,1,7,0,2,0,159,1,160,434
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1423,1,104,82,1,7,5,4,0,203,8,211,563
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1424,1,61,115,1,5,0,4,0,186,1,187,533
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1425,1,43,101,1,6,6,0,2,157,2,161,435
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1426,1,61,96,0,10,2,0,0,169,2,171,528
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1427,1,83,93,4,3,2,2,0,187,5,192,466
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1428,1,119,74,0,4,2,3,1,202,2,205,497
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1429,1,66,80,5,6,3,3,0,163,7,170,472
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1430,1,84,103,1,17,2,3,0,210,0,210,471
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1431,1,97,103,3,17,4,2,0,226,1,227,575
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1432,2,95,187,1,9,2,0,1,294,2,297,866
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1433,1,76,108,1,4,1,2,0,192,1,193,514
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1434,1,124,162,4,30,6,8,0,334,3,337,737
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1435,1,131,129,4,16,4,8,0,292,5,297,667
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1438,1,81,99,2,11,3,4,0,200,1,201,428
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,436,2,250,180,4,17,4,4,0,459,15,474,901
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,437,2,429,269,3,31,7,11,0,750,10,760,1434
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,438,3,283,634,15,11,7,4,0,954,25,979,2190
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,439,10,1188,1437,30,81,26,41,4,2803,51,2858,7438
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,440,2,176,213,5,3,4,4,0,405,12,417,792
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,441,2,186,200,3,5,2,3,0,399,3,402,848
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,442,1,133,179,5,13,3,1,0,334,2,336,693
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,443,4,381,662,8,22,15,9,0,1097,24,1121,2723
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,444,9,804,1078,25,47,40,28,0,2022,29,2051,6608
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,445,2,248,248,8,16,5,11,1,536,13,550,1137
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,452,3,281,367,7,26,10,15,1,706,17,724,1662
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,453,2,314,323,3,12,9,7,0,668,14,682,1331
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,454,2,136,193,2,9,4,1,0,345,6,351,764
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,455,2,214,201,1,9,5,5,2,435,13,450,934
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,456,2,212,263,11,12,4,7,0,509,6,515,1262
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,457,1,71,136,5,7,3,2,0,224,5,229,556
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,458,1,108,208,3,7,0,1,1,327,6,334,678
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,459,2,203,393,8,12,6,5,0,627,6,633,1497
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,460,2,181,288,5,10,5,7,0,496,20,516,1255
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,461,2,207,328,2,23,4,1,0,565,10,575,1289
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,462,2,171,251,8,15,4,3,0,452,2,454,910
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,463,2,145,206,7,9,6,2,0,375,4,379,891
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,464,2,223,316,4,16,10,2,0,571,14,585,1334
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,465,2,132,182,3,14,3,1,0,335,10,345,808
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,466,1,100,161,5,3,0,1,0,270,4,274,620
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,467,3,260,380,20,22,4,6,0,692,9,701,1736
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,468,1,124,142,3,4,8,3,1,284,3,288,741
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,469,2,128,166,3,10,1,3,0,311,10,321,772
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,470,1,103,155,1,5,2,0,0,266,0,266,520
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,471,4,483,549,8,33,20,20,0,1113,19,1132,2367
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,472,3,347,342,3,34,10,17,0,753,17,770,1589
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,473,2,256,340,8,14,9,5,0,632,14,646,1294
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,474,2,238,294,2,15,7,5,0,561,11,572,1108
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,475,2,283,185,6,12,3,7,0,496,5,501,1081
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,476,2,130,238,6,6,6,3,0,389,11,400,960
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,477,1,60,110,1,3,0,1,0,175,1,176,425
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,478,1,135,122,0,9,0,5,0,271,4,275,529
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,479,1,113,134,0,7,4,4,1,262,9,272,599
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,480,1,126,177,3,4,1,0,0,311,7,318,707
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,481,1,122,182,1,9,2,4,0,320,7,327,665
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,482,1,144,188,1,8,0,5,0,346,5,351,720
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,483,1,130,192,5,4,4,0,0,335,6,341,687
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,484,2,165,262,16,12,9,1,0,465,9,474,959
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,494,2,295,188,3,9,7,7,0,509,6,515,939
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,495,2,247,163,0,22,7,2,0,441,5,446,867
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,496,1,167,146,1,7,8,3,0,332,6,338,667
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,497,1,91,83,1,4,2,13,0,194,5,199,432
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,498,2,201,202,1,11,6,9,0,430,8,438,790
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,499,2,177,231,3,8,3,2,0,424,5,429,932
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,500,2,233,251,4,7,1,2,0,498,11,509,1048
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,501,2,194,239,3,16,5,3,0,460,11,471,1027
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,502,3,581,379,6,49,12,11,1,1038,29,1068,1843
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,503,2,265,236,3,13,3,4,0,524,8,532,1017
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,504,2,219,182,2,15,2,7,0,427,7,434,849
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,505,2,304,164,2,16,5,14,1,505,10,516,860
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,506,2,241,173,3,8,5,2,0,432,9,441,800
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,507,1,191,160,3,5,4,6,1,369,7,377,674
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,508,1,135,102,2,8,0,7,0,254,13,267,562
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,509,1,131,142,0,4,0,1,0,278,4,282,573
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,510,3,277,363,4,18,6,2,0,670,13,683,1510
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,513,2,137,309,22,5,1,3,1,477,9,487,1028
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,514,1,167,146,3,6,2,1,0,325,6,331,707
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,515,2,219,264,2,12,5,1,0,503,12,515,1061
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,516,1,110,100,2,11,1,3,0,227,8,235,442
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,517,1,161,92,0,9,5,3,1,270,10,281,568
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,518,1,108,84,1,9,3,4,1,209,5,215,451
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,519,2,208,187,2,10,4,14,0,425,13,438,960
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,520,2,242,242,2,17,5,11,1,519,8,528,1057
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,521,3,186,323,4,15,8,0,0,536,16,552,1001
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,522,2,190,206,0,11,7,8,0,422,12,434,827
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,523,1,144,118,0,14,8,4,0,288,4,292,596
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,524,1,114,96,0,3,2,6,0,221,6,227,520
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,525,2,187,355,12,11,2,0,0,567,16,583,1237
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,606,3,131,196,2,6,4,8,0,347,8,355,1735
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,609,2,169,201,3,12,6,2,1,393,9,403,936
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,610,1,148,136,7,10,3,3,0,307,3,310,678
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,611,2,151,189,1,7,9,0,0,357,0,357,797
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,448,7,1075,877,9,80,28,31,1,2100,21,2122,4990
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,449,2,324,272,2,24,7,3,2,632,6,640,1375
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,485,2,153,381,3,8,4,1,0,550,7,557,1218
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,486,3,188,403,11,5,6,3,0,616,16,632,1510
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,487,3,221,465,10,30,10,4,0,740,16,756,1822
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,15,1388,2405,25,129,41,20,1,4008,60,4069,11073
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,489,2,187,438,10,10,8,4,0,657,11,668,1312
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,490,2,134,318,3,10,5,3,0,473,9,482,1052
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,491,4,338,775,10,19,7,11,1,1160,35,1196,2767
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,492,2,199,314,0,17,2,0,0,532,10,542,970
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,493,2,157,250,2,19,4,4,0,436,12,448,956
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,511,2,176,279,5,12,4,0,0,476,6,482,1069
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,512,2,143,373,9,10,6,1,1,542,11,554,1346
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,526,2,177,352,8,16,3,5,1,561,10,572,1182
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,527,2,181,234,5,12,1,2,0,435,9,444,970
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,528,2,189,279,4,12,4,2,0,490,12,502,1072
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,529,2,203,307,3,22,7,4,0,546,2,548,1192
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,530,2,239,325,1,8,2,0,0,575,19,594,1372
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,531,2,173,316,3,8,7,1,0,508,13,521,1142
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,532,1,138,143,1,6,0,5,0,293,13,306,663
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,533,1,179,159,0,13,4,3,0,358,6,364,718
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,534,1,115,120,1,2,3,4,0,245,6,251,512
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,535,3,519,266,5,19,3,13,2,825,8,835,1509
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,536,2,363,201,1,8,2,5,2,580,8,590,1176
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,537,1,254,93,1,5,3,4,0,360,3,363,714
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,538,2,227,163,2,8,1,6,0,407,8,415,795
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,539,2,158,284,4,25,5,3,0,479,10,489,1002
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,540,2,155,237,7,7,2,6,0,414,5,419,800
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,541,13,1575,1799,20,103,44,31,1,3572,59,3632,8690
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,542,2,293,202,3,22,0,8,0,528,18,546,1192
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,543,1,153,151,3,7,3,5,0,322,4,326,693
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,544,2,180,225,6,10,7,4,0,432,11,443,873
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,545,1,129,139,0,11,1,1,0,281,4,285,630
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,546,1,222,159,1,12,1,6,0,401,10,411,735
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,547,2,153,188,2,17,5,3,1,368,13,382,783
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,548,2,146,236,4,12,2,3,0,403,8,411,879
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,549,1,113,113,1,7,6,5,1,245,5,251,551
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,550,2,172,298,3,15,4,1,2,493,4,499,991
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,551,2,146,280,2,16,2,2,1,448,14,463,894
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,552,2,361,244,0,11,1,8,0,625,7,632,1059
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,553,2,146,264,5,16,2,5,0,438,11,449,963
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,554,2,119,238,2,8,1,3,0,371,9,380,796
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,555,1,79,194,0,2,2,0,0,277,4,281,586
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,607,3,241,503,18,14,5,3,0,784,11,795,1614
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,608,3,343,556,19,23,3,5,0,949,14,963,1981
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1436,1,119,167,1,8,0,1,0,296,3,299,688
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1437,2,135,214,0,14,2,1,0,366,5,371,1069
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1439,2,133,154,6,7,8,4,0,312,6,318,779
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1440,2,134,193,1,8,3,4,0,343,5,348,809
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1441,1,124,106,0,13,2,5,0,250,6,256,590
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1442,1,104,120,3,6,2,2,0,237,5,242,624
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1443,2,220,190,5,18,9,4,0,446,1,447,959
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1444,1,120,161,3,13,3,2,0,302,13,315,690
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1445,2,195,194,1,27,8,11,0,436,2,438,971
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1446,2,200,184,0,13,3,7,0,407,6,413,1053
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1447,1,111,81,0,8,4,1,0,205,3,208,378
1,10,DURANGO,13,LERDO,12,LERDO,689,8,1007,1028,23,103,46,70,12,2277,48,2337,5413
1,10,DURANGO,13,LERDO,12,LERDO,690,4,529,434,5,71,29,37,2,1105,17,1124,2394
1,10,DURANGO,13,LERDO,12,LERDO,691,2,335,220,7,22,15,19,0,618,8,626,1212
1,10,DURANGO,13,LERDO,12,LERDO,692,2,246,171,1,37,10,16,1,481,14,496,1008
1,10,DURANGO,13,LERDO,12,LERDO,693,2,215,263,0,35,6,12,0,531,13,544,1152
1,10,DURANGO,13,LERDO,12,LERDO,694,4,647,403,22,56,27,30,5,1185,24,1214,2513
1,10,DURANGO,13,LERDO,12,LERDO,695,3,486,420,18,50,26,29,0,1029,19,1048,2232
1,10,DURANGO,13,LERDO,12,LERDO,696,2,287,218,12,22,7,11,0,557,18,575,1253
1,10,DURANGO,13,LERDO,12,LERDO,697,3,392,332,10,41,12,17,1,804,25,830,1526
1,10,DURANGO,13,LERDO,12,LERDO,698,9,1043,1144,36,133,65,62,1,2483,59,2543,6579
1,10,DURANGO,13,LERDO,12,LERDO,699,3,495,304,14,68,9,31,0,921,26,947,1793
1,10,DURANGO,13,LERDO,12,LERDO,700,5,419,737,11,69,33,39,4,1308,38,1350,3296
1,10,DURANGO,13,LERDO,12,LERDO,701,2,181,305,6,21,16,7,0,536,13,549,1269
1,10,DURANGO,13,LERDO,12,LERDO,702,2,323,197,1,15,10,21,0,567,13,580,1014
1,10,DURANGO,13,LERDO,12,LERDO,703,2,219,163,4,14,5,6,9,411,6,426,784
1,10,DURANGO,13,LERDO,12,LERDO,704,2,289,155,12,21,10,16,0,503,14,517,871
1,10,DURANGO,13,LERDO,12,LERDO,705,3,514,487,8,61,18,28,2,1116,20,1138,2207
1,10,DURANGO,13,LERDO,12,LERDO,706,2,124,321,10,14,4,10,0,483,26,509,1133
1,10,DURANGO,13,LERDO,12,LERDO,707,2,115,215,4,12,4,13,2,363,8,373,764
1,10,DURANGO,13,LERDO,12,LERDO,708,2,158,220,4,24,5,6,1,417,15,433,881
1,10,DURANGO,13,LERDO,12,LERDO,709,1,97,164,4,4,6,5,2,280,11,293,670
1,10,DURANGO,13,LERDO,12,LERDO,710,2,136,290,9,24,5,4,3,468,7,478,1017
1,10,DURANGO,13,LERDO,12,LERDO,711,2,254,326,8,39,8,16,3,651,12,666,1432
1,10,DURANGO,13,LERDO,12,LERDO,712,2,187,178,1,18,6,11,0,401,11,412,825
1,10,DURANGO,13,LERDO,12,LERDO,713,2,216,173,2,17,9,10,0,427,11,438,802
1,10,DURANGO,13,LERDO,12,LERDO,714,2,223,175,3,20,8,10,0,439,9,448,810
1,10,DURANGO,13,LERDO,12,LERDO,715,2,264,206,2,22,7,25,0,526,13,539,1032
1,10,DURANGO,13,LERDO,12,LERDO,716,2,168,254,7,44,7,8,3,488,15,506,1128
1,10,DURANGO,13,LERDO,12,LERDO,717,2,105,208,4,15,10,12,0,354,17,371,842
1,10,DURANGO,13,LERDO,12,LERDO,718,2,180,257,4,24,9,10,0,484,13,497,1104
1,10,DURANGO,13,LERDO,12,LERDO,719,2,257,252,2,23,11,9,1,554,12,567,1023
1,10,DURANGO,13,LERDO,12,LERDO,720,2,297,277,6,24,21,12,0,637,12,649,1214
1,10,DURANGO,13,LERDO,12,LERDO,721,2,213,318,1,49,10,17,0,608,17,625,1266
1,10,DURANGO,13,LERDO,12,LERDO,722,4,397,399,10,42,11,25,0,884,25,909,1511
1,10,DURANGO,13,LERDO,12,LERDO,723,2,261,309,11,29,9,9,0,628,16,644,1308
1,10,DURANGO,13,LERDO,12,LERDO,724,2,132,312,6,20,6,5,2,481,8,491,1077
1,10,DURANGO,13,LERDO,12,LERDO,725,1,61,139,1,8,7,4,0,220,9,229,497
1,10,DURANGO,13,LERDO,12,LERDO,726,2,182,146,10,21,3,2,0,364,5,369,951
1,10,DURANGO,13,LERDO,12,LERDO,727,3,217,397,9,35,13,5,2,676,18,696,1665
1,10,DURANGO,13,LERDO,12,LERDO,731,2,72,262,5,6,8,9,1,362,13,376,752
1,10,DURANGO,13,LERDO,12,LERDO,732,2,155,229,5,27,9,3,0,428,9,437,927
1,10,DURANGO,13,LERDO,12,LERDO,733,4,250,613,10,48,18,24,4,963,49,1016,2339
1,10,DURANGO,13,LERDO,12,LERDO,734,2,151,365,14,85,7,22,1,644,28,673,1246
1,10,DURANGO,13,LERDO,12,LERDO,735,3,417,573,11,47,10,21,1,1079,18,1098,1868
1,10,DURANGO,13,LERDO,12,LERDO,744,2,78,259,5,16,13,8,4,379,11,394,949
1,10,DURANGO,13,LERDO,12,LERDO,745,2,179,242,3,16,1,3,0,444,13,457,903
1,10,DURANGO,13,LERDO,12,LERDO,746,3,357,511,11,30,6,2,0,917,25,942,1804
1,10,DURANGO,13,LERDO,12,LERDO,747,3,394,491,14,17,10,5,5,931,21,957,1860
1,10,DURANGO,13,LERDO,12,LERDO,760,3,445,423,5,43,4,4,0,924,15,939,1603
1,10,DURANGO,13,LERDO,12,LERDO,761,3,480,564,5,14,4,3,1,1070,12,1083,1793
1,10,DURANGO,13,LERDO,12,LERDO,762,2,197,315,5,11,6,5,0,539,4,543,936
1,10,DURANGO,13,LERDO,12,LERDO,763,3,305,492,10,28,3,1,0,839,33,872,1676
1,10,DURANGO,14,CUENCAME,4,CUENCAME,66,3,482,422,124,69,10,3,0,1110,27,1137,1711
1,10,DURANGO,14,CUENCAME,4,CUENCAME,67,2,315,282,84,60,15,2,0,758,23,781,1232
1,10,DURANGO,14,CUENCAME,4,CUENCAME,68,2,306,229,58,44,5,1,0,643,12,655,918
1,10,DURANGO,14,CUENCAME,4,CUENCAME,69,4,625,585,162,92,11,3,0,1478,33,1511,2042
1,10,DURANGO,14,CUENCAME,4,CUENCAME,70,2,333,265,38,43,8,7,0,694,18,712,1095
1,10,DURANGO,14,CUENCAME,4,CUENCAME,72,1,180,39,19,18,4,2,0,262,7,269,461
1,10,DURANGO,14,CUENCAME,4,CUENCAME,73,2,232,235,65,119,8,2,0,661,13,674,1319
1,10,DURANGO,14,CUENCAME,4,CUENCAME,74,1,41,34,8,52,1,0,0,136,2,138,248
1,10,DURANGO,14,CUENCAME,4,CUENCAME,75,2,121,81,152,64,1,2,0,421,4,425,781
