ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2649,B,1,0,B,118,81,7,13,21,9,4,0,150,8,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,0,0,431,0,6,437,643,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2649,C,1,0,C01,115,82,7,12,32,14,2,4,124,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,3,0,2,423,0,3,426,642,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2649,C,2,0,C02,118,96,5,7,32,14,3,2,123,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,423,0,8,431,642,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2650,B,1,0,B,184,93,4,5,33,7,6,1,142,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,2,0,1,502,1,1,504,721,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2650,C,1,0,C01,135,97,3,15,51,6,2,3,156,6,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,2,0,0,492,1,16,509,720,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2651,B,1,0,B,80,71,3,9,14,1,3,0,99,5,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,303,0,15,318,551,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2651,C,1,0,C01,85,63,5,11,14,1,3,1,94,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,6,0,0,2,299,0,9,308,550,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2651,C,2,0,C02,81,62,3,12,10,4,5,1,113,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,2,312,1,8,321,550,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2652,B,1,0,B,45,65,3,17,19,7,4,1,90,5,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,279,1,4,284,507,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2652,C,1,0,C01,46,57,1,11,22,8,2,2,110,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,1,1,281,0,13,294,506,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2652,C,2,0,C02,69,41,6,8,10,3,3,0,96,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,2,257,0,8,265,506,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2653,B,1,0,B,60,74,2,19,18,4,2,0,89,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,8,0,0,5,297,0,17,314,574,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2653,C,1,0,C01,50,65,4,13,14,4,4,2,103,7,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,287,0,9,296,574,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2653,C,2,0,C02,42,78,4,22,21,9,4,0,114,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,1,3,321,0,14,335,574,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2653,C,3,0,C03,48,70,4,14,12,10,6,1,82,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,4,268,0,12,280,574,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2654,B,1,0,B,38,55,3,28,12,5,3,1,74,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16,1,0,4,253,0,18,271,548,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2654,C,1,0,C01,43,70,4,18,12,10,4,1,92,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0,279,0,16,295,548,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2654,C,2,0,C02,43,75,6,15,13,11,7,0,84,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,278,1,17,296,547,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2655,B,1,0,B,66,64,7,16,9,3,6,3,111,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,8,2,1,3,310,0,9,319,669,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2655,C,1,0,C01,69,64,6,13,17,12,4,2,117,8,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,3,1,7,351,0,5,356,669,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2655,C,2,0,C02,60,53,6,16,16,5,8,1,124,9,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,11,3,1,4,329,0,9,338,669,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2656,B,1,0,B,50,88,6,21,16,8,15,1,148,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,1,379,0,11,390,683,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2656,C,1,0,C01,53,89,3,14,19,14,11,2,119,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,2,352,1,12,365,682,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2656,C,2,0,C02,68,52,5,20,15,8,14,1,119,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,2,324,0,8,332,682,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2657,B,1,0,B,89,82,5,28,26,11,3,1,140,14,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,14,0,0,2,425,0,8,433,750,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2657,C,1,0,C01,111,78,7,12,16,14,5,1,108,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,3,0,0,384,0,13,397,750,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2658,B,1,0,B,85,100,3,17,21,10,6,1,98,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,1,360,0,12,372,690,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,20,HEROICA PUEBLA DE ZARAGOZA,224,PUEBLA,2658,C,1,0,C01,93,81,3,20,16,5,4,0,103,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,5,0,0,1,346,0,12,358,689,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_20.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,154,B,1,0,B,111,94,2,19,16,0,5,3,161,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,0,430,0,21,451,670,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,154,C,1,0,C01,114,103,3,15,22,7,7,1,152,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,4,441,0,17,458,670,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,154,C,2,0,C02,91,98,5,10,26,7,4,1,150,4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,2,413,0,11,424,669,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,155,B,1,0,B,77,34,2,4,9,3,2,0,78,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,218,0,3,221,303,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,156,B,1,0,B,47,37,2,4,4,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,144,0,6,150,198,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,157,B,1,0,B,150,96,5,17,29,7,5,5,184,4,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,3,518,0,17,535,730,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,158,B,1,0,B,125,75,9,13,21,5,7,3,137,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,1,417,0,18,435,749,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,158,C,1,0,C01,133,88,7,16,17,4,8,1,129,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,5,418,0,26,444,748,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,159,B,1,0,B,76,76,6,13,33,5,11,2,159,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,17,408,689,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,159,C,1,0,C01,113,83,4,11,34,6,2,0,158,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,1,0,430,2,13,445,689,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,159,C,2,0,C02,118,80,5,17,21,3,10,1,176,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,447,0,19,466,688,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,160,B,1,0,B,147,69,5,8,28,5,7,2,144,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,3,0,443,1,22,466,723,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,160,C,1,0,C01,132,72,3,9,33,7,3,2,125,9,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,0,2,419,1,8,428,722,Grupo de recuento,Anulada,TEEP-I-031/2018 Y A CULUMADOS,http://www.ieepuebla.org.mx/2018/computos/TEEP-I-031-2018-AC.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,160,C,2,0,C02,151,74,3,13,26,8,8,1,132,4,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,1,433,0,11,444,722,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,160,C,3,0,C03,144,60,5,11,31,7,9,3,172,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,460,1,0,461,722,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,160,C,4,0,C04,159,53,4,12,16,3,3,1,154,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,0,1,2,430,0,21,451,722,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,160,C,5,0,C05,140,57,3,15,23,3,2,0,143,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,10,2,0,3,414,0,10,424,722,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,160,C,6,0,C06,172,82,7,19,25,2,5,2,132,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,454,0,13,467,722,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,160,C,7,0,C07,130,88,3,12,22,2,5,0,162,7,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,1,450,0,16,466,722,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,161,B,1,0,B,150,94,0,11,28,5,8,1,160,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,475,0,10,485,703,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,161,C,1,0,C01,129,86,5,18,36,1,3,4,146,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,446,0,22,468,703,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,162,B,1,0,B,131,94,3,19,33,2,5,0,167,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,470,0,14,484,728,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,162,C,1,0,C01,134,78,5,12,35,4,3,3,192,4,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,485,0,11,496,728,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,163,B,1,0,B,140,73,6,17,30,4,5,1,151,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,442,1,16,459,725,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,163,C,1,0,C01,130,77,4,8,23,1,1,3,153,10,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,421,1,21,443,725,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,163,C,2,0,C02,102,87,4,13,33,4,3,1,169,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,427,0,5,432,725,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,163,C,3,0,C03,119,83,4,14,21,1,5,2,163,7,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,434,1,4,439,725,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,163,C,4,0,C04,126,69,2,16,33,4,9,3,132,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,411,0,17,428,725,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,163,C,5,0,C05,112,59,6,15,38,3,4,6,133,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,3,400,0,13,413,725,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,163,C,6,0,C06,135,75,3,14,31,6,2,1,135,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,3,423,0,20,443,724,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,164,B,1,0,B,121,80,1,14,22,9,5,2,138,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,4,0,2,413,0,7,420,670,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,164,C,1,0,C01,124,75,6,7,30,5,2,2,135,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,405,0,6,411,670,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,164,C,2,0,C02,126,73,1,7,22,3,2,2,124,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,370,0,14,384,669,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,164,C,3,0,C03,126,77,6,6,31,4,4,2,130,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,7,0,0,0,400,0,11,411,669,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,165,B,1,0,B,130,64,6,12,27,4,1,2,124,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,4,384,0,13,397,643,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,165,C,1,0,C01,113,61,0,12,25,3,5,1,123,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,361,0,22,383,643,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,165,C,2,0,C02,142,61,3,12,18,5,0,1,114,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,10,1,0,1,376,0,17,393,643,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,166,B,1,0,B,94,50,5,9,18,5,4,1,110,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,310,0,9,319,502,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,166,C,1,0,C01,97,50,4,8,16,4,1,1,112,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,305,1,12,318,501,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,166,C,2,0,C02,115,54,2,3,16,2,6,1,98,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,9,1,0,2,317,0,11,328,501,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,167,B,1,0,B,91,87,4,4,20,4,5,2,134,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1,0,3,376,1,13,390,567,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,167,C,1,0,C01,118,93,6,11,20,6,4,2,121,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,6,0,0,2,401,1,8,410,566,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
21,PUEBLA,21,ATLIXCO,19,ATLIXCO,168,B,1,0,B,102,67,3,7,23,1,3,2,131,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7,1,0,6,364,2,10,376,599,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_21.pdf
