ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,37,C,1,0,C01,93,49,3,33,7,8,19,56,2,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,272,0,7,280,434,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0037C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,38,B,1,0,B,136,76,1,18,12,5,14,88,3,4,0,0,0,2,0,0,0,,,,,,,,,,,,,,,359,0,3,359,680,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0038B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,38,C,1,0,C01,127,92,4,11,4,2,10,108,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,365,0,13,378,680,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0038C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,38,C,2,0,C02,128,86,2,13,9,2,7,90,5,5,1,0,1,0,0,1,0,,,,,,,,,,,,,,,350,0,7,357,679,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0038C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,38,C,3,0,C03,132,84,2,19,11,7,8,110,5,4,0,0,2,1,0,0,0,,,,,,,,,,,,,,,385,0,15,395,679,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0038C3.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,38,C,4,0,C04,128,81,1,13,10,3,10,99,5,4,2,0,3,3,1,1,0,,,,,,,,,,,,,,,364,0,0,364,679,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0038C4.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,38,C,5,0,C05,113,106,2,8,11,6,8,93,6,8,0,0,0,2,0,0,0,,,,,,,,,,,,,,,363,1,9,373,679,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0038C5.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,38,C,6,0,C06,137,65,1,26,9,6,12,96,6,1,1,0,0,2,0,0,0,,,,,,,,,,,,,,,362,0,10,373,679,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0038C6.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,39,B,1,0,B,120,86,3,9,16,3,5,92,3,3,1,1,1,6,1,0,0,,,,,,,,,,,,,,,350,0,5,355,534,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0039B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,39,C,1,0,C01,110,94,4,12,12,5,7,94,3,5,0,0,0,1,1,0,0,,,,,,,,,,,,,,,348,0,15,363,533,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0039C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,39,C,2,0,C02,120,102,5,8,10,2,6,72,4,3,1,0,3,2,3,0,0,,,,,,,,,,,,,,,341,0,4,344,533,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0039C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,B,1,0,B,160,106,1,10,10,4,4,112,4,1,1,0,1,2,0,1,0,,,,,,,,,,,,,,,417,0,12,429,697,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0040B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,C,1,0,C01,189,100,2,13,10,5,1,127,5,4,1,0,3,3,0,0,0,,,,,,,,,,,,,,,463,0,14,477,697,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0040C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,C,2,0,C02,142,109,3,7,23,2,9,116,5,4,2,0,2,3,0,0,0,,,,,,,,,,,,,,,427,0,14,441,697,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0040C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,C,3,0,C03,168,116,1,11,14,5,6,112,5,4,1,0,0,6,1,0,0,,,,,,,,,,,,,,,450,0,7,457,696,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0040C3.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,C,4,0,C04,164,105,3,12,19,4,6,113,5,3,2,0,0,1,0,1,0,,,,,,,,,,,,,,,438,0,4,442,696,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0040C4.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,B,1,0,B,132,110,2,4,10,5,3,74,2,2,1,1,0,6,2,1,0,,,,,,,,,,,,,,,355,0,4,359,535,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0041B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,C,1,0,C01,141,92,5,4,7,2,5,100,1,1,0,0,0,4,0,1,0,,,,,,,,,,,,,,,363,0,8,371,535,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0041C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,C,2,0,C02,139,114,3,8,9,6,5,78,4,4,3,4,1,2,1,1,0,,,,,,,,,,,,,,,382,0,10,388,534,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0041C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,42,B,1,0,B,126,104,3,11,8,6,9,108,1,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,378,0,14,392,581,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0042B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,42,C,1,0,C01,119,123,4,12,7,0,5,83,4,2,1,0,2,4,0,1,0,,,,,,,,,,,,,,,367,0,11,378,581,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0042C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,43,B,1,0,B,131,115,5,12,5,4,15,74,11,2,1,0,1,1,1,0,0,,,,,,,,,,,,,,,378,0,9,387,513,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0043B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,43,C,1,0,C01,114,108,1,9,6,3,5,63,7,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,,320,0,13,333,512,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0043C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,43,C,2,0,C02,132,102,0,16,12,5,8,65,0,1,0,0,1,2,1,0,0,,,,,,,,,,,,,,,345,0,10,355,512,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0043C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,B,1,0,B,172,106,1,19,6,5,10,106,4,4,0,0,0,7,1,0,0,,,,,,,,,,,,,,,441,0,0,454,739,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0044B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,1,0,C01,166,108,3,12,8,15,4,106,2,2,0,1,2,1,0,2,0,,,,,,,,,,,,,,,432,0,9,441,739,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0044C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,2,0,C02,165,99,2,16,5,9,3,92,4,5,2,0,1,4,0,3,0,,,,,,,,,,,,,,,410,0,2,419,739,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0044C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,3,0,C03,153,102,0,14,8,4,14,102,5,6,0,0,6,10,1,3,0,,,,,,,,,,,,,,,428,1,8,137,738,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0044C3.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,B,1,0,B,161,104,1,19,15,5,11,91,4,3,1,0,0,4,0,0,0,,,,,,,,,,,,,,,419,0,12,431,662,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0045B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,1,0,C01,162,96,1,20,11,3,7,93,6,2,2,0,1,4,2,0,0,,,,,,,,,,,,,,,410,0,11,421,661,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0045C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,2,0,C02,137,108,3,22,8,4,9,79,6,2,0,1,2,2,1,0,0,,,,,,,,,,,,,,,384,0,16,400,661,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0045C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,3,0,C03,178,96,2,15,7,2,10,78,7,3,4,1,0,4,0,1,0,,,,,,,,,,,,,,,408,1,11,420,661,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0045C3.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,4,0,C04,135,126,0,10,11,5,7,82,8,3,1,0,1,1,0,1,0,,,,,,,,,,,,,,,391,0,15,406,661,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0045C4.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,5,0,C05,146,105,2,17,12,3,5,77,4,4,0,1,3,3,2,0,0,,,,,,,,,,,,,,,384,0,16,401,661,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0045C5.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,B,1,0,B,200,126,1,6,5,2,4,64,0,2,0,0,1,8,1,1,,,,,,,,,,,,,,,,421,1,6,428,654,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0046B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,C,1,0,C01,190,131,0,4,5,6,9,65,3,1,2,0,0,3,0,4,0,,,,,,,,,,,,,,,423,1,3,427,653,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0046C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,S,1,0,S01,26,9,0,0,1,1,1,17,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,,61,0,0,61,0,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0046S1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,S,2,0,S02,19,11,1,2,1,0,1,13,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,50,0,0,50,0,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0046S2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,47,B,1,0,B,97,60,1,4,4,5,3,39,2,2,1,0,0,1,0,0,0,,,,,,,,,,,,,,,219,0,0,219,302,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0047B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,B,1,0,B,177,86,1,11,9,4,8,97,1,4,2,0,0,4,0,0,0,,,,,,,,,,,,,,,404,1,6,411,657,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,1,0,C01,166,85,0,5,13,9,4,94,5,2,1,0,0,7,0,1,0,,,,,,,,,,,,,,,392,1,3,396,656,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,2,0,C02,180,103,1,6,9,3,5,99,1,3,0,0,0,4,0,1,0,,,,,,,,,,,,,,,415,0,2,417,656,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,3,0,C03,171,92,2,5,15,5,6,83,5,9,3,0,1,9,0,1,1,,,,,,,,,,,,,,,408,0,6,414,656,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048C3.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,4,0,C04,170,81,0,7,11,2,5,104,3,3,0,0,0,2,1,0,0,,,,,,,,,,,,,,,389,0,8,397,656,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048C4.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,5,0,C05,161,82,2,6,9,9,7,117,3,1,0,0,0,2,1,1,0,,,,,,,,,,,,,,,401,1,3,405,656,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048C5.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,6,0,C06,143,93,1,10,11,7,7,85,5,2,0,0,1,3,0,3,0,,,,,,,,,,,,,,,371,0,9,380,656,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048C6.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,0,E01,161,95,4,10,4,5,2,128,3,2,3,0,1,3,1,0,0,,,,,,,,,,,,,,,422,0,10,431,738,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048E1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,1,E01C01,173,77,5,5,7,5,4,111,2,5,2,0,2,1,1,1,0,,,,,,,,,,,,,,,401,0,9,410,737,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048E1C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,2,E01C02,156,80,1,5,8,4,7,101,4,2,0,0,2,3,0,2,0,,,,,,,,,,,,,,,375,0,8,382,737,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048E1C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,3,E01C03,175,75,3,7,4,5,7,114,3,6,2,0,0,1,0,0,0,,,,,,,,,,,,,,,402,0,8,411,737,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048E1C3.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,4,E01C04,166,84,2,7,8,3,5,115,4,2,1,0,1,2,1,3,0,,,,,,,,,,,,,,,404,0,4,408,737,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048E1C4.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,5,E01C05,145,83,3,13,8,6,8,119,5,7,2,0,0,5,0,0,0,,,,,,,,,,,,,,,404,1,3,408,737,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048E1C5.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,6,E01C06,175,89,1,13,6,6,6,113,3,5,0,0,0,2,3,0,0,,,,,,,,,,,,,,,422,0,8,431,737,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0048E1C6.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,49,B,1,0,B,162,75,1,8,9,12,2,91,7,3,0,0,0,4,0,1,0,,,,,,,,,,,,,,,375,0,10,385,560,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0049B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,49,C,1,0,C01,164,79,3,7,11,11,3,87,1,3,0,0,2,4,2,0,0,,,,,,,,,,,,,,,377,0,11,389,560,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0049C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,50,B,1,0,B,127,99,0,12,9,8,6,83,2,1,2,0,0,1,1,0,0,,,,,,,,,,,,,,,351,0,13,364,489,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0050B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,50,C,1,0,C01,124,84,1,18,10,2,12,75,0,3,1,0,0,0,2,0,0,,,,,,,,,,,,,,,332,0,6,338,489,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0050C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,51,B,1,0,B,142,87,1,5,11,3,3,62,2,4,1,0,0,5,1,0,0,,,,,,,,,,,,,,,327,0,15,342,508,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0051B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,51,C,1,0,C01,119,96,0,11,10,4,3,60,5,2,1,0,0,6,0,2,0,,,,,,,,,,,,,,,319,0,6,325,508,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0051C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,51,C,2,0,C02,121,91,2,4,12,2,7,69,4,1,2,0,0,3,2,1,0,,,,,,,,,,,,,,,321,2,14,337,508,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0051C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,52,B,1,0,B,207,124,4,9,8,3,10,101,4,4,1,0,1,7,0,0,0,,,,,,,,,,,,,,,483,0,6,489,679,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0052B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,52,C,1,0,C01,190,106,4,10,10,7,20,95,3,2,1,0,0,4,2,1,0,,,,,,,,,,,,,,,455,0,13,468,678,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0052C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,53,B,1,0,B,152,130,0,23,4,9,6,64,3,2,1,0,3,1,0,1,0,,,,,,,,,,,,,,,399,0,10,409,579,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0053B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,53,C,1,0,C01,192,105,0,9,10,3,10,75,5,3,1,0,0,2,1,1,0,,,,,,,,,,,,,,,417,0,5,420,578,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0053C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,B,1,0,B,191,150,3,11,9,1,9,86,3,5,0,0,0,4,1,0,0,,,,,,,,,,,,,,,473,0,10,483,704,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0054B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,1,0,C01,184,114,4,12,12,5,5,91,8,2,2,0,0,7,0,0,0,,,,,,,,,,,,,,,446,0,9,454,704,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0054C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,2,0,C02,191,112,3,7,7,10,6,96,2,2,1,1,0,8,0,0,0,,,,,,,,,,,,,,,446,0,8,454,703,Acta levantada en consejo,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0054C2.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,3,0,C03,169,113,5,5,16,6,8,103,1,2,0,0,0,2,0,1,0,,,,,,,,,,,,,,,431,0,8,439,703,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0054C3.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,4,0,C04,194,134,2,12,5,4,7,79,3,2,1,0,0,1,0,0,0,,,,,,,,,,,,,,,444,0,12,456,703,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0054C4.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,55,B,1,0,B,159,120,1,8,6,4,3,34,1,0,0,0,0,2,3,0,1,,,,,,,,,,,,,,,342,0,16,358,532,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0055B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,55,E,1,0,E01,114,76,2,0,6,4,2,41,3,1,2,0,2,2,0,0,0,,,,,,,,,,,,,,,255,0,11,266,376,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0055E1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,56,B,1,0,B,113,97,2,11,2,2,6,35,1,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,271,0,18,286,394,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0056B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,56,C,1,0,C01,94,135,2,4,2,1,1,29,0,1,2,1,0,1,1,0,0,,,,,,,,,,,,,,,274,0,13,285,393,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0056C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,B,1,0,B,199,95,3,3,3,1,2,56,3,2,0,0,0,2,0,0,0,,,,,,,,,,,,,,,369,0,11,380,563,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0057B1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,C,1,0,C01,188,97,3,4,2,2,4,51,4,7,1,0,1,1,1,0,0,,,,,,,,,,,,,,,366,0,15,381,562,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0057C1.pdf
28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,C,2,0,C02,185,115,1,0,4,1,1,62,7,2,2,0,1,1,0,1,0,,,,,,,,,,,,,,,383,0,14,400,562,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/ALTAMIRA/0057C2.pdf
