CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,C_COMUN_PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0605,C01,97,110,2,6,4,8,5,18,10,,2,260,5,267,522,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0605C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0606,B,93,75,5,2,2,13,2,8,4,,1,204,9,214,438,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0606B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0606,C01,90,91,4,5,1,9,3,12,6,,1,221,9,231,438,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0606C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0607,B,83,94,1,5,3,17,4,8,5,,0,220,9,229,488,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0607B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0607,C01,86,96,2,7,3,9,5,17,4,,0,229,7,236,488,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0607C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0609,B,133,82,4,7,0,19,6,12,9,,1,272,5,278,620,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0609B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0609,C01,136,95,4,2,4,23,0,11,4,,1,279,5,285,620,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0609C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0609,C02,116,91,2,4,1,21,3,20,5,,0,263,10,273,620,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0609C2.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0609,C03,122,84,4,1,1,25,5,13,22,,0,277,7,284,620,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0609C3.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0609,C04,128,89,2,2,3,14,7,19,12,,0,276,9,285,620,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0609C4.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0612,B,156,141,4,5,4,24,5,9,9,,1,357,22,380,740,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0612B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0650,B,117,138,3,4,1,18,4,13,8,,5,306,9,320,620,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0650B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0650,C01,114,133,5,1,3,15,6,17,8,,5,302,6,313,619,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0650C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,B,125,127,7,5,3,27,5,22,11,,1,332,5,338,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C01,137,109,11,0,5,15,13,4,8,,0,302,10,314,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C10,133,119,5,2,3,23,7,23,6,,1,321,6,328,701,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C10.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C11,131,107,7,5,4,22,4,21,10,,0,311,11,322,701,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C11.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C12,145,113,1,4,6,32,9,10,8,,0,328,10,338,701,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C12.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C02,137,137,6,2,2,15,7,13,8,,3,327,10,340,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C2.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C03,118,122,6,10,1,17,11,16,9,,1,310,9,320,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C3.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C04,125,109,9,4,1,0,30,19,10,,0,307,7,314,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C4.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C05,116,131,4,6,3,22,8,14,6,,0,310,9,319,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C5.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C06,144,108,4,5,4,17,10,18,10,,0,320,15,335,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C6.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C07,143,115,3,4,3,22,0,11,9,,0,310,5,324,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C7.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C08,108,130,4,2,4,17,9,13,10,,0,297,9,306,702,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C8.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0651,C09,131,127,6,3,4,21,8,18,9,,0,327,4,331,701,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0651C9.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0652,B,111,92,1,5,4,18,3,8,6,,2,248,10,260,541,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0652B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0652,C01,99,116,3,6,1,15,8,6,6,,0,260,7,267,540,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0652C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0664,B,102,114,0,7,7,15,13,18,4,,0,280,5,278,612,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0664B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0664,C01,121,122,5,2,7,14,2,7,5,,0,285,11,299,611,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0664C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0665,B,158,128,8,2,5,29,7,14,9,,0,360,9,369,728,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0665B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0665,C01,145,124,12,7,1,19,6,17,12,,0,343,6,349,728,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0665C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0665,C02,150,125,2,3,2,19,5,11,10,,0,327,20,347,728,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0665C2.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0665,C03,135,131,7,5,5,24,6,14,20,,0,347,15,362,727,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0665C3.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0665,C04,148,133,8,8,8,14,5,12,14,,1,350,6,357,727,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0665C4.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0692,B,68,125,19,2,2,4,1,3,1,,0,225,5,230,410,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0692B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0692,E01,90,150,8,0,3,7,0,13,3,,0,274,20,334,439,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0692E1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0693,B,84,80,7,2,1,9,0,2,1,,0,186,6,192,447,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0693B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0693,C01,122,79,4,3,3,5,1,5,3,,0,225,5,230,446,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0693C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0693,E01,21,64,1,2,2,2,0,0,0,,0,92,1,93,190,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0693E1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0694,B,100,105,8,4,2,16,4,11,9,,0,259,37,274,734,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0694B.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0694,C01,108,111,10,1,3,9,5,14,6,,0,267,8,276,733,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0694C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0694,C02,121,115,11,1,3,15,4,9,4,,0,283,6,289,733,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0694C2.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0694,C03,120,103,12,5,1,16,4,11,6,,0,278,0,277,733,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0694C3.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0694,C04,121,92,6,5,0,14,1,13,5,,0,257,7,264,733,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0694C4.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0694,C05,132,109,13,2,4,18,4,13,4,,1,299,3,303,733,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0694C5.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,0694,E01,30,87,1,2,0,4,2,5,1,,0,132,2,134,303,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0694E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0001,B,180,185,3,1,1,2,5,8,1,,0,386,3,389,482,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0001B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0002,B,162,171,5,0,1,0,2,10,1,,0,352,4,358,493,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0002B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0002,C01,171,162,4,0,0,1,0,12,0,,0,350,9,359,492,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0002C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0003,B,179,216,7,0,1,0,0,12,1,,0,416,6,422,598,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0003B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0004,B,140,168,4,2,1,0,6,3,2,,0,326,2,328,427,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 12/D_0004B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0004,C01,150,152,6,2,1,0,4,3,2,,0,320,1,321,426,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0004C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0005,B,284,221,9,1,2,3,5,8,2,,0,535,7,542,718,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0005B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0006,B,266,215,3,0,0,3,3,7,0,,0,497,1,498,678,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0006B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0008,B,124,121,7,0,0,0,2,8,0,,0,262,6,268,379,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0008B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0008,C01,135,116,4,0,0,1,0,6,0,,0,262,9,271,378,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0008C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0009,B,236,246,8,0,2,1,3,15,1,,0,512,13,525,747,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0009B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0010,B,121,130,36,2,3,2,5,30,0,,0,329,0,329,446,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0010B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0010,C01,101,115,44,2,2,1,4,35,0,,0,304,23,327,446,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0010C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0010,E01,72,97,13,2,1,2,1,21,0,,0,209,8,217,285,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0010E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0011,B,285,173,5,1,0,2,3,5,16,,0,490,4,494,632,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0011B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0012,B,90,189,5,0,0,1,2,3,2,,0,292,5,297,378,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0012B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,0012,E01,118,70,2,1,0,0,0,5,0,,0,196,0,196,246,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0012E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0108,B,147,184,1,0,0,2,12,5,0,,0,351,7,358,451,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0108B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0108,C01,168,189,0,0,0,0,10,2,1,,0,370,5,375,451,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0108C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0109,B,243,309,1,2,0,0,10,2,0,,3,567,1,571,712,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0109B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0110,B,147,142,1,1,1,0,4,0,0,,0,296,2,298,382,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0110B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0110,C01,192,127,0,0,1,0,0,1,0,,0,321,2,323,382,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0110C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0111,B,66,39,0,0,0,0,1,0,0,,0,106,0,106,130,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0111B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0111,E01,74,39,0,1,0,0,0,0,0,,0,114,2,116,127,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0111E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0112,B,129,167,0,0,0,0,0,0,0,,0,296,0,296,367,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0112B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0113,B,75,49,0,0,0,0,6,0,0,,0,130,3,133,179,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0113B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0114,B,223,141,0,0,0,0,5,0,0,,0,369,3,372,490,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0114B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0114,C01,245,128,0,0,0,0,6,0,0,,0,379,15,394,489,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0114C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,0115,B,72,113,0,0,0,0,3,0,0,,0,188,3,191,213,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0115B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0259,B,94,466,1,3,0,0,0,2,1,,0,567,12,579,825,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0259B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0261,B,27,90,2,0,1,0,2,7,0,,0,129,1,130,185,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0261B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0262,B,37,145,1,0,1,0,1,0,0,,0,185,4,189,238,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0262B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0264,B,45,154,0,0,0,0,0,0,0,,0,199,3,202,262,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0264B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0264,E01,3,48,0,0,0,0,0,0,0,,0,51,1,52,69,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0264E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0265,B,38,156,1,3,0,0,4,1,0,,0,203,4,207,342,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0265B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0265,E01,24,58,0,0,0,0,4,0,0,,0,86,1,87,118,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0265E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0311,B,122,202,0,1,2,2,8,3,2,,0,342,3,345,459,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0311B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0311,C01,131,192,2,1,1,3,7,5,1,,1,343,7,351,459,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0311C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0312,B,139,149,1,0,1,4,7,5,3,,0,309,10,319,394,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0312B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0312,C01,126,148,1,1,0,2,3,11,1,,0,293,12,305,394,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0312C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0313,B,239,240,3,0,1,1,2,1,0,,0,487,7,494,626,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0313B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0314,B,327,252,1,3,1,2,2,1,7,,0,596,5,601,750,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0314B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0315,B,218,189,1,1,0,4,11,1,29,,0,454,29,483,651,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0315B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0316,B,192,271,4,0,0,3,1,3,2,,0,476,5,481,668,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0316B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0316,E01,177,144,3,4,0,3,1,2,1,,0,335,6,341,507,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0316E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0316,E01C01,210,134,1,3,0,2,0,2,0,,0,352,3,355,508,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0316E1 C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0317,B,134,168,1,1,0,4,4,2,0,,0,314,9,323,443,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0317B.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0317,C01,164,147,0,0,3,1,4,4,0,,0,323,8,331,443,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0317C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0317,E01,102,104,0,0,0,1,0,1,0,,0,208,8,216,293,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 13/D_0317E1.pdf
