CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,831,B,0,65,0,7,0,1,128,66,0,0,,,,,0,,,,,0,267,6,273,347,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,832,B,0,110,16,2,2,1,70,4,0,0,,,,,0,,,,,0,205,4,209,239,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,834,B,2,118,32,3,0,0,35,5,0,1,,,,,0,,,,,0,196,5,201,277,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,835,B,1,78,9,1,1,0,47,10,1,0,,,,,0,,,,,0,148,7,155,186,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,836,B,0,75,52,4,0,0,30,18,0,0,,,,,0,,,,,0,179,8,187,231,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,837,B,0,78,6,0,0,0,11,55,0,0,,,,,0,,,,,0,150,3,153,185,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,838,B,0,149,7,13,1,1,84,7,0,0,,,,,0,,,,,0,262,11,273,338,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,839,B,1,34,6,3,0,1,25,6,0,0,,,,,0,,,,,0,76,1,77,113,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,841,B,3,114,99,8,2,0,57,22,6,4,,,,,1,,,,,0,316,8,324,439,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,842,B,1,43,43,1,0,0,20,4,2,2,,,,,0,,,,,0,116,5,121,162,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,843,B,1,81,17,3,0,0,11,10,0,0,,,,,0,,,,,0,123,5,128,169,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,844,B,3,88,41,3,1,1,24,8,1,11,,,,,0,,,,,0,181,4,185,271,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,845,B,1,54,38,4,0,0,30,3,0,0,,,,,0,,,,,0,130,5,135,247,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,846,B,3,63,12,3,3,0,22,3,0,0,,,,,0,,,,,0,109,1,110,137,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,849,B,3,83,1,0,1,2,25,3,0,0,,,,,0,,,,,0,118,4,122,149,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,850,B,0,67,2,0,0,0,63,9,0,0,,,,,0,,,,,0,141,3,144,174,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,851,B,3,64,5,3,0,1,75,24,1,0,,,,,1,,,,,0,177,7,184,354,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,853,B,0,76,11,0,0,0,88,24,0,0,,,,,0,,,,,0,199,3,202,227,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,854,B,0,52,2,0,2,0,29,6,0,0,,,,,0,,,,,0,91,1,92,110,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,856,B,0,25,3,6,2,0,33,23,0,0,,,,,0,,,,,0,92,4,96,120,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,859,B,0,118,12,6,1,3,153,11,1,0,,,,,0,,,,,0,305,9,314,371,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,860,B,1,49,31,1,0,0,8,2,0,1,,,,,0,,,,,0,93,3,96,135,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,861,B,0,62,11,1,2,0,17,10,0,1,,,,,0,,,,,0,104,6,110,131,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,862,B,1,38,5,1,0,0,24,9,0,0,,,,,0,,,,,0,78,2,80,105,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,863,B,0,65,8,0,0,0,54,21,0,0,,,,,0,,,,,0,148,3,151,178,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,866,B,1,44,15,0,1,0,16,1,1,0,,,,,0,,,,,0,79,6,85,115,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,867,B,0,92,18,2,0,1,42,2,1,3,,,,,0,,,,,0,161,5,166,213,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,B,15,144,153,8,2,1,3,47,0,7,,,,,1,,,,,0,381,9,390,455,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,869,B,0,169,141,10,0,0,0,47,0,1,,,,,1,,,,,0,369,13,382,445,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,870,B,1,46,47,2,0,0,0,7,0,0,,,,,0,,,,,0,103,2,105,116,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,871,B,4,159,71,6,0,1,2,45,0,0,,,,,0,,,,,0,288,5,293,334,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,873,B,1,113,98,15,0,0,2,13,0,3,,,,,0,,,,,0,245,8,253,306,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,874,B,0,62,40,20,1,1,0,1,0,0,,,,,0,,,,,0,125,5,130,163,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,875,B,0,30,68,0,0,0,0,7,0,0,,,,,0,,,,,0,105,2,107,121,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,945,B,51,102,15,22,4,34,27,51,15,5,,,,,1,7,,,,0,334,15,349,516,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,946,B,68,115,27,21,3,22,20,49,6,3,,,,,1,6,,,,0,341,8,349,490,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,32,MORELOS,947,B,58,122,47,29,8,31,27,96,7,4,,,,,0,8,,,,0,437,13,450,624,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1279,B,7,111,169,6,7,0,5,27,2,6,,,,,0,,,,,0,340,5,345,502,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1280,B,7,78,99,4,0,0,3,9,0,5,,,,,0,,,,,0,205,2,207,306,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1281,B,21,94,109,10,1,0,1,6,2,3,,,,,2,,,,,0,249,4,253,402,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1282,B,4,29,57,4,1,1,3,9,2,2,,,,,0,,,,,0,112,4,116,158,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1289,B,76,33,27,52,8,3,6,84,7,14,1,0,0,0,,,,,,0,311,12,323,503,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1290,B,81,33,29,48,5,0,6,85,3,11,2,1,0,0,,,,,,0,304,7,311,564,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1291,B,77,27,41,45,11,1,3,69,14,8,1,1,1,1,,,,,,0,300,9,309,520,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1292,B,53,46,24,42,5,1,7,39,2,14,2,0,0,0,,,,,,0,235,11,246,426,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1293,B,63,22,16,32,2,3,4,80,11,9,0,0,1,0,,,,,,0,243,11,254,394,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1294,B,76,70,30,53,4,1,7,118,3,11,0,0,1,0,,,,,,3,374,10,387,558,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1295,B,27,43,38,63,3,3,23,98,9,8,1,0,1,1,,,,,,0,318,9,327,537,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1296,B,38,36,23,47,7,1,6,75,3,15,1,0,1,0,,,,,,0,253,7,260,443,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1297,B,46,23,15,45,3,2,7,66,3,0,0,0,0,0,,,,,,0,210,0,210,405,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1298,B,50,41,37,71,11,2,10,108,7,17,1,2,1,0,,,,,,0,358,16,374,626,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1299,B,126,59,35,36,6,2,6,108,11,12,4,1,1,0,,,,,,0,407,11,418,702,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1300,B,81,57,29,37,7,1,4,108,9,18,0,1,0,0,,,,,,0,352,13,365,630,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1301,B,58,30,19,30,3,2,7,54,4,7,0,0,0,0,,,,,,0,214,4,218,386,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1302,B,62,26,15,42,2,0,7,48,4,9,0,0,0,0,,,,,,0,215,13,228,391,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1303,B,56,23,22,32,1,1,7,70,6,8,0,0,0,0,,,,,,1,226,5,232,410,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1304,B,73,45,37,77,7,0,12,82,8,18,1,1,0,0,,,,,,0,361,11,372,591,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1305,B,71,34,45,63,2,2,8,79,14,21,2,0,0,0,,,,,,0,341,6,347,581,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1306,B,107,48,41,35,12,1,8,75,16,20,0,3,0,0,,,,,,0,366,17,383,662,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1307,B,23,30,31,18,6,1,3,45,2,6,0,0,0,0,,,,,,0,165,2,167,304,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1308,B,21,53,73,9,4,0,5,65,6,7,0,3,0,0,,,,,,0,246,7,253,392,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1309,B,18,72,62,14,5,4,6,62,4,10,1,0,0,0,,,,,,0,258,12,270,459,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1310,B,25,73,28,10,46,0,12,55,13,7,0,0,1,0,,,,,,0,270,6,276,534,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1311,B,17,76,42,11,4,1,4,108,4,0,0,0,0,0,,,,,,0,267,8,275,460,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1312,B,10,73,55,6,2,0,5,133,2,3,1,1,0,0,,,,,,0,291,10,301,493,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1313,B,41,50,62,14,10,2,9,92,7,13,0,0,0,0,,,,,,0,300,16,316,700,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1314,B,22,41,25,13,1,2,3,54,8,1,0,0,0,0,,,,,,0,170,8,178,387,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1315,B,17,22,28,12,8,1,6,58,11,0,0,2,0,0,,,,,,0,165,8,173,391,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1316,B,12,41,17,9,1,3,2,62,5,2,0,0,0,0,,,,,,0,154,10,164,392,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1317,B,20,59,23,30,7,0,5,44,3,3,1,2,0,0,,,,,,0,197,5,202,353,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1318,B,11,63,61,21,2,1,2,63,6,0,1,0,0,0,,,,,,0,231,8,239,385,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1319,B,55,114,80,10,7,0,9,57,7,7,2,4,0,0,,,,,,0,352,8,360,610,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1320,B,22,21,29,6,4,0,3,9,5,5,0,0,0,0,,,,,,0,104,2,106,211,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1321,B,49,31,93,7,5,2,4,29,7,39,1,0,0,0,,,,,,0,267,9,276,637,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1360,B,36,15,44,8,3,0,2,8,4,13,0,0,0,0,,,,,,0,133,4,137,234,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1361,B,60,65,17,10,19,2,6,17,7,2,1,0,1,0,,,,,,0,207,8,215,366,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1362,B,74,51,36,18,15,1,4,33,5,12,1,1,0,0,,,,,,0,251,11,262,443,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1363,B,24,48,23,13,9,1,1,42,6,7,0,0,0,0,,,,,,0,174,11,185,587,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1364,B,12,32,21,9,6,1,9,36,9,6,0,1,0,0,,,,,,0,142,7,149,324,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1365,B,44,65,29,7,5,0,6,30,5,22,1,0,0,0,,,,,,0,214,11,225,379,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1366,B,29,48,75,18,5,1,5,84,12,8,0,1,0,0,,,,,,0,286,8,294,468,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1367,B,16,40,16,3,3,1,3,54,2,5,0,0,0,0,,,,,,0,143,8,151,259,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1368,B,25,47,13,2,42,3,20,66,11,8,2,1,2,3,,,,,,0,245,11,256,474,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1369,B,12,16,53,3,1,0,1,17,1,3,0,0,0,0,,,,,,0,107,2,109,180,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1370,B,32,23,14,5,4,0,6,43,2,2,1,1,0,0,,,,,,0,133,5,138,210,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1371,B,15,32,37,3,3,0,2,27,0,3,8,1,0,0,,,,,,0,131,4,135,237,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1372,B,20,26,13,13,8,0,2,6,2,3,1,0,0,1,,,,,,0,95,2,97,171,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1373,B,16,69,13,14,5,0,25,4,2,4,4,0,0,0,,,,,,0,156,0,156,277,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1375,B,89,21,55,12,1,0,5,12,1,6,0,0,0,0,,,,,,0,202,8,210,320,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1377,B,35,21,47,9,3,2,6,22,1,0,0,0,0,0,,,,,,0,146,3,149,265,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1378,B,19,7,24,3,2,1,0,10,1,1,0,0,0,0,,,,,,0,68,1,69,106,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1381,B,15,28,36,5,8,2,2,14,1,4,0,0,0,0,,,,,,0,115,7,122,216,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1383,B,15,6,21,3,2,0,3,16,5,3,1,0,0,0,,,,,,0,75,6,81,178,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,40,C01,67,104,22,18,6,2,7,49,29,11,,,,,0,7,,,,0,322,11,333,624,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,41,C01,71,87,18,21,6,5,8,67,21,4,,,,,0,5,,,,1,313,14,328,593,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,43,C01,53,62,5,4,4,5,5,64,22,2,,,,,0,6,,,,0,232,4,236,421,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,44,C01,39,97,17,12,5,3,13,56,18,7,,,,,0,18,,,,0,285,12,297,536,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,45,C01,50,78,11,8,9,0,4,44,15,5,,,,,1,6,,,,0,231,4,235,406,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,46,C01,48,85,14,14,3,2,4,21,5,4,,,,,0,7,,,,0,207,6,213,409,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,47,C01,61,97,6,27,2,1,5,44,14,3,,,,,0,4,,,,0,264,10,274,409,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,48,C01,74,109,22,26,8,4,12,68,27,5,,,,,2,15,,,,0,372,6,378,700,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,50,C01,61,97,16,24,3,3,2,41,13,0,,,,,1,11,,,,0,272,7,279,523,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,51,C01,67,56,9,30,3,1,10,58,6,4,,,,,1,8,,,,0,253,11,264,427,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,53,C01,85,102,19,21,6,4,10,57,33,4,,,,,0,8,,,,0,349,12,361,660,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,54,C01,69,102,17,17,9,3,5,39,41,13,,,,,0,8,,,,0,323,8,331,608,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,55,C01,93,107,21,16,6,5,4,44,21,10,,,,,0,6,,,,0,333,16,349,655,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,56,C01,41,135,64,14,11,9,7,64,37,16,,,,,1,13,,,,0,412,15,427,691,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,57,C01,32,129,61,31,11,1,13,54,25,13,,,,,3,6,,,,2,379,18,399,742,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,58,C01,16,79,22,5,7,2,4,62,16,8,,,,,1,1,,,,0,223,6,229,389,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,135,C01,30,89,20,16,3,11,10,69,35,4,0,1,0,0,,,,,,3,288,7,298,644,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,213,C01,27,88,12,21,14,9,6,110,35,0,,,,,1,,,,,1,323,18,342,707,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,216,C01,25,86,21,12,8,5,5,66,20,0,,,,,3,,,,,3,251,11,265,435,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,228,C01,13,81,17,18,8,7,9,169,15,4,,,,,0,,,,6,0,347,8,355,543,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,229,C01,18,164,11,15,20,23,5,207,19,3,,,,,1,,,,4,0,490,17,507,743,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,230,C01,8,146,4,5,4,3,0,53,10,0,,,,,0,,,,7,0,240,4,244,378,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,231,C01,7,123,16,16,2,5,6,56,11,4,,,,,0,,,,3,0,249,9,258,418,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,232,C01,16,120,10,23,5,8,9,81,33,2,,,,,0,,,,8,0,315,10,325,460,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,240,C01,17,139,27,13,5,5,6,93,21,3,1,0,0,0,,,,,,0,330,9,339,524,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,246,C01,20,107,37,14,9,11,1,107,6,5,,,,,2,,,,8,0,327,14,341,517,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,249,C01,26,140,20,15,5,9,12,74,33,2,,,,,0,,,,4,0,340,11,351,638,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,250,C01,14,149,3,10,8,12,4,72,15,0,,,,,4,,,,4,0,295,10,305,548,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,251,C01,13,67,10,17,5,7,2,61,9,2,,,,,1,,,,5,1,199,10,210,377,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,252,C01,10,100,8,15,6,8,11,78,10,0,,,,,0,,,,13,0,259,2,261,469,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,265,C01,12,119,14,12,14,8,6,83,40,1,,,,,3,,,,7,0,319,6,325,615,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,266,C01,8,102,7,14,9,7,4,88,25,0,,,,,4,,,,3,0,271,15,286,494,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,267,C01,13,115,11,16,13,9,12,88,35,0,0,1,0,0,,,,,,0,313,12,325,566,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,268,C01,20,59,4,16,9,1,8,61,13,2,,,,,0,,,,2,0,195,8,203,409,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,270,C01,14,72,4,14,16,5,6,154,7,0,,,,,0,,,,6,0,298,12,310,534,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,271,C01,18,131,12,11,7,12,2,205,15,0,,,,,3,,,,11,0,427,10,437,733,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,272,C01,11,109,2,5,12,7,7,174,9,0,,,,,1,,,,5,0,342,4,346,592,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,274,C01,26,184,26,11,7,41,5,47,31,4,,,,,4,,,,15,0,401,14,415,573,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,276,C01,50,120,35,19,13,13,10,91,24,2,,,,,4,,,,15,0,396,22,418,745,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,277,C01,19,92,14,11,5,3,5,98,15,5,,,,,3,,,,9,0,279,10,289,491,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,279,C01,11,144,21,6,8,4,0,32,6,0,0,3,0,0,,,,,,0,235,8,243,412,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,282,C01,9,154,28,13,8,5,11,40,53,3,1,3,0,0,,,,,,0,328,18,346,545,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,290,C01,23,133,26,8,10,12,8,104,40,1,0,3,0,0,,,,,,0,368,8,376,579,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,292,C01,36,104,32,8,13,21,12,58,29,6,0,0,0,0,,,,,,4,319,11,334,563,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,300,C01,50,114,34,12,12,12,4,6,66,10,,,,,5,,,,0,8,325,0,333,556,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,303,C01,8,147,13,9,2,3,4,82,13,0,,,,,2,,,,7,2,290,2,294,479,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,304,C01,18,186,17,17,15,9,5,47,22,2,,,,,1,,,,9,0,348,1,349,562,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,318,C01,19,133,14,13,13,18,9,135,40,0,,,,,4,,,,,1,398,11,410,615,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,344,C01,16,83,6,12,8,7,7,80,18,1,,,,,2,,,,7,0,247,12,259,518,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,378,C01,96,110,22,2,15,2,5,52,113,6,,,,,2,,,,,0,425,3,428,632,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,379,C01,68,94,29,3,14,1,8,29,88,10,,,,,0,,,,,0,344,15,359,537,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,380,C01,59,72,11,5,6,1,12,30,65,7,,,,,0,,,,,2,268,18,288,422,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,382,C01,30,77,28,2,24,1,1,28,66,8,,,,,3,,,,,0,268,8,276,383,ACTA CASILLA,,,
