CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1658,1,1,34,19,6,3,0,0,7,5,0,,,,,0,,,,,0,75,0,75,102
2,32,ZACATECAS,13,JALPA,2,APULCO,14,1,61,138,3,57,15,63,11,82,20,1,,,,,2,,,,,0,453,18,471,669
2,32,ZACATECAS,13,JALPA,2,APULCO,15,1,65,87,2,40,19,111,3,86,18,0,,,,,3,,,,,0,434,25,459,690
2,32,ZACATECAS,13,JALPA,2,APULCO,16,1,3,30,0,22,4,12,2,25,0,0,,,,,0,,,,,0,98,6,104,206
2,32,ZACATECAS,13,JALPA,2,APULCO,17,2,60,246,19,302,11,16,1,56,12,6,,,,,8,,,,,0,737,29,766,1145
2,32,ZACATECAS,13,JALPA,2,APULCO,18,1,33,139,6,173,3,12,2,24,6,2,,,,,4,,,,,0,404,13,417,626
2,32,ZACATECAS,13,JALPA,2,APULCO,19,1,6,97,4,53,2,8,0,28,4,0,,,,,0,,,,,0,202,3,205,321
2,32,ZACATECAS,13,JALPA,2,APULCO,20,1,23,120,7,46,3,17,2,31,4,0,,,,,0,,,,,0,253,13,266,444
2,32,ZACATECAS,13,JALPA,2,APULCO,21,1,2,36,2,15,3,17,0,20,1,0,,,,,0,,,,,0,96,3,99,177
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,428,1,31,195,255,1,18,1,1,9,0,11,,,,,1,,,,,0,523,8,531,712
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,429,1,10,87,84,1,8,0,0,11,0,0,,,,,3,,,,,0,204,4,208,290
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,430,1,4,121,132,0,12,0,0,2,0,5,,,,,2,,,,,0,278,4,282,404
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,433,1,0,53,26,1,3,0,0,1,0,1,,,,,5,,,,,0,90,0,90,116
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,435,1,0,53,28,0,0,0,0,0,0,1,,,,,0,,,,,0,82,1,83,134
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,552,2,205,183,36,3,9,3,2,28,11,28,,,,,4,,,,,1,512,16,529,917
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,553,1,35,50,2,4,3,0,0,26,0,2,,,,,2,,,,,0,124,2,126,221
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,554,1,105,154,19,1,12,3,0,32,2,9,,,,,5,,,,,0,342,11,353,529
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,555,1,55,70,14,1,5,0,0,19,3,6,,,,,1,,,,,0,174,3,177,257
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,556,1,16,49,6,1,2,1,0,25,0,1,,,,,0,,,,,0,101,4,105,155
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,557,1,56,79,12,1,8,0,0,5,0,3,,,,,4,,,,,0,168,6,174,280
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,558,1,23,42,5,1,3,0,2,66,0,2,,,,,1,,,,,0,145,8,153,313
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,559,1,48,47,4,1,2,0,3,48,1,5,,,,,0,,,,,0,159,9,168,307
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,560,1,25,58,3,1,4,0,2,9,2,1,,,,,2,,,,,0,107,4,111,231
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,562,1,30,78,7,1,2,0,4,9,1,2,,,,,1,,,,,0,135,5,140,208
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,563,1,18,25,3,0,4,0,0,12,2,3,,,,,5,,,,,0,72,1,73,158
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,564,1,59,21,1,1,4,2,1,30,2,0,,,,,0,,,,,0,121,5,126,195
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,565,1,28,22,7,1,3,0,0,6,1,1,,,,,0,,,,,0,69,3,72,132
2,32,ZACATECAS,13,JALPA,18,JALPA,566,2,136,93,7,23,31,47,12,52,36,5,,,,,2,,,,,0,444,15,459,813
2,32,ZACATECAS,13,JALPA,18,JALPA,567,2,182,90,14,23,15,101,9,47,43,3,,,,,0,,,,,0,527,13,540,881
2,32,ZACATECAS,13,JALPA,18,JALPA,568,2,138,56,23,31,20,49,9,71,20,7,,,,,0,,,,,0,424,16,440,804
2,32,ZACATECAS,13,JALPA,18,JALPA,569,2,257,123,10,10,42,56,20,109,51,9,,,,,1,,,,,0,688,21,709,1195
2,32,ZACATECAS,13,JALPA,18,JALPA,570,1,111,71,8,16,16,49,14,59,25,2,,,,,4,,,,,2,375,13,390,666
2,32,ZACATECAS,13,JALPA,18,JALPA,571,1,103,54,8,21,23,17,4,54,21,3,,,,,0,,,,,0,308,10,318,576
2,32,ZACATECAS,13,JALPA,18,JALPA,572,2,193,122,20,19,33,82,12,111,63,7,,,,,3,,,,,0,665,30,695,1224
2,32,ZACATECAS,13,JALPA,18,JALPA,573,3,255,207,23,36,76,152,26,149,66,3,,,,,5,,,,,2,998,40,1040,1947
2,32,ZACATECAS,13,JALPA,18,JALPA,574,1,66,79,3,10,15,30,3,37,27,1,,,,,0,,,,,0,271,16,287,606
2,32,ZACATECAS,13,JALPA,18,JALPA,575,1,83,89,2,11,15,26,4,46,26,0,,,,,1,,,,,0,303,16,319,561
2,32,ZACATECAS,13,JALPA,18,JALPA,576,2,102,56,6,8,12,23,0,50,25,3,,,,,2,,,,,0,287,4,291,446
2,32,ZACATECAS,13,JALPA,18,JALPA,577,1,75,52,6,3,9,16,4,31,14,1,,,,,1,,,,,0,212,3,215,429
2,32,ZACATECAS,13,JALPA,18,JALPA,578,1,88,104,10,14,20,38,3,50,14,1,,,,,4,,,,,1,346,13,360,693
2,32,ZACATECAS,13,JALPA,18,JALPA,579,1,89,81,6,11,29,38,9,38,24,0,,,,,0,,,,,0,325,14,339,741
2,32,ZACATECAS,13,JALPA,18,JALPA,580,1,77,90,8,6,18,49,7,19,17,2,,,,,1,,,,,0,294,9,303,574
2,32,ZACATECAS,13,JALPA,18,JALPA,581,1,82,59,3,10,14,15,7,27,29,3,,,,,4,,,,,0,253,12,265,434
2,32,ZACATECAS,13,JALPA,18,JALPA,582,1,33,24,5,14,16,55,12,11,24,2,,,,,1,,,,,0,197,20,217,418
2,32,ZACATECAS,13,JALPA,18,JALPA,583,1,61,70,5,21,14,46,6,37,33,1,,,,,0,,,,,0,294,24,318,691
2,32,ZACATECAS,13,JALPA,18,JALPA,584,1,21,23,5,6,2,27,3,14,11,1,,,,,0,,,,,0,113,7,120,194
2,32,ZACATECAS,13,JALPA,18,JALPA,586,2,53,98,9,17,12,13,3,65,7,1,,,,,1,,,,,0,279,14,293,634
2,32,ZACATECAS,13,JALPA,18,JALPA,587,1,49,47,4,20,26,23,9,44,15,2,,,,,0,,,,,1,239,16,256,480
2,32,ZACATECAS,13,JALPA,18,JALPA,588,1,43,35,3,4,2,17,3,9,2,1,,,,,0,,,,,1,119,7,127,203
2,32,ZACATECAS,13,JALPA,18,JALPA,589,1,49,69,7,11,11,24,8,29,6,1,,,,,1,,,,,0,216,13,229,498
2,32,ZACATECAS,13,JALPA,18,JALPA,590,1,34,35,5,31,5,26,4,11,4,0,,,,,1,,,,,0,156,6,162,308
2,32,ZACATECAS,13,JALPA,18,JALPA,591,1,24,41,5,4,2,20,3,5,4,1,,,,,0,,,,,0,109,6,115,236
2,32,ZACATECAS,13,JALPA,18,JALPA,593,1,20,98,4,10,15,33,4,11,4,1,,,,,2,,,,,1,202,4,207,356
2,32,ZACATECAS,13,JALPA,18,JALPA,594,1,30,32,1,2,20,11,3,7,2,1,,,,,1,,,,,0,110,7,117,206
2,32,ZACATECAS,13,JALPA,18,JALPA,596,1,38,81,5,7,14,41,5,19,2,2,,,,,0,,,,,0,214,10,224,452
2,32,ZACATECAS,13,JALPA,18,JALPA,599,2,134,159,10,27,39,57,18,51,32,6,,,,,2,,,,,0,535,14,549,938
2,32,ZACATECAS,13,JALPA,18,JALPA,600,1,11,37,1,0,1,1,1,4,1,2,,,,,0,,,,,0,59,3,62,118
2,32,ZACATECAS,13,JALPA,18,JALPA,601,1,62,43,12,12,4,50,6,5,10,2,,,,,0,,,,,0,206,13,219,302
2,32,ZACATECAS,13,JALPA,18,JALPA,603,1,3,28,2,4,7,5,3,14,2,0,,,,,1,,,,,0,69,2,71,168
2,32,ZACATECAS,13,JALPA,18,JALPA,604,1,81,48,9,11,22,35,7,39,25,1,,,,,2,,,,,0,280,4,284,493
2,32,ZACATECAS,13,JALPA,18,JALPA,605,1,28,50,5,5,3,12,3,7,5,0,,,,,2,,,,,0,120,4,124,210
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,965,3,189,175,35,333,48,9,5,144,43,14,,,,,7,,,,,2,1002,52,1056,1682
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,966,2,177,137,31,184,18,6,8,99,35,13,,,,,6,,,,,0,714,13,727,1152
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,967,2,82,122,13,145,15,4,5,111,14,6,,,,,6,,,,,0,523,25,548,897
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,968,2,93,186,29,221,42,9,5,183,24,14,,,,,7,,,,,0,813,31,844,1309
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,969,3,182,275,50,391,42,2,21,201,62,31,,,,,17,,,,,0,1274,49,1323,2151
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,970,1,54,96,16,116,15,3,3,58,13,10,,,,,6,,,,,0,390,15,405,713
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,971,2,68,113,12,62,26,2,5,70,2,6,,,,,7,,,,,0,373,25,398,752
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,972,1,42,90,6,130,17,4,7,53,9,2,,,,,2,,,,,0,362,16,378,615
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,973,2,146,167,29,204,18,6,4,97,13,17,,,,,6,,,,,0,707,25,732,1212
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,974,2,84,115,15,148,24,5,10,117,39,10,,,,,5,,,,,0,572,33,605,949
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,975,1,52,62,6,77,6,2,1,37,7,3,,,,,3,,,,,0,256,7,263,416
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,976,1,63,82,22,140,12,2,5,75,11,7,,,,,2,,,,,0,421,22,443,750
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,977,2,102,89,23,130,10,2,1,75,7,10,,,,,3,,,,,0,452,22,474,845
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,978,2,148,146,29,264,21,5,7,60,33,13,,,,,8,,,,,0,734,36,770,1349
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,979,2,107,103,14,156,24,2,2,58,19,6,,,,,5,,,,,1,496,24,521,887
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,980,1,34,46,10,59,13,1,0,10,1,4,,,,,3,,,,,0,181,6,187,331
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,981,1,18,23,1,36,2,1,0,0,2,1,,,,,0,,,,,0,84,3,87,129
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,982,2,123,146,5,218,28,0,4,40,9,4,,,,,6,,,,,0,583,28,611,1035
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,983,1,61,98,5,144,35,0,3,35,3,2,,,,,9,,,,,0,395,33,428,660
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,984,1,18,28,2,17,19,1,0,3,4,0,,,,,2,,,,,0,94,5,99,139
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,986,1,2,48,2,8,1,0,1,4,1,0,,,,,0,,,,,0,67,2,69,121
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,987,1,10,43,2,22,1,0,1,3,1,0,,,,,1,,,,,0,84,4,88,158
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,990,1,4,15,7,28,3,0,0,6,1,1,,,,,0,,,,,0,65,2,67,123
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,993,2,13,40,10,37,5,0,4,18,20,0,,,,,1,,,,,2,148,3,153,247
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,994,1,18,15,1,35,5,1,2,4,1,0,,,,,0,,,,,0,82,1,83,178
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,995,1,12,59,6,135,7,1,1,14,3,1,,,,,2,,,,,0,241,7,248,405
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,996,1,22,49,7,58,9,2,2,18,9,0,,,,,4,,,,,0,180,6,186,313
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,997,1,26,61,10,84,11,1,1,21,9,2,,,,,0,,,,,0,226,7,233,419
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,998,1,12,31,4,25,5,0,0,17,1,0,,,,,0,,,,,0,95,6,101,145
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,999,1,61,84,20,63,10,2,6,25,3,6,,,,,0,,,,,0,280,13,293,558
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1000,1,32,36,8,43,7,0,2,34,1,0,,,,,5,,,,,0,168,7,175,359
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1001,1,14,44,5,65,4,3,2,8,0,1,,,,,0,,,,,0,146,7,153,229
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1002,1,57,63,23,100,14,4,6,27,9,0,,,,,0,,,,,0,303,17,320,561
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1003,1,53,69,11,105,7,0,1,47,5,3,,,,,2,,,,,0,303,15,318,457
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1004,1,9,23,13,18,1,0,1,4,1,1,,,,,1,,,,,0,72,4,76,148
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1005,1,17,60,5,26,2,1,4,11,3,0,,,,,0,,,,,0,129,5,134,235
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1007,1,18,56,5,32,5,2,0,4,0,1,,,,,0,,,,,0,123,6,129,286
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1008,1,6,19,3,3,1,0,0,24,1,0,,,,,0,,,,,0,57,4,61,137
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1011,1,6,19,5,27,2,0,0,1,4,0,,,,,0,,,,,0,64,0,64,112
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1012,1,13,21,5,31,1,0,1,1,5,1,,,,,0,,,,,0,79,9,88,155
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1014,1,13,12,6,19,2,0,0,10,1,0,,,,,0,,,,,0,63,2,65,118
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1016,1,14,14,4,33,4,0,0,3,1,0,,,,,0,,,,,0,73,4,77,213
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1018,1,23,18,17,46,2,1,1,13,13,6,,,,,0,,,,,0,140,11,151,288
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1019,1,16,38,1,18,5,1,2,13,2,0,,,,,3,,,,,0,99,4,103,284
2,32,ZACATECAS,13,JALPA,45,TABASCO,1388,1,96,55,8,2,5,0,0,8,11,4,,,,,2,,,,,0,191,4,195,294
2,32,ZACATECAS,13,JALPA,45,TABASCO,1389,2,296,304,30,19,33,14,11,64,52,10,,,,,7,,,,,0,840,21,861,1316
2,32,ZACATECAS,13,JALPA,45,TABASCO,1390,1,173,206,24,20,10,0,5,22,10,7,,,,,6,,,,,0,483,21,504,806
2,32,ZACATECAS,13,JALPA,45,TABASCO,1391,1,154,151,6,5,38,4,3,24,6,4,,,,,6,,,,,1,401,26,428,635
2,32,ZACATECAS,13,JALPA,45,TABASCO,1392,2,241,390,51,29,49,25,8,80,33,6,,,,,15,,,,,1,927,34,962,1483
2,32,ZACATECAS,13,JALPA,45,TABASCO,1393,2,121,214,35,21,21,4,9,39,14,2,,,,,5,,,,,0,485,15,500,802
2,32,ZACATECAS,13,JALPA,45,TABASCO,1394,1,69,97,11,18,3,3,3,17,5,2,,,,,2,,,,,1,230,8,239,394
2,32,ZACATECAS,13,JALPA,45,TABASCO,1395,1,67,81,9,3,4,2,4,18,3,5,,,,,0,,,,,0,196,10,206,445
2,32,ZACATECAS,13,JALPA,45,TABASCO,1396,3,195,451,39,29,99,6,21,47,16,15,,,,,31,,,,,0,949,45,994,1664
2,32,ZACATECAS,13,JALPA,45,TABASCO,1397,1,182,140,12,6,27,2,14,13,8,21,,,,,4,,,,,0,429,21,450,710
2,32,ZACATECAS,13,JALPA,45,TABASCO,1398,1,21,40,16,4,6,2,9,49,4,1,,,,,0,,,,,0,152,12,164,327
2,32,ZACATECAS,13,JALPA,45,TABASCO,1399,1,62,75,12,4,6,0,4,11,5,4,,,,,0,,,,,0,183,9,192,310
2,32,ZACATECAS,13,JALPA,45,TABASCO,1400,1,72,160,6,5,8,2,2,12,6,1,,,,,4,,,,,0,278,16,294,474
2,32,ZACATECAS,13,JALPA,45,TABASCO,1401,1,57,158,2,11,12,10,3,10,6,6,,,,,2,,,,,0,277,12,289,439
2,32,ZACATECAS,13,JALPA,45,TABASCO,1402,1,131,135,13,8,8,1,3,36,5,12,,,,,1,,,,,0,353,19,372,601
2,32,ZACATECAS,13,JALPA,45,TABASCO,1403,1,59,89,27,10,8,3,6,5,4,3,,,,,2,,,,,0,216,15,231,334
2,32,ZACATECAS,13,JALPA,45,TABASCO,1404,1,62,31,5,4,7,1,1,9,2,3,,,,,0,,,,,0,125,6,131,187
2,32,ZACATECAS,13,JALPA,45,TABASCO,1405,1,40,64,4,4,7,0,26,26,3,0,,,,,0,,,,,0,174,6,180,251
2,32,ZACATECAS,13,JALPA,45,TABASCO,1407,1,54,76,2,2,2,1,1,3,1,1,,,,,1,,,,,0,144,5,149,265
2,32,ZACATECAS,13,JALPA,45,TABASCO,1409,1,32,55,9,2,2,0,1,4,2,0,,,,,2,,,,,0,109,4,113,241
2,32,ZACATECAS,13,JALPA,45,TABASCO,1411,1,89,65,6,6,9,3,2,1,3,1,,,,,0,,,,,0,185,3,188,298
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,1,1,108,61,5,2,5,7,33,59,1,4,,,,,0,,,,,0,285,15,300,463
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,2,1,86,72,6,1,3,4,46,47,2,0,,,,,0,,,,,0,267,9,276,495
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,3,2,184,114,16,2,9,13,78,78,3,5,,,,,0,,,,,1,502,35,538,907
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,4,1,73,90,2,0,4,3,29,70,2,2,,,,,0,,,,,0,275,17,292,434
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,5,1,61,41,22,1,0,6,27,19,0,3,,,,,1,,,,,0,181,14,195,335
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,6,1,101,75,51,8,9,6,23,62,4,3,,,,,0,,,,,0,342,21,363,677
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,7,1,34,107,0,0,3,1,19,0,1,0,,,,,0,,,,,0,165,7,172,322
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,8,1,110,116,11,3,8,9,61,46,2,2,,,,,2,,,,,0,370,24,394,605
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,9,1,46,62,1,0,5,0,21,4,0,3,,,,,0,,,,,0,142,7,149,245
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,10,1,51,67,8,2,7,8,41,28,4,2,,,,,0,,,,,0,218,7,225,330
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,13,1,137,64,16,5,3,11,23,47,1,4,,,,,0,,,,,1,311,19,331,595
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,22,1,59,223,31,42,9,2,50,17,4,10,,,,,0,,,,,0,447,28,475,744
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,23,1,41,121,8,20,4,0,21,12,0,1,,,,,6,,,,,0,234,12,246,386
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,24,1,32,141,14,49,10,1,25,9,0,6,,,,,1,,,,,0,288,14,302,456
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,26,1,39,108,12,17,3,0,8,2,1,2,,,,,2,,,,,0,194,12,206,321
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,27,1,19,52,9,16,2,0,14,1,2,1,,,,,0,,,,,0,116,17,133,183
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,28,1,7,60,4,8,3,0,5,1,0,0,,,,,0,,,,,0,88,7,95,141
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,29,1,5,37,1,13,1,1,8,1,2,0,,,,,0,,,,,0,69,8,77,109
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,3,ATOLINGA,30,1,16,35,2,16,1,0,10,0,0,0,,,,,0,,,,,0,80,7,87,115
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,31,1,156,121,2,0,2,0,0,19,1,0,,,,,1,,,,,0,302,8,310,409
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,32,1,171,122,9,4,6,1,2,24,0,2,,,,,1,,,,,0,342,12,354,492
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,33,1,98,100,4,0,3,1,0,17,0,3,,,,,2,,,,,0,228,11,239,344
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,34,1,121,159,2,2,2,1,0,24,0,1,,,,,0,,,,,0,312,5,317,450
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,35,1,155,164,6,0,3,0,2,21,2,0,,,,,1,,,,,0,354,10,364,588
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,36,1,133,85,1,0,1,0,1,15,0,3,,,,,1,,,,,0,240,5,245,371
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,37,1,112,51,4,0,2,1,0,9,0,0,,,,,0,,,,,0,179,5,184,258
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,38,1,104,132,3,0,2,1,1,1,0,2,,,,,0,,,,,0,246,2,248,356
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,4,BENITO JUAREZ,39,1,71,59,5,14,3,0,0,5,0,1,,,,,0,,,,,0,158,1,159,184
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,14,TRINIDAD GARCIA DE LA CADENA,349,1,63,112,2,15,0,0,3,67,0,4,,,,,1,,,,,0,267,11,278,446
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,14,TRINIDAD GARCIA DE LA CADENA,350,2,124,139,19,12,4,0,2,42,0,6,,,,,1,,,,,0,349,5,354,591
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,14,TRINIDAD GARCIA DE LA CADENA,351,1,70,128,3,10,3,1,1,46,1,4,,,,,1,,,,,0,268,6,274,428
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,14,TRINIDAD GARCIA DE LA CADENA,352,1,82,115,12,9,3,1,0,46,4,5,,,,,2,,,,,0,279,13,292,478
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,14,TRINIDAD GARCIA DE LA CADENA,353,1,60,93,9,3,3,3,1,39,0,3,,,,,0,,,,,0,214,8,222,360
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,14,TRINIDAD GARCIA DE LA CADENA,354,1,16,42,2,3,1,1,0,9,0,1,,,,,0,,,,,0,75,1,76,110
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,14,TRINIDAD GARCIA DE LA CADENA,356,1,50,73,5,15,1,0,0,31,1,2,,,,,3,,,,,0,181,5,186,368
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,742,3,320,267,83,9,16,6,14,98,6,2,,,,,1,,,,,0,822,16,838,1371
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,743,1,97,109,19,9,8,0,5,104,3,6,,,,,2,,,,,2,362,26,390,711
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,744,2,86,177,21,6,7,5,1,114,4,4,,,,,0,,,,,0,425,26,451,806
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,745,1,95,152,19,16,3,6,3,78,2,8,,,,,1,,,,,0,383,17,400,726
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,746,1,66,124,13,4,2,4,1,55,2,6,,,,,1,,,,,0,278,15,293,481
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,747,1,86,137,16,15,8,6,5,83,4,3,,,,,0,,,,,0,363,20,383,645
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,748,1,123,105,18,8,3,4,4,70,8,2,,,,,0,,,,,0,345,17,362,646
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,749,2,189,167,21,9,8,0,4,86,5,8,,,,,1,,,,,0,498,21,519,923
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,22,JUCHIPILA,750,1,86,129,37,9,6,5,6,57,1,8,,,,,0,,,,,0,344,18,362,656
