CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,C_COMUN_PRD_MC,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,21,COALCOMÁN,90,TEPALCATEPEC,1992,1,29,61,54,3,2,0,1,14,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0,22,186,382
5,16,MICHOACAN,21,COALCOMÁN,90,TEPALCATEPEC,1993,1,37,17,41,4,0,7,6,73,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,18,203,378
5,16,MICHOACAN,21,COALCOMÁN,90,TEPALCATEPEC,1994,1,34,45,83,4,3,2,0,26,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,0,14,211,386
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1995,2,7,342,361,21,15,9,,176,,,,,,1,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,1,23,961,1314
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1996,3,8,461,533,18,18,10,,294,,,,,,1,6,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354,3,70,1427,1995
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1997,3,6,343,558,39,30,11,,229,,,,,,2,7,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,0,41,1274,1698
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1998,2,6,317,329,13,17,5,,196,,,,,,0,3,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,2,37,932,1236
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,2001,2,5,154,267,16,18,8,,175,,,,,,1,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0,29,680,943
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2002,2,352,122,31,7,122,7,46,93,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,0,21,802,1343
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2003,2,250,114,35,2,66,5,19,56,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,0,14,562,904
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2004,2,361,110,32,4,71,1,17,62,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,0,15,677,974
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2005,3,455,180,57,7,105,5,31,101,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,1,32,975,1532
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2006,2,299,140,41,6,125,6,33,94,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748,2,25,775,1281
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2007,2,107,155,62,5,42,3,4,61,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,0,19,460,769
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2008,2,103,226,116,2,75,3,9,121,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,0,11,667,1085
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2009,3,72,174,116,13,95,4,27,112,,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,0,32,647,1262
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2010,1,117,106,34,12,67,2,11,99,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,0,18,472,746
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2011,1,158,74,17,1,72,5,8,54,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,0,11,402,669
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2012,1,158,135,15,0,36,0,2,15,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0,10,371,477
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2013,2,8,156,124,17,328,1,45,20,214,,,,,3,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,939,0,48,987,1299
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2014,3,3,341,179,19,412,5,49,17,180,,,,,2,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,1235,0,65,1300,1721
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2015,1,1,98,109,0,141,3,53,17,31,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,453,0,39,492,685
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2017,2,3,37,111,4,318,1,61,13,126,,,,,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,681,0,58,739,1083
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2018,2,6,50,132,2,214,3,72,26,72,,,,,2,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,590,0,68,658,1026
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2019,2,2,47,53,3,172,0,272,17,259,,,,,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,838,0,91,929,1248
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2020,1,2,32,53,0,54,1,26,19,104,,,,,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,302,0,32,334,525
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2021,1,3,13,71,0,77,0,8,7,117,,,,,1,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,310,0,20,330,437
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2022,2,4,78,185,2,119,0,56,13,86,,,,,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,547,0,50,597,891
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2023,1,2,68,119,7,41,0,43,50,25,,,,,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,375,0,47,422,658
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2024,1,4,33,24,0,112,1,22,4,69,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,284,0,24,308,446
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2025,3,17,44,98,16,259,132,300,49,169,5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,1229,3,57,1289,1691
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2026,2,24,51,76,14,116,118,208,34,123,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,871,5,44,920,1273
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2027,2,11,22,40,8,49,68,105,24,59,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,433,0,45,478,820
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2028,2,15,19,43,15,75,144,101,29,58,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,600,3,23,626,869
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2029,3,31,95,145,56,274,149,130,72,166,16,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,1185,0,91,1276,1947
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2030,2,11,40,166,12,99,62,240,42,122,17,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,882,0,42,924,1235
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2031,2,7,55,65,64,171,55,323,204,81,0,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,1074,0,43,1117,1476
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2032,2,22,36,43,23,45,92,155,77,20,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,531,0,42,573,831
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2033,4,16,103,92,27,315,462,259,100,293,6,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,1775,0,109,1884,2788
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2034,3,35,82,143,20,176,170,93,51,212,8,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,1046,0,105,1151,1837
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2035,2,19,17,84,15,70,37,117,33,70,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,509,0,63,572,858
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2036,1,3,8,30,4,19,36,84,9,49,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,258,0,23,281,395
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2037,2,16,28,141,36,71,81,101,128,164,10,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,820,0,69,889,1475
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2038,3,27,40,131,38,127,170,210,91,101,3,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,969,0,109,1078,1659
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2039,1,7,9,71,6,17,22,53,24,17,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,244,0,24,268,368
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2040,2,17,134,163,9,,1,25,62,,,,,,3,2,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,0,11,432,788
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2041,1,14,98,67,3,,0,3,31,,,,,,1,3,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0,11,235,453
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2042,1,13,167,125,3,,1,6,35,,,,,,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,12,367,675
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2043,1,12,163,137,1,,6,6,61,,,,,,2,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,19,413,702
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2044,2,17,181,181,13,,3,48,130,,,,,,0,4,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,0,32,616,1147
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2045,1,30,67,29,13,,4,14,37,,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,0,16,211,642
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2046,1,14,64,32,7,,2,16,46,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,0,11,194,551
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2047,1,2,12,49,5,,2,0,14,,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,5,90,285
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2048,1,5,35,101,5,,2,7,66,,,,,,0,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,4,230,698
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2049,1,7,42,159,6,,3,9,39,,,,,,0,6,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,0,11,286,563
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2050,1,14,36,193,3,,6,8,56,,,,,,2,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,0,18,339,736
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2051,1,7,95,84,4,,2,7,90,,,,,,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,0,10,303,626
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2052,2,1,7,6,4,54,465,0,5,,,,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,605,0,46,651,855
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2053,1,0,5,4,1,34,267,0,11,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,370,0,28,398,560
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2054,1,0,5,7,3,34,399,1,12,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,479,0,43,522,707
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2055,2,0,68,12,9,510,96,0,21,,,,35,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,777,0,43,820,1152
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2056,3,3,83,21,13,675,172,2,35,,,,32,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,1070,0,75,1145,1777
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2057,2,1,62,16,12,366,89,2,31,,,,6,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,596,0,27,623,854
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2058,2,3,46,17,14,303,85,0,26,,,,12,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,525,0,24,549,805
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2059,2,0,127,13,5,379,132,2,40,,,,10,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,721,0,31,752,1122
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2060,1,0,12,3,13,25,90,0,17,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,171,0,9,180,346
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2061,1,5,52,11,4,163,100,3,15,,,,4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,372,0,19,391,636
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2062,1,0,18,13,5,60,175,2,18,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,314,0,29,343,550
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2063,1,0,4,2,2,23,102,2,8,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,149,0,22,171,299
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATIO,2065,2,8,269,134,10,3,362,,127,,,,,,13,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931,0,17,948,1470
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATIO,2066,2,5,241,66,7,4,228,,109,,,,,,5,0,1,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,0,26,706,990
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATIO,2067,1,1,73,41,6,0,47,,187,,,,,,3,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,0,9,373,592
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATIO,2068,2,2,337,111,8,1,239,,209,,,,,,6,0,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,0,18,943,1387
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATIO,2069,1,4,69,8,4,1,17,,21,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,1,127,157
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATIO,2071,2,7,184,74,6,1,77,,62,,,,,,5,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,0,18,437,597
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATIO,2074,1,0,98,7,3,1,38,,54,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,0,1,203,279
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2075,2,6,6,373,10,107,4,,41,,,,,,13,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,0,46,610,958
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2076,2,10,6,493,9,111,7,,73,,,,,,5,15,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,0,42,775,1206
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2077,1,6,7,195,38,144,6,,58,,,,,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,0,22,478,671
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2078,1,11,6,201,9,11,3,,8,,,,,,4,1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,0,31,289,502
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2079,2,5,10,370,10,312,1,,60,,,,,,4,2,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,0,35,818,1250
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2080,2,6,15,262,8,189,1,,39,,,,,,5,5,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,0,39,572,940
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2081,2,10,10,300,19,328,1,,76,,,,,,6,2,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,1,43,803,1280
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2082,1,13,3,202,4,186,3,,35,,,,,,3,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0,20,479,687
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2083,2,11,4,258,16,275,2,,82,,,,,,5,8,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,0,21,684,1024
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2084,1,6,7,191,9,240,2,,25,,,,,,2,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,1,29,518,725
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2085,1,4,3,201,8,89,3,,18,,,,,,2,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,0,28,360,527
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2086,3,32,21,678,44,250,18,,144,,,,,,14,13,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232,0,103,1335,2094
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2087,1,3,24,139,6,146,2,,13,,,,,,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,38,376,609
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2088,1,2,20,115,6,114,5,,14,,,,,,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,45,324,581
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2089,1,3,19,122,1,132,4,,13,,,,,,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,51,350,602
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2090,1,7,5,239,4,49,7,,24,,,,,,12,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0,26,377,580
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2091,1,11,14,244,8,73,3,,16,,,,,,5,3,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,22,403,601
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2092,2,9,16,281,9,131,5,,22,,,,,,2,2,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,1,32,514,763
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2093,1,9,12,279,9,36,3,,17,,,,,,5,6,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,0,32,411,696
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2094,1,2,8,105,5,52,2,,7,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,0,22,204,319
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2095,1,3,6,178,6,39,4,,10,,,,,,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,0,22,275,457
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2096,2,14,3,430,6,20,11,,35,,,,,,6,7,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,0,33,577,988
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2097,2,11,6,552,17,23,10,,76,,,,,,9,13,0,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,0,32,764,1267
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2098,1,3,4,144,14,23,10,,62,,,,,,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,1,19,284,453
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2099,1,6,2,272,10,26,4,,48,,,,,,4,3,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0,21,403,624
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2101,1,1,1,125,0,7,1,,6,,,,,,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0,6,151,210
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2102,3,31,40,339,29,365,6,,57,,,,,,12,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,0,56,943,1345
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2104,1,14,8,156,12,62,3,,8,,,,,,1,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0,17,286,412
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2105,1,0,5,38,5,2,2,,22,,,,,,0,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,4,83,141
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2107,1,5,12,92,1,31,0,,7,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,6,158,239
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2108,1,2,4,80,3,1,0,,3,,,,,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,8,103,163
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2109,1,8,2,182,3,17,0,,5,,,,,,1,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,0,12,235,394
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2110,2,8,10,221,18,45,2,,65,,,,,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,26,397,606
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2111,1,2,3,78,7,4,5,,26,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0,7,135,241
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2112,1,3,0,88,1,2,2,,20,,,,,,1,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,0,14,141,279
5,16,MICHOACAN,18,HUETAMO,99,TUXPAN,2113,2,14,64,297,13,321,6,3,204,,,,,,5,2,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,998,0,22,1020,1412
5,16,MICHOACAN,18,HUETAMO,99,TUXPAN,2114,3,20,63,345,17,271,12,6,220,,,,,,5,1,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,1115,0,41,1156,1650
5,16,MICHOACAN,18,HUETAMO,99,TUXPAN,2115,2,12,59,229,8,259,5,0,148,,,,,,8,2,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,893,0,26,919,1241
5,16,MICHOACAN,18,HUETAMO,99,TUXPAN,2116,4,23,102,483,17,628,8,3,297,,,,,,7,2,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,1704,0,44,1748,2449
5,16,MICHOACAN,18,HUETAMO,99,TUXPAN,2117,2,5,29,169,6,222,6,3,140,,,,,,4,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,722,0,22,744,1066
5,16,MICHOACAN,18,HUETAMO,99,TUXPAN,2118,4,16,56,619,23,544,14,9,349,,,,,,13,3,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,1787,0,70,1857,2739
