CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,C_COMUN_ PRI_PVEM,C_COMUN_MC_PAS,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1036,1,16,37,1,0,2,1,1,21,3,0,0,0,1,0,,0,,,,,,,,,,,,6,8,,,,,,,1,97,5,103,217
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1037,1,28,56,7,3,2,1,1,10,14,1,0,0,0,0,,0,,,,,,,,,,,,19,53,,,,,,,0,195,4,199,372
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1038,1,21,50,1,0,2,1,1,25,6,1,0,3,0,0,,0,,,,,,,,,,,,10,22,,,,,,,0,143,3,146,291
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1039,1,26,49,5,2,5,1,4,19,9,2,1,1,0,0,,0,,,,,,,,,,,,3,13,,,,,,,1,140,4,145,298
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1040,1,18,38,2,1,3,0,0,28,7,3,0,0,0,0,,2,,,,,,,,,,,,4,3,,,,,,,0,109,9,118,276
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1041,1,51,43,2,0,0,1,4,46,13,2,0,0,0,0,,0,,,,,,,,,,,,8,38,,,,,,,0,208,7,215,376
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1042,1,59,61,1,3,7,2,6,45,20,4,2,1,1,0,,0,,,,,,,,,,,,12,24,,,,,,,0,248,6,254,469
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1043,1,76,66,2,3,2,2,2,41,11,4,0,0,0,0,,0,,,,,,,,,,,,15,40,,,,,,,0,264,10,274,494
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1044,1,33,39,2,0,0,2,0,12,5,0,0,0,0,0,,0,,,,,,,,,,,,6,30,,,,,,,0,129,3,132,211
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1045,1,60,45,4,2,2,5,4,29,11,2,0,0,0,0,,0,,,,,,,,,,,,8,30,,,,,,,0,202,15,217,443
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1046,1,62,73,3,3,10,1,5,43,11,1,0,0,0,0,,0,,,,,,,,,,,,15,39,,,,,,,0,266,14,280,472
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1047,1,28,35,2,4,2,1,0,17,8,1,1,2,0,0,,0,,,,,,,,,,,,7,20,,,,,,,0,128,4,132,272
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1048,1,37,58,4,3,3,2,1,23,10,2,0,0,0,0,,1,,,,,,,,,,,,3,35,,,,,,,0,182,9,191,329
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1049,1,52,99,5,4,3,5,4,35,10,2,0,2,0,0,,0,,,,,,,,,,,,18,64,,,,,,,0,303,12,315,551
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1050,1,41,32,3,2,0,1,9,27,12,3,2,0,0,0,,0,,,,,,,,,,,,7,23,,,,,,,0,162,9,171,302
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1051,1,25,50,1,3,3,3,1,33,10,3,0,1,0,0,,0,,,,,,,,,,,,1,18,,,,,,,0,152,6,158,323
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1052,1,41,32,0,1,0,3,1,26,8,2,0,0,0,0,,0,,,,,,,,,,,,12,29,,,,,,,0,155,5,160,326
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1053,1,39,58,5,2,2,2,7,29,12,1,0,0,0,0,,0,,,,,,,,,,,,5,29,,,,,,,1,191,5,197,357
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1054,1,24,40,0,1,2,4,1,25,6,0,1,0,0,0,,1,,,,,,,,,,,,2,8,,,,,,,0,115,5,120,246
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1055,1,38,40,3,1,2,1,4,40,18,4,0,0,1,0,,0,,,,,,,,,,,,8,14,,,,,,,0,174,6,180,335
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1056,1,23,50,0,2,0,1,1,30,22,2,1,4,0,0,,0,,,,,,,,,,,,7,35,,,,,,,1,178,5,184,341
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1057,1,26,35,6,0,3,3,1,22,19,0,0,1,0,0,,0,,,,,,,,,,,,10,32,,,,,,,0,158,8,166,337
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1058,1,42,59,2,3,3,4,7,43,15,1,1,0,0,0,,0,,,,,,,,,,,,9,26,,,,,,,0,215,8,223,454
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1059,1,21,45,0,1,4,1,3,24,15,0,0,0,0,0,,0,,,,,,,,,,,,8,11,,,,,,,0,133,3,136,302
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1060,1,21,26,0,3,3,0,2,21,15,0,0,2,0,0,,0,,,,,,,,,,,,4,10,,,,,,,0,107,8,115,292
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1061,1,22,44,4,3,5,2,3,26,6,0,0,0,0,0,,0,,,,,,,,,,,,5,13,,,,,,,0,133,4,137,279
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1062,1,14,50,3,2,4,2,1,26,9,2,1,0,0,0,,0,,,,,,,,,,,,5,17,,,,,,,0,136,6,142,352
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1063,1,35,33,0,2,1,1,2,19,6,1,0,0,0,0,,0,,,,,,,,,,,,11,5,,,,,,,0,116,2,118,246
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1064,1,26,54,2,0,3,2,2,41,7,3,0,0,1,0,,1,,,,,,,,,,,,2,12,,,,,,,0,156,2,158,337
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1065,1,26,26,2,0,1,2,3,29,4,3,0,0,0,0,,0,,,,,,,,,,,,5,3,,,,,,,0,104,4,108,280
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1066,1,23,28,0,1,2,0,3,39,5,1,0,0,0,0,,0,,,,,,,,,,,,4,4,,,,,,,0,110,4,114,269
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1069,1,30,48,1,4,2,2,2,28,16,0,0,0,0,0,,0,,,,,,,,,,,,4,6,,,,,,,0,143,7,150,297
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1070,1,25,38,2,2,1,1,6,35,11,6,0,0,0,0,,0,,,,,,,,,,,,4,12,,,,,,,0,143,2,145,313
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1071,1,16,27,4,0,0,0,3,22,13,0,3,0,0,0,,0,,,,,,,,,,,,6,17,,,,,,,0,111,6,117,284
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1072,1,30,49,3,1,1,2,1,22,7,0,0,1,0,0,,0,,,,,,,,,,,,6,8,,,,,,,0,131,3,134,327
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1073,1,48,60,1,1,6,5,7,38,14,2,0,0,0,0,,0,,,,,,,,,,,,7,13,,,,,,,0,202,6,208,469
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1074,1,14,39,4,3,3,0,0,29,5,0,0,1,0,0,,0,,,,,,,,,,,,8,11,,,,,,,0,117,8,125,275
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1075,1,37,51,7,2,2,1,8,39,6,1,0,1,0,0,,1,,,,,,,,,,,,9,42,,,,,,,0,207,5,212,393
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1076,1,58,84,2,2,4,5,13,70,27,6,1,0,0,0,,0,,,,,,,,,,,,30,73,,,,,,,2,375,11,388,662
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1077,1,35,38,0,0,4,1,5,25,11,3,2,0,0,0,,0,,,,,,,,,,,,14,42,,,,,,,0,180,2,182,311
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1078,1,62,77,5,2,5,2,6,60,19,1,1,0,0,0,,0,,,,,,,,,,,,14,100,,,,,,,1,354,11,366,610
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1079,1,48,53,0,2,2,3,5,29,18,0,1,0,0,0,,0,,,,,,,,,,,,5,26,,,,,,,0,192,14,206,460
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1080,1,27,43,3,1,4,2,2,33,10,1,0,0,0,0,,0,,,,,,,,,,,,3,15,,,,,,,1,144,5,150,282
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1081,1,57,63,7,1,5,2,3,23,11,1,0,0,0,0,,0,,,,,,,,,,,,6,26,,,,,,,0,205,8,213,491
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1082,1,38,45,2,2,2,7,4,18,22,3,0,0,0,0,,0,,,,,,,,,,,,10,35,,,,,,,0,188,9,197,345
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1083,1,30,49,5,1,2,2,1,33,7,0,1,0,0,0,,0,,,,,,,,,,,,11,46,,,,,,,0,188,5,193,332
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1084,1,29,51,1,3,3,0,2,22,9,2,0,0,0,0,,1,,,,,,,,,,,,10,28,,,,,,,0,161,10,171,272
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1085,1,29,77,4,0,1,1,2,28,18,1,1,1,0,0,,0,,,,,,,,,,,,9,51,,,,,,,0,223,11,234,387
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1086,1,63,93,4,2,2,2,2,28,27,0,0,0,0,0,,1,,,,,,,,,,,,27,113,,,,,,,0,364,10,374,655
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1087,3,85,158,9,4,9,5,8,93,31,6,1,1,0,0,0,0,,,,,,,,,,,,17,51,,,,,,,0,478,15,493,1532
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1088,1,40,70,6,2,3,1,2,56,16,5,2,0,0,0,,0,,,,,,,,,,,,6,27,,,,,,,0,236,8,244,644
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1089,2,52,80,8,7,5,2,6,79,17,5,0,0,0,0,0,0,,,,,,,,,,,,13,50,,,,,,,0,324,14,338,829
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1090,1,22,74,7,2,5,4,3,61,17,2,0,1,0,0,,0,,,,,,,,,,,,9,28,,,,,,,0,235,3,238,688
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1091,2,84,120,10,2,3,1,8,97,25,4,0,0,0,0,0,0,,,,,,,,,,,,18,90,,,,,,,0,462,16,478,854
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1092,1,23,26,2,2,3,1,4,40,4,2,1,0,0,0,,0,,,,,,,,,,,,11,27,,,,,,,0,146,6,152,380
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1093,1,55,67,7,2,4,2,5,41,20,2,1,0,0,0,,0,,,,,,,,,,,,9,63,,,,,,,1,278,6,285,559
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1094,1,43,64,1,3,3,1,7,58,16,1,0,0,0,0,,0,,,,,,,,,,,,10,48,,,,,,,0,255,12,267,466
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1095,1,58,52,0,3,5,3,9,62,19,1,2,0,0,0,,1,,,,,,,,,,,,8,38,,,,,,,0,261,11,272,460
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1096,1,0,36,5,3,1,1,5,47,13,2,0,0,0,0,,0,,,,,,,,,,,,7,21,,,,,,,0,141,4,145,409
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1097,1,17,19,2,3,4,6,5,28,14,3,0,0,0,0,,0,,,,,,,,,,,,7,13,,,,,,,0,121,7,128,290
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1098,1,38,53,1,2,4,4,3,47,24,5,2,0,0,0,,0,,,,,,,,,,,,12,18,,,,,,,0,213,9,222,454
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1099,1,29,35,2,15,5,1,3,22,10,2,0,0,0,0,,1,,,,,,,,,,,,3,13,,,,,,,0,141,7,148,313
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1100,1,11,27,7,2,2,0,2,22,15,0,0,2,0,0,,1,,,,,,,,,,,,7,6,,,,,,,1,104,3,108,243
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1101,1,27,55,3,1,4,2,8,31,14,3,1,1,0,0,,0,,,,,,,,,,,,5,17,,,,,,,0,172,10,182,438
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1102,1,20,40,5,1,2,1,2,22,11,1,0,0,0,1,,0,,,,,,,,,,,,3,7,,,,,,,0,116,7,123,284
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1103,1,47,68,1,2,7,2,3,50,22,1,0,1,0,0,,1,,,,,,,,,,,,7,13,,,,,,,0,225,8,233,472
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1104,1,33,44,3,3,4,0,2,32,14,0,2,1,0,0,,0,,,,,,,,,,,,2,15,,,,,,,0,155,5,160,331
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1113,1,18,36,4,0,1,0,1,25,11,1,1,1,0,0,,0,,,,,,,,,,,,5,5,,,,,,,0,109,3,112,218
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1114,1,31,57,2,1,4,1,2,29,11,4,0,0,0,0,,0,,,,,,,,,,,,6,7,,,,,,,1,155,4,160,401
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1115,1,37,71,8,7,2,1,3,36,16,1,2,0,1,0,,1,,,,,,,,,,,,8,13,,,,,,,0,207,8,215,403
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1116,1,24,73,2,1,1,2,4,36,17,2,0,0,0,0,,0,,,,,,,,,,,,3,11,,,,,,,0,176,8,184,422
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1117,1,34,35,1,3,2,0,1,16,16,1,0,0,0,0,,0,,,,,,,,,,,,5,15,,,,,,,0,129,3,132,395
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1118,1,28,43,5,1,2,2,5,46,11,1,0,1,1,0,,0,,,,,,,,,,,,6,12,,,,,,,3,164,4,171,367
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1119,5,314,326,30,17,23,16,32,232,130,16,2,5,1,0,0,0,,,,,,,,,,,,98,384,,,,,,,2,1626,57,1685,3263
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1120,1,49,49,4,3,1,0,3,25,12,3,1,0,0,0,,1,,,,,,,,,,,,7,15,,,,,,,0,173,9,182,384
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1121,1,38,50,2,3,4,1,1,29,10,1,0,2,0,0,,0,,,,,,,,,,,,7,19,,,,,,,0,167,10,177,402
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1122,1,19,35,2,3,1,2,2,5,7,3,1,0,0,0,,0,,,,,,,,,,,,4,12,,,,,,,0,96,7,103,217
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1123,1,30,44,3,7,3,1,3,27,13,1,0,2,0,0,,0,,,,,,,,,,,,5,14,,,,,,,1,153,8,162,357
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1124,1,13,35,3,2,1,1,2,23,4,1,0,0,0,0,,0,,,,,,,,,,,,5,12,,,,,,,0,102,2,104,273
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1125,1,26,36,4,4,1,0,1,32,10,0,1,0,0,0,,0,,,,,,,,,,,,10,6,,,,,,,1,131,4,136,287
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1126,1,32,42,1,2,5,1,1,48,16,1,1,0,0,0,,0,,,,,,,,,,,,7,5,,,,,,,0,162,7,169,355
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1139,1,14,35,5,1,3,0,1,24,3,0,0,0,0,0,,0,,,,,,,,,,,,4,2,,,,,,,0,92,3,95,262
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1140,1,27,53,4,1,6,2,2,24,7,0,0,0,0,0,,1,,,,,,,,,,,,6,10,,,,,,,0,143,4,147,356
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1141,1,42,51,2,3,5,1,1,32,13,3,0,0,0,0,,0,,,,,,,,,,,,5,12,,,,,,,0,170,11,181,355
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1142,1,0,48,3,3,0,3,2,40,13,2,0,0,0,0,,0,,,,,,,,,,,,14,8,,,,,,,0,136,8,144,434
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1143,1,33,52,2,4,2,4,3,25,9,1,1,0,0,0,,0,,,,,,,,,,,,9,11,,,,,,,0,156,10,166,407
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1158,1,36,31,1,3,3,1,3,9,6,0,0,0,0,0,,0,,,,,,,,,,,,1,8,,,,,,,1,102,2,105,357
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1295,1,41,50,3,6,1,3,7,42,17,4,0,2,0,0,,1,,,,,,,,,,,,6,18,,,,,,,1,201,11,213,482
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1296,1,33,93,3,0,0,0,0,47,14,1,0,0,0,0,,0,,,,,,,,,,,,4,25,,,,,,,0,220,11,231,542
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1297,1,24,50,2,1,6,1,9,26,11,1,0,0,0,0,,0,,,,,,,,,,,,6,13,,,,,,,0,150,13,163,372
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1298,1,20,55,6,1,3,1,4,20,17,5,0,1,0,0,,0,,,,,,,,,,,,7,20,,,,,,,0,160,12,172,426
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1318,1,41,60,3,5,3,1,3,29,16,4,0,0,0,0,,0,,,,,,,,,,,,8,26,,,,,,,0,199,4,203,473
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1319,1,17,29,3,1,3,2,5,15,26,1,0,0,0,0,,0,,,,,,,,,,,,6,3,,,,,,,0,111,4,115,232
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1320,1,14,54,1,2,0,1,4,17,11,2,0,0,0,0,,0,,,,,,,,,,,,4,12,,,,,,,0,122,4,126,282
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1332,1,18,39,3,0,2,0,3,12,6,1,0,0,0,0,,0,,,,,,,,,,,,0,7,,,,,,,0,91,4,95,222
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1333,1,41,128,0,7,6,0,4,47,30,0,0,0,0,0,,0,,,,,,,,,,,,4,27,,,,,,,0,294,7,301,720
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1334,1,33,60,6,0,6,5,3,46,8,3,0,0,0,0,,0,,,,,,,,,,,,10,28,,,,,,,0,208,4,212,495
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1335,1,44,67,3,2,2,4,3,25,18,4,0,1,0,0,,1,,,,,,,,,,,,2,23,,,,,,,0,199,7,206,614
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1346,1,56,83,4,5,6,2,3,39,15,2,0,0,0,0,,0,,,,,,,,,,,,8,25,,,,,,,1,248,11,260,662
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1347,1,29,38,3,0,0,1,1,21,8,0,0,1,0,0,,0,,,,,,,,,,,,0,9,,,,,,,0,111,4,115,328
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1348,1,35,43,0,0,2,1,7,16,6,1,0,0,0,0,,0,,,,,,,,,,,,2,9,,,,,,,1,122,5,128,297
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1350,2,47,113,1,4,5,5,2,53,18,4,4,1,1,0,0,0,,,,,,,,,,,,6,22,,,,,,,1,286,6,293,755
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1368,1,28,44,5,3,2,0,4,47,16,7,0,0,0,0,,0,,,,,,,,,,,,2,7,,,,,,,0,165,9,174,504
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,990,1,27,54,8,2,2,1,4,16,7,3,0,0,0,0,,0,,,,,,,,,,,,,,5,,,,,,1,129,8,138,324
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,991,1,28,69,5,3,3,2,2,37,8,2,1,0,0,0,,0,,,,,,,,,,,,,,6,,,,,,0,166,7,173,354
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,992,4,119,270,29,11,16,9,10,187,60,16,1,1,0,0,0,0,,,,,,,,,,,,,,41,,,,,,1,770,27,798,2616
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,993,1,43,96,5,4,5,4,6,54,13,4,2,2,0,0,,0,,,,,,,,,,,,,,8,,,,,,0,246,8,254,633
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,994,1,29,89,1,0,3,1,1,35,13,1,1,5,1,0,,1,,,,,,,,,,,,,,9,,,,,,0,190,7,197,653
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,995,2,33,139,8,3,7,2,2,58,15,5,0,1,1,0,0,0,,,,,,,,,,,,,,12,,,,,,2,286,14,302,452
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,996,3,104,195,15,9,9,5,7,135,69,18,2,0,0,0,0,1,,,,,,,,,,,,,,45,,,,,,1,614,27,642,1767
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,997,2,60,113,11,7,9,8,8,77,35,8,0,1,1,0,0,1,,,,,,,,,,,,,,18,,,,,,1,357,16,374,916
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,998,1,14,33,0,2,1,1,3,27,14,1,0,0,0,0,,0,,,,,,,,,,,,,,4,,,,,,0,100,4,104,214
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,999,7,254,431,49,30,38,21,36,402,150,42,3,2,1,0,0,2,,,,,,,,,,,,,,110,,,,,,2,1571,58,1631,4366
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1000,12,593,1050,103,99,73,54,93,898,414,92,6,4,0,1,0,2,,,,,,,,,,,,,,339,,,,,,4,3821,181,4006,8658
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1001,1,56,93,10,11,4,1,12,51,43,10,1,1,0,0,,0,,,,,,,,,,,,,,27,,,,,,1,320,17,338,662
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1002,1,52,100,11,13,5,2,12,63,25,11,1,1,0,1,,1,,,,,,,,,,,,,,22,,,,,,2,320,13,335,659
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1003,2,98,94,17,5,4,9,8,53,47,11,0,1,0,0,0,0,,,,,,,,,,,,,,27,,,,,,2,374,16,392,791
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1004,2,67,133,18,6,3,3,10,101,39,17,0,0,0,0,0,0,,,,,,,,,,,,,,23,,,,,,0,420,19,439,834
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1005,1,75,83,20,3,5,6,4,98,15,13,3,0,0,0,,1,,,,,,,,,,,,,,38,,,,,,0,364,17,381,646
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1006,4,180,312,51,16,16,12,21,321,100,34,0,0,0,0,0,2,,,,,,,,,,,,,,61,,,,,,7,1126,61,1194,1702
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1007,2,149,193,15,37,13,11,13,140,56,11,1,0,0,0,0,1,,,,,,,,,,,,,,71,,,,,,2,711,33,746,1498
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1008,2,112,128,12,11,5,10,9,107,26,10,1,0,0,1,0,1,,,,,,,,,,,,,,48,,,,,,1,481,14,496,985
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1009,1,23,42,4,4,5,1,4,35,10,1,0,0,0,0,,0,,,,,,,,,,,,,,3,,,,,,3,132,7,142,323
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1010,1,21,59,10,9,3,2,4,46,19,8,0,1,0,1,,0,,,,,,,,,,,,,,13,,,,,,0,196,6,202,469
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1011,1,20,52,0,4,3,3,5,47,16,4,0,0,0,0,,1,,,,,,,,,,,,,,6,,,,,,0,161,10,171,400
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1067,1,9,35,8,3,1,2,1,26,10,6,1,0,0,0,,0,,,,,,,,,,,,,,3,,,,,,0,105,5,110,254
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1068,1,10,29,10,1,2,1,1,33,12,1,0,1,1,0,,0,,,,,,,,,,,,,,3,,,,,,0,105,5,110,224
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1105,1,22,33,13,1,3,0,4,28,3,5,0,0,0,0,,0,,,,,,,,,,,,,,4,,,,,,0,116,5,121,277
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1106,1,9,55,50,4,1,3,1,31,10,0,0,0,0,1,,0,,,,,,,,,,,,,,13,,,,,,0,178,6,184,415
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1107,1,12,43,16,3,1,1,4,57,9,8,1,0,0,0,,0,,,,,,,,,,,,,,4,,,,,,0,159,2,161,282
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1108,1,7,42,3,5,1,1,1,22,8,1,0,2,0,0,,0,,,,,,,,,,,,,,5,,,,,,1,98,6,105,195
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1109,1,8,30,7,3,1,3,2,24,10,2,0,0,0,0,,1,,,,,,,,,,,,,,3,,,,,,0,94,8,102,227
